base_seed,ridge_alpha,camera_subset,estimated_raw_logdet,estimated_regularized_profile_logdet,estimated_raw_rank,estimated_regularized_profile_rank,teacher_raw_logdet,teacher_regularized_profile_logdet,teacher_data_only_relative_rank,teacher_raw_rank,teacher_regularized_profile_rank,field_operator_rank,field_operator_row_count,dual_svd_relative_difference
401,1.0,0;1;2,31.131483186122093,27.315180752610846,5,5,26.53363686543796,22.706077970726483,0,5,5,150,150,5.23955719989377e-16
401,1.0,0;1;3,29.085975460049006,25.904254802992433,5,5,24.54656486132441,21.504549374653614,0,5,5,150,150,3.571307856721019e-16
401,1.0,0;1;4,29.745212253671085,27.200159219989764,5,5,25.86466179184809,23.2747500991334,0,5,5,150,150,6.8155078462955e-16
401,1.0,0;1;5,31.680644791238066,27.72113595971169,5,5,26.453293077619286,22.559247443041144,0,5,5,150,150,9.569329888423876e-16
401,1.0,0;2;3,30.22621468644096,26.91213503412643,5,5,25.63701043048547,22.679856380357563,0,5,5,150,150,1.0603078569640959e-15
401,1.0,0;2;4,30.61125696540801,26.24061377930206,5,5,26.46702167970237,21.924385661804543,0,5,5,150,150,6.046583117435707e-16
401,1.0,0;2;5,32.08880795698202,28.3587262655645,5,5,26.481249768811587,22.59064048948036,0,5,5,150,150,8.7240084288748205e-16
401,1.0,0;3;4,28.41029418328582,25.508860435678468,5,5,24.602287473052613,21.651729928339936,0,5,5,150,150,1.0364229517730093e-15
401,1.0,0;3;5,30.96266431067984,27.44756164144971,5,5,25.602772358316603,22.713682852712342,0,5,5,150,150,8.121464672755507e-16
401,1.0,0;4;5,31.35843962187286,27.221719288606675,5,5,26.489923745673643,22.239962099506506,0,5,5,150,150,9.997524948707529e-16
401,1.0,1;2;3,31.190460186576374,27.231127082609664,5,5,26.621887842670816,22.58413708743398,0,5,5,150,150,7.626863081894421e-16
401,1.0,1;2;4,31.444079147325947,28.541148588170113,5,5,27.29862334654169,24.745319891807128,0,5,5,150,150,8.817622210849368e-16
401,1.0,1;2;5,32.68095295065895,28.79319596834463,5,5,27.34280113901169,23.18180036656193,0,5,5,150,150,1.1461104860078036e-15
401,1.0,1;3;4,29.78930095838419,27.131219450700705,5,5,25.96720225353334,23.249389261928563,0,5,5,150,150,9.013169774065602e-16
401,1.0,1;3;5,31.718226953475238,27.170778066455732,5,5,26.607676275063376,22.179005346831836,0,5,5,150,150,9.69915752075535e-16
401,1.0,1;4;5,31.987180288339673,28.943524096647224,5,5,27.31021151152118,24.752966799336264,0,5,5,150,150,4.3155956520118653e-16
401,1.0,2;3;4,30.691666172439113,26.811270774479645,5,5,26.567901404262166,22.6962727463088,0,5,5,150,150,9.641259322260184e-16
401,1.0,2;3;5,32.11336379259117,28.430986510177668,5,5,26.61004478252856,22.90888813619276,0,5,5,150,150,8.979279846818845e-16
401,1.0,2;4;5,32.38284084606083,28.49460649683582,5,5,27.32684841720028,23.15502758353119,0,5,5,150,150,6.06612331793117e-16
401,1.0,3;4;5,31.402504539195483,27.41570026065593,5,5,26.642037201329927,22.807678198507674,0,5,5,150,150,8.090126919316504e-16
503,1e-06,0;1;2,31.224053641221303,-32.680293016338126,5,5,26.933668206905303,-37.77390071197973,0,5,5,150,150,4.213064406158205e-15
503,1e-06,0;1;3,29.573836454313412,-24.399343646417673,5,5,25.286372191462092,-29.037913823437282,0,5,5,150,150,1.8071984302543143e-13
503,1e-06,0;1;4,30.404781596503327,-22.90047485100397,5,5,26.96302676480988,-27.529838654456675,0,5,5,150,150,2.570807499237975e-14
503,1e-06,0;1;5,31.662555427635937,-32.3690224529192,5,5,26.78887213798301,-37.73180823087823,0,5,5,150,150,5.654904460290066e-15
503,1e-06,0;2;3,30.040374533256347,-24.496987112956724,5,5,25.38524761651565,-28.735478054076086,0,5,5,150,150,2.4523306955761263e-13
503,1e-06,0;2;4,30.754036397602235,-34.46678672674728,5,5,26.879905743819926,-40.66308474346427,0,5,5,150,150,2.6752937009228717e-15
503,1e-06,0;2;5,31.80346210284257,-30.799506260346014,5,5,26.46895255876403,-37.24809533687945,0,5,5,150,150,1.1211211938825212e-14
503,1e-06,0;3;4,29.05901987684907,-24.54507168526824,5,5,25.07679494626526,-29.10393311693006,0,5,5,150,150,2.392885900412331e-13
503,1e-06,0;3;5,30.748117902145328,-24.30646967460595,5,5,25.26035454237158,-28.4321720040628,0,5,5,150,150,1.5493520654035615e-13
503,1e-06,0;4;5,31.38644317681823,-33.348510715014925,5,5,26.90361028325083,-39.59820217392263,0,5,5,150,150,3.4664232881620896e-15
503,1e-06,1;2;3,31.286098756901666,-33.49447064880766,5,5,27.040461731230344,-38.545351544879786,0,5,5,150,150,3.338168872623521e-15
503,1e-06,1;2;4,31.738610973113218,-23.660683895888756,5,5,28.16734178715188,-27.22131451965559,0,5,5,150,150,9.424224105850129e-14
503,1e-06,1;2;5,32.55452782077513,-31.845635299374134,5,5,27.795939479610144,-37.254282565703534,0,5,5,150,150,1.929737572755589e-15
503,1e-06,1;3;4,30.518194292251806,-23.683906662059364,5,5,27.06852950947694,-28.10915925987873,0,5,5,150,150,7.545879351848106e-14
503,1e-06,1;3;5,31.716249699944804,-34.851126090043195,5,5,26.915963177866253,-40.04991333584091,0,5,5,150,150,3.687541011808834e-15
503,1e-06,1;4;5,32.162917179521216,-23.763754342794808,5,5,28.154072632953753,-27.291179652611145,0,5,5,150,150,5.181927703642275e-14
503,1e-06,2;3;4,30.81838314470356,-33.01435391132585,5,5,26.965539224871264,-37.65803516919494,0,5,5,150,150,4.883913550179312e-15
503,1e-06,2;3;5,31.814690978582963,-31.111690942033718,5,5,26.554350299424655,-36.58998638434825,0,5,5,150,150,6.041290680878196e-15
503,1e-06,2;4;5,32.293794979696,-31.864961173595255,5,5,27.85650623017298,-37.44957934853297,0,5,5,150,150,4.163075555668583e-15
503,1e-06,3;4;5,31.44596851682431,-33.312974208392475,5,5,26.984213397187773,-37.995669831730005,0,5,5,150,150,4.581544229646053e-15
503,0.0001,0;1;2,31.224053641221303,-9.673785859356949,5,5,26.933668206905303,-14.761949361295764,0,5,5,150,150,5.952647156782849e-15
503,0.0001,0;1;3,29.573836454313412,-1.535246592182379,5,5,25.286372191462092,-6.199711410013068,0,5,5,150,150,1.7830860138530503e-13
503,0.0001,0;1;4,30.404781596503327,0.02613081831128783,5,5,26.96302676480988,-4.591936088542408,0,5,5,150,150,9.893505442469432e-14
503,0.0001,0;1;5,31.662555427635937,-9.36515026958587,5,5,26.78887213798301,-14.721904961346405,0,5,5,150,150,6.4206994578331944e-15
503,0.0001,0;2;3,30.040374533256347,-1.6235387173429856,5,5,25.38524761651565,-5.8892941592038435,0,5,5,150,150,1.6928209257186131e-13
503,0.0001,0;2;4,30.754036397602235,-11.461232244597804,5,5,26.879905743819926,-17.65017525724173,0,5,5,150,150,5.479406374666189e-15
503,0.0001,0;2;5,31.80346210284257,-7.793296637390127,5,5,26.46895255876403,-14.23797901256486,0,5,5,150,150,8.661634653070228e-15
503,0.0001,0;3;4,29.05901987684907,-1.6829250697918827,5,5,25.07679494626526,-6.267115194570744,0,5,5,150,150,6.216696398438377e-14
503,0.0001,0;3;5,30.748117902145328,-1.4510905976474768,5,5,25.26035454237158,-5.61049585769867,0,5,5,150,150,1.1832775020428776e-13
503,0.0001,0;4;5,31.38644317681823,-10.344195255681683,5,5,26.90361028325083,-16.58605514294859,0,5,5,150,150,5.097456460764376e-15
503,0.0001,1;2;3,31.286098756901666,-10.48092389883631,5,5,27.040461731230344,-15.529331821912804,0,5,5,150,150,1.7999053018541294e-15
503,0.0001,1;2;4,31.738610973113218,-0.7316946740585468,5,5,28.16734178715188,-4.278156230729595,0,5,5,150,150,6.71286743713443e-14
503,0.0001,1;2;5,32.55452782077513,-8.82985639270516,5,5,27.795939479610144,-14.23851273221562,0,5,5,150,150,5.3727118447278676e-15
503,0.0001,1;3;4,30.518194292251806,-0.7525723967036231,5,5,27.06852950947694,-5.166415710880774,0,5,5,150,150,6.628695019354938e-14
503,0.0001,1;3;5,31.716249699944804,-11.837056570895468,5,5,26.915963177866253,-17.032712983309562,0,5,5,150,150,2.357059996052521e-15
503,0.0001,1;4;5,32.162917179521216,-0.8362993818866777,5,5,28.154072632953753,-4.3495140303260476,0,5,5,150,150,7.140979870201819e-14
503,0.0001,2;3;4,30.81838314470356,-10.002179325243286,5,5,26.965539224871264,-14.644061527450377,0,5,5,150,150,4.913312824989345e-15
503,0.0001,2;3;5,31.814690978582963,-8.100272023786006,5,5,26.554350299424655,-13.57717901046446,0,5,5,150,150,8.962353976185917e-15
503,0.0001,2;4;5,32.293794979696,-8.849635995308025,5,5,27.85650623017298,-14.433510476394135,0,5,5,150,150,8.235907424066325e-15
503,0.0001,3;4;5,31.44596851682431,-10.299583527258173,5,5,26.984213397187773,-14.980301192291835,0,5,5,150,150,4.4373579194267375e-15
503,0.002,0;1;2,31.224053641221303,4.978367112396878,5,5,26.933668206905303,-0.021301640063590588,0,5,5,150,150,3.7703295196362436e-15
503,0.002,0;1;3,29.573836454313412,11.654036295936471,5,5,25.286372191462092,6.828818133898043,0,5,5,150,150,2.3918264227311324e-14
503,0.002,0;1;4,30.404781596503327,13.659138624841727,5,5,26.96302676480988,9.154036190154592,0,5,5,150,150,3.0109866068301e-14
503,0.002,0;1;5,31.662555427635937,5.245287202531806,5,5,26.78887213798301,-0.014407941852979445,0,5,5,150,150,4.369207165111701e-15
503,0.002,0;2;3,30.040374533256347,11.668842416701251,5,5,25.38524761651565,7.219587561741347,0,5,5,150,150,3.881640222528869e-14
503,0.002,0;2;4,30.754036397602235,3.1770064335459756,5,5,26.879905743819926,-2.8879988853272027,0,5,5,150,150,1.9466542742405046e-15
503,0.002,0;2;5,31.80346210284257,6.847004402053786,5,5,26.46895255876403,0.4692819473390666,0,5,5,150,150,9.839148349265363e-15
503,0.002,0;3;4,29.05901987684907,11.498835864622212,5,5,25.07679494626526,6.763494379567208,0,5,5,150,150,2.8159188024168172e-14
503,0.002,0;3;5,30.748117902145328,11.733753577271436,5,5,25.26035454237158,7.352028498652562,0,5,5,150,150,3.53657150710222e-14
503,0.002,0;4;5,31.38644317681823,4.276281210009155,5,5,26.90361028325083,-1.8364814151774147,0,5,5,150,150,4.640849911227191e-15
503,0.002,1;2;3,31.286098756901666,4.280267588976961,5,5,27.040461731230344,-0.725877839626456,0,5,5,150,150,2.9148235616699898e-15
503,0.002,1;2;4,31.738610973113218,12.987213990864785,5,5,28.16734178715188,9.557391282484314,0,5,5,150,150,2.7459930536946796e-14
503,0.002,1;2;5,32.55452782077513,5.967536360018888,5,5,27.795939479610144,0.5600679050050514,0,5,5,150,150,5.336662309819926e-15
503,0.002,1;3;4,30.518194292251806,12.958735982252293,5,5,27.06852950947694,8.643487624896448,0,5,5,150,150,2.7253249121308966e-14
503,0.002,1;3;5,31.716249699944804,2.9340266127553623,5,5,26.915963177866253,-2.2077592268057926,0,5,5,150,150,2.306185886780013e-15
503,0.002,1;4;5,32.162917179521216,12.864838697578792,5,5,28.154072632953753,9.471884267224969,0,5,5,150,150,5.1970795143178564e-14
503,0.002,2;3;4,30.81838314470356,4.734036291929039,5,5,26.965539224871264,0.12271463801051463,0,5,5,150,150,5.097278871447521e-15
503,0.002,2;3;5,31.814690978582963,6.621653786596977,5,5,26.554350299424655,1.168780039819194,0,5,5,150,150,5.435035281358025e-15
503,0.002,2;4;5,32.293794979696,5.939736669321794,5,5,27.85650623017298,0.37026767153412266,0,5,5,150,150,4.032474662013798e-15
503,0.002,3;4;5,31.44596851682431,4.4584884238815015,5,5,26.984213397187773,-0.18854459419282799,0,5,5,150,150,3.657931857173348e-15
503,0.01,0;1;2,31.224053641221303,12.148083224580976,5,5,26.933668206905303,7.3436266149211225,0,5,5,150,150,2.889216388912402e-15
503,0.01,0;1;3,29.573836454313412,16.90666240846422,5,5,25.286372191462092,12.108023809666175,0,5,5,150,150,8.963657198346825e-15
503,0.01,0;1;4,30.404781596503327,19.09673904990764,5,5,26.96302676480988,14.773173638134773,0,5,5,150,150,1.7444159159611724e-14
503,0.01,0;1;5,31.662555427635937,12.325177685968047,5,5,26.78887213798301,7.271861671630663,0,5,5,150,150,3.1339017388576982e-15
503,0.01,0;2;3,30.040374533256347,17.06273738561859,5,5,25.38524761651565,12.590686096772782,0,5,5,150,150,7.999663678399693e-15
503,0.01,0;2;4,30.754036397602235,10.33638480890486,5,5,26.879905743819926,4.591966122016581,0,5,5,150,150,1.6258965465596357e-15
503,0.01,0;2;5,31.80346210284257,13.927263214469718,5,5,26.46895255876403,7.73217892585734,0,5,5,150,150,7.472047928442884e-15
503,0.01,0;3;4,29.05901987684907,16.764079277655952,5,5,25.07679494626526,12.066981058662035,0,5,5,150,150,9.70948967322246e-15
503,0.01,0;3;5,30.748117902145328,17.074266744772327,5,5,25.26035454237158,12.650964340940217,0,5,5,150,150,1.0649433415479945e-14
503,0.01,0;4;5,31.38644317681823,11.408312747352035,5,5,26.90361028325083,5.604870083824615,0,5,5,150,150,3.355282153325812e-15
503,0.01,1;2;3,31.286098756901666,11.65979625566042,5,5,27.040461731230344,6.763916214657608,0,5,5,150,150,2.14674427032767e-15
503,0.01,1;2;4,31.738610973113218,18.745890236897953,5,5,28.16734178715188,15.397200835521113,0,5,5,150,150,1.5549775057759686e-14
503,0.01,1;2;5,32.55452782077513,13.420580724033215,5,5,27.795939479610144,8.029452398798927,0,5,5,150,150,4.262177045292542e-15
503,0.01,1;3;4,30.518194292251806,18.579365018375064,5,5,27.06852950947694,14.367809429779506,0,5,5,150,150,9.290742584010232e-15
503,0.01,1;3;5,31.716249699944804,10.353295640053457,5,5,26.915963177866253,5.3555492593857155,0,5,5,150,150,1.6789907370384369e-15
503,0.01,1;4;5,32.162917179521216,18.602028219103957,5,5,28.154072632953753,15.300675157431531,0,5,5,150,150,1.1695474588052909e-14
503,0.01,2;3;4,30.81838314470356,12.029911299664214,5,5,26.965539224871264,7.495029496077915,0,5,5,150,150,4.052045800737305e-15
503,0.01,2;3;5,31.814690978582963,13.86270236975198,5,5,26.554350299424655,8.475472454072193,0,5,5,150,150,4.3110152698881e-15
503,0.01,2;4;5,32.293794979696,13.368605259348605,5,5,27.85650623017298,7.855349278313014,0,5,5,150,150,4.3561125576887946e-15
503,0.01,3;4;5,31.44596851682431,11.824854978268649,5,5,26.984213397187773,7.262293695022936,0,5,5,150,150,2.1632039129224983e-15
503,1.0,0;1;2,31.224053641221303,27.428657329304464,5,5,26.933668206905303,22.94524139192043,0,5,5,150,150,1.4996065922892698e-15
503,1.0,0;1;3,29.573836454313412,26.269738021370973,5,5,25.286372191462092,21.91882865515897,0,5,5,150,150,1.32753963438988e-15
503,1.0,0;1;4,30.404781596503327,27.82618455007438,5,5,26.96302676480988,24.164583227325423,0,5,5,150,150,7.116571968808236e-16
503,1.0,0;1;5,31.662555427635937,27.607531239589935,5,5,26.78887213798301,22.653890739141602,0,5,5,150,150,8.857467916469323e-16
503,1.0,0;2;3,30.040374533256347,26.90218127131755,5,5,25.38524761651565,22.282741561915465,0,5,5,150,150,1.0253777811454693e-15
503,1.0,0;2;4,30.754036397602235,26.54327644750586,5,5,26.879905743819926,22.217239075560663,0,5,5,150,150,8.66484081653893e-16
503,1.0,0;2;5,31.80346210284257,28.00202922657361,5,5,26.46895255876403,22.498238464618673,0,5,5,150,150,1.1525946838209283e-15
503,1.0,0;3;4,29.05901987684907,25.98821424679676,5,5,25.07679494626526,21.832382297775425,0,5,5,150,150,7.029485915645667e-16
503,1.0,0;3;5,30.748117902145328,27.173701368620637,5,5,25.26035454237158,22.168606345630984,0,5,5,150,150,1.0427524190021253e-15
503,1.0,0;4;5,31.38644317681823,27.258113325981412,5,5,26.90361028325083,22.5064020892012,0,5,5,150,150,8.633673121572958e-16
503,1.0,1;2;3,31.286098756901666,27.38481660765325,5,5,27.040461731230344,22.906244933188376,0,5,5,150,150,6.637896590330894e-16
503,1.0,1;2;4,31.738610973113218,28.986013486770567,5,5,28.16734178715188,25.474957790629112,0,5,5,150,150,7.717789768303897e-16
503,1.0,1;2;5,32.55452782077513,28.579522142979762,5,5,27.795939479610144,23.579899981188596,0,5,5,150,150,1.372645312330299e-15
503,1.0,1;3;4,30.518194292251806,27.833583521510633,5,5,27.06852950947694,24.164146193913552,0,5,5,150,150,7.136806263494588e-16
503,1.0,1;3;5,31.716249699944804,27.166663164301788,5,5,26.915963177866253,22.389936084451477,0,5,5,150,150,9.057537662026505e-16
503,1.0,1;4;5,32.162917179521216,29.097251753737485,5,5,28.154072632953753,25.398564510258844,0,5,5,150,150,7.621589944368027e-16
503,1.0,2;3;4,30.81838314470356,27.06154061820564,5,5,26.965539224871264,22.864952156913866,0,5,5,150,150,8.828260085337229e-16
503,1.0,2;3;5,31.814690978582963,28.06022912353192,5,5,26.554350299424655,22.768614633112797,0,5,5,150,150,9.381814492821716e-16
503,1.0,2;4;5,32.293794979696,28.352093046157698,5,5,27.85650623017298,23.62536765988953,0,5,5,150,150,1.2334110209414569e-15
503,1.0,3;4;5,31.44596851682431,27.46222703289075,5,5,26.984213397187773,22.94589628993816,0,5,5,150,150,9.858329695649327e-16
607,1e-06,0;1;2,30.904799334858954,-34.568485132812256,5,5,27.1608122552044,-38.158889702810164,0,5,5,150,150,2.875931177427157e-15
607,1e-06,0;1;3,28.372291030785767,-24.495034705972962,5,5,24.75235450681538,-28.955819014919012,0,5,5,150,150,3.3922366093293795e-14
607,1e-06,0;1;4,29.50861681247838,-27.847020952645693,5,5,26.319256144545093,-30.830971132530003,0,5,5,150,150,6.736493808899011e-14
607,1e-06,0;1;5,31.015821571501455,-34.60700419031809,5,5,26.90732089962607,-38.264077116211965,0,5,5,150,150,7.857212552428489e-15
607,1e-06,0;2;3,29.92364076062961,-24.528638133390675,5,5,25.69626657034288,-28.193899568403786,0,5,5,150,150,7.010994487777458e-14
607,1e-06,0;2;4,30.841271898587806,-36.79115097405237,5,5,26.884443239486654,-41.55140325686616,0,5,5,150,150,1.5094235808306774e-15
607,1e-06,0;2;5,31.69311278162325,-32.998321396124545,5,5,26.658740344823325,-38.407682362471256,0,5,5,150,150,6.7702964363192904e-15
607,1e-06,0;3;4,28.300617108743978,-24.42101355437257,5,5,24.314396090546033,-28.940054432669722,0,5,5,150,150,6.242368318622872e-14
607,1e-06,0;3;5,29.980994499321525,-24.37430125123333,5,5,25.404668221997014,-28.16323708962303,0,5,5,150,150,7.999912545140128e-14
607,1e-06,0;4;5,30.91365348704062,-35.77737751848145,5,5,26.804655587506087,-40.452210816681685,0,5,5,150,150,1.36906567991473e-15
607,1e-06,1;2;3,30.910514569814104,-33.89653507955435,5,5,27.293666366468575,-38.69533596208249,0,5,5,150,150,3.695605182937545e-15
607,1e-06,1;2;4,31.5788255911817,-27.218617181536388,5,5,28.147951768133254,-29.27906054132098,0,5,5,150,150,5.5461424260563364e-14
607,1e-06,1;2;5,32.4066113420285,-32.41776374668585,5,5,28.071588329239844,-37.886988207537996,0,5,5,150,150,6.521739255072202e-15
607,1e-06,1;3;4,29.592608321859473,-27.3585648041365,5,5,26.424111382248938,-30.56249003035027,0,5,5,150,150,5.2834756973112183e-14
607,1e-06,1;3;5,31.038272435925542,-35.570663373811904,5,5,27.00852824048498,-40.46363545526346,0,5,5,150,150,9.926689413550252e-16
607,1e-06,1;4;5,31.68996936882516,-27.180253573855452,5,5,28.012770725801616,-29.44715662234953,0,5,5,150,150,5.939865764989481e-14
607,1e-06,2;3;4,30.858927995128578,-33.304300544851955,5,5,27.061198730420838,-37.315598711822894,0,5,5,150,150,7.158303059983745e-15
607,1e-06,2;3;5,31.68424086747147,-31.944760709596984,5,5,26.832456478637575,-37.59674102065073,0,5,5,150,150,3.885448176257047e-15
607,1e-06,2;4;5,32.35350527225234,-32.65974772633163,5,5,27.937594689097867,-38.14682667626783,0,5,5,150,150,3.76342964488919e-15
607,1e-06,3;4;5,30.94338911787784,-33.766142412654105,5,5,26.91038743207786,-37.755474689882696,0,5,5,150,150,4.4990732592361674e-15
607,0.0001,0;1;2,30.904799334858954,-11.549070098277493,5,5,27.1608122552044,-15.14038377772083,0,5,5,150,150,3.900600792301988e-15
607,0.0001,0;1;3,28.372291030785767,-1.6636103477025985,5,5,24.75235450681538,-6.110814009174755,0,5,5,150,150,7.891759688358707e-14
607,0.0001,0;1;4,29.50861681247838,-4.855876036864008,5,5,26.319256144545093,-7.845287413249327,0,5,5,150,150,3.421766039464554e-14
607,0.0001,0;1;5,31.015821571501455,-11.58846338443729,5,5,26.90732089962607,-15.246384246430544,0,5,5,150,150,5.144911545137525e-15
607,0.0001,0;2;3,29.92364076062961,-1.68731837263035,5,5,25.69626657034288,-5.339246474331733,0,5,5,150,150,9.144277430384762e-14
607,0.0001,0;2;4,30.841271898587806,-13.770280598124911,5,5,26.884443239486654,-18.530183665701358,0,5,5,150,150,1.9899211413790302e-15
607,0.0001,0;2;5,31.69311278162325,-9.980967863712463,5,5,26.658740344823325,-15.389451414117364,0,5,5,150,150,2.881285981394766e-15
607,0.0001,0;3;4,28.300617108743978,-1.5912090385651445,5,5,24.314396090546033,-6.0963380125701105,0,5,5,150,150,9.897207862272365e-14
607,0.0001,0;3;5,29.980994499321525,-1.5352891708773493,5,5,25.404668221997014,-5.3129011655532326,0,5,5,150,150,6.133150325326136e-14
607,0.0001,0;4;5,30.91365348704062,-12.757142239801158,5,5,26.804655587506087,-17.431441535278655,0,5,5,150,150,1.4969630196159604e-15
607,0.0001,1;2;3,30.910514569814104,-10.884760534849173,5,5,27.293666366468575,-15.680261282110806,0,5,5,150,150,3.360846369550893e-15
607,0.0001,1;2;4,31.5788255911817,-4.226597221775483,5,5,28.147951768133254,-6.291985992473626,0,5,5,150,150,4.489207704922012e-14
607,0.0001,1;2;5,32.4066113420285,-9.39930410455084,5,5,28.071588329239844,-14.867534812542853,0,5,5,150,150,3.15862347257507e-15
607,0.0001,1;3;4,29.592608321859473,-4.37058516982775,5,5,26.424111382248938,-7.578594887974311,0,5,5,150,150,5.667330527103231e-14
607,0.0001,1;3;5,31.038272435925542,-12.558516358468964,5,5,27.00852824048498,-17.447078431055083,0,5,5,150,150,2.0846494008649775e-15
607,0.0001,1;4;5,31.68996936882516,-4.189571721661597,5,5,28.012770725801616,-6.4614326085108305,0,5,5,150,150,5.530987744393435e-14
607,0.0001,2;3;4,30.858927995128578,-10.294293982861973,5,5,27.061198730420838,-14.30270756990708,0,5,5,150,150,5.238583520171917e-15
607,0.0001,2;3;5,31.68424086747147,-8.933622473570134,5,5,26.832456478637575,-14.582161912526429,0,5,5,150,150,6.017446279185786e-15
607,0.0001,2;4;5,32.35350527225234,-9.641615073246744,5,5,27.937594689097867,-15.128067709610015,0,5,5,150,150,4.760309156439688e-15
607,0.0001,3;4;5,30.94338911787784,-10.75529300334834,5,5,26.91038743207786,-14.740952625546317,0,5,5,150,150,4.86588161986939e-15
607,0.002,0;1;2,30.904799334858954,3.311836979311584,5,5,27.1608122552044,-0.29663953822147615,0,5,5,150,150,3.2500877779388713e-15
607,0.002,0;1;3,28.372291030785767,11.212860880441632,5,5,24.75235450681538,6.920133849145087,0,5,5,150,150,3.783551067999719e-14
607,0.002,0;1;4,29.50861681247838,9.560342136884476,5,5,26.319256144545093,6.4834953773210255,0,5,5,150,150,1.9991203875651413e-14
607,0.002,0;1;5,31.015821571501455,3.2567241670234455,5,5,26.90732089962607,-0.41735519601120485,0,5,5,150,150,4.394397420325419e-15
607,0.002,0;2;3,29.92364076062961,11.285088716561667,5,5,25.69626657034288,7.788017019758081,0,5,5,150,150,5.0507590751331626e-14
607,0.002,0;2;4,30.841271898587806,1.117703133413116,5,5,26.884443239486654,-3.6360991872837425,0,5,5,150,150,1.899491319274743e-15
607,0.002,0;2;5,31.69311278162325,4.842974877510095,5,5,26.658740344823325,-0.5500524552407766,0,5,5,150,150,1.5587947259382745e-15
607,0.002,0;3;4,28.300617108743978,11.27147183930624,5,5,24.314396090546033,6.9114210765311075,0,5,5,150,150,3.6632087148313796e-14
607,0.002,0;3;5,29.980994499321525,11.419707681819435,5,5,25.404668221997014,7.780680763157792,0,5,5,150,150,3.48204756705712e-14
607,0.002,0;4;5,30.91365348704062,2.1190611601221656,5,5,26.804655587506087,-2.5459265084737126,0,5,5,150,150,1.012642459692842e-15
607,0.002,1;2;3,30.910514569814104,3.8549047940074215,5,5,27.293666366468575,-0.8874982476418851,0,5,5,150,150,5.715979767955582e-15
607,0.002,1;2;4,31.5788255911817,10.209008691663502,5,5,28.147951768133254,8.063026741162775,0,5,5,150,150,3.6191341971224954e-14
607,0.002,1;2;5,32.4066113420285,5.443887645985282,5,5,28.071588329239844,-0.006143502347547347,0,5,5,150,150,3.734387058615956e-15
607,0.002,1;3;4,29.592608321859473,9.990981685418248,5,5,26.424111382248938,6.719858497426132,0,5,5,150,150,3.051393772638856e-14
607,0.002,1;3;5,31.038272435925542,2.188097090201375,5,5,27.00852824048498,-2.627854928925551,0,5,5,150,150,2.2874495178138142e-15
607,0.002,1;4;5,31.68996936882516,10.22648231194345,5,5,28.012770725801616,7.874861507089207,0,5,5,150,150,2.1710535849981666e-14
607,0.002,2;3;4,30.858927995128578,4.413067515215524,5,5,27.061198730420838,0.44938240413204467,0,5,5,150,150,4.5507019982516405e-15
607,0.002,2;3;5,31.68424086747147,5.790583859666823,5,5,26.832456478637575,0.20004316902469865,0,5,5,150,150,3.392833533755321e-15
607,0.002,2;4;5,32.35350527225234,5.195822972520579,5,5,27.937594689097867,-0.2788150123840256,0,5,5,150,150,3.4696773154259763e-15
607,0.002,3;4;5,30.94338911787784,3.9673539834256273,5,5,26.91038743207786,0.039796421355826284,0,5,5,150,150,5.253852287102115e-15
607,0.01,0;1;2,30.904799334858954,10.951593562014335,5,5,27.1608122552044,7.277657373306684,0,5,5,150,150,3.4433681227030273e-15
607,0.01,0;1;3,28.372291030785767,16.142551383410733,5,5,24.75235450681538,12.031452616174015,0,5,5,150,150,7.47710912256278e-15
607,0.01,0;1;4,29.50861681247838,16.16365221443216,5,5,26.319256144545093,12.897930747996787,0,5,5,150,150,2.3487783821693395e-14
607,0.01,0;1;5,31.015821571501455,10.846938743504417,5,5,26.90732089962607,7.109108280220557,0,5,5,150,150,2.6986123153577278e-15
607,0.01,0;2;3,29.92364076062961,16.39633052858924,5,5,25.69626657034288,13.066783057619647,0,5,5,150,150,1.001738288222153e-14
607,0.01,0;2;4,30.841271898587806,8.856572457798363,5,5,26.884443239486654,4.120354432091433,0,5,5,150,150,1.5640365552212334e-15
607,0.01,0;2;5,31.69311278162325,12.364558057803322,5,5,26.658740344823325,7.016824840168434,0,5,5,150,150,3.896574968194408e-15
607,0.01,0;3;4,28.300617108743978,16.188306684706642,5,5,24.314396090546033,11.976682070409584,0,5,5,150,150,9.71548485507423e-15
607,0.01,0;3;5,29.980994499321525,16.504848897223052,5,5,25.404668221997014,13.023337278094136,0,5,5,150,150,6.546952061830549e-15
607,0.01,0;4;5,30.91365348704062,9.81469304021265,5,5,26.804655587506087,5.1758558958217575,0,5,5,150,150,1.3209887499185572e-15
607,0.01,1;2;3,30.910514569814104,11.244382848581605,5,5,27.293666366468575,6.61388045020034,0,5,5,150,150,2.699798565051961e-15
607,0.01,1;2;4,31.5788255911817,16.896215094570024,5,5,28.147951768133254,14.564193628633564,0,5,5,150,150,1.7162499548836802e-14
607,0.01,1;2;5,32.4066113420285,13.019099181321929,5,5,28.071588329239844,7.631620562650401,0,5,5,150,150,5.889824233781278e-15
607,0.01,1;3;4,29.592608321859473,16.456680851823872,5,5,26.424111382248938,13.06770269947356,0,5,5,150,150,1.8788889559180395e-14
607,0.01,1;3;5,31.038272435925542,9.607868531957061,5,5,27.00852824048498,4.9610934313290675,0,5,5,150,150,1.154143588082199e-15
