seed,split,sample_index,geometry_id,active_views,acceptance_gate,candidate_alpha,correction_ratio,candidate_bound,fallback_bound,certificate_violation,candidate_relative_l2,candidate_gradient_relative_l2,candidate_front_f1,candidate_whitened_residual_rms,fixed_pg_relative_l2,fixed_pg_gradient_relative_l2,fixed_pg_front_f1,fixed_pg_whitened_residual_rms,projected_bb_relative_l2,projected_bb_gradient_relative_l2,projected_bb_front_f1,projected_bb_whitened_residual_rms,fista_relative_l2,fista_gradient_relative_l2,fista_front_f1,fista_whitened_residual_rms,gain_vs_fixed_pg_percent,gain_vs_projected_bb_percent,gain_vs_fista_percent
91,validation,10,analytic_1001011,4,0.0,0.8763211369514465,0.7545092105865479,-1613.439453125,-3637.751220703125,False,0.3365369439125061,0.43427038192749023,0.8500000238418579,9.618520736694336,0.3372099697589874,0.43745046854019165,0.8500000238418579,9.525275230407715,0.2601473033428192,0.38138145208358765,0.8500000238418579,4.874039649963379,0.2959938943386078,0.4089244604110718,0.8500000238418579,7.022825717926025,0.19958658516407013,-29.363994598388672,-13.697258949279785
91,validation,11,analytic_1111010,5,0.0,0.948840320110321,1.1969757080078125,-488.206787109375,-1143.3865966796875,False,0.5269626379013062,0.6901960968971252,0.6000000238418579,6.170419692993164,0.5271986722946167,0.6905573606491089,0.6000000238418579,6.167865753173828,0.4432498812675476,0.6174708008766174,0.6000000238418579,4.165327072143555,0.48941749334335327,0.6604569554328918,0.6000000238418579,5.150335788726807,0.044771432876586914,-18.886133193969727,-7.671393871307373
91,validation,12,analytic_1010101,4,0.0,0.9670827388763428,0.667294442653656,-1695.25390625,-3579.2939453125,False,0.4508521258831024,0.5552197098731995,0.8000000715255737,11.656413078308105,0.4516986906528473,0.5578068494796753,0.8000000715255737,11.637516975402832,0.3513529896736145,0.4758867621421814,0.8000000715255737,7.3574957847595215,0.4049747884273529,0.5222375392913818,0.8000000715255737,9.449138641357422,0.18741802871227264,-28.3188533782959,-11.328442573547363
91,validation,13,analytic_1001111,5,0.0,0.9396804571151733,1.3130664825439453,-430.06201171875,-936.6275024414062,False,0.5577197670936584,0.7534810900688171,0.40000003576278687,5.862553119659424,0.5582420825958252,0.7543300986289978,0.40000003576278687,5.859124183654785,0.47980737686157227,0.6942551732063293,0.44999998807907104,4.030187606811523,0.522979736328125,0.7302140593528748,0.40000003576278687,4.954616546630859,0.09356433898210526,-16.238264083862305,-6.6427106857299805
91,validation,14,analytic_0101011,4,0.0,0.9683942198753357,1.3734413385391235,-1028.58154296875,-2439.129150390625,False,0.3551687002182007,0.47653400897979736,0.8000000715255737,8.8632230758667,0.3553808927536011,0.4774937927722931,0.8000000715255737,8.849946022033691,0.25676944851875305,0.3781067430973053,0.8000000715255737,5.164895534515381,0.30881360173225403,0.4351904094219208,0.8000000715255737,6.955460548400879,0.05970848351716995,-38.322021484375,-15.01070499420166
91,validation,15,analytic_0111101,5,0.0,1.0,1.1747314929962158,-272.1729736328125,-610.2068481445312,False,0.44786420464515686,0.5822744965553284,0.699999988079071,4.518760681152344,0.4479045271873474,0.5823108553886414,0.699999988079071,4.519562721252441,0.33625224232673645,0.4706040918827057,0.699999988079071,2.8877036571502686,0.39809656143188477,0.5364274382591248,0.699999988079071,3.733985185623169,0.009002486243844032,-33.19292449951172,-12.501399993896484
91,validation,16,analytic_1001011,4,0.0,0.9560595750808716,1.815771222114563,-1038.48291015625,-2298.8935546875,False,0.43199169635772705,0.5309222340583801,0.8500000238418579,10.134103775024414,0.4321940243244171,0.5311001539230347,0.8500000238418579,10.135024070739746,0.3513684868812561,0.45744311809539795,0.8500000238418579,7.221386909484863,0.39745020866394043,0.5025956034660339,0.8500000238418579,8.677519798278809,0.04681415110826492,-22.945486068725586,-8.690771102905273
91,validation,17,analytic_1111010,5,0.0,0.9461474418640137,1.4251313209533691,-484.288818359375,-1107.7935791015625,False,0.5678164958953857,0.711815357208252,0.6499999761581421,6.031182289123535,0.5680815577507019,0.712143063545227,0.6499999761581421,6.031312465667725,0.506939172744751,0.6600008010864258,0.699999988079071,4.1952104568481445,0.540298342704773,0.6900776624679565,0.699999988079071,5.059282302856445,0.04665911942720413,-12.00880241394043,-5.093140602111816
91,independent_select,0,independent_select_a90e0b1ce3_1100001,3,0.0,0.8811082243919373,1.4561697244644165,-199.1943359375,-448.1863098144531,False,0.7655735611915588,0.8724016547203064,0.4285714030265808,5.328188896179199,0.7682383060455322,0.8736171126365662,0.4285714030265808,5.058215141296387,0.7541094422340393,0.8613553047180176,0.4285714030265808,3.6750919818878174,0.7592886090278625,0.8675493001937866,0.4285714030265808,4.304436683654785,0.34686434268951416,-1.5202195644378662,-0.8277422189712524
91,independent_select,1,independent_select_a90e0b1ce3_1100110,4,0.0,0.8325648903846741,1.0933538675308228,-138.46697998046875,-350.4234924316406,False,0.6769340634346008,0.7651016116142273,0.6499999761581421,4.390115261077881,0.6790310740470886,0.7671633958816528,0.6499999761581421,4.307316303253174,0.6281861066818237,0.7207840085029602,0.75,3.2353014945983887,0.65544593334198,0.7467893362045288,0.699999988079071,3.7661094665527344,0.30882394313812256,-7.7601141929626465,-3.2783985137939453
