method,method_label,source_split,pair_index,source_index,sample_seed,geometry_id,geometry_partition,family_id,noise_level,field_rel_l2,audit_reprojection_rel_l2,used_noisy_reprojection_rel_l2,used_clean_reprojection_rel_l2,correction_vs_feasible_relative_l2,outside_support_relative_l2,negative_voxel_fraction
feasible_fno,FNO + hard support,val_tune,102,181,30360842,g_111001110,validation,1,0.05,0.38703558074061917,0.6143625445773335,0.17061594997604065,0.16478973791973772,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_tune,103,181,30360842,g_111010110,validation,1,0.05,0.4240673773144758,0.6518802194625126,0.21478634693425813,0.2119522432955127,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_tune,104,188,30360849,g_011010111,validation,0,0.02,0.17881817919461065,0.17935431581254646,0.17766126192942347,0.17770114168091858,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_tune,105,188,30360849,g_101011110,validation,0,0.02,0.11204714184746112,0.1038573185890756,0.11140068960639597,0.1119563127405784,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_tune,106,188,30360849,g_111001110,validation,0,0.02,0.18787778220785362,0.30657461887146265,0.16561382790711962,0.16594532596816602,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_tune,107,188,30360849,g_111010110,validation,0,0.02,0.15543142909974428,0.14839448480605233,0.1509795141283164,0.1510092670157499,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_tune,108,194,30360855,g_011010111,validation,1,0.02,0.36318325357643133,0.480697980345148,0.1786073583958289,0.17912571300564922,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_tune,109,194,30360855,g_101011110,validation,1,0.02,0.24943210197314467,0.48058276230215863,0.1156103351555582,0.11434066336838027,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_tune,110,194,30360855,g_111001110,validation,1,0.02,0.400604876512232,0.671808404241976,0.1876635687562778,0.18619571058167783,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_tune,111,194,30360855,g_111010110,validation,1,0.02,0.36702014014046197,0.4855905079366684,0.18039074307383737,0.18060792794453276,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_tune,112,163,30360824,g_011010111,validation,0,0.05,0.1969673987545697,0.22489674313290356,0.18611396373173023,0.18130983344591844,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_tune,113,163,30360824,g_101011110,validation,0,0.05,0.17366512869437126,0.2548037458583435,0.17580457982895803,0.17251266923867464,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_tune,114,163,30360824,g_111001110,validation,0,0.05,0.22824185317114656,0.3638587763313944,0.2005189006503628,0.200064384765192,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_tune,115,163,30360824,g_111010110,validation,0,0.05,0.20259039323172756,0.1922695537979932,0.19780361123227286,0.19626212972950086,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_lock,116,192,30360853,g_011010111,validation,1,0.02,0.348117421242095,0.5220766258198822,0.2160653037572513,0.21513647396999025,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_lock,117,192,30360853,g_101011110,validation,1,0.02,0.17938403692708924,0.3193359056059257,0.11696993239348817,0.11583057303295129,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_lock,118,192,30360853,g_111001110,validation,1,0.02,0.2574407263792044,0.4709952261208093,0.15911634115722645,0.15845911824735806,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_lock,119,192,30360853,g_111010110,validation,1,0.02,0.3573009368710204,0.5564759381594762,0.21602421643969977,0.21507389465078047,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_lock,120,187,30360848,g_011010111,validation,0,0.05,0.1875499260376237,0.15789300383262275,0.19601381671232912,0.19490642324635596,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_lock,121,187,30360848,g_101011110,validation,0,0.05,0.12173629262021027,0.11854664996236748,0.1254266246209787,0.12243284358565172,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_lock,122,187,30360848,g_111001110,validation,0,0.05,0.16128587308271658,0.18884869770419893,0.1518008175911962,0.14878877366648946,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_lock,123,187,30360848,g_111010110,validation,0,0.05,0.1524358432209757,0.12808536789755695,0.15315862303968186,0.15161533755978543,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_lock,124,161,30360822,g_011010111,validation,0,0.05,0.28010873284131765,0.2779073423657403,0.2831733455992355,0.27998455465701877,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_lock,125,161,30360822,g_101011110,validation,0,0.05,0.20793924806581626,0.1998090531626891,0.2193404013789805,0.2157897465103204,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_lock,126,161,30360822,g_111001110,validation,0,0.05,0.2259189583155272,0.22432570036964034,0.21912628561597647,0.21669921344836582,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_lock,127,161,30360822,g_111010110,validation,0,0.05,0.23492428454891595,0.23360389457276878,0.23307048969277921,0.22980719681670103,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_tune,128,191,30360852,g_011010111,validation,1,0.05,0.39383538091088294,0.569923526588963,0.2199328109839798,0.21608904580068006,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_tune,129,191,30360852,g_101011110,validation,1,0.05,0.31702467344445245,0.5349899727625093,0.14651227273729894,0.14146160881682085,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_tune,130,191,30360852,g_111001110,validation,1,0.05,0.45499212327355865,0.6339685670094295,0.23140007026699363,0.2270891555633225,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_tune,131,191,30360852,g_111010110,validation,1,0.05,0.3962418946078279,0.5771667744848035,0.20994633387316564,0.2060861834711442,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_tune,132,195,30360856,g_011010111,validation,1,0.05,0.19358193032105414,0.2531793893294115,0.16513260878977817,0.16316947597974316,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_tune,133,195,30360856,g_101011110,validation,1,0.05,0.13710077588509773,0.21945997938316272,0.09682012442234014,0.09246660357830719,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_tune,134,195,30360856,g_111001110,validation,1,0.05,0.43183971016329725,0.6383785169243574,0.2406013022665791,0.23976251319612765,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_tune,135,195,30360856,g_111010110,validation,1,0.05,0.1935987743026136,0.24089625767146292,0.161313909696711,0.15821064131212037,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_lock,136,172,30360833,g_011010111,validation,0,0.02,0.22218047933310353,0.2422912624226672,0.21604441105342503,0.21562947070336608,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_lock,137,172,30360833,g_101011110,validation,0,0.02,0.18925423128186786,0.302808536128471,0.18436626988267757,0.18414539109938322,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_lock,138,172,30360833,g_111001110,validation,0,0.02,0.20053984942781014,0.30652620016498217,0.19286151950361688,0.1921241488713119,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_lock,139,172,30360833,g_111010110,validation,0,0.02,0.20744294756584794,0.2198896156872944,0.20328630849061724,0.20250643699252174,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_tune,140,179,30360840,g_011010111,validation,1,0.05,0.23228892801071405,0.38342053872580867,0.1472868851261749,0.14313057272196816,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_tune,141,179,30360840,g_101011110,validation,1,0.05,0.20808630280303606,0.35592014729521826,0.11291334431926298,0.10835871212650036,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_tune,142,179,30360840,g_111001110,validation,1,0.05,0.49384736057634715,0.6819086810894441,0.2775278515064542,0.2778623447457222,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_tune,143,179,30360840,g_111010110,validation,1,0.05,0.2257882786056459,0.36980794808065737,0.13483259865663888,0.13121560324767534,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_tune,144,162,30360823,g_011010111,validation,0,0.02,0.14175488013088533,0.13845633783950362,0.14524766918363188,0.14374987525054828,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_tune,145,162,30360823,g_101011110,validation,0,0.02,0.09264153097215226,0.07221154789320258,0.1018908038872855,0.10046303345890613,0.0,0.0,0.0
