source_split,method,method_label,source_index,sample_seed,pair_index,geometry_id,noise_level,stop_iteration,last_residual_check_iteration,forced_cap,a_calls,at_calls,total_operator_calls,discrepancy_pooled_at_last_check,discrepancy_camera_max_at_last_check,ncp_camera_mean_at_last_check,ncp_camera_max_at_last_check,deployable_input_only,oracle,decision_input,audit_execution_precomputed_full_path
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),171,30360832,4,g_011010111,0.05,64,63,1,64,64,128,0.7026422473852114,0.8618012628746076,0.14166242876755897,0.2462551255842682,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),171,30360832,5,g_101011110,0.05,63,63,0,64,64,128,0.5938140040650468,0.6894617938956474,0.1586209239750017,0.25828387341586145,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),171,30360832,6,g_111001110,0.05,64,63,1,64,64,128,0.6499543765410456,0.7587893039623864,0.1430175348999071,0.2570553954612085,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),171,30360832,7,g_111010110,0.05,64,63,1,64,64,128,0.7309853108657463,0.8397429060786221,0.15415265970049863,0.2675752323044269,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),160,30360821,8,g_011010111,0.02,33,33,0,64,64,128,0.6228822965069898,0.6903926729398459,0.16259688901158656,0.292422995587182,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),160,30360821,9,g_101011110,0.02,60,60,0,64,64,128,0.6209073649518497,0.670641843383023,0.13145799888788876,0.20572903325637804,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),160,30360821,10,g_111001110,0.02,47,47,0,64,64,128,0.6457299106869017,0.6776094144721354,0.1374868147964474,0.19764556038232028,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),160,30360821,11,g_111010110,0.02,55,55,0,64,64,128,0.6336349557667874,0.6878773026820647,0.14048264880344843,0.19615096768269435,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),196,30360857,12,g_011010111,0.02,15,15,0,64,64,128,0.6682821444225615,0.7511088939724796,0.22852910517349315,0.4415042125013746,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),196,30360857,13,g_101011110,0.02,11,11,0,64,64,128,0.7079853111448989,0.8278286439729856,0.17828560680454406,0.38301182512516607,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),196,30360857,14,g_111001110,0.02,64,63,1,64,64,128,0.6625089699326412,0.7154057447262495,0.23761559717248568,0.4031496833479463,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),196,30360857,15,g_111010110,0.02,12,12,0,64,64,128,0.6882703630400171,0.7536449518941561,0.2268729191946963,0.4203519780190945,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),174,30360835,16,g_011010111,0.02,27,27,0,64,64,128,0.6888211112305512,0.8293176912065405,0.19219698577076083,0.30050624729372877,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),174,30360835,17,g_101011110,0.02,35,35,0,64,64,128,0.6761145394176938,0.8075889848905294,0.19714188423899626,0.29815873323491526,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),174,30360835,18,g_111001110,0.02,64,63,1,64,64,128,0.6685181920213039,0.8086737554426345,0.18869284186652877,0.2748754728708416,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),174,30360835,19,g_111010110,0.02,43,43,0,64,64,128,0.6629506438554762,0.8025410423338335,0.17971339679507237,0.2902135393024895,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),178,30360839,20,g_011010111,0.02,64,63,1,64,64,128,0.7190435640695614,0.7654105531206583,0.19952881457918292,0.25212328366868264,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),178,30360839,21,g_101011110,0.02,64,63,1,64,64,128,0.641718846506138,0.7037518334106413,0.21748999321471674,0.28360142710147396,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),178,30360839,22,g_111001110,0.02,64,63,1,64,64,128,1.0812832994864408,1.2605569285447114,0.23320687035986562,0.32080218923365433,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),178,30360839,23,g_111010110,0.02,64,63,1,64,64,128,0.7346965157320456,0.7725527771481213,0.2008344607418746,0.23497134473906178,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),173,30360834,24,g_011010111,0.05,15,15,0,64,64,128,0.619511840159595,0.7113198305785362,0.1564834857521206,0.21540372793048396,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),173,30360834,25,g_101011110,0.05,17,17,0,64,64,128,0.618993564979241,0.6829709748138846,0.14774910477329878,0.27978764433154246,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),173,30360834,26,g_111001110,0.05,32,32,0,64,64,128,0.6259519625971056,0.7072503897639572,0.12955030983813468,0.20086952640174305,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),173,30360834,27,g_111010110,0.05,25,25,0,64,64,128,0.636590183293904,0.7260492259530761,0.1501554119037091,0.22057860263524914,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),167,30360828,28,g_011010111,0.05,64,63,1,64,64,128,0.698617594022062,0.7777564189283074,0.163164488601498,0.32408361448717815,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),167,30360828,29,g_101011110,0.05,64,63,1,64,64,128,0.6692360360759031,0.7487071512838395,0.11730481168532908,0.14317504112754642,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),167,30360828,30,g_111001110,0.05,64,63,1,64,64,128,0.8854463070105576,0.9722761235293211,0.14965926113864447,0.2413297501377702,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),167,30360828,31,g_111010110,0.05,64,63,1,64,64,128,0.701856739982048,0.7772741610952875,0.12382044692553063,0.19521426202443476,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),166,30360827,32,g_011010111,0.02,64,63,1,64,64,128,0.7425786316842089,0.822976147914697,0.21558182121637862,0.26995909683220554,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),166,30360827,33,g_101011110,0.02,64,63,1,64,64,128,0.7172611981820316,0.7915109072153,0.20711570718070285,0.30738614770090744,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),166,30360827,34,g_111001110,0.02,64,63,1,64,64,128,1.3553972593652808,1.7353629979375131,0.2618125556933206,0.40926773251864323,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),166,30360827,35,g_111010110,0.02,64,63,1,64,64,128,0.7401672464890434,0.8309281570708904,0.18623094902514423,0.25048536802303234,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),169,30360830,36,g_011010111,0.05,64,63,1,64,64,128,0.7063721084901332,0.7812678117291646,0.20338820282920408,0.32437030042042825,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),169,30360830,37,g_101011110,0.05,64,63,1,64,64,128,0.6106270231786408,0.6739983356263557,0.16726018690338454,0.26180838593506717,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),169,30360830,38,g_111001110,0.05,64,63,1,64,64,128,0.8689340306435672,1.0374314685153414,0.23531519344938645,0.34908928704313014,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),169,30360830,39,g_111010110,0.05,64,63,1,64,64,128,0.6971950289401581,0.7367788655135512,0.2135324874983239,0.3375515490792632,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),197,30360858,40,g_011010111,0.05,9,9,0,64,64,128,0.7081593542051655,0.8575384257074173,0.13953446207716588,0.2197759346038507,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),197,30360858,41,g_101011110,0.05,4,4,0,64,64,128,0.7119484515410532,0.7826943566718295,0.16124167550351778,0.2125957237366769,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),197,30360858,42,g_111001110,0.05,40,40,0,64,64,128,0.7079736304644554,0.8210690488079307,0.16656547892686144,0.21851573154052117,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),197,30360858,43,g_111010110,0.05,13,13,0,64,64,128,0.7256906994799194,0.8265096320039971,0.16933077675398303,0.2085055879558868,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),176,30360837,44,g_011010111,0.02,34,34,0,64,64,128,0.695605275168272,0.7483960685864077,0.19723621496765942,0.27794548079681103,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),176,30360837,45,g_101011110,0.02,64,63,1,64,64,128,0.6643559616516407,0.7279322873075371,0.1618682549289132,0.24384807359544058,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),176,30360837,46,g_111001110,0.02,64,63,1,64,64,128,0.681959219037127,0.7749214809480418,0.15351623279382665,0.22627702077787593,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),176,30360837,47,g_111010110,0.02,64,63,1,64,64,128,0.6772265413503012,0.7300373469099327,0.17785150995559204,0.25311304341075697,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),186,30360847,48,g_011010111,0.02,30,30,0,64,64,128,0.7044489621255152,0.7701463542859744,0.17136314083034018,0.2826095067339184,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),186,30360847,49,g_101011110,0.02,30,30,0,64,64,128,0.7059898469747167,0.7682059862799439,0.18841043908931251,0.2893987724526763,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),186,30360847,50,g_111001110,0.02,64,63,1,64,64,128,0.6836457656214621,0.759009245019719,0.20689507829716267,0.2718660931652079,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),186,30360847,51,g_111010110,0.02,42,42,0,64,64,128,0.6923399555387677,0.7683322413703505,0.2099611373292097,0.29010458621448987,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),165,30360826,52,g_011010111,0.05,7,7,0,64,64,128,0.722747837120997,0.7634816589113987,0.1771494370010669,0.24074687809488127,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),165,30360826,53,g_101011110,0.05,6,6,0,64,64,128,0.6810977904909268,0.7557239226915422,0.1609852227389672,0.2305801379588306,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),165,30360826,54,g_111001110,0.05,9,9,0,64,64,128,0.671929961131761,0.7456272264900039,0.16038135070156187,0.23094357940906163,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),165,30360826,55,g_111010110,0.05,6,6,0,64,64,128,0.6754872677411004,0.7417263167336611,0.17224970696780384,0.2330632290240171,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),199,30360860,56,g_011010111,0.05,14,14,0,64,64,128,0.6755611320689319,0.7350159301909319,0.16881621362503876,0.21558208668801226,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),199,30360860,57,g_101011110,0.05,4,4,0,64,64,128,0.6816893702205694,0.7515057554207847,0.15295526523827654,0.1948837635210604,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),199,30360860,58,g_111001110,0.05,56,56,0,64,64,128,0.6865655163899089,0.7411845685831115,0.18862707266239298,0.23261797478147017,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),199,30360860,59,g_111010110,0.05,17,17,0,64,64,128,0.6774002277944823,0.7235519470860634,0.17471448995173045,0.22295920174137485,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),193,30360854,60,g_011010111,0.05,64,63,1,64,64,128,0.6646431694952432,0.7025076326700482,0.1552594732544285,0.257438239857843,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),193,30360854,61,g_101011110,0.05,54,54,0,64,64,128,0.6038139736127188,0.6521890386856719,0.15518640979716375,0.19672253942877105,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),193,30360854,62,g_111001110,0.05,64,63,1,64,64,128,0.9297990329958544,0.9977716680713902,0.2114430348803437,0.29607354333519276,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),193,30360854,63,g_111010110,0.05,64,63,1,64,64,128,0.6571571420891154,0.6930497432536769,0.15855017468689897,0.21082126878892105,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),170,30360831,64,g_011010111,0.02,64,63,1,64,64,128,0.7474287698465791,0.8274434148627724,0.2006208541287935,0.2791643050208539,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),170,30360831,65,g_101011110,0.02,64,63,1,64,64,128,0.6611964711636793,0.735236055908656,0.19924855633131985,0.296914440614203,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),170,30360831,66,g_111001110,0.02,64,63,1,64,64,128,0.8994902140732277,0.9794936767251223,0.20017165528509903,0.24015177068889448,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),170,30360831,67,g_111010110,0.02,64,63,1,64,64,128,0.7727393315596037,0.8460915130668243,0.19452508023569035,0.311027231052615,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),185,30360846,68,g_011010111,0.05,5,5,0,64,64,128,0.7038011539807453,0.7805618961135703,0.19058178893326175,0.290147000125333,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),185,30360846,69,g_101011110,0.05,9,9,0,64,64,128,0.7274277788095994,0.7581249314840224,0.15906018465884517,0.25427792351329837,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),185,30360846,70,g_111001110,0.05,24,24,0,64,64,128,0.686935501501302,0.7250224168299872,0.1820587229527135,0.28651317195144776,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),185,30360846,71,g_111010110,0.05,5,5,0,64,64,128,0.7307852831831759,0.7668906999474484,0.1725219582064761,0.22930914627465482,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),183,30360844,72,g_011010111,0.05,48,48,0,64,64,128,0.767015701298305,0.8593040445259786,0.15919381911631414,0.2812050009999967,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),183,30360844,73,g_101011110,0.05,31,31,0,64,64,128,0.6482566885182713,0.7118599726394206,0.16647376653832777,0.24618708047342186,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),183,30360844,74,g_111001110,0.05,64,63,1,64,64,128,0.7926173492000361,0.8791319960838325,0.17076505228298064,0.2524203506055297,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),183,30360844,75,g_111010110,0.05,64,63,1,64,64,128,0.7561551464873872,0.8566661581874854,0.15144356276597162,0.25975217188019983,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),190,30360851,76,g_011010111,0.02,64,63,1,64,64,128,0.961060864251209,1.0539594132370969,0.1927538514332194,0.27218062759290884,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),190,30360851,77,g_101011110,0.02,64,63,1,64,64,128,0.6401527753925618,0.6845412497624404,0.19171848320089838,0.305110023253117,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),190,30360851,78,g_111001110,0.02,64,63,1,64,64,128,0.7764732691290583,0.8741681288375593,0.18571783596709399,0.29093310792586224,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),190,30360851,79,g_111010110,0.02,64,63,1,64,64,128,1.0953960543678387,1.2348418998289306,0.22404274990413953,0.30396332170251905,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),175,30360836,80,g_011010111,0.05,7,7,0,64,64,128,0.6807296630939663,0.7473025972479657,0.21657175927919445,0.37025528308763445,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),175,30360836,81,g_101011110,0.05,7,7,0,64,64,128,0.6789368476396288,0.7175353441771178,0.22754469701445001,0.3939165083114593,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),175,30360836,82,g_111001110,0.05,15,15,0,64,64,128,0.6688990108961272,0.7091672743720092,0.2528093296485833,0.4512363094326487,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),175,30360836,83,g_111010110,0.05,8,8,0,64,64,128,0.6928732948811139,0.7444213823993229,0.22701602056086026,0.40912435562190774,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),177,30360838,84,g_011010111,0.05,7,7,0,64,64,128,0.7410711776394149,0.813454337390064,0.16648936173633525,0.29363548616358937,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),177,30360838,85,g_101011110,0.05,6,6,0,64,64,128,0.7276591120797722,0.802215160986011,0.148971788935793,0.20801889958571806,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),177,30360838,86,g_111001110,0.05,14,14,0,64,64,128,0.7460738164815626,0.7840802236715898,0.202666846913402,0.34194883483993066,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),177,30360838,87,g_111010110,0.05,7,7,0,64,64,128,0.7315813765685963,0.8038761708430279,0.16434578069952097,0.2870309295457447,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),164,30360825,88,g_011010111,0.02,19,19,0,64,64,128,0.6352419812673135,0.721274395803042,0.17630664533031518,0.2759104792060749,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),164,30360825,89,g_101011110,0.02,23,23,0,64,64,128,0.6378830337198458,0.7227474170157648,0.14538936537846187,0.22726450898451372,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),164,30360825,90,g_111001110,0.02,64,63,1,64,64,128,0.6366161642193718,0.6762896707735386,0.17401020813341173,0.29024827855263635,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),164,30360825,91,g_111010110,0.02,29,29,0,64,64,128,0.6129599823793241,0.6684265018138181,0.16888632031056358,0.21820745063100738,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),168,30360829,92,g_011010111,0.02,64,63,1,64,64,128,0.6901208624369588,0.765100101990934,0.18128918057445587,0.2569206437869498,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),168,30360829,93,g_101011110,0.02,64,63,1,64,64,128,0.6557370728027175,0.7588306305095904,0.1639296774950397,0.2336452732276202,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),168,30360829,94,g_111001110,0.02,64,63,1,64,64,128,1.4540766672546486,1.7701464883527327,0.3062613157762126,0.45052857127600676,False,True,truth field and complete path; oracle only,True
val_lock,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),168,30360829,95,g_111010110,0.02,64,63,1,64,64,128,0.7009456483368242,0.7871217522506281,0.16117304447388817,0.23420335916857338,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),182,30360843,96,g_011010111,0.02,64,63,1,64,64,128,0.8259174320379091,1.0067336706224852,0.1939434787952017,0.31992153963849335,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),182,30360843,97,g_101011110,0.02,64,63,1,64,64,128,0.6110928567461563,0.6500867311151222,0.1454146922712636,0.26382470486405585,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),182,30360843,98,g_111001110,0.02,64,63,1,64,64,128,0.8141276476031708,0.8715551401816148,0.13802023680455894,0.20711169021784864,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),182,30360843,99,g_111010110,0.02,64,63,1,64,64,128,0.9330301312931054,1.0801334324075218,0.17326248319025328,0.28643894605844966,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),181,30360842,100,g_011010111,0.05,64,63,1,64,64,128,0.7616827541288849,0.8155943947038775,0.20143891763832253,0.2957054517429749,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),181,30360842,101,g_101011110,0.05,64,63,1,64,64,128,0.6517991168365982,0.6930701702558322,0.20569237228788584,0.2653700807151227,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),181,30360842,102,g_111001110,0.05,64,63,1,64,64,128,0.7509091646330507,0.8235413544503218,0.21865883409922238,0.28764174251031194,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),181,30360842,103,g_111010110,0.05,64,63,1,64,64,128,0.7950044286493178,0.8533635637384667,0.22748790621501183,0.32943682942933195,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),188,30360849,104,g_011010111,0.02,15,15,0,64,64,128,0.6760664262767369,0.7654669610344108,0.18986023007128897,0.27619604294510486,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),188,30360849,105,g_101011110,0.02,9,9,0,64,64,128,0.6488168590396161,0.7363074015831209,0.1740725536051947,0.28870829976955803,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),188,30360849,106,g_111001110,0.02,57,57,0,64,64,128,0.6231276585732823,0.6808197288822769,0.17488032528452635,0.2566567742790432,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),188,30360849,107,g_111010110,0.02,26,26,0,64,64,128,0.6647760949023281,0.7434380093490345,0.17912206584704127,0.280748996519013,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),194,30360855,108,g_011010111,0.02,64,63,1,64,64,128,0.698908399886604,0.7919438846743448,0.17058414656436485,0.2993211390150695,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),194,30360855,109,g_101011110,0.02,64,63,1,64,64,128,0.6074120491349548,0.6465320598016051,0.14457698012507217,0.24179706961798875,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),194,30360855,110,g_111001110,0.02,64,63,1,64,64,128,0.8131104955254713,0.9400172547211739,0.2308358961320557,0.36160068855036087,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),194,30360855,111,g_111010110,0.02,64,63,1,64,64,128,0.7711722127479416,0.8501641410874173,0.18529412075251175,0.2870567590489045,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),163,30360824,112,g_011010111,0.05,9,9,0,64,64,128,0.698691982004571,0.7749499430678382,0.1773811870035603,0.24874188110465217,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),163,30360824,113,g_101011110,0.05,11,11,0,64,64,128,0.7440334483961111,0.7857790509685527,0.1595647721058697,0.269870080372941,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),163,30360824,114,g_111001110,0.05,17,17,0,64,64,128,0.7087591733072047,0.7695689489511446,0.16203491876469878,0.21563752059301178,False,True,truth field and complete path; oracle only,True
val_tune,fno_pbb_truth_oracle,FNO + PBB + truth-best stop (oracle),163,30360824,115,g_111010110,0.05,13,13,0,64,64,128,0.722287187136904,0.7911160584986373,0.1540331823945276,0.26595041244151574,False,True,truth field and complete path; oracle only,True
