base_seed,trial,scene,model,condition_class,expected_exact,noise_multiplier,base_sigma,actual_noise_sigma,q_true_norm,estimated_profile_relative_rank,q_relative_l2,plugin_covariance_relative_rms,plugin_radius,plugin_radius_relative_to_qref,wald_statistic,update_significant,local_envelope_passed,residual_degrees_of_freedom,corrected_nis,corrected_dof_normalized_rms,nis_lower_99pct,nis_upper_99pct,nis_passed,uncertainty_gate_passed,teacher_profile_relative_rank,teacher_q_relative_l2,teacher_crlb_relative_rms,teacher_corrected_nis,teacher_projected_signal_sigma_rms,projected_jacobian_relative_l2,minimum_projected_subspace_cosine,projected_fisher_d_efficiency,teacher_nonlinear_remainder_relative_l2,abstained,false_accept,q_true_yaw,q_hat_yaw,teacher_q_hat_yaw,absolute_physical_error_yaw,q_true_pitch,q_hat_pitch,teacher_q_hat_pitch,absolute_physical_error_pitch,q_true_roll,q_hat_roll,teacher_q_hat_roll,absolute_physical_error_roll,q_true_shift_u,q_hat_shift_u,teacher_q_hat_shift_u,absolute_physical_error_shift_u,q_true_shift_v,q_hat_shift_v,teacher_q_hat_shift_v,absolute_physical_error_shift_v
709,1,pure_transport,transport_velocity_mismatch_10pct,frozen_transport,False,0.03125,0.0005186179978836003,1.620681243386251e-05,0.04,5,14.706612236693703,0.1024273989185443,0.009854786941720537,0.24636967354301342,282623.1721050999,True,False,635,1873663.879163429,54.31990222938664,546.9632442071857,730.5474213453406,False,False,5,35.72485199263253,0.24923345688371992,1942818.8250099572,0.4494943275339066,0.8025411435623139,0.18221415407106542,4.557676808727966,0.0027097311885676124,True,False,-0.02823943198779745,-0.09675192799792719,0.5694815685492833,0.054091617171967726,-0.007218152325609747,-0.5286479173310185,-0.22068771046114244,0.3040431876287028,0.015342819228441223,-0.08229732584700405,-0.5636086690789698,0.05231574402133449,0.02254750300809809,0.23482750159933555,1.162093536510697,0.0013200106748330876,-0.0025769680312410764,0.11938922356859022,0.07114171897754745,0.0007041721355219607
709,1,pure_transport,transport_wrong_frame_order,frozen_transport,False,0.03125,0.0005186179978836003,1.620681243386251e-05,0.04,5,23.205673159684967,0.008257809933608225,0.0008387054298362321,0.0209676357459058,96736487.28838038,True,False,635,377432069.80122745,770.9612261880603,546.9632442071857,730.5474213453406,False,False,5,1101.2666821145333,0.26018107710416005,450442822.5129246,0.8245287020960982,11.067477951562948,0.027276553168759442,390.1544995959056,0.0013392394491735145,True,False,-0.02823943198779745,-0.26983097079709406,3.373605090360239,0.1907400516735941,-0.007218152325609747,-0.7831689305806727,-5.748941985568494,0.45245316607730457,0.015342819228441223,-0.3313728367630857,43.4902216728732,0.18577079635662422,0.02254750300809809,0.20086730437083222,-2.3770545880969873,0.0011088375866544831,-0.0025769680312410764,0.21907466698198308,0.31074068340642136,0.0012797063114120565
709,1,reacting_birth,transport_only_reacting,frozen_transport,False,0.03125,0.0005214109369077934,1.6294091778368542e-05,0.04,5,11.654428874422564,0.05664754632749931,0.005447198537679894,0.13617996344199734,189407.9325292473,True,False,635,16082308.695975045,159.14292440244483,546.9632442071857,730.5474213453406,False,False,5,100.39999175991012,0.2514013178571961,15102162.202956187,0.4944341036280431,1.7244430782003914,0.12093091238331452,12.085521069808546,0.002234734488849926,True,False,-0.02823943198779745,-0.17375347491956847,-1.3098853938246569,0.11488546413849633,-0.007218152325609747,-0.22818309905405385,-0.3068416838542348,0.12884359748206123,0.015342819228441223,-0.3601613458943056,3.1274720404394274,0.20119572504042546,0.02254750300809809,-0.04373320748582048,-2.1396249120085544,0.00041215020712321335,-0.0025769680312410764,0.04129540187506629,0.1859034784648729,0.000253297245753934
709,1,reacting_birth,transport_shared_birth,frozen_transport_plus_shared_free_source,True,0.03125,0.0005214109369077934,1.6294091778368542e-05,0.04,5,0.8252114799974298,0.8756696741176548,0.08597826234271863,2.149456558567966,12.723902277933577,False,False,443,427.2574550052014,0.9820711690351753,370.0867309362232,523.4228367015373,True,False,5,0.8479138067574193,0.8767225837423686,426.8717253729272,0.14336771640501647,0.013595087369757895,0.9983589769517678,0.9969383736126596,0.002100576583138621,True,False,-0.02823943198779745,-0.020534180201633907,-0.020975590228845244,0.00608340892687891,-0.007218152325609747,-0.010307824549659133,-0.01027529671732069,0.0018015730109271662,0.015342819228441223,0.021147750421195658,0.022143849569485004,0.0031102913059678898,0.02254750300809809,0.053942802503321854,0.05480813231610433,0.00019522390591813333,-0.0025769680312410764,-0.0014458877230278573,-0.0014720825509691004,6.530295204219869e-06
709,1,pure_transport,transport_exact,frozen_transport,True,0.0625,0.0005186179978836003,3.241362486772502e-05,0.04,5,0.6348720773686684,0.5761368350185169,0.06130731823087716,1.5326829557719288,18.083416289042567,True,True,635,675.3773152977287,1.0313032159862152,546.9632442071857,730.5474213453406,True,False,5,0.6420005910561835,0.5761029209004225,675.5026418264675,0.19878439421535915,0.011324492385579648,0.9987602753665301,0.9941969683774655,0.002556218371505259,True,False,-0.02823943198779745,-0.024910431941805637,-0.02429855783666373,0.0026282942023689833,-0.007218152325609747,-0.010042223009205646,-0.009290512515793563,0.0016467020303690572,0.015342819228441223,-0.002186768849118906,-0.0027164537710758856,0.009392380992023946,0.02254750300809809,0.004722501628456846,0.004861882697285476,0.00011084036299316332,-0.0025769680312410764,-0.0016684866002015049,-0.0017284744342503015,5.245119987644731e-06
709,1,pure_transport,transport_velocity_mismatch_10pct,frozen_transport,False,0.0625,0.0005186179978836003,3.241362486772502e-05,0.04,5,14.658963207249414,0.20461774515108713,0.01967575899488737,0.4918939748721842,70696.49354026155,True,False,635,469376.58261093043,27.18778624027956,546.9632442071857,730.5474213453406,False,False,5,35.703276938126955,0.49846691376743985,486767.31988212315,0.2247471637669533,0.8034365287431847,0.18144226972663374,4.564935644778981,0.0027097311885676124,True,False,-0.02823943198779745,-0.09856602515836746,0.5710873177544509,0.055523873400098435,-0.007218152325609747,-0.5282336632655039,-0.22229737898071458,0.30380163807587685,0.015342819228441223,-0.0748628796971145,-0.5700037590100872,0.04833235602639152,0.02254750300809809,0.23327601212365937,1.1565568918951812,0.0013103631212087476,-0.0025769680312410764,0.1193646519298457,0.07157717654723952,0.000704030271099525
709,1,pure_transport,transport_wrong_frame_order,frozen_transport,False,0.0625,0.0005186179978836003,3.241362486772502e-05,0.04,5,23.20731027371835,0.01651216959323512,0.0016769742263163913,0.04192435565790978,24186864.329135146,True,False,635,94364707.31406437,385.4942778951007,546.9632442071857,730.5474213453406,False,False,5,1101.40296938388,0.5203621542083201,112619154.62243468,0.4122643510480491,11.067679120020678,0.027380336216645308,390.23502009881173,0.0013392394491735145,True,False,-0.02823943198779745,-0.2698059593459421,3.3758156203210077,0.19072030476727167,-0.007218152325609747,-0.7831835379353583,-5.748295793454875,0.45246168355555283,0.015342819228441223,-0.3314139713731221,43.49554432193968,0.1857928363456822,0.02254750300809809,0.2010449101359143,-2.379092806812496,0.001109941984183106,-0.0025769680312410764,0.21911772572800162,0.3108546408623236,0.0012799549111981042
709,1,reacting_birth,transport_only_reacting,frozen_transport,False,0.0625,0.0005214109369077934,3.2588183556737085e-05,0.04,5,11.645777398822409,0.11335537940442934,0.010901193979204105,0.2725298494801026,47306.57598718985,True,False,635,4023110.3976624394,79.59652583783202,546.9632442071857,730.5474213453406,False,False,5,100.5348411329551,0.5028026357143922,3777803.6637976076,0.24721705181402154,1.723738972808937,0.12094883353471418,12.075145313373886,0.002234734488849926,True,False,-0.02823943198779745,-0.1732247816766419,-1.3105331566461593,0.11446805309433353,-0.007218152325609747,-0.22844013087710188,-0.3018122685053318,0.12899347150162496,0.015342819228441223,-0.35989510105700373,3.1351629656717033,0.20105307063588188,0.02254750300809809,-0.04284344583151589,-2.1389773725680348,0.0004066174443121452,-0.0025769680312410764,0.04168612639009593,0.18471005002401866,0.00025555309479324747
709,1,reacting_birth,transport_shared_birth,frozen_transport_plus_shared_free_source,True,0.0625,0.0005214109369077934,3.2588183556737085e-05,0.04,5,1.6348473174781355,1.7437180106193544,0.17122468475103508,4.280617118775877,6.270138292506408,False,False,443,427.1661782037109,0.9819662614412107,370.0867309362232,523.4228367015373,True,False,5,1.6957712284685424,1.753445167484737,426.8731988098768,0.07168385820250824,0.025234037146815578,0.9943403021833189,1.0039404286528872,0.002100576583138621,True,False,-0.02823943198779745,-0.011344015426466007,-0.013711561970221463,0.013339178366255134,-0.007218152325609747,-0.013137095200714068,-0.013343843198680002,0.0034513071173070636,0.015342819228441223,0.025997209264449553,0.028949547331451067,0.005708639017246222,0.02254750300809809,0.08449106659114461,0.08706420160445531,0.0003851807316254555,-0.0025769680312410764,-0.00026371914736642433,-0.00036483071174778486,1.3355548658076316e-05
709,1,pure_transport,transport_exact,frozen_transport,True,0.125,0.0005186179978836003,6.482724973545003e-05,0.04,5,1.258063013715634,1.1492709609779774,0.12224421757413402,3.0561054393533507,4.1737641168101165,False,False,635,675.3793736232107,1.0313047875196555,546.9632442071857,730.5474213453406,True,False,5,1.284229348835419,1.152205841800845,675.499221897508,0.09939219710767958,0.018159458263874523,0.9969348424087737,0.9963918794290031,0.002556218371505259,True,False,-0.02823943198779745,-0.02122313377117962,-0.020357693163761188,0.005539470012033108,-0.007218152325609747,-0.01284221372798285,-0.011364477844468823,0.0032793631490893762,0.015342819228441223,-0.019125797429984884,-0.020776665492114897,0.018468339272523376,0.02254750300809809,-0.012950413944522851,-0.012835736602709764,0.00022073501800810863,-0.0025769680312410764,-0.0007576481792247238,-0.000877736256761883,1.0503848063036714e-05
709,1,pure_transport,transport_velocity_mismatch_10pct,frozen_transport,False,0.125,0.0005186179978836003,6.482724973545003e-05,0.04,5,14.570001274568467,0.40827536874789855,0.03921557223878785,0.9803893059696962,17699.407773324005,True,False,635,118074.32813316378,13.636122023205644,546.9632442071857,730.5474213453406,False,False,5,35.66413138825079,0.9969338275348797,122477.19471568457,0.11237358188347665,0.805266450163592,0.17989276982052385,4.579790715448674,0.0027097311885676124,True,False,-0.02823943198779745,-0.10220226638105442,0.5742988161648312,0.058394739002972255,-0.007218152325609747,-0.527388420037996,-0.22551671601983972,0.3033087808159726,0.015342819228441223,-0.06002552394277072,-0.5827939388723564,0.04038247736738357,0.02254750300809809,0.230080664579963,1.1454836026641118,0.0012904936427111395,-0.0025769680312410764,0.11931598023745674,0.07244809168662199,0.0007037492649524981
709,1,pure_transport,transport_wrong_frame_order,frozen_transport,False,0.125,0.0005186179978836003,6.482724973545003e-05,0.04,5,23.210565874100933,0.03301053303044946,0.0033522013454929038,0.0838050336373226,6048085.743775149,True,False,635,23594774.246715605,192.76183439150327,546.9632442071857,730.5474213453406,False,False,5,1101.6755576797466,1.0407243084166402,28159263.25321923,0.20613217552402455,11.068084784561142,0.027587826889573345,390.3963366863016,0.0013392394491735145,True,False,-0.02823943198779745,-0.26975582885423166,3.3802366802425396,0.19068072601121758,-0.007218152325609747,-0.7832124822221329,-5.74700340922767,0.45247856082993415,0.015342819228441223,-0.33149559005786244,43.50618962007257,0.18583656776593904,0.02254750300809809,0.20139893203819778,-2.383169244243493,0.0011121433818335684,-0.0025769680312410764,0.2192033361084746,0.3110825557741269,0.0012804491829602192
709,1,reacting_birth,transport_only_reacting,frozen_transport,False,0.125,0.0005214109369077934,6.517636711347417e-05,0.04,5,11.628656775707121,0.22695098575451103,0.02182954549382191,0.5457386373455477,11804.341711386905,True,False,635,1007269.939885985,39.827777666299646,546.9632442071857,730.5474213453406,False,False,5,100.80561150588416,1.0056052714287844,945807.1297064663,0.12360852590701077,1.7223553239175318,0.12098271882268496,12.054626454002667,0.002234734488849926,True,False,-0.02823943198779745,-0.17215522758017246,-1.3118286822892244,0.11362362449955013,-0.007218152325609747,-0.22895252172235497,-0.29175343780758284,0.12929224413862794,0.015342819228441223,-0.3593686548183677,3.1505448161362923,0.200770999909336,0.02254750300809809,-0.041056961645156084,-2.1376822936870874,0.00039550863419312725,-0.0025769680312410764,0.042466898949743884,0.18232319314231063,0.00026006088726813364
709,1,reacting_birth,transport_shared_birth,frozen_transport_plus_shared_free_source,True,0.125,0.0005214109369077934,6.517636711347417e-05,0.04,5,3.211269661677896,3.449023909549409,0.338789151983409,8.469728799585225,4.810272316985943,False,False,443,427.06100531122377,0.9818453686891365,370.0867309362232,523.4228367015373,True,False,5,3.3914861197493775,3.506890334969474,426.8739428128107,0.03584192910125412,0.04987399558594109,0.9786395692304104,1.0234293573083766,0.002100576583138621,True,False,-0.02823943198779745,0.009287107019848034,0.0008164945471124702,0.029627751140322664,-0.007218152325609747,-0.01845431678623835,-0.019480936161506684,0.006551753445249579,0.015342819228441223,0.03295039191773856,0.04256094285516986,0.009434165270223189,0.02254750300809809,0.14350897715203642,0.15157634018115565,0.0007521690134406098,-0.0025769680312410764,0.0022611286253393557,0.0018496729667393855,2.793276407042141e-05
709,1,pure_transport,transport_exact,frozen_transport,True,0.25,0.0005186179978836003,0.00012965449947090007,0.04,5,2.4554756477492434,2.282284005389929,0.24248812091639269,6.062203022909817,1.8882354694071188,False,False,635,675.4175247979871,1.0313339155439236,546.9632442071857,730.5474213453406,True,False,5,2.568686889641588,2.30441168360169,675.4975419161142,0.04969609855383979,0.03356919955523898,0.9900825614282908,1.0038267584562532,0.002556218371505259,True,False,-0.02823943198779745,-0.014356508161951656,-0.01247596381803344,0.010960771312494738,-0.007218152325609747,-0.019299112375091066,-0.015512408501879182,0.007044349689207348,0.015342819228441223,-0.050908786536309814,-0.05689708893426607,0.03549771505883106,0.02254750300809809,-0.04749145130664515,-0.04823097520266569,0.0004355199169170537,-0.0025769680312410764,0.0011056252291152745,0.000823740098226593,2.1261462101826407e-05
709,1,pure_transport,transport_velocity_mismatch_10pct,frozen_transport,False,0.25,0.0005186179978836003,0.00012965449947090007,0.04,5,14.418008482589375,0.8126177278767719,0.0778823662209232,1.94705915552308,4442.481304870958,True,False,635,30133.496307752557,6.8887099586278495,546.9632442071857,730.5474213453406,False,False,5,35.601917016148505,1.9938676550697594,31266.038981831873,0.05618679094173833,0.8090816442925841,0.17677348241631585,4.610849330766858,0.0027097311885676124,True,False,-0.02823943198779745,-0.10950029712592653,0.5807218129855423,0.06415664096465974,-0.007218152325609747,-0.5256336831005791,-0.2319553900981344,0.302285602148954,0.015342819228441223,-0.03049793833567227,-0.6083742985970249,0.02456155033992587,0.02254750300809809,0.22332701364849733,1.1233370242019523,0.0012484977345577884,-0.0025769680312410764,0.11922029001544192,0.07418992196538478,0.0007031967971981074
709,1,pure_transport,transport_wrong_frame_order,frozen_transport,False,0.25,0.0005186179978836003,0.00012965449947090007,0.04,5,23.217002530432424,0.06596580140614718,0.006697409733991532,0.1674352433497883,1512704.670924044,True,False,635,5900744.760836206,96.3976733867977,546.9632442071857,730.5474213453406,False,False,5,1102.2207892525535,2.0814486168332804,7042303.212618902,0.10306608776201227,11.0689094224279,0.028002502554073216,390.7200717532443,0.0013392394491735145,True,False,-0.02823943198779745,-0.2696551386670874,3.389078800085613,0.19060122963649528,-0.007218152325609747,-0.783269289836362,-5.744418640773257,0.45251168507651723,0.015342819228441223,-0.3316562311198721,43.527480216338475,0.1859226395008071,0.02254750300809809,0.2021022261031142,-2.391322119105471,0.001116516642053077,-0.0025769680312410764,0.21937252938971838,0.3115383855977284,0.001281426020824931
709,1,reacting_birth,transport_only_reacting,frozen_transport,False,0.25,0.0005214109369077934,0.00013035273422694834,0.04,5,11.59519014209885,0.45485539904749456,0.04376746531152468,1.094186632788117,2940.351085914276,True,False,635,252789.36832909964,19.95228040680195,546.9632442071857,730.5474213453406,False,False,5,101.3513985983663,2.011210542857569,237354.54653294088,0.061804262953505384,1.7196865479176966,0.12104254089215258,12.014519197244297,0.002234734488849926,True,False,-0.02823943198779745,-0.16996821410076654,-1.3144197335752932,0.11189694538599883,-0.007218152325609747,-0.2299706486093661,-0.2716357764120403,0.129885909028729,0.015342819228441223,-0.35834081582150307,3.1813085170653657,0.20022028215063575,0.02254750300809809,-0.03745700037763838,-2.135092135925157,0.0003731231653140768,-0.0025769680312410764,0.044025320321403064,0.17754947937889465,0.0002690584372525166
709,1,reacting_birth,transport_shared_birth,frozen_transport_plus_shared_free_source,True,0.25,0.0005214109369077934,0.00013035273422694834,0.04,5,6.187904079081727,6.69200980705829,0.6578260765426714,16.445651913566785,4.590476236297287,False,False,443,426.92515233927963,0.98168918816773,370.0867309362232,523.4228367015373,True,False,5,6.782915926246677,7.013780669938948,426.87431663539445,0.01792096455062706,0.09987955959304409,0.9234996377947955,1.0831658485151825,0.002100576583138621,True,False,-0.02823943198779745,0.05444284640822866,0.02987260758170636,0.06527886751115657,-0.007218152325609747,-0.027038980538162352,-0.03175512208721012,0.011557429582338682,0.015342819228441223,0.03642888736558968,0.0697837339029073,0.011297948627863047,0.02254750300809809,0.2538153098222826,0.2806006173347052,0.0014380816646216103,-0.0025769680312410764,0.007699504960458078,0.006278680323712329,5.933124448077427e-05
709,1,pure_transport,transport_exact,frozen_transport,True,0.5,0.0005186179978836003,0.00025930899894180013,0.04,5,4.590910390469343,4.468578474263428,0.4732057100649209,11.830142751623022,1.8422169970389337,False,False,635,675.5164593966309,1.0314094472461992,546.9632442071857,730.5474213453406,True,False,5,5.137601983872419,4.60882336720338,675.496709421096,0.024848049276919894,0.06555507754287718,0.9645049566794858,1.0307440804441645,0.002556218371505259,True,False,-0.02823943198779745,-0.0035112666687561046,0.0032874948735079593,0.0195232480160254,-0.007218152325609747,-0.03485056175325925,-0.0238082698166064,0.016112325011129403,0.015342819228441223,-0.10363388965292865,-0.12913793581847458,0.06374790862435836,0.02254750300809809,-0.11212298163313142,-0.11902145240259747,0.0008374151050079488,-0.0025769680312410764,0.004886559334692412,0.004226692808199548,4.309069533825838e-05
709,1,pure_transport,transport_velocity_mismatch_10pct,frozen_transport,False,0.5,0.0005186179978836003,0.00025930899894180013,0.04,5,14.221030253087024,1.6088072718243411,0.15353738571320596,3.838434642830149,1124.5113746767015,True,False,635,8090.565048137471,3.5694603681651276,546.9632442071857,730.5474213453406,False,False,5,35.54213825925152,3.9877353101395188,8393.937827247866,0.028093395470869163,0.8173230787410025,0.17047429028614716,4.678350824009204,0.0027097311885676124,True,False,-0.02823943198779745,-0.12414566729964358,0.5935678066270147,0.07571937481486612,-0.007218152325609747,-0.5218893678792282,-0.24483273825467272,0.3001023099554706,0.015342819228441223,0.027807618776464958,-0.6595350180461983,0.006678659294573786,0.02254750300809809,0.2084274269373162,1.0790438672776792,0.0011558483392314209,-0.0025769680312410764,0.11903363551923679,0.07767358252291087,0.0007021191469618126
709,1,pure_transport,transport_wrong_frame_order,frozen_transport,False,0.5,0.0005186179978836003,0.00025930899894180013,0.04,5,23.229577423510506,0.13171023111624355,0.013366812388845213,0.3341703097211303,378516.1820804379,True,False,635,1476464.287220526,48.21971183858427,546.9632442071857,730.5474213453406,False,False,5,1103.3114719420394,4.162897233666561,1762069.6033205898,0.05153304388100614,11.07061191931363,0.02883059935510143,391.3719459945332,0.0013392394491735145,True,False,-0.02823943198779745,-0.2694520507729905,3.406763039771713,0.19044088877520005,-0.007218152325609747,-0.7833785871251172,-5.739249103864427,0.4525754157998141,0.015342819228441223,-0.33196717500495954,43.57006140887017,0.18608924372578714,0.02254750300809809,0.20348988605480095,-2.4076278688294406,0.0011251454622971926,-0.0025769680312410764,0.21970281412043016,0.3124500452449434,0.0012833329206067877
709,1,reacting_birth,transport_only_reacting,frozen_transport,False,0.5,0.0005214109369077934,0.0002607054684538967,0.04,5,11.531718545815503,0.9134627139443087,0.08796613107554153,2.1991532768885382,730.1684695730237,True,False,635,63908.96581520319,10.032150350441489,546.9632442071857,730.5474213453406,False,False,5,102.45964026333596,4.022421085715138,60014.675914186904,0.030902131476752692,1.7147451901341422,0.12112942766471507,11.938025292401848,0.002234734488849926,True,False,-0.02823943198779745,-0.16540892323200174,-1.319601836147449,0.10829731859364829,-0.007218152325609747,-0.23198046953420676,-0.23140045362098344,0.13105782594172893,0.015342819228441223,-0.35639262018579315,3.242835918923625,0.1991764358505045,0.02254750300809809,-0.03015581142709428,-2.1299118204013086,0.0003277225273941111,-0.0025769680312410764,0.047126224599895176,0.1680020518520625,0.0002869615164517034
709,1,reacting_birth,transport_shared_birth,frozen_transport_plus_shared_free_source,True,0.5,0.0005214109369077934,0.0002607054684538967,0.04,5,11.33299733909409,12.320597451526226,1.2105755417145057,30.26438854286264,4.550623133658753,False,False,443,426.89389851090823,0.9816532543432902,370.0867309362232,523.4228367015373,True,False,5,13.565775551198861,14.027561339877897,426.87450400193666,0.00896048227531353,0.2002541433215171,0.7746889865486805,1.2745943098560515,0.002100576583138621,True,False,-0.02823943198779745,0.13339077307732145,0.08798483365103643,0.12760940974207682,-0.007218152325609747,-0.030546721040928895,-0.056303493938308906,0.0136027761954619,0.015342819228441223,0.009663037830068933,0.12422931599834851,0.0030432358483775727,0.02254750300809809,0.44487767467356915,0.5386491716414666,0.002626155731119945,-0.0025769680312410764,0.018287997275337534,0.0151366950375741,0.00012046393336385363
709,1,pure_transport,transport_exact,frozen_transport,True,1.0,0.0005186179978836003,0.0005186179978836003,0.04,5,7.640077804442817,8.36902390432136,0.8771205867033403,21.928014667583504,1.9623501892963475,False,False,635,675.7169354832031,1.0315624839248783,546.9632442071857,730.5474213453406,True,False,5,10.275432178644143,9.21764673440676,675.4962950475491,0.012424024638459947,0.13016884617361021,0.8769628885633172,1.1309171417560602,0.002556218371505259,True,False,-0.02823943198779745,0.0022966464590297273,0.034814412256559665,0.024108680335259362,-0.007218152325609747,-0.07188367235689763,-0.04039999244614985,0.03770615365575948,0.015342819228441223,-0.15715675281035443,-0.2736196295869437,0.09242554328036189,0.02254750300809809,-0.21891957157419703,-0.26060240680247443,0.0015015032889796895,-0.0025769680312410764,0.012144789471741985,0.011032598228151579,8.499610657291664e-05
709,1,pure_transport,transport_velocity_mismatch_10pct,frozen_transport,False,1.0,0.0005186179978836003,0.0005186179978836003,0.04,5,14.256991037988966,3.1470271010300115,0.29802380273301365,7.450595068325341,293.2604690015261,True,False,635,2550.859848188454,2.0042709704856336,546.9632442071857,730.5474213453406,False,False,5,35.68187708851133,7.9754706202790375,2641.2564280412703,0.014046697735434582,0.8361626944169331,0.1577875122019917,4.834802612854865,0.0027097311885676124,True,False,-0.02823943198779745,-0.15322210401096517,0.619259793909946,0.09867564666170141,-0.007218152325609747,-0.5136451908817388,-0.2705874345676875,0.29529517000697547,0.015342819228441223,0.14025112098527606,-0.7618564569446575,0.06692606546007199,0.02254750300809809,0.17363791126337672,0.9904575534291236,0.0009395183393886154,-0.0025769680312410764,0.1186643637429167,0.08464090363794825,0.0006999871553671872
709,1,pure_transport,transport_wrong_frame_order,frozen_transport,False,1.0,0.0005186179978836003,0.0005186179978836003,0.04,5,23.25353203297425,0.26253258445581695,0.026621329933563743,0.6655332483390936,94797.43519618192,True,False,635,370007.6321016274,24.138955744025292,546.9632442071857,730.5474213453406,False,False,5,1105.493712463772,8.325794467333122,441514.4014218941,0.02576652194050307,11.074229681356229,0.030481522149475315,392.69328350599034,0.0013392394491735145,True,False,-0.02823943198779745,-0.2690391202672785,3.4421315191439557,0.19011487410438294,-0.007218152325609747,-0.7835799578969822,-5.728910030046719,0.45269283412819133,0.015342819228441223,-0.33254809071186303,43.655223793933544,0.1864004992795028,0.02254750300809809,0.2061900688935312,-2.4402393682773975,0.0011419358815301808,-0.0025769680312410764,0.2203310465489439,0.314273364539369,0.0012869600222239483
709,1,reacting_birth,transport_only_reacting,frozen_transport,False,1.0,0.0005214109369077934,0.0005214109369077934,0.04,5,11.421511919496748,1.841406352481394,0.17763444654245192,4.440861163561298,180.59212440574635,True,False,635,16558.673585487002,5.106530261902652,546.9632442071857,730.5474213453406,False,False,5,104.74030599065702,8.044842171430275,15566.345846812323,0.015451065738376346,1.706462669086711,0.12116450898673636,11.799909950235845,0.002234734488849926,True,False,-0.02823943198779745,-0.15560352659260338,-1.3299660412917742,0.1005558146034971,-0.007218152325609747,-0.23589395066083813,-0.15092980803889552,0.1333397579608062,0.015342819228441223,-0.3529877095079155,3.365890722640178,0.19735207932889431,0.02254750300809809,-0.015200150431053492,-2.119551189353563,0.00023472444799439894,-0.0025769680312410764,0.05323520058284923,0.14890719679840442,0.00032223170573401823
709,1,reacting_birth,transport_shared_birth,frozen_transport_plus_shared_free_source,True,1.0,0.0005214109369077934,0.0005214109369077934,0.04,5,18.330855849201217,20.21588193746604,1.9700192446082698,49.250481115206746,4.092053556879358,False,False,443,427.3435940210448,0.9821701613168359,370.0867309362232,523.4228367015373,True,False,5,27.131494807091823,28.055122679755794,426.8745977990523,0.004480241137656765,0.4011837571047641,0.5282160833798327,1.8821798365396003,0.002100576583138621,True,False,-0.02823943198779745,0.21673089541301777,0.20420928578967784,0.19340765466050636,-0.007218152325609747,0.008875565454914202,-0.10540023764071907,0.009384169418745163,0.015342819228441223,-0.12062186206611869,0.233120480189411,0.07285009108755754,0.02254750300809809,0.6988767170526369,1.05474628025517,0.004205585962714036,-0.0025769680312410764,0.03557237631718159,0.032852724465359515,0.00022025534228969557
709,1,pure_transport,pilot_pca_rank_4,frozen_independent_fit_spatial_basis,False,1.0,0.0005186179978836003,0.0005186179978836003,0.04,5,130.4018003735049,0.4589773190923153,0.04275653109333126,1.0689132773332815,296651.954571133,True,False,1123,2109246.158186415,43.33848797307076,1004.6844139436646,1248.8273515494968,False,False,5,55.9631718988355,0.7874065442315398,2389792.4414888984,0.19879034466897114,0.5324240021753996,0.31542363860562006,1.691924293641818,0.0012482680129851445,True,False,-0.02823943198779745,5.134707827660007,-0.6335101709523628,4.076222337697897,-0.007218152325609747,0.7292582328936421,2.0243396602966373,0.42943583739030144,0.015342819228441223,0.007040193685916369,-0.6881329396975581,0.004448559885404726,0.02254750300809809,0.10144391707415468,-0.014694702951608617,0.0004905978399490387,-0.0025769680312410764,-0.054459676215246215,-0.14803361308852547,0.0002995449553632217
709,1,pure_transport,teacher_pca_rank_4,frozen_independent_fit_spatial_basis,False,1.0,0.0005186179978836003,0.0005186179978836003,0.04,5,80.23339777014027,0.8338668204502369,0.08058780311669249,2.0146950779173123,27455.422457685112,True,False,1123,2375800.991323793,45.995479580860646,1004.6844139436646,1248.8273515494968,False,False,5,55.94721505712711,0.7871589988375031,2386825.1189489826,0.1987834262082875,0.1747491076877174,0.7947028185814042,0.9045756743899572,0.0012482729697072589,True,False,-0.02823943198779745,0.07542356346415492,-0.5722052788470041,0.08184345034017423,-0.007218152325609747,3.034253470753231,2.026824962059301,1.773467472370978,0.015342819228441223,-0.9786228129638196,-0.7272706087861341,0.5325683563824537,0.02254750300809809,-0.043097604642801095,-0.023656363558442157,0.0004081978680271716,-0.0025769680312410764,-0.2176685290667936,-0.1485415588000615,0.0012418317066429307
709,1,reacting_birth,pilot_pca_rank_4_reacting,frozen_independent_fit_spatial_basis,False,1.0,0.0005214109369077934,0.0005214109369077934,0.04,5,148.79195100159805,0.4547181502930918,0.042147157130473775,1.0536789282618444,396163.3724229087,True,False,1123,2725913.8027590616,49.26814163167593,1004.6844139436646,1248.8273515494968,False,False,5,73.20295548408517,0.732774640768279,3091357.029254338,0.20303889530854377,0.5360399994546079,0.3267896898993057,1.5674966636379797,0.001269574857666198,True,False,-0.02823943198779745,5.7511256851644035,-0.5819996754764506,4.562893247500432,-0.007218152325609747,1.3383895370269876,2.795250126269868,0.7846173705948936,0.015342819228441223,0.34722170923719164,0.4954294773450528,0.17782123369815395,0.02254750300809809,-0.27650506147746434,-0.35524543912861095,0.0018595844171700848,-0.0025769680312410764,-0.10828528189436044,-0.20304327526396504,0.0006103072346445342
