design_id,seed,method,rank,noise_level,view_count,dynamics,reconstruction_seconds,postprocess_seconds,rel_l2_global,paper_l2_squared,mean_frame_rel_l2_global,global_cc,temporal_smoothness,temporal_gradient_rel_l2,temporal_curvature_rel_l2,dynamics_energy_ratio,centroid_rmse,mass_trace_rmse,heldout_reprojection_rel_l2
d-fast_v-9_n-0.14_s-20260711,20260711,lowrank,8,0.14,9,fast,0.231398000032641,0.03354941704310477,0.28441710535686665,0.08089308981957898,0.28454941587471,0.9497173846726803,0.2945632727391725,0.5609769341835068,0.7625709054565903,0.9483228597586428,0.051539060770028476,0.11888519490447542,0.19334900772743568
d-fast_v-9_n-0.14_s-20260712,20260712,framewise,0,0.14,9,fast,0.24720241699833423,0.0,0.29125429181729295,0.08482906250199285,0.29139392710799,0.947202713890613,0.3133210119886523,0.6583378457436481,0.9887538204555226,1.0062154363341937,0.05286971775844098,0.12186925264165403,0.20917445697185788
d-fast_v-9_n-0.14_s-20260712,20260712,lowrank,1,0.14,9,fast,0.24720241699833423,0.02319087495561689,0.35302888601927507,0.12462939436401028,0.3512137619028486,0.9213890071892911,0.17469244548900026,0.7956339901213714,0.8996133400226799,0.6229449899952204,0.050133998454765925,0.12266656139297631,0.328207932354351
d-fast_v-9_n-0.14_s-20260712,20260712,lowrank,2,0.14,9,fast,0.24720241699833423,0.0030649579130113125,0.2960958144206553,0.08767273131743114,0.29563427688049093,0.9453817478633119,0.24159022984206077,0.6558972762747348,0.8504779324492309,0.7804148822549604,0.05054675330851632,0.12821401767720017,0.20348259645153924
d-fast_v-9_n-0.14_s-20260712,20260712,lowrank,3,0.14,9,fast,0.24720241699833423,0.005299083073623478,0.2845087840428241,0.08094524819752633,0.28450563289101405,0.9496841045130227,0.26998163621947613,0.5565039794933175,0.7243671015392145,0.8718383467471765,0.05117330326669334,0.1278469565292599,0.19559252792643406
d-fast_v-9_n-0.14_s-20260712,20260712,lowrank,5,0.14,9,fast,0.24720241699833423,0.002821083995513618,0.2812641464563393,0.07910952008181309,0.28136507545811645,0.9508547077339817,0.2866067566073395,0.5270091964971853,0.6874600582434717,0.924193275427421,0.05144755664746765,0.11741360753048347,0.18650195670679232
d-fast_v-9_n-0.14_s-20260712,20260712,lowrank,8,0.14,9,fast,0.24720241699833423,0.005609874962829053,0.28446984609779075,0.08092309333890076,0.28458422307526426,0.9496982407782333,0.29883954942060365,0.584631673295031,0.8345338324470086,0.9620509687267579,0.05194977538897214,0.119003142590964,0.19602813771849606
d-fast_v-9_n-0.14_s-20260713,20260713,framewise,0,0.14,9,fast,0.18625020794570446,0.0,0.2922205439414972,0.08539284630146451,0.29231434011149116,0.94684196876627,0.31442888478779024,0.6624035814858219,0.9973340027860601,1.0091669874391547,0.05712314719349963,0.12197051212400851,0.21396105842482058
d-fast_v-9_n-0.14_s-20260713,20260713,lowrank,1,0.14,9,fast,0.18625020794570446,0.007216541096568108,0.3533139518348772,0.12483074856117791,0.35133853519955366,0.9212565739582047,0.17622290179220362,0.7961918747287217,0.9012528321273506,0.6219550161552017,0.054528861892176865,0.12241112726687635,0.3286014494956727
d-fast_v-9_n-0.14_s-20260713,20260713,lowrank,2,0.14,9,fast,0.18625020794570446,0.004320042091421783,0.2961493254190111,0.08770442294613534,0.29567496036324786,0.945361434112792,0.24182801564850173,0.6555918980460573,0.8515865496892395,0.7797771398111276,0.055255487515076106,0.12738908238146782,0.2042386244379798
d-fast_v-9_n-0.14_s-20260713,20260713,lowrank,3,0.14,9,fast,0.18625020794570446,0.006464833975769579,0.2846395138951904,0.08101965287049027,0.2845947317920357,0.9496366278701919,0.2702597358662598,0.5557777601848327,0.7258745635484912,0.8721827959745352,0.05573870807653958,0.12696782426076927,0.1972713554767139
d-fast_v-9_n-0.14_s-20260713,20260713,lowrank,5,0.14,9,fast,0.18625020794570446,0.004095791024155915,0.2816844064679403,0.07934610484719581,0.28170582316243686,0.9507039237712284,0.28690693115035415,0.5280699062467542,0.6924559762700964,0.9246381371839179,0.05588709239954534,0.11680834780887898,0.19041579016464355
d-fast_v-9_n-0.14_s-20260713,20260713,lowrank,8,0.14,9,fast,0.18625020794570446,0.004629582981579006,0.28515543867855525,0.08131362420795928,0.2851366814820817,0.949449025408141,0.2968214977491704,0.577170897286865,0.8075569406194939,0.9558496975227592,0.05615153543530756,0.11871651123574731,0.20149664149328597
d-fast_v-9_n-0.14_s-20260714,20260714,framewise,0,0.14,9,fast,0.19673583400435746,0.0,0.2915042594250805,0.08497473326296462,0.29177272793395165,0.9471095175363142,0.3126096513434083,0.6584970617550786,0.9890732711276161,1.0040948456506174,0.052079949496261435,0.12267012921737669,0.21291059421050643
d-fast_v-9_n-0.14_s-20260714,20260714,lowrank,1,0.14,9,fast,0.19673583400435746,0.0036873749922960997,0.3531349577527808,0.1247042983870583,0.35128044300430283,0.9213397440787555,0.1752798185551938,0.7949732783974547,0.8992027665985429,0.6199400174007104,0.04979881702239202,0.12246597406389532,0.32858643474676935
d-fast_v-9_n-0.14_s-20260714,20260714,lowrank,2,0.14,9,fast,0.19673583400435746,0.0034720830153673887,0.29608654292704817,0.08766724090249073,0.29566136389693465,0.9453852670738435,0.24118847774430432,0.6547447694631372,0.8499196218114352,0.7786604817419657,0.050173202845005115,0.12798722300192986,0.20458817908440163
d-fast_v-9_n-0.14_s-20260714,20260714,lowrank,3,0.14,9,fast,0.19673583400435746,0.002421083045192063,0.28461518255086443,0.08100580213846188,0.2846744814341721,0.9496454660198523,0.2696347178061802,0.5573854431103752,0.7269070936328103,0.8701363368770665,0.05064908609572332,0.12767607173256287,0.1975308497680892
d-fast_v-9_n-0.14_s-20260714,20260714,lowrank,5,0.14,9,fast,0.19673583400435746,0.0025603329995647073,0.2811984722018514,0.0790725807686554,0.2813719559888128,0.9508782483260521,0.2854797122632687,0.5260664456621911,0.6893761155927042,0.9209277495027921,0.0508067885981971,0.11767024590831725,0.187551371254071
d-fast_v-9_n-0.14_s-20260714,20260714,lowrank,8,0.14,9,fast,0.19673583400435746,0.004858416970819235,0.2842797830641928,0.08081499505902452,0.28450403998636353,0.9497672116130262,0.2959803582592932,0.5757529016287288,0.8135864142596455,0.953886764534161,0.051192622441174285,0.11949896518993376,0.19496365432070473
d-fast_v-9_n-0.14_s-20260715,20260715,framewise,0,0.14,9,fast,0.1870518330251798,0.0,0.2915424824933924,0.08499701909840998,0.29169414128432597,0.9470952588311028,0.3132442624246138,0.6548684198406814,0.9856627443766501,1.0049437118872635,0.05220666718630992,0.12252178566959387,0.21064329983629818
d-fast_v-9_n-0.14_s-20260715,20260715,lowrank,1,0.14,9,fast,0.1870518330251798,0.005082083051092923,0.3533362680585232,0.12484651832552457,0.3513075197714995,0.9212462011785788,0.17639462124572822,0.795569524790419,0.9007645452479113,0.6174799467356814,0.04981536460941964,0.12337057672002591,0.32707079994634886
d-fast_v-9_n-0.14_s-20260715,20260715,lowrank,2,0.14,9,fast,0.1870518330251798,0.004288666998036206,0.29635783779758273,0.08782796802405837,0.2958577617337681,0.9452822398245361,0.24151110536730264,0.6555166680708532,0.8511034372014566,0.7779565998930446,0.0501526915580178,0.12882199421450077,0.202149736223796
d-fast_v-9_n-0.14_s-20260715,20260715,lowrank,3,0.14,9,fast,0.1870518330251798,0.004763000062666833,0.28491009140627876,0.08117376018513411,0.284824142105438,0.9495382864703606,0.2704026245363491,0.5568531645787692,0.7267121393614339,0.8711832670273639,0.05078616539983327,0.1282990107209221,0.19492282371058844
d-fast_v-9_n-0.14_s-20260715,20260715,lowrank,5,0.14,9,fast,0.1870518330251798,0.0035423330264165998,0.2814704994072953,0.07922564203659221,0.2815695283709644,0.9507807020323076,0.2869141359375346,0.5267457773242539,0.6955480965752382,0.9242618750710748,0.05091064083005774,0.11819277531099134,0.18640046070853658
d-fast_v-9_n-0.14_s-20260715,20260715,lowrank,8,0.14,9,fast,0.1870518330251798,0.003159542102366686,0.2847136862475878,0.08106188313668987,0.28477938155168836,0.9496096802370457,0.2975511966054705,0.5783638039054319,0.8240051044531093,0.9574838938713326,0.05135370693664416,0.11935930592279734,0.19595129456391575
d-fast_v-9_n-0.14_s-20260716,20260716,framewise,0,0.14,9,fast,0.17605612496845424,0.0,0.2914276148697803,0.08493005470868902,0.29166178607325566,0.9471381026852652,0.31439944605798154,0.6585812371676273,0.9894980844173052,1.0091380489285293,0.05212078713285805,0.12177614374926607,0.21171187060620347
d-fast_v-9_n-0.14_s-20260716,20260716,lowrank,1,0.14,9,fast,0.17605612496845424,0.0030061249854043126,0.35300894616546463,0.12461531607285188,0.3512063667508587,0.9213982659495074,0.17670490744184766,0.7957357718706408,0.8994626441454756,0.6225092389504847,0.050209264363894286,0.12246815805247604,0.32839279346607414
d-fast_v-9_n-0.14_s-20260716,20260716,lowrank,2,0.14,9,fast,0.17605612496845424,0.0031807919731363654,0.29605576768600783,0.08764901758015144,0.2956591622064891,0.9453969476468133,0.24249537412258668,0.6557559394362488,0.8498840769736752,0.7817422576217723,0.05046419505480157,0.1278187088388193,0.20458010259037307
d-fast_v-9_n-0.14_s-20260716,20260716,lowrank,3,0.14,9,fast,0.17605612496845424,0.0038609589682891965,0.28466676293959464,0.08103516592250735,0.28467900890633835,0.9496267288967806,0.27093790703395293,0.5592181986547963,0.7264580366687932,0.8743593974234567,0.050885680729127976,0.12757781977335966,0.1978279114915477
d-fast_v-9_n-0.14_s-20260716,20260716,lowrank,5,0.14,9,fast,0.17605612496845424,0.00586387503426522,0.28123306941829534,0.07909203933443573,0.2814510325226088,0.9508658478931036,0.2880946991808628,0.52854251457036,0.6960696296442543,0.9285301672393328,0.05080326908847312,0.11722857460837882,0.18842673301303545
d-fast_v-9_n-0.14_s-20260716,20260716,lowrank,8,0.14,9,fast,0.17605612496845424,0.0029679579893127084,0.28443241947609804,0.080901801249027,0.28462609439283293,0.9497118263416305,0.29632363005544116,0.5660199191906857,0.7850581660421213,0.9538548277674579,0.05129742433909288,0.11870549261746871,0.19633479403810256
d-fast_v-9_n-0.14_s-20260717,20260717,framewise,0,0.14,9,fast,0.18468475004192442,0.0,0.29175934507110024,0.08512351543631735,0.2918695393188602,0.9470143211140525,0.31376757727515076,0.6590840559974199,0.9882172088749748,1.0066877338376585,0.05332579375592483,0.12244416660470113,0.212087230348566
d-fast_v-9_n-0.14_s-20260717,20260717,lowrank,1,0.14,9,fast,0.18468475004192442,0.0035637920955196023,0.3531772291192208,0.12473415516833054,0.35131494518795287,0.9213201070438753,0.17615115865539033,0.795464827976994,0.8994785273362761,0.6201815705954243,0.05082100210681547,0.12288497929849734,0.3288193188008511
d-fast_v-9_n-0.14_s-20260717,20260717,lowrank,2,0.14,9,fast,0.18468475004192442,0.003312916960567236,0.2959688247901872,0.08759754524768454,0.29560613327395846,0.945429939003705,0.24157398442206834,0.6548475261030738,0.8495840022213563,0.7785665427969696,0.05121787736301081,0.1280814348267846,0.2031685599680267
d-fast_v-9_n-0.14_s-20260717,20260717,lowrank,3,0.14,9,fast,0.18468475004192442,0.003304457990452647,0.2843708183115255,0.08086676230716663,0.2843894038485216,0.9497341827548026,0.26962406640518527,0.5554654296333887,0.7230940563922909,0.8693647617414276,0.05186826262939221,0.12770726960980677,0.19592466742398468
d-fast_v-9_n-0.14_s-20260717,20260717,lowrank,5,0.14,9,fast,0.18468475004192442,0.0040424170438200235,0.2813004232174315,0.07912992810230607,0.28135209898912444,0.9508417019123552,0.28707554485187914,0.5301067431092933,0.6995542344032623,0.9247608257286729,0.05201046199819705,0.117605101594674,0.18765248956037037
d-fast_v-9_n-0.14_s-20260717,20260717,lowrank,8,0.14,9,fast,0.18468475004192442,0.008985791937448084,0.2848701893660697,0.08115102478946042,0.28486396211689463,0.9495527953814966,0.297039952338085,0.5764252190441531,0.8070490557357334,0.9553056065503766,0.052447218609617374,0.11937888001157916,0.1986689672600304
d-fast_v-9_n-0.28_s-20260710,20260710,framewise,0,0.28,9,fast,0.19969187502283603,0.0,0.33232407955457044,0.11043929385179246,0.33260050055233736,0.9306745582342584,0.3884037080432473,0.9851628647262607,1.6005933389137774,1.227185474408019,0.06060893639372143,0.14001035768948925,0.29481616388551507
d-fast_v-9_n-0.28_s-20260710,20260710,lowrank,1,0.28,9,fast,0.19969187502283603,0.014682625071145594,0.35735226160043637,0.12770063887094674,0.3557915155318585,0.9193669367536522,0.177684764050796,0.8006723253082993,0.9042553840319182,0.6208077652428745,0.052701398240855,0.12452227745625624,0.3326378419639544
d-fast_v-9_n-0.28_s-20260710,20260710,lowrank,2,0.28,9,fast,0.19969187502283603,0.0491272920044139,0.30335594419441597,0.09202482887808562,0.30288018421179097,0.9425880355536098,0.24402886329295476,0.6672458113677224,0.8575257228639557,0.7842581093346973,0.05401203365572569,0.13023962916769613,0.21595844847299595
d-fast_v-9_n-0.28_s-20260710,20260710,lowrank,3,0.28,9,fast,0.19969187502283603,0.0030324580147862434,0.2950288469038869,0.08704202050543715,0.2950500031607567,0.9457859311371315,0.2783085495920469,0.5979152535039394,0.7718428099093011,0.8941253057518561,0.0545030283049358,0.13082842545445897,0.21391581743766602
d-fast_v-9_n-0.28_s-20260710,20260710,lowrank,5,0.28,9,fast,0.19969187502283603,0.0053001249907538295,0.2992924948471061,0.08957599747180504,0.2993688174916969,0.9441610142643935,0.3043673733005831,0.642918263629552,0.8498824093989682,0.9745222336348446,0.05637800519256454,0.12514597417333284,0.22945712191144432
d-fast_v-9_n-0.28_s-20260710,20260710,lowrank,8,0.28,9,fast,0.19969187502283603,0.09827241697348654,0.3098792044444613,0.09602512134713224,0.30987919876659464,0.9400128318491865,0.33573833839867673,0.7741895381798112,1.1503561115652468,1.0709790078132557,0.05774292857138539,0.13064977972316036,0.2605980015971444
d-fast_v-9_n-0.28_s-20260711,20260711,framewise,0,0.28,9,fast,0.19467883394099772,0.0,0.3325955510027874,0.11061980054684777,0.332972243322071,0.9305570222089646,0.3842685946424577,0.9745235390248972,1.5765741674700349,1.2147446954386079,0.05606707115395428,0.1410486555437794,0.289194037080439
d-fast_v-9_n-0.28_s-20260711,20260711,lowrank,1,0.28,9,fast,0.19467883394099772,0.007248666952364147,0.3580420769124682,0.1281941288397938,0.35650076453666935,0.9190416140326066,0.177114373584007,0.8011520399962848,0.9031554667324817,0.6247910750581398,0.04938874600301813,0.1255426712918775,0.3342523252325752
