axis,condition,condition_value,seed,method,rank,view_count,frame_count,noise_level,bias,dynamics,reconstruction_seconds,postprocess_seconds,rel_l2_global,paper_l2_squared,mean_frame_rel_l2_global,global_cc,temporal_smoothness,temporal_gradient_rel_l2,temporal_curvature_rel_l2,dynamics_energy_ratio,centroid_rmse,mass_trace_rmse,heldout_reprojection_rel_l2
noise,noise_0.14,0.14,20260712,framewise,3,5,18,0.14,none,smooth,0.10789283306803554,0.0,0.3686990090449731,0.13593895927074515,0.3694550672770423,0.9139143853062681,0.2435807800497488,1.2781197007431677,3.258245978920493,1.450031970321843,0.06699794407370796,0.15694162748243504,0.28889118003071645
noise,noise_0.14,0.14,20260712,lowrank,3,5,18,0.14,none,smooth,0.10789283306803554,0.0044502499513328075,0.3547112224554341,0.12582005133582846,0.3547673165774605,0.9205996983050397,0.15326770836541548,0.7177333265779922,0.8985729014961491,0.922595976573515,0.06487324512988535,0.15852421584160692,0.26599490396947983
noise,noise_0.14,0.14,20260713,framewise,3,5,18,0.14,none,smooth,0.11074679193552583,0.0,0.3691560675431132,0.13627620220389555,0.3697764804377532,0.9136907349251115,0.24914437822696975,1.3116585502360147,3.3827016314167757,1.4841679942422694,0.07002091159188709,0.15630997709194377,0.2969690445412775
noise,noise_0.14,0.14,20260713,lowrank,3,5,18,0.14,none,smooth,0.11074679193552583,0.0027642500353977084,0.3542078469957473,0.12546319887336274,0.35416198961408735,0.9208345759190495,0.15365475516964297,0.717974459589922,0.9117478480423559,0.9252589971500583,0.06790752454453573,0.15800970278654247,0.26779215744958157
noise,noise_0.14,0.14,20260714,framewise,3,5,18,0.14,none,smooth,0.12059658404905349,0.0,0.37066998650378635,0.13739623889471714,0.37141867404219464,0.9129475637758961,0.25223056219393014,1.3322086156538588,3.478702728979028,1.5009161702298666,0.068385195944988,0.1576893775646725,0.30135739624941904
noise,noise_0.14,0.14,20260714,lowrank,3,5,18,0.14,none,smooth,0.12059658404905349,0.03610329108778387,0.35544502310622855,0.12634116445098734,0.3554976674578177,0.9202565978713103,0.154038597623203,0.7181577992758518,0.8900484239959736,0.9266338659277116,0.06635583267248787,0.15841499100721554,0.27039018698831335
noise,noise_0.14,0.14,20260715,framewise,3,5,18,0.14,none,smooth,0.15447212499566376,0.0,0.36932332726095324,0.13639972005910117,0.3700175606033805,0.9136088075298866,0.24569486484221278,1.2929300068368925,3.331817664616323,1.462572552307106,0.06724838970881064,0.15819940254830647,0.2934999927566993
noise,noise_0.14,0.14,20260715,lowrank,3,5,18,0.14,none,smooth,0.15447212499566376,0.0093278749845922,0.35511163358727804,0.1261042723090252,0.3551661004788485,0.9204125833122093,0.15260845624475558,0.7163853238962432,0.880553637628939,0.9177176602126621,0.06536332037166964,0.15968963321130447,0.2646106695024489
noise,noise_0.14,0.14,20260716,framewise,3,5,18,0.14,none,smooth,0.12484637496527284,0.0,0.3693738146141625,0.1364370149226177,0.37001738493954184,0.9135840690061554,0.24528755793660942,1.2856117422655098,3.2680046613302713,1.4598497630854201,0.06950853853683948,0.1564354741331819,0.2867530785572289
noise,noise_0.14,0.14,20260716,lowrank,3,5,18,0.14,none,smooth,0.12484637496527284,0.006908874958753586,0.35535017182576184,0.1262737446165985,0.35532450599900056,0.9203009942370957,0.15354667743102798,0.7158366571800524,0.885820913595321,0.9246164975019314,0.0673905969498765,0.15807279701006866,0.2629600195470832
noise,noise_0.14,0.14,20260717,framewise,3,5,18,0.14,none,smooth,0.11890241701621562,0.0,0.3697811723410589,0.13673811541792794,0.3704709649084761,0.9133843177181852,0.24370380124714752,1.2770330357166473,3.27656840158349,1.4505621571057332,0.07054541333328661,0.15703340510563768,0.29652520071482374
noise,noise_0.14,0.14,20260717,lowrank,3,5,18,0.14,none,smooth,0.11890241701621562,0.014107625000178814,0.35578722501890186,0.1265845494866507,0.35586499528436977,0.9200963095385125,0.1537829318779598,0.7179183852891389,0.895927458817408,0.9247619416365808,0.06873670191077771,0.15872942937164955,0.2720590635079953
noise,noise_0.28,0.28,20260710,framewise,3,5,18,0.28,none,smooth,0.12227845808956772,0.0,0.42569097673406886,0.18121280767280556,0.42640242445612353,0.8833837072426383,0.3953806664516641,2.211969186040866,6.211700329600309,2.2935284459618637,0.08286847246990159,0.17445520634236505,0.4099755179455099
noise,noise_0.28,0.28,20260710,lowrank,3,5,18,0.28,none,smooth,0.12227845808956772,0.008415792020969093,0.37097613771691806,0.13762329475536175,0.3710868761635548,0.9127968330153243,0.15925228304759298,0.7800439787014855,1.0205873456421108,0.9532033979740873,0.07734857563902535,0.1640722662311189,0.2967111634115742
noise,noise_0.28,0.28,20260711,framewise,3,5,18,0.28,none,smooth,0.12914620793890208,0.0,0.42084703643091076,0.17711222807268034,0.4216776418770992,0.8861922767866974,0.38700710556332457,2.1674651139618053,6.074181932232722,2.2544965818828984,0.07640376687632076,0.17388354306390932,0.3820296477204294
noise,noise_0.28,0.28,20260711,lowrank,3,5,18,0.28,none,smooth,0.12914620793890208,0.003858999931253493,0.3686043247957644,0.13586914825814136,0.36871225330703533,0.9139606752423332,0.16091447124211097,0.7888901291919652,1.1019142916160691,0.9718271839371846,0.0694911512815923,0.1629695889963667,0.28831399242697725
noise,noise_0.28,0.28,20260712,framewise,3,5,18,0.28,none,smooth,0.12783725000917912,0.0,0.4205649954219996,0.17687491537430655,0.4216065983508184,0.8863545446107947,0.38482604219742306,2.1503757797914043,5.984167254126264,2.2364254290177867,0.07243215289447459,0.17396143297971783,0.38365893159764414
noise,noise_0.28,0.28,20260712,lowrank,3,5,18,0.28,none,smooth,0.12783725000917912,0.0055311250034719706,0.36884809272945945,0.13604891551015993,0.36904520345776115,0.913841471319531,0.1605257418598287,0.7910163567304672,1.0938971452769568,0.9685664315176624,0.06578091780750782,0.16352436733697392,0.2967666134174934
noise,noise_0.28,0.28,20260713,framewise,3,5,18,0.28,none,smooth,0.11804870900232345,0.0,0.4225172815954967,0.17852085324684824,0.4232126186102381,0.8852284857882555,0.39705482719575486,2.2197985508018445,6.221159053929077,2.308205304473464,0.07868661071996502,0.17236582676276488,0.40286745458769907
noise,noise_0.28,0.28,20260713,lowrank,3,5,18,0.28,none,smooth,0.11804870900232345,0.004778707982040942,0.3679660144472398,0.13539898778818632,0.36787336360230705,0.9142723658453209,0.16330132469224665,0.8128505393917712,1.2643487805757632,0.9897798556705526,0.07155858548336692,0.16214812083266342,0.30053172045662674
noise,noise_0.28,0.28,20260714,framewise,3,5,18,0.28,none,smooth,0.1255778749473393,0.0,0.42632559940240056,0.1817535167058161,0.42729062259578326,0.8830126981071639,0.40328993773735605,2.253119641081328,6.377556038879458,2.3379966934780163,0.07513373855919199,0.17547011715516359,0.41330393921727127
noise,noise_0.28,0.28,20260714,lowrank,3,5,18,0.28,none,smooth,0.1255778749473393,0.005568125052377582,0.3710899351725836,0.13770773998639232,0.371231753538602,0.9127407677997348,0.1621145912214613,0.7878041943901966,1.056760580234161,0.9730119676392787,0.06851698235875138,0.16363689919883756,0.3078860170112569
noise,noise_0.28,0.28,20260715,framewise,3,5,18,0.28,none,smooth,0.11977116600610316,0.0,0.4225761107850037,0.17857056940617974,0.42351902436897626,0.8851944504794999,0.3902414676832709,2.1808181643081532,6.1196010610493925,2.26467783448989,0.07305634633374272,0.17608182708689096,0.39726194831581896
noise,noise_0.28,0.28,20260715,lowrank,3,5,18,0.28,none,smooth,0.11977116600610316,0.00994841696228832,0.3701434859563364,0.13700620019590862,0.3703319324155647,0.9132064324216892,0.15920358828970754,0.7847875701907737,0.9908497552560781,0.9559072064644614,0.06685775888178103,0.16610057699290995,0.2937854094308385
noise,noise_0.28,0.28,20260716,framewise,3,5,18,0.28,none,smooth,0.11285029200371355,0.0,0.4215741782116124,0.17772478773479636,0.4224307924705252,0.8857732881279939,0.38814032528398273,2.1651942501406385,6.004416465037701,2.2546218488283998,0.07727297444731995,0.17261094802464524,0.37865389935560767
noise,noise_0.28,0.28,20260716,lowrank,3,5,18,0.28,none,smooth,0.11285029200371355,0.011870875023305416,0.3694049693016958,0.13646003134478682,0.36943203696879795,0.9135688013601747,0.16010803816879035,0.7725943058267353,0.9804093189662065,0.9632391474868002,0.07040801719594669,0.16236382651641487,0.28548421668973045
noise,noise_0.28,0.28,20260717,framewise,3,5,18,0.28,none,smooth,0.10787695797625929,0.0,0.4223672250576167,0.17839407280287142,0.4232364814764157,0.8853152728038937,0.38422539672192474,2.1450798615031466,6.013382949944595,2.2331392228504816,0.07908714948197203,0.1739038765883519,0.3969235594102075
noise,noise_0.28,0.28,20260717,lowrank,3,5,18,0.28,none,smooth,0.10787695797625929,0.004899832885712385,0.37100717605908806,0.13764632468733917,0.3712029001463043,0.9127815432322751,0.16099674484735413,0.7852371947026621,1.0579864248291684,0.966989636233122,0.073128558970689,0.16393238058840817,0.3078123106452733
noise,noise_0.42,0.42,20260710,framewise,3,5,18,0.42,none,smooth,0.09851987496949732,0.0,0.49303205528461685,0.24308060753817348,0.49368360692935087,0.839870152553503,0.5333201568678761,2.936414467426142,8.38602293757854,2.975636242137649,0.09304026026767163,0.18631822330067607,0.5229462736539964
noise,noise_0.42,0.42,20260710,lowrank,3,5,18,0.42,none,smooth,0.09851987496949732,0.0028635000344365835,0.3963145002659325,0.15706518312103585,0.3964315640815526,0.899796718879128,0.1769861584972295,0.9482348484016447,1.5797510024841153,1.0636023434614363,0.08411060365465464,0.17329199220884686,0.34608517703864605
noise,noise_0.42,0.42,20260711,framewise,3,5,18,0.42,none,smooth,0.10589129198342562,0.0,0.4853165054500825,0.23553211046227993,0.48613488428163365,0.8452992305622058,0.5226900603745167,2.8926180796346315,8.25630295959749,2.937163979403148,0.08445820702183812,0.18699204665457217,0.48316576223458724
noise,noise_0.42,0.42,20260711,lowrank,3,5,18,0.42,none,smooth,0.10589129198342562,0.0349718329962343,0.3905999107758966,0.1525682902981384,0.3907384645514813,0.9028202763394861,0.17453808253173816,0.9297153803085514,1.6119053816389992,1.0701618445434495,0.0725138247693385,0.17019346378550126,0.32724965028233155
noise,noise_0.42,0.42,20260712,framewise,3,5,18,0.42,none,smooth,0.11569583404343575,0.0,0.48493189414722354,0.23515894196121404,0.4861019446937156,0.8455667189606713,0.5190908570551912,2.8653114308135157,8.121372594168038,2.908568665435526,0.07916161652568157,0.1867507610449792,0.48520049617452893
noise,noise_0.42,0.42,20260712,lowrank,3,5,18,0.42,none,smooth,0.11569583404343575,0.009020708035677671,0.39181425020002636,0.15351840665980887,0.39207625554719727,0.9021822947841789,0.17531277636097195,0.9405172892277734,1.592233616968559,1.071201634576554,0.06768336847724099,0.1706669538850184,0.34466336501877676
noise,noise_0.42,0.42,20260713,framewise,3,5,18,0.42,none,smooth,0.11333725007716566,0.0,0.48868720725031667,0.23881518653011397,0.4893429742652144,0.8429422525628846,0.5367319580201262,2.957772972231845,8.433288495241124,3.00436875870337,0.08858084730817482,0.18435690452624837,0.5132209362736483
noise,noise_0.42,0.42,20260713,lowrank,3,5,18,0.42,none,smooth,0.11333725007716566,0.07297720806673169,0.3927956487056659,0.1542884216421049,0.3923106699327692,0.9016649160463159,0.19287242612158045,1.0977504567599723,2.415612517270319,1.2063164517162497,0.07604457729872191,0.16892558417017475,0.3558123029313208
noise,noise_0.42,0.42,20260714,framewise,3,5,18,0.42,none,smooth,0.11405920900870115,0.0,0.4941405231156478,0.24417485658500607,0.49514358600447334,0.8390802246276164,0.5441685297677364,2.9888532160300363,8.601557982164842,3.0322329140664883,0.08313046513881525,0.18759537708641133,0.5271700624381479
noise,noise_0.42,0.42,20260714,lowrank,3,5,18,0.42,none,smooth,0.11405920900870115,0.00482695794198662,0.3963846628485087,0.1571208009415259,0.3965541966207784,0.8997592597431219,0.1802643411997905,0.9454361659592051,1.6436021941507777,1.082810535524741,0.07177853447823276,0.1720085870477906,0.36577089226637544
noise,noise_0.42,0.42,20260715,framewise,3,5,18,0.42,none,smooth,0.1167631249409169,0.0,0.4883874281318556,0.23852227995724842,0.4894799508810682,0.8431528030320348,0.5272111694533749,2.903297733099873,8.291395531472263,2.94453521725228,0.08043686863916628,0.18913325086472363,0.5059415767396765
noise,noise_0.42,0.42,20260715,lowrank,3,5,18,0.42,none,smooth,0.1167631249409169,0.002428333042189479,0.39487937179396343,0.15592971826839522,0.3950604384052123,0.9005611247453545,0.17491779139581923,0.9437419581221099,1.4118748565989403,1.0608881630637246,0.0693275751220113,0.17552173317252867,0.34290468360432336
noise,noise_0.42,0.42,20260716,framewise,3,5,18,0.42,none,smooth,0.10621300002094358,0.0,0.486181568496414,0.2363725175456333,0.4871676712236359,0.8446965138357909,0.5239991598867926,2.8866898627968185,8.153493349350812,2.9337431504906526,0.08615598489817675,0.18495645461652424,0.47888576791794835
noise,noise_0.42,0.42,20260716,lowrank,3,5,18,0.42,none,smooth,0.10621300002094358,0.0031226250575855374,0.39123057780076886,0.15306136500632347,0.39129275138756037,0.9024892441665727,0.17087561571927998,0.8709321308986752,1.176950669643532,1.0307304507442587,0.07430856645367127,0.16959519105608648,0.32151424822771446
noise,noise_0.42,0.42,20260717,framewise,3,5,18,0.42,none,smooth,0.0887976250378415,0.0,0.4870956157547498,0.23726213888749886,0.4880239101756,0.8440580330790639,0.5177674541091276,2.8554297245007305,8.155458907832964,2.9007156968711647,0.08864242518440833,0.1865907401358722,0.5022131504640206
noise,noise_0.42,0.42,20260717,lowrank,3,5,18,0.42,none,smooth,0.0887976250378415,0.007973916013725102,0.39603973845426,0.15684747443491867,0.39621987580510226,0.8999433327722882,0.17900749431003288,0.9567208210960192,1.686488300613993,1.083569506658307,0.0783262887748619,0.17212176870574947,0.3633343426774551
frame_count,frames_8,8,20260710,framewise,3,5,8,0.14,none,smooth,0.05962449999060482,0.0,0.3701233429652216,0.13699128900775107,0.37085247428297774,0.9132238821946373,0.3869009975747737,0.8373414239933673,1.1234627926939116,1.101765197514897,0.06680277014742152,0.15662944606056062,0.30222765957334685
frame_count,frames_8,8,20260710,lowrank,3,5,8,0.14,none,smooth,0.05962449999060482,0.039556541945785284,0.3607624503447666,0.1301495455787602,0.3609110634076209,0.9177524108534862,0.33290366146952993,0.7140207485009303,0.8322373800129594,0.9505476535932375,0.06539292200735831,0.15939061271370225,0.2841963212042472
frame_count,frames_8,8,20260711,framewise,3,5,8,0.14,none,smooth,0.041823709034360945,0.0,0.3705814233654789,0.1373305913435843,0.3714189416313718,0.9129987144409545,0.39218115391688996,0.8387185393974037,1.1321788008260922,1.115547733083276,0.07319727011990361,0.15737816949386071,0.2987902683943836
frame_count,frames_8,8,20260711,lowrank,3,5,8,0.14,none,smooth,0.041823709034360945,0.0008199580479413271,0.36158844118687095,0.13074620079995122,0.36178701670576807,0.9173583763836292,0.3378026307122733,0.7143112752401641,0.8315902552634529,0.9638131504336677,0.07213336576796303,0.16053084515288177,0.2830947844226006
frame_count,frames_8,8,20260712,framewise,3,5,8,0.14,none,smooth,0.05327016697265208,0.0,0.3681762720189898,0.13555376727780116,0.36892343193810356,0.914177234871323,0.3839749486867003,0.8241201564363512,1.0950839100639516,1.0948750617823328,0.07143223878461738,0.15612375796585323,0.28230566795606854
frame_count,frames_8,8,20260712,lowrank,3,5,8,0.14,none,smooth,0.05327016697265208,0.0028761670691892505,0.3602771449387087,0.12979962116518734,0.36037870749321455,0.9179834242235155,0.33442593560691225,0.7169335792411862,0.8393027771289947,0.957318680395966,0.07045889890518166,0.15936517964359154,0.271092832346028
frame_count,frames_8,8,20260713,framewise,3,5,8,0.14,none,smooth,0.04374545905739069,0.0,0.3688093247585945,0.13602031802889045,0.3696708282647688,0.9138679312326331,0.38774997732145405,0.8397589726312095,1.1437533230671548,1.105313311979471,0.06630222042251437,0.1578450566500028,0.2973299287910179
frame_count,frames_8,8,20260713,lowrank,3,5,8,0.14,none,smooth,0.04374545905739069,0.0010023750364780426,0.36025037170206536,0.12978033031147626,0.3604601446306618,0.9179961579834658,0.3326557360926271,0.7154368409728693,0.833237987119524,0.9518288488840515,0.06531563199426312,0.16095022072697554,0.2823188390687888
frame_count,frames_8,8,20260714,framewise,3,5,8,0.14,none,smooth,0.04316583299078047,0.0,0.3722902226332413,0.13860000986830837,0.37311723974757205,0.9121558101779134,0.3926995089724323,0.8492303782811386,1.1583918104546014,1.1166963162582482,0.07060659234517397,0.15874522970766303,0.30431034650339556
frame_count,frames_8,8,20260714,lowrank,3,5,8,0.14,none,smooth,0.04316583299078047,0.006421625032089651,0.3626733161216391,0.1315319342266664,0.3629184177825411,0.9168392152543473,0.3362539204414254,0.7169299911366477,0.8388646059186022,0.9598767859116977,0.06942743218440482,0.16089874196152362,0.28417864658558595
frame_count,frames_8,8,20260715,framewise,3,5,8,0.14,none,smooth,0.05815612501464784,0.0,0.36854286126347713,0.13582384058827054,0.36941028667015485,0.9139982003181205,0.3852238974405814,0.8261663116086485,1.1128457162633092,1.0975550241199978,0.058664637747717775,0.15754148116689223,0.28140115614901445
frame_count,frames_8,8,20260715,lowrank,3,5,8,0.14,none,smooth,0.05815612501464784,0.0012655419996008277,0.3598644763479057,0.12950244133715236,0.3601939656681662,0.9181795709905791,0.33210946321913204,0.7067824736515151,0.8253308346515223,0.9495371198999792,0.0572594073139677,0.16017592173120787,0.26808092168222464
frame_count,frames_8,8,20260716,framewise,3,5,8,0.14,none,smooth,0.05345754197333008,0.0,0.3699550411315063,0.1368667324586145,0.3707150225536797,0.9133065264590702,0.38774336797544,0.8334185967923465,1.1309940099051088,1.1050277186483521,0.0681891788995661,0.1562554206927592,0.28287337081641456
frame_count,frames_8,8,20260716,lowrank,3,5,8,0.14,none,smooth,0.05345754197333008,0.005315665970556438,0.36136596159412104,0.13058535819884376,0.3615975937894166,0.9174646144047267,0.33340780112881746,0.7077622730429369,0.8247570472319676,0.9537847053338736,0.0664620446377607,0.16005218027075674,0.26982041104969307
frame_count,frames_8,8,20260717,framewise,3,5,8,0.14,none,smooth,0.06380508292932063,0.0,0.36866569978152947,0.13591439819540482,0.369370953689271,0.9139381608378065,0.3839975038821306,0.822676661872995,1.1114113358544047,1.0944315371936322,0.06756756555066042,0.15625999422991935,0.29262598101098336
frame_count,frames_8,8,20260717,lowrank,3,5,8,0.14,none,smooth,0.06380508292932063,0.0009389999322593212,0.36005322731614153,0.12963832650076906,0.3601480465845387,0.9180898882877299,0.3309250100086493,0.7059684025140783,0.8259209281890891,0.9466493428407778,0.0659253843060954,0.15879366439632053,0.2772720040301416
frame_count,frames_12,12,20260710,framewise,3,5,12,0.14,none,smooth,0.072550458018668,0.0,0.3713197898106901,0.13787838630505506,0.3718723644134836,0.9126260535550329,0.3023685484019491,1.0169725023357756,1.7993036579296529,1.2321029934221217,0.07135850373295614,0.1575978118805743,0.300491296234379
frame_count,frames_12,12,20260710,lowrank,3,5,12,0.14,none,smooth,0.072550458018668,0.0020626250188797712,0.35903285691256065,0.12890459234279528,0.3589742249393029,0.9185656659608035,0.2282492578940232,0.7208835761874963,0.8642791105556882,0.9382404310376711,0.06987425691767499,0.15910877962205652,0.2741592376651785
frame_count,frames_12,12,20260711,framewise,3,5,12,0.14,none,smooth,0.0998505000025034,0.0,0.3703055208752626,0.13712617879069952,0.37086453255478585,0.9131254113543528,0.3018591955072822,1.0105579117646692,1.8012051670018454,1.2318944675616759,0.0708971245638735,0.15693119308946343,0.2907039730502292
frame_count,frames_12,12,20260711,lowrank,3,5,12,0.14,none,smooth,0.0998505000025034,0.010191084002144635,0.35801513571561905,0.12817483740147315,0.35796600671994977,0.9190469914914714,0.22877642457424197,0.7161527562818325,0.8582123672782955,0.9411653594846265,0.06905731822378254,0.15897611107762794,0.2686113157139891
frame_count,frames_12,12,20260712,framewise,3,5,12,0.14,none,smooth,0.08066945802420378,0.0,0.36862101709352324,0.13588145424306355,0.3691344093579089,0.9139511304731227,0.29834313854779865,0.9970614083284035,1.7526588309151752,1.2178361695188202,0.0691349924911028,0.1571434147275706,0.29042300545305244
frame_count,frames_12,12,20260712,lowrank,3,5,12,0.14,none,smooth,0.08066945802420378,0.019508957979269326,0.3571905469067966,0.12758508679957645,0.3571543355587056,0.919435790056661,0.22881936620091467,0.7196986953626716,0.8682131428816062,0.9398761593567095,0.06773060484780986,0.15974784529185398,0.273332549935302
frame_count,frames_12,12,20260713,framewise,3,5,12,0.14,none,smooth,0.09050020796712488,0.0,0.3686832710968781,0.1359273543866941,0.3691885494461314,0.9139206947143446,0.3020367894702966,1.0121525614111375,1.7963185160510104,1.2332351836839135,0.06844468800286839,0.15664092756923656,0.29512463596229865
frame_count,frames_12,12,20260713,lowrank,3,5,12,0.14,none,smooth,0.09050020796712488,0.0068387909559533,0.3560423406898861,0.1267661483639329,0.35596676657715637,0.9199754103273798,0.2281162622195901,0.7140567159358421,0.855456232214622,0.9368686800784221,0.06651332279044841,0.15901956811359905,0.2707545990874764
frame_count,frames_12,12,20260714,framewise,3,5,12,0.14,none,smooth,0.1009787090588361,0.0,0.3713104438153588,0.13787144568635873,0.37192891977082837,0.9126306623783375,0.3077334957558339,1.038047926602943,1.8763641623612015,1.254219989584944,0.07025518210275684,0.15809462877841216,0.3039267945640108
frame_count,frames_12,12,20260714,lowrank,3,5,12,0.14,none,smooth,0.1009787090588361,0.015677125076763332,0.358293674698943,0.128374357329272,0.358345676879458,0.9189154188840042,0.22996606416724774,0.7193096376143161,0.8661561803421511,0.9432970643079229,0.06849256569335237,0.15910744736170715,0.2780269232101437
frame_count,frames_12,12,20260715,framewise,3,5,12,0.14,none,smooth,0.07687179197091609,0.0,0.3684934561578009,0.13578742723112114,0.3689884516238922,0.9140134753368742,0.29726792019599985,0.9965470173229333,1.770201625480172,1.2123358516822955,0.06531633876014137,0.15706309450173694,0.28704963997252
frame_count,frames_12,12,20260715,lowrank,3,5,12,0.14,none,smooth,0.07687179197091609,0.007019666954874992,0.35703448057748444,0.12747362032123413,0.35696067183280195,0.9195092568960357,0.22622477638865374,0.7151362780049648,0.8535840274511245,0.9277541486356143,0.06379447229549756,0.15896865207622876,0.26639321256609805
frame_count,frames_12,12,20260716,framewise,3,5,12,0.14,none,smooth,0.07061187503859401,0.0,0.36897296546027325,0.13614104924054798,0.3695284339197316,0.9137789832270863,0.299302342016232,0.9989617472815496,1.7761308281346746,1.2205215810869128,0.06739489771915737,0.15593725413368628,0.28203217505840367
frame_count,frames_12,12,20260716,lowrank,3,5,12,0.14,none,smooth,0.07061187503859401,0.006682500010356307,0.3573006302060154,0.12766374034561576,0.357171056390607,0.9193839464772934,0.22774774414455656,0.7127001249939553,0.8574801823860265,0.9339533344633382,0.06544111236260304,0.1581958474283498,0.2637125562813548
frame_count,frames_12,12,20260717,framewise,3,5,12,0.14,none,smooth,0.0923041250789538,0.0,0.37030891639288244,0.1371286935600708,0.3709184360645769,0.9131237423634787,0.29880460300657746,0.9953341656770578,1.7521344688623783,1.2190878652354857,0.06619575430282613,0.1576757061118522,0.2946835883021941
frame_count,frames_12,12,20260717,lowrank,3,5,12,0.14,none,smooth,0.0923041250789538,0.036477332934737206,0.3592539823455559,0.129063423831141,0.35918938303976433,0.9184608718196116,0.23056203279841983,0.7225334271954992,0.8684216201203812,0.946543971594436,0.06450917736993499,0.15982983480711366,0.2790329856344803
frame_count,frames_18,18,20260710,framewise,3,5,18,0.14,none,smooth,0.11812154203653336,0.0,0.3705346013384006,0.13729589078900747,0.3711698469081383,0.9130141718163317,0.24829202969544822,1.3104518738365138,3.3888714686576464,1.4774888708631215,0.07291522950749488,0.15716946457579847,0.2996843625634069
frame_count,frames_18,18,20260710,lowrank,3,5,18,0.14,none,smooth,0.11812154203653336,0.0038517919601872563,0.3556149231106212,0.126461973538973,0.35563617468039393,0.9201770390034252,0.15268154573622264,0.7152837922876674,0.8851718702039194,0.9172740508582569,0.07107573026631338,0.15840959536177035,0.2668753618947385
frame_count,frames_18,18,20260711,framewise,3,5,18,0.14,none,smooth,0.12269462493713945,0.0,0.3689782920757351,0.1361449800231265,0.36964106301836297,0.9137777644278763,0.24458065132160942,1.2853887265529051,3.3009048702979236,1.4577313206008777,0.0692076574493836,0.15679498021238342,0.2888236052735923
frame_count,frames_18,18,20260711,lowrank,3,5,18,0.14,none,smooth,0.12269462493713945,0.01715445809531957,0.35491425637243423,0.12596412937639798,0.35493861363593276,0.9205048502360639,0.15362463864011996,0.718375565240458,0.9021744313090544,0.9255086607497693,0.06704628212028733,0.1584738505525136,0.2643768339376443
frame_count,frames_18,18,20260712,framewise,3,5,18,0.14,none,smooth,0.0950313750654459,0.0,0.3686990090449731,0.13593895927074515,0.3694550672770423,0.9139143853062681,0.2435807800497488,1.2781197007431677,3.258245978920493,1.450031970321843,0.06699794407370796,0.15694162748243504,0.28889118003071645
frame_count,frames_18,18,20260712,lowrank,3,5,18,0.14,none,smooth,0.0950313750654459,0.006707417080178857,0.3547112224554341,0.12582005133582846,0.3547673165774605,0.9205996983050397,0.15326770836541548,0.7177333265779922,0.8985729014961491,0.922595976573515,0.06487324512988535,0.15852421584160692,0.26599490396947983
