rank,noise_level,view_count,dynamics,seed_count,rel_l2_global_improvement_pct_mean,rel_l2_global_improvement_pct_std,rel_l2_global_improvement_pct_ci95,rel_l2_global_improvement_pct_win_rate,paper_l2_squared_improvement_pct_mean,paper_l2_squared_improvement_pct_std,paper_l2_squared_improvement_pct_ci95,paper_l2_squared_improvement_pct_win_rate,temporal_gradient_rel_l2_improvement_pct_mean,temporal_gradient_rel_l2_improvement_pct_std,temporal_gradient_rel_l2_improvement_pct_ci95,temporal_gradient_rel_l2_improvement_pct_win_rate,temporal_curvature_rel_l2_improvement_pct_mean,temporal_curvature_rel_l2_improvement_pct_std,temporal_curvature_rel_l2_improvement_pct_ci95,temporal_curvature_rel_l2_improvement_pct_win_rate,centroid_rmse_improvement_pct_mean,centroid_rmse_improvement_pct_std,centroid_rmse_improvement_pct_ci95,centroid_rmse_improvement_pct_win_rate,mass_trace_rmse_improvement_pct_mean,mass_trace_rmse_improvement_pct_std,mass_trace_rmse_improvement_pct_ci95,mass_trace_rmse_improvement_pct_win_rate,heldout_reprojection_rel_l2_improvement_pct_mean,heldout_reprojection_rel_l2_improvement_pct_std,heldout_reprojection_rel_l2_improvement_pct_ci95,heldout_reprojection_rel_l2_improvement_pct_win_rate,dynamics_energy_closeness_gain_mean,dynamics_energy_closeness_gain_std,dynamics_energy_closeness_gain_ci95,dynamics_energy_closeness_gain_win_rate,lowrank_rel_l2_global_mean,lowrank_rel_l2_global_std,lowrank_rel_l2_global_ci95,lowrank_temporal_gradient_rel_l2_mean,lowrank_temporal_gradient_rel_l2_std,lowrank_temporal_gradient_rel_l2_ci95,lowrank_mass_trace_rmse_mean,lowrank_mass_trace_rmse_std,lowrank_mass_trace_rmse_ci95,lowrank_heldout_reprojection_rel_l2_mean,lowrank_heldout_reprojection_rel_l2_std,lowrank_heldout_reprojection_rel_l2_ci95
1,0.14,9,fast,8,-21.148302840536573,0.12367572303212,0.10341192191657078,0.0,-46.76924664828811,0.2995420522864671,0.2504632159193653,0.0,-21.06833793930895,0.6426267645554825,0.537334791084673,0.0,8.747271556655342,0.7036101840607832,0.588326307135481,1.0,4.562048201107942,0.5103770839022749,0.4267537221901004,1.0,-0.5378599731054889,0.3639706489578126,0.30433542984158385,0.125,-55.41623085039019,1.2703476251021817,1.0622059543557298,0.0,-0.3730273080329241,0.003464357731004305,0.0028967357730881617,0.0,0.35316923399435707,0.00015872862397164564,0.00013272153714288394,0.7956049750453454,0.0003542363915778954,0.0002961960938473535,0.12270531588457986,0.0003320375683218364,0.0002776344641199159,0.3279611924557254,0.000817900175195702,0.0006838903139537009
2,0.14,9,fast,8,-1.5731212515991735,0.12020383412087034,0.10050888891873731,0.0,-3.1711160363095225,0.24405764122977053,0.20406971650726277,0.0,0.27484518540204644,0.5408911090661916,0.45226813933073606,0.625,13.76954476959686,0.6705955091118397,0.5607209622527636,1.0,3.7602224047724397,0.39310056755346257,0.32869252105880736,1.0,-4.868230280086343,0.3525482027176745,0.29478450836951275,0.0,3.812121175268572,0.6573660274836435,0.5496590813306974,1.0,-0.2141311605503693,0.0030082166937743927,0.002515331725725426,0.0,0.29610402006077663,0.0001958809450123721,0.0001637865903990122,0.6553472249007086,0.0004980615418686901,0.0004164560353044814,0.1279909036917439,0.00046164559459975024,0.0003860067037528434,0.20298339057326228,0.0015729791503409877,0.001315252444727654
3,0.14,9,fast,8,2.3605256222461346,0.1387543285076063,0.11601995471243966,1.0,4.665161970638194,0.2708586319534102,0.22647946590715073,1.0,15.222765871790502,0.6134515794554419,0.512939850109205,1.0,26.376742192382608,0.693313055144578,0.5797163239848595,1.0,2.745741193082153,0.29906040660124084,0.25006048606445974,1.0,-4.5529770239490235,0.3370971914929379,0.2818650871029029,0.0,7.20916867067732,0.6778373599879483,0.5667762631555696,1.0,-0.12162676782268625,0.003256598638820367,0.0027230172251658407,0.0,0.2846367117974923,0.0002740862004403283,0.000229178209461396,0.5571126960576473,0.0015761038473463818,0.001317865171904926,0.12760616586009213,0.00045220867144560794,0.0003781159848920741,0.19581554499517595,0.0017179293636862293,0.0014364531118978426
5,0.14,9,fast,8,3.498675586963377,0.07213092891038916,0.06031254805208329,1.0,6.874898340120458,0.1392024482976702,0.11639465176375444,1.0,19.78521416343904,0.3671916284336828,0.30702866396940903,1.0,29.856170598007118,0.5634023695494089,0.47109101462316083,1.0,2.52354170368629,0.2293922968932772,0.19180723357024201,1.0,3.850721725329043,0.2497337126888957,0.20881578504952214,1.0,11.509111511393455,0.5737136262354866,0.4797128107618052,1.0,-0.06917391424161513,0.004169758548255343,0.0034865593249141283,0.0,0.28131895394036754,0.0002394079237629037,0.00020018183772370498,0.5271387170155994,0.0018130627912161306,0.0015159992858613687,0.11735026728298678,0.0005700905007334962,0.00047668332071865047,0.18674901117176515,0.002352354001956326,0.001966929664177201
8,0.14,9,fast,8,2.385731560753975,0.04934514554808231,0.04126012941969891,1.0,4.714524664914027,0.09632071939028924,0.08053893252719943,1.0,12.67908238308884,0.9618767653852767,0.8042768824529333,1.0,18.59217615639077,2.0043110588074176,1.6759122455753235,1.0,1.688049484943877,0.0810114070471185,0.06773799331443897,1.0,2.521118162434848,0.09735992356550574,0.08140786701481065,1.0,6.8505201693064315,0.7897820726627535,0.66037925655059,1.0,-0.038320823390555855,0.00523975451574438,0.004381240485680699,0.0,0.28456350091517,0.0003273466415873541,0.0002737121280519339,0.5738518263826274,0.007469699693614765,0.006245817550269806,0.11897279226387354,0.0004278595804647724,0.00035775640070273644,0.19657768990779934,0.0024759675086591815,0.0020702895636755796
1,0.14,9,smooth,8,-21.127655972023895,0.15327503881632898,0.12816150136205,0.0,-46.71929597822359,0.37138692246394944,0.3105365748838439,0.0,17.856196887923467,0.7264060990473309,0.6073871973636579,1.0,64.0524229575964,0.4319004274674566,0.3611351701529855,1.0,4.29122594568838,0.787831176437382,0.6587480073192995,1.0,0.5049245452796831,0.4066725856023357,0.34004081509995765,0.875,-55.45657345058383,1.5426814489944296,1.289918907562174,0.0,-0.16448046587861775,0.007413265893485943,0.006198630215607033,0.0,0.35299313959075374,0.0004372671783699612,0.0003656225991460738,0.8157995179399431,0.0006029402513450822,0.0005041507634951272,0.12120572327872584,0.0004930243902864297,0.00041224420202519375,0.3279510476284929,0.0007349106181794366,0.000614498283087401
2,0.14,9,smooth,8,-1.5475758365141083,0.10273654785345965,0.08590355167635272,0.0,-3.1191939371847104,0.20865808238348701,0.17447024196574593,0.0,30.8309108375811,0.6117270214345248,0.5114978544205817,1.0,65.28289951646417,0.4128776888012181,0.345229235525205,1.0,3.8934427986563525,0.5111446078931627,0.42739549026768975,1.0,-4.096517964566578,0.43892693380624587,0.3670104099093316,0.0,4.089330476724596,0.838792842070484,0.7013597961003527,1.0,-0.007501975177299072,0.00696588743213761,0.005824553029091664,0.25,0.29593284559253596,0.0006217534791173343,0.0005198815147993063,0.6869434299659207,0.0009848182287726175,0.0008234594735249694,0.12681107703222533,0.000486603396872563,0.00040687526418305034,0.20233718572697135,0.0011013688705308912,0.0009209137318817414
3,0.14,9,smooth,8,2.41955739695749,0.0965123086623374,0.08069913061907515,1.0,4.780490710928104,0.188351629849464,0.1574909251494168,1.0,41.39703560900443,0.5111401192709433,0.4273917370893044,1.0,68.54583322097335,0.3990692887281626,0.3336832897636692,1.0,2.8402092779345773,0.4640216006696694,0.38799341018278655,1.0,-3.716810897345616,0.39819971249652003,0.3329561903203631,0.0,7.414465815349514,0.7421710733538485,0.6205691400443483,1.0,0.09429633551519627,0.007243573913994339,0.006056741627427955,1.0,0.28437181478758106,0.0006477089769985422,0.0005415843021725411,0.5820088841018884,0.0013890174065208467,0.0011614321393260524,0.12634865150813332,0.0004752272269792092,0.00039736303685274706,0.19532494190833882,0.0013536411008784378,0.001131852108038591
5,0.14,9,smooth,8,3.476855671230533,0.07439811529527318,0.06220826449226976,1.0,6.832777656871816,0.143652005161867,0.12011516550503377,1.0,43.31731433897307,0.42207361162416884,0.35291844105077785,1.0,67.8274310920774,0.5929724976917038,0.49581618871185257,1.0,2.5680254819348796,0.39535943310227795,0.3305812800005558,1.0,3.8569829524602266,0.17418494051381578,0.1456453944706603,1.0,11.260091305998172,0.5354093862053402,0.4476845761013752,1.0,0.157775639382777,0.007670820933540499,0.0064139858330100035,1.0,0.2812906796229135,0.0006541244870786523,0.0005469486551044987,0.5629579513628008,0.004607717252531599,0.003852760146052941,0.11712287647164366,0.0004690662023225086,0.00039221147286666613,0.18721550229123593,0.0014941405791124738,0.0012493312762718231
8,0.14,9,smooth,8,2.370089954728254,0.04462738340834747,0.037315354826478964,1.0,4.683989218952884,0.08714453344848587,0.07286623006918139,1.0,28.546034948983582,1.3891549367277662,1.1615471357268854,1.0,41.63757764039557,4.079232934695108,3.410865991967052,1.0,1.551826166973246,0.1747285955768707,0.14609997370053537,1.0,2.570783419659664,0.14601179790066504,0.12208831509705595,1.0,6.598870191699445,0.41818475529261256,0.3496667591730077,1.0,0.21498620554294182,0.008044734012439363,0.006726634663117361,1.0,0.28451610144126416,0.000663437195812318,0.000554735511609453,0.7097420536669967,0.017926665987046946,0.01498944932624718,0.11869005358820522,0.000543427416872691,0.0004543888826618584,0.19705044123622342,0.0015291542295002263,0.0012786080720013455
1,0.14,9,transient,8,-20.973459694356634,0.16020018423991028,0.13395198780714074,0.0,-46.346004064717306,0.38765386223771775,0.3241382378817598,0.0,15.152242566741911,0.7701978940965545,0.6440038718345292,1.0,58.68547187939241,0.5081924627124321,0.42492704294891553,1.0,2.864014683371532,0.8170623512294853,0.6831897642867971,1.0,-1.3037467733443393,0.40683735147267913,0.34017858470340717,0.0,-54.74810712997933,1.6038806866265625,1.341090880753098,0.0,-0.1929986136647709,0.007309588878709644,0.00611194028896876,0.0,0.35296827492122534,0.00043089554195149636,0.00036029493134164995,0.8286348850057434,0.0005609812777648307,0.00046906660960298856,0.12326569181356219,0.0004786287385878712,0.00040020722360378715,0.32754847913459145,0.000678059894649681,0.0005669623363516556
2,0.14,9,transient,8,-2.037285554014675,0.10820447248405604,0.09047557746348375,0.0,-4.116178879100035,0.22082183906012084,0.18464101295310886,0.0,27.16058458699409,0.6573573320793931,0.5496518106356626,1.0,59.69519357961158,0.4874874966026292,0.40761450750429873,1.0,3.873301306279781,0.5353781257158374,0.4476584375252644,1.0,-5.078298138903981,0.4455809303796954,0.37257417422149164,0.0,1.5196100433240805,0.8970754996518223,0.7500930598899348,1.0,-0.04285481517270939,0.006907133206904548,0.0057754254622328725,0.0,0.2977180079649684,0.0006105426818580085,0.0005105075644201941,0.7113604128421189,0.0009064617993047741,0.0007579414497193962,0.12785836239839615,0.00047462405493581646,0.0003968586922754577,0.20845301958513152,0.0010010387747942156,0.0008370223442121616
3,0.14,9,transient,8,1.827508602260175,0.10216846206317887,0.08542854460183437,1.0,3.621527991623662,0.20059462926437224,0.1677279552510342,1.0,36.956208829514374,0.5674862515630782,0.4745057679600333,1.0,62.52750526749948,0.46999919354135594,0.3929915969905189,1.0,2.9741327598822416,0.4946531281931489,0.41360607736420807,1.0,-4.755962960585743,0.4140724767724457,0.3462282619902078,0.0,5.967184713924933,0.7339215134889747,0.6136712394727798,1.0,0.05682435271982454,0.007040130474604573,0.005886631628854111,1.0,0.2864416433723622,0.0006328027935983774,0.0005291204407447685,0.6156957854508924,0.0012915205523400424,0.001079909777261202,0.1274662513875068,0.00046457257802737223,0.00038845411197692745,0.1990429480347376,0.0013815856066397973,0.001155218011846894
5,0.14,9,transient,8,3.4042633742755886,0.06710987424188826,0.056114174267900954,1.0,6.692597249597574,0.1296926141435678,0.10844296809558486,1.0,41.73389927784219,0.4144066187611857,0.3465076560733914,1.0,64.8434965541482,0.5734019948700052,0.4794522390210962,1.0,2.5487118564557845,0.4069836477625651,0.3403009108975499,1.0,3.9169465665454117,0.15523225020007564,0.12979803103681622,1.0,10.863657482905154,0.587708375837085,0.4914145733839375,1.0,0.1381967813355095,0.008188460947321886,0.006846812481390712,1.0,0.2818411547182032,0.0006200537744349995,0.0005184603003234047,0.56906326368447,0.005202544593246096,0.004350127268748748,0.116913737185622,0.0004108889460217933,0.00034356634075510844,0.18868273759199677,0.0017231650913363608,0.0014408309853046648
8,0.14,9,transient,8,2.3673556377126443,0.04174305396279594,0.03490361189025554,1.0,4.678652301509729,0.0815112335176034,0.06815592510145747,1.0,29.133884590897893,1.2102282832421292,1.0119369400844913,1.0,43.66579462905463,3.4073772121008816,2.849091297461557,1.0,1.5939454399891686,0.24949586542161678,0.20861690816059925,1.0,2.602186284188602,0.1135324331067429,0.09493057181791144,1.0,6.655903330936124,0.4006998723351504,0.3350467083919191,1.0,0.21413520641105016,0.007342323181648182,0.0061393111997383246,1.0,0.28486668789257874,0.0006617941264606445,0.0005533616529787286,0.6921696118296243,0.015055485154083828,0.012588700651993426,0.11851383246447811,0.0004859770316458338,0.00040635152653810484,0.1975924063572566,0.0018750429278906872,0.001567824210729631
1,0.28,3,chirp,8,7.608744386990624,0.33122487421669894,0.2769549268810618,1.0,14.637598900718476,0.6121932965306776,0.5118877320995056,1.0,35.21588077891269,0.7823705575879499,0.6541820902886227,1.0,52.77139350484775,0.8202411588838567,0.6858477362871409,1.0,15.933604835522075,3.254837187630747,2.721544381115166,1.0,0.10242383066601064,0.5306213607218497,0.44368105054846885,0.625,12.216862216679528,1.0544624136311993,0.8816927211662096,1.0,0.18271737722709613,0.013603171685835276,0.011374343272106523,1.0,0.5234106007613251,0.002027204110808382,0.0016950543572841902,0.9499672265709864,0.002963871942920902,0.0024782526951748624,0.19174718110093653,0.0005526074920037134,0.00046206483708009934,0.49705319654419244,0.008719823648560566,0.007291113406606259
2,0.28,3,chirp,8,9.711654514345907,0.25565224161176625,0.21376458531385453,1.0,18.47957481150442,0.46205792703636656,0.3863514770736993,1.0,37.97942381455299,0.7494918332893958,0.6266904210545928,1.0,53.71924687684238,0.8033502162995508,0.6717243109874814,1.0,18.41703707927044,2.9447154324141698,2.4622349067185003,1.0,-2.2725416181302958,0.397723452558439,0.33255796377823055,0.0,14.047753731331682,0.8196043309547503,0.6853152502141713,1.0,0.3345853213464874,0.01576341467620816,0.01318063858992926,1.0,0.5114978734457999,0.0018281228855485088,0.001528591840495164,0.909442026672457,0.002200087952570683,0.0018396118331302515,0.1963064842080042,0.0003650030079964816,0.00030519864074247325,0.486683780221722,0.007586164956839364,0.006343200419043875
3,0.28,3,chirp,8,8.69843150123788,0.2266431842845772,0.18950855270175088,1.0,16.63978643422109,0.4136585014791547,0.3458821149885519,1.0,34.785311182311766,0.6771887713858904,0.5662339433515886,1.0,49.403226470232156,0.843393702611664,0.7052068229813677,1.0,15.978751437664405,2.102806328984224,1.758269436938014,1.0,-2.4366776426616266,0.4912624906620612,0.41077098301411336,0.0,11.799325829652012,0.7296277457250243,0.6100809893748022,1.0,0.46931390513492355,0.017853511411675474,0.014928280852348793,1.0,0.5172370533662994,0.00136739343932541,0.0011433511776601946,0.9563109370398472,0.006347156484466681,0.005307198815352444,0.196621723623081,0.0007230968847272829,0.000604620185338338,0.49941063406831965,0.0070679193156708816,0.005909867373040986
5,0.28,3,chirp,8,6.527623974935288,0.15518050300138475,0.12975476242160844,1.0,12.628938493621796,0.290006596913905,0.24249010897282064,1.0,23.68655224416396,0.9885122886978425,0.826548275653446,1.0,32.32798189828084,2.270103743653035,1.8981558007159893,1.0,11.795761093960959,1.737710045127493,1.4529928032334598,1.0,-1.3384220086586156,0.29589368603094496,0.24741262072501888,0.0,7.802833901398078,0.42964689054019656,0.35925086675823276,1.0,0.32303293731046845,0.015182019471374828,0.012694502798272896,1.0,0.5295354516845945,0.0012422110414302514,0.0010386794438786086,1.1191689475443485,0.02001842590611023,0.01673848226589861,0.19451581120361125,0.0009556743894952045,0.0007990907424772261,0.5220380111791039,0.006297583476933302,0.005265748158274984
8,0.28,3,chirp,8,3.9568621967603113,0.10639105185422694,0.08895927896951754,1.0,7.75705776732911,0.20438662581061867,0.17089864745427688,1.0,12.49029735825611,0.7699856415929281,0.6438263961036947,1.0,16.392666024223224,1.5569058440274501,1.3018126890772668,1.0,7.247934359803244,1.2976046320983208,1.084997003480481,1.0,-0.7806028509264309,0.3529928904918634,0.29515633572781924,0.0,3.564799217665036,0.18909505344159988,0.15811254158776117,1.0,0.16743619456727507,0.007664337509421276,0.00640856469349829,1.0,0.5440999419873247,0.0014424200228866505,0.0012060849382615948,1.2834233326573918,0.023204019880127214,0.01940212867299005,0.1934446294454636,0.000915155333122866,0.0007652105807851761,0.5460353398988467,0.006250115010136843,0.005226057220866194
1,0.28,3,fast,8,7.093744473224078,0.21682481898499034,0.18129888955350673,1.0,13.683865476146966,0.40344642231849515,0.3373432465115615,1.0,35.11255049778421,0.722812053126517,0.6043820223218976,1.0,56.37733262947113,0.7992310256099191,0.6682800341681332,1.0,14.61889998994511,1.7194125072720963,1.4376932479967675,1.0,-1.577043498207828,0.4160197369878812,0.34785647095808714,0.0,12.378694498180057,0.5907131547557596,0.49392703060105714,1.0,0.12195100348028734,0.024063641289900014,0.020120904354472426,1.0,0.533089474868596,0.0015261682776380057,0.0012761113570984345,0.9442723567093846,0.0029921236234373163,0.0025018754443122708,0.195239338980261,0.0007383568975908756,0.0006173799026054518,0.5061802195275227,0.006814775165462455,0.005698199937806412
2,0.28,3,fast,8,9.090326769509055,0.2539809437200507,0.21236712328298746,1.0,17.35374870093167,0.46203875089420093,0.38633544287015736,1.0,37.81477401322243,0.7682895410198157,0.6424081952173025,1.0,56.93849153136749,0.8453123210675738,0.7068110830340759,1.0,18.319247188438595,2.2708504094612225,1.8987801281455043,1.0,-3.4964739972503818,0.4452439995522696,0.3722924482403305,0.0,13.2667319963395,0.9953505443879463,0.8322661089204236,1.0,0.2716544559146538,0.01970399308867669,0.0164755680805819,1.0,0.5216325054869151,0.001418579702732243,0.0011861507647162066,0.9049408698723955,0.00403214725168392,0.003371495120662934,0.1989282311774106,0.0006687329395136519,0.0005591635676636739,0.5010579115934428,0.008736015445065743,0.007304652238276945
3,0.28,3,fast,8,8.187904347950727,0.28057228989386906,0.23460157760244382,1.0,15.704702112681815,0.5153578370433191,0.43091839770021334,1.0,34.05311880006146,1.0122469831376675,0.8463941298595087,1.0,52.780932745315,1.2564462017394478,1.0505822268199476,1.0,16.479977937168794,2.0870033473211027,1.7450557142628593,1.0,-3.697736319748301,0.5032854424704087,0.42082401948019993,0.0,11.23000170343199,0.9845528340096711,0.8232375626937244,1.0,0.42833122913316424,0.020807305713240222,0.017398107089723565,1.0,0.5268098022691307,0.0012636382791522311,0.0010565959094538105,0.9596613633918509,0.00711553180926225,0.005949678738997141,0.19931520208249764,0.0008418937467505217,0.0007039526292351104,0.512821174474736,0.008611771500887266,0.0072007651961073635
5,0.28,3,fast,8,6.256489307656091,0.21481236909646126,0.1796161719947864,1.0,12.12113826763088,0.40263608822806335,0.3366656826078978,1.0,23.89803989270573,1.468548450840567,1.2279323217668556,1.0,35.561758939770854,2.986631032453665,2.4972827936610718,1.0,12.657772156710932,1.698181545724109,1.4199408994841658,1.0,-1.2214005211660908,0.37256581227763474,0.31152230804450143,0.0,7.559758922318712,0.6833930714640619,0.5714216922444268,1.0,0.32893938654189137,0.0222496152380402,0.018604099634593547,1.0,0.5378931705621164,0.001344214800199568,0.0011239702712005542,1.107575062459082,0.024184036537344127,0.02022157329436278,0.1945557188857751,0.0006320062540475155,0.0005284544111973545,0.5340250683219195,0.007879469731964584,0.006588448312158107
8,0.28,3,fast,8,3.810447847322998,0.06618127241389514,0.0553377203497535,1.0,7.475662242007221,0.12732105795438328,0.10645998245018848,1.0,13.150238086594648,1.0797159887992969,0.9028085932175038,1.0,19.15782030345062,2.080409175970507,1.739541973036255,1.0,7.869564233601617,1.2179936371944586,1.0184299700574333,1.0,-0.6912467395040438,0.35104953575873504,0.2935313923436898,0.0,3.5882497769961175,0.21847862634662166,0.18268172681172637,1.0,0.1787040395426202,0.012405302327594566,0.010372740293739706,1.0,0.551929206915648,0.0012236796249759675,0.001023184330170026,1.2641283041987836,0.028056957589733582,0.023459930828401414,0.19353747606094826,0.0008238179536061143,0.0006888384866742129,0.5569582785800113,0.00625330542089508,0.005228724894845564
1,0.28,3,smooth,8,7.068051685882276,0.3319887255037158,0.2775936240134679,1.0,13.635565430906727,0.6170677725585703,0.5159635436009246,1.0,60.27227271232982,0.651259143830896,0.544552787549116,1.0,84.16055582258117,0.2796949427083412,0.2338679804467598,1.0,14.361497350582637,2.314912436334296,1.9356227579743246,1.0,-1.175833505737867,0.297697745080578,0.24892109149842268,0.0,12.232370213819522,1.3637370550075956,1.1402938781328444,1.0,1.0538514214110017,0.04290431090809013,0.03587460126155398,1.0,0.533331089227074,0.002145451010135093,0.0017939269477995872,0.9571289194732495,0.005297566304502735,0.004429580030729355,0.19440728620635994,0.0007819283109652291,0.0006538123041083164,0.5046610380063603,0.007335224060140175,0.006133375242534568
2,0.28,3,smooth,8,9.14898334195221,0.31943443684350564,0.26709630823621894,1.0,17.460034886322077,0.5807448130981722,0.48559196415584693,1.0,61.536175272403014,0.6583979039470377,0.5505218887244522,1.0,83.12720847739888,0.7828424733749987,0.6545766844524976,1.0,19.19782939265308,2.2182644707079557,1.8548101972735411,1.0,-3.2509815340035058,0.242545357602864,0.20280521485320127,0.0,13.346749102456993,0.8982497187731859,0.7510748876336049,1.0,1.2092311670858191,0.0445919325436059,0.03728571245231974,1.0,0.5213889866595535,0.002141087857655437,0.0017902786814100785,0.9266973781523372,0.009363621754041042,0.00782942761881986,0.1983944464151793,0.0006520106644321003,0.0005451811743321086,0.498263898018705,0.0055572185606808456,0.004646689243297925
3,0.28,3,smooth,8,8.223606896407913,0.24890506466953466,0.20812290788516363,1.0,15.770394593779614,0.4571807552660983,0.3822734115171333,1.0,58.254014700653855,0.6967466366471083,0.5825873260985212,1.0,79.26055272223965,1.6505036882594604,1.380074879279027,1.0,16.897909427307134,1.9334954558177233,1.6166995122489678,1.0,-3.1567913626818545,0.3611309883816735,0.30196103694886556,0.0,11.284147318819642,0.9539588930113192,0.7976563236269426,1.0,1.3934208314536964,0.048238065767103024,0.04033444048852273,1.0,0.5266987328677174,0.0014690662398669588,0.001228365273012692,1.005920257722059,0.020660318204399765,0.017275202930246987,0.1982126641573213,0.0005725286672528834,0.0004787220028426836,0.5101318062237694,0.0066006093133792595,0.00551912435344883
5,0.28,3,smooth,8,6.181558384215524,0.19951974025811411,0.16682918275746023,1.0,11.980651806731153,0.37481104404572463,0.313399667049114,1.0,40.94483269975643,2.01892065039711,1.688128110642988,1.0,50.55579427011696,4.706160850975043,3.9350741319010427,1.0,12.131707660087837,0.9418753914173138,0.787552658229381,1.0,-1.3921115952395455,0.43043905035738084,0.3599132341748261,0.0,7.441106009830332,0.416891908158732,0.3485857401695919,1.0,0.980232458790766,0.04268273814640545,0.0356893323618183,1.0,0.538419333972139,0.0017839888391379935,0.0014916889912586877,1.4233030911361246,0.05978714125189531,0.04999124348074575,0.19482370732522214,0.0011620494069071205,0.0009716519910626846,0.5322328034429687,0.00489559777135009,0.004093472526813619
8,0.28,3,smooth,8,3.7724742338632677,0.10744479312613356,0.08984036870531294,1.0,7.402531835908849,0.20679799429905238,0.17291492230373318,1.0,22.513776174923716,1.815457732546227,1.5180018250804717,1.0,27.260860950383695,3.5474374323345703,2.9662031784623446,1.0,7.776450107681047,0.7157149377447914,0.5984477425481923,1.0,-1.0680704645975272,0.26426719836653884,0.22096801387200254,0.0,3.5130190464835946,0.1212849331038692,0.10141285390776694,1.0,0.5382981785181618,0.03551798361535891,0.029698495858492942,1.0,0.5522448696115352,0.0014983683522635856,0.0012528663447255585,1.8676966515495548,0.06936170613200557,0.057997051989420935,0.1942005513158795,0.0008291478286822282,0.0006932950818060885,0.5548343855258722,0.006195978402146201,0.00518079069206731
1,0.28,3,transient,8,7.21880236144932,0.3455715983745461,0.28895099435490673,1.0,13.915448724908924,0.6413444033113279,0.5362625398974702,1.0,59.473558133544216,0.6454726469303831,0.539714386357874,1.0,82.369511983081,0.25241401219688064,0.2110569275845108,1.0,11.909591318363095,2.240656935002355,1.8735337406849721,1.0,-2.1424703751123353,0.2816647895274881,0.23551507528845572,0.0,12.812118845572016,1.2517235491205487,1.0466333630341436,1.0,1.0020518364327395,0.04289951808575131,0.03587059372509241,1.0,0.5314974050043333,0.0021788730659398907,0.0018218729257202448,0.9609391636625593,0.005069182505974449,0.004238616056867781,0.19576988917142113,0.0007950252369914124,0.0006647633481641899,0.5115839839704577,0.007283543454466993,0.006090162309329494
2,0.28,3,transient,8,9.133448732469688,0.33661119166323555,0.281458716513684,1.0,17.43170717035313,0.6120550074731895,0.5117721011829096,1.0,60.528627545715196,0.6437141365121427,0.5382440012442707,1.0,81.36161326819226,0.6858073557628119,0.5734404051596681,1.0,19.50976939388383,2.213980518650115,1.85122815461522,1.0,-3.6310805072238126,0.22681134727619554,0.18964916282095734,0.0,12.795573677742798,0.8608567897747289,0.7198086491268282,1.0,1.1504313427855948,0.0437308433186477,0.03656570945163826,1.0,0.5205295074004741,0.0021696124849247575,0.0018141296560035978,0.9359387982430065,0.008483547647055037,0.007093550337481499,0.19862294879493753,0.0007144885996808803,0.0005974223353542875,0.5116878518342847,0.005685561946982642,0.0047540040494487065
3,0.28,3,transient,8,8.23821970194873,0.25528251830232784,0.2134554397752717,1.0,15.797186535113637,0.4688170191199391,0.39200311739272775,1.0,57.397180578298546,0.6453052494117036,0.5395744162917503,1.0,77.68723680198985,1.5162065060093772,1.2677817842076993,1.0,17.06821967494893,1.960596234029055,1.6393599300865145,1.0,-3.423863380043453,0.38508286397980024,0.3219884879989445,0.0,10.613210629646176,0.885127301193188,0.7401025287189379,1.0,1.3434571841838685,0.053662148576051935,0.04486980777125422,1.0,0.5256570911987919,0.0015021050762701008,0.0012559908205863962,1.0103361667850452,0.019519688332579204,0.016321460964171867,0.19822437161468118,0.0004720164863049923,0.0003946783639375117,0.5244982368952759,0.0063340444413647196,0.005296235131096687
5,0.28,3,transient,8,6.245292881703749,0.22684735121705416,0.18967926765179627,1.0,12.10009865905187,0.42585558255579115,0.35608075029856845,1.0,41.09162192342831,2.243723316494761,1.8760977071262823,1.0,51.210018901416525,4.898494587210753,4.095894710312895,1.0,12.528388991009578,0.9988678841961823,0.8352071458570655,1.0,-1.3446409592516253,0.45199456155475454,0.3779369560999096,0.0,7.0950077275403745,0.428489244048126,0.3582828962810041,1.0,0.9822031412132717,0.04969060507674645,0.04154898670654309,1.0,0.5370749852710376,0.0018861711860092825,0.0015771291456951517,1.3971692919637628,0.05931391480711486,0.04959555340546895,0.19424193271646534,0.0012717066652087106,0.0010633423208626907,0.5451432253333173,0.004684775651287139,0.003917192816586465
8,0.28,3,transient,8,3.8246981063445187,0.11204756789278716,0.09368899617317199,1.0,7.503003203379386,0.21551929692674662,0.18020727236431594,1.0,22.787358400896082,1.6623301946831355,1.3899636571963656,1.0,27.683113679209207,3.2670708366701224,2.731773592865042,1.0,7.887297379056924,0.6807135126484058,0.5691811690421205,1.0,-1.023660987128471,0.2521875457175002,0.2108675667842806,0.0,3.4123562394110314,0.12851992609450053,0.10746242056378554,1.0,0.5408768163710085,0.02986661124132166,0.024973079549314582,1.0,0.5509414424779926,0.001560106651892162,0.0013044890566364,1.8316175708938887,0.06403955768912724,0.053546917511044824,0.19362611969079535,0.0009068638733215638,0.0007582776454238526,0.5667667544606741,0.006037167942451884,0.005048000727676496
