axis,condition,condition_value,seed,rank,rel_l2_global_improvement_pct,paper_l2_squared_improvement_pct,temporal_gradient_rel_l2_improvement_pct,temporal_curvature_rel_l2_improvement_pct,centroid_rmse_improvement_pct,mass_trace_rmse_improvement_pct,heldout_reprojection_rel_l2_improvement_pct,dynamics_energy_closeness_gain
bias,flow_drift,flow_drift,20260717,3,3.7923306600216633,7.440843601660017,43.12037122766741,72.51476906055144,2.959639493580861,-1.4289501684935773,8.449956941122158,0.36037666529640056
bias,geometry_2deg,geometry_2deg,20260710,3,3.1910145412316906,6.2802033444108085,41.226867189084246,71.22316849774447,2.1541028103488875,-1.8030181877330655,3.701419881019485,0.3153148720782667
bias,geometry_2deg,geometry_2deg,20260711,3,3.18534433479281,6.269224484244427,40.689280416076265,70.41210365757887,2.7372812039862704,-2.0165103222476346,2.720134584094952,0.31844958997192363
bias,geometry_2deg,geometry_2deg,20260712,3,3.1395136447894414,6.180461830291841,40.55395350098742,70.41064209248636,2.5853096846090993,-2.0429243062945712,2.534190231594188,0.31083917299215624
bias,geometry_2deg,geometry_2deg,20260713,3,3.302104069097739,6.4951692253335835,41.5462227739145,70.85232298812687,2.3657439117731025,-2.058294773197713,3.5604548653180452,0.3362245776171989
bias,geometry_2deg,geometry_2deg,20260714,3,3.3011307597050843,6.493286876453365,41.90186379060052,71.71529111849956,2.5853116143374497,-1.5698440153159139,3.6249526797284437,0.34301725447688214
bias,geometry_2deg,geometry_2deg,20260715,3,3.0810710929872847,6.0672121951458795,40.43322158475943,70.82724179927301,2.340161891740123,-1.916750235789966,3.1920525125768324,0.3021760296694189
bias,geometry_2deg,geometry_2deg,20260716,3,3.17985486088566,6.258594952379257,40.9814619412363,70.722366479087,2.6797402982734493,-2.016573557864308,2.5971579833477763,0.3236727692739315
bias,geometry_2deg,geometry_2deg,20260717,3,3.178466879111393,6.255907241177695,40.658538007529714,70.51973539086899,2.3241755201825045,-2.0105864825947712,2.8301630300292335,0.3160758535568823
bias,none,none,20260710,3,4.026527664042187,7.890926077754809,45.41701175228682,73.8800400548894,2.5227915396840266,-0.7890405361570128,10.947852062723914,0.3947629217213784
bias,none,none,20260711,3,3.811616023301459,7.477947879476978,44.11219342436549,72.66887514912372,3.1230291686231477,-1.070742403771719,8.464256691452151,0.3832399813506471
bias,none,none,20260712,3,3.7938226700779762,7.443714435601017,43.84459247744153,72.4215756787465,3.171289765926855,-1.0083929831420426,7.925571164451234,0.37262794689535794
bias,none,none,20260713,3,4.049295639866359,7.934623327905133,45.262091307132856,73.04675530424421,3.018222698440328,-1.0874070396594198,9.824891727912807,0.40942699139232774
bias,none,none,20260714,3,4.107417366353508,8.046125958455479,46.09269217765605,74.41435807140842,2.967547645988991,-0.4601536601543433,10.275908156364897,0.42755003615757814
bias,none,none,20260715,3,3.848035752043126,7.547997712560938,44.59210319905093,73.57137375850142,2.8031442020774398,-0.9419951270255488,9.8430405339397,0.38029021251976813
bias,none,none,20260716,3,3.796599064016332,7.449056483468927,44.31937468780072,72.8941355537887,3.0470236197097025,-1.0466442384304389,8.29740316294956,0.38446626058735156
bias,none,none,20260717,3,3.7843861096346467,7.425556436966749,43.782316885271946,72.65653119327057,2.563896555454471,-1.0800404314356806,8.250947018252145,0.375324098742314
bias,scale_drift,scale_drift,20260710,3,3.827280861944809,7.508080935893687,45.26445590895702,73.73324124076747,2.3398568976913237,-0.03164103644070413,10.173448147861123,0.4087956688218547
bias,scale_drift,scale_drift,20260711,3,3.6364310965298445,7.140625881829136,44.18636183188878,72.85781153890552,2.7843339707729235,-0.26878605815729223,8.067101941872368,0.4012448662011764
bias,scale_drift,scale_drift,20260712,3,3.6349133420302753,7.137700733987328,43.874141150983924,72.49501879127673,2.9027261073919806,-0.21380733651038766,7.323677412796209,0.3887173881870548
bias,scale_drift,scale_drift,20260713,3,3.814021028343756,7.482574492607084,44.96429243799338,72.89677387381909,2.6382233732348412,-0.4287270231800625,8.9339248649552,0.4266679806561491
bias,scale_drift,scale_drift,20260714,3,3.9270922449225676,7.699963954809265,46.06887432454099,74.48332021431,2.5878542694085636,0.35653522542909805,9.654560601328637,0.444319665369034
bias,scale_drift,scale_drift,20260715,3,3.624479345439598,7.117590185591658,44.363040425199564,73.52495597027489,2.548459737904807,-0.34024358171744645,8.777806590978802,0.39164904345503415
bias,scale_drift,scale_drift,20260716,3,3.629312062171452,7.126905063864362,44.37813228161206,72.96176783675902,2.902382140298485,-0.2787213727957065,7.66561643797833,0.40151014351836023
bias,scale_drift,scale_drift,20260717,3,3.6026521376111535,7.075513250944007,43.68295909519851,72.76046230817278,2.4082746604540057,-0.3936847649426215,7.64549369597131,0.38976110937513464
bias,sync_lag,sync_lag,20260710,3,3.881321144290258,7.611995750299546,39.77449873035607,68.68645585593895,1.9867545155257702,0.3355950557740042,10.165375407292744,0.31345074457054767
bias,sync_lag,sync_lag,20260711,3,3.8212924099366288,7.496562063021141,39.388372719150155,68.46790343399992,3.2317205959529822,-0.051032873889536694,8.41360177660731,0.28996576723677436
bias,sync_lag,sync_lag,20260712,3,3.8096715596494977,7.474207145345293,38.67629666876486,67.58797266092931,2.853215109178757,-0.036222834753993835,8.200465735484208,0.2900106883574578
bias,sync_lag,sync_lag,20260713,3,3.9318462044629925,7.709098263139858,39.93833741264626,68.70021753590272,2.8906323193233696,-0.5235821308474782,9.303710928994363,0.31697786327715616
bias,sync_lag,sync_lag,20260714,3,4.131855590312096,8.092988874400511,41.19803086411924,70.42314101261432,2.812271838309201,0.5566441615748481,10.560625635220573,0.3337027362627797
bias,sync_lag,sync_lag,20260715,3,3.808292477260196,7.471554038567368,39.01406850586108,68.16973732849478,2.553256109567571,-0.2198760833401162,9.512655090918324,0.30133483730837385
bias,sync_lag,sync_lag,20260716,3,3.7593825902377422,7.377435605848399,39.00131477116968,67.85464538703027,2.8122089659888334,-0.15896247018937634,8.290721637737539,0.29769672141485737
bias,sync_lag,sync_lag,20260717,3,3.7275726239938853,7.316197271287346,38.885424277981805,68.1632041561093,2.544342185577761,0.06223696462113447,8.078324700517873,0.28587430871195585
dynamics,chirp,chirp,20260710,3,4.40902848780302,8.623661653501525,21.81403638179082,32.710820666902165,2.3587265740247916,-0.17681772158550094,12.178478447337609,0.07305837056040332
dynamics,chirp,chirp,20260711,3,4.074196330602627,7.982401903763045,20.654882310107116,31.4931546844164,2.840440800278813,-0.3700363641072226,9.448702078101476,0.07273915376232254
dynamics,chirp,chirp,20260712,3,4.227110699715084,8.275536750712936,20.490487860245906,30.6973978990986,2.668641970367464,-0.45614977960880715,9.724641035452896,0.0810913784193632
dynamics,chirp,chirp,20260713,3,4.236882674054602,8.294253600131668,21.556482070461797,32.44016620560879,2.7450598208587036,-0.43718038062738446,10.188031326204037,0.09183453991317414
dynamics,chirp,chirp,20260714,3,4.504921350815554,8.806899537818008,22.492888743456792,33.72124549022822,2.442768767173488,0.41240610466631294,11.67307232715071,0.08087545336630309
dynamics,chirp,chirp,20260715,3,4.168647146775571,8.16351810316816,20.860933690215788,31.618275211403766,2.77072733426432,-0.24002171373454106,10.358674700636671,0.08998408734956698
dynamics,chirp,chirp,20260716,3,4.1287480260592275,8.087030449451934,20.848239142805685,31.076219759270778,2.707808469370298,-0.16113371906673113,9.201556130555991,0.0835718718111288
dynamics,chirp,chirp,20260717,3,4.064568671833451,7.963930158747708,19.78405648770726,30.24653349630023,2.6900603945970234,-0.02410986868294911,9.049228470173261,0.07656299677274125
dynamics,fast,fast,20260710,3,3.9439751854363267,7.732400968203657,20.361817867322777,35.04770844476356,2.7036599529174876,-1.1497978671761209,9.721027397751312,0.06363597434212942
dynamics,fast,fast,20260711,3,3.731021036909913,7.322836894006872,19.72823699373746,34.15198370006616,3.2245540518305327,-1.6172862297851567,7.6422236663455605,0.06612631379626399
dynamics,fast,fast,20260712,3,3.732286869398799,7.325274086008426,19.317316432761103,33.47316652261017,3.475203716969841,-1.3166700170969516,7.974229961597241,0.050802714250601344
dynamics,fast,fast,20260713,3,3.949283170477245,7.742597965312148,20.891022404100326,35.3913817402059,2.9951524063297037,-1.033908698282967,9.049976330392784,0.06267614805477795
dynamics,fast,fast,20260714,3,4.097280378484252,8.02668369193226,21.40372255898615,36.45070476718888,3.09564257399283,-0.6432372185240393,10.040378419647295,0.07479874081409343
dynamics,fast,fast,20260715,3,3.8389001633490745,7.5304287820215094,20.00436608367709,34.66174782031492,3.2323271768585835,-1.1410124263057972,9.439435057790659,0.05734263184392496
dynamics,fast,fast,20260716,3,3.6754035077746416,7.215721106066106,19.46267568482819,33.510637835801425,3.521462593392338,-1.8305782554461065,7.371872227423964,0.06505152550122673
dynamics,fast,fast,20260717,3,3.7954478646602245,7.4468414843518875,19.330844109876928,33.68021415075561,3.0338707542782672,-1.2040361966080078,8.827954054479845,0.048519277131854444
dynamics,smooth,smooth,20260710,3,4.026527664042187,7.890926077754809,45.41701175228682,73.8800400548894,2.5227915396840266,-0.7890405361570128,10.947852062723914,0.3947629217213784
dynamics,smooth,smooth,20260711,3,3.811616023301459,7.477947879476978,44.11219342436549,72.66887514912372,3.1230291686231477,-1.070742403771719,8.464256691452151,0.3832399813506471
dynamics,smooth,smooth,20260712,3,3.7938226700779762,7.443714435601017,43.84459247744153,72.4215756787465,3.171289765926855,-1.0083929831420426,7.925571164451234,0.37262794689535794
dynamics,smooth,smooth,20260713,3,4.049295639866359,7.934623327905133,45.262091307132856,73.04675530424421,3.018222698440328,-1.0874070396594198,9.824891727912807,0.40942699139232774
dynamics,smooth,smooth,20260714,3,4.107417366353508,8.046125958455479,46.09269217765605,74.41435807140842,2.967547645988991,-0.4601536601543433,10.275908156364897,0.42755003615757814
dynamics,smooth,smooth,20260715,3,3.848035752043126,7.547997712560938,44.59210319905093,73.57137375850142,2.8031442020774398,-0.9419951270255488,9.8430405339397,0.38029021251976813
dynamics,smooth,smooth,20260716,3,3.796599064016332,7.449056483468927,44.31937468780072,72.8941355537887,3.0470236197097025,-1.0466442384304389,8.29740316294956,0.38446626058735156
dynamics,smooth,smooth,20260717,3,3.7843861096346467,7.425556436966749,43.782316885271946,72.65653119327057,2.563896555454471,-1.0800404314356806,8.250947018252145,0.375324098742314
dynamics,transient,transient,20260710,3,3.7504456318033994,7.360232839201699,42.90006260872301,69.70387635141462,2.652071749266963,-1.303157238499292,10.209744571608855,0.353091197478539
dynamics,transient,transient,20260711,3,3.54156397295654,6.957701192135173,41.611295887771014,68.47341200875667,3.2959041284412267,-1.5929749155899506,7.776324615150897,0.343166783431063
dynamics,transient,transient,20260712,3,3.517936436782503,6.912114105800293,41.27540470536949,68.07648123015105,3.40585122031546,-1.4674961513446263,7.302035650760909,0.3300592525871653
dynamics,transient,transient,20260713,3,3.7694660153202126,7.396843290199369,42.79244698329766,69.02554738677918,3.1886623008474886,-1.6011829888262434,9.095395200005138,0.36614611705577105
dynamics,transient,transient,20260714,3,3.833555678902026,7.520149866336929,43.66597034723571,70.36996741629062,3.1224686689157544,-0.9400307742941243,9.60425737927615,0.38398328222375055
dynamics,transient,transient,20260715,3,3.567673076300878,7.008063240775488,42.06809310895144,69.29645026865145,2.922544277394279,-1.387586007136495,8.99719744099153,0.3395894092006473
dynamics,transient,transient,20260716,3,3.5129015324243,6.902398293051386,41.7679331268892,68.57692959683847,3.186031197741861,-1.5316532451117686,7.544800863163067,0.34351499094019944
dynamics,transient,transient,20260717,3,3.5193925046819214,6.9149237733116635,41.25084633356125,68.37532397732858,2.778521468963111,-1.509078752136631,7.740799708132433,0.3348027713668442
