design_id,seed,rank,noise_level,view_count,dynamics,framewise_rel_l2_global,lowrank_rel_l2_global,rel_l2_global_improvement_pct,framewise_paper_l2_squared,lowrank_paper_l2_squared,paper_l2_squared_improvement_pct,framewise_temporal_gradient_rel_l2,lowrank_temporal_gradient_rel_l2,temporal_gradient_rel_l2_improvement_pct,framewise_temporal_curvature_rel_l2,lowrank_temporal_curvature_rel_l2,temporal_curvature_rel_l2_improvement_pct,framewise_centroid_rmse,lowrank_centroid_rmse,centroid_rmse_improvement_pct,framewise_mass_trace_rmse,lowrank_mass_trace_rmse,mass_trace_rmse_improvement_pct,framewise_heldout_reprojection_rel_l2,lowrank_heldout_reprojection_rel_l2,heldout_reprojection_rel_l2_improvement_pct,framewise_dynamics_energy_ratio,lowrank_dynamics_energy_ratio,dynamics_energy_closeness_gain
d-smooth_v-3_n-0.28_s-20260717,20260717,1,0.28,3,smooth,0.5740617664847076,0.5324966175937926,7.24053600457815,0.32954691173954304,0.28355264774882977,13.956818392801448,2.4434692114385177,0.9504953673690301,61.10057933531047,6.724922105627115,1.029124419236597,84.69685740484164,0.06102784994992839,0.053075596092851486,13.030532557629336,0.19122677476634453,0.19333220730699338,-1.1010134659283028,0.5851566532496868,0.514755914887825,12.031092523817108,2.443850277966331,0.6235374861718577,1.0673877641381888
d-smooth_v-3_n-0.28_s-20260717,20260717,2,0.28,3,smooth,0.5740617664847076,0.5198793955271694,9.438421807679674,0.32954691173954304,0.2702745858936951,17.986005553137733,2.4434692114385177,0.9146731264675113,62.56661953478632,6.724922105627115,1.0756811919268405,84.00455536834251,0.06102784994992839,0.05073208822141768,16.870595534316518,0.19122677476634453,0.19739671581136195,-3.2265047886333167,0.5851566532496868,0.5065347775337373,13.43603892721478,2.443850277966331,0.7761815759851698,1.220031853951501
d-smooth_v-3_n-0.28_s-20260717,20260717,3,0.28,3,smooth,0.5740617664847076,0.5264415082405725,8.295319602219282,0.32954691173954304,0.2771406615986088,15.902515931387164,2.4434692114385177,1.0360306702747912,57.600011269819284,6.724922105627115,1.5553470582109727,76.87189481480691,0.06102784994992839,0.05205526982096087,14.702435258955116,0.19122677476634453,0.19804592079104402,-3.5659996007337273,0.5851566532496868,0.5212272697862369,10.92517415777582,2.443850277966331,1.0152055017694595,1.4286447761968717
d-smooth_v-3_n-0.28_s-20260717,20260717,5,0.28,3,smooth,0.5740617664847076,0.5373214880624634,6.400056678075072,0.32954691173954304,0.28871438153365997,12.390506101307697,2.4434692114385177,1.4628873893079126,40.13072141608513,6.724922105627115,3.4122568631083623,49.25953327766235,0.06102784994992839,0.05392717367536793,11.635140809106021,0.19122677476634453,0.19375989460274312,-1.3246679705185125,0.5851566532496868,0.5403195106523558,7.662416952494651,2.443850277966331,1.4676702078759611,0.97618007009037
d-smooth_v-3_n-0.28_s-20260717,20260717,8,0.28,3,smooth,0.5740617664847076,0.5516636364384663,3.901693398492339,0.32954691173954304,0.3043327677685123,7.6511546832161414,2.4434692114385177,1.8954687870624787,22.427146690061882,6.724922105627115,4.923220708020966,26.791409168863055,0.06102784994992839,0.05674843306419174,7.012236035150611,0.19122677476634453,0.19406064434104547,-1.481941834844394,0.5851566532496868,0.5642102496320194,3.5796232515353075,2.443850277966331,1.897860374132787,0.5459899038335441
d-smooth_v-3_n-0.42_s-20260710,20260710,1,0.42,3,smooth,0.6256939976107888,0.5403205720409276,13.64459718260411,0.39149297864616983,0.2919463205706353,25.42744404242566,3.02382193329993,0.969393547403105,67.94144732107706,8.483071003718372,1.1127501106127948,86.88269719626402,0.06587542154824906,0.04397567826014122,33.244179351073136,0.18259625995044793,0.19415185690520095,-6.328495971289688,0.6472839179896765,0.5258311190522177,18.763450714869805,3.002356584353889,0.6548470194795654,1.6572036038334543
d-smooth_v-3_n-0.42_s-20260710,20260710,2,0.42,3,smooth,0.6256939976107888,0.5344038949333165,14.590215508845768,0.39149297864616983,0.2855875229198992,27.05168713171665,3.02382193329993,0.9898910519334377,67.2635798744329,8.483071003718372,1.3456256664900335,84.13751734600538,0.06587542154824906,0.04367811165596313,33.695890470607495,0.18259625995044793,0.19858498265950852,-8.756325410669406,0.6472839179896765,0.5234120572167213,19.137175716875984,3.002356584353889,0.8548979634441947,1.8572545477980837
d-smooth_v-3_n-0.42_s-20260710,20260710,3,0.42,3,smooth,0.6256939976107888,0.5470697486613271,12.565926674950152,0.39149297864616983,0.2992853099003675,23.552828217873053,3.02382193329993,1.2160293731462433,59.785020415544935,8.483071003718372,2.1258109712752207,74.94054959172018,0.06587542154824906,0.046884536474900505,28.828483562948886,0.18259625995044793,0.19662308067971943,-7.68187734677655,0.6472839179896765,0.5497330089076374,15.070806854720008,3.002356584353889,1.1750723877717912,1.8272841965820978
d-smooth_v-3_n-0.42_s-20260710,20260710,5,0.42,3,smooth,0.6256939976107888,0.569985013598957,8.903550972914456,0.39149297864616983,0.3248829157274033,17.01436974653851,3.02382193329993,1.9211678146812214,36.46557710542847,8.483071003718372,4.754500418667649,43.953075288606506,0.06587542154824906,0.053069102204734965,19.440208566923516,0.18259625995044793,0.19489529852486137,-6.73564649006707,0.6472839179896765,0.5907736485648082,8.730368213115769,3.002356584353889,1.9003442594939715,1.1020123248599176
d-smooth_v-3_n-0.42_s-20260710,20260710,8,0.42,3,smooth,0.6256939976107888,0.5915969202449735,5.449481295323349,0.39149297864616983,0.34998691604333754,10.601994126755292,3.02382193329993,2.438405028003422,19.360164659479217,8.483071003718372,6.605874299041231,22.12873974359157,0.06587542154824906,0.05838208725719577,11.375007726441954,0.18259625995044793,0.18906611696610423,-3.543258233972936,0.6472839179896765,0.621045406014431,4.0536326094268045,3.002356584353889,2.4200056775470835,0.5823509068068056
d-smooth_v-3_n-0.42_s-20260711,20260711,1,0.42,3,smooth,0.6300367215665335,0.5435065467908067,13.734147838310031,0.3969462705223056,0.29539936640446735,25.582027508147654,3.0723804986441285,0.9885128459045837,67.8258325639841,8.652462282902334,1.2210810743230287,85.88747301751549,0.07566581419672862,0.058475727607245134,22.71843205778853,0.18315742222380815,0.19505295107381945,-6.494702046751172,0.6570531734540626,0.5250865664733925,20.084616026848185,3.0511068835209345,0.6864475736362761,1.7375544571572106
d-smooth_v-3_n-0.42_s-20260711,20260711,2,0.42,3,smooth,0.6300367215665335,0.5362524594943097,14.885523154727908,0.3969462705223056,0.2875667003136963,27.55525831352719,3.0723804986441285,0.9928276774979536,67.68539320124003,8.652462282902334,1.446089044003919,83.28696506586002,0.07566581419672862,0.056759248947533314,24.98693161457166,0.18315742222380815,0.1987743318416705,-8.526495638650175,0.6570531734540626,0.525373699810149,20.04091585944062,3.0511068835209345,0.8695288365968112,1.9206357201177457
d-smooth_v-3_n-0.42_s-20260711,20260711,3,0.42,3,smooth,0.6300367215665335,0.5475523653498755,13.091991846354066,0.3969462705223056,0.2998135928002436,24.46998118763257,3.0723804986441285,1.2374059344284922,59.724847395198324,8.652462282902334,2.404819320987701,72.20653217130507,0.07566581419672862,0.059373403662206316,21.53206267224886,0.18315742222380815,0.19841853479308308,-8.332238128217034,0.6570531734540626,0.5460522966472194,16.893743351569814,3.0511068835209345,1.2008215405517055,1.850285342969229
d-smooth_v-3_n-0.42_s-20260711,20260711,5,0.42,3,smooth,0.6300367215665335,0.5726057629463421,9.115493852057211,0.3969462705223056,0.32787735975936255,17.400065422427957,3.0723804986441285,2.0256546189606546,34.0688882820687,8.652462282902334,5.395628005916972,37.640548672724535,0.07566581419672862,0.06430605370319406,15.013068469532916,0.18315742222380815,0.19752791515966142,-7.8459790279287,0.6570531734540626,0.5926049301068701,9.808680020263266,3.0511068835209345,1.9942971653739336,1.0568097181470009
d-smooth_v-3_n-0.42_s-20260711,20260711,8,0.42,3,smooth,0.6300367215665335,0.5965078296580635,5.32173614024433,0.3969462705223056,0.35582159084337334,10.360263525014709,3.0723804986441285,2.536402710018508,17.445032894264838,8.652462282902334,6.961721115878512,19.540578297169926,0.07566581419672862,0.06858029843842459,9.364223240614686,0.18315742222380815,0.19268698681617139,-5.202936619552664,0.6570531734540626,0.6291733628660238,4.24315895796302,3.0511068835209345,2.5142961643116806,0.5368107192092539
d-smooth_v-3_n-0.42_s-20260712,20260712,1,0.42,3,smooth,0.6293418394907513,0.5448317642405359,13.428326220685511,0.3960711509336025,0.2968416513254549,25.053452990453202,3.097175259196569,1.0065815936237184,67.50001180477244,8.859586137134487,1.3671239093024667,84.56898676594966,0.07393033367327231,0.056694192166094566,23.314031806102758,0.18381211177900672,0.19669426462050724,-7.008326446365168,0.6511156053819019,0.520144600923069,20.114861842669665,3.0756415446633696,0.7076281806745218,1.7832697253378913
d-smooth_v-3_n-0.42_s-20260712,20260712,2,0.42,3,smooth,0.6293418394907513,0.537743645336577,14.554601077873327,0.3960711509336025,0.2891682280998703,26.99083803035772,3.097175259196569,1.037340935899312,66.50686999969543,8.859586137134487,1.7463609583869413,80.28845894879937,0.07393033367327231,0.053948273234938206,27.028229747173242,0.18381211177900672,0.200016517601997,-8.815744330484781,0.6511156053819019,0.5242655188144607,19.481960733047465,3.0756415446633696,0.9066083903309322,1.982249934994302
d-smooth_v-3_n-0.42_s-20260712,20260712,3,0.42,3,smooth,0.6293418394907513,0.5483670099295764,12.866589265155028,0.3960711509336025,0.30070637757910423,24.077687337102844,3.097175259196569,1.3197817888788255,57.38756517053669,8.859586137134487,2.940175071100626,66.81362960310635,0.07393033367327231,0.0559185943667689,24.36312459492047,0.18381211177900672,0.19891647955264305,-8.217286460270804,0.6511156053819019,0.5482258762097674,15.802067762087832,3.0756415446633696,1.2770656518339485,1.798575892829421
d-smooth_v-3_n-0.42_s-20260712,20260712,5,0.42,3,smooth,0.6293418394907513,0.5715900631777345,9.176535340421093,0.3960711509336025,0.3267152003235266,17.510982672284474,3.097175259196569,2.043445313124394,34.022289921855446,8.859586137134487,5.654166614873426,36.18023994174347,0.07393033367327231,0.061927135313280424,16.23582332642574,0.18381211177900672,0.19591414572587945,-6.583915406704484,0.6511156053819019,0.5893463129922596,9.486685909381276,3.0756415446633696,2.0153199488520372,1.0603215958113323
d-smooth_v-3_n-0.42_s-20260712,20260712,8,0.42,3,smooth,0.6293418394907513,0.5950305672127066,5.45192932123407,0.3960711509336025,0.35406137591747544,10.606623309220403,3.097175259196569,2.6048904828448705,15.894637376098702,8.859586137134487,7.473365030284463,15.646567293246294,0.07393033367327231,0.06670261909495981,9.776385712198865,0.18381211177900672,0.19142282451339745,-4.140484900962088,0.6511156053819019,0.6248688552933116,4.031043008584536,3.0756415446633696,2.5798606996453612,0.49578084501800834
d-smooth_v-3_n-0.42_s-20260713,20260713,1,0.42,3,smooth,0.6288905731391357,0.5462158829638089,13.146116940904504,0.3955033529832705,0.2983517908019333,24.56402997554385,3.065009118135733,0.9897528244332696,67.70799738971232,8.75874942620638,1.299715006540779,85.16095228557568,0.06801376330547756,0.04943235229273681,27.320074804581612,0.18199723120808847,0.19532780517838771,-7.324602622654376,0.6431944910474711,0.511621825121213,20.456124509365978,3.0428548438180636,0.6735191472587042,1.7163739910767677
d-smooth_v-3_n-0.42_s-20260713,20260713,2,0.42,3,smooth,0.6288905731391357,0.5398861193289404,14.152613763279042,0.3955033529832705,0.2914770218440628,26.302262763204663,3.065009118135733,1.0077242642698037,67.12165525682302,8.75874942620638,1.5989340736639546,81.74472181061917,0.06801376330547756,0.048030992566616554,29.380480901808692,0.18199723120808847,0.1986945962557323,-9.174515972971573,0.6431944910474711,0.5103738737972057,20.65014845412537,3.0428548438180636,0.8694196054858655,1.9122744493039292
d-smooth_v-3_n-0.42_s-20260713,20260713,3,0.42,3,smooth,0.6288905731391357,0.5581757516898512,11.244376123527463,0.3955033529832705,0.3115601697745305,21.224392302959437,3.065009118135733,1.812447647795351,40.86648430924844,8.75874942620638,5.111393568868158,41.64242724452001,0.06801376330547756,0.051402960728888634,24.422707653653582,0.18199723120808847,0.19487002226745084,-7.073069724106625,0.6431944910474711,0.5570319342705332,13.396034632772476,3.0428548438180636,1.7397644589767705,1.3030903848412931
d-smooth_v-3_n-0.42_s-20260713,20260713,5,0.42,3,smooth,0.6288905731391357,0.5749359471020113,8.57933452042723,0.3955033529832705,0.3305513432700868,16.42261923270393,3.065009118135733,2.1448200169913036,30.022393594177192,8.75874942620638,6.025559121784523,31.205257410878502,0.06801376330547756,0.05549928703014433,18.399917409277315,0.18199723120808847,0.19463212016240175,-6.94235229314979,0.6431944910474711,0.586451287634125,8.822091016490047,3.0428548438180636,2.1181498430345798,0.9247050007834838
d-smooth_v-3_n-0.42_s-20260713,20260713,8,0.42,3,smooth,0.6288905731391357,0.5961241700408947,5.210191486037688,0.3955033529832705,0.3553640261069455,10.148922018853622,3.065009118135733,2.5647157058317815,16.322738139457403,8.75874942620638,7.292604979791821,16.739198429717078,0.06801376330547756,0.05961982064677943,12.341535375529942,0.18199723120808847,0.18958687729632642,-4.1701986551204975,0.6431944910474711,0.6154503278939618,4.313495146434401,3.0428548438180636,2.546613653960955,0.49624118985710863
d-smooth_v-3_n-0.42_s-20260714,20260714,1,0.42,3,smooth,0.6292643342664799,0.5386887082178358,14.393891583587408,0.3959736023798361,0.29018552436140055,26.715942017945835,3.033011794173164,0.9935480208184402,67.2421972533092,8.466259418640977,1.1718967344872564,86.1580341855833,0.07307410512122256,0.05588830498646985,23.518317611974883,0.1800371796125735,0.19350830800194485,-7.4824146980559085,0.6545936404774699,0.49826800578171904,23.88132499751845,3.0149897454592756,0.7073383832909609,1.7223281287502363
d-smooth_v-3_n-0.42_s-20260714,20260714,2,0.42,3,smooth,0.6292643342664799,0.5340213345870802,15.135610663564945,0.3959736023798361,0.28517878579416633,27.980354225509828,3.033011794173164,1.0354392413652393,65.86102159724138,8.466259418640977,1.660933428854723,80.38173239531865,0.07307410512122256,0.05350004954941566,26.786582660256535,0.1800371796125735,0.1974332024680408,-9.662461327602221,0.6545936404774699,0.5132478558994363,21.5929052525958,3.0149897454592756,0.9217083623253086,1.9366981077845842
d-smooth_v-3_n-0.42_s-20260714,20260714,3,0.42,3,smooth,0.6292643342664799,0.5475843122583511,12.98024018844348,0.3959736023798361,0.29984857903145146,24.275614023364707,3.033011794173164,1.330385532493327,56.13648667473883,8.466259418640977,2.8256027271655473,66.6251341065121,0.07307410512122256,0.056132406068454724,23.18427167110897,0.1800371796125735,0.1974310064621539,-9.661241576275508,0.6545936404774699,0.5415563125971607,17.268320510673682,3.0149897454592756,1.2963169735143467,1.7186727719449288
d-smooth_v-3_n-0.42_s-20260714,20260714,5,0.42,3,smooth,0.6292643342664799,0.5725589365699867,9.011379575882582,0.3959736023798361,0.32782373584615404,17.21070953314142,3.033011794173164,1.9136800386609325,36.90495888153992,8.466259418640977,4.662340335418213,44.93033930482759,0.07307410512122256,0.061100045730639575,16.38618683123846,0.1800371796125735,0.19226995578799677,-6.794583319778353,0.6545936404774699,0.5919941279310036,9.563110405519634,3.0149897454592756,1.8999241451840376,1.115065600275238
d-smooth_v-3_n-0.42_s-20260714,20260714,8,0.42,3,smooth,0.6292643342664799,0.5960572680748404,5.2771251099580425,0.3959736023798361,0.3552842668248421,10.275769725644526,3.033011794173164,2.412182479275625,20.469070251887356,8.466259418640977,6.281482236827837,25.80569616142931,0.07307410512122256,0.06519626095971989,10.7806235168071,0.1800371796125735,0.187750981034816,-4.284560244055788,0.6545936404774699,0.6270607338104567,4.206106653723109,3.0149897454592756,2.400096215480117,0.6148935299791587
d-smooth_v-3_n-0.42_s-20260715,20260715,1,0.42,3,smooth,0.6262801255367968,0.5476295574276289,12.558368835611608,0.392226795642386,0.2998981321683807,23.539611393085664,2.980456217578654,0.9926542435888658,66.6945537486884,8.36949707869176,1.153619575554817,86.21638116712262,0.06544632958030372,0.04632683970195254,29.21399870805453,0.18398027616602222,0.19582472618522898,-6.437891205497509,0.6362349456309064,0.5281578858310073,16.98697321514733,2.957621469240221,0.6900743943469579,1.6476958635871788
d-smooth_v-3_n-0.42_s-20260715,20260715,2,0.42,3,smooth,0.6262801255367968,0.5396046341154018,13.839732076275824,0.392226795642386,0.2911731611588166,25.7640823130931,2.980456217578654,0.9942904785768053,66.63965493895961,8.36949707869176,1.3780860281148852,83.53442249685175,0.06544632958030372,0.0452961956247702,30.788791494412358,0.18398027616602222,0.19905897743786777,-8.195824892749208,0.6362349456309064,0.5245724878375062,17.550506862287712,2.957621469240221,0.8673160174203767,1.8249374866605976
d-smooth_v-3_n-0.42_s-20260715,20260715,3,0.42,3,smooth,0.6262801255367968,0.5492758280707778,12.29550393282785,0.392226795642386,0.3017039353028387,23.079213696009443,2.980456217578654,1.1286133949899537,62.132864481147465,8.36949707869176,1.717124548301182,79.4835396660371,0.06544632958030372,0.04789830017418121,26.812854927674223,0.18398027616602222,0.1982803954279026,-7.772637132525198,0.6362349456309064,0.5439679402160864,14.502033572390582,2.957621469240221,1.1026649859975421,1.8549564832426788
d-smooth_v-3_n-0.42_s-20260715,20260715,5,0.42,3,smooth,0.6262801255367968,0.5706103053257378,8.88896484831839,0.392226795642386,0.3255961205439316,16.987792735872954,2.980456217578654,1.903847390411337,36.12228291820375,8.36949707869176,5.050600727643942,39.654668850977124,0.06544632958030372,0.05304323038961207,18.951558124101258,0.18398027616602222,0.19493454942693947,-5.954047623546702,0.6362349456309064,0.582182462858602,8.495679645295137,2.957621469240221,1.8812567720287896,1.0763646972114314
d-smooth_v-3_n-0.42_s-20260715,20260715,8,0.42,3,smooth,0.6262801255367968,0.5904267351521725,5.724816886666559,0.392226795642386,0.34860372958245356,11.121898489463398,2.980456217578654,2.2864805829145736,23.28420832256475,8.36949707869176,6.121266799821446,26.862190854859193,0.06544632958030372,0.05788991817294842,11.545966680939685,0.18398027616602222,0.19116129275211857,-3.903144802096737,0.6362349456309064,0.6053439475689366,4.855281570755122,2.957621469240221,2.2688725384906974,0.6887489307495236
d-smooth_v-3_n-0.42_s-20260716,20260716,1,0.42,3,smooth,0.6298935269336057,0.5502935038206643,12.637060028274473,0.39676585527285707,0.30282294034722357,23.677167194942196,2.9622462308063793,0.9724523217326082,67.17179309335943,8.323241038594178,1.1068175233477944,86.7020849424348,0.07189773530461242,0.057273705871562726,20.34004182591844,0.18315379761385017,0.1966906818310585,-7.390992921519831,0.6429981797103244,0.5233019443248105,18.61533036364921,2.9390390767612944,0.6489673047130224,1.5880063814743168
d-smooth_v-3_n-0.42_s-20260716,20260716,2,0.42,3,smooth,0.6298935269336057,0.5436939165626132,13.68479063286858,0.39676585527285707,0.29560307490719384,25.496846319055937,2.9622462308063793,0.9551446811692509,67.75606729660956,8.323241038594178,1.148157371420384,86.20540524902096,0.07189773530461242,0.0548724584981724,23.679851297223,0.18315379761385017,0.19848223875547472,-8.369163698073224,0.6429981797103244,0.5230698589944447,18.65142460741052,2.9390390767612944,0.8080222908207279,1.7470613675820221
d-smooth_v-3_n-0.42_s-20260716,20260716,3,0.42,3,smooth,0.6298935269336057,0.552980950779314,12.210409039856131,0.39676585527285707,0.30578793192479403,22.92987719048252,2.9622462308063793,1.1488325696783983,61.21751940363591,8.323241038594178,1.978852342088538,76.22497855206252,0.07189773530461242,0.05673858454439664,21.084323026002796,0.18315379761385017,0.19610328022296108,-7.070277972800802,0.6429981797103244,0.5413678600733582,15.805693210919088,2.9390390767612944,1.1031083572303269,1.8359307195309675
d-smooth_v-3_n-0.42_s-20260716,20260716,5,0.42,3,smooth,0.6298935269336057,0.5770723989701447,8.385723253978563,0.39676585527285707,0.3330125536531579,16.068242963017862,2.9622462308063793,1.926472494365093,34.96582173585818,8.323241038594178,5.142424851619086,38.2160767929888,0.07189773530461242,0.060542971652006394,15.792936459459886,0.18315379761385017,0.1934542863680273,-5.623955871140487,0.6429981797103244,0.5879029214047203,8.568493666706674,2.9390390767612944,1.9007362872501092,1.0383027895111852
d-smooth_v-3_n-0.42_s-20260716,20260716,8,0.42,3,smooth,0.6298935269336057,0.5971098205862199,5.20464252219397,0.39676585527285707,0.35654013784050775,10.138402006539748,2.9622462308063793,2.3564433012466743,20.450795860902804,8.323241038594178,6.363106867044125,23.550131042232685,0.07189773530461242,0.0646924262413654,10.02160781924458,0.18315379761385017,0.1910672580883212,-4.320664150853186,0.6429981797103244,0.6135005793963486,4.587509147727101,2.9390390767612944,2.3344170881379815,0.6046219886233128
d-smooth_v-3_n-0.42_s-20260717,20260717,1,0.42,3,smooth,0.6291999675471249,0.5430266290181535,13.69569977328081,0.39589259916130304,0.2948779198228193,25.515677623736288,3.083283699608131,0.972978917817874,68.44341900999189,8.697800929226696,1.1520759732413395,86.7543993865052,0.07181206103525678,0.05446225439774859,24.160017672725672,0.18124364798722872,0.19333131851719895,-6.669293332009787,0.6619581171702597,0.536142507702754,19.006581565183087,3.061295583164711,0.6452900453136367,1.7065856284783476
d-smooth_v-3_n-0.42_s-20260717,20260717,2,0.42,3,smooth,0.6291999675471249,0.5348361835057155,14.997423539153623,0.39589259916130304,0.28604974318695936,27.745619950150093,3.083283699608131,0.9689650055362915,68.57360204446555,8.697800929226696,1.3659652757435874,84.2952800729842,0.07181206103525678,0.05403259602153272,24.758327162825037,0.18124364798722872,0.19692796097408044,-8.653717336273417,0.6619581171702597,0.5318804110943746,19.65044354040783,3.061295583164711,0.8207870849360721,1.8820826681007832
d-smooth_v-3_n-0.42_s-20260717,20260717,3,0.42,3,smooth,0.6291999675471249,0.549599424378447,12.651072357626848,0.39589259916130304,0.3020595272771203,23.701648397249837,3.083283699608131,1.3431175484485014,56.438729636855385,8.697800929226696,2.8514792278831225,67.21609000842798,0.07181206103525678,0.05682722271651615,20.866743138280103,0.18124364798722872,0.19816614824889348,-9.336879084868023,0.6619581171702597,0.5637098090834322,14.842073167207499,3.061295583164711,1.2965649810985989,1.7647306020661122
d-smooth_v-3_n-0.42_s-20260717,20260717,5,0.42,3,smooth,0.6291999675471249,0.5726863688271753,8.981818441627171,0.39589259916130304,0.32796967704045543,17.156906258053443,3.083283699608131,2.1167909136350502,31.34621657084632,8.697800929226696,5.670704473590267,34.8030091774613,0.07181206103525678,0.060265896396177916,16.078308396202953,0.18124364798722872,0.19521297036441698,-7.707482459244877,0.6619581171702597,0.6034909121794219,8.832462881592154,3.061295583164711,2.0857170338556497,0.9755785493090614
d-smooth_v-3_n-0.42_s-20260717,20260717,8,0.42,3,smooth,0.6291999675471249,0.5947382979846227,5.477061560697928,0.39589259916130304,0.35371364308964587,10.654141087988659,3.083283699608131,2.5327863997225957,17.85425389027037,8.697800929226696,6.976182437022697,19.79372149595596,0.07181206103525678,0.06503323515339805,9.439675987625817,0.18124364798722872,0.19044654545296308,-5.077638619551543,0.6619581171702597,0.6347271938272611,4.11369279062009,3.061295583164711,2.5097925425333356,0.5515030406313755
d-smooth_v-5_n-0.00_s-20260710,20260710,1,0.0,5,smooth,0.3482787106869946,0.3933854944212637,-12.951346823687416,0.12129806031779529,0.1547521472210621,-27.580067492705854,0.6732490270358469,0.8468350791532334,-25.78333501370009,0.8102217221131207,0.93802871990721,-15.774323781470716,0.06530711652143102,0.06664755766946712,-2.0525192649957127,0.1496340741731893,0.14732289847079183,1.5445517440813836,0.2459764401877597,0.3433167914758133,-39.573038463909654,0.9788342940459952,0.6062025770131595,-0.3726317170328357
d-smooth_v-5_n-0.00_s-20260710,20260710,2,0.0,5,smooth,0.3482787106869946,0.3561423634783617,-2.257862036939643,0.12129806031779529,0.1268373830639535,-4.566703483633441,0.6732490270358469,0.7543523959047003,-12.046563100998675,0.8102217221131207,0.9127264398596194,-12.651440334015238,0.06530711652143102,0.06539476700609127,-0.13421276168294116,0.1496340741731893,0.1563188830536834,-4.467437592264119,0.2459764401877597,0.2592365997298032,-5.390825044816399,0.9788342940459952,0.7850568563270308,-0.19377743771896438
d-smooth_v-5_n-0.00_s-20260710,20260710,3,0.0,5,smooth,0.3482787106869946,0.3502246561267193,-0.5587322394414111,0.12129806031779529,0.12265730975907879,-1.120586296030725,0.6732490270358469,0.6968404207528718,-3.504111074747048,0.8102217221131207,0.8583438696574404,-5.939380077190967,0.06530711652143102,0.06539212070008736,-0.13016066729441803,0.1496340741731893,0.15705821587268468,-4.961531483031677,0.2459764401877597,0.2564454334675694,-4.256095938202818,0.9788342940459952,0.910298593005284,-0.06853570104071116
d-smooth_v-5_n-0.00_s-20260710,20260710,5,0.0,5,smooth,0.3482787106869946,0.34825292412011105,0.0074040031998018445,0.12129806031779529,0.12128009915820784,0.014807458206871387,0.6732490270358469,0.6751612247106243,-0.284025315742908,0.8102217221131207,0.8252709456118444,-1.8574203934517604,0.06530711652143102,0.06532092170551848,-0.021138866363388693,0.1496340741731893,0.14973808056295002,-0.0695071562641805,0.2459764401877597,0.24603361078124014,-0.023242304603067837,0.9788342940459952,0.9694340140633809,-0.009400279982614279
d-smooth_v-5_n-0.00_s-20260710,20260710,8,0.0,5,smooth,0.3482787106869946,0.34828459809102064,-0.0016904289137820118,0.12129806031779529,0.1213021612674238,-0.0033808864030715775,0.6732490270358469,0.674564809863366,-0.19543776146401823,0.8102217221131207,0.8171153254877862,-0.8508292466755809,0.06530711652143102,0.06530362659241519,0.005343872462403402,0.1496340741731893,0.14966183148295725,-0.018550126313902487,0.2459764401877597,0.245989597717033,-0.005349101427440995,0.9788342940459952,0.9777406633471355,-0.0010936306988597044
d-smooth_v-5_n-0.00_s-20260711,20260711,1,0.0,5,smooth,0.3482787106869946,0.3933854944212637,-12.951346823687416,0.12129806031779529,0.1547521472210621,-27.580067492705854,0.6732490270358469,0.8468350791532334,-25.78333501370009,0.8102217221131207,0.93802871990721,-15.774323781470716,0.06530711652143102,0.06664755766946712,-2.0525192649957127,0.1496340741731893,0.14732289847079183,1.5445517440813836,0.2459764401877597,0.3433167914758133,-39.573038463909654,0.9788342940459952,0.6062025770131595,-0.3726317170328357
d-smooth_v-5_n-0.00_s-20260711,20260711,2,0.0,5,smooth,0.3482787106869946,0.3561423634783617,-2.257862036939643,0.12129806031779529,0.1268373830639535,-4.566703483633441,0.6732490270358469,0.7543523959047003,-12.046563100998675,0.8102217221131207,0.9127264398596194,-12.651440334015238,0.06530711652143102,0.06539476700609127,-0.13421276168294116,0.1496340741731893,0.1563188830536834,-4.467437592264119,0.2459764401877597,0.2592365997298032,-5.390825044816399,0.9788342940459952,0.7850568563270308,-0.19377743771896438
d-smooth_v-5_n-0.00_s-20260711,20260711,3,0.0,5,smooth,0.3482787106869946,0.3502246561267193,-0.5587322394414111,0.12129806031779529,0.12265730975907879,-1.120586296030725,0.6732490270358469,0.6968404207528718,-3.504111074747048,0.8102217221131207,0.8583438696574404,-5.939380077190967,0.06530711652143102,0.06539212070008736,-0.13016066729441803,0.1496340741731893,0.15705821587268468,-4.961531483031677,0.2459764401877597,0.2564454334675694,-4.256095938202818,0.9788342940459952,0.910298593005284,-0.06853570104071116
d-smooth_v-5_n-0.00_s-20260711,20260711,5,0.0,5,smooth,0.3482787106869946,0.34825292412011105,0.0074040031998018445,0.12129806031779529,0.12128009915820784,0.014807458206871387,0.6732490270358469,0.6751612247106243,-0.284025315742908,0.8102217221131207,0.8252709456118444,-1.8574203934517604,0.06530711652143102,0.06532092170551848,-0.021138866363388693,0.1496340741731893,0.14973808056295002,-0.0695071562641805,0.2459764401877597,0.24603361078124014,-0.023242304603067837,0.9788342940459952,0.9694340140633809,-0.009400279982614279
