axis,condition,condition_value,method,rank,seed_count,rel_l2_global_mean,rel_l2_global_std,rel_l2_global_ci95,paper_l2_squared_mean,paper_l2_squared_std,paper_l2_squared_ci95,mean_frame_rel_l2_global_mean,mean_frame_rel_l2_global_std,mean_frame_rel_l2_global_ci95,global_cc_mean,global_cc_std,global_cc_ci95,temporal_smoothness_mean,temporal_smoothness_std,temporal_smoothness_ci95,temporal_gradient_rel_l2_mean,temporal_gradient_rel_l2_std,temporal_gradient_rel_l2_ci95,temporal_curvature_rel_l2_mean,temporal_curvature_rel_l2_std,temporal_curvature_rel_l2_ci95,dynamics_energy_ratio_mean,dynamics_energy_ratio_std,dynamics_energy_ratio_ci95,centroid_rmse_mean,centroid_rmse_std,centroid_rmse_ci95,mass_trace_rmse_mean,mass_trace_rmse_std,mass_trace_rmse_ci95,heldout_reprojection_rel_l2_mean,heldout_reprojection_rel_l2_std,heldout_reprojection_rel_l2_ci95,reconstruction_seconds_mean,reconstruction_seconds_std,reconstruction_seconds_ci95,postprocess_seconds_mean,postprocess_seconds_std,postprocess_seconds_ci95
view_count,views_7,7,framewise,3,8,0.3069415056576809,0.0007694522750538105,0.0005332032230601666,0.0942136059451073,0.00047196667500124916,0.00032705621965970166,0.30714153621302775,0.0007791391366660635,0.0005399158756839176,0.941175494591004,0.00030386042243087395,0.00021056452993037828,0.21751288198512597,0.00213091114098036,0.001476646083535312,1.113730503050804,0.015280811306932094,0.010589061991220478,2.930451403480727,0.05372165708305924,0.03722720905960932,1.3268678474937572,0.012809010287804493,0.00887619127409891,0.05247153956432746,0.001149174376104003,0.0007963372142267812,0.13157290476702038,0.0003650217803239451,0.0002529471886248909,0.2320393901437834,0.002722736923029284,0.0018867604268277814,0.15166561973455828,0.017672374014250133,0.012246330395038373,0.0,0.0,0.0
view_count,views_7,7,lowrank,3,8,0.2962898473854144,0.0006574163401720617,0.00045556628115453674,0.08778805183538596,0.0003892916521288447,0.0002697653517380281,0.2961926000942353,0.000656769573284041,0.00045511809456721773,0.9453037747819397,0.00024954328452042113,0.00017292467371027472,0.14164866723916647,0.0005021529222706252,0.0003479742217995963,0.6116690252359842,0.0021291218201545986,0.0014754061474634903,0.8347074967587693,0.004007857318279028,0.0027773034260275675,0.8713750507308934,0.0031832314083043143,0.0022058668246000245,0.05078629900725565,0.0011211001767558683,0.0007768827866260412,0.13411524350647377,0.0005127481902789098,0.0003553163679396003,0.21286924421959288,0.001603659646771773,0.0011112794387285931,0.15166561973455828,0.017672374014250133,0.012246330395038373,0.01137146889232099,0.0191446641653939,0.013266575417791337
view_count,views_9,9,framewise,3,8,0.29142302599513337,0.0006333321934875024,0.0004388768189835882,0.08492773105111907,0.00036865033436131786,0.00025546164828730444,0.2916273105514713,0.0006154798290660623,0.0004265057615998267,0.9471356784333385,0.00023583940782196175,0.00016342837165109027,0.20163322967029565,0.0009073164606247474,0.0006287382295501373,0.9932036741269569,0.008804576062571162,0.006101259930530483,2.583804571206395,0.03221208083281357,0.022321833177151452,1.2370381780844895,0.005968166745579004,0.004135728553509943,0.05323512244494267,0.0016248936641028464,0.0011259938620222952,0.12182179795269531,0.0005187306822571408,0.0003594620233728776,0.2109804093849161,0.00239419404601718,0.001659091828506901,0.19952042165095918,0.016087076067216783,0.011147774965060945,0.0,0.0,0.0
view_count,views_9,9,lowrank,3,8,0.28437181478758106,0.0006477089769985422,0.00044883942167364926,0.08086769613163633,0.00036792110542203775,0.00025495631841386204,0.2843769766944446,0.0006437057956139179,0.00044606535850432946,0.9497298721949481,0.00023473356742823687,0.00016266206335460368,0.13868224295030973,0.0005636780362292832,0.00039060895058716966,0.5820088841018884,0.0013890174065208467,0.0009625399547903012,0.8126107262868792,0.004123064828147337,0.0028571381572696348,0.8572581574307068,0.003823373712059897,0.002649462809231776,0.05172403484138348,0.0016384696506761866,0.0011354015407462554,0.12634865150813332,0.0004752272269792092,0.00032931566690544786,0.19532494190833882,0.0013536411008784378,0.0009380254256894874,0.19952042165095918,0.016087076067216783,0.011147774965060945,0.017062385377357714,0.01566776199428496,0.010857205137132243
bias,flow_drift,flow_drift,framewise,3,8,0.37346323452813984,0.0007709054751499175,0.0005342102393496972,0.13947530755256554,0.0005765167562473378,0.00039950572965396114,0.374230868330919,0.000792007765822969,0.0005488333807265119,0.9115663752572774,0.00038336428862690533,0.00026565789838978475,0.24558602872436142,0.0030016162384437195,0.0020800139327887468,1.2921419671684378,0.019347596730479755,0.013407200510829212,3.31797413856465,0.0755448734625901,0.05234992646309158,1.4611304172970636,0.01780437919287458,0.01233780531685632,0.06678795498818332,0.0015678101496417536,0.001086437004656284,0.16013249624329032,0.00039584965968937174,0.00027430981912280705,0.30933285158133667,0.005779246548457297,0.004004813536071842,0.11695936463365797,0.012247751761362873,0.008487258958254185,0.0,0.0,0.0
bias,flow_drift,flow_drift,lowrank,3,8,0.35853014160933566,0.0005590913336195709,0.00038743052783892835,0.1285441359526397,0.000400943318261846,0.00027783954443009963,0.35842703899213346,0.0005883969017902985,0.0004077382504993735,0.9188047143544866,0.000264452299057759,0.00018325609368483191,0.15237300346940733,0.000523908140551647,0.00036304981892484634,0.7229551207972618,0.0015926800547946891,0.0011036709696657689,0.8970345226636094,0.011978887889718558,0.008300945800735536,0.9143553754694521,0.003518831809947905,0.002438426037975714,0.0645226877641299,0.0016480193170064635,0.001142019121890059,0.16216605534986397,0.0004279855979048619,0.00029657888815813274,0.27889010331351827,0.004470854719336811,0.0030981442559480793,0.11695936463365797,0.012247751761362873,0.008487258958254185,0.009633385488996282,0.011690611418187268,0.008101180397816755
bias,geometry_2deg,geometry_2deg,framewise,3,8,0.3698708269710963,0.0005324200379802733,0.0003689482629095414,0.13680467668149238,0.00039387395655690355,0.00027294072670187885,0.3703357778211904,0.0005440811901774169,0.00037702902910868906,0.913340122094122,0.0002613415640464446,0.00018110046430027657,0.23489659416236833,0.0018961422268535732,0.001313959526168276,1.2179030271886786,0.010857461314164088,0.007523836831281709,3.055658417495976,0.0413512649906337,0.028654964687808582,1.398199162067542,0.011115768059151692,0.007702834273268529,0.07088531423903156,0.0019590450532524437,0.0013575489609686687,0.15323293924184628,0.0006024895730248018,0.0004175039734264244,0.3141342016504707,0.0032757742585720027,0.002269995748035146,0.12030829685681965,0.008538802053183211,0.0059170879383151544,0.0,0.0,0.0
bias,geometry_2deg,geometry_2deg,lowrank,3,8,0.35805409289676404,0.0005456409049222989,0.00037810985628405533,0.12820299394862206,0.00039048122547010876,0.00027058968400682813,0.3578686245486905,0.0005720352059764381,0.0003964001737589152,0.9190296930149773,0.00025745272947951475,0.0001784056394329516,0.1534882949858178,0.00049572238123397,0.0003435180842093534,0.7185266395596313,0.0006033762870369791,0.00041811843488758844,0.8910367221531867,0.0075717974578029265,0.00524698794161984,0.9225221028870404,0.0035104227724008855,0.0024325988722524194,0.06913518279245257,0.001991653617392058,0.0013801455430599888,0.15618883065580969,0.000531325803993581,0.00036818999744279036,0.3044003262396603,0.0021476909001516484,0.0014882738634020734,0.12030829685681965,0.008538802053183211,0.0059170879383151544,0.013992172142025083,0.01187642831944716,0.008229944940937896
bias,none,none,framewise,3,8,0.3695645338402729,0.0007135625423598376,0.0004944736142532871,0.13657839019764234,0.0005276822090069689,0.00036566511493431824,0.3702458802668612,0.000716707547589004,0.0004966529916872096,0.9134902268132139,0.0003500995413740902,0.000242606604600001,0.2465643281892095,0.0030508330262814494,0.0021141194267284592,1.2966752814801885,0.019533317238641604,0.013535898256941332,3.3357271757252436,0.07633594621487265,0.05289811191249145,1.4679150998445296,0.017980612926667583,0.012459929063730397,0.06935366001829978,0.0019091907525423922,0.0013230016931473458,0.1570717135892949,0.0006259576507862527,0.0004337665216144289,0.2940629825858955,0.0054414594745952225,0.0037707390361573084,0.11617066648614127,0.01232476933863212,0.008540629416388675,0.0,0.0,0.0
bias,none,none,lowrank,3,8,0.3551427878090509,0.0005190823699507903,0.00035970573051085616,0.126126635498478,0.0003685591525219801,0.00025539846249632596,0.3551696704659889,0.0005429243841684064,0.00037622740344267014,0.9203978310528382,0.00024265075830474174,0.000168148396724194,0.15340066388604343,0.0005143006802050974,0.00035639218857104075,0.7172081636671657,0.0011888382707564728,0.0008238228909262709,0.8937521856361401,0.010331613145493513,0.007159442641459048,0.9230459563263106,0.003608618200659209,0.0025006448323913375,0.06734365424572919,0.001974045579362641,0.0013679437952278772,0.15854052689283393,0.0005202045012518278,0.0003604833278301546,0.26688239959966065,0.0031062485676991176,0.0021525204377456256,0.11617066648614127,0.01232476933863212,0.008540629416388675,0.004488380247494206,0.0014514057465094576,0.0010057728686977613
bias,scale_drift,scale_drift,framewise,3,8,0.3738962739043171,0.0007735744997866135,0.0005360597790610637,0.13979894725485054,0.0005788755643976767,0.0004011403003078114,0.3743950856879965,0.0007719657999168157,0.0005349450069259724,0.9113511936646923,0.00038498206730349326,0.0002667789618170056,0.24732334237315917,0.0030616781231836286,0.0021216346954593722,1.2901386923474274,0.019602508215134252,0.013583845157442707,3.3166646597685614,0.07312793981878284,0.05067507689726182,1.4708389390629297,0.017991648355716268,0.012467576225909754,0.07132072687758112,0.0019014210042680435,0.0013176175322882995,0.16283623804575154,0.0007510360302185164,0.000520441416485279,0.3081932446399793,0.004903424162508389,0.003397899586816776,0.11412921335431747,0.01374758325491212,0.009526589157585488,0.0,0.0,0.0
bias,scale_drift,scale_drift,lowrank,3,8,0.36001648964164745,0.00046838816648680175,0.00032457643977534405,0.12961206477793463,0.00033728460787164335,0.0002337263087475669,0.3595734876896577,0.00048463350405227414,0.00033583388436344994,0.9181000880850976,0.00022263467642089565,0.0001542779596359983,0.1556555630848792,0.0005394684571305469,0.0003738325681877889,0.7146321609640621,0.002011107985457976,0.0013936267323314364,0.8880373833900008,0.011322068241185014,0.007845793005790795,0.9357442941350449,0.003688727548410143,0.0025561577781618317,0.06944068023785066,0.00194797855024159,0.0013498802656321327,0.16316071391294346,0.0006033850961173001,0.00041812453926881084,0.2818698943281756,0.002898078211696805,0.002008265740781798,0.11412921335431747,0.01374758325491212,0.009526589157585488,0.021382406135671772,0.0471126396335861,0.03264739362521669
bias,sync_lag,sync_lag,framewise,3,8,0.39411330795235777,0.0008663131596263234,0.0006003243916068589,0.15532595619132925,0.0006833187561572153,0.00047351573966690936,0.3932913376520547,0.0008628716029176291,0.0005979395144820341,0.900967216465738,0.0004596874532700918,0.00031854715312498293,0.24127644906095047,0.0029282368082560223,0.002029164581957128,1.3765660105459412,0.01662909591857203,0.011523375559243347,3.3852230883184142,0.06964124525344839,0.04825892083360905,1.4270055499825927,0.01652590028866362,0.011451864636140233,0.07654735845468379,0.002011668136136114,0.001394014896947574,0.15390453806770266,0.0005902334108242356,0.0004090108863311487,0.31277859129972924,0.00560156105535365,0.0038816837713216185,0.12172899997676723,0.009924328928945802,0.0068772090786957335,0.0,0.0,0.0
bias,sync_lag,sync_lag,lowrank,3,8,0.37890432044465716,0.0006967431894249355,0.00048281839730815674,0.14356890882131546,0.000528165668151727,0.0003660001350292097,0.3777640699907038,0.000705666070015892,0.0004890016380942683,0.9088408866281662,0.00035220115413276987,0.0002440629479404298,0.14312644826913193,0.00033922919769656043,0.0002350738407463556,0.8329240904035748,0.0042109680478196595,0.0029180519807336957,1.0656227982531004,0.012006002811994236,0.008319735483239764,0.8766211584098953,0.0021724221921668625,0.0015054117744077067,0.07447694806185927,0.002169395388896887,0.00150331430675254,0.1539103667647616,0.0005301016266833619,0.0003673416858469084,0.2843833670676742,0.0030257184391659846,0.0020967159057695348,0.12172899997676723,0.009924328928945802,0.0068772090786957335,0.014719708284246735,0.018553069495888277,0.012856621227320522
dynamics,chirp,chirp,framewise,3,8,0.3632417829191301,0.000796267338903477,0.000551785114276495,0.13194514764473408,0.0005782731642466244,0.00040072285830065044,0.36379726660555245,0.0007838376777104739,0.0005431717985134197,0.9165537905702618,0.00038234041384596824,0.00026494838936511197,0.35039938922156777,0.002137213564677139,0.0014810134403385373,0.8674516547577296,0.007658191503644493,0.005306855960975179,1.1617336923683457,0.015498342529538781,0.010739803437792966,1.1364130755687225,0.005143571320963481,0.0035643130773585266,0.06587614851646993,0.0019676095117724525,0.0013634838279314241,0.15487567355850912,0.0005313111940617786,0.0003681798732765772,0.28047476634683366,0.005902759438505782,0.004090403602146729,0.11710421874886379,0.015366237119688255,0.010648259059278966,0.0,0.0,0.0
dynamics,chirp,chirp,lowrank,3,8,0.3478878161357921,0.0006584012238421203,0.00045624877071787946,0.12102631192138083,0.00045822168871237687,0.00031753143010776746,0.34790406631741244,0.0006673342230720087,0.000462439023363032,0.9237453548269051,0.00030064049244740964,0.00020833323229064982,0.27562599909401175,0.001067270711426385,0.0007395808702631599,0.6846919012337661,0.00345647880375236,0.002395217609137642,0.7927326246107561,0.005142214698826573,0.003563372986180261,0.9448016559256529,0.004507080334921312,0.0031232473268118875,0.06412988749249598,0.0019757152978193693,0.0013691008510864336,0.1551562558923517,0.0004689113542440833,0.0003249389903941315,0.25175148598917085,0.0041742964783400005,0.002892639879586992,0.11710421874886379,0.015366237119688255,0.010648259059278966,0.004739807147416286,0.0010493282780594593,0.0007271473982845138
dynamics,fast,fast,framewise,3,8,0.3698676468889149,0.0010058595991440122,0.0006970251406067872,0.13680296149948454,0.0007444888440471929,0.000515904447940634,0.37056731486269495,0.0009974415767528956,0.0006911917487041872,0.913347665858413,0.0004939911098351347,0.0003423183743380865,0.36191288007413763,0.002288744516078176,0.001586019032367953,0.8720955813186488,0.009003374369639614,0.006239020128926662,1.2624520869476603,0.020769313013699057,0.014392399631121159,1.1263297492883875,0.006807226993119008,0.00471716764055235,0.06878411223348643,0.001739273614155028,0.001205255123569698,0.15755692639127106,0.0006543407722012852,0.00045343502128576327,0.29414980318069706,0.005456103402407336,0.003780886760403277,0.11624173427117057,0.010129963258636073,0.0070197063990851,0.0,0.0,0.0
dynamics,fast,fast,lowrank,3,8,0.35564382029009767,0.0007745378427518985,0.0005367273416775579,0.12648305183079644,0.0005511071261140848,0.0003818977543147892,0.35568162340521847,0.0007745804407524729,0.0005367568605859276,0.9201690503940777,0.0003629472717140811,0.0002515096275013395,0.29781866926826084,0.0011664485837074006,0.0008083076293760482,0.6970737150553209,0.002232788808068172,0.0015472437049995843,0.8261367860099726,0.0018731765903144734,0.0012980451519838342,0.9347894164284714,0.003085844241160207,0.0021383809608376413,0.06661229004936281,0.0017790221393514552,0.0012327994462440848,0.15951260805841885,0.0005442959061786255,0.0003771778197063633,0.268346551997091,0.0029018535381764568,0.0020108819085576535,0.11624173427117057,0.010129963258636073,0.0070197063990851,0.0048276458837790415,0.0010157963038748086,0.0007039109256786257
dynamics,smooth,smooth,framewise,3,8,0.3695645338402729,0.0007135625423598376,0.0004944736142532871,0.13657839019764234,0.0005276822090069689,0.00036566511493431824,0.3702458802668612,0.000716707547589004,0.0004966529916872096,0.9134902268132139,0.0003500995413740902,0.000242606604600001,0.2465643281892095,0.0030508330262814494,0.0021141194267284592,1.2966752814801885,0.019533317238641604,0.013535898256941332,3.3357271757252436,0.07633594621487265,0.05289811191249145,1.4679150998445296,0.017980612926667583,0.012459929063730397,0.06935366001829978,0.0019091907525423922,0.0013230016931473458,0.1570717135892949,0.0006259576507862527,0.0004337665216144289,0.2940629825858955,0.0054414594745952225,0.0037707390361573084,0.11095464089885354,0.014532271505114111,0.010070350372764018,0.0,0.0,0.0
dynamics,smooth,smooth,lowrank,3,8,0.3551427878090509,0.0005190823699507903,0.00035970573051085616,0.126126635498478,0.0003685591525219801,0.00025539846249632596,0.3551696704659889,0.0005429243841684064,0.00037622740344267014,0.9203978310528382,0.00024265075830474174,0.000168148396724194,0.15340066388604343,0.0005143006802050974,0.00035639218857104075,0.7172081636671657,0.0011888382707564728,0.0008238228909262709,0.8937521856361401,0.010331613145493513,0.007159442641459048,0.9230459563263106,0.003608618200659209,0.0025006448323913375,0.06734365424572919,0.001974045579362641,0.0013679437952278772,0.15854052689283393,0.0005202045012518278,0.0003604833278301546,0.26688239959966065,0.0031062485676991176,0.0021525204377456256,0.11095464089885354,0.014532271505114111,0.010070350372764018,0.003698895627167076,0.0011177074464380997,0.0007745317444638986
dynamics,transient,transient,framewise,3,8,0.37014764114613785,0.0007230622974006888,0.0005010566086381042,0.1370097337127502,0.0005355643599328881,0.0003711271668569704,0.3707403360958328,0.0007226557004160615,0.000500774851302765,0.913149809550462,0.00035567544138837015,0.00024647050617709025,0.24855537964566066,0.002964531585783041,0.0020543155796019195,1.2787654939763036,0.018897904725190404,0.013095579849771444,2.966992666670031,0.06724475489750381,0.0465982377435072,1.4514660125569163,0.017182686810462196,0.011906994475428817,0.0687686909155787,0.0018959534128276218,0.0013138286847237052,0.1566406805115313,0.0006341058608230221,0.0004394129430945301,0.299360915942426,0.005299760647901827,0.0036725467589410524,0.11116555726039223,0.008517068524544138,0.0059020273713449485,0.0,0.0,0.0
dynamics,transient,transient,lowrank,3,8,0.3567232343455553,0.000515846909620439,0.0003574636708898018,0.12725169875773384,0.00036790587552977224,0.00025494576463696634,0.35661511181796085,0.0005425469964584856,0.0003759658871020251,0.9196067651275547,0.00024257508102594396,0.00016809595504551475,0.15222626174558068,0.0005123722733240732,0.00035505587078023097,0.7394119185149717,0.0011710171697010415,0.0008114734979498548,0.9197186856847823,0.007743794936511109,0.005366176113490554,0.8978282129785813,0.0036212568009408555,0.0025094029355559187,0.0666609950036138,0.0019625342779460587,0.0013599668703217686,0.1588589404069008,0.0004954542767490155,0.00034333229727996314,0.27377208967117006,0.0027949823812833106,0.0019368239752003064,0.11116555726039223,0.008517068524544138,0.0059020273713449485,0.007007281266851351,0.004725891999555271,0.0032748760744399684
