strategy,source_index,sample_seed,source_split,family_id,noise_level,model_seed_count,field_rel_l2,audit_reprojection_rel_l2
carry_adam_restart_cosine,237,30560826,test_noise_ood,0,0.12,3,0.13057774802049002,0.1464197039604187
carry_adam_restart_cosine,238,30560827,test_noise_ood,1,0.08,3,0.35864725708961487,0.48438161611557007
carry_adam_restart_cosine,239,30560828,test_noise_ood,1,0.12,3,0.3053306043148041,0.4877495765686035
carry_adam_restart_cosine,240,30560829,test_noise_ood,1,0.08,3,0.20952101548512778,0.32574010888735455
carry_adam_restart_cosine,241,30560830,test_noise_ood,1,0.12,3,0.21679783860842386,0.34114569425582886
carry_adam_restart_cosine,242,30560831,test_noise_ood,1,0.08,3,0.40314586957295734,0.5554884870847067
carry_adam_restart_cosine,243,30560832,test_noise_ood,1,0.12,3,0.3001297612984975,0.4817771017551422
carry_adam_restart_cosine,244,30560833,test_noise_ood,0,0.08,3,0.10555493583281834,0.10006018231312434
carry_adam_restart_cosine,245,30560834,test_noise_ood,0,0.12,3,0.11473373075326283,0.14467163383960724
carry_adam_restart_cosine,246,30560835,test_noise_ood,0,0.08,3,0.13270222147305807,0.14871986210346222
carry_adam_restart_cosine,247,30560836,test_noise_ood,0,0.12,3,0.12128383169571559,0.18327956398328146
carry_adam_restart_cosine,248,30560837,test_noise_ood,0,0.08,3,0.10198112080494563,0.1386598696311315
carry_adam_restart_cosine,249,30560838,test_noise_ood,0,0.12,3,0.14591361582279205,0.1955998788277308
carry_adam_restart_cosine,250,30560839,test_noise_ood,1,0.08,3,0.24966685473918915,0.36829662322998047
carry_adam_restart_cosine,251,30560840,test_noise_ood,1,0.12,3,0.4040432274341583,0.6633321046829224
carry_adam_restart_cosine,252,30560841,test_noise_ood,1,0.08,3,0.3392324149608612,0.5190127491950989
carry_adam_restart_cosine,253,30560842,test_noise_ood,1,0.12,3,0.27517029643058777,0.46173669894536334
carry_adam_restart_cosine,254,30560843,test_noise_ood,1,0.08,3,0.22181406120459238,0.37956875562667847
carry_adam_restart_cosine,255,30560844,test_noise_ood,1,0.12,3,0.2804470161596934,0.48141268889109295
carry_adam_restart_cosine,256,30560845,test_noise_ood,0,0.08,3,0.10868162910143535,0.13982264200846353
carry_adam_restart_cosine,257,30560846,test_noise_ood,0,0.12,3,0.15095734099547067,0.24189103643099466
carry_adam_restart_cosine,258,30560847,test_noise_ood,0,0.08,3,0.10516373564799626,0.10745114584763844
carry_adam_restart_cosine,259,30560848,test_noise_ood,0,0.12,3,0.1376607914765676,0.1349294831355413
carry_adam_restart_cosine,260,30560849,test_noise_ood,0,0.08,3,0.13282446563243866,0.20705575247605643
carry_adam_restart_cosine,261,30560850,test_noise_ood,0,0.12,3,0.1420623262723287,0.2174304872751236
carry_adam_restart_cosine,262,30560851,test_noise_ood,1,0.08,3,0.2957940300305684,0.5852694710095724
carry_adam_restart_cosine,263,30560852,test_noise_ood,1,0.12,3,0.3022669156392415,0.5366358955701193
carry_adam_restart_cosine,264,30660821,test_family_ood,2,0.02,3,0.6022195617357889,0.6598754723866781
carry_adam_restart_cosine,265,30660822,test_family_ood,2,0.05,3,0.5542592803637186,0.6119872331619263
carry_adam_restart_cosine,266,30660823,test_family_ood,2,0.02,3,0.4589631458123525,0.5519371628761292
carry_adam_restart_cosine,267,30660824,test_family_ood,2,0.05,3,0.6233356396357218,0.67929607629776
carry_adam_restart_cosine,268,30660825,test_family_ood,2,0.02,3,0.5088168183962504,0.6638993422190348
carry_adam_restart_cosine,269,30660826,test_family_ood,2,0.05,3,0.6013416647911072,0.6615064144134521
carry_adam_restart_cosine,270,30660827,test_family_ood,2,0.02,3,0.5675985813140869,0.6431035796801249
carry_adam_restart_cosine,271,30660828,test_family_ood,2,0.05,3,0.5828425486882528,0.6343640883763632
carry_adam_restart_cosine,272,30660829,test_family_ood,2,0.02,3,0.5167760252952576,0.5651204188664755
carry_adam_restart_cosine,273,30660830,test_family_ood,2,0.05,3,0.5836563507715861,0.7072828809420267
carry_adam_restart_cosine,274,30660831,test_family_ood,2,0.02,3,0.5833241939544678,0.6251145203908285
carry_adam_restart_cosine,275,30660832,test_family_ood,2,0.05,3,0.47388992706934613,0.5451339681943258
carry_adam_restart_cosine,276,30660833,test_family_ood,2,0.02,3,0.5573502779006958,0.685643196105957
carry_adam_restart_cosine,277,30660834,test_family_ood,2,0.05,3,0.610669732093811,0.6355723937352499
carry_adam_restart_cosine,278,30660835,test_family_ood,2,0.02,3,0.6089983979860941,0.7415440082550049
carry_adam_restart_cosine,279,30660836,test_family_ood,2,0.05,3,0.5141123731931051,0.6355631550153097
carry_adam_restart_cosine,280,30660837,test_family_ood,2,0.02,3,0.6171668171882629,0.725777248541514
carry_adam_restart_cosine,281,30660838,test_family_ood,2,0.05,3,0.5834317207336426,0.644796351591746
carry_adam_restart_cosine,282,30660839,test_family_ood,2,0.02,3,0.5365795095761617,0.6262827714284261
carry_adam_restart_cosine,283,30660840,test_family_ood,2,0.05,3,0.5054482618967692,0.5272552371025085
carry_adam_restart_cosine,284,30660841,test_family_ood,2,0.02,3,0.48923976222674054,0.5600406527519226
carry_adam_restart_cosine,285,30660842,test_family_ood,2,0.05,3,0.5991136034329733,0.7313034335772196
carry_adam_restart_cosine,286,30660843,test_family_ood,2,0.02,3,0.5751404762268066,0.6497445702552795
carry_adam_restart_cosine,287,30660844,test_family_ood,2,0.05,3,0.48902274171511334,0.5955913464228312
carry_adam_restart_cosine,288,30660845,test_family_ood,2,0.02,3,0.5363515218098959,0.5977084239323934
carry_adam_restart_cosine,289,30660846,test_family_ood,2,0.05,3,0.5780824224154154,0.6079324881235758
carry_adam_restart_cosine,290,30660847,test_family_ood,2,0.02,3,0.5095929702123007,0.621952474117279
carry_adam_restart_cosine,291,30660848,test_family_ood,2,0.05,3,0.5987419684727987,0.7105115254720052
carry_adam_restart_cosine,292,30660849,test_family_ood,2,0.02,3,0.6031251549720764,0.603020171324412
carry_adam_restart_cosine,293,30660850,test_family_ood,2,0.05,3,0.521223803361257,0.5899811784426371
carry_adam_restart_cosine,294,30660851,test_family_ood,2,0.02,3,0.4833025336265564,0.5471788247426351
carry_adam_restart_cosine,295,30660852,test_family_ood,2,0.05,3,0.5110673507054647,0.6084237893422445
carry_adam_restart_cosine,296,30760821,test_joint_ood,2,0.08,3,0.5774350762367249,0.5822450121243795
carry_adam_restart_cosine,297,30760822,test_joint_ood,2,0.12,3,0.5681365132331848,0.683493415514628
carry_adam_restart_cosine,298,30760823,test_joint_ood,2,0.08,3,0.5881444811820984,0.6839128533999125
carry_adam_restart_cosine,299,30760824,test_joint_ood,2,0.12,3,0.5397194623947144,0.5303991039594015
carry_adam_restart_cosine,300,30760825,test_joint_ood,2,0.08,3,0.4826306800047557,0.5671348373095194
carry_adam_restart_cosine,301,30760826,test_joint_ood,2,0.12,3,0.48826531569163006,0.6043257713317871
carry_adam_restart_cosine,302,30760827,test_joint_ood,2,0.08,3,0.5109416842460632,0.6101779937744141
carry_adam_restart_cosine,303,30760828,test_joint_ood,2,0.12,3,0.6203104456265768,0.688591996828715
carry_adam_restart_cosine,304,30760829,test_joint_ood,2,0.08,3,0.5754486918449402,0.626660962899526
carry_adam_restart_cosine,305,30760830,test_joint_ood,2,0.12,3,0.5039556423823038,0.647748331228892
carry_adam_restart_cosine,306,30760831,test_joint_ood,2,0.08,3,0.5271303057670593,0.6236193577448527
carry_adam_restart_cosine,307,30760832,test_joint_ood,2,0.12,3,0.49212558070818585,0.657150387763977
carry_adam_restart_cosine,308,30760833,test_joint_ood,2,0.08,3,0.5915078719456991,0.7191716432571411
carry_adam_restart_cosine,309,30760834,test_joint_ood,2,0.12,3,0.5707042614618937,0.688665529092153
carry_adam_restart_cosine,310,30760835,test_joint_ood,2,0.08,3,0.5747289458910624,0.6380945245424906
carry_adam_restart_cosine,311,30760836,test_joint_ood,2,0.12,3,0.5715229511260986,0.6482296188672384
carry_adam_restart_cosine,312,30760837,test_joint_ood,2,0.08,3,0.584682027498881,0.7151673634847006
carry_adam_restart_cosine,313,30760838,test_joint_ood,2,0.12,3,0.5420481165250143,0.5811798373858134
carry_adam_restart_cosine,314,30760839,test_joint_ood,2,0.08,3,0.5692601601282755,0.6381560564041138
carry_adam_restart_cosine,315,30760840,test_joint_ood,2,0.12,3,0.5988539854685465,0.6557883620262146
carry_adam_restart_cosine,316,30760841,test_joint_ood,2,0.08,3,0.5479469696680704,0.6316763162612915
carry_adam_restart_cosine,317,30760842,test_joint_ood,2,0.12,3,0.5658253232638041,0.5606260299682617
carry_adam_restart_cosine,318,30760843,test_joint_ood,2,0.08,3,0.5903532306353251,0.6076685388882955
carry_adam_restart_cosine,319,30760844,test_joint_ood,2,0.12,3,0.535256008307139,0.6711150209108988
carry_adam_restart_cosine,320,30760845,test_joint_ood,2,0.08,3,0.5067278345425924,0.6046627163887024
carry_adam_restart_cosine,321,30760846,test_joint_ood,2,0.12,3,0.5120824972788492,0.6599446336428324
carry_adam_restart_cosine,322,30760847,test_joint_ood,2,0.08,3,0.5452547073364258,0.6955831050872803
carry_adam_restart_cosine,323,30760848,test_joint_ood,2,0.12,3,0.5578814546267191,0.6728458205858866
carry_adam_restart_cosine,324,30760849,test_joint_ood,2,0.08,3,0.5145782033602396,0.5649403731028239
carry_adam_restart_cosine,325,30760850,test_joint_ood,2,0.12,3,0.5284432371457418,0.62803715467453
carry_adam_restart_cosine,326,30760851,test_joint_ood,2,0.08,3,0.6115850607554117,0.640105664730072
carry_adam_restart_cosine,327,30760852,test_joint_ood,2,0.12,3,0.571533997853597,0.6237528125445048
restart_adam_restart_cosine,200,30460821,test_iid,0,0.02,3,0.10727634032567342,0.1911481817563375
restart_adam_restart_cosine,201,30460822,test_iid,0,0.05,3,0.13792947431405386,0.15247893830140433
restart_adam_restart_cosine,202,30460823,test_iid,0,0.02,3,0.1533536414305369,0.15763549506664276
restart_adam_restart_cosine,203,30460824,test_iid,0,0.05,3,0.0830865204334259,0.08383789410193761
restart_adam_restart_cosine,204,30460825,test_iid,0,0.02,3,0.11958873023589452,0.16947691142559052
restart_adam_restart_cosine,205,30460826,test_iid,0,0.05,3,0.1316938747962316,0.11736391733090083
restart_adam_restart_cosine,206,30460827,test_iid,1,0.02,3,0.2272807558377584,0.4344121317068736
restart_adam_restart_cosine,207,30460828,test_iid,1,0.05,3,0.2160897155602773,0.40917696555455524
restart_adam_restart_cosine,208,30460829,test_iid,1,0.02,3,0.3247717618942261,0.529059648513794
restart_adam_restart_cosine,209,30460830,test_iid,1,0.05,3,0.20763752857844034,0.31741612156232196
restart_adam_restart_cosine,210,30460831,test_iid,1,0.02,3,0.1759229302406311,0.28144096334775287
restart_adam_restart_cosine,211,30460832,test_iid,1,0.05,3,0.27798155943552655,0.5704848567644755
restart_adam_restart_cosine,212,30460833,test_iid,0,0.02,3,0.15007750193277994,0.2058233916759491
restart_adam_restart_cosine,213,30460834,test_iid,0,0.05,3,0.14058505495389303,0.22876453399658203
restart_adam_restart_cosine,214,30460835,test_iid,0,0.02,3,0.20415577789147696,0.3174340029557546
restart_adam_restart_cosine,215,30460836,test_iid,0,0.05,3,0.14187352856000265,0.13210166494051614
restart_adam_restart_cosine,216,30460837,test_iid,0,0.02,3,0.1269498666127523,0.19757722318172455
restart_adam_restart_cosine,217,30460838,test_iid,0,0.05,3,0.12832447389761606,0.16236762205759683
restart_adam_restart_cosine,218,30460839,test_iid,1,0.02,3,0.2890101174513499,0.48517287770907086
restart_adam_restart_cosine,219,30460840,test_iid,1,0.05,3,0.3498762746651967,0.5646575093269348
restart_adam_restart_cosine,220,30460841,test_iid,1,0.02,3,0.4089139699935913,0.6823511322339376
restart_adam_restart_cosine,221,30460842,test_iid,1,0.05,3,0.25215744972229004,0.5376570423444113
restart_adam_restart_cosine,222,30460843,test_iid,1,0.02,3,0.269417405128479,0.46055779854456586
restart_adam_restart_cosine,223,30460844,test_iid,1,0.05,3,0.3229536811510722,0.5771646300951639
restart_adam_restart_cosine,224,30460845,test_iid,0,0.02,3,0.11194460093975067,0.1146564856171608
restart_adam_restart_cosine,225,30460846,test_iid,0,0.05,3,0.13974058628082275,0.14273338516553244
restart_adam_restart_cosine,226,30460847,test_iid,0,0.02,3,0.09758188823858897,0.11864782869815826
restart_adam_restart_cosine,227,30460848,test_iid,0,0.05,3,0.08877825488646825,0.10837779690821965
restart_adam_restart_cosine,228,30460849,test_iid,0,0.02,3,0.10605016847451527,0.1378564933935801
restart_adam_restart_cosine,229,30460850,test_iid,0,0.05,3,0.10325697809457779,0.10014730195204417
restart_adam_restart_cosine,230,30460851,test_iid,1,0.02,3,0.2485006848971049,0.43176308274269104
restart_adam_restart_cosine,231,30460852,test_iid,1,0.05,3,0.2530367175738017,0.38735105593999225
restart_adam_restart_cosine,232,30560821,test_noise_ood,0,0.08,3,0.10608115295569102,0.1072131519516309
restart_adam_restart_cosine,233,30560822,test_noise_ood,0,0.12,3,0.1133998731772105,0.1475844383239746
restart_adam_restart_cosine,234,30560823,test_noise_ood,0,0.08,3,0.13223505020141602,0.1353610704342524
restart_adam_restart_cosine,235,30560824,test_noise_ood,0,0.12,3,0.13632980485757193,0.12547612438599268
restart_adam_restart_cosine,236,30560825,test_noise_ood,0,0.08,3,0.10226767510175705,0.12106850991646449
restart_adam_restart_cosine,237,30560826,test_noise_ood,0,0.12,3,0.13410776356856027,0.1494289735953013
restart_adam_restart_cosine,238,30560827,test_noise_ood,1,0.08,3,0.35897742708524066,0.48457635442415875
restart_adam_restart_cosine,239,30560828,test_noise_ood,1,0.12,3,0.3054940402507782,0.4878804087638855
restart_adam_restart_cosine,240,30560829,test_noise_ood,1,0.08,3,0.2102612853050232,0.32686688502629596
restart_adam_restart_cosine,241,30560830,test_noise_ood,1,0.12,3,0.21882908046245575,0.34268548091252643
restart_adam_restart_cosine,242,30560831,test_noise_ood,1,0.08,3,0.40485530098279315,0.5557263096173605
restart_adam_restart_cosine,243,30560832,test_noise_ood,1,0.12,3,0.3020851214726766,0.4822153051694234
restart_adam_restart_cosine,244,30560833,test_noise_ood,0,0.08,3,0.10827257484197617,0.1072300523519516
restart_adam_restart_cosine,245,30560834,test_noise_ood,0,0.12,3,0.1181239162882169,0.148091788093249
restart_adam_restart_cosine,246,30560835,test_noise_ood,0,0.08,3,0.1355633536974589,0.15046736101309457
restart_adam_restart_cosine,247,30560836,test_noise_ood,0,0.12,3,0.12255692233641942,0.18398108084996542
restart_adam_restart_cosine,248,30560837,test_noise_ood,0,0.08,3,0.10512727002302806,0.14115944504737854
restart_adam_restart_cosine,249,30560838,test_noise_ood,0,0.12,3,0.14709084729353586,0.20109756787618002
restart_adam_restart_cosine,250,30560839,test_noise_ood,1,0.08,3,0.2507738471031189,0.3685939411322276
restart_adam_restart_cosine,251,30560840,test_noise_ood,1,0.12,3,0.4043625394503276,0.6633723974227905
restart_adam_restart_cosine,252,30560841,test_noise_ood,1,0.08,3,0.34000061949094135,0.5198116699854533
restart_adam_restart_cosine,253,30560842,test_noise_ood,1,0.12,3,0.2755719522635142,0.46209028363227844
restart_adam_restart_cosine,254,30560843,test_noise_ood,1,0.08,3,0.22408842543760935,0.38060955206553143
restart_adam_restart_cosine,255,30560844,test_noise_ood,1,0.12,3,0.2806560496489207,0.4808816611766815
restart_adam_restart_cosine,256,30560845,test_noise_ood,0,0.08,3,0.10876066982746124,0.14057575166225433
restart_adam_restart_cosine,257,30560846,test_noise_ood,0,0.12,3,0.15164799491564432,0.24105011920134226
restart_adam_restart_cosine,258,30560847,test_noise_ood,0,0.08,3,0.10746934016545613,0.11153355985879898
restart_adam_restart_cosine,259,30560848,test_noise_ood,0,0.12,3,0.13936304052670798,0.1370487610499064
restart_adam_restart_cosine,260,30560849,test_noise_ood,0,0.08,3,0.135179802775383,0.20911449690659842
restart_adam_restart_cosine,261,30560850,test_noise_ood,0,0.12,3,0.14161130289236704,0.21715554098288217
restart_adam_restart_cosine,262,30560851,test_noise_ood,1,0.08,3,0.29693912466367084,0.585687518119812
restart_adam_restart_cosine,263,30560852,test_noise_ood,1,0.12,3,0.30392250418663025,0.537297268708547
restart_adam_restart_cosine,264,30660821,test_family_ood,2,0.02,3,0.6023488243420919,0.6599441568056742
restart_adam_restart_cosine,265,30660822,test_family_ood,2,0.05,3,0.5549765427907308,0.6124820907910665
restart_adam_restart_cosine,266,30660823,test_family_ood,2,0.02,3,0.45956339438756305,0.5525588989257812
restart_adam_restart_cosine,267,30660824,test_family_ood,2,0.05,3,0.6232872406641642,0.6787534753481547
restart_adam_restart_cosine,268,30660825,test_family_ood,2,0.02,3,0.5115314324696859,0.6647966305414835
restart_adam_restart_cosine,269,30660826,test_family_ood,2,0.05,3,0.6014700531959534,0.6615984439849854
restart_adam_restart_cosine,270,30660827,test_family_ood,2,0.02,3,0.5708195765813192,0.6455448667208353
restart_adam_restart_cosine,271,30660828,test_family_ood,2,0.05,3,0.5831539432207743,0.6349223454793295
restart_adam_restart_cosine,272,30660829,test_family_ood,2,0.02,3,0.5181803305943807,0.5655760963757833
restart_adam_restart_cosine,273,30660830,test_family_ood,2,0.05,3,0.5837451616923014,0.7073340018590292
restart_adam_restart_cosine,274,30660831,test_family_ood,2,0.02,3,0.5839640498161316,0.6254945198694865
restart_adam_restart_cosine,275,30660832,test_family_ood,2,0.05,3,0.4741189181804657,0.5454198519388834
restart_adam_restart_cosine,276,30660833,test_family_ood,2,0.02,3,0.5578493674596151,0.6867404182751974
restart_adam_restart_cosine,277,30660834,test_family_ood,2,0.05,3,0.6111459732055664,0.6353825330734253
restart_adam_restart_cosine,278,30660835,test_family_ood,2,0.02,3,0.609377404054006,0.7419373989105225
restart_adam_restart_cosine,279,30660836,test_family_ood,2,0.05,3,0.5147416790326437,0.6359089215596517
restart_adam_restart_cosine,280,30660837,test_family_ood,2,0.02,3,0.6174526810646057,0.7256075143814087
restart_adam_restart_cosine,281,30660838,test_family_ood,2,0.05,3,0.5833161671956381,0.6448519825935364
restart_adam_restart_cosine,282,30660839,test_family_ood,2,0.02,3,0.53608504931132,0.6256767908732096
restart_adam_restart_cosine,283,30660840,test_family_ood,2,0.05,3,0.5057038068771362,0.528011163075765
restart_adam_restart_cosine,284,30660841,test_family_ood,2,0.02,3,0.48859114448229474,0.5590093930562338
restart_adam_restart_cosine,285,30660842,test_family_ood,2,0.05,3,0.6003052194913229,0.7318767706553141
restart_adam_restart_cosine,286,30660843,test_family_ood,2,0.02,3,0.5750176310539246,0.6499906977017721
restart_adam_restart_cosine,287,30660844,test_family_ood,2,0.05,3,0.48975767691930133,0.5956697662671407
restart_adam_restart_cosine,288,30660845,test_family_ood,2,0.02,3,0.5366378029187521,0.5973977446556091
restart_adam_restart_cosine,289,30660846,test_family_ood,2,0.05,3,0.5786423881848654,0.6082554260889689
restart_adam_restart_cosine,290,30660847,test_family_ood,2,0.02,3,0.5102338592211405,0.6224000453948975
restart_adam_restart_cosine,291,30660848,test_family_ood,2,0.05,3,0.6009754141171774,0.7116318543752035
restart_adam_restart_cosine,292,30660849,test_family_ood,2,0.02,3,0.6031514406204224,0.603208065032959
restart_adam_restart_cosine,293,30660850,test_family_ood,2,0.05,3,0.5209823648134867,0.5898850957552592
restart_adam_restart_cosine,294,30660851,test_family_ood,2,0.02,3,0.48409220576286316,0.5474891662597656
restart_adam_restart_cosine,295,30660852,test_family_ood,2,0.05,3,0.511439859867096,0.6085638602574667
restart_adam_restart_cosine,296,30760821,test_joint_ood,2,0.08,3,0.5767549673716227,0.5821887850761414
restart_adam_restart_cosine,297,30760822,test_joint_ood,2,0.12,3,0.568346361319224,0.6835670471191406
restart_adam_restart_cosine,298,30760823,test_joint_ood,2,0.08,3,0.588462253411611,0.6840649445851644
restart_adam_restart_cosine,299,30760824,test_joint_ood,2,0.12,3,0.538218080997467,0.5280019640922546
restart_adam_restart_cosine,300,30760825,test_joint_ood,2,0.08,3,0.4835573633511861,0.5676771601041158
restart_adam_restart_cosine,301,30760826,test_joint_ood,2,0.12,3,0.4893194039662679,0.6047768592834473
restart_adam_restart_cosine,302,30760827,test_joint_ood,2,0.08,3,0.5129829049110413,0.6105774839719137
restart_adam_restart_cosine,303,30760828,test_joint_ood,2,0.12,3,0.6201329628626505,0.6886333425839742
restart_adam_restart_cosine,304,30760829,test_joint_ood,2,0.08,3,0.5764146447181702,0.6276867985725403
restart_adam_restart_cosine,305,30760830,test_joint_ood,2,0.12,3,0.5048553943634033,0.6481955448786417
restart_adam_restart_cosine,306,30760831,test_joint_ood,2,0.08,3,0.5274775822957357,0.6236725449562073
restart_adam_restart_cosine,307,30760832,test_joint_ood,2,0.12,3,0.4930551548798879,0.6573038697242737
restart_adam_restart_cosine,308,30760833,test_joint_ood,2,0.08,3,0.5922397375106812,0.7196189363797506
restart_adam_restart_cosine,309,30760834,test_joint_ood,2,0.12,3,0.5718657573064169,0.6892273823420206
restart_adam_restart_cosine,310,30760835,test_joint_ood,2,0.08,3,0.575016975402832,0.6380730470021566
restart_adam_restart_cosine,311,30760836,test_joint_ood,2,0.12,3,0.5726725657780966,0.649422287940979
restart_adam_restart_cosine,312,30760837,test_joint_ood,2,0.08,3,0.5850752393404642,0.7155462304751078
restart_adam_restart_cosine,313,30760838,test_joint_ood,2,0.12,3,0.5416102806727091,0.5795828700065613
restart_adam_restart_cosine,314,30760839,test_joint_ood,2,0.08,3,0.5699029167493185,0.6382084290186564
restart_adam_restart_cosine,315,30760840,test_joint_ood,2,0.12,3,0.5981467564900717,0.6546647747357687
restart_adam_restart_cosine,316,30760841,test_joint_ood,2,0.08,3,0.5499527851740519,0.632260799407959
restart_adam_restart_cosine,317,30760842,test_joint_ood,2,0.12,3,0.5644022822380066,0.5596890052159628
restart_adam_restart_cosine,318,30760843,test_joint_ood,2,0.08,3,0.5898789962132772,0.606925368309021
restart_adam_restart_cosine,319,30760844,test_joint_ood,2,0.12,3,0.5357572833697001,0.6711662809054056
restart_adam_restart_cosine,320,30760845,test_joint_ood,2,0.08,3,0.5072864294052124,0.6047179897626241
restart_adam_restart_cosine,321,30760846,test_joint_ood,2,0.12,3,0.5125051538149515,0.6600986321767172
restart_adam_restart_cosine,322,30760847,test_joint_ood,2,0.08,3,0.5459732810656229,0.6956178545951843
restart_adam_restart_cosine,323,30760848,test_joint_ood,2,0.12,3,0.5580685536066691,0.6730257670084635
restart_adam_restart_cosine,324,30760849,test_joint_ood,2,0.08,3,0.5142278869946798,0.5648245612780253
restart_adam_restart_cosine,325,30760850,test_joint_ood,2,0.12,3,0.5286202232042948,0.6283140778541565
restart_adam_restart_cosine,326,30760851,test_joint_ood,2,0.08,3,0.6111267606417338,0.638888418674469
restart_adam_restart_cosine,327,30760852,test_joint_ood,2,0.12,3,0.5720555384953817,0.6231034994125366
