case_id,split,family,base_seed,method,model_seed,field_relative_l2,field_rmse,field_nrmse_dynamic_range,field_mean_bias,h1_seminorm_relative_error,measured_reprojection_relative_l2,clean_reprojection_relative_l2,gate,correction_rms,optimization_forward_calls,optimization_adjoint_calls,grouped_adjoint_calls,evaluation_forward_calls,neural_inference_seconds,matched_step,total_calls,baseline_kind,dc_step_size,operator_norm_squared_bound
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,base_landweber_matched,-1,0.6253084727065553,0.0667879600320857,0.06576290252201124,0.01902345767984692,1.1473071934904928,0.004329118209532104,0.016654434185289634,,0.00011347011510173848,14,14,0,1,0.0,1,14,base_landweber_matched,0.10995218010453657,8.912965609852112
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,cgls_matched,-1,0.6252587686777259,0.06678265124316667,0.0657576752120586,0.019013555347038507,1.1466091975667911,0.0020236305128100746,0.016054736953664633,,,16,16,0,1,0.0,3,16,cgls_matched,,8.912965609852112
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,huber_pdhg_matched,-1,0.6274976207573975,0.06702177860148895,0.06599313245836674,0.02166597795483087,0.9881079019351019,0.20021333919425496,0.2018707354686552,,,16,16,0,1,0.0,3,16,huber_pdhg_matched,,8.912965609852112
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,base_landweber_matched,-1,0.625303651927262,0.0667874451341932,0.06576239552673997,0.019024446535340484,1.1472480060383219,0.004094130535066075,0.0165779587574341,,0.00018349551417179557,16,16,0,1,0.0,3,16,base_landweber_matched,0.10995218010453657,8.912965609852112
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,cgls_matched,-1,0.625247014128527,0.06678139576303747,0.06575643900096134,0.019015622785232434,1.1462699367711109,0.001241413036351234,0.015920127053385965,,,18,18,0,1,0.0,5,18,cgls_matched,,8.912965609852112
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,huber_pdhg_matched,-1,0.6163848846350234,0.06583484925639987,0.06482442003199367,0.021010066018543442,0.9998059158656578,0.1707028282668536,0.17243059105378974,,,18,18,0,1,0.0,5,18,huber_pdhg_matched,,8.912965609852112
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,base_landweber_matched,-1,0.6252958528213438,0.06678661212713015,0.06576157530461818,0.019024678836476752,1.1471909543900964,0.0039058334147781485,0.016516803865377076,,0.0002451632515136747,18,18,0,1,0.0,5,18,base_landweber_matched,0.10995218010453657,8.912965609852112
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,cgls_matched,-1,0.6252367652255024,0.06678030109799542,0.06575536113677113,0.019015894390087638,1.1458591295397733,0.00027921700510968525,0.015810819378239888,,,24,24,0,1,0.0,11,24,cgls_matched,,8.912965609852112
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,huber_pdhg_matched,-1,0.5923328666250934,0.06326590082909773,0.0622948996674312,0.01954391412318896,1.0094858136773346,0.11314393814635168,0.11506531355942227,,,24,24,0,1,0.0,11,24,huber_pdhg_matched,,8.912965609852112
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,base_landweber_matched,-1,0.6252715147432961,0.06678401262519654,0.06575901569968065,0.01902401242476433,1.147030630033244,0.0034620441896027736,0.016381936967967723,,0.000402788544050225,24,24,0,1,0.0,11,24,base_landweber_matched,0.10995218010453657,8.912965609852112
6be92a896230a00c27bc,development,single_interface,2141,cgls_matched,-1,0.6926709460649774,0.07068554461468168,0.08928741769117374,0.00856860825395017,1.1919847812989681,0.011015478193409088,0.02201517299553245,,,13,13,0,1,0.0,0,13,cgls_matched,,8.912965609852112
6be92a896230a00c27bc,development,single_interface,2141,huber_pdhg_matched,-1,0.7193732079857718,0.07341045163877125,0.09272942146939693,0.010570323532538946,0.9486568967983429,0.31049408746414664,0.3085500764889154,,,13,13,0,1,0.0,0,13,huber_pdhg_matched,,8.912965609852112
6be92a896230a00c27bc,development,single_interface,2141,base_landweber_matched,-1,0.6901442223712264,0.07042769802619947,0.08896171522723215,0.008565407045408834,1.1867600433015681,0.012604603489569864,0.023393656684305476,,0.0001464978652952203,13,13,0,1,0.0,0,13,base_landweber_matched,0.10995218010453657,8.912965609852112
6be92a896230a00c27bc,development,single_interface,2141,cgls_matched,-1,0.6951479282993305,0.07093831519677524,0.08960670832784431,0.008577223153763929,1.1971744820477892,0.008899948522235497,0.020996861339866797,,,14,14,0,1,0.0,1,14,cgls_matched,,8.912965609852112
6be92a896230a00c27bc,development,single_interface,2141,huber_pdhg_matched,-1,0.7105863434280925,0.07251377146149017,0.0915967675730349,0.010378761055990124,0.9590995092144012,0.2811926697454687,0.27903488108177993,,,14,14,0,1,0.0,1,14,huber_pdhg_matched,,8.912965609852112
6be92a896230a00c27bc,development,single_interface,2141,base_landweber_matched,-1,0.690342074675668,0.07044788841814846,0.08898721899846465,0.008567985212607817,1.1870733385772052,0.01213042782708212,0.023138282156443677,,0.00024445307645625235,14,14,0,1,0.0,1,14,base_landweber_matched,0.10995218010453657,8.912965609852112
6be92a896230a00c27bc,development,single_interface,2141,cgls_matched,-1,0.6986473512611595,0.07129542360344257,0.09005779472239568,0.008579251538936319,1.2041562985515113,0.005394872378072808,0.02017734607651154,,,16,16,0,1,0.0,3,16,cgls_matched,,8.912965609852112
6be92a896230a00c27bc,development,single_interface,2141,huber_pdhg_matched,-1,0.6965826252772436,0.07108472286381678,0.08979164518574913,0.010034481052821252,0.9775022421398429,0.23392619598038128,0.23135411521742924,,,16,16,0,1,0.0,3,16,huber_pdhg_matched,,8.912965609852112
6be92a896230a00c27bc,development,single_interface,2141,base_landweber_matched,-1,0.6907093252223083,0.07048536552765734,0.08903455872469607,0.008572272390562935,1.187730122174355,0.011451264074251368,0.022824516606035263,,0.000396941710811638,16,16,0,1,0.0,3,16,base_landweber_matched,0.10995218010453657,8.912965609852112
6be92a896230a00c27bc,development,single_interface,2141,cgls_matched,-1,0.6999454152763986,0.0714278881775425,0.090225119170717,0.008577094466984736,1.2067218857404078,0.003291408069749309,0.020375934278652294,,,18,18,0,1,0.0,5,18,cgls_matched,,8.912965609852112
6be92a896230a00c27bc,development,single_interface,2141,huber_pdhg_matched,-1,0.6858796260192194,0.06999250536016388,0.08841199562670743,0.009738072805283184,0.991819508194946,0.19870920904421352,0.19576217926745632,,,18,18,0,1,0.0,5,18,huber_pdhg_matched,,8.912965609852112
6be92a896230a00c27bc,development,single_interface,2141,base_landweber_matched,-1,0.6910492232506122,0.07052005137290697,0.08907837262709517,0.008575243599610906,1.188366242918653,0.010909907714319204,0.02259152218871177,,0.0005274079098184293,18,18,0,1,0.0,5,18,base_landweber_matched,0.10995218010453657,8.912965609852112
6be92a896230a00c27bc,development,single_interface,2141,cgls_matched,-1,0.6999212401158345,0.07142542115564655,0.09022200291808462,0.008579961021269997,1.2067629689056882,0.0007187280781369051,0.020067915428149733,,,24,24,0,1,0.0,11,24,cgls_matched,,8.912965609852112
6be92a896230a00c27bc,development,single_interface,2141,huber_pdhg_matched,-1,0.6637099659766779,0.0677301403758494,0.08555425818653474,0.009077373860981567,1.0129309569478933,0.13710717340472056,0.1334352174765188,,,24,24,0,1,0.0,11,24,huber_pdhg_matched,,8.912965609852112
6be92a896230a00c27bc,development,single_interface,2141,base_landweber_matched,-1,0.6919547773331421,0.07061246117277703,0.08919510133654678,0.00857943909493533,1.190071863095029,0.009642494232972854,0.022056447475712268,,0.0008607747403980462,24,24,0,1,0.0,11,24,base_landweber_matched,0.10995218010453657,8.912965609852112
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,cgls_matched,-1,0.5740967708974799,0.06704596886193628,0.06505794463339354,0.023395975244490823,1.1346628651260582,0.006230017502489427,0.025790726078071168,,,13,13,0,1,0.0,0,13,cgls_matched,,9.161935546900565
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,huber_pdhg_matched,-1,0.6041350133950614,0.07055398906558898,0.0684619462170239,0.028013719029053648,0.9076239917370308,0.25953347644435354,0.2594867274701464,,,13,13,0,1,0.0,0,13,huber_pdhg_matched,,9.161935546900565
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,base_landweber_matched,-1,0.5737920162549499,0.06701037804988268,0.06502340914797443,0.02338586144718822,1.1348458743428986,0.007245071590858205,0.025508238158322906,,0.00013438724993181743,13,13,0,1,0.0,0,13,base_landweber_matched,0.10696429755299128,9.161935546900565
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,cgls_matched,-1,0.5744395556809898,0.06708600102913628,0.06509678978040924,0.02339888249830445,1.1348870668259976,0.0046861444425272975,0.026220706716275997,,,14,14,0,1,0.0,1,14,cgls_matched,,9.161935546900565
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,huber_pdhg_matched,-1,0.5939469509419847,0.0693641748171573,0.06730741193535977,0.027524205846081166,0.9229609837754092,0.23518525902905466,0.2351980898309147,,,14,14,0,1,0.0,1,14,huber_pdhg_matched,,9.161935546900565
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,base_landweber_matched,-1,0.5738016574765118,0.06701150400124384,0.0650245017130094,0.02338832585329429,1.1348221725092613,0.006936876899353754,0.025444153528750152,,0.00022362846944586035,14,14,0,1,0.0,1,14,base_landweber_matched,0.10696429755299128,9.161935546900565
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,cgls_matched,-1,0.574735818084384,0.06712060007389642,0.0651303629060808,0.02339510983728332,1.1357107370948973,0.0028518919092522066,0.026535083755260012,,,16,16,0,1,0.0,3,16,cgls_matched,,9.161935546900565
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,huber_pdhg_matched,-1,0.577773381607954,0.06747534233990683,0.06547458647526741,0.02664071190556851,0.9472387680299853,0.19652192021247952,0.1966379898038571,,,16,16,0,1,0.0,3,16,huber_pdhg_matched,,9.161935546900565
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,base_landweber_matched,-1,0.573814204407471,0.06701296929626908,0.06502592355960574,0.023391224805161027,1.1347854659450765,0.006497373172653309,0.025381011157065463,,0.0003634492293199565,16,16,0,1,0.0,3,16,base_landweber_matched,0.10696429755299128,9.161935546900565
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,cgls_matched,-1,0.5749100453416804,0.06714094722765124,0.06515010673296402,0.023413089284916495,1.1355097350278849,0.0017564076681705109,0.0266279510080113,,,18,18,0,1,0.0,5,18,cgls_matched,,9.161935546900565
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,huber_pdhg_matched,-1,0.5653570394658239,0.06602529814728922,0.06406753849907136,0.025877465059214906,0.9630391134288422,0.16760851665140317,0.1677992714619498,,,18,18,0,1,0.0,5,18,huber_pdhg_matched,,9.161935546900565
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,base_landweber_matched,-1,0.5738234763297847,0.06701405211896769,0.06502697427481456,0.023392921593969752,1.1347481925814091,0.006157740427989069,0.025350074780191457,,0.00048109322917552327,18,18,0,1,0.0,5,18,base_landweber_matched,0.10696429755299128,9.161935546900565
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,cgls_matched,-1,0.575036567079253,0.06715572308584739,0.06516444446244654,0.023413913417995796,1.1354333886992531,0.0005261207730046831,0.026861070865137927,,,24,24,0,1,0.0,11,24,cgls_matched,,9.161935546900565
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,huber_pdhg_matched,-1,0.5397156798706912,0.06303076850674545,0.0611618016313004,0.024166245265613964,0.9763223507140135,0.11148723837094744,0.11179613629630682,,,24,24,0,1,0.0,11,24,huber_pdhg_matched,,9.161935546900565
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,base_landweber_matched,-1,0.5738546514263313,0.06701769290682488,0.0650305071072705,0.02339590025316401,1.1346310375517796,0.005396498108868888,0.0253310907298963,,0.0007710491332363818,24,24,0,1,0.0,11,24,base_landweber_matched,0.10696429755299128,9.161935546900565
317ac465ce89a727ceb8,development,single_interface,2153,cgls_matched,-1,0.7024516035572902,0.06245229192999968,0.081432041129662,0.009466768064791823,1.1970473647071547,0.018337892821116267,0.02742964978984888,,,13,13,0,1,0.0,0,13,cgls_matched,,9.161935546900565
317ac465ce89a727ceb8,development,single_interface,2153,huber_pdhg_matched,-1,0.690118870338869,0.06135583567400819,0.08000236307981792,0.011051360989968494,0.9181750789776929,0.3102177360981088,0.30913891948715116,,,13,13,0,1,0.0,0,13,huber_pdhg_matched,,9.161935546900565
317ac465ce89a727ceb8,development,single_interface,2153,base_landweber_matched,-1,0.6969949730339431,0.06196716372946249,0.08079947860299631,0.00947537093992024,1.1856545302459383,0.02107947638543926,0.029534979665639588,,0.00027720976961958534,13,13,0,1,0.0,0,13,base_landweber_matched,0.10696429755299128,9.161935546900565
317ac465ce89a727ceb8,development,single_interface,2153,cgls_matched,-1,0.7077476392599439,0.06292314225776444,0.08204598662423937,0.009484146720104648,1.2081043983127846,0.014004033691885371,0.02399764642349251,,,14,14,0,1,0.0,1,14,cgls_matched,,9.161935546900565
317ac465ce89a727ceb8,development,single_interface,2153,huber_pdhg_matched,-1,0.6823121588660715,0.060661770742782416,0.0790973662849912,0.010911422300294602,0.9296553021517683,0.2834798747952019,0.28230130001634735,,,14,14,0,1,0.0,1,14,huber_pdhg_matched,,9.161935546900565
317ac465ce89a727ceb8,development,single_interface,2153,base_landweber_matched,-1,0.6971840003710892,0.06198396942879098,0.0808213916882753,0.009480657889682352,1.185983693970108,0.02021450733406066,0.028818543897131933,,0.0004463439475797019,14,14,0,1,0.0,1,14,base_landweber_matched,0.10696429755299128,9.161935546900565
317ac465ce89a727ceb8,development,single_interface,2153,cgls_matched,-1,0.7138121521510729,0.06346231496029944,0.08274901820774049,0.009520213330110463,1.2198041914874163,0.008072792117936814,0.02080456786072297,,,16,16,0,1,0.0,3,16,cgls_matched,,9.161935546900565
317ac465ce89a727ceb8,development,single_interface,2153,huber_pdhg_matched,-1,0.6699801425057784,0.05956537821991199,0.07766777133727157,0.010656787307381987,0.9492067500393374,0.24066276918575372,0.23932502763329364,,,16,16,0,1,0.0,3,16,huber_pdhg_matched,,9.161935546900565
317ac465ce89a727ceb8,development,single_interface,2153,base_landweber_matched,-1,0.6975651531908832,0.06201785627174382,0.08086557701284566,0.009488910184408473,1.1867190147701825,0.018968931164807648,0.027788901408391225,,0.0007189247723000457,16,16,0,1,0.0,3,16,base_landweber_matched,0.10696429755299128,9.161935546900565
317ac465ce89a727ceb8,development,single_interface,2153,cgls_matched,-1,0.7159768130680109,0.06365476670335117,0.08299995756915303,0.009533843416612401,1.2235290417995022,0.00498266559877353,0.020677143685617915,,,18,18,0,1,0.0,5,18,cgls_matched,,9.161935546900565
317ac465ce89a727ceb8,development,single_interface,2153,huber_pdhg_matched,-1,0.6604228254357506,0.05871567362431807,0.07655983474378318,0.01043307668533996,0.9636138310021813,0.20890472236878857,0.20746958041166633,,,18,18,0,1,0.0,5,18,huber_pdhg_matched,,9.161935546900565
317ac465ce89a727ceb8,development,single_interface,2153,base_landweber_matched,-1,0.6979463311895591,0.06205174535325497,0.08090976525629005,0.009494797931494756,1.187483420341123,0.0180003599530231,0.027007653776567924,,0.0009511503107488906,18,18,0,1,0.0,5,18,base_landweber_matched,0.10696429755299128,9.161935546900565
317ac465ce89a727ceb8,development,single_interface,2153,cgls_matched,-1,0.7165428119238058,0.06370508750210106,0.0830655712596493,0.009515472152267746,1.2253829448407279,0.001262734631993423,0.020120250770264695,,,24,24,0,1,0.0,11,24,cgls_matched,,9.161935546900565
317ac465ce89a727ceb8,development,single_interface,2153,huber_pdhg_matched,-1,0.6392476931521877,0.05683307340484036,0.07410509731517044,0.009910105307520909,0.9813550231258467,0.15357239011936633,0.15216790779296344,,,24,24,0,1,0.0,11,24,huber_pdhg_matched,,9.161935546900565
317ac465ce89a727ceb8,development,single_interface,2153,base_landweber_matched,-1,0.6990829967496992,0.06215280195135962,0.08104153375987844,0.00950494671553561,1.189749091704604,0.015821575739135476,0.025364176359571774,,0.0015275560576282696,24,24,0,1,0.0,11,24,base_landweber_matched,0.10696429755299128,9.161935546900565
80f83d2b9da59c138e54,development,smooth_no_interface,2161,cgls_matched,-1,0.608421873888449,0.046987406754254314,0.07003440554618036,0.014099482150590922,1.184069337611858,0.005796233412374515,0.023557700809125923,,,13,13,0,1,0.0,0,13,cgls_matched,,8.990195097496622
80f83d2b9da59c138e54,development,smooth_no_interface,2161,huber_pdhg_matched,-1,0.63184081038739,0.04879601216811809,0.07273011943586176,0.017480144570834043,0.9395126911102705,0.2843720956928493,0.28314322216745597,,,13,13,0,1,0.0,0,13,huber_pdhg_matched,,8.990195097496622
80f83d2b9da59c138e54,development,smooth_no_interface,2161,base_landweber_matched,-1,0.6081636071788626,0.04696746124694232,0.07000467690515921,0.01411062414986606,1.1832233207861913,0.006347169512909449,0.0233775203756638,,7.86799788924829e-05,13,13,0,1,0.0,0,13,base_landweber_matched,0.10900764548178574,8.990195097496622
80f83d2b9da59c138e54,development,smooth_no_interface,2161,cgls_matched,-1,0.6088643801360443,0.04702158077386043,0.07008534168659677,0.014078531091976057,1.1855003550041492,0.004505252775108044,0.024168542319936166,,,14,14,0,1,0.0,1,14,cgls_matched,,8.990195097496622
80f83d2b9da59c138e54,development,smooth_no_interface,2161,huber_pdhg_matched,-1,0.6211748935475075,0.04797230119638782,0.0715023839162425,0.017130169598644083,0.9510408212157817,0.25936282790594073,0.258057266260837,,,14,14,0,1,0.0,1,14,huber_pdhg_matched,,8.990195097496622
80f83d2b9da59c138e54,development,smooth_no_interface,2161,base_landweber_matched,-1,0.6081846822365644,0.04696908883850519,0.070007102819153,0.014109679499858729,1.1833089637188972,0.006127681066639845,0.023372350618611933,,0.00011714272190219766,14,14,0,1,0.0,1,14,base_landweber_matched,0.10900764548178574,8.990195097496622
80f83d2b9da59c138e54,development,smooth_no_interface,2161,cgls_matched,-1,0.6094206816572248,0.04706454301268769,0.07014937660712212,0.014056622235729047,1.1879915203879547,0.0026544034268643412,0.02461428101551151,,,16,16,0,1,0.0,3,16,cgls_matched,,8.990195097496622
80f83d2b9da59c138e54,development,smooth_no_interface,2161,huber_pdhg_matched,-1,0.6036596390779574,0.04661962730104408,0.06948623280891081,0.016491817669560763,0.9682434108089325,0.2190569145590932,0.21760523231535572,,,16,16,0,1,0.0,3,16,huber_pdhg_matched,,8.990195097496622
80f83d2b9da59c138e54,development,smooth_no_interface,2161,base_landweber_matched,-1,0.6082218146855728,0.04697195651562235,0.07001137707210868,0.014107629885466492,1.1834685654767092,0.005789702395317072,0.0233711100508301,,0.00018546739902641792,16,16,0,1,0.0,3,16,base_landweber_matched,0.10900764548178574,8.990195097496622
80f83d2b9da59c138e54,development,smooth_no_interface,2161,cgls_matched,-1,0.6097395967362668,0.04708917229243932,0.07018608637864573,0.014057282795347889,1.189057975611838,0.0014034026340266302,0.025257448065569434,,,18,18,0,1,0.0,5,18,cgls_matched,,8.990195097496622
80f83d2b9da59c138e54,development,smooth_no_interface,2161,huber_pdhg_matched,-1,0.5896056020985683,0.04553425746075631,0.06786849655119694,0.015931879261345053,0.978287036762838,0.18818638506944613,0.18659736308723854,,,18,18,0,1,0.0,5,18,huber_pdhg_matched,,8.990195097496622
80f83d2b9da59c138e54,development,smooth_no_interface,2161,base_landweber_matched,-1,0.608256826703602,0.04697466043539091,0.07001540724586622,0.01410564646996719,1.1836216145622287,0.005514775964253037,0.0233799876085714,,0.00024726222187213616,18,18,0,1,0.0,5,18,base_landweber_matched,0.10900764548178574,8.990195097496622
80f83d2b9da59c138e54,development,smooth_no_interface,2161,cgls_matched,-1,0.609880088823924,0.04710002226209328,0.07020225818354833,0.014052376373552288,1.1894040308891924,0.0003319388127357672,0.025459097377774766,,,24,24,0,1,0.0,11,24,cgls_matched,,8.990195097496622
80f83d2b9da59c138e54,development,smooth_no_interface,2161,huber_pdhg_matched,-1,0.5587360533423618,0.043150253686437545,0.06431515537560316,0.014639707705609439,0.9818097642759066,0.12753776084264615,0.12561540288534326,,,24,24,0,1,0.0,11,24,huber_pdhg_matched,,8.990195097496622
80f83d2b9da59c138e54,development,smooth_no_interface,2161,base_landweber_matched,-1,0.6083609267526402,0.046982699908587416,0.07002739002519189,0.01410044914834687,1.1840463943730573,0.004861541521496277,0.02345396184608284,,0.00040706597996046935,24,24,0,1,0.0,11,24,base_landweber_matched,0.10900764548178574,8.990195097496622
817ed62303fd3253a425,development,single_interface,2161,cgls_matched,-1,0.6812145429243631,0.07083506954575718,0.07946228457441827,-0.0006012445919700718,1.157738009102284,0.014236381932734035,0.022691056566759592,,,13,13,0,1,0.0,0,13,cgls_matched,,8.990195097496622
817ed62303fd3253a425,development,single_interface,2161,huber_pdhg_matched,-1,0.7070915753675762,0.07352585383947466,0.08248078753696052,-0.00010984060485188367,0.9839966271505179,0.2871694281543921,0.28862144588131555,,,13,13,0,1,0.0,0,13,huber_pdhg_matched,,8.990195097496622
817ed62303fd3253a425,development,single_interface,2161,base_landweber_matched,-1,0.6800288563733355,0.07071177771328845,0.07932397666083596,-0.0006215775213565962,1.1576420193847994,0.016168092834910157,0.023357279103452585,,0.0002707037629053697,13,13,0,1,0.0,0,13,base_landweber_matched,0.10900764548178574,8.990195097496622
817ed62303fd3253a425,development,single_interface,2161,cgls_matched,-1,0.6825811473999289,0.0709771738564677,0.07962169619424646,-0.0005687714637130215,1.1571978716756874,0.010130998942146438,0.02119427833866468,,,14,14,0,1,0.0,1,14,cgls_matched,,8.990195097496622
817ed62303fd3253a425,development,single_interface,2161,huber_pdhg_matched,-1,0.7014743682941523,0.07294175701149036,0.0818255518089244,-0.0001643161402536274,1.0001489028415105,0.2588725843204342,0.26055326146820296,,,14,14,0,1,0.0,1,14,huber_pdhg_matched,,8.990195097496622
817ed62303fd3253a425,development,single_interface,2161,base_landweber_matched,-1,0.6800442275278312,0.07071337605966697,0.0793257696746015,-0.0006193571803025761,1.1573209502808328,0.015564572362117265,0.02295264604660037,,0.0004090282723362649,14,14,0,1,0.0,1,14,base_landweber_matched,0.10900764548178574,8.990195097496622
817ed62303fd3253a425,development,single_interface,2161,cgls_matched,-1,0.6836696889227034,0.07109036420930158,0.07974867233876982,-0.0005364110757557116,1.1573705028390615,0.006114588189857097,0.019245246660658574,,,16,16,0,1,0.0,3,16,cgls_matched,,8.990195097496622
817ed62303fd3253a425,development,single_interface,2161,huber_pdhg_matched,-1,0.6930757486156442,0.07206843917763793,0.08084586998348807,-0.0002680229659801965,1.0272722109587087,0.2140787246883137,0.21621503476766302,,,16,16,0,1,0.0,3,16,huber_pdhg_matched,,8.990195097496622
817ed62303fd3253a425,development,single_interface,2161,base_landweber_matched,-1,0.6800652664724566,0.07071556376267654,0.0793282238245053,-0.0006148975320066271,1.1568529868822335,0.014664676663825668,0.022339237751366876,,0.00064348562000792,16,16,0,1,0.0,3,16,base_landweber_matched,0.10900764548178574,8.990195097496622
817ed62303fd3253a425,development,single_interface,2161,cgls_matched,-1,0.6842186333190111,0.07114744536661552,0.07981270558099579,-0.0005414708806669856,1.1574915933569363,0.00381654649201414,0.018360352537929364,,,18,18,0,1,0.0,5,18,cgls_matched,,8.990195097496622
817ed62303fd3253a425,development,single_interface,2161,huber_pdhg_matched,-1,0.6867366259144526,0.07140927503902401,0.08010642427249098,-0.00036352242787898227,1.0471014673894181,0.18176120763087159,0.18431714561504653,,,18,18,0,1,0.0,5,18,huber_pdhg_matched,,8.990195097496622
817ed62303fd3253a425,development,single_interface,2161,base_landweber_matched,-1,0.6800887691759833,0.0707180076559494,0.07933096536685096,-0.0006109171401921079,1.1565163182534985,0.013948957426068278,0.021857951641093245,,0.0008513652044726626,18,18,0,1,0.0,5,18,base_landweber_matched,0.10900764548178574,8.990195097496622
817ed62303fd3253a425,development,single_interface,2161,cgls_matched,-1,0.6848882499093131,0.07121707444050378,0.07989081498809376,-0.000530622577429992,1.1591851677148095,0.0011410923167997284,0.01887754093370583,,,24,24,0,1,0.0,11,24,cgls_matched,,8.990195097496622
817ed62303fd3253a425,development,single_interface,2161,huber_pdhg_matched,-1,0.6711177300798776,0.0697851676500059,0.07828451198591933,-0.0005928561579269505,1.071814088770394,0.12924245633160675,0.1326180322769094,,,24,24,0,1,0.0,11,24,huber_pdhg_matched,,8.990195097496622
817ed62303fd3253a425,development,single_interface,2161,base_landweber_matched,-1,0.6802105740831154,0.07073067335599549,0.0793451736603961,-0.0006021057730906115,1.1558651563923816,0.012300267573202937,0.020833491669103067,,0.0013794320852347018,24,24,0,1,0.0,11,24,base_landweber_matched,0.10900764548178574,8.990195097496622
c12970cf110f1be99b82,ood,smooth_no_interface,3109,cgls_matched,-1,0.6213772538339682,0.0773477598747295,0.07205588890245755,0.02187550674420222,1.2558999724409654,0.0054829469549542,0.01866627193423313,,,13,13,0,1,0.0,0,13,cgls_matched,,8.50170973825559
c12970cf110f1be99b82,ood,smooth_no_interface,3109,huber_pdhg_matched,-1,0.6443608325618312,0.0802087083847303,0.07472110103434271,0.02697287505200465,0.9889052676300907,0.2559268135699448,0.2557656239764141,,,13,13,0,1,0.0,0,13,huber_pdhg_matched,,8.50170973825559
c12970cf110f1be99b82,ood,smooth_no_interface,3109,base_landweber_matched,-1,0.6214314136694156,0.07735450157942046,0.07206216936261582,0.02186337380216728,1.25589418993733,0.006147197527614619,0.018888280981686118,,0.00015802520209396833,13,13,0,1,0.0,0,13,base_landweber_matched,0.11527093139750967,8.50170973825559
c12970cf110f1be99b82,ood,smooth_no_interface,3109,cgls_matched,-1,0.621271403017421,0.0773345837832483,0.07204361427439494,0.021876291645415113,1.2558494027424483,0.004394512554115518,0.018077401878191856,,,14,14,0,1,0.0,1,14,cgls_matched,,8.50170973825559
c12970cf110f1be99b82,ood,smooth_no_interface,3109,huber_pdhg_matched,-1,0.6358199483245628,0.07914555671796746,0.07373068659298337,0.026295927524238972,1.0065041206947283,0.2297922594706475,0.22948467009728515,,,14,14,0,1,0.0,1,14,huber_pdhg_matched,,8.50170973825559
c12970cf110f1be99b82,ood,smooth_no_interface,3109,base_landweber_matched,-1,0.62140527127171,0.07735124742763456,0.07205913784884042,0.02186414895241439,1.2558478799646557,0.005846230735528291,0.01874884143155958,,0.00023332921952559538,14,14,0,1,0.0,1,14,base_landweber_matched,0.11527093139750967,8.50170973825559
c12970cf110f1be99b82,ood,smooth_no_interface,3109,cgls_matched,-1,0.6211303465599732,0.07731702536614803,0.07202725714454492,0.021864405530889437,1.2560388596460392,0.002961637927738722,0.017396387996967206,,,16,16,0,1,0.0,3,16,cgls_matched,,8.50170973825559
c12970cf110f1be99b82,ood,smooth_no_interface,3109,huber_pdhg_matched,-1,0.6225843948481022,0.07749802230020462,0.0721958708832387,0.02512432177345388,1.035889957247155,0.18775219996354475,0.18711810285921265,,,16,16,0,1,0.0,3,16,huber_pdhg_matched,,8.50170973825559
c12970cf110f1be99b82,ood,smooth_no_interface,3109,base_landweber_matched,-1,0.621361464235341,0.07734579441803534,0.07205405791563355,0.021865423690863,1.255782272968963,0.00543539378520136,0.018531929654189767,,0.0003529316267939974,16,16,0,1,0.0,3,16,base_landweber_matched,0.11527093139750967,8.50170973825559
c12970cf110f1be99b82,ood,smooth_no_interface,3109,cgls_matched,-1,0.6209842680407358,0.07729884181314682,0.07201031764846863,0.021841093378318438,1.2560962811794651,0.0020738780056345748,0.016822542469541884,,,18,18,0,1,0.0,5,18,cgls_matched,,8.50170973825559
c12970cf110f1be99b82,ood,smooth_no_interface,3109,huber_pdhg_matched,-1,0.6127783580357652,0.07627738704842559,0.07105874734876191,0.02417382835714548,1.0578003069850153,0.15636459775329709,0.1553963901842745,,,18,18,0,1,0.0,5,18,huber_pdhg_matched,,8.50170973825559
