case_id,split,family,base_seed,method,model_seed,field_relative_l2,field_rmse,field_nrmse_dynamic_range,field_mean_bias,h1_seminorm_relative_error,measured_reprojection_relative_l2,clean_reprojection_relative_l2,gate,correction_rms,optimization_forward_calls,optimization_adjoint_calls,grouped_adjoint_calls,evaluation_forward_calls,neural_inference_seconds,dc_mode,dc_steps,dc_step_size,operator_norm_squared_bound,field_gain_to_source_cgls13,reprojection_ratio_to_source_cgls13,matched_cgls_field_relative_l2,matched_huber_field_relative_l2,matched_base_landweber_field_relative_l2,field_gain_to_best_matched_classical,h1_gain_to_best_matched_classical,network_gain_to_base_landweber,reprojection_ratio_to_matched_cgls,observable_correction_to_base_residual_ratio,field_harm_to_best_matched_classical
73a367367e8a2588b8c2,ood,two_interface,3137,jacru_m2,29,0.4611011129417035,0.02544999045229897,0.06670033064548121,-0.007391416632324067,0.7776915111473015,0.04241620788861429,0.04234185925354057,0.8544666767120361,0.030193253045373323,24,24,1,1,0.0,base_nullspace_filter,11,0.11556028985200646,8.480421788964424,0.3223889551135708,6.491366814201398,0.6814431837520053,0.6225147564511917,0.6800054199468449,0.2592928791434101,0.1776662902507941,0.3219155327059789,57.446801036272774,4.897970752311689,0
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,jacru_m2,29,0.3512355068825882,0.03712216948808388,0.04012803377903834,0.007177528820230602,0.6178538740031904,0.21718185612707008,0.21676880626104028,0.8580331802368164,0.04707840831658819,13,13,1,1,0.0,measurement_pullback,0,0.11605994159167403,8.443912572762347,0.4202003322552685,28.923842860939704,0.6057876994804121,0.6239068662021198,0.6054510162283794,0.4202003322552685,0.35692195241030406,0.4198779133767276,28.923842860939704,23.494501785781075,0
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,jacru_m2,29,0.343543530586278,0.03630920256937938,0.03924923912816303,0.0072543911913060186,0.6168833359483912,0.10846235199430687,0.10791896233382085,0.8580331802368164,0.04473672856280007,14,14,1,1,0.0,measurement_pullback,1,0.11605994159167403,8.443912572762347,0.4328978107661522,14.444797928127846,0.6060170908174671,0.615466924177167,0.6054463981803228,0.4331124719224237,0.36912683670515256,0.4325781248037767,17.003539100039774,11.727660115815778,0
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,jacru_m2,29,0.3421995650261765,0.03616715850967982,0.03909569344631473,0.00715822563497182,0.6289178754835124,0.051834754940628607,0.051401539810658356,0.8580331802368164,0.04375417597992743,16,16,1,1,0.0,measurement_pullback,3,0.11605994159167403,8.443912572762347,0.43511635294067014,6.90324842679705,0.6065101786680452,0.6022298833298888,0.6054555900003249,0.431779168555927,0.3746797399921913,0.43480649831642837,11.246781279303642,5.5943386418675285,0
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,jacru_m2,29,0.34168917809870364,0.03611321558632816,0.03903738264497295,0.0070717805600767495,0.6351308635768307,0.03466273174845533,0.03469059600182229,0.8580331802368164,0.04347492024920769,18,18,1,1,0.0,measurement_pullback,5,0.11605994159167403,8.443912572762347,0.4359588707532811,4.616312909843778,0.606962827894656,0.5921819016407128,0.6054751818862301,0.42299962705376215,0.38084279615074923,0.435667739453427,10.347517138787818,3.722362218231569,0
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,jacru_m2,29,0.34103844452334137,0.03604443939029209,0.03896303748800105,0.006974928851519618,0.6415719219559244,0.019422636655870584,0.020976049573033256,0.8580331802368164,0.04319544340761672,24,24,1,1,0.0,measurement_pullback,11,0.11605994159167403,8.443912572762347,0.43703306485778404,2.58666769221661,0.6078974473747861,0.5713014827994588,0.6055566644447661,0.4030499573496566,0.3895891914534012,0.43681827887066693,26.39532179059518,2.024998785919792,0
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,jacru_m2,29,0.3435526307420053,0.03631016436713803,0.039250278804816616,0.007252448552933786,0.6168046589414284,0.1084758811835892,0.10792779645950513,0.8580331802368164,0.04473433420633543,14,14,1,1,0.0,base_nullspace_filter,1,0.11605994159167403,8.443912572762347,0.43288278874484815,14.446599718350178,0.6060170908174671,0.615466924177167,0.6054463981803228,0.4330974555872985,0.36920729796803436,0.43256309431428225,17.00566005809318,11.720029174382628,0
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,jacru_m2,29,0.34219785138089087,0.0361669773940765,0.03909549766537983,0.0071521303677726245,0.6288292614631712,0.05185929911843757,0.05137956930765168,0.8580331802368164,0.043749478180779545,16,16,1,1,0.0,base_nullspace_filter,3,0.11605994159167403,8.443912572762347,0.4351191817291832,6.906517171040961,0.6065101786680452,0.6022298833298888,0.6054555900003249,0.4317820140561804,0.3747678471114197,0.4348093286566117,11.252106721660105,5.560616222775395,0
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,jacru_m2,29,0.34167343519204546,0.03611155171454484,0.039035584045805774,0.0070627439328253445,0.6351163207178554,0.03473831495869103,0.03464820309247033,0.8580331802368164,0.04347020375950385,18,18,1,1,0.0,base_nullspace_filter,5,0.11605994159167403,8.443912572762347,0.4359848582513298,4.626378929790231,0.606962827894656,0.5921819016407128,0.6054751818862301,0.4230262116329507,0.3808569732541077,0.43569374036499064,10.37008023534334,3.659974963905579,0
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,jacru_m2,29,0.3409759763396385,0.03603783711216932,0.038955900608794294,0.006962891356976841,0.641789809745221,0.020082193619962753,0.021199470997097902,0.8580331802368164,0.043194376498792174,24,24,1,1,0.0,base_nullspace_filter,11,0.11605994159167403,8.443912572762347,0.43713618379492397,2.674506162369838,0.6078974473747861,0.5713014827994588,0.6055566644447661,0.4031593009897199,0.38938188646219846,0.4369214371502643,27.291658298088812,1.913654499126212,0
35d22c1380baf6593b39,ood,single_interface,3163,jacru_m2,29,0.6375335019885063,0.0768741398888813,0.07520424922367193,0.0001335568081160864,0.9243482027271315,0.18590859400999088,0.1853048684894929,0.8615155816078186,0.06795470902329649,13,13,1,1,0.0,measurement_pullback,0,0.11605994159167403,8.443912572762347,0.20609533124092888,12.15060691901234,0.8030353354452696,0.705996411860896,0.7987662832126086,0.09697345301222164,0.10910233431863492,0.20185226218566704,12.15060691901234,10.073875615740215,0
35d22c1380baf6593b39,ood,single_interface,3163,jacru_m2,29,0.6119903139686542,0.07379412824569473,0.07219114281934888,0.00011333618942315946,0.9005517869659243,0.12441985900407046,0.12327611276230561,0.8615155816078186,0.06570861983875274,14,14,1,1,0.0,measurement_pullback,1,0.11605994159167403,8.443912572762347,0.23790363019416094,8.131828481238227,0.8059145447848688,0.7052140652185459,0.7988362809712982,0.132192132641316,0.1496639567359932,0.23389769775536431,9.725597690107044,6.697481804178239,0
35d22c1380baf6593b39,ood,single_interface,3163,jacru_m2,29,0.590651364142063,0.07122106595338436,0.06967397361031909,0.00014208066057628792,0.8852815753146925,0.07357843728510337,0.07190101290469593,0.8615155816078186,0.06403682531557015,16,16,1,1,0.0,measurement_pullback,3,0.11605994159167403,8.443912572762347,0.2644764955273647,4.808936746186392,0.808501974729913,0.7043112673899473,0.7989654109155333,0.16137737462171772,0.19043745491536318,0.26072974365030843,7.617291788819301,3.8889174874108488,0
35d22c1380baf6593b39,ood,single_interface,3163,jacru_m2,29,0.5837776733243125,0.07039223253862494,0.06886314444489917,0.00015151423482988904,0.8837523548309236,0.05401017098014316,0.052236869960601874,0.8615155816078186,0.06337710366619534,18,18,1,1,0.0,measurement_pullback,5,0.11605994159167403,8.443912572762347,0.2730361323382892,3.5299947304915835,0.8098250540377414,0.702950447118386,0.7991029523802408,0.1695322540622884,0.2092699069295563,0.2694587454777279,7.777213179945209,2.7934549617014155,0
35d22c1380baf6593b39,ood,single_interface,3163,jacru_m2,29,0.5844861459031789,0.07047766055137303,0.06894671675635108,0.00012570523685959456,0.895631485359092,0.035256173931901114,0.034015041188106554,0.8615155816078186,0.06255890694778485,24,24,1,1,0.0,measurement_pullback,11,0.11605994159167403,8.443912572762347,0.272153888995319,2.304271694356628,0.811705306018926,0.6941334868130822,0.7995902743212098,0.15796290337946098,0.2201453104158699,0.2690179399701148,22.97979563048667,1.744475540458719,0
35d22c1380baf6593b39,ood,single_interface,3163,jacru_m2,29,0.6118905698977513,0.0737821010508324,0.07217937688400058,0.00011971620920234061,0.9005621433883716,0.12444747900529726,0.12328712351003662,0.8615155816078186,0.0657076294761848,14,14,1,1,0.0,base_nullspace_filter,1,0.11605994159167403,8.443912572762347,0.2380278390134997,8.133633668243146,0.8059145447848688,0.7052140652185459,0.7988362809712982,0.13233357064691229,0.14965417779888635,0.23402255947394035,9.727756678409092,6.6832097976389955,0
35d22c1380baf6593b39,ood,single_interface,3163,jacru_m2,29,0.5904430596191252,0.07119594847957968,0.06964940174827801,0.00015532885949472267,0.8851164193509414,0.07401896365111688,0.07226135994542383,0.8615155816078186,0.06404226229151,16,16,1,1,0.0,base_nullspace_filter,3,0.11605994159167403,8.443912572762347,0.26473589198695163,4.837728651904336,0.808501974729913,0.7043112673899473,0.7989654109155333,0.16167313096210637,0.1905884849221751,0.2609904614737484,7.662897784195239,3.865248000408165,0
35d22c1380baf6593b39,ood,single_interface,3163,jacru_m2,29,0.5834633450987697,0.07035433066851766,0.06882606589430063,0.00016932308300670178,0.8832891829829821,0.0549432032495488,0.05299717190293466,0.8615155816078186,0.06338805019364688,18,18,1,1,0.0,base_nullspace_filter,5,0.11605994159167403,8.443912572762347,0.27342755748693287,3.5909758185831473,0.8098250540377414,0.702950447118386,0.7991029523802408,0.16997940965743924,0.20968432610075105,0.2698520968282723,7.911565483062405,2.761696472802216,0
35d22c1380baf6593b39,ood,single_interface,3163,jacru_m2,29,0.5837059574316159,0.07038358499688757,0.06885468474850545,0.00015643330639354125,0.8938332214009795,0.0375957832751206,0.035812597084043024,0.8615155816078186,0.06257534436614472,24,24,1,1,0.0,base_nullspace_filter,11,0.11605994159167403,8.443912572762347,0.27312543836198594,2.4571837941166903,0.811705306018926,0.6941334868130822,0.7995902743212098,0.15908687807076285,0.2217111157764104,0.2699936752893386,24.504741152544963,1.692738773708079,0
f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,29,0.45819082846011255,0.027721554194886016,0.06062403665289059,-0.009261222891061172,0.7408769263785218,0.27061627402970717,0.27086679131530844,0.8550205230712891,0.03616226754539045,13,13,1,1,0.0,measurement_pullback,0,0.11605994159167403,8.443912572762347,0.31295496839759307,46.156552943419705,0.6669007232196501,0.6929093492717961,0.6667296272237581,0.31295496839759307,0.20770886168452538,0.3127786590675365,46.156552943419705,35.55290003035625,0
f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,29,0.43947298706209437,0.026589083568028818,0.05814744604371118,-0.00869678606971232,0.7210733904312958,0.14304241840485896,0.1441975323212427,0.8550205230712891,0.03501836458305813,14,14,1,1,0.0,measurement_pullback,1,0.11605994159167403,8.443912572762347,0.34102187662893,24.397442400429647,0.6670458175996936,0.6838086990051858,0.6667447490283394,0.34116521614137435,0.23462872288017958,0.3408677193145544,33.28877601704603,18.771364108211518,0
f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,29,0.4328565122448711,0.02618877227013316,0.05727200859076096,-0.008228685279991611,0.7223342652704589,0.08104497467786519,0.08290270423096667,0.8550205230712891,0.03444476745277373,16,16,1,1,0.0,measurement_pullback,3,0.11605994159167403,8.443912572762347,0.3509431056617618,13.823103129807887,0.6672832447777195,0.6688296997708554,0.6667754568768322,0.3513151789251638,0.24235166815913067,0.3508211680850319,31.31162784492841,10.658574255511827,0
f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,29,0.4307885262231539,0.026063654561496417,0.056998389712793474,-0.008025368678211024,0.7247591900937043,0.059173963301905504,0.06142239777522789,0.8550205230712891,0.03421750291324427,18,18,1,1,0.0,measurement_pullback,5,0.11605994159167403,8.443912572762347,0.35404399601877534,10.092763932284976,0.6673963360590357,0.6567163748072059,0.666804931826364,0.34402651928753614,0.24565737639172625,0.3539511997260824,38.29356090182898,7.803922322340779,0
f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,29,0.42881439267782345,0.025944215134372256,0.0567371886215101,-0.0078044115871884635,0.7285009674060925,0.03412802002052183,0.037564599066710884,0.8550205230712891,0.03394052483883631,24,24,1,1,0.0,measurement_pullback,11,0.11605994159167403,8.443912572762347,0.35700415706913347,5.82090551863256,0.6674385634364971,0.6292242161592335,0.66688471543329,0.31850303649262873,0.24540422889166102,0.3569887227071727,74.03949574219057,4.519009632625449,0
f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,29,0.439464280135237,0.026588556779778692,0.05814629401486174,-0.008697563904265179,0.7210177720179201,0.14323675411837256,0.14438907624850794,0.8550205230712891,0.03501862596013197,14,14,1,1,0.0,base_nullspace_filter,1,0.11605994159167403,8.443912572762347,0.3410349324355205,24.430588472969994,0.6670458175996936,0.6838086990051858,0.6667447490283394,0.3411782691080937,0.23468775811382106,0.34088077817534046,33.334001748765395,18.78929254432628,0
f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,29,0.43276621106379903,0.026183308849808132,0.05726006068222358,-0.008229368939828343,0.7221433581332235,0.0812168482655806,0.08305467614066171,0.8550205230712891,0.03444318955011723,16,16,1,1,0.0,base_nullspace_filter,3,0.11605994159167403,8.443912572762347,0.3510785098949977,13.8524180421479,0.6672832447777195,0.6688296997708554,0.6667754568768322,0.35145050553763124,0.24255190852016176,0.35095659775650634,31.37803099745339,10.656100113075004,0
f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,29,0.4306374539687887,0.0260545143574011,0.05697840107636299,-0.00802533767661283,0.7245103022420585,0.05924876831609176,0.061455929685130195,0.8550205230712891,0.03421495976886779,18,18,1,1,0.0,base_nullspace_filter,5,0.11605994159167403,8.443912572762347,0.3542705248694802,10.10552274219063,0.6673963360590357,0.6567163748072059,0.666804931826364,0.34425656114450903,0.2459164234208097,0.3541777611193093,38.341969867642014,7.769525393189847,0
f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,29,0.42856627196160446,0.025929203284605084,0.0567043593319214,-0.007802609514775342,0.7282592782031163,0.03429432093113515,0.037587477599106446,0.8550205230712891,0.03393824861148615,24,24,1,1,0.0,base_nullspace_filter,11,0.11605994159167403,8.443912572762347,0.35737620752219207,5.849269950198194,0.6674385634364971,0.6292242161592335,0.66688471543329,0.3188973644759564,0.24565457536839633,0.3573607820908666,74.40027950743313,4.4308881504361555,0
e8ad7f781d1e2915a075,ood,smooth_no_interface,3181,jacru_m2,29,0.3808265783064545,0.0386948190846503,0.036862491121552834,0.0035929439032781393,0.6094180430670953,0.25788797895649435,0.25738779512093785,0.8575894236564636,0.04835911273556237,13,13,1,1,0.0,measurement_pullback,0,0.11537069713032737,8.494357964162708,0.383306104736326,51.958124028321556,0.6175293467817256,0.636089666910677,0.6175495969161919,0.383306104736326,0.34495175614379997,0.3833263268113885,51.958124028321556,39.83522730635877,0
e8ad7f781d1e2915a075,ood,smooth_no_interface,3181,jacru_m2,29,0.3703777376194174,0.03763313898388833,0.03585108509319923,0.0038419803255195515,0.6078699715228304,0.11947595872711754,0.11882098650267875,0.8575894236564636,0.045211575773439455,14,14,1,1,0.0,measurement_pullback,1,0.11537069713032737,8.494357964162708,0.4002265000851326,24.071485251328625,0.6175144851378854,0.6284038590022616,0.6175296905317852,0.4002120654113638,0.35466393539872915,0.4002268339511467,30.72721351234675,18.463094331033354,0
e8ad7f781d1e2915a075,ood,smooth_no_interface,3181,jacru_m2,29,0.36939538867273675,0.03753332500835425,0.035755997640305785,0.003920682828670523,0.6200059427506962,0.055574332523830455,0.05583528744871986,0.8575894236564636,0.04407490848164301,16,16,1,1,0.0,measurement_pullback,3,0.11537069713032737,8.494357964162708,0.40181727298005687,11.196869562312923,0.6174777372413561,0.6159651813257745,0.6174983399826227,0.400298263811491,0.35421755360722407,0.4017872360869309,22.731734836711944,8.600041204965137,0
e8ad7f781d1e2915a075,ood,smooth_no_interface,3181,jacru_m2,29,0.36813720238127084,0.03740548390246411,0.03563421023459301,0.003912692264529516,0.6245624598885167,0.03779977166582217,0.039221170186336314,0.8575894236564636,0.04374848371742108,18,18,1,1,0.0,measurement_pullback,5,0.11537069713032737,8.494357964162708,0.4038547247999954,7.615730025114317,0.6173996389491063,0.6061380114549055,0.6174731600204595,0.39265118599370513,0.3575871308674367,0.403800478762392,22.704475388385415,5.872281587001466,0
e8ad7f781d1e2915a075,ood,smooth_no_interface,3181,jacru_m2,29,0.36658409988044394,0.03724767711136074,0.035483876118202834,0.0038911932443314386,0.6299940206354109,0.019453131948613873,0.02376820883162999,0.8575894236564636,0.04341294604112405,24,24,1,1,0.0,measurement_pullback,11,0.11537069713032737,8.494357964162708,0.40636975102331735,3.919330581499874,0.6173916863626622,0.5849800423450493,0.6174173677528833,0.3733391340824324,0.35993271545058064,0.40626208618872783,35.1227523624828,3.1185711344281564,0
e8ad7f781d1e2915a075,ood,smooth_no_interface,3181,jacru_m2,29,0.37040811542855406,0.03763622559573658,0.03585402554374386,0.003837709845967731,0.6078279168443121,0.11948161767276862,0.11885161048927435,0.8575894236564636,0.0452099200566776,14,14,1,1,0.0,base_nullspace_filter,1,0.11537069713032737,8.494357964162708,0.40017730759040343,24.072625390551856,0.6175144851378854,0.6284038590022616,0.6175296905317852,0.400162871732725,0.3547085821192524,0.4001776414838007,30.728668898293243,18.456061289809732,0
e8ad7f781d1e2915a075,ood,smooth_no_interface,3181,jacru_m2,29,0.3694671353215677,0.037540615002683936,0.03576294242923648,0.003910455185746643,0.6199517524573904,0.05570732955472333,0.05605573706430746,0.8575894236564636,0.0440708836810176,16,16,1,1,0.0,base_nullspace_filter,3,0.11537069713032737,8.494357964162708,0.4017010895967004,11.223665213100881,0.6174777372413561,0.6159651813257745,0.6174983399826227,0.4001817853951679,0.35427399684069777,0.4016710468695915,22.786135008572405,8.58952422181406,0
e8ad7f781d1e2915a075,ood,smooth_no_interface,3181,jacru_m2,29,0.3682306103497666,0.0374149748483379,0.03564325175271569,0.003898602404905025,0.6245150173933559,0.038069585732170765,0.03963603483156955,0.8575894236564636,0.04374151945926563,18,18,1,1,0.0,base_nullspace_filter,5,0.11537069713032737,8.494357964162708,0.40370346402351154,7.670090964234674,0.6173996389491063,0.6061380114549055,0.6174731600204595,0.3924970825276124,0.3576359293005677,0.40364920422198497,22.86653951096822,5.855840317633059,0
e8ad7f781d1e2915a075,ood,smooth_no_interface,3181,jacru_m2,29,0.36670631320994723,0.03726009489663164,0.035495705880174235,0.0038713443090248496,0.6299964982696002,0.020031110846128197,0.024607924981765096,0.8575894236564636,0.04339705523552184,24,24,1,1,0.0,base_nullspace_filter,11,0.11537069713032737,8.494357964162708,0.40617184410579155,4.035779201417392,0.6173916863626622,0.5849800423450493,0.6174173677528833,0.3731302152806672,0.3599301982003596,0.4060641433774524,36.16629690542633,3.051535532458082,0
3362d0532ed7c2a38730,ood,single_interface,3181,jacru_m2,29,0.45943073332877216,0.05978468489027378,0.05417667159957862,0.0033549027149076096,0.7392343696624176,0.20142943224612223,0.19673059927694514,0.8603296279907227,0.0632475049187918,13,13,1,1,0.0,measurement_pullback,0,0.11537069713032737,8.494357964162708,0.3105104601670623,16.43367817586235,0.6663345950688266,0.713322673099089,0.6655513781949568,0.3105104601670623,0.2590405666368615,0.3096990730080146,16.43367817586235,13.927312197968838,0
3362d0532ed7c2a38730,ood,single_interface,3181,jacru_m2,29,0.43921144922213823,0.05715359506251296,0.051792387232951806,0.0031600359244325074,0.7228051955482427,0.1258980543068005,0.12083475574675343,0.8603296279907227,0.06139795734789892,14,14,1,1,0.0,measurement_pullback,1,0.11537069713032737,8.494357964162708,0.3408545009181589,10.27142897824968,0.667134236080435,0.7070776981008436,0.6656058358133149,0.3416445664629578,0.2867367625799391,0.3401328149632907,12.372524100313557,8.678534411928672,0
3362d0532ed7c2a38730,ood,single_interface,3181,jacru_m2,29,0.42434919109202834,0.055219602940068925,0.05003981036002647,0.003000840231372012,0.714890859569038,0.07283025904808546,0.06748773609238151,0.8603296279907227,0.0601726457561516,16,16,1,1,0.0,measurement_pullback,3,0.11537069713032737,8.494357964162708,0.3631589981483751,5.941877635828787,0.6684682697889553,0.6974186580572092,0.6656977719097691,0.365191722224899,0.3125034613124632,0.3625497800981884,10.205097697760324,4.954016085978948,0
3362d0532ed7c2a38730,ood,single_interface,3181,jacru_m2,29,0.41962288884576016,0.05460457989090967,0.049482478631647765,0.0029424982430082424,0.7139449959795374,0.053327426556598015,0.04849146389919647,0.8603296279907227,0.05969568985966038,18,18,1,1,0.0,measurement_pullback,5,0.11537069713032737,8.494357964162708,0.3702519845867875,4.350733436547917,0.6693665039742189,0.68991298894323,0.6657828206093377,0.3731044407595242,0.3260747016264759,0.36973007434809907,10.930600008171972,3.5618130860099644,0
3362d0532ed7c2a38730,ood,single_interface,3181,jacru_m2,29,0.41811696011307053,0.05440861678217565,0.04930489755035578,0.0028992366092375544,0.7184201424423642,0.03231090800178735,0.031682569080723276,0.8603296279907227,0.059121602674386244,24,24,1,1,0.0,measurement_pullback,11,0.11537069713032737,8.494357964162708,0.3725120034179185,2.6360947243423065,0.6706156896659649,0.671723991744753,0.6660336254768845,0.37651777828023153,0.33803044014340217,0.37222845195886917,34.48355897200028,2.0637650345488,0
3362d0532ed7c2a38730,ood,single_interface,3181,jacru_m2,29,0.43909739900694666,0.05713875396529794,0.05177893828274873,0.00316223062349188,0.7226708257010687,0.12579687158019592,0.12065528825170804,0.8603296279907227,0.06139602206138697,14,14,1,1,0.0,base_nullspace_filter,1,0.11537069713032737,8.494357964162708,0.34102566149729674,10.263173956391979,0.667134236080435,0.7070776981008436,0.6656058358133149,0.34181552188545516,0.2868693585723272,0.34030416294291316,12.36258045400112,8.663147907436642,0
3362d0532ed7c2a38730,ood,single_interface,3181,jacru_m2,29,0.42412163650462287,0.05518999177495422,0.05001297682613657,0.0030043336881289623,0.7146382561419581,0.07285143026800962,0.06722314236598412,0.8603296279907227,0.06017519702207347,16,16,1,1,0.0,base_nullspace_filter,3,0.11537069713032737,8.494357964162708,0.3635005001341485,5.943604895896715,0.6684682697889553,0.6974186580572092,0.6656977719097691,0.3655321341751585,0.3127463850811105,0.3628916087733132,10.208064244502443,4.92658304149494,0
3362d0532ed7c2a38730,ood,single_interface,3181,jacru_m2,29,0.41930771986351817,0.05456356766224572,0.04944531349398798,0.0029480446273593757,0.7135493588187698,0.05382319840689462,0.048461803218237134,0.8603296279907227,0.05970258505569382,18,18,1,1,0.0,base_nullspace_filter,5,0.11537069713032737,8.494357964162708,0.3707249736595062,4.391181125575164,0.6693665039742189,0.68991298894323,0.6657828206093377,0.3735752874188218,0.3264481616172587,0.370203455415447,11.032219083773755,3.5441357754208873,0
3362d0532ed7c2a38730,ood,single_interface,3181,jacru_m2,29,0.4174434136007524,0.054320969693993,0.04922547206669143,0.002917251503681109,0.7172227343479438,0.03418235668800399,0.03209927504100728,0.8603296279907227,0.059125517659937565,24,24,1,1,0.0,base_nullspace_filter,11,0.11537069713032737,8.494357964162708,0.37352282668494186,2.788777403774904,0.6706156896659649,0.671723991744753,0.6660336254768845,0.37752214862631406,0.33913376069693996,0.37323973200022725,36.48084766257667,2.067887889300693,0
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,29,0.43423693467482755,0.029790161341535268,0.0600300653155687,-0.009399829798836965,0.6830984607094636,0.2533166390870218,0.25124775477374117,0.8557822108268738,0.04096842980017066,13,13,1,1,0.0,measurement_pullback,0,0.11537069713032737,8.494357964162708,0.3219420434332626,35.98986405099864,0.6404127117297356,0.6713733130836836,0.6402462516771449,0.3219420434332626,0.24349914368812905,0.3217657525720292,35.98986405099864,29.86135828273977,0
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,29,0.40600884869659537,0.027853616638621,0.056127739857519635,-0.00889079728490918,0.6583182420449537,0.13845404800725453,0.1374572277806255,0.8557822108268738,0.03982124794847591,14,14,1,1,0.0,measurement_pullback,1,0.11537069713032737,8.494357964162708,0.36602000356929576,19.670805609337574,0.6406253378960836,0.661275856399835,0.6402586439732658,0.36623042411966783,0.2779539565153689,0.365867446666525,25.60221532226056,16.309521675127762,0
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,29,0.3900387259213504,0.0267580107697307,0.05391998773709371,-0.008494496311818141,0.6591312806628449,0.07461092242225664,0.07542902374565168,0.8557822108268738,0.03923467581882321,16,16,1,1,0.0,measurement_pullback,3,0.11537069713032737,8.494357964162708,0.3909572393279523,10.600318101386796,0.6409047691832784,0.6449229904330439,0.6402826199947947,0.3914248345844159,0.2886501255946751,0.39083349486431274,20.397578889436026,8.772065462953076,0
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,29,0.3853079759051334,0.02643346489397486,0.05326599631032161,-0.008340151365393447,0.6626898926096603,0.05286976516509316,0.05483341898840688,0.8557822108268738,0.03902576661794687,18,18,1,1,0.0,measurement_pullback,5,0.11537069713032737,8.494357964162708,0.3983442726106606,7.511451547587708,0.6409982169615038,0.6320376915436141,0.6403053596047246,0.39037183848307727,0.2929647651423708,0.3982434003941604,20.742685898067872,6.20541699127703,0
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,29,0.3824800735913824,0.026239460977085967,0.052875059595719844,-0.008184556303359668,0.6687205977703803,0.029409140565191172,0.03317186846703615,0.8557822108268738,0.038790582459323604,24,24,1,1,0.0,measurement_pullback,11,0.11537069713032737,8.494357964162708,0.4027600224262957,4.178292332523554,0.6408767657766262,0.6038997375070119,0.640365764323939,0.3666497104795621,0.29516952349365333,0.4027162367195212,44.84627997601937,3.4454567559576024,0
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,29,0.4059991508596747,0.02785295133333842,0.05612639920282797,-0.008892781967930015,0.6582119548349981,0.13857080316074738,0.13758064210164264,0.8557822108268738,0.03982156793597209,14,14,1,1,0.0,base_nullspace_filter,1,0.11537069713032737,8.494357964162708,0.3660351466742702,19.687393552856033,0.6406253378960836,0.661275856399835,0.6402586439732658,0.36624556219858384,0.27807053274631627,0.3658825934154396,25.623805088849046,16.317481378734357,0
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,29,0.3899785840078846,0.026753884825660844,0.05391167355949788,-0.00849848788403961,0.6588315674417833,0.07478483093938042,0.07563940587283514,0.8557822108268738,0.03923428009092952,16,16,1,1,0.0,base_nullspace_filter,3,0.11537069713032737,8.494357964162708,0.39105115050798395,10.625026087057035,0.6409047691832784,0.6449229904330439,0.6402826199947947,0.39151867366372634,0.28897358310369425,0.39092742512508777,20.445123036893435,8.772037580542651,0
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,29,0.38520224392001035,0.026426211312705603,0.05325137964032868,-0.008345188502094064,0.662277430218502,0.05312578329186577,0.0551598594990506,0.8557822108268738,0.03902473517869156,18,18,1,1,0.0,base_nullspace_filter,5,0.11537069713032737,8.494357964162708,0.39850937237084094,7.547825224462413,0.6409982169615038,0.6320376915436141,0.6403053596047246,0.39053912595111545,0.29340482835573006,0.39840852783458713,20.843130898556776,6.197219315775228,0
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,29,0.3822584545956524,0.026224257144542126,0.052844422398083006,-0.008191653580384454,0.668112752258477,0.02998964069848323,0.03390076093813432,0.8557822108268738,0.03878768094720002,24,24,1,1,0.0,base_nullspace_filter,11,0.11537069713032737,8.494357964162708,0.40310607894839606,4.26076666565092,0.6408767657766262,0.6038997375070119,0.640365764323939,0.36701669026439343,0.2958101917237415,0.4030623186122096,45.731490186294785,3.410204821029879,0
