split,sample_index,geometry_id,family,calibration_id,true_aperture_radius,active_reconstruction_views,accepted,selected_method,selected_baseline,confidence,estimated_aperture_radius,pinhole_fista_equal_calls_relative_l2,pinhole_fista_equal_calls_gradient_relative_l2,pinhole_fista_equal_calls_front_f1,pinhole_fista_equal_calls_mass_relative_error,pinhole_fista_equal_calls_centroid_error,pinhole_fista_equal_calls_nominal_pinhole_residual_rms,pinhole_fista_equal_calls_audit_true_operator_residual_rms,full_residual_hard_relative_l2,full_residual_hard_gradient_relative_l2,full_residual_hard_front_f1,full_residual_hard_mass_relative_error,full_residual_hard_centroid_error,full_residual_hard_nominal_pinhole_residual_rms,full_residual_hard_audit_true_operator_residual_rms,selected_candidate_relative_l2,selected_candidate_gradient_relative_l2,selected_candidate_front_f1,selected_candidate_mass_relative_error,selected_candidate_centroid_error,selected_candidate_nominal_pinhole_residual_rms,selected_candidate_audit_true_operator_residual_rms,oracle_true_operator_relative_l2,oracle_true_operator_gradient_relative_l2,oracle_true_operator_front_f1,oracle_true_operator_mass_relative_error,oracle_true_operator_centroid_error,oracle_true_operator_nominal_pinhole_residual_rms,oracle_true_operator_audit_true_operator_residual_rms,selected_gain_percent
independent_select,10,independent_select:m1010110:field=010,shock_cell,independent_select:aperture=0.08000,0.08,4,True,full_residual_hard,pinhole_fista_equal_calls,0.02782447077333927,0.08,0.2862216532230377,0.3983002305030823,0.8000000715255737,0.06222644820809364,0.014084567315876484,1.1627986431121826,2.2323367595672607,0.2071557641029358,0.285782128572464,0.8999999761581421,0.023171979933977127,0.014850996434688568,2.0974183082580566,1.7668640613555908,0.2071557641029358,0.285782128572464,0.8999999761581421,0.023171979933977127,0.014850996434688568,2.0974183082580566,1.7668640613555908,0.30457890033721924,0.4316188097000122,0.8000000715255737,0.03885316848754883,0.015703313052654266,1.9752675294876099,1.7049435377120972,27.624008178710938
independent_select,11,independent_select:m0110010:field=011,interacting_fronts,independent_select:aperture=0.04000,0.04,3,False,full_residual_hard,pinhole_fista_equal_calls,0.005887050647288561,0.16,0.09614631533622742,0.15881645679473877,0.75,0.0007321984157897532,0.003002740442752838,0.7749392986297607,1.670347809791565,0.1695796549320221,0.2842133045196533,0.699999988079071,0.05428415536880493,0.004438405390828848,3.239957809448242,3.156712770462036,0.09614631533622742,0.15881645679473877,0.75,0.0007321984157897532,0.003002740442752838,0.7749392986297607,1.670347809791565,0.10305490344762802,0.1767033189535141,0.699999988079071,1.738553328323178e-05,0.0027621984481811523,0.8862820267677307,1.5363656282424927,0.0
independent_select,12,independent_select:m1101110:field=012,jet_shear,independent_select:aperture=0.04000,0.04,5,False,full_residual_hard,pinhole_fista_equal_calls,0.0011187291238456964,0.08,0.29007503390312195,0.4206674098968506,0.8999999761581421,0.029223311692476273,0.040493957698345184,2.3082528114318848,2.4629738330841064,0.31722357869148254,0.47048524022102356,0.8999999761581421,0.035133592784404755,0.0384066067636013,3.009446144104004,2.017756462097168,0.29007503390312195,0.4206674098968506,0.8999999761581421,0.029223311692476273,0.040493957698345184,2.3082528114318848,2.4629738330841064,0.29982417821884155,0.44456946849823,0.8999999761581421,0.00891730934381485,0.03677739202976227,2.503448963165283,2.246530771255493,0.0
independent_select,13,independent_select:m1101000:field=013,expanding_kernel,independent_select:aperture=0.04000,0.04,3,False,full_residual_hard,pinhole_fista_equal_calls,0.0037246851716190577,0.08,0.22901204228401184,0.34739676117897034,1.0,0.026232002303004265,0.012995775789022446,0.9281812310218811,0.9834983944892883,0.252035528421402,0.3885841369628906,1.0,0.07158433645963669,0.014586083590984344,1.3342211246490479,0.9302852749824524,0.22901204228401184,0.34739676117897034,1.0,0.026232002303004265,0.012995775789022446,0.9281812310218811,0.9834983944892883,0.2299082726240158,0.3462619483470917,1.0,0.031806424260139465,0.010569235309958458,0.9850233197212219,0.8837000131607056,0.0
independent_select,14,independent_select:m1111000:field=014,expanding_kernel,independent_select:aperture=0.12000,0.12,4,True,full_residual_hard,pinhole_fista_equal_calls,0.02188437059521675,0.08,0.17552310228347778,0.23139575123786926,0.8999999761581421,0.01725875958800316,0.01681879535317421,0.9197877049446106,1.3138792514801025,0.13572487235069275,0.17661702632904053,0.8999999761581421,0.05110293626785278,0.019771790131926537,1.2693747282028198,1.16875159740448,0.13572487235069275,0.17661702632904053,0.8999999761581421,0.05110293626785278,0.019771790131926537,1.2693747282028198,1.16875159740448,0.08718796819448471,0.12451526522636414,0.8999999761581421,0.06045115739107132,0.015657057985663414,1.767183780670166,1.0128092765808105,22.674070358276367
independent_select,15,independent_select:m1100010:field=015,expanding_kernel,independent_select:aperture=0.04000,0.04,3,False,full_residual_hard,pinhole_fista_equal_calls,0.005396486259996891,0.08,0.11898180097341537,0.16776472330093384,1.0,0.04577825963497162,0.018982894718647003,0.7763453125953674,1.0905908346176147,0.21184906363487244,0.2680651843547821,1.0,0.11296261101961136,0.01949751004576683,1.4459511041641235,1.0793861150741577,0.11898180097341537,0.16776472330093384,1.0,0.04577825963497162,0.018982894718647003,0.7763453125953674,1.0905908346176147,0.10751882195472717,0.15710093080997467,1.0,0.06007321923971176,0.014304294250905514,0.8689057230949402,0.9673780798912048,0.0
independent_select,16,independent_select:m1100110:field=016,expanding_kernel,independent_select:aperture=0.12000,0.12,4,True,full_residual_hard,pinhole_fista_equal_calls,0.024227773770689964,0.08,0.1302202194929123,0.17274419963359833,1.0,0.024184804409742355,0.00654632318764925,1.1291736364364624,2.814682960510254,0.08299916982650757,0.12093105912208557,1.0,0.006360562518239021,0.005255140829831362,3.1642465591430664,1.4196046590805054,0.08299916982650757,0.12093105912208557,1.0,0.006360562518239021,0.005255140829831362,3.1642465591430664,1.4196046590805054,0.025418953970074654,0.03477630764245987,1.0,0.013563796877861023,0.0037807757034897804,4.834780693054199,0.9251430630683899,36.262454986572266
independent_select,17,independent_select:m0110110:field=017,jet_shear,independent_select:aperture=0.12000,0.12,4,True,full_residual_hard,pinhole_fista_equal_calls,0.06110226362943649,0.0,0.2783304750919342,0.35388410091400146,0.949999988079071,0.08548911660909653,0.03215763345360756,2.589555263519287,4.715456008911133,0.2667962908744812,0.33632892370224,0.949999988079071,0.08681301027536392,0.03193046525120735,2.612421989440918,4.917996883392334,0.2667962908744812,0.33632892370224,0.949999988079071,0.08681301027536392,0.03193046525120735,2.612421989440918,4.917996883392334,0.22521142661571503,0.3117368817329407,0.949999988079071,0.012941399589180946,0.02112167701125145,6.960855960845947,4.709498882293701,4.1440606117248535
independent_select,18,independent_select:m1110010:field=018,shock_cell,independent_select:aperture=0.12000,0.12,4,True,full_residual_hard,pinhole_fista_equal_calls,0.02202373370528221,0.08,0.3490481972694397,0.5177690982818604,0.6499999761581421,0.11096899956464767,0.031072858721017838,2.5391154289245605,3.4136219024658203,0.3150974214076996,0.49579501152038574,0.75,0.0689372643828392,0.02607545256614685,3.1432902812957764,2.7278690338134766,0.3150974214076996,0.49579501152038574,0.75,0.0689372643828392,0.02607545256614685,3.1432902812957764,2.7278690338134766,0.3244549632072449,0.5338592529296875,0.75,0.04377944767475128,0.020534729585051537,4.206066131591797,2.0907135009765625,9.726673126220703
independent_select,19,independent_select:m1011100:field=019,shock_cell,independent_select:aperture=0.12000,0.12,4,False,full_residual_hard,pinhole_fista_equal_calls,0.0001422744826413691,0.16,0.2276788204908371,0.3692372441291809,0.8500000238418579,0.03886964172124863,0.02369839698076248,0.9075417518615723,1.536937952041626,0.20984646677970886,0.35212016105651855,0.8999999761581421,0.025296520441770554,0.026570022106170654,2.4206411838531494,1.3504427671432495,0.2276788204908371,0.3692372441291809,0.8500000238418579,0.03886964172124863,0.02369839698076248,0.9075417518615723,1.536937952041626,0.21294181048870087,0.3729897737503052,0.8999999761581421,0.003000900847837329,0.019283128902316093,1.7456847429275513,1.2273911237716675,0.0
independent_select,20,independent_select:m1001100:field=020,jet_shear,independent_select:aperture=0.04000,0.04,3,False,full_residual_hard,pinhole_fista_equal_calls,0.021788425743579865,0.08,0.07309670001268387,0.0971500426530838,1.0,0.008509807288646698,0.004399766679853201,1.128861427307129,1.3175644874572754,0.07924836128950119,0.10533680766820908,1.0,0.04937749728560448,0.007051803637295961,3.0655763149261475,1.559589147567749,0.07309670001268387,0.0971500426530838,1.0,0.008509807288646698,0.004399766679853201,1.128861427307129,1.3175644874572754,0.05911077931523323,0.08279494196176529,1.0,0.0032341184560209513,0.004743010271340609,1.489417552947998,1.2640670537948608,0.0
independent_select,21,independent_select:m0101010:field=021,expanding_kernel,independent_select:aperture=0.08000,0.08,3,False,full_residual_hard,pinhole_fista_equal_calls,0.020734908059239388,0.16,0.15759307146072388,0.23162172734737396,0.8000000715255737,0.029480990022420883,0.009941080585122108,0.9437359571456909,1.4084553718566895,0.1926775872707367,0.2797376215457916,0.8500000238418579,0.07683705538511276,0.011859782040119171,1.7012717723846436,1.556696891784668,0.15759307146072388,0.23162172734737396,0.8000000715255737,0.029480990022420883,0.009941080585122108,0.9437359571456909,1.4084553718566895,0.1533912569284439,0.22954054176807404,0.8500000238418579,0.038139812648296356,0.007224511820822954,1.05344557762146,1.388116478919983,0.0
