base_seed,trial,scene,model,condition_class,expected_exact,q_true_norm,estimated_profile_relative_rank,q_relative_l2,estimated_crlb_relative_rms,corrected_residual_sigma_rms,teacher_profile_relative_rank,teacher_q_relative_l2,teacher_crlb_relative_rms,teacher_corrected_residual_sigma_rms,abstained,false_accept,q_true_yaw,q_hat_yaw,teacher_q_hat_yaw,absolute_physical_error_yaw,q_true_pitch,q_hat_pitch,teacher_q_hat_pitch,absolute_physical_error_pitch,q_true_roll,q_hat_roll,teacher_q_hat_roll,absolute_physical_error_roll,q_true_shift_u,q_hat_shift_u,teacher_q_hat_shift_u,absolute_physical_error_shift_u,q_true_shift_v,q_hat_shift_v,teacher_q_hat_shift_v,absolute_physical_error_shift_v
709,0,reacting_birth,pilot_pca_rank_8_reacting,frozen_independent_fit_spatial_basis,False,0.04,5,40.69902861581245,0.4387818252106387,27.782585168891103,5,53.93864727266637,0.7460059186422758,27.96761498570709,True,False,0.008335676584101365,1.5044388688006354,-0.5941258862754624,1.1811953415209162,-0.027262091045591567,0.28432120362964447,1.5915465111940776,0.18168272024887094,-0.02447591490234438,0.42952541258565,1.2200521915356344,0.24325462867609987,-0.013185020039225843,-0.3427612499615402,-0.35622661524334587,0.0020493882822489188,-0.003792060648980896,-0.014322039818367481,-0.07432788279321396,6.079486308006498e-05
709,0,pure_transport,pilot_pca_rank_16,frozen_independent_fit_spatial_basis,False,0.04,5,25.518250525158624,0.4204398697554002,17.05546829168953,5,23.34569386208771,0.7620038632310968,17.423594155994163,True,False,0.008335676584101365,0.9964441229461211,-0.3673850345537996,0.7801260633841117,-0.027262091045591567,0.11054898790760606,0.6529477076656676,0.08035697719528231,-0.02447591490234438,-0.22713616711177825,0.4925195316291294,0.10858568337537344,-0.013185020039225843,0.04974065265793119,-0.04204048732259097,0.0003912877342779902,-0.003792060648980896,0.035050730437958456,-0.011911314094385589,0.00022425895890120832
709,0,pure_transport,teacher_pca_rank_16,frozen_independent_fit_spatial_basis,False,0.04,5,11.10477560280713,0.8533889785940295,16.872287076362714,5,16.933162987882945,0.767530251580375,16.86258563099904,True,False,0.008335676584101365,0.03295704591074195,-0.32928289265910404,0.01943893101879342,-0.027262091045591567,0.24229936249334433,0.4348762180740796,0.1571799868290112,-0.02447591490234438,0.31501779359037335,0.32886610532814237,0.18190126547471822,-0.013185020039225843,-0.10679638458680775,-0.09199416094837844,0.0005820991205414508,-0.003792060648980896,-0.007916519617055556,-0.016106078413944593,2.3812574954794713e-05
709,0,reacting_birth,pilot_pca_rank_16_reacting,frozen_independent_fit_spatial_basis,False,0.04,5,30.187059926073605,0.4017522190349161,24.227151195327256,5,58.056657758707175,0.7661075201630319,24.26649231175006,True,False,0.008335676584101365,1.0320090975385725,-0.6738422343293983,0.808205130742878,-0.027262091045591567,0.5523821590168059,1.6461586540100925,0.33798777382375195,-0.02447591490234438,0.15929889531478317,1.4128906970702988,0.09846683371332265,-0.013185020039225843,-0.21382162864469645,-0.2501696583399725,0.0012476091335929637,-0.003792060648980896,-0.013319924339201476,-0.07473307877930808,5.500914666350913e-05
709,1,pure_transport,transport_exact,frozen_transport,True,0.04,5,7.640077804442817,8.369023904321345,0.7658719474097282,5,7.544952652066766,8.001749953654205,0.765673186063827,False,True,-0.02823943198779745,0.0022966464590297273,-0.020764608646055942,0.024108680335259362,-0.007218152325609747,-0.07188367235689763,0.0106168951382225,0.03770615365575948,0.015342819228441223,-0.15715675281035443,-0.19823607321490172,0.09242554328036189,0.02254750300809809,-0.21891957157419703,-0.1897991122700305,0.0015015032889796895,-0.0025769680312410764,0.012144789471741985,-0.0015250100202236154,8.499610657291664e-05
709,1,pure_transport,transport_velocity_mismatch_10pct,frozen_transport,False,0.04,5,14.256991037988966,3.1470271010300137,1.4880484073656977,5,24.85192206194376,7.138502371154229,1.5273298737644398,False,True,-0.02823943198779745,-0.15322210401096517,0.4511823464677477,0.09867564666170141,-0.007218152325609747,-0.5136451908817388,-0.06774160657581306,0.29529517000697547,0.015342819228441223,0.14025112098527606,-0.31401371977223286,0.06692606546007199,0.02254750300809809,0.17363791126337672,0.8228852788736347,0.0009395183393886154,-0.0025769680312410764,0.1186643637429167,0.07268412978783538,0.0006999871553671872
709,1,pure_transport,transport_wrong_frame_order,frozen_transport,False,0.04,5,23.25353203297425,0.2625325844558172,17.921695808259155,5,1071.3418263997437,7.943983221469359,19.51539181144356,True,False,-0.02823943198779745,-0.2690391202672785,2.9542158222555255,0.19011487410438294,-0.007218152325609747,-0.7835799578969822,-6.649609557712364,0.45269283412819133,0.015342819228441223,-0.33254809071186303,42.218658371697984,0.1864004992795028,0.02254750300809809,0.2061900688935312,-1.4565216049938847,0.0011419358815301808,-0.0025769680312410764,0.2203310465489439,0.3341757842642285,0.0012869600222239483
709,1,reacting_birth,transport_only_reacting,frozen_transport,False,0.04,5,11.421511919496748,1.8414063524813937,3.7912858766535957,5,104.74030599065702,8.044842171430288,3.6759288611213066,True,False,-0.02823943198779745,-0.15560352659260338,-1.3299660412917742,0.1005558146034971,-0.007218152325609747,-0.23589395066083813,-0.15092980803889552,0.1333397579608062,0.015342819228441223,-0.3529877095079155,3.365890722640178,0.19735207932889431,0.02254750300809809,-0.015200150431053492,-2.119551189353563,0.00023472444799439894,-0.0025769680312410764,0.05323520058284923,0.14890719679840442,0.00032223170573401823
709,1,reacting_birth,transport_shared_birth,frozen_transport_plus_shared_free_source,True,0.04,5,18.330855849201217,20.21588193746605,0.6090631994473529,5,27.131494807091823,28.05512267975581,0.6087288937983893,False,True,-0.02823943198779745,0.21673089541301777,0.20420928578967784,0.19340765466050636,-0.007218152325609747,0.008875565454914202,-0.10540023764071907,0.009384169418745163,0.015342819228441223,-0.12062186206611869,0.233120480189411,0.07285009108755754,0.02254750300809809,0.6988767170526369,1.05474628025517,0.004205585962714036,-0.0025769680312410764,0.03557237631718159,0.032852724465359515,0.00022025534228969557
709,1,pure_transport,pilot_pca_rank_4,frozen_independent_fit_spatial_basis,False,0.04,5,130.4018003735049,0.4589773190923155,42.78951794128943,5,43.43280323747846,0.7288495315208982,45.568515535395576,True,False,-0.02823943198779745,5.134707827660007,-0.4814897739166449,4.076222337697897,-0.007218152325609747,0.7292582328936421,1.4762588489417647,0.42943583739030144,0.015342819228441223,0.007040193685916369,-0.7509788787142456,0.004448559885404726,0.02254750300809809,0.10144391707415468,-0.07825389755847097,0.0004905978399490387,-0.0025769680312410764,-0.054459676215246215,-0.12383570983168775,0.0002995449553632217
709,1,pure_transport,teacher_pca_rank_4,frozen_independent_fit_spatial_basis,False,0.04,5,80.23339777014027,0.833866820450237,45.41285335026875,5,43.63457416768914,0.728624444460545,45.539334420745575,True,False,-0.02823943198779745,0.07542356346415492,-0.42402640930828484,0.08184345034017423,-0.007218152325609747,3.034253470753231,1.483186044161068,1.773467472370978,0.015342819228441223,-0.9786228129638196,-0.7855389169800567,0.5325683563824537,0.02254750300809809,-0.043097604642801095,-0.08712026454819745,0.0004081978680271716,-0.0025769680312410764,-0.2176685290667936,-0.12493351880885495,0.0012418317066429307
709,1,reacting_birth,pilot_pca_rank_4_reacting,frozen_independent_fit_spatial_basis,False,0.04,5,148.79195100159805,0.45471815029309154,48.64406048481741,5,73.20295548408517,0.732774640768276,51.80221658819192,True,False,-0.02823943198779745,5.7511256851644035,-0.5819996754764506,4.562893247500432,-0.007218152325609747,1.3383895370269876,2.795250126269868,0.7846173705948936,0.015342819228441223,0.34722170923719164,0.4954294773450528,0.17782123369815395,0.02254750300809809,-0.27650506147746434,-0.35524543912861095,0.0018595844171700848,-0.0025769680312410764,-0.10828528189436044,-0.20304327526396504,0.0006103072346445342
709,1,pure_transport,pilot_pca_rank_8,frozen_independent_fit_spatial_basis,False,0.04,5,31.212722390457742,0.4445902495989934,19.8220642229722,5,23.14078596213564,0.7420038109375596,20.11848000868496,True,False,-0.02823943198779745,1.2177601583241684,-0.5455170303573607,0.9837348915972716,-0.007218152325609747,0.059679588068395115,0.6631605454341438,0.03900775061112917,0.015342819228441223,0.05310928165289358,0.382113615013261,0.020235330245180778,0.02254750300809809,0.031310719753461225,-0.048060453230032676,5.449189620558482e-05,-0.0025769680312410764,0.014188355075016963,-0.01999958559566753,9.679463808449133e-05
709,1,pure_transport,teacher_pca_rank_8,frozen_independent_fit_spatial_basis,False,0.04,5,9.998213812948023,0.8109118252377229,20.28848259529737,5,23.495244649340037,0.7418099197846366,20.24416138200759,True,False,-0.02823943198779745,-0.28338024550959295,-0.5021276434325659,0.20143740213354452,-0.007218152325609747,0.24768700304247696,0.7238379889132776,0.1486339698699381,0.015342819228441223,0.15122997123478998,0.35304430833123446,0.07280855077242306,0.02254750300809809,-0.08380808330112716,-0.07294103735636781,0.0006613459119464314,-0.0025769680312410764,-0.012197016976637116,-0.03527189331259202,5.554137848241779e-05
709,1,reacting_birth,pilot_pca_rank_8_reacting,frozen_independent_fit_spatial_basis,False,0.04,5,41.01682770006219,0.4387316362556424,27.849713953113778,5,53.44690218697704,0.7459997605731769,28.028495041490235,True,False,-0.02823943198779745,1.4925306703302224,-0.665358674254839,1.2006702276472023,-0.007218152325609747,0.2742499454680988,1.572382572505375,0.16412269381687272,0.015342819228441223,0.44514406015262675,1.2569773278722134,0.23028818405449364,0.02254750300809809,-0.3164995970401902,-0.3279489204613867,0.002108280546000608,-0.0025769680312410764,-0.015234392392034196,-0.07293882375862616,7.307767361951235e-05
709,1,pure_transport,pilot_pca_rank_16,frozen_independent_fit_spatial_basis,False,0.04,5,26.578908038824,0.41971954421819635,17.023462708788124,5,23.623027380797296,0.7619975731338373,17.395322559127347,True,False,-0.02823943198779745,1.0045513397157009,-0.4108783945888396,0.8154034124441609,-0.007218152325609747,0.09955538173651797,0.6780017343981415,0.062259134075889296,0.015342819228441223,-0.2046057996971304,0.539878188159233,0.11784881758077187,0.02254750300809809,0.0759333789059444,-0.016085536694917073,0.00033196686705358046,-0.0025769680312410764,0.029306439147892438,-0.020102444802763693,0.00018407893717555183
709,1,pure_transport,teacher_pca_rank_16,frozen_independent_fit_spatial_basis,False,0.04,5,11.072957515002079,0.8531279759830568,16.86113632186844,5,17.213848881693856,0.7675239158645538,16.84566725104822,True,False,-0.02823943198779745,-0.01046028538542991,-0.3737317157691666,0.014036896152745122,-0.007218152325609747,0.2643675716130608,0.46136672472878826,0.15836032916131237,0.015342819228441223,0.34727277819355834,0.3701799553223102,0.17784859652567386,0.02254750300809809,-0.08597307615379929,-0.07132496664730402,0.0006748083846024988,-0.0025769680312410764,-0.01472208001291473,-0.023752672218203052,7.011983671957433e-05
709,1,reacting_birth,pilot_pca_rank_16_reacting,frozen_independent_fit_spatial_basis,False,0.04,5,30.452875679799494,0.40197465194387494,24.307494395110634,5,57.68155175239753,0.7661011961608646,24.342580061289883,True,False,-0.02823943198779745,1.0366625627601571,-0.748381923028455,0.8407556924660066,-0.007218152325609747,0.5207626822079641,1.6356910758374663,0.30786308475655455,0.015342819228441223,0.17551686269305414,1.4438658381524185,0.08582150559364661,0.02254750300809809,-0.19019857627881737,-0.2223470243882354,0.001322908882378365,-0.0025769680312410764,-0.012949092510736547,-0.07364718382687374,5.988348860305017e-05
709,2,pure_transport,transport_exact,frozen_transport,True,0.04,5,10.689034977497618,8.465982232441748,0.7183087250543655,5,4.931885980716764,8.001856332939601,0.719159658835063,False,True,0.006582977607649542,0.1323390979130272,0.13578472182060825,0.09928629538740877,0.019024288382265348,0.037809989037974445,0.07103613960058675,0.010953851683440357,-0.027096548970640028,-0.35282260388903214,-0.16413028896601176,0.1745245349340959,-0.013140807117736795,-0.2557976286144577,-0.01687875821788866,0.001508901435945084,-0.016965761979402316,0.023795123502768484,0.009998239438989111,0.0002353330820553882
709,2,pure_transport,transport_velocity_mismatch_10pct,frozen_transport,False,0.04,5,15.571320768836733,3.169668539693973,1.4141654482139858,5,28.359368222130836,7.138597273992413,1.4352935798716941,False,True,0.006582977607649542,-0.15453902544892212,0.6148142099633493,0.12720817682701419,0.019024288382265348,-0.5296173161912271,0.011955894678486276,0.3199102803778772,-0.027096548970640028,-0.1810226364900256,-0.32274247939033296,0.08247384092524075,-0.013140807117736795,0.11533609614117628,0.8925074422638984,0.0007989018508419358,-0.016965761979402316,0.12718063426291065,0.07897986610867462,0.0008322296067321385
709,2,pure_transport,transport_wrong_frame_order,frozen_transport,False,0.04,5,23.98276200834262,0.2643684734285909,17.92709559007686,5,1058.1995866495386,7.944088832774786,19.52945412821156,True,False,0.006582977607649542,-0.2759904212597203,2.876969704881209,0.22309582929595215,0.019024288382265348,-0.7845180753097595,-6.770074655918431,0.4685416868158484,-0.027096548970640028,-0.3300228696184472,41.62975508681811,0.16230840128402071,-0.013140807117736795,0.20273405737992814,-1.3951560291363456,0.0013423644594692708,-0.016965761979402316,0.22048366172963957,0.3350932910026148,0.0013709148869733684
709,2,reacting_birth,transport_only_reacting,frozen_transport,False,0.04,5,11.077186301249512,1.7941487522046118,3.7599760334050747,5,105.01814420043335,8.044963725678652,3.6414885897323925,True,False,0.006582977607649542,-0.17431535740411383,-1.4472474243774491,0.14282188001231075,0.019024288382265348,-0.19078622263631737,-0.1840899020010031,0.12233949967822658,-0.027096548970640028,-0.3660241517276637,3.475184851569458,0.18159794512697913,-0.013140807117736795,-0.02404994621842019,-1.7966332494797934,6.78357836899643e-05,-0.016965761979402316,0.050790439166292105,0.19374367179596988,0.00039119060970733104
709,2,reacting_birth,transport_shared_birth,frozen_transport_plus_shared_free_source,True,0.04,5,30.301544873149776,20.038455554814266,0.6257085612107016,5,36.57467553947463,28.05554658109252,0.6303568309133654,False,True,0.006582977607649542,-0.7423686571603174,-0.8625265874698687,0.591308264439796,0.019024288382265348,-0.444994389755647,-0.364254033881043,0.2705670590531872,-0.027096548970640028,0.2428505518827686,0.26863670232593617,0.14463808320477228,-0.013140807117736795,0.7740587436528585,1.0595053204116764,0.004895005733639051,-0.016965761979402316,-0.03420930697926736,-0.023997550944599873,9.955565347455511e-05
709,2,pure_transport,pilot_pca_rank_4,frozen_independent_fit_spatial_basis,False,0.04,5,129.7478495217153,0.4590180251750256,42.74668830675089,5,43.56362304475187,0.7288592212128747,45.5266922342388,True,False,0.006582977607649542,5.141198315756073,-0.44416254132939414,4.053853871494824,0.019024288382265348,0.7679304389338015,1.5101983245533566,0.43668357376197803,-0.027096548970640028,0.00035783680532927494,-0.7929046376125037,0.014710103281890546,-0.013140807117736795,0.06993943163990461,-0.10783746598036188,0.0005166139191424279,-0.016965761979402316,-0.06611824271187296,-0.13638849697873864,0.0002837819798222982
709,2,pure_transport,teacher_pca_rank_4,frozen_independent_fit_spatial_basis,False,0.04,5,80.94540520350127,0.8340509420652503,45.36644403575353,5,43.766480384665954,0.728634131160101,45.496328267474425,True,False,0.006582977607649542,0.12550464482656803,-0.38667476112524324,0.09389039476399746,0.019024288382265348,3.088998871763707,1.5171330068138424,1.7900874114094931,-0.027096548970640028,-1.0244920698186382,-0.8274541020247943,0.5344060961440711,-0.013140807117736795,-0.07384433732850784,-0.11671876068225481,0.0003774698907576599,-0.016965761979402316,-0.2316393480689178,-0.13748838188414306,0.001239418527166841
709,2,reacting_birth,pilot_pca_rank_4_reacting,frozen_independent_fit_spatial_basis,False,0.04,5,148.27753455029787,0.454700137529645,48.6247406768015,5,73.94249614183731,0.732785712690979,51.796938772312195,True,False,0.006582977607649542,5.768894623655073,-0.5188502724968709,4.549429282761555,0.019024288382265348,1.3459121375188028,2.8585013865671227,0.7737019218169899,-0.027096548970640028,0.3224337257183619,0.4609911873162628,0.1872788735023616,-0.013140807117736795,-0.29888883374820546,-0.37720300345524027,0.0017768534387029987,-0.016965761979402316,-0.1132641819889157,-0.21319818679636385,0.000555979187150282
709,2,pure_transport,pilot_pca_rank_8,frozen_independent_fit_spatial_basis,False,0.04,5,30.7404656571378,0.4446876278850974,19.774723034540248,5,23.06131943450975,0.7420136755091379,20.077451804218732,True,False,0.006582977607649542,1.23110523023593,-0.5079598539926926,0.9667782195226295,0.019024288382265348,0.10041553589458822,0.6897132720463843,0.0474588448905802,-0.027096548970640028,0.0459440615198637,0.33606442676462484,0.03913527451880187,-0.013140807117736795,0.0006639836885346071,-0.07811878281043465,8.584167773245929e-05,-0.016965761979402316,0.0019334635282378023,-0.032231950599285,0.00010911472934311463
709,2,pure_transport,teacher_pca_rank_8,frozen_independent_fit_spatial_basis,False,0.04,5,10.182029996444506,0.8112544448735076,20.240473100619937,5,23.418045505376817,0.7418197817785284,20.199020927815763,True,False,0.006582977607649542,-0.2406285468315453,-0.46450325095168965,0.1951771124859672,0.019024288382265348,0.2929672949386645,0.750417173880445,0.15973484931596546,-0.027096548970640028,0.11257796100132365,0.3069251608738522,0.07483782315514201,-0.013140807117736795,-0.11379083234162307,-0.10306653256844253,0.0006258672913107585,-0.016965761979402316,-0.025925158577720934,-0.04750822465269986,5.172710037815872e-05
709,2,reacting_birth,pilot_pca_rank_8_reacting,frozen_independent_fit_spatial_basis,False,0.04,5,40.826348736433296,0.4387727265381339,27.795053438741924,5,53.93741210002042,0.7460110323219874,27.98477466673145,True,False,0.006582977607649542,1.5199101228328598,-0.6024636101761344,1.1947939042151656,0.019024288382265348,0.28813659330086194,1.6313554836107256,0.15691809042912774,-0.027096548970640028,0.4201320374362673,1.2247023793670686,0.23962578330264056,-0.013140807117736795,-0.336035327695809,-0.3491620531312395,0.002007839725064711,-0.016965761979402316,-0.02019698237448776,-0.08277316671532482,1.86554596491359e-05
709,2,pure_transport,pilot_pca_rank_16,frozen_independent_fit_spatial_basis,False,0.04,5,25.3119220257034,0.4190347971945032,16.99740223329026,5,23.55000506815859,0.7620077035125385,17.36443280432305,True,False,0.006582977607649542,0.9919331550429398,-0.3751691643901048,0.7779483697438169,0.019024288382265348,0.13896718176465042,0.7078906597871599,0.06993812414412462,-0.027096548970640028,-0.21409127553275975,0.4884187013953468,0.10019206997904677,-0.013140807117736795,0.047408585433748096,-0.0464222538189825,0.00037651142384131475,-0.016965761979402316,0.01731117007949709,-0.03210439829905775,0.00019789795951200088
709,2,pure_transport,teacher_pca_rank_16,frozen_independent_fit_spatial_basis,False,0.04,5,11.332313324323337,0.8531449298773932,16.849334707504106,5,16.961834876399497,0.7675341197132327,16.838942322797678,True,False,0.006582977607649542,0.030001188906344487,-0.3359710858547081,0.018489020166977527,0.019024288382265348,0.30634556261490564,0.4826690732579011,0.16753565284161803,-0.027096548970640028,0.30726889120965195,0.3193061302174248,0.17915353120928584,-0.013140807117736795,-0.11535393159983331,-0.10072233433807672,0.0006355870374967111,-0.016965761979402316,-0.028120258766194648,-0.03570168477289135,6.440051722529369e-05
709,2,reacting_birth,pilot_pca_rank_16_reacting,frozen_independent_fit_spatial_basis,False,0.04,5,30.155508393799344,0.40195429320341813,24.23980728165917,5,58.14253583561403,0.7661127716340791,24.292217076078696,True,False,0.006582977607649542,1.0517861926659602,-0.6850745480972941,0.8252032179280827,0.019024288382265348,0.5610726579407239,1.691840770938926,0.31606579675747,-0.027096548970640028,0.15073191355522525,1.4134037899359841,0.09528077122398944,-0.013140807117736795,-0.20569370009674237,-0.2426888647199829,0.0011973425470560193,-0.016965761979402316,-0.01827877130705978,-0.08366286173997556,7.580662887715265e-06
811,0,pure_transport,transport_exact,frozen_transport,True,0.04,5,9.407650490000087,9.896904632425318,0.7450429190953979,5,6.514077822363218,7.8535859906175505,0.7457545720276413,False,True,-0.021555301089377338,-0.023612458540769175,-0.004137634317754911,0.0016241558810920537,-0.023821250322757722,-0.01696875833422773,-0.02450201361319456,0.003995655114493121,0.002010081567289284,-0.03090806760178884,-0.24276827888064215,0.017637596341698612,0.0190320660047272,0.39373517049243373,0.10094048920264614,0.002329998591950656,-0.014200600821491827,-0.005893327711574622,0.016845521521164655,4.796206366242438e-05
811,0,pure_transport,transport_velocity_mismatch_10pct,frozen_transport,False,0.04,5,36.93752834915402,5.54619764547174,0.9965574999865126,5,27.468794813131407,6.9511859869043695,1.0174324826563383,False,True,-0.021555301089377338,0.023529592883697267,-0.0693357915976422,0.0355951828797733,-0.023821250322757722,-0.07243373836457608,-0.19014097236699823,0.028345707926058523,0.002010081567289284,-0.5553619553263817,0.2870438249964943,0.29864081812094867,0.0190320660047272,1.3704924482357252,1.0481706809353428,0.008403722173533877,-0.014200600821491827,0.18952722487287985,0.17799657066864302,0.0011762231500606266
811,0,pure_transport,transport_wrong_frame_order,frozen_transport,False,0.04,5,21.884725757040286,0.4735088698440492,11.38388792532966,5,399.41791972908237,5.293722215240891,11.543878434468382,True,False,-0.021555301089377338,0.42610331309224425,-2.5472756272122457,0.3534330201378985,-0.023821250322757722,0.6704888638582908,-0.013997409495301762,0.4048488875894242,0.002010081567289284,-0.13557769659616364,13.142625240228142,0.0737197489547107,0.0190320660047272,-0.21411553238763584,-8.667459485043473,0.001449770683681927,-0.014200600821491827,0.08852712423940705,0.8490591938141218,0.0005930987971714784
