case_id,split,family,base_seed,geometry_cluster_id,method,field_relative_l2,field_rmse,field_nrmse_dynamic_range,field_mean_bias,h1_seminorm_relative_error,measured_reprojection_relative_l2,clean_reprojection_relative_l2,maximum_ray_residual_norm,pooled_ray_residual_p95,camera_0_relative_l2,camera_0_p95_error_over_signal_rms,camera_1_relative_l2,camera_1_p95_error_over_signal_rms,camera_2_relative_l2,camera_2_p95_error_over_signal_rms,camera_macro_relative_l2,worst_camera_relative_l2,worst_camera_p95_error_over_signal_rms,maximum_ray_envelope_violation,violating_ray_count,solve_forward_calls,solve_adjoint_calls,evaluator_forward_calls,truth_conditioned,deployable,real_bost,confirmatory
6b8c47bc7dac1f5a10ac,development,single_interface,211,f99fb713433ccdbf022d3e22dd9e5c7cc8e72306db591b14bc0bf292487428a2,cgls_k8,0.7317099484014808,0.06805473903015082,0.08755573298569408,-0.0019525611326635366,1.0629205350825046,0.05980224999253345,0.06559613490147179,0.08227110855160769,0.065386099245573,0.196787047632511,0.4700151496672055,0.04935262174928574,0.12730098499129738,0.05877268977827714,0.14197149327775216,0.10163745305335796,0.196787047632511,0.4700151496672055,0.025595866498282004,15,12,12,0,False,True,False,False
6b8c47bc7dac1f5a10ac,development,single_interface,211,f99fb713433ccdbf022d3e22dd9e5c7cc8e72306db591b14bc0bf292487428a2,cgls_k12,0.7278454934705432,0.0676953145445424,0.08709331589705448,-0.0019525611326635362,1.0615127858022777,0.013503414869829455,0.023317305359668625,0.018783566492568515,0.013219422155892755,0.051468778130961235,0.12025188182125571,0.010212990066179147,0.023144887546629567,0.012921874705081283,0.03184432167355858,0.024867880967407222,0.051468778130961235,0.12025188182125571,0.0002180641228148282,1,12,12,0,False,True,False,False
6b8c47bc7dac1f5a10ac,development,single_interface,211,f99fb713433ccdbf022d3e22dd9e5c7cc8e72306db591b14bc0bf292487428a2,truth_best_discrete_unconstrained,0.7278454934705432,0.0676953145445424,0.08709331589705448,-0.0019525611326635362,1.0615127858022777,0.013503414869829455,0.023317305359668625,0.018783566492568515,0.013219422155892755,0.051468778130961235,0.12025188182125571,0.010212990066179147,0.023144887546629567,0.012921874705081283,0.03184432167355858,0.024867880967407222,0.051468778130961235,0.12025188182125571,0.0002180641228148282,1,12,12,0,True,False,False,False
6b8c47bc7dac1f5a10ac,development,single_interface,211,f99fb713433ccdbf022d3e22dd9e5c7cc8e72306db591b14bc0bf292487428a2,gct_kselect_tail_safe_truth_oracle,0.7781511013944512,0.0723741289114836,0.0931128382292177,-0.0019525611326635366,1.0614400072559826,0.18792166251159229,0.18940951359362598,0.22206895863469842,0.20723030751314153,0.2277247695856734,0.520371265451156,0.19639880580808058,0.35311858884810204,0.1497407242233767,0.37514424918592804,0.1912880998723769,0.2277247695856734,0.520371265451156,-4.178633827844891e-11,0,12,12,0,True,False,False,False
6b8c47bc7dac1f5a10ac,development,single_interface,211,f99fb713433ccdbf022d3e22dd9e5c7cc8e72306db591b14bc0bf292487428a2,gct_kmix_unconstrained_truth_oracle,0.7275886615412778,0.06767142716955324,0.08706258362688363,-0.0019525611326635364,1.054173037030876,0.0237374930652568,0.030467211770367313,0.03647834639790935,0.02540055785423225,0.047057585565134556,0.11201072559698085,0.021513177158879335,0.05246186825493736,0.026776025586996755,0.06037866760582839,0.031782262770336876,0.047057585565134556,0.11201072559698085,0.0015850961361353975,1,12,12,0,True,False,False,False
6b8c47bc7dac1f5a10ac,development,single_interface,211,f99fb713433ccdbf022d3e22dd9e5c7cc8e72306db591b14bc0bf292487428a2,gct_kmix_tail_safe_truth_oracle,0.7276587738788677,0.06767794816444735,0.08707097320409583,-0.0019525611326635366,1.0569906158183653,0.017374082623279663,0.025816082221007147,0.0273768012678364,0.017185603430147477,0.045729792145749966,0.11063882090874083,0.01520065563359911,0.041122759835898824,0.018403947512466136,0.04297397451262464,0.02644479843060507,0.045729792145749966,0.11063882090874083,-4.551092142035529e-12,0,12,12,1,True,False,False,False
f448cb914cd5e33e69d8,development,two_interface,211,f99fb713433ccdbf022d3e22dd9e5c7cc8e72306db591b14bc0bf292487428a2,cgls_k1,0.8437672011875239,0.053347113066249084,0.11733113161083902,-0.0202819598652696,1.031050412951887,0.4418271340378792,0.4439393472843358,0.46761394235173565,0.3617306200888291,0.4536064039222498,1.0684226935716032,0.45721833981771876,1.1042958109210412,0.3670035005785549,0.9747626703744784,0.42594274810617455,0.45721833981771876,1.1042958109210412,0.39361759109481553,107,12,12,0,False,True,False,False
f448cb914cd5e33e69d8,development,two_interface,211,f99fb713433ccdbf022d3e22dd9e5c7cc8e72306db591b14bc0bf292487428a2,cgls_k2,0.7996840327751062,0.05055995830803387,0.11120109002171281,-0.0202819598652696,1.0587530241361034,0.25865124114728494,0.2613908270986725,0.28471714777360524,0.20653911738221536,0.2196145093777689,0.5097555526366794,0.2649957420257005,0.6931934184979405,0.2569610681706207,0.7344213613633225,0.24719043985803002,0.2649957420257005,0.7344213613633225,0.2506849760230744,99,12,12,0,False,True,False,False
f448cb914cd5e33e69d8,development,two_interface,211,f99fb713433ccdbf022d3e22dd9e5c7cc8e72306db591b14bc0bf292487428a2,cgls_k3,0.7787724988369426,0.04923782826574512,0.10829320981822774,-0.0202819598652696,1.0794183833496633,0.15343521734024784,0.15672619617173383,0.1690609469627769,0.1068176526793368,0.1513797340150699,0.40542407236522693,0.14545339453090794,0.3716354660006605,0.18223216239782558,0.49955918219963846,0.15968843031460114,0.18223216239782558,0.49955918219963846,0.12079882070129597,89,12,12,0,False,True,False,False
f448cb914cd5e33e69d8,development,two_interface,211,f99fb713433ccdbf022d3e22dd9e5c7cc8e72306db591b14bc0bf292487428a2,cgls_k4,0.7712466959500626,0.048762009986774754,0.1072466996341924,-0.0202819598652696,1.0889022775589827,0.09235066692901223,0.09583417725421538,0.08889455856729896,0.0723521588593651,0.10161909811354229,0.27062892563274865,0.08712858337642915,0.2008148188802418,0.10492586453659997,0.2538033059401438,0.09789118200885714,0.10492586453659997,0.27062892563274865,-2.813969890436141e-11,0,12,12,0,False,True,False,False
f448cb914cd5e33e69d8,development,two_interface,211,f99fb713433ccdbf022d3e22dd9e5c7cc8e72306db591b14bc0bf292487428a2,cgls_k6,0.7656567632365623,0.04840858694297769,0.1064693843628944,-0.0202819598652696,1.0863200757406708,0.05119436540677206,0.056396577613969566,0.05546035722130333,0.04046053727540864,0.0506543176662677,0.12944053002144362,0.05208266091321495,0.13055429959439407,0.0479594381023159,0.11006715524445765,0.050232138893932854,0.05208266091321495,0.13055429959439407,0.04452130489701976,25,12,12,0,False,True,False,False
f448cb914cd5e33e69d8,development,two_interface,211,f99fb713433ccdbf022d3e22dd9e5c7cc8e72306db591b14bc0bf292487428a2,cgls_k8,0.7625523373043733,0.04821230986444561,0.10603769442861735,-0.0202819598652696,1.089123564128761,0.03604690711524661,0.043828110049960546,0.035797153374348196,0.030163443913618856,0.03803088645793889,0.10278897942337938,0.03629562372437045,0.08570972639398851,0.03368740258925641,0.09614754972407843,0.03600463759052192,0.03803088645793889,0.10278897942337938,0.02295595602286019,16,12,12,0,False,True,False,False
f448cb914cd5e33e69d8,development,two_interface,211,f99fb713433ccdbf022d3e22dd9e5c7cc8e72306db591b14bc0bf292487428a2,cgls_k12,0.7599702300674741,0.04804905634318741,0.10567863619120361,-0.0202819598652696,1.0888516966831918,0.010510031549031811,0.028693879712908512,0.009163879124779421,0.007712384755184117,0.01084676158985499,0.024687391579274177,0.009703435569239785,0.022369660116955528,0.013004990229460976,0.035154390889686096,0.011185062462851917,0.013004990229460976,0.035154390889686096,-0.0013258909715913904,0,12,12,0,False,True,False,False
f448cb914cd5e33e69d8,development,two_interface,211,f99fb713433ccdbf022d3e22dd9e5c7cc8e72306db591b14bc0bf292487428a2,truth_best_discrete_unconstrained,0.7599702300674741,0.04804905634318741,0.10567863619120361,-0.0202819598652696,1.0888516966831918,0.010510031549031811,0.028693879712908512,0.009163879124779421,0.007712384755184117,0.01084676158985499,0.024687391579274177,0.009703435569239785,0.022369660116955528,0.013004990229460976,0.035154390889686096,0.011185062462851917,0.013004990229460976,0.035154390889686096,-0.0013258909715913904,0,12,12,0,True,False,False,False
f448cb914cd5e33e69d8,development,two_interface,211,f99fb713433ccdbf022d3e22dd9e5c7cc8e72306db591b14bc0bf292487428a2,gct_kselect_tail_safe_truth_oracle,0.7599702300674741,0.04804905634318741,0.10567863619120361,-0.0202819598652696,1.0888516966831918,0.010510031549031811,0.028693879712908512,0.009163879124779421,0.007712384755184117,0.01084676158985499,0.024687391579274177,0.009703435569239785,0.022369660116955528,0.013004990229460976,0.035154390889686096,0.011185062462851917,0.013004990229460976,0.035154390889686096,-0.0013258909715913904,0,12,12,0,True,False,False,False
f448cb914cd5e33e69d8,development,two_interface,211,f99fb713433ccdbf022d3e22dd9e5c7cc8e72306db591b14bc0bf292487428a2,gct_kmix_unconstrained_truth_oracle,0.7599702300783574,0.0480490563438755,0.10567863619271699,-0.0202819598652696,1.0888516965646167,0.01051003154903181,0.028693879720064232,0.009163879043428937,0.007712384689902391,0.010846761521443824,0.024687391535529825,0.009703435617277798,0.022369659871023392,0.013004990127056953,0.035154390322608156,0.011185062421926193,0.013004990127056953,0.035154390322608156,-0.001325890978870565,0,12,12,0,True,False,False,False
f448cb914cd5e33e69d8,development,two_interface,211,f99fb713433ccdbf022d3e22dd9e5c7cc8e72306db591b14bc0bf292487428a2,gct_kmix_tail_safe_truth_oracle,0.7599702300676155,0.04804905634319635,0.1056786361912233,-0.0202819598652696,1.0888516966819328,0.010510031549031811,0.02869387971294967,0.009163879124354376,0.00771238475414081,0.01084676158926516,0.02468739157954948,0.009703435569877076,0.022369660114747964,0.013004990227931725,0.03515439088179846,0.011185062462357986,0.013004990227931725,0.03515439088179846,-0.001325890971545579,0,12,12,1,True,False,False,False
d8e2b6e94e3eef6067ed,development,smooth_no_interface,307,95fde4aa13a62edb1724d6eb9750c9daba2b6248a873cb3dc98fc360ebe863bb,cgls_k1,0.8203740539686053,0.07648296513432609,0.08734328893027461,0.027051961141902715,1.0586875929154722,0.5172992344380568,0.5171686095701182,0.9753139056326554,0.5528081668724666,0.46708158082643675,1.1109347155211142,0.5404212934275826,1.2721309741939366,0.543532246794692,1.6872258787824546,0.5170117070162371,0.543532246794692,1.6872258787824546,0.9290764503088708,104,12,12,0,False,True,False,False
d8e2b6e94e3eef6067ed,development,smooth_no_interface,307,95fde4aa13a62edb1724d6eb9750c9daba2b6248a873cb3dc98fc360ebe863bb,cgls_k2,0.7666597026818124,0.07147520941995783,0.0816244487482274,0.027051961141902718,1.123261409474397,0.29273220801961364,0.29326631480926924,0.4882161306323793,0.3572526033111341,0.24225937456432473,0.6280302481475879,0.32343450357665937,0.7521688287027475,0.3093590308595012,0.918931938658301,0.2916843030001618,0.32343450357665937,0.918931938658301,0.39041635419783427,94,12,12,0,False,True,False,False
d8e2b6e94e3eef6067ed,development,smooth_no_interface,307,95fde4aa13a62edb1724d6eb9750c9daba2b6248a873cb3dc98fc360ebe863bb,cgls_k3,0.7476273525422913,0.06970083519992552,0.07959811935712019,0.027051961141902718,1.1551875631409747,0.17092234284524319,0.17281771882626715,0.2878184828720875,0.2068580405698093,0.13065936246710924,0.33205605024017487,0.201545287926873,0.5257246345237607,0.17609388244825008,0.5071653264931008,0.16943284428074412,0.201545287926873,0.5257246345237607,0.22482769663687657,84,12,12,0,False,True,False,False
d8e2b6e94e3eef6067ed,development,smooth_no_interface,307,95fde4aa13a62edb1724d6eb9750c9daba2b6248a873cb3dc98fc360ebe863bb,cgls_k4,0.7386311397491407,0.06886212385103413,0.07864031381772114,0.027051961141902718,1.1627289451106435,0.10024481749930769,0.1029625783673839,0.15935481837061813,0.12466373328591085,0.07611919912525802,0.1732987852595548,0.10062842108423052,0.24467439191488843,0.11974165861777063,0.3143240602569841,0.0988297596090864,0.11974165861777063,0.3143240602569841,-4.881221815633552e-11,0,12,12,0,False,True,False,False
d8e2b6e94e3eef6067ed,development,smooth_no_interface,307,95fde4aa13a62edb1724d6eb9750c9daba2b6248a873cb3dc98fc360ebe863bb,cgls_k6,0.7352604275129466,0.06854787443615863,0.07828144204292221,0.027051961141902718,1.1700122821299197,0.039193847834751105,0.04552902344490573,0.0628877222014929,0.05274807001900131,0.03255524082470769,0.09775003760110007,0.03147604846693682,0.05954693417643788,0.05033536654414479,0.12759650317653037,0.03812221861192976,0.05033536654414479,0.12759650317653037,0.020859028725299926,8,12,12,0,False,True,False,False
d8e2b6e94e3eef6067ed,development,smooth_no_interface,307,95fde4aa13a62edb1724d6eb9750c9daba2b6248a873cb3dc98fc360ebe863bb,cgls_k8,0.7345764930123355,0.0684841116461102,0.07820862515115527,0.027051961141902718,1.176360815772967,0.0202572971275163,0.031358281312585536,0.028059001895450644,0.023449925012918937,0.020505857988315303,0.05010726057673548,0.023450459713438523,0.053539637170790876,0.016420996469273814,0.042545705948289006,0.020125771390342547,0.023450459713438523,0.053539637170790876,0.004512462101019767,3,12,12,0,False,True,False,False
d8e2b6e94e3eef6067ed,development,smooth_no_interface,307,95fde4aa13a62edb1724d6eb9750c9daba2b6248a873cb3dc98fc360ebe863bb,cgls_k12,0.7340911272585482,0.06843886129738848,0.07815694940511621,0.027051961141902715,1.1736515980535436,0.006386850692825818,0.024612027773805115,0.010110093091339313,0.007931895306547634,0.004504043299318394,0.0128746523950778,0.0074297678123796205,0.01932537741788822,0.006953649936922911,0.01613762492263246,0.006295820349540308,0.0074297678123796205,0.01932537741788822,-0.006603129396076019,0,12,12,0,False,True,False,False
d8e2b6e94e3eef6067ed,development,smooth_no_interface,307,95fde4aa13a62edb1724d6eb9750c9daba2b6248a873cb3dc98fc360ebe863bb,truth_best_discrete_unconstrained,0.7340911272585482,0.06843886129738848,0.07815694940511621,0.027051961141902715,1.1736515980535436,0.006386850692825818,0.024612027773805115,0.010110093091339313,0.007931895306547634,0.004504043299318394,0.0128746523950778,0.0074297678123796205,0.01932537741788822,0.006953649936922911,0.01613762492263246,0.006295820349540308,0.0074297678123796205,0.01932537741788822,-0.006603129396076019,0,12,12,0,True,False,False,False
d8e2b6e94e3eef6067ed,development,smooth_no_interface,307,95fde4aa13a62edb1724d6eb9750c9daba2b6248a873cb3dc98fc360ebe863bb,gct_kselect_tail_safe_truth_oracle,0.7340911272585482,0.06843886129738848,0.07815694940511621,0.027051961141902715,1.1736515980535436,0.006386850692825818,0.024612027773805115,0.010110093091339313,0.007931895306547634,0.004504043299318394,0.0128746523950778,0.0074297678123796205,0.01932537741788822,0.006953649936922911,0.01613762492263246,0.006295820349540308,0.0074297678123796205,0.01932537741788822,-0.006603129396076019,0,12,12,0,True,False,False,False
d8e2b6e94e3eef6067ed,development,smooth_no_interface,307,95fde4aa13a62edb1724d6eb9750c9daba2b6248a873cb3dc98fc360ebe863bb,gct_kmix_unconstrained_truth_oracle,0.7331767051003534,0.06835361028572504,0.07805959303654131,0.027051961141902718,1.1448500270481292,0.04725229023284851,0.052473888661457614,0.08508783949316545,0.05291229397081846,0.042881859333131586,0.10633363935739731,0.050597610974048274,0.11181913779147512,0.04827901984933686,0.15797162486918923,0.047252830052172234,0.050597610974048274,0.15797162486918923,0.04442462828427951,23,12,12,0,True,False,False,False
d8e2b6e94e3eef6067ed,development,smooth_no_interface,307,95fde4aa13a62edb1724d6eb9750c9daba2b6248a873cb3dc98fc360ebe863bb,gct_kmix_tail_safe_truth_oracle,0.733448635621655,0.06837896219986597,0.07808854483721821,0.027051961141902718,1.1597242894038862,0.02215837958835765,0.03227785420190883,0.032210007576801696,0.028622802769762413,0.019029304537961107,0.051259427995058705,0.027677703383296164,0.06415214796312975,0.01913738671640474,0.06457240688305602,0.021948131545887335,0.027677703383296164,0.06457240688305602,-2.5389065849701353e-13,0,12,12,1,True,False,False,False
2f49c86e3eb06a461f57,development,single_interface,307,95fde4aa13a62edb1724d6eb9750c9daba2b6248a873cb3dc98fc360ebe863bb,cgls_k1,0.8616055406037559,0.11879475246851144,0.1014392369532306,0.008979671179711504,1.0394691195692047,0.4756307101317361,0.47815590985227446,1.0041853052852556,0.8606577805181936,0.5585716581931308,1.450264261315114,0.4533597131785977,1.0471127513888603,0.5317384483682969,1.40979825481936,0.5145566065800086,0.5585716581931308,1.450264261315114,0.8732688469738891,98,12,12,0,False,True,False,False
2f49c86e3eb06a461f57,development,single_interface,307,95fde4aa13a62edb1724d6eb9750c9daba2b6248a873cb3dc98fc360ebe863bb,cgls_k2,0.8238641211427148,0.1135911153382965,0.09699583378177806,0.008979671179711502,1.0538798636732936,0.2955325052002353,0.3014112399587608,0.6173410934050844,0.5235785650337879,0.4226323191319061,1.0041630388778584,0.2777261965898482,0.6513300628919091,0.33321959794212186,0.745063900153184,0.34452603788795866,0.4226323191319061,1.0041630388778584,0.4286425299531954,88,12,12,0,False,True,False,False
2f49c86e3eb06a461f57,development,single_interface,307,95fde4aa13a62edb1724d6eb9750c9daba2b6248a873cb3dc98fc360ebe863bb,cgls_k3,0.8029442476206612,0.11070676620216689,0.09453287839531642,0.008979671179711502,1.0468919373919057,0.20917013094220643,0.219490339525841,0.4983440126637565,0.34473168308593993,0.320379939376764,0.6423637457765856,0.2098987384481628,0.44031519229207955,0.19434371097372216,0.4800420423325914,0.24154079626621636,0.320379939376764,0.6423637457765856,0.15825624540462407,86,12,12,0,False,True,False,False
2f49c86e3eb06a461f57,development,single_interface,307,95fde4aa13a62edb1724d6eb9750c9daba2b6248a873cb3dc98fc360ebe863bb,cgls_k4,0.790457749725287,0.10898517742774913,0.09306280797557734,0.008979671179711504,1.041453034774221,0.17033862677878375,0.182804894895302,0.4085092012516518,0.3115970513066811,0.26794852914502737,0.5964318504072681,0.17889460573788937,0.35188172117819005,0.12700656714803898,0.3082948932729678,0.19128323401031855,0.26794852914502737,0.5964318504072681,-6.289005427539962e-11,0,12,12,0,False,True,False,False
2f49c86e3eb06a461f57,development,single_interface,307,95fde4aa13a62edb1724d6eb9750c9daba2b6248a873cb3dc98fc360ebe863bb,cgls_k6,0.7637245105491965,0.10529930450685333,0.08991542874515762,0.008979671179711504,1.0396296170056492,0.09537015338863343,0.11081935955993685,0.246259670005631,0.1848410737038273,0.09509615103928351,0.286726979671967,0.1017083525315599,0.24409434721442191,0.07241727729678553,0.16105664373494633,0.08974059362254298,0.1017083525315599,0.286726979671967,0.09454910750163843,19,12,12,0,False,True,False,False
2f49c86e3eb06a461f57,development,single_interface,307,95fde4aa13a62edb1724d6eb9750c9daba2b6248a873cb3dc98fc360ebe863bb,cgls_k8,0.7484354587280083,0.10319131071969223,0.08811540579104225,0.008979671179711502,1.0276996444783186,0.055721964798839986,0.07237387888928418,0.1578727307323783,0.09207280790143682,0.15312730237638725,0.34065763479599065,0.05263291218812021,0.1369050416355761,0.04895965066774486,0.11236326054496616,0.0849066217440841,0.15312730237638725,0.34065763479599065,0.04544125809892849,9,12,12,0,False,True,False,False
2f49c86e3eb06a461f57,development,single_interface,307,95fde4aa13a62edb1724d6eb9750c9daba2b6248a873cb3dc98fc360ebe863bb,cgls_k12,0.7396092422500316,0.10197438702047829,0.08707627056904424,0.008979671179711504,1.0200069279905608,0.013624048028327704,0.035552213160080164,0.023461024541334776,0.020059304015142852,0.05901385286236838,0.1377829830607847,0.008533930854450103,0.02251454524257646,0.01586124999314415,0.03712771118328829,0.027803011236654213,0.05901385286236838,0.1377829830607847,0.005784806077839927,1,12,12,0,False,True,False,False
2f49c86e3eb06a461f57,development,single_interface,307,95fde4aa13a62edb1724d6eb9750c9daba2b6248a873cb3dc98fc360ebe863bb,truth_best_discrete_unconstrained,0.7396092422500316,0.10197438702047829,0.08707627056904424,0.008979671179711504,1.0200069279905608,0.013624048028327704,0.035552213160080164,0.023461024541334776,0.020059304015142852,0.05901385286236838,0.1377829830607847,0.008533930854450103,0.02251454524257646,0.01586124999314415,0.03712771118328829,0.027803011236654213,0.05901385286236838,0.1377829830607847,0.005784806077839927,1,12,12,0,True,False,False,False
2f49c86e3eb06a461f57,development,single_interface,307,95fde4aa13a62edb1724d6eb9750c9daba2b6248a873cb3dc98fc360ebe863bb,gct_kselect_tail_safe_truth_oracle,0.790457749725287,0.10898517742774913,0.09306280797557734,0.008979671179711504,1.041453034774221,0.17033862677878375,0.182804894895302,0.4085092012516518,0.3115970513066811,0.26794852914502737,0.5964318504072681,0.17889460573788937,0.35188172117819005,0.12700656714803898,0.3082948932729678,0.19128323401031855,0.26794852914502737,0.5964318504072681,-6.289005427539962e-11,0,12,12,0,True,False,False,False
2f49c86e3eb06a461f57,development,single_interface,307,95fde4aa13a62edb1724d6eb9750c9daba2b6248a873cb3dc98fc360ebe863bb,gct_kmix_unconstrained_truth_oracle,0.7396092422697145,0.10197438702319209,0.08707627057136157,0.008979671179711502,1.020006927865924,0.013624048028327698,0.03555221321652234,0.023461024400926116,0.020059303818873945,0.059013852419145016,0.13778298217899418,0.008533930967237924,0.02251454633905806,0.015861249946965975,0.03712771106467182,0.027803011111116303,0.059013852419145016,0.13778298217899418,0.005784806088543074,1,12,12,0,True,False,False,False
2f49c86e3eb06a461f57,development,single_interface,307,95fde4aa13a62edb1724d6eb9750c9daba2b6248a873cb3dc98fc360ebe863bb,gct_kmix_tail_safe_truth_oracle,0.7421349311101099,0.10232261897675751,0.08737362700267172,0.008979671179711502,1.0203898049775983,0.021926333938352978,0.044306259757399706,0.06474867767421467,0.036897309169308924,0.0577626199729409,0.12958084883058005,0.02171135221996061,0.0574250698095643,0.016288413164960283,0.04063939546767624,0.03192079511928726,0.0577626199729409,0.12958084883058005,-1.2366843660238658e-14,0,12,12,1,True,False,False,False
a0219b1a232a46da5695,development,two_interface,307,95fde4aa13a62edb1724d6eb9750c9daba2b6248a873cb3dc98fc360ebe863bb,cgls_k1,0.8650652794018472,0.04421808352710952,0.1093276460701778,-0.01608329108189894,0.9687370866871688,0.430143383404848,0.4304040347203041,0.49969283634426304,0.3270014355008159,0.4974364567406511,1.10410613919402,0.4340302683473243,1.3454913921859921,0.3415216199068714,0.8795008055570457,0.42432944833161557,0.4974364567406511,1.3454913921859921,0.4704251265129469,98,12,12,0,False,True,False,False
a0219b1a232a46da5695,development,two_interface,307,95fde4aa13a62edb1724d6eb9750c9daba2b6248a873cb3dc98fc360ebe863bb,cgls_k2,0.8115626935595608,0.04148328204331121,0.10256594622152668,-0.016083291081898935,1.0029835928467787,0.23258544251051877,0.232460526179974,0.211913763829614,0.17734585235979738,0.23309451384818067,0.6599030295943988,0.23487921713712662,0.5741846518981102,0.21905750582179345,0.5080281503291216,0.2290104122690336,0.23487921713712662,0.6599030295943988,0.1939082490930048,89,12,12,0,False,True,False,False
a0219b1a232a46da5695,development,two_interface,307,95fde4aa13a62edb1724d6eb9750c9daba2b6248a873cb3dc98fc360ebe863bb,cgls_k3,0.7937563716061431,0.04057310630259573,0.1003155689255139,-0.01608329108189894,1.0234945584985817,0.14875322918445452,0.14914978048756936,0.13211848345608515,0.09811254470131676,0.1585763903201859,0.3798560719114668,0.13486833560278494,0.32629923532686705,0.20361999975199022,0.5008137997149026,0.16568824189165368,0.20361999975199022,0.5008137997149026,0.10906725083099575,81,12,12,0,False,True,False,False
a0219b1a232a46da5695,development,two_interface,307,95fde4aa13a62edb1724d6eb9750c9daba2b6248a873cb3dc98fc360ebe863bb,cgls_k4,0.7871348608261215,0.040234645698849034,0.09947873706525402,-0.01608329108189894,1.0381917989870457,0.0803255664521538,0.0808430179984608,0.05697370115923323,0.04960965186745076,0.11656609617008765,0.293598981012236,0.06360765992187807,0.1525099264726055,0.11849495327230188,0.263729253739018,0.09955623645475586,0.11849495327230188,0.293598981012236,-2.427016140144067e-11,0,12,12,0,False,True,False,False
a0219b1a232a46da5695,development,two_interface,307,95fde4aa13a62edb1724d6eb9750c9daba2b6248a873cb3dc98fc360ebe863bb,cgls_k6,0.7861324645713913,0.04018340789937386,0.0993520534200209,-0.01608329108189894,1.038477640249744,0.04127648267374431,0.045407127103360014,0.0346523244141128,0.025980858306937457,0.06397564053218896,0.17321235655999803,0.035251603608024866,0.07962068253455097,0.048393591693384454,0.12849960485464015,0.04920694527786609,0.06397564053218896,0.17321235655999803,0.025230678587504708,21,12,12,0,False,True,False,False
a0219b1a232a46da5695,development,two_interface,307,95fde4aa13a62edb1724d6eb9750c9daba2b6248a873cb3dc98fc360ebe863bb,cgls_k8,0.7881864551623743,0.040288398273717385,0.0996116384036163,-0.01608329108189894,1.0455419544077662,0.02736164779545283,0.03424956657737234,0.026119378003962638,0.018612205237040977,0.03757850301982479,0.08867755376032109,0.025075177634422068,0.07041294982771572,0.029679923805362694,0.074712151683367,0.030777868153203183,0.03757850301982479,0.08867755376032109,0.012598063762972438,13,12,12,0,False,True,False,False
a0219b1a232a46da5695,development,two_interface,307,95fde4aa13a62edb1724d6eb9750c9daba2b6248a873cb3dc98fc360ebe863bb,cgls_k12,0.7954030238793206,0.04065727545085448,0.1005236741647475,-0.01608329108189894,1.0585709701184864,0.009610166957213936,0.022400472116477024,0.006672756583891484,0.005756841298469749,0.015049403922872313,0.034168373192800604,0.006613895837641046,0.01605964519505016,0.01592699359284813,0.040857449576641704,0.01253009778445383,0.01592699359284813,0.040857449576641704,0.0004601680144920616,1,12,12,0,False,True,False,False
a0219b1a232a46da5695,development,two_interface,307,95fde4aa13a62edb1724d6eb9750c9daba2b6248a873cb3dc98fc360ebe863bb,truth_best_discrete_unconstrained,0.7861324645713913,0.04018340789937386,0.0993520534200209,-0.01608329108189894,1.038477640249744,0.04127648267374431,0.045407127103360014,0.0346523244141128,0.025980858306937457,0.06397564053218896,0.17321235655999803,0.035251603608024866,0.07962068253455097,0.048393591693384454,0.12849960485464015,0.04920694527786609,0.06397564053218896,0.17321235655999803,0.025230678587504708,21,12,12,0,True,False,False,False
a0219b1a232a46da5695,development,two_interface,307,95fde4aa13a62edb1724d6eb9750c9daba2b6248a873cb3dc98fc360ebe863bb,gct_kselect_tail_safe_truth_oracle,0.7871348608261215,0.040234645698849034,0.09947873706525402,-0.01608329108189894,1.0381917989870457,0.0803255664521538,0.0808430179984608,0.05697370115923323,0.04960965186745076,0.11656609617008765,0.293598981012236,0.06360765992187807,0.1525099264726055,0.11849495327230188,0.263729253739018,0.09955623645475586,0.11849495327230188,0.293598981012236,-2.427016140144067e-11,0,12,12,0,True,False,False,False
a0219b1a232a46da5695,development,two_interface,307,95fde4aa13a62edb1724d6eb9750c9daba2b6248a873cb3dc98fc360ebe863bb,gct_kmix_unconstrained_truth_oracle,0.7861013685387608,0.04018181841589677,0.09934812347839621,-0.01608329108189894,1.0380465232888811,0.04251408756052552,0.04608995876276785,0.03208089873673314,0.02639829128255723,0.06713760334800557,0.18440340644225156,0.03600745269733534,0.07941564974392558,0.0497252633586118,0.13166123693791226,0.050956773134650905,0.06713760334800557,0.18440340644225156,0.019572732644414618,16,12,12,0,True,False,False,False
a0219b1a232a46da5695,development,two_interface,307,95fde4aa13a62edb1724d6eb9750c9daba2b6248a873cb3dc98fc360ebe863bb,gct_kmix_tail_safe_truth_oracle,0.787134860812902,0.04023464569817331,0.09947873706358332,-0.01608329108189894,1.0381917989735805,0.08032556597734646,0.08084301753994937,0.05697370090164804,0.0496096516304046,0.1165660955462081,0.2935989796683918,0.06360765956529078,0.15250992561126617,0.11849495246320313,0.2637292523004042,0.09955623585823399,0.11849495246320313,0.2935989796683918,1.4982354983386625e-11,2,12,12,1,True,False,False,False
