case_id,split,family,base_seed,geometry_cluster_id,checkpoint,tail_safe_weight,unconstrained_weight,checkpoint_is_tail_safe,checkpoint_is_kselect
58f717923bc6b9fb3623,ood,single_interface,307,95cd8ad079f1acb20db6b9aebf0bae3f14e7e8d92d648c8e338233cef257b2a9,6,-3.1777624679489646e-10,1.1999309656109724e-09,False,False
58f717923bc6b9fb3623,ood,single_interface,307,95cd8ad079f1acb20db6b9aebf0bae3f14e7e8d92d648c8e338233cef257b2a9,8,-4.026583384154237e-10,0.062208950864462965,False,False
58f717923bc6b9fb3623,ood,single_interface,307,95cd8ad079f1acb20db6b9aebf0bae3f14e7e8d92d648c8e338233cef257b2a9,12,1.649711920103104e-08,0.8962873155333386,False,False
06dd164ebf7afaab36bb,ood,two_interface,307,95cd8ad079f1acb20db6b9aebf0bae3f14e7e8d92d648c8e338233cef257b2a9,1,0.019241843387287235,0.11170722530445826,False,False
06dd164ebf7afaab36bb,ood,two_interface,307,95cd8ad079f1acb20db6b9aebf0bae3f14e7e8d92d648c8e338233cef257b2a9,2,1.0240859623125421e-10,5.304356086688683e-10,False,False
06dd164ebf7afaab36bb,ood,two_interface,307,95cd8ad079f1acb20db6b9aebf0bae3f14e7e8d92d648c8e338233cef257b2a9,3,1.7542886505892857e-10,1.498748598751261e-07,False,False
06dd164ebf7afaab36bb,ood,two_interface,307,95cd8ad079f1acb20db6b9aebf0bae3f14e7e8d92d648c8e338233cef257b2a9,4,0.7960728876549312,0.23978912253930781,True,True
06dd164ebf7afaab36bb,ood,two_interface,307,95cd8ad079f1acb20db6b9aebf0bae3f14e7e8d92d648c8e338233cef257b2a9,6,8.42825948353821e-10,0.6485035014346106,False,False
06dd164ebf7afaab36bb,ood,two_interface,307,95cd8ad079f1acb20db6b9aebf0bae3f14e7e8d92d648c8e338233cef257b2a9,8,0.05653563356390869,2.56631823787931e-10,False,False
06dd164ebf7afaab36bb,ood,two_interface,307,95cd8ad079f1acb20db6b9aebf0bae3f14e7e8d92d648c8e338233cef257b2a9,12,0.12814963427321302,5.969732863002421e-11,False,False
