family,phantom_seed,noise_fraction,model_name,model_seed,step,train_whitened_mse,development_whitened_mse
oblique_compression_sheet,2203,0.08,fourier_high,211,180.0,1.7574958801269531,6.888527870178223
oblique_compression_sheet,2203,0.08,fourier_high,211,200.0,1.65280020236969,6.798257827758789
oblique_compression_sheet,2203,0.08,fourier_high,211,220.0,1.5600999593734741,6.648355484008789
oblique_compression_sheet,2203,0.08,fourier_high,211,240.0,1.4729083776474,6.518989562988281
shock_expansion_pair,2204,0.02,fourier_low,101,0.0,2491.378173828125,2499.95458984375
shock_expansion_pair,2204,0.02,fourier_low,101,20.0,185.071533203125,192.19586181640625
shock_expansion_pair,2204,0.02,fourier_low,101,40.0,20.89931297302246,48.9344482421875
shock_expansion_pair,2204,0.02,fourier_low,101,60.0,7.448489665985107,30.679140090942383
shock_expansion_pair,2204,0.02,fourier_low,101,80.0,4.792677402496338,21.220840454101562
shock_expansion_pair,2204,0.02,fourier_low,101,100.0,4.2871246337890625,18.211978912353516
shock_expansion_pair,2204,0.02,fourier_low,101,120.0,3.532697916030884,17.590829849243164
shock_expansion_pair,2204,0.02,fourier_low,101,140.0,3.3143692016601562,18.84869384765625
shock_expansion_pair,2204,0.02,fourier_low,101,160.0,3.065397024154663,18.532400131225586
shock_expansion_pair,2204,0.02,fourier_low,101,180.0,2.904635190963745,18.224380493164062
shock_expansion_pair,2204,0.02,fourier_low,101,200.0,2.740614175796509,17.924762725830078
shock_expansion_pair,2204,0.02,fourier_low,101,220.0,2.589470624923706,17.526111602783203
shock_expansion_pair,2204,0.02,fourier_low,101,240.0,2.8230793476104736,18.549407958984375
shock_expansion_pair,2204,0.02,fourier_low,211,0.0,2499.009765625,2506.9423828125
shock_expansion_pair,2204,0.02,fourier_low,211,20.0,188.9912109375,172.9126434326172
shock_expansion_pair,2204,0.02,fourier_low,211,40.0,25.397756576538086,44.8785400390625
shock_expansion_pair,2204,0.02,fourier_low,211,60.0,8.259074211120605,37.06294250488281
shock_expansion_pair,2204,0.02,fourier_low,211,80.0,5.43897819519043,29.428564071655273
shock_expansion_pair,2204,0.02,fourier_low,211,100.0,4.417319297790527,27.894271850585938
shock_expansion_pair,2204,0.02,fourier_low,211,120.0,3.730666399002075,26.727022171020508
shock_expansion_pair,2204,0.02,fourier_low,211,140.0,3.483440399169922,25.54182243347168
shock_expansion_pair,2204,0.02,fourier_low,211,160.0,3.4337785243988037,24.929109573364258
shock_expansion_pair,2204,0.02,fourier_low,211,180.0,3.0452983379364014,24.793540954589844
shock_expansion_pair,2204,0.02,fourier_low,211,200.0,2.9390151500701904,24.18962860107422
shock_expansion_pair,2204,0.02,fourier_low,211,220.0,3.0178098678588867,23.80530548095703
shock_expansion_pair,2204,0.02,fourier_low,211,240.0,2.8842532634735107,23.685209274291992
shock_expansion_pair,2204,0.02,fourier_high,101,0.0,2497.544189453125,2504.9609375
shock_expansion_pair,2204,0.02,fourier_high,101,20.0,208.1063232421875,253.33938598632812
shock_expansion_pair,2204,0.02,fourier_high,101,40.0,23.700035095214844,46.31962585449219
shock_expansion_pair,2204,0.02,fourier_high,101,60.0,9.48898696899414,35.421142578125
shock_expansion_pair,2204,0.02,fourier_high,101,80.0,5.449079513549805,30.486961364746094
shock_expansion_pair,2204,0.02,fourier_high,101,100.0,3.4105775356292725,27.915040969848633
shock_expansion_pair,2204,0.02,fourier_high,101,120.0,2.659101724624634,27.036991119384766
shock_expansion_pair,2204,0.02,fourier_high,101,140.0,2.3487436771392822,26.452396392822266
shock_expansion_pair,2204,0.02,fourier_high,101,160.0,2.319854497909546,25.72519302368164
shock_expansion_pair,2204,0.02,fourier_high,101,180.0,1.6412001848220825,25.477354049682617
shock_expansion_pair,2204,0.02,fourier_high,101,200.0,2.4975173473358154,27.331340789794922
shock_expansion_pair,2204,0.02,fourier_high,101,220.0,1.8125861883163452,26.951038360595703
shock_expansion_pair,2204,0.02,fourier_high,101,240.0,1.2676199674606323,25.6190242767334
shock_expansion_pair,2204,0.02,fourier_high,211,0.0,2503.10009765625,2510.7255859375
shock_expansion_pair,2204,0.02,fourier_high,211,20.0,163.57333374023438,203.32003784179688
shock_expansion_pair,2204,0.02,fourier_high,211,40.0,21.426607131958008,50.083740234375
shock_expansion_pair,2204,0.02,fourier_high,211,60.0,6.619966983795166,39.14231872558594
shock_expansion_pair,2204,0.02,fourier_high,211,80.0,3.5541439056396484,37.73149490356445
shock_expansion_pair,2204,0.02,fourier_high,211,100.0,2.8475513458251953,33.668521881103516
shock_expansion_pair,2204,0.02,fourier_high,211,120.0,2.5573089122772217,33.530574798583984
shock_expansion_pair,2204,0.02,fourier_high,211,140.0,2.158919095993042,31.880809783935547
shock_expansion_pair,2204,0.02,fourier_high,211,160.0,1.6016758680343628,31.0474910736084
shock_expansion_pair,2204,0.02,fourier_high,211,180.0,1.5503650903701782,30.643386840820312
shock_expansion_pair,2204,0.02,fourier_high,211,200.0,1.4506057500839233,30.243810653686523
shock_expansion_pair,2204,0.02,fourier_high,211,220.0,1.334715485572815,29.88715171813965
shock_expansion_pair,2204,0.02,fourier_high,211,240.0,1.2208691835403442,29.580608367919922
shock_expansion_pair,2204,0.08,fourier_low,101,0.0,155.79774475097656,156.60162353515625
shock_expansion_pair,2204,0.08,fourier_low,101,20.0,12.375045776367188,12.856818199157715
shock_expansion_pair,2204,0.08,fourier_low,101,40.0,2.2150163650512695,3.940582275390625
shock_expansion_pair,2204,0.08,fourier_low,101,60.0,1.3389501571655273,2.7332372665405273
shock_expansion_pair,2204,0.08,fourier_low,101,80.0,1.0917532444000244,2.1383986473083496
shock_expansion_pair,2204,0.08,fourier_low,101,100.0,0.9765757918357849,1.9650516510009766
shock_expansion_pair,2204,0.08,fourier_low,101,120.0,0.9019082188606262,1.8787336349487305
shock_expansion_pair,2204,0.08,fourier_low,101,140.0,0.8595113754272461,1.924411416053772
shock_expansion_pair,2204,0.08,fourier_low,101,160.0,0.8657631874084473,1.8860256671905518
shock_expansion_pair,2204,0.08,fourier_low,101,180.0,0.8220866322517395,1.8728477954864502
shock_expansion_pair,2204,0.08,fourier_low,101,200.0,0.8065934777259827,1.8406038284301758
shock_expansion_pair,2204,0.08,fourier_low,101,220.0,0.7617822289466858,1.8375153541564941
shock_expansion_pair,2204,0.08,fourier_low,101,240.0,0.7409195899963379,1.8221787214279175
shock_expansion_pair,2204,0.08,fourier_low,211,0.0,156.2698516845703,157.03704833984375
shock_expansion_pair,2204,0.08,fourier_low,211,20.0,12.74386978149414,11.556611061096191
shock_expansion_pair,2204,0.08,fourier_low,211,40.0,2.529303550720215,3.7183523178100586
shock_expansion_pair,2204,0.08,fourier_low,211,60.0,1.3682039976119995,3.1883015632629395
shock_expansion_pair,2204,0.08,fourier_low,211,80.0,1.1081010103225708,2.6853604316711426
shock_expansion_pair,2204,0.08,fourier_low,211,100.0,0.992699146270752,2.522697925567627
shock_expansion_pair,2204,0.08,fourier_low,211,120.0,0.9473461508750916,2.5197958946228027
shock_expansion_pair,2204,0.08,fourier_low,211,140.0,0.9392733573913574,2.4997971057891846
shock_expansion_pair,2204,0.08,fourier_low,211,160.0,0.8823347687721252,2.495708465576172
shock_expansion_pair,2204,0.08,fourier_low,211,180.0,0.8498384952545166,2.4767720699310303
shock_expansion_pair,2204,0.08,fourier_low,211,200.0,0.829646646976471,2.485157012939453
shock_expansion_pair,2204,0.08,fourier_low,211,220.0,0.8054563999176025,2.587960958480835
shock_expansion_pair,2204,0.08,fourier_low,211,240.0,0.7918939590454102,2.5645978450775146
shock_expansion_pair,2204,0.08,fourier_high,101,0.0,156.18197631835938,156.90692138671875
shock_expansion_pair,2204,0.08,fourier_high,101,20.0,13.816317558288574,16.308286666870117
shock_expansion_pair,2204,0.08,fourier_high,101,40.0,2.3132452964782715,4.066781997680664
shock_expansion_pair,2204,0.08,fourier_high,101,60.0,1.251973271369934,3.5769505500793457
shock_expansion_pair,2204,0.08,fourier_high,101,80.0,0.916045606136322,3.0917465686798096
shock_expansion_pair,2204,0.08,fourier_high,101,100.0,0.7660780549049377,3.0079433917999268
shock_expansion_pair,2204,0.08,fourier_high,101,120.0,0.714141845703125,2.863879680633545
shock_expansion_pair,2204,0.08,fourier_high,101,140.0,0.6637289524078369,2.8252177238464355
shock_expansion_pair,2204,0.08,fourier_high,101,160.0,0.599324643611908,2.871058940887451
shock_expansion_pair,2204,0.08,fourier_high,101,180.0,0.605863630771637,2.8473668098449707
shock_expansion_pair,2204,0.08,fourier_high,101,200.0,0.5516611933708191,2.830329179763794
shock_expansion_pair,2204,0.08,fourier_high,101,220.0,0.5154955387115479,2.881983995437622
shock_expansion_pair,2204,0.08,fourier_high,101,240.0,0.5094265937805176,2.9766764640808105
shock_expansion_pair,2204,0.08,fourier_high,211,0.0,156.5253448486328,157.2666778564453
shock_expansion_pair,2204,0.08,fourier_high,211,20.0,10.967793464660645,13.004916191101074
shock_expansion_pair,2204,0.08,fourier_high,211,40.0,2.1928489208221436,4.32139778137207
shock_expansion_pair,2204,0.08,fourier_high,211,60.0,1.2236603498458862,3.6195836067199707
shock_expansion_pair,2204,0.08,fourier_high,211,80.0,0.9115155339241028,3.518895387649536
shock_expansion_pair,2204,0.08,fourier_high,211,100.0,0.7744031548500061,3.2283706665039062
shock_expansion_pair,2204,0.08,fourier_high,211,120.0,0.7217650413513184,3.1839871406555176
shock_expansion_pair,2204,0.08,fourier_high,211,140.0,0.8710270524024963,3.3278145790100098
shock_expansion_pair,2204,0.08,fourier_high,211,160.0,0.6931913495063782,3.1299901008605957
shock_expansion_pair,2204,0.08,fourier_high,211,180.0,0.6499164700508118,3.1160874366760254
shock_expansion_pair,2204,0.08,fourier_high,211,200.0,0.5938326716423035,3.040830612182617
shock_expansion_pair,2204,0.08,fourier_high,211,220.0,0.5932132601737976,3.0347402095794678
shock_expansion_pair,2204,0.08,fourier_high,211,240.0,0.5617403984069824,3.0155551433563232
