sample_index,sample_seed,split,family_id,view_count,noise_level,support_rank,support_nullity,support_nullity_fraction,support_nonzero_condition_number,base_field_rel_l2,oracle_null_field_rel_l2,field_improvement_pct,error_energy_in_support_nullspace,error_energy_remaining_in_support_range,decomposition_energy_closure,null_range_orthogonality,support_projection_change_rel_to_clean,base_support_clean_reprojection,oracle_null_support_clean_reprojection,base_query_clean_reprojection,oracle_null_query_clean_reprojection,query_reprojection_improvement_pct,base_gradient_rel_l2,oracle_null_gradient_rel_l2
135,20760713,test_joint_ood,1,3,0.1,47,209,0.81640625,19.35685522568144,0.871573921419605,0.6317942172214309,27.511115042009266,0.4745361557551585,0.5254638442448043,0.9999999999999628,3.041044907774272e-17,3.0192192795574085e-16,1.0449026661446668,1.0449026661446665,0.6602421059835472,0.3932080824597733,40.44486425560138,1.106199145052985,0.7771912656484048
136,20760714,test_joint_ood,0,3,0.1,47,209,0.81640625,19.35685522568144,0.6806124836033206,0.4263912594276455,37.35183093166252,0.6075206912391651,0.3924793087607974,0.9999999999999625,1.1347336423042486e-17,3.3643723357193443e-16,0.7346599074050677,0.7346599074050677,0.5452115780309262,0.3211306188673974,41.0998166936226,0.8746743563811298,0.6144338189519892
137,20760715,test_joint_ood,1,3,0.1,47,209,0.81640625,19.35685522568144,0.8329680606407084,0.605222577870595,27.341442431137285,0.4720734012016861,0.5279265987982775,0.9999999999999637,1.687150657415098e-16,2.372728678040501e-16,1.0018053766779333,1.0018053766779333,0.7450023116774908,0.38075024575934246,48.89274304364078,1.1026457792578326,0.8483838883372029
138,20760716,test_joint_ood,0,3,0.1,47,209,0.81640625,19.35685522568144,0.7227793431970136,0.4705021837115949,34.903758921663666,0.5762479397477068,0.423752060252235,0.9999999999999417,2.6628622278852728e-18,3.4677552630882127e-16,0.8185322238324623,0.8185322238324624,0.6104598681844569,0.2922034113008303,52.133886840033966,0.9072391221068552,0.6441565933895517
139,20760717,test_joint_ood,1,3,0.1,47,209,0.81640625,19.35685522568144,0.8565872802709609,0.5042299328360483,41.13501981059553,0.6534914107306368,0.3465085892693167,0.9999999999999535,1.3794108767164633e-16,4.2192903891974814e-16,0.9807719890429989,0.9807719890429988,0.8049748629243664,0.28382631826156085,64.74097126075402,1.0320954643695766,0.5737186255464278
140,20760718,test_joint_ood,0,3,0.1,47,209,0.81640625,19.35685522568144,0.7035016020774477,0.4221876206343672,39.98768170704338,0.639852165311146,0.3601478346888189,0.9999999999999649,4.0572570233920226e-17,3.2077037148878126e-16,0.6959219319041512,0.6959219319041512,0.6394310359566134,0.3054834632016905,52.22573725324457,0.895806379035401,0.5829014452697348
141,20760719,test_joint_ood,1,3,0.1,47,209,0.81640625,19.35685522568144,0.8724024322726635,0.46639219561484613,46.539328827828875,0.7141956637826352,0.2858043362173169,0.9999999999999521,1.6071179114666553e-16,4.2098652071968446e-16,0.927749730658545,0.927749730658545,0.8301809999065183,0.26983148462391693,67.49727051631199,1.0419612815397878,0.5540680072281614
142,20760720,test_joint_ood,0,3,0.1,47,209,0.81640625,19.35685522568144,0.6848000912397361,0.43018987763433436,37.18022483672472,0.6053675848442028,0.39463241515574177,0.9999999999999445,3.9249427408577284e-17,2.919247045778094e-16,0.6933097056057463,0.6933097056057463,0.6536208129441554,0.29048489984100445,55.55758107929487,0.9017237298338029,0.6274521680795216
143,20760721,test_joint_ood,1,3,0.1,47,209,0.81640625,19.35685522568144,0.8073000770119347,0.4855300217529526,39.85755290022431,0.6382886056856363,0.3617113943143232,0.9999999999999596,1.052267947506193e-16,3.6854636267000136e-16,0.8938389287508438,0.8938389287508438,0.7611252462285488,0.28719814989455245,62.26663728233029,1.0142350968760174,0.6002119892533002
144,20760722,test_joint_ood,0,3,0.1,47,209,0.81640625,19.35685522568144,0.642413083478975,0.36551119390205294,43.10340133126407,0.6762777059936105,0.32372229400634145,0.9999999999999519,2.2118573528661756e-17,3.766396277535273e-16,0.6208263949054017,0.6208263949054016,0.5177643450179038,0.291013378374931,43.79424130386847,0.7893107030994924,0.5200614851705605
145,20760723,test_joint_ood,1,3,0.1,47,209,0.81640625,19.35685522568144,0.9047360322773372,0.6927583520976666,23.429782015629602,0.4137001717829826,0.5862998282169836,0.9999999999999661,3.486084843728562e-17,2.2044644114282362e-16,1.0751120328260015,1.0751120328260018,0.78973733285083,0.44866418479755543,43.18817584849652,1.1351945854085301,0.8610369849924231
146,20760724,test_joint_ood,0,3,0.1,47,209,0.81640625,19.35685522568144,0.7241600812789345,0.4665937329583905,35.56759823950832,0.5848465603380654,0.4151534396618896,0.9999999999999551,2.9692188960154877e-17,3.178711394798023e-16,0.796399489208503,0.796399489208503,0.6144950412416501,0.2965200048373054,51.74574489019898,0.9280389159381148,0.6687635201376942
147,20760725,test_joint_ood,1,3,0.1,47,209,0.81640625,19.35685522568144,0.8600209323345089,0.4876990795751634,43.29218496441159,0.6784223713894887,0.3215776286104651,0.9999999999999538,2.8888834990030583e-16,3.929497159906489e-16,0.9242789683798386,0.9242789683798386,0.7901525157511067,0.29953143040506774,62.09194751206244,1.0351014014035191,0.559196569566301
148,20860710,test_family_ood,2,5,0.02,79,177,0.69140625,28.584630883869945,0.821220459970876,0.4661078032854359,43.24206154064909,0.6778536421850242,0.3221463578149363,0.9999999999999605,2.547840516733764e-16,3.91539417899524e-16,0.832181644332062,0.832181644332062,0.8871678132867872,0.2994593237614992,66.24547021687789,0.9948827219224059,0.49597776086118556
149,20860711,test_family_ood,2,5,0.05,79,177,0.69140625,28.584630883869945,0.8089450919775927,0.45267796664088833,44.04095270116706,0.6868585025412819,0.31314149745868175,0.9999999999999637,4.120583475128505e-16,4.540312220284598e-16,0.7795253546742373,0.7795253546742374,0.878103240674676,0.23506766221837722,73.23006551729621,0.985244395850801,0.48474625582961045
150,20860712,test_family_ood,2,7,0.02,111,145,0.56640625,58.625397741925454,0.7474754493044702,0.45775099355936716,38.76039755075642,0.6249711091864657,0.3750288908134873,0.999999999999953,1.3603849734551457e-16,3.911303042846446e-16,0.6108023096929377,0.6108023096929378,0.8887884188104656,0.2539686303848458,71.42529931640357,0.9365900586472896,0.49892124760810186
151,20860713,test_family_ood,2,7,0.05,111,145,0.56640625,58.625397741925454,0.7677776699876794,0.4720955495291219,38.51142485856839,0.6219155127082389,0.37808448729171296,0.9999999999999519,9.093480597061596e-17,4.206203151611044e-16,0.6376382208655476,0.6376382208655476,0.8649562362186967,0.25780070087845947,70.19494280934015,0.9487329413254543,0.5144507765258962
152,20860714,test_family_ood,2,5,0.02,79,177,0.69140625,28.584630883869945,0.8041148484269348,0.4626062619359463,42.47012564917146,0.6690313557183706,0.33096864428159195,0.9999999999999626,1.63929215951033e-16,4.3314973980779157e-16,0.7995459558481779,0.7995459558481779,0.9061353874773246,0.26606760496859677,70.63710250738205,0.9887136419792955,0.5070727366924782
153,20860715,test_family_ood,2,5,0.05,79,177,0.69140625,28.584630883869945,0.7994061311040587,0.4772391879267385,40.30078462520333,0.6436003683639435,0.3563996316360216,0.9999999999999653,2.5275646122820726e-16,4.010474017930232e-16,0.7993104223483143,0.7993104223483143,0.9113062105334118,0.30531994832730797,66.4964481972244,0.9856167282599383,0.530893877787835
154,20860716,test_family_ood,2,7,0.02,111,145,0.56640625,58.625397741925454,0.7100999197060683,0.4609367236741565,35.08846982192268,0.5786493249946744,0.42135067500528584,0.9999999999999604,3.556715630855771e-17,3.3773488780406045e-16,0.6078207286492646,0.6078207286492646,0.8873044321354633,0.2827334439934444,68.13568897501446,0.9234931565050352,0.5340689261077366
155,20860717,test_family_ood,2,7,0.05,111,145,0.56640625,58.625397741925454,0.7785531000276428,0.4951238988665424,36.40460761773,0.5955626067750707,0.4044373932248695,0.9999999999999402,6.825334694375108e-17,4.1237421942109764e-16,0.6465672990717919,0.6465672990717919,0.8982577848931965,0.3046269367745157,66.08691381267607,0.9461248468931458,0.5377985971668976
