case_id,split,family,base_seed,geometry_digest,warm_checkpoint,method,candidate_paired_call_budget,paired_call_budget,optimization_forward_calls,optimization_adjoint_calls,grouped_adjoint_calls,full_path_seconds_through_maximum_budget,field_relative_l2,field_rmse,field_nrmse_dynamic_range,field_mean_bias,h1_seminorm_relative_error,measured_reprojection_relative_l2,measured_data_residual_norm,clean_reprojection_relative_l2
817ed62303fd3253a425,development,single_interface,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,9,zero_start_huber_pdhg_pair_rounded,23,23,23,23,0,0.013886458007618785,0.6736161006345682,0.07004495695402292,0.07857594180645272,-0.0005607033473324761,1.070420709675186,0.13502412984914436,0.8460087437896341,0.1383118714757643
817ed62303fd3253a425,development,single_interface,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,10,zero_start_huber_pdhg_pair_rounded,24,24,24,24,0,0.013782958965748549,0.6711177300798776,0.0697851676500059,0.07828451198591933,-0.0005928561579269505,1.071814088770394,0.12924245633160675,0.8097830235791899,0.1326180322769094
c12970cf110f1be99b82,ood,smooth_no_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,0,zero_start_cgls_componentwise,13,13,13,13,0,0.0074884999776259065,0.6213772538339682,0.0773477598747295,0.07205588890245755,0.02187550674420222,1.2558999724409654,0.0054829469549542,0.04185096024028956,0.01866627193423313
c12970cf110f1be99b82,ood,smooth_no_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,0,zero_start_cgls_pair_rounded,13,13,13,13,0,0.0074884999776259065,0.6213772538339682,0.0773477598747295,0.07205588890245755,0.02187550674420222,1.2558999724409654,0.0054829469549542,0.04185096024028956,0.01866627193423313
c12970cf110f1be99b82,ood,smooth_no_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,1,zero_start_cgls_componentwise,15,14,14,14,0,0.0074884999776259065,0.621271403017421,0.0773345837832483,0.07204361427439494,0.021876291645415113,1.2558494027424483,0.004394512554115518,0.03354301467599702,0.018077401878191856
c12970cf110f1be99b82,ood,smooth_no_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,1,zero_start_cgls_pair_rounded,15,15,15,15,0,0.0074884999776259065,0.621188016794929,0.07732420403813474,0.07203394467618099,0.021871853415420858,1.2559693802894076,0.0034737191655552194,0.026514661527451838,0.017737732392187296
c12970cf110f1be99b82,ood,smooth_no_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,2,zero_start_cgls_componentwise,16,15,15,15,0,0.0074884999776259065,0.621188016794929,0.07732420403813474,0.07203394467618099,0.021871853415420858,1.2559693802894076,0.0034737191655552194,0.026514661527451838,0.017737732392187296
c12970cf110f1be99b82,ood,smooth_no_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,2,zero_start_cgls_pair_rounded,16,16,16,16,0,0.0074884999776259065,0.6211303465599732,0.07731702536614803,0.07202725714454492,0.021864405530889437,1.2560388596460392,0.002961637927738722,0.022605980356591317,0.017396387996967206
c12970cf110f1be99b82,ood,smooth_no_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,3,zero_start_cgls_componentwise,17,16,16,16,0,0.0074884999776259065,0.6211303465599732,0.07731702536614803,0.07202725714454492,0.021864405530889437,1.2560388596460392,0.002961637927738722,0.022605980356591317,0.017396387996967206
c12970cf110f1be99b82,ood,smooth_no_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,3,zero_start_cgls_pair_rounded,17,17,17,17,0,0.0074884999776259065,0.6210381512214146,0.0773055490804224,0.0720165660273025,0.021850422209210834,1.2560755662113638,0.0024234890737083567,0.018498326848648463,0.017011340251088615
c12970cf110f1be99b82,ood,smooth_no_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,4,zero_start_cgls_componentwise,18,17,17,17,0,0.0074884999776259065,0.6210381512214146,0.0773055490804224,0.0720165660273025,0.021850422209210834,1.2560755662113638,0.0024234890737083567,0.018498326848648463,0.017011340251088615
c12970cf110f1be99b82,ood,smooth_no_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,4,zero_start_cgls_pair_rounded,18,18,18,18,0,0.0074884999776259065,0.6209842680407358,0.07729884181314682,0.07201031764846863,0.021841093378318438,1.2560962811794651,0.0020738780056345748,0.015829769405045904,0.016822542469541884
c12970cf110f1be99b82,ood,smooth_no_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,5,zero_start_cgls_componentwise,19,18,18,18,0,0.0074884999776259065,0.6209842680407358,0.07729884181314682,0.07201031764846863,0.021841093378318438,1.2560962811794651,0.0020738780056345748,0.015829769405045904,0.016822542469541884
c12970cf110f1be99b82,ood,smooth_no_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,5,zero_start_cgls_pair_rounded,19,19,19,19,0,0.0074884999776259065,0.6209421438727856,0.0772935982835399,0.07200543286334461,0.021834806032774014,1.2559984954294756,0.001755794789117639,0.0134018619025804,0.01663895594651085
c12970cf110f1be99b82,ood,smooth_no_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,6,zero_start_cgls_componentwise,20,19,19,19,0,0.0074884999776259065,0.6209421438727856,0.0772935982835399,0.07200543286334461,0.021834806032774014,1.2559984954294756,0.001755794789117639,0.0134018619025804,0.01663895594651085
c12970cf110f1be99b82,ood,smooth_no_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,6,zero_start_cgls_pair_rounded,20,20,20,20,0,0.0074884999776259065,0.6208900107295386,0.07728710885731696,0.07199938742161859,0.021828505874826425,1.2558879379374805,0.001466864837063785,0.011196479279881724,0.01652658537675303
c12970cf110f1be99b82,ood,smooth_no_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,7,zero_start_cgls_componentwise,21,20,20,20,0,0.0074884999776259065,0.6208900107295386,0.07728710885731696,0.07199938742161859,0.021828505874826425,1.2558879379374805,0.001466864837063785,0.011196479279881724,0.01652658537675303
c12970cf110f1be99b82,ood,smooth_no_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,7,zero_start_cgls_pair_rounded,21,21,21,21,0,0.0074884999776259065,0.6208507694142031,0.07728222417926187,0.07199483693664226,0.021820666728271834,1.255833514669454,0.0012586324339903473,0.009607055546009546,0.016534046507300105
c12970cf110f1be99b82,ood,smooth_no_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,8,zero_start_cgls_componentwise,22,21,21,21,0,0.0074884999776259065,0.6208507694142031,0.07728222417926187,0.07199483693664226,0.021820666728271834,1.255833514669454,0.0012586324339903473,0.009607055546009546,0.016534046507300105
c12970cf110f1be99b82,ood,smooth_no_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,8,zero_start_cgls_pair_rounded,22,22,22,22,0,0.0074884999776259065,0.6208120897106736,0.07727740940948687,0.07199035157705899,0.02181163685365795,1.255751340247342,0.0010324034925327727,0.00788026546178506,0.01650828556401223
c12970cf110f1be99b82,ood,smooth_no_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,9,zero_start_cgls_componentwise,23,22,22,22,0,0.0074884999776259065,0.6208120897106736,0.07727740940948687,0.07199035157705899,0.02181163685365795,1.255751340247342,0.0010324034925327727,0.00788026546178506,0.01650828556401223
c12970cf110f1be99b82,ood,smooth_no_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,9,zero_start_cgls_pair_rounded,23,23,23,23,0,0.0074884999776259065,0.6207766947461023,0.07727300351724743,0.07198624712099931,0.021803771359105953,1.255668106221974,0.0007962431128007318,0.0060776693864086784,0.016506984729961705
c12970cf110f1be99b82,ood,smooth_no_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,10,zero_start_cgls_componentwise,24,23,23,23,0,0.0074884999776259065,0.6207766947461023,0.07727300351724743,0.07198624712099931,0.021803771359105953,1.255668106221974,0.0007962431128007318,0.0060776693864086784,0.016506984729961705
c12970cf110f1be99b82,ood,smooth_no_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,10,zero_start_cgls_pair_rounded,24,24,24,24,0,0.0074884999776259065,0.6207561827319729,0.07727045022400464,0.07198386851540639,0.021800082397853384,1.2556223121996104,0.0006299792076363119,0.004808588335361097,0.016480846504260672
c12970cf110f1be99b82,ood,smooth_no_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,0,zero_start_huber_pdhg_pair_rounded,13,13,13,13,0,0.008072749944403768,0.6443608325618312,0.0802087083847303,0.07472110103434271,0.02697287505200465,0.9889052676300907,0.2559268135699448,1.9534719170430543,0.2557656239764141
c12970cf110f1be99b82,ood,smooth_no_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,1,zero_start_huber_pdhg_pair_rounded,15,15,15,15,0,0.009201459004543722,0.6286621440046967,0.07825456798874174,0.07290065628583021,0.02568066646419191,1.0221728653381172,0.2072327000586068,1.5817930689269366,0.2067656525712346
c12970cf110f1be99b82,ood,smooth_no_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,2,zero_start_huber_pdhg_pair_rounded,16,16,16,16,0,0.009682166972197592,0.6225843948481022,0.07749802230020462,0.0721958708832387,0.02512432177345388,1.035889957247155,0.18775219996354475,1.4330997400223513,0.18711810285921265
c12970cf110f1be99b82,ood,smooth_no_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,3,zero_start_huber_pdhg_pair_rounded,17,17,17,17,0,0.010280958958901465,0.6173505681123687,0.0768465263352596,0.07158894805901589,0.024623375152874157,1.047724978295367,0.1709213714646065,1.3046311737372558,0.1701183567428011
c12970cf110f1be99b82,ood,smooth_no_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,4,zero_start_huber_pdhg_pair_rounded,18,18,18,18,0,0.011088124942034483,0.6127783580357652,0.07627738704842559,0.07105874734876191,0.02417382835714548,1.0578003069850153,0.15636459775329709,1.193520312584671,0.1553963901842745
c12970cf110f1be99b82,ood,smooth_no_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,5,zero_start_huber_pdhg_pair_rounded,19,19,19,19,0,0.011437624925747514,0.6087276701594166,0.0757731657702019,0.07058902317750236,0.02377139169152794,1.0662662163995678,0.14375029044895843,1.0972361650651221,0.14262576105056246
c12970cf110f1be99b82,ood,smooth_no_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,6,zero_start_huber_pdhg_pair_rounded,20,20,20,20,0,0.011913583031855524,0.605091018423558,0.07532048285740192,0.07016731129178538,0.023411724230743933,1.073283462207458,0.13278636679187827,1.013549283390035,0.13151869107061326
c12970cf110f1be99b82,ood,smooth_no_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,7,zero_start_huber_pdhg_pair_rounded,21,21,21,21,0,0.012383292079903185,0.6017859898838956,0.07490907971657623,0.06978405495627588,0.023090521654826272,1.0790135989250198,0.12321769731744969,0.9405122817526321,0.12182334418217747
c12970cf110f1be99b82,ood,smooth_no_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,8,zero_start_huber_pdhg_pair_rounded,22,22,22,22,0,0.013670459040440619,0.5987491097231322,0.07453105513329172,0.069431893530791,0.02280361923301713,1.0836116887622873,0.11482427153975631,0.876445835115816,0.11332184952480023
c12970cf110f1be99b82,ood,smooth_no_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,9,zero_start_huber_pdhg_pair_rounded,23,23,23,23,0,0.014138958067633212,0.5959311524145706,0.07418028161544084,0.06910511874541747,0.0225470748729926,1.087221636819068,0.10741942413037213,0.8199251397558993,0.10582850835061097
c12970cf110f1be99b82,ood,smooth_no_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,10,zero_start_huber_pdhg_pair_rounded,24,24,24,24,0,0.014396916958503425,0.5932936083081318,0.07385196556115162,0.06879926496023905,0.022317207185639343,1.0899744335937023,0.10084815573662023,0.7697670961828735,0.09918832783854716
c574fbda17385d89b138,ood,single_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,0,zero_start_cgls_componentwise,13,13,13,13,0,0.007837834069505334,0.7013554613919954,0.08004018904539788,0.08101652646610268,-0.0024618043063754373,1.1602248151700776,0.010314225411799376,0.0717400096899062,0.02454939364973646
c574fbda17385d89b138,ood,single_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,0,zero_start_cgls_pair_rounded,13,13,13,13,0,0.007837834069505334,0.7013554613919954,0.08004018904539788,0.08101652646610268,-0.0024618043063754373,1.1602248151700776,0.010314225411799376,0.0717400096899062,0.02454939364973646
c574fbda17385d89b138,ood,single_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,1,zero_start_cgls_componentwise,15,14,14,14,0,0.007837834069505334,0.702133609169241,0.08012899293818052,0.08110641359675197,-0.002481459790371928,1.1607529983130755,0.008454866905189661,0.058807347085054355,0.024650758257889104
c574fbda17385d89b138,ood,single_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,1,zero_start_cgls_pair_rounded,15,15,15,15,0,0.007837834069505334,0.7025316371337635,0.08017441674291217,0.08115239148513684,-0.0025006149966343228,1.161346524805845,0.007134226555711045,0.049621708058773986,0.02462795335868467
c574fbda17385d89b138,ood,single_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,2,zero_start_cgls_componentwise,16,15,15,15,0,0.007837834069505334,0.7025316371337635,0.08017441674291217,0.08115239148513684,-0.0025006149966343228,1.161346524805845,0.007134226555711045,0.049621708058773986,0.02462795335868467
c574fbda17385d89b138,ood,single_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,2,zero_start_cgls_pair_rounded,16,16,16,16,0,0.007837834069505334,0.702823629165211,0.08020773949960736,0.08118612071581353,-0.0025092116842497895,1.1619421723556496,0.005995219804357305,0.041699411219545734,0.024930855268003448
c574fbda17385d89b138,ood,single_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,3,zero_start_cgls_componentwise,17,16,16,16,0,0.007837834069505334,0.702823629165211,0.08020773949960736,0.08118612071581353,-0.0025092116842497895,1.1619421723556496,0.005995219804357305,0.041699411219545734,0.024930855268003448
c574fbda17385d89b138,ood,single_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,3,zero_start_cgls_pair_rounded,17,17,17,17,0,0.007837834069505334,0.7029981507405739,0.08022765627598324,0.08120628043881796,-0.002509629168736807,1.1623223313712443,0.005159966274005804,0.035889852676022356,0.024875309263778705
c574fbda17385d89b138,ood,single_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,4,zero_start_cgls_componentwise,18,17,17,17,0,0.007837834069505334,0.7029981507405739,0.08022765627598324,0.08120628043881796,-0.002509629168736807,1.1623223313712443,0.005159966274005804,0.035889852676022356,0.024875309263778705
c574fbda17385d89b138,ood,single_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,4,zero_start_cgls_pair_rounded,18,18,18,18,0,0.007837834069505334,0.7030973757380008,0.08023898004544004,0.08121774233663247,-0.0025103189810043247,1.162816814372966,0.00429657788774644,0.029884603738420012,0.02487256116042842
c574fbda17385d89b138,ood,single_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,5,zero_start_cgls_componentwise,19,18,18,18,0,0.007837834069505334,0.7030973757380008,0.08023898004544004,0.08121774233663247,-0.0025103189810043247,1.162816814372966,0.00429657788774644,0.029884603738420012,0.02487256116042842
c574fbda17385d89b138,ood,single_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,5,zero_start_cgls_pair_rounded,19,19,19,19,0,0.007837834069505334,0.7031317431122,0.08024290212387149,0.08122171225692917,-0.0025203358375821003,1.1631293343206157,0.0036621571950438826,0.025471926603218797,0.02505293436365499
c574fbda17385d89b138,ood,single_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,6,zero_start_cgls_componentwise,20,19,19,19,0,0.007837834069505334,0.7031317431122,0.08024290212387149,0.08122171225692917,-0.0025203358375821003,1.1631293343206157,0.0036621571950438826,0.025471926603218797,0.02505293436365499
c574fbda17385d89b138,ood,single_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,6,zero_start_cgls_pair_rounded,20,20,20,20,0,0.007837834069505334,0.7031774194085244,0.08024811480074356,0.0812269885185023,-0.002540056915299014,1.1635159696020732,0.0029434820063679416,0.02047322210132517,0.02501604878610451
c574fbda17385d89b138,ood,single_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,7,zero_start_cgls_componentwise,21,20,20,20,0,0.007837834069505334,0.7031774194085244,0.08024811480074356,0.0812269885185023,-0.002540056915299014,1.1635159696020732,0.0029434820063679416,0.02047322210132517,0.02501604878610451
c574fbda17385d89b138,ood,single_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,7,zero_start_cgls_pair_rounded,21,21,21,21,0,0.007837834069505334,0.7032350203761666,0.08025468834667436,0.08123364224913725,-0.0025535505387513724,1.1638355633131425,0.0023066542388552676,0.01604380269384391,0.02505465456564549
c574fbda17385d89b138,ood,single_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,8,zero_start_cgls_componentwise,22,21,21,21,0,0.007837834069505334,0.7032350203761666,0.08025468834667436,0.08123364224913725,-0.0025535505387513724,1.1638355633131425,0.0023066542388552676,0.01604380269384391,0.02505465456564549
c574fbda17385d89b138,ood,single_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,8,zero_start_cgls_pair_rounded,22,22,22,22,0,0.007837834069505334,0.7032359929141395,0.08025479933479308,0.08123375459109902,-0.00256002632939648,1.1640426020155015,0.0018152385775516615,0.012625788941365516,0.025018715508077827
c574fbda17385d89b138,ood,single_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,9,zero_start_cgls_componentwise,23,22,22,22,0,0.007837834069505334,0.7032359929141395,0.08025479933479308,0.08123375459109902,-0.00256002632939648,1.1640426020155015,0.0018152385775516615,0.012625788941365516,0.025018715508077827
c574fbda17385d89b138,ood,single_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,9,zero_start_cgls_pair_rounded,23,23,23,23,0,0.007837834069505334,0.703212493987063,0.08025211758685055,0.08123104013095403,-0.0025639982038178437,1.164177606887014,0.0013878397348737336,0.009653040538941358,0.02499221300530791
c574fbda17385d89b138,ood,single_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,10,zero_start_cgls_componentwise,24,23,23,23,0,0.007837834069505334,0.703212493987063,0.08025211758685055,0.08123104013095403,-0.0025639982038178437,1.164177606887014,0.0013878397348737336,0.009653040538941358,0.02499221300530791
c574fbda17385d89b138,ood,single_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,10,zero_start_cgls_pair_rounded,24,24,24,24,0,0.007837834069505334,0.7032137617771279,0.08025226226977104,0.08123118657872978,-0.0025668203229789154,1.1642260626026353,0.0010999625496328166,0.007650727109271666,0.025007892865964002
c574fbda17385d89b138,ood,single_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,0,zero_start_huber_pdhg_pair_rounded,13,13,13,13,0,0.008239916991442442,0.7196557572307333,0.08212865804457291,0.08313047079785994,-0.0033712065043178703,0.9938083642303983,0.26585152524086697,1.8491152011316077,0.27036728041500685
c574fbda17385d89b138,ood,single_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,1,zero_start_huber_pdhg_pair_rounded,15,15,15,15,0,0.009141459013335407,0.7111225312642147,0.0811548280010003,0.08214476188787927,-0.0032323855662023085,1.017164225592032,0.2204237831681352,1.5331451184184561,0.22600705184903389
c574fbda17385d89b138,ood,single_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,2,zero_start_huber_pdhg_pair_rounded,16,16,16,16,0,0.009508375078439713,0.7077579735870391,0.08077085746486048,0.0817561076446249,-0.0031727774051712255,1.0264867240226436,0.20313161614573674,1.4128704317389138,0.20922068993943885
c574fbda17385d89b138,ood,single_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,3,zero_start_huber_pdhg_pair_rounded,17,17,17,17,0,0.010009458987042308,0.7047185125575659,0.08042398765520317,0.08140500668584963,-0.0031195434359124197,1.0342644888692285,0.18866978760236716,1.3122820037753156,0.19523343478408306
c574fbda17385d89b138,ood,single_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,4,zero_start_huber_pdhg_pair_rounded,18,18,18,18,0,0.010921125067397952,0.7018777075365984,0.08009978889517917,0.08107685332020897,-0.003072344033789742,1.040595517428006,0.17653231348188714,1.2278604911314188,0.18353299107823867
c574fbda17385d89b138,ood,single_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,5,zero_start_huber_pdhg_pair_rounded,19,19,19,19,0,0.011187625001184642,0.6991542636948627,0.07978898364456571,0.08076225683921057,-0.003030725842685457,1.0456099699825416,0.16628460942448464,1.1565831669480324,0.17368122194042754
c574fbda17385d89b138,ood,single_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,6,zero_start_huber_pdhg_pair_rounded,20,20,20,20,0,0.012286750017665327,0.6964989575799027,0.07948595441742747,0.08045553123432071,-0.002994181682932832,1.0494526260551456,0.15756237226453612,1.0959161412248468,0.1653127232150719
c574fbda17385d89b138,ood,single_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,7,zero_start_huber_pdhg_pair_rounded,21,21,21,21,0,0.012549250037409365,0.6938845030507661,0.07918758726085416,0.0801535245683516,-0.0029621839747047624,1.0522710358316751,0.15006654704725822,1.0437793541902938,0.15812924557605365
c574fbda17385d89b138,ood,single_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,8,zero_start_huber_pdhg_pair_rounded,22,22,22,22,0,0.013273541000671685,0.6912980193219231,0.07889241219198317,0.07985474892745756,-0.002934200713651701,1.0542078526944543,0.14355563402739785,0.9984930680673854,0.15189144477317568
c574fbda17385d89b138,ood,single_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,9,zero_start_huber_pdhg_pair_rounded,23,23,23,23,0,0.013858749996870756,0.6887355882725528,0.07859998206646544,0.07955875171298252,-0.002909738878829066,1.0553961925999844,0.13783704542638023,0.958717749488419,0.1464096857697054
c574fbda17385d89b138,ood,single_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,10,zero_start_huber_pdhg_pair_rounded,24,24,24,24,0,0.014279791037552059,0.686198463541197,0.07831043995221935,0.07926567773800022,-0.0028882976683267613,1.0559568346188533,0.13275874291084622,0.9233959044513783,0.14153524735037812
49ed9e07a52fd9932a2e,ood,two_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,0,zero_start_cgls_componentwise,13,13,13,13,0,0.007519874954596162,0.6794317338270243,0.04038644263512232,0.1036113087344905,-0.012235783722628917,1.3034358795254204,0.011195449919976433,0.04155528851718117,0.02809151873252406
49ed9e07a52fd9932a2e,ood,two_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,0,zero_start_cgls_pair_rounded,13,13,13,13,0,0.007519874954596162,0.6794317338270243,0.04038644263512232,0.1036113087344905,-0.012235783722628917,1.3034358795254204,0.011195449919976433,0.04155528851718117,0.02809151873252406
49ed9e07a52fd9932a2e,ood,two_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,1,zero_start_cgls_componentwise,15,14,14,14,0,0.007519874954596162,0.6799664037398173,0.04041822421771062,0.10369284429817899,-0.012226627231803469,1.3052788648790137,0.009438547210912005,0.035034014294738555,0.028490068774515518
49ed9e07a52fd9932a2e,ood,two_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,1,zero_start_cgls_pair_rounded,15,15,15,15,0,0.007519874954596162,0.6804694749213059,0.04044812752425495,0.10376956114978532,-0.012218034567681637,1.3063623453615842,0.008172905978437523,0.030336205189195387,0.02892232793719731
49ed9e07a52fd9932a2e,ood,two_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,2,zero_start_cgls_componentwise,16,15,15,15,0,0.007519874954596162,0.6804694749213059,0.04044812752425495,0.10376956114978532,-0.012218034567681637,1.3063623453615842,0.008172905978437523,0.030336205189195387,0.02892232793719731
49ed9e07a52fd9932a2e,ood,two_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,2,zero_start_cgls_pair_rounded,16,16,16,16,0,0.007519874954596162,0.6811236184187098,0.040487010796139,0.10386931607804636,-0.012196903182231832,1.3077243629678472,0.00670652044063787,0.024893273057280247,0.02972864820211285
49ed9e07a52fd9932a2e,ood,two_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,3,zero_start_cgls_componentwise,17,16,16,16,0,0.007519874954596162,0.6811236184187098,0.040487010796139,0.10386931607804636,-0.012196903182231832,1.3077243629678472,0.00670652044063787,0.024893273057280247,0.02972864820211285
49ed9e07a52fd9932a2e,ood,two_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,3,zero_start_cgls_pair_rounded,17,17,17,17,0,0.007519874954596162,0.6816255998294578,0.04051684932507387,0.10394586674287182,-0.012179799089481524,1.3089698148818654,0.005624604977117604,0.020877417548198655,0.03021459728956825
49ed9e07a52fd9932a2e,ood,two_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,4,zero_start_cgls_componentwise,18,17,17,17,0,0.007519874954596162,0.6816255998294578,0.04051684932507387,0.10394586674287182,-0.012179799089481524,1.3089698148818654,0.005624604977117604,0.020877417548198655,0.03021459728956825
49ed9e07a52fd9932a2e,ood,two_interface,3109,efb5c7642b3f28db33edc707678c5b671ac1d177550bbaf94383ce396121960b,4,zero_start_cgls_pair_rounded,18,18,18,18,0,0.007519874954596162,0.6821811204862716,0.0405498703072006,0.10403058198270514,-0.012170699920467454,1.3099326703753278,0.0044954433026089015,0.0166861934793002,0.030809117875008677
