case_id,split,family,base_seed,geometry_digest,method,model_seed,warm_checkpoint,control,paired_call_budget,optimization_forward_calls,optimization_adjoint_calls,grouped_adjoint_calls,neural_inference_seconds,full_cgne_path_seconds_through_k10,cgne_breakdown,system_residual_norm_from_recurrence,recurrence_residual_closure_relative_error,field_relative_l2,field_rmse,field_nrmse_dynamic_range,field_mean_bias,h1_seminorm_relative_error,measured_reprojection_relative_l2,measured_data_residual_norm,clean_reprojection_relative_l2,warm_cgls_field_gain_over_same_call_cgne,warm_cgls_h1_gain_over_same_call_cgne,warm_cgls_measured_reprojection_ratio_to_same_call_cgne
d2bd02757c7386060fa0,ood,two_interface,3121,01171c51a93fbb387eb28c87aab80f21630e7f67bdbeb573a7d5212f69c5a11a,jacru_m2,29,4,same_call_affine_cgne,18,18,17,1,0.010712791001424193,0.004290207987651229,False,0.21909709886388476,1.809246137811091e-15,0.48288614264054774,0.024612190982714225,0.06608002160928093,-0.007156637920892424,0.8135603975761473,0.07947451062604095,0.21909709886388473,0.08384885826215739,0.025212002417883128,0.032953040255148336,0.6336033887488303
d2bd02757c7386060fa0,ood,two_interface,3121,01171c51a93fbb387eb28c87aab80f21630e7f67bdbeb573a7d5212f69c5a11a,jacru_m2,29,5,same_call_affine_cgne,19,19,18,1,0.010712791001424193,0.004290207987651229,False,0.18549687437185294,2.0843847966553494e-15,0.49254606731795497,0.0251045470270167,0.067401923347725,-0.007331108056130553,0.8271288477270936,0.06728648343500854,0.18549687437185292,0.07339123521929784,0.031750582543148775,0.035420876599921214,0.5991654793085124
d2bd02757c7386060fa0,ood,two_interface,3121,01171c51a93fbb387eb28c87aab80f21630e7f67bdbeb573a7d5212f69c5a11a,jacru_m2,29,6,same_call_affine_cgne,20,20,19,1,0.010712791001424193,0.004290207987651229,False,0.15016464360560303,2.372977083874183e-15,0.5035598199076433,0.02566590623416122,0.06890908817367371,-0.007406644681541481,0.8457410726391804,0.05447019438310032,0.15016464360560303,0.06268005564910177,0.03679312998269413,0.04009901830463991,0.5949173215293202
d2bd02757c7386060fa0,ood,two_interface,3121,01171c51a93fbb387eb28c87aab80f21630e7f67bdbeb573a7d5212f69c5a11a,jacru_m2,29,7,same_call_affine_cgne,21,21,20,1,0.010712791001424193,0.004290207987651229,False,0.0997673682596986,4.155936859908153e-15,0.5101495250483538,0.026001776467579098,0.06981084910579695,-0.007370319334602225,0.8530434963449598,0.03618926407516454,0.0997673682596986,0.047594618119887494,0.029160013078161295,0.029494584651862166,0.6670851413520004
d2bd02757c7386060fa0,ood,two_interface,3121,01171c51a93fbb387eb28c87aab80f21630e7f67bdbeb573a7d5212f69c5a11a,jacru_m2,29,8,same_call_affine_cgne,22,22,21,1,0.010712791001424193,0.004290207987651229,False,0.0910604271097494,3.887405131667297e-15,0.513514421609717,0.02617328165170487,0.07027131466455579,-0.007273930144249719,0.8596857876967,0.0330309388826806,0.09106042710974939,0.04346673096501554,0.024043353525741162,0.025332222068359167,0.5900695914041969
d2bd02757c7386060fa0,ood,two_interface,3121,01171c51a93fbb387eb28c87aab80f21630e7f67bdbeb573a7d5212f69c5a11a,jacru_m2,29,9,same_call_affine_cgne,23,23,22,1,0.010712791001424193,0.004290207987651229,False,0.0643997397353929,6.492988280739004e-15,0.5156820628862875,0.026283764012596883,0.07056794314433298,-0.007237992914256036,0.8638016760179147,0.023360134965066,0.06439973973539291,0.036583467453582465,0.017312934834188276,0.01870208041089405,0.640645452017297
d2bd02757c7386060fa0,ood,two_interface,3121,01171c51a93fbb387eb28c87aab80f21630e7f67bdbeb573a7d5212f69c5a11a,jacru_m2,29,10,same_call_affine_cgne,24,24,23,1,0.010712791001424193,0.004290207987651229,False,0.04831018950033048,1.0125134086741775e-14,0.5161830580539569,0.026309299201245438,0.07063650127549972,-0.007267902299595797,0.8651470136933476,0.017523868132892688,0.048310189500330496,0.03200432720277886,0.010969827074926664,0.012279094684133018,0.6494171082432902
efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,ef951b7f7b41354cd630859e120b9682ccfcb4e5ec498334b485ae29dd327806,jacru_m2,29,1,same_call_affine_cgne,15,15,14,1,0.004405542043969035,0.003769500064663589,False,0.481809816653506,1.3150513146259956e-15,0.3639428085857801,0.027148698752332504,0.03593613538445688,0.0017265385158272276,0.6177672939785076,0.09463045778722239,0.4818098166535059,0.09442242551494856,0.015046980737881688,0.017341456144189138,0.9482043348375853
efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,ef951b7f7b41354cd630859e120b9682ccfcb4e5ec498334b485ae29dd327806,jacru_m2,29,2,same_call_affine_cgne,16,16,15,1,0.004405542043969035,0.003769500064663589,False,0.26531719684150346,1.9933814513282822e-15,0.35574591975347963,0.026537243159957383,0.03512676506620957,0.0017545596510602764,0.6085153568703797,0.05210995485795561,0.2653171968415034,0.05350689651914274,0.0026522675445297406,0.006163895365015937,0.8647502785336673
efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,ef951b7f7b41354cd630859e120b9682ccfcb4e5ec498334b485ae29dd327806,jacru_m2,29,3,same_call_affine_cgne,17,17,16,1,0.004405542043969035,0.003769500064663589,False,0.18513559121401768,2.5555624781433516e-15,0.3517203294504394,0.02623694999339577,0.03472927360678343,0.001703509894251509,0.6067847303195285,0.0363617866297849,0.1851355912140177,0.03844958197316283,-0.0008444976285024719,0.004991088499124552,0.778232536710011
efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,ef951b7f7b41354cd630859e120b9682ccfcb4e5ec498334b485ae29dd327806,jacru_m2,29,4,same_call_affine_cgne,18,18,17,1,0.004405542043969035,0.003769500064663589,False,0.12182176060327769,4.604592710027522e-15,0.35115465471988044,0.02619475288855002,0.034673418227252985,0.0017152149183157573,0.6069493922331665,0.02392655478546214,0.12182176060327767,0.027025389110823122,0.0005413466742092421,0.004180528275554374,0.7636236700456484
efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,ef951b7f7b41354cd630859e120b9682ccfcb4e5ec498334b485ae29dd327806,jacru_m2,29,5,same_call_affine_cgne,19,19,18,1,0.004405542043969035,0.003769500064663589,False,0.08021978062534246,6.860477359787559e-15,0.3522735209230941,0.0262782158964145,0.034783896374937846,0.0017408671518105222,0.6069093558585006,0.015755666036223484,0.08021978062534244,0.020892025030033515,0.0024354542539043456,0.00295219853762263,0.7573094221528986
efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,ef951b7f7b41354cd630859e120b9682ccfcb4e5ec498334b485ae29dd327806,jacru_m2,29,6,same_call_affine_cgne,20,20,19,1,0.004405542043969035,0.003769500064663589,False,0.07358219218360386,7.337871479201796e-15,0.3527346716639185,0.02631261592368995,0.034829430934390476,0.0017663919056899022,0.6070467415876036,0.014452002202207829,0.07358219218360394,0.021224585839349257,0.0026944184474444466,0.002559537863241812,0.636669051464733
efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,ef951b7f7b41354cd630859e120b9682ccfcb4e5ec498334b485ae29dd327806,jacru_m2,29,7,same_call_affine_cgne,21,21,20,1,0.004405542043969035,0.003769500064663589,False,0.06380698389728508,8.799316567237973e-15,0.3521345906530931,0.02626785224597586,0.03477017823880772,0.001732726936222612,0.6068161178071305,0.012532090230457675,0.06380698389728498,0.02045063387667859,0.001015119176495105,0.0019463637488891239,0.5918212809905202
efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,ef951b7f7b41354cd630859e120b9682ccfcb4e5ec498334b485ae29dd327806,jacru_m2,29,8,same_call_affine_cgne,22,22,21,1,0.004405542043969035,0.003769500064663589,False,0.05589323578040991,9.88451968707405e-15,0.3515901159402481,0.026227236578874945,0.034716416173635335,0.0017280599870462298,0.6060171217135841,0.010977780664259657,0.05589323578040991,0.019883164568303153,-8.614141138929554e-05,0.0008217022926292339,0.5598231214569337
efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,ef951b7f7b41354cd630859e120b9682ccfcb4e5ec498334b485ae29dd327806,jacru_m2,29,9,same_call_affine_cgne,23,23,22,1,0.004405542043969035,0.003769500064663589,False,0.043320251752409514,1.4999843079479938e-14,0.3520323195252307,0.026260223223019786,0.03476007986892629,0.0017729900415949836,0.6057649245262623,0.008508368059541494,0.04332025175240949,0.01783290807748486,0.00103651892669121,0.0006555219985530103,0.585533316571684
efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,ef951b7f7b41354cd630859e120b9682ccfcb4e5ec498334b485ae29dd327806,jacru_m2,29,10,same_call_affine_cgne,24,24,23,1,0.004405542043969035,0.003769500064663589,False,0.03662178029073499,1.2788567607830059e-14,0.3521333411956604,0.026267759041377108,0.034770054865930454,0.0017758510839277087,0.6059146846801429,0.00719274642008296,0.036621780290735005,0.01771975753155198,0.0010731614264729572,0.0008733797383060349,0.5693907007259701
59d5c6804bd39f12f83e,ood,single_interface,3137,ef951b7f7b41354cd630859e120b9682ccfcb4e5ec498334b485ae29dd327806,jacru_m2,29,1,same_call_affine_cgne,15,15,14,1,0.004612124990671873,0.004215457942336798,False,0.8795161826485949,1.6775568599785765e-15,0.4389502967458903,0.04820062886393661,0.05130613111467643,-0.00177790403328635,0.7089373177224028,0.12152111282323479,0.8795161826485948,0.12644502272297806,-0.010985308238873559,0.0031074613537287465,0.869803323562481
59d5c6804bd39f12f83e,ood,single_interface,3137,ef951b7f7b41354cd630859e120b9682ccfcb4e5ec498334b485ae29dd327806,jacru_m2,29,2,same_call_affine_cgne,16,16,15,1,0.004612124990671873,0.004215457942336798,False,0.6086933483642877,1.8853643478788295e-15,0.4238655009051369,0.04654418472618649,0.04954296448970464,-0.0016599945019529422,0.7043496549187477,0.08410202622830315,0.6086933483642879,0.088174564134482,-0.0095739839654998,0.007944747748906078,0.7825184375438249
59d5c6804bd39f12f83e,ood,single_interface,3137,ef951b7f7b41354cd630859e120b9682ccfcb4e5ec498334b485ae29dd327806,jacru_m2,29,3,same_call_affine_cgne,17,17,16,1,0.004612124990671873,0.004215457942336798,False,0.48780950077058466,2.9851762955869125e-15,0.43450315584695604,0.04771229342011926,0.05078633286932237,-0.0017984572001803647,0.7231387598525019,0.06739973015717969,0.48780950077058466,0.07276182197382085,0.013595674241169475,0.023780198466318292,0.6986259267423004
59d5c6804bd39f12f83e,ood,single_interface,3137,ef951b7f7b41354cd630859e120b9682ccfcb4e5ec498334b485ae29dd327806,jacru_m2,29,4,same_call_affine_cgne,18,18,17,1,0.004612124990671873,0.004215457942336798,False,0.3628697212654533,3.785183988119075e-15,0.449485569463009,0.049357495083148135,0.05253753268191646,-0.0019556426854865786,0.7476813239273542,0.050137033528186166,0.36286972126545325,0.05430404678597848,0.028416090088275614,0.03415525977229572,0.6845887516470963
59d5c6804bd39f12f83e,ood,single_interface,3137,ef951b7f7b41354cd630859e120b9682ccfcb4e5ec498334b485ae29dd327806,jacru_m2,29,5,same_call_affine_cgne,19,19,18,1,0.004612124990671873,0.004215457942336798,False,0.27791983278144505,3.9008725751545995e-15,0.4560179499710282,0.05007480829787715,0.053301061430660907,-0.0019320309748868155,0.761178415472599,0.03839966565884365,0.2779198327814449,0.04439253252245793,0.025680786425770985,0.031227689661950886,0.6664244056690478
59d5c6804bd39f12f83e,ood,single_interface,3137,ef951b7f7b41354cd630859e120b9682ccfcb4e5ec498334b485ae29dd327806,jacru_m2,29,6,same_call_affine_cgne,20,20,19,1,0.004612124990671873,0.004215457942336798,False,0.2686016573887688,4.7960423106455234e-15,0.4582490851806243,0.05031980669742319,0.05356184475042791,-0.001937966334474998,0.7665703154198283,0.037112190720304,0.2686016573887684,0.04311854142416484,0.022158953854283125,0.027702869389084728,0.5676707191554033
59d5c6804bd39f12f83e,ood,single_interface,3137,ef951b7f7b41354cd630859e120b9682ccfcb4e5ec498334b485ae29dd327806,jacru_m2,29,7,same_call_affine_cgne,21,21,20,1,0.004612124990671873,0.004215457942336798,False,0.21499034217382929,6.4900432621199275e-15,0.45887536904323445,0.050388578210391596,0.053635047120282296,-0.001956522450908215,0.7687583188659439,0.029704815150229224,0.2149903421738292,0.03778144203781079,0.01715671538980179,0.022210281130510157,0.57850350082752
59d5c6804bd39f12f83e,ood,single_interface,3137,ef951b7f7b41354cd630859e120b9682ccfcb4e5ec498334b485ae29dd327806,jacru_m2,29,8,same_call_affine_cgne,22,22,21,1,0.004612124990671873,0.004215457942336798,False,0.1533236917514463,7.865396564038006e-15,0.45805398795569174,0.050298383294816854,0.053539041066555944,-0.0019569868152585126,0.7685937202111203,0.021184448917919124,0.15332369175144633,0.0322206719603871,0.010428574117979594,0.014747777509366511,0.6299735693700764
59d5c6804bd39f12f83e,ood,single_interface,3137,ef951b7f7b41354cd630859e120b9682ccfcb4e5ec498334b485ae29dd327806,jacru_m2,29,9,same_call_affine_cgne,23,23,22,1,0.004612124990671873,0.004215457942336798,False,0.13264881766576622,1.1092925131087844e-14,0.45855457089291096,0.05035335173327423,0.0535975510482125,-0.0019955373311008086,0.7695151152589411,0.018327840073263112,0.13264881766576653,0.029485122646213703,0.008176478658360575,0.011283540931375402,0.5886419656221162
59d5c6804bd39f12f83e,ood,single_interface,3137,ef951b7f7b41354cd630859e120b9682ccfcb4e5ec498334b485ae29dd327806,jacru_m2,29,10,same_call_affine_cgne,24,24,23,1,0.004612124990671873,0.004215457942336798,False,0.11558979913726,1.0183875007294387e-14,0.46234040859832704,0.050769070231543055,0.054040053735038125,-0.0020396103802984168,0.7749673474836482,0.015970827256269218,0.11558979913726011,0.029029294637099474,0.011613532114753466,0.013105868342403904,0.5597660832160138
73a367367e8a2588b8c2,ood,two_interface,3137,ef951b7f7b41354cd630859e120b9682ccfcb4e5ec498334b485ae29dd327806,jacru_m2,29,1,same_call_affine_cgne,15,15,14,1,0.003078875015489757,0.004269333090633154,False,0.4233897820427566,9.238880448858426e-16,0.46811814544887886,0.02583728817355532,0.0677153756654178,-0.00779639021287486,0.7694738946597439,0.14423686114829226,0.4233897820427566,0.14348284052530982,7.034464711386246e-05,0.011193072159193074,0.8982320713269433
73a367367e8a2588b8c2,ood,two_interface,3137,ef951b7f7b41354cd630859e120b9682ccfcb4e5ec498334b485ae29dd327806,jacru_m2,29,2,same_call_affine_cgne,16,16,15,1,0.003078875015489757,0.004269333090633154,False,0.300713840956339,1.4792628717567634e-15,0.46267883763046563,0.025537071305366508,0.06692855555202418,-0.007235757089103546,0.7930471223689705,0.1024446558774272,0.30071384095633896,0.1008100956962632,0.002617406469022865,0.02493526825396908,0.7844058456703022
73a367367e8a2588b8c2,ood,two_interface,3137,ef951b7f7b41354cd630859e120b9682ccfcb4e5ec498334b485ae29dd327806,jacru_m2,29,3,same_call_affine_cgne,17,17,16,1,0.003078875015489757,0.004269333090633154,False,0.21813342380092174,2.3841043717348316e-15,0.46444984417363866,0.02563482014688885,0.06718473954006823,-0.007142808692029745,0.7984167191929584,0.07431185563518823,0.21813342380092177,0.07513669748276453,0.007345867496574288,0.020108196327407346,0.734188094578697
73a367367e8a2588b8c2,ood,two_interface,3137,ef951b7f7b41354cd630859e120b9682ccfcb4e5ec498334b485ae29dd327806,jacru_m2,29,4,same_call_affine_cgne,18,18,17,1,0.003078875015489757,0.004269333090633154,False,0.17379021477754922,2.6901576478479152e-15,0.46751869053575157,0.02580420189076944,0.06762866184107337,-0.007179576543588554,0.8019624268552329,0.059205385063520126,0.17379021477754927,0.06133787399779025,0.010192479423749123,0.016898865362756865,0.6776612304567647
73a367367e8a2588b8c2,ood,two_interface,3137,ef951b7f7b41354cd630859e120b9682ccfcb4e5ec498334b485ae29dd327806,jacru_m2,29,5,same_call_affine_cgne,19,19,18,1,0.003078875015489757,0.004269333090633154,False,0.1459174274909581,3.048215972098833e-15,0.4702786609202859,0.025956535550271814,0.06802790385557585,-0.007257404688281277,0.8049548520808271,0.04970991889928017,0.14591742749095818,0.051784643392995856,0.011709602952320486,0.015178176494507922,0.6280611446188753
73a367367e8a2588b8c2,ood,two_interface,3137,ef951b7f7b41354cd630859e120b9682ccfcb4e5ec498334b485ae29dd327806,jacru_m2,29,6,same_call_affine_cgne,20,20,19,1,0.003078875015489757,0.004269333090633154,False,0.12048865646037099,3.645571419782919e-15,0.4733192154970984,0.026124355758850127,0.06846773362376957,-0.007281959940282538,0.814488790199859,0.04104705958648711,0.12048865646037102,0.044065793691685146,0.01311696504916271,0.019277278265820597,0.6053917717418085
73a367367e8a2588b8c2,ood,two_interface,3137,ef951b7f7b41354cd630859e120b9682ccfcb4e5ec498334b485ae29dd327806,jacru_m2,29,7,same_call_affine_cgne,21,21,20,1,0.003078875015489757,0.004269333090633154,False,0.08639209012811594,5.2465811878816836e-15,0.47585147404121053,0.026264121103069877,0.068834036105875,-0.007258359817163933,0.817509852146402,0.02943132885257353,0.08639209012811588,0.03422703735819476,0.011936068350544393,0.015236365383596184,0.6451267137321167
73a367367e8a2588b8c2,ood,two_interface,3137,ef951b7f7b41354cd630859e120b9682ccfcb4e5ec498334b485ae29dd327806,jacru_m2,29,8,same_call_affine_cgne,22,22,21,1,0.003078875015489757,0.004269333090633154,False,0.08073369723766817,5.3498734839735165e-15,0.4782586729541059,0.026396983912615336,0.06918224815506142,-0.0071942385198556745,0.820715064579011,0.02750367527122287,0.08073369723766814,0.034041571731604804,0.012070194031515324,0.013805822692754988,0.5681158186511533
73a367367e8a2588b8c2,ood,two_interface,3137,ef951b7f7b41354cd630859e120b9682ccfcb4e5ec498334b485ae29dd327806,jacru_m2,29,9,same_call_affine_cgne,23,23,22,1,0.003078875015489757,0.004269333090633154,False,0.05927848529324361,6.819639407565318e-15,0.48020622108294664,0.02650447678108442,0.0694639696701385,-0.007134023267695061,0.8256178269704741,0.02019449456496144,0.05927848529324357,0.027278877452550858,0.01059423113738045,0.01311965806889226,0.6119485138194221
73a367367e8a2588b8c2,ood,two_interface,3137,ef951b7f7b41354cd630859e120b9682ccfcb4e5ec498334b485ae29dd327806,jacru_m2,29,10,same_call_affine_cgne,24,24,23,1,0.003078875015489757,0.004269333090633154,False,0.04538286681418215,9.636973008507284e-15,0.48052654783581217,0.026522156878948495,0.0695103063623109,-0.007155967432378026,0.8263543660711344,0.015460652421998197,0.04538286681418217,0.024718728713141444,0.007200227047006291,0.009036364920551376,0.6243705641182233
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,ad4a4bc22656ab4c5a3b78d52576aee368820b0318a81d0a599f0a654de9042b,jacru_m2,29,1,same_call_affine_cgne,15,15,14,1,0.0033266249811276793,0.003826458938419819,False,0.6137969309220609,1.4607155615672665e-15,0.35271102056887027,0.03727811690248484,0.04029660860101484,0.007315700478126021,0.6446500046698332,0.08947489198622255,0.6137969309220609,0.08927880770551484,0.012647196471121003,0.018174810645815276,0.9246075324469386
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,ad4a4bc22656ab4c5a3b78d52576aee368820b0318a81d0a599f0a654de9042b,jacru_m2,29,2,same_call_affine_cgne,16,16,15,1,0.0033266249811276793,0.003826458938419819,False,0.34051346079357675,2.525640016164284e-15,0.3453657298603138,0.036501791271165825,0.03945742216372694,0.007062380656642281,0.6466459619482959,0.04963759769634432,0.3405134607935767,0.049557068069124466,0.0020521497152929946,0.010570559458834894,0.8574924581910683
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,ad4a4bc22656ab4c5a3b78d52576aee368820b0318a81d0a599f0a654de9042b,jacru_m2,29,3,same_call_affine_cgne,17,17,16,1,0.0033266249811276793,0.003826458938419819,False,0.26573169260154844,3.1690841342062626e-15,0.3407770951436998,0.03601681730830849,0.03893317878485491,0.006841873430195241,0.6498831449167181,0.03873645059958556,0.26573169260154844,0.04040890080763214,-0.0025586373721280253,0.01065310641201378,0.7395764911828827
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,ad4a4bc22656ab4c5a3b78d52576aee368820b0318a81d0a599f0a654de9042b,jacru_m2,29,4,same_call_affine_cgne,18,18,17,1,0.0033266249811276793,0.003826458938419819,False,0.1966096279471733,5.19865536631779e-15,0.3419001436899541,0.0361355125929835,0.03906148508964618,0.0068667392115785925,0.6518774266005248,0.028660334286126465,0.19660962794717335,0.030001687974400258,0.0024137064023457278,0.009633023919099704,0.70696159043972
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,ad4a4bc22656ab4c5a3b78d52576aee368820b0318a81d0a599f0a654de9042b,jacru_m2,29,5,same_call_affine_cgne,19,19,18,1,0.0033266249811276793,0.003826458938419819,False,0.14180257289897993,7.28457645543523e-15,0.34287922281461763,0.03623899171310604,0.03917334314333659,0.00692620165211111,0.6510828660665434,0.02067095688218055,0.14180257289897988,0.02333625611216964,0.003982229776424373,0.0061650126647995185,0.7000029079388724
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,ad4a4bc22656ab4c5a3b78d52576aee368820b0318a81d0a599f0a654de9042b,jacru_m2,29,6,same_call_affine_cgne,20,20,19,1,0.0033266249811276793,0.003826458938419819,False,0.1385500516363837,7.845705786932007e-15,0.34277735358525074,0.03622822512850944,0.03916170476453667,0.006985295802164991,0.6516303444846544,0.02019682777857535,0.13855005163638354,0.024643939938548763,0.003322151752237601,0.005857620025924826,0.5823949301322886
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,ad4a4bc22656ab4c5a3b78d52576aee368820b0318a81d0a599f0a654de9042b,jacru_m2,29,7,same_call_affine_cgne,21,21,20,1,0.0033266249811276793,0.003826458938419819,False,0.13880081593204135,6.831411457077943e-15,0.34248314966710636,0.03619713064204836,0.03912809248863096,0.006928102602289854,0.6538257888978156,0.02023338238994213,0.13880081593204127,0.024881503642784384,0.0025422378422554903,0.007835909062228974,0.5025864697925096
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,ad4a4bc22656ab4c5a3b78d52576aee368820b0318a81d0a599f0a654de9042b,jacru_m2,29,8,same_call_affine_cgne,22,22,21,1,0.0033266249811276793,0.003826458938419819,False,0.11782718103809409,8.389285054556846e-15,0.3427629453398371,0.03622670231741036,0.03916005864804979,0.006909528399962876,0.65493861085179,0.017175997085204127,0.11782718103809407,0.02281970207749455,0.0031935158717787404,0.007999619821636994,0.5094558748819633
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,ad4a4bc22656ab4c5a3b78d52576aee368820b0318a81d0a599f0a654de9042b,jacru_m2,29,9,same_call_affine_cgne,23,23,22,1,0.0033266249811276793,0.003826458938419819,False,0.08471751180641356,1.0630395948678632e-14,0.3442582447998579,0.03638474089523811,0.03933089395958779,0.006933916621257756,0.6560958052922985,0.012349508178272217,0.08471751180641346,0.020653443682043197,0.005702539825893527,0.007412258756124501,0.5781424729489186
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,ad4a4bc22656ab4c5a3b78d52576aee368820b0318a81d0a599f0a654de9042b,jacru_m2,29,10,same_call_affine_cgne,24,24,23,1,0.0033266249811276793,0.003826458938419819,False,0.07434735919086571,1.3647185880692548e-14,0.3442647950822055,0.03638543319623484,0.03933164231772971,0.006888786294246278,0.6575116328027454,0.01083782208404082,0.07434735919086559,0.019792275149543046,0.00441517266619984,0.007263992254285312,0.5501342126108372
35d22c1380baf6593b39,ood,single_interface,3163,ad4a4bc22656ab4c5a3b78d52576aee368820b0318a81d0a599f0a654de9042b,jacru_m2,29,1,same_call_affine_cgne,15,15,14,1,0.007527875015512109,0.003967958968132734,False,0.8149179476031109,1.260436059436812e-15,0.5825424712586804,0.07024329119501199,0.06871743846443595,7.640635608534998e-05,0.8869928882531553,0.09152768418141546,0.8149179476031106,0.08921695936619758,-0.010949742191226575,0.00011630620884373055,0.8971640721770955
35d22c1380baf6593b39,ood,single_interface,3163,ad4a4bc22656ab4c5a3b78d52576aee368820b0318a81d0a599f0a654de9042b,jacru_m2,29,2,same_call_affine_cgne,16,16,15,1,0.007527875015512109,0.003967958968132734,False,0.6202902336726397,1.61328837496069e-15,0.5718369825265667,0.0689524174828001,0.06745460562481272,0.0002867093107134916,0.8827543249744557,0.06966803072062938,0.6202902336726396,0.06948079443114595,-0.008905722038994535,0.0027319276277915083,0.7625347864494405
35d22c1380baf6593b39,ood,single_interface,3163,ad4a4bc22656ab4c5a3b78d52576aee368820b0318a81d0a599f0a654de9042b,jacru_m2,29,3,same_call_affine_cgne,17,17,16,1,0.007527875015512109,0.003967958968132734,False,0.5855444217109069,2.1789798310748287e-15,0.5830152798340121,0.07030030271275552,0.06877321155529852,0.00012128044490330013,0.905641525074225,0.06576554739305737,0.5855444217109067,0.06616746612701258,0.009285901841381117,0.02078673019634736,0.6283798437792094
35d22c1380baf6593b39,ood,single_interface,3163,ad4a4bc22656ab4c5a3b78d52576aee368820b0318a81d0a599f0a654de9042b,jacru_m2,29,4,same_call_affine_cgne,18,18,17,1,0.007527875015512109,0.003967958968132734,False,0.49082131767234655,2.3662120712733618e-15,0.6036024578489146,0.07278271594703829,0.07120170082122063,-7.27331454995461e-05,0.9407226070711786,0.05512670163364707,0.4908213176723465,0.055686658032170815,0.030109258967364605,0.04004642750954768,0.5998208711508761
35d22c1380baf6593b39,ood,single_interface,3163,ad4a4bc22656ab4c5a3b78d52576aee368820b0318a81d0a599f0a654de9042b,jacru_m2,29,5,same_call_affine_cgne,19,19,18,1,0.007527875015512109,0.003967958968132734,False,0.4096978429214651,3.5175859309131313e-15,0.619657617380011,0.07471865590294992,0.07309558751883947,-2.6036712462903347e-05,0.9667983121458551,0.04601530115641289,0.4096978429214653,0.04641559124329141,0.03820814958740737,0.04594782995906066,0.5835504988888831
35d22c1380baf6593b39,ood,single_interface,3163,ad4a4bc22656ab4c5a3b78d52576aee368820b0318a81d0a599f0a654de9042b,jacru_m2,29,6,same_call_affine_cgne,20,20,19,1,0.007527875015512109,0.003967958968132734,False,0.369018629806075,4.360218511616315e-15,0.6308594991527363,0.07606938496068454,0.07441697550234551,2.7216264709557688e-05,0.9830612676645144,0.04144640660485088,0.3690186298060749,0.0439652823345905,0.04026726304002959,0.045356398863647285,0.5437363173989145
35d22c1380baf6593b39,ood,single_interface,3163,ad4a4bc22656ab4c5a3b78d52576aee368820b0318a81d0a599f0a654de9042b,jacru_m2,29,7,same_call_affine_cgne,21,21,20,1,0.007527875015512109,0.003967958968132734,False,0.28301708759751387,4.526902775886448e-15,0.6351705128019548,0.07658920935469556,0.0749255080639619,0.000262232118583115,0.9955040884690693,0.03178712493418441,0.28301708759751365,0.036320880242216205,0.03244007311842112,0.04004410440671147,0.5783597006989678
35d22c1380baf6593b39,ood,single_interface,3163,ad4a4bc22656ab4c5a3b78d52576aee368820b0318a81d0a599f0a654de9042b,jacru_m2,29,8,same_call_affine_cgne,22,22,21,1,0.007527875015512109,0.003967958968132734,False,0.1888324201054064,6.0497141899885776e-15,0.6357418055272274,0.0766580961453397,0.07499289846832036,0.000324535614653962,1.0000033991825676,0.02120875379104736,0.18883242010540643,0.027380313217631676,0.01992591900081786,0.02669966627694942,0.655001179132496
35d22c1380baf6593b39,ood,single_interface,3163,ad4a4bc22656ab4c5a3b78d52576aee368820b0318a81d0a599f0a654de9042b,jacru_m2,29,9,same_call_affine_cgne,23,23,22,1,0.007527875015512109,0.003967958968132734,False,0.14941841529971,8.222214602060941e-15,0.6376064212831568,0.07688293253748732,0.07521285087486516,0.0002122523435575372,1.0028152784339948,0.016781961382325603,0.14941841529971012,0.023908015703051403,0.013952614429016741,0.018103519292443693,0.6376559493667724
