case_id,split,family,base_seed,geometry_digest,method,model_seed,warm_checkpoint,paired_call_budget,optimization_forward_calls,optimization_adjoint_calls,grouped_adjoint_calls,warm_projection_forward_calls,neural_inference_seconds,full_warm_path_seconds_through_k10,learned_gate,cgls_breakdown,null_component_relative_drift,null_projection_internal_residual,data_residual_norm_from_recurrence,recurrence_residual_closure_relative_error,recurrence_residual_source,field_relative_l2,field_rmse,field_nrmse_dynamic_range,field_mean_bias,h1_seminorm_relative_error,measured_reprojection_relative_l2,measured_data_residual_norm,clean_reprojection_relative_l2,best_matched_classical_method,best_matched_classical_field_relative_l2,best_matched_classical_h1_relative_error,field_gain_to_best_matched_classical,h1_gain_to_best_matched_classical,measured_reprojection_ratio_to_matched_cgls,clean_reprojection_ratio_to_matched_cgls,measured_reprojection_ratio_to_componentwise_cgls,clean_reprojection_ratio_to_componentwise_cgls,field_harm
423593699e2b6baeef3f,development,single_interface,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,jacru_m2,17,2,16,16,15,1,1,0.003189167007803917,0.004015375045128167,0.7063498497009277,False,2.22360256489271e-15,2.4724323206022513e-15,0.5048877410064309,1.9105187750966563e-15,cgls_recurrence_vs_direct_forward,0.6354697555673906,0.05847653682268756,0.07486806401868593,0.0011661691214688704,0.8673217822398089,0.0691188901517549,0.5048877410064309,0.0705865101224557,zero_start_huber_pdhg_pair_rounded,0.7126597761188405,1.0243263399140157,0.10831258215782613,0.1532759156494854,6.821030334567885,4.090280870625838,5.818203137701749,3.819032496671382,False
423593699e2b6baeef3f,development,single_interface,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,jacru_m2,17,3,17,17,16,1,1,0.003189167007803917,0.004015375045128167,0.7063498497009277,False,2.1912823887234684e-15,2.1870605487591774e-15,0.40929117294937256,1.953815162888583e-15,cgls_recurrence_vs_direct_forward,0.6356226034110395,0.05849060202796144,0.07488607183423207,0.0012490539080048657,0.8754984676309704,0.056031765728315155,0.4092911729493724,0.05824362170104481,zero_start_huber_pdhg_pair_rounded,0.7141698334872723,1.0366449989397684,0.109983965148302,0.15545006388263205,6.648853974171572,3.460057494033659,5.529521276934669,3.3750467513758333,False
423593699e2b6baeef3f,development,single_interface,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,jacru_m2,17,4,18,18,17,1,1,0.003189167007803917,0.004015375045128167,0.7063498497009277,False,1.9830990520215495e-15,2.212386895544592e-15,0.3616171643702843,2.208263738117273e-15,cgls_recurrence_vs_direct_forward,0.6448412234725993,0.05933890829393448,0.07597216638221975,0.0012854784781494736,0.8922137864001412,0.04950521676615716,0.36161716437028424,0.05195275160113109,zero_start_huber_pdhg_pair_rounded,0.7152953169136347,1.0468286257954746,0.09849651154579286,0.14769832958842066,7.242702751208004,3.1872929345169356,5.874399154827182,3.0863380789717985,False
423593699e2b6baeef3f,development,single_interface,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,jacru_m2,17,5,19,19,18,1,1,0.003189167007803917,0.004015375045128167,0.7063498497009277,False,2.151314127740021e-15,2.252998752099368e-15,0.3071239691771072,3.742558158651739e-15,cgls_recurrence_vs_direct_forward,0.6626769949574903,0.06098017310450919,0.07807349326623676,0.0013194616079723945,0.9230692525252946,0.04204512441955495,0.30712396917710705,0.04526754410401101,zero_start_huber_pdhg_pair_rounded,0.7160098617850589,1.0550770808571608,0.07448621824091395,0.12511676229818303,7.352460554957639,2.865611772687627,6.151277748097249,2.7771565324079357,False
423593699e2b6baeef3f,development,single_interface,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,jacru_m2,17,6,20,20,19,1,1,0.003189167007803917,0.004015375045128167,0.7063498497009277,False,1.944931543093703e-15,2.179984198545417e-15,0.25522494827920206,4.444802464891561e-15,cgls_recurrence_vs_direct_forward,0.6850815394503069,0.06304186079232046,0.08071309154247575,0.001277687302238894,0.9614199227676192,0.034940173292646426,0.25522494827920184,0.038933595870065334,zero_start_huber_pdhg_pair_rounded,0.7163302427043252,1.0616096799582466,0.0436233197917858,0.09437532370142654,7.909759228764631,2.533416489364316,6.110012741408044,2.4646481908090943,False
423593699e2b6baeef3f,development,single_interface,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,jacru_m2,17,7,21,21,20,1,1,0.003189167007803917,0.004015375045128167,0.7063498497009277,False,2.7254613103271056e-15,2.1733813684843173e-15,0.20613731739149896,3.7051839705419735e-15,cgls_recurrence_vs_direct_forward,0.7079652066701853,0.06514763781333156,0.08340913780965088,0.001162124576625099,1.0020896077423298,0.02822010011286641,0.20613731739149885,0.03347556320025542,zero_start_huber_pdhg_pair_rounded,0.7162973962053722,1.0666472295410276,0.011632304653524161,0.06052387332077602,8.34842582615823,2.227153956442176,6.388468524035195,2.1782612652917046,False
423593699e2b6baeef3f,development,single_interface,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,jacru_m2,17,8,22,22,21,1,1,0.003189167007803917,0.004015375045128167,0.7063498497009277,False,2.722281563084633e-15,2.086812939607016e-15,0.15646711625902748,7.279544985513117e-15,cgls_recurrence_vs_direct_forward,0.7270638054653409,0.06690510920504157,0.0856592450802734,0.0011018940941726065,1.039114975425552,0.021420273345341204,0.15646711625902746,0.027563290818062254,zero_start_huber_pdhg_pair_rounded,0.7159635110650581,1.0704007911017575,-0.01550399458733609,0.02922813205696828,7.922960124462667,1.8656690095017716,6.33681533674231,1.8338061059879422,True
423593699e2b6baeef3f,development,single_interface,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,jacru_m2,17,9,23,23,22,1,1,0.003189167007803917,0.004015375045128167,0.7063498497009277,False,2.192054917918568e-15,2.1688145747403005e-15,0.13054470234461243,5.8019948883078564e-15,cgls_recurrence_vs_direct_forward,0.7357375737745082,0.06770327768981801,0.08668114775206014,0.001109367460689992,1.0557819286893233,0.017871507284499256,0.13054470234461235,0.024418082880134927,zero_start_huber_pdhg_pair_rounded,0.7153837799384923,1.073065480257626,-0.028451572997316044,0.016106707266506426,7.7508312717248495,1.658331618759384,6.610337659856609,1.6527801706123044,True
423593699e2b6baeef3f,development,single_interface,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,jacru_m2,17,10,24,24,23,1,1,0.003189167007803917,0.004015375045128167,0.7063498497009277,False,2.0212464577690123e-15,2.1556188751397667e-15,0.11011042518762122,1.0636227685362203e-14,cgls_recurrence_vs_direct_forward,0.7431486462695861,0.06838525169386342,0.08755428552950358,0.0011398991296574209,1.0675009137543319,0.015074064519639975,0.1101104251876212,0.021481284142017176,zero_start_huber_pdhg_pair_rounded,0.7146112979429008,1.0748173888310464,-0.03993408501773432,0.006807179668605667,7.754089126561742,1.4605022201373683,6.537586830863505,1.4588816361681864,True
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,jacru_m2,17,0,13,13,13,1,0,0.008831833023577929,0.0,0.7063459157943726,False,0.0,2.4203381045141056e-15,1.6958625023034182,0.0,direct_k0_identity,0.29983497400784415,0.0320247799835184,0.031533265626517266,0.002540350388770126,0.5312540330224714,0.25171926932648175,1.6958625023034182,0.2502207314501917,zero_start_cgls_componentwise,0.6252919877170017,1.1470151847004872,0.5204880601420001,0.536837837799685,62.089525360544094,15.05719079012655,62.089525360544094,15.05719079012655,False
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,jacru_m2,17,1,15,15,14,1,1,0.008831833023577929,0.003606082987971604,0.7063459157943726,False,1.797634927151978e-15,2.4203381045141056e-15,0.6126566919374253,1.35321063495158e-15,cgls_recurrence_vs_direct_forward,0.29659000459284196,0.031678191224443306,0.03119199629043737,0.0026041901008366764,0.5617779568574643,0.09093749913863952,0.6126566919374254,0.09201123676371957,zero_start_cgls_pair_rounded,0.6252850970638166,1.1466471251462427,0.5256723597195025,0.5100690137902578,35.208594301682275,5.73423272007962,28.59836639190458,5.6760935035469675,False
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,jacru_m2,17,2,16,16,15,1,1,0.008831833023577929,0.003606082987971604,0.7063459157943726,False,1.6016254784839819e-15,2.4404466486166652e-15,0.3055810663014108,2.981112778120253e-15,cgls_recurrence_vs_direct_forward,0.2994409953776324,0.03198269990599413,0.0314918313914393,0.0024900114268804935,0.5800523349000547,0.04535782979157819,0.30558106630141085,0.04828304139393578,zero_start_cgls_pair_rounded,0.6252587686777259,1.1466091975667911,0.5210926893342429,0.49411505146567947,22.41408671417636,3.0074015870384443,17.5613519468106,3.0090476503108454,False
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,jacru_m2,17,3,17,17,16,1,1,0.008831833023577929,0.003606082987971604,0.7063459157943726,False,1.7530576298003124e-15,2.4203381045141056e-15,0.17791417481838656,5.5023312866759715e-15,cgls_recurrence_vs_direct_forward,0.3007012057875267,0.03211730048500712,0.0316243661290295,0.002265413377782838,0.5857939226267476,0.02640805255572278,0.1779141748183866,0.0292826209227079,zero_start_huber_pdhg_pair_rounded,0.6216573933630153,0.9947246118781851,0.5162911130827121,0.4110993981332348,16.694840911912426,1.8377462014596242,13.04983908305067,1.8239240547646522,False
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,jacru_m2,17,4,18,18,17,1,1,0.008831833023577929,0.003606082987971604,0.7063459157943726,False,1.8640284163324933e-15,2.4203381045141056e-15,0.11027776516922722,8.90232465040392e-15,cgls_recurrence_vs_direct_forward,0.3014909829620843,0.03220165502148141,0.031707425997257,0.0021471359631948087,0.5893249660458391,0.01636868462723321,0.11027776516922719,0.020757186225897336,zero_start_huber_pdhg_pair_rounded,0.6163848846350234,0.9998059158656578,0.5108721993716563,0.41056063312489377,13.185526611951904,1.3038329503458708,10.348077928590202,1.3026989708442152,False
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,jacru_m2,17,5,19,19,18,1,1,0.008831833023577929,0.003606082987971604,0.7063459157943726,False,2.1380494080766023e-15,2.4321906100422976e-15,0.07212471368368627,1.33182584053367e-14,cgls_recurrence_vs_direct_forward,0.30138130270354374,0.032189940290203244,0.031695891062955256,0.0021205128271125995,0.5919236338617413,0.010705573243219767,0.07212471368368621,0.016503744512031626,zero_start_huber_pdhg_pair_rounded,0.6115731035006702,1.0035676115316379,0.5072031438622391,0.41018061258637917,10.540526260754831,1.0410544599869804,8.623699711327045,1.0366590955391612,False
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,jacru_m2,17,6,20,20,19,1,1,0.008831833023577929,0.003606082987971604,0.7063459157943726,False,1.8668544456154885e-15,2.4203381045141056e-15,0.05642831493571067,1.780798005419065e-14,cgls_recurrence_vs_direct_forward,0.3014588727784303,0.03219822539633461,0.031704049009786385,0.0021457146623651965,0.5925988188635836,0.008375734580868962,0.05642831493571076,0.01543824799865544,zero_start_huber_pdhg_pair_rounded,0.6071452733936535,1.0062254299040843,0.5034814796573834,0.41106753889128855,10.312190442800414,0.9752778603155249,8.246606538204347,0.9738430525065632,False
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,jacru_m2,17,7,21,21,20,1,1,0.008831833023577929,0.003606082987971604,0.7063459157943726,False,1.9237196646970065e-15,2.4203381045141056e-15,0.04244082582155158,2.6466024327671025e-14,cgls_recurrence_vs_direct_forward,0.30169957460357905,0.03222393428175575,0.0317293633168125,0.0021671148118864534,0.5929511624389581,0.006299551792024954,0.04244082582155149,0.015523835297892277,zero_start_huber_pdhg_pair_rounded,0.6030453866931262,1.0079807436805432,0.499706686659215,0.4117435614158116,11.524440630949913,0.9811237823717553,7.755997656853435,0.9806846524642944,False
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,jacru_m2,17,8,22,22,21,1,1,0.008831833023577929,0.003606082987971604,0.7063459157943726,False,2.0091425209222984e-15,2.4203381045141056e-15,0.033930723175729614,2.8139609857695972e-14,cgls_recurrence_vs_direct_forward,0.30181617841125236,0.032236388503610075,0.03174162639203444,0.0021686927042834686,0.5936084906286052,0.005036385222217535,0.03393072317572964,0.015519028632867096,zero_start_huber_pdhg_pair_rounded,0.599231196705962,1.0090119199123893,0.4963276610590901,0.4116932823943773,11.933571495846772,0.9802451230436479,9.213595570643347,0.9808199957571976,False
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,jacru_m2,17,9,23,23,22,1,1,0.008831833023577929,0.003606082987971604,0.7063459157943726,False,2.1169309975102367e-15,2.4203381045141056e-15,0.027249574515270734,3.0461352722541287e-14,cgls_recurrence_vs_direct_forward,0.30200063363080343,0.03225608980044004,0.031761025314570236,0.002172633247448647,0.5936643491842462,0.004044692878771016,0.02724957451527059,0.015646353199937457,zero_start_huber_pdhg_pair_rounded,0.5956694747164114,1.0094714020441136,0.4930063626735598,0.4119057281047144,11.957930463030788,0.9891226547982398,9.583784702295635,0.9882874618308859,False
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,jacru_m2,17,10,24,24,23,1,1,0.008831833023577929,0.003606082987971604,0.7063459157943726,False,2.1407500258467687e-15,2.4203381045141056e-15,0.02174004286676662,4.771995675404059e-14,cgls_recurrence_vs_direct_forward,0.3019714306278217,0.03225297068550543,0.03175795407162014,0.00217347304715847,0.5935561444414735,0.0032269053051859854,0.0217400428667666,0.01555624185075499,zero_start_huber_pdhg_pair_rounded,0.5923328666250934,1.0094858136773346,0.49019977171223017,0.4120213118406497,11.556979862019347,0.9838985240805882,9.540182754722254,0.9834260444896363,False
6be92a896230a00c27bc,development,single_interface,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,jacru_m2,17,0,13,13,13,1,0,0.0046084580244496465,0.0,0.7063449621200562,False,0.0,2.3285369108442878e-15,1.357761953355807,0.0,direct_k0_identity,0.32596185682426354,0.03326368964098947,0.0420174869857013,-0.0004244133425760607,0.578615251501591,0.26800670166975005,1.357761953355807,0.26897579060649046,zero_start_cgls_componentwise,0.6926709460649774,1.1919847812989681,0.5294131236829933,0.5145783229958325,24.33001064176288,12.217745945538281,24.33001064176288,12.217745945538281,False
6be92a896230a00c27bc,development,single_interface,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,jacru_m2,17,1,15,15,14,1,1,0.0046084580244496465,0.0036938340635970235,0.7063449621200562,False,1.5894057237557976e-15,2.479714172484176e-15,0.5693057961064354,1.0875049204796396e-15,cgls_recurrence_vs_direct_forward,0.3130538373697078,0.03194645468227563,0.0403536035340391,-0.00038302558463995163,0.5881498341980975,0.11237446172272683,0.5693057961064353,0.1138453749564395,zero_start_cgls_componentwise,0.6951479282993305,1.1971744820477892,0.5496586774910059,0.5087183672742036,16.014000157460764,5.557188335340648,12.626417045219101,5.422018706209245,False
6be92a896230a00c27bc,development,single_interface,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,jacru_m2,17,2,16,16,15,1,1,0.0046084580244496465,0.0036938340635970235,0.7063449621200562,False,1.3144444632676687e-15,2.4175741596487774e-15,0.42826503476684924,1.5013958090235121e-15,cgls_recurrence_vs_direct_forward,0.3187345652710494,0.03252616045425192,0.0410858668515616,-0.00026107748260403586,0.6010855052035505,0.08453462635674994,0.4282650347668492,0.08669611503678633,zero_start_huber_pdhg_pair_rounded,0.6965826252772436,0.9775022421398429,0.542431071771003,0.38508017752704204,15.669439503395251,4.2967055582056615,12.046665221214562,4.231938621890659,False
6be92a896230a00c27bc,development,single_interface,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,jacru_m2,17,3,17,17,16,1,1,0.0046084580244496465,0.0036938340635970235,0.7063449621200562,False,1.749725123900514e-15,2.3349495749288655e-15,0.3573124215716357,2.0424960345183774e-15,cgls_recurrence_vs_direct_forward,0.32673153241418035,0.03334223333992612,0.04211670053908333,-0.00018518096840544336,0.617025505509748,0.07052939091006509,0.3573124215716355,0.07420036146564757,zero_start_huber_pdhg_pair_rounded,0.6909066859687355,0.9851875279445695,0.5270974517259696,0.3736974048006175,17.666725520484956,3.64218801644639,13.073412301045028,3.6774093671329875,False
6be92a896230a00c27bc,development,single_interface,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,jacru_m2,17,4,18,18,17,1,1,0.0046084580244496465,0.0036938340635970235,0.7063449621200562,False,1.6375199338572743e-15,2.3733017863928197e-15,0.2958466321143687,2.237173949567371e-15,cgls_recurrence_vs_direct_forward,0.3385658239407021,0.03454989672819625,0.043642177154798845,-0.00015436674754358483,0.6385064587983106,0.05839674611378502,0.2958466321143686,0.063450668834035,zero_start_huber_pdhg_pair_rounded,0.6858796260192194,0.991819508194946,0.5063771963810819,0.3562271627825154,17.742177474284684,3.1140004657608147,14.62765056623306,3.1145301868889463,False
