family,phantom_seed,noise_fraction,candidate_name,regularizer_kind,base_model_seed,residual_seed,step,train_mean_whitened_mse,train_objective,normalized_residual_l2,normalized_residual_h1,normalized_gradient_huber,development_normalized_mean,development_worst_ratio,all_renderers_consent,development_automatic_whitened_mse,development_central_0_whitened_mse,development_central_1_whitened_mse,development_central_2_whitened_mse
smooth_plume,2201,0.02,l2h1_0p003,l2_h1,211,419,120.0,3.2935259342193604,3.2937886714935303,8.543874719180167e-05,0.005523486994206905,0.011046973057091236,0.5113731266837853,0.9551146484454679,1.0,7.899240970611572,4.041283130645752,6.411428451538086,7.646369934082031
smooth_plume,2201,0.02,l2h1_0p003,l2_h1,211,419,140.0,3.166463613510132,3.166727066040039,9.414123633177951e-05,0.00551055371761322,0.011020860634744167,0.5008298295907965,0.9369341703148056,1.0,7.723836898803711,3.964357852935791,6.246848106384277,7.515678405761719
smooth_plume,2201,0.02,l2h1_0p003,l2_h1,211,419,160.0,3.085095167160034,3.0853731632232666,0.00011753079888876528,0.005786456633359194,0.011571729555726051,0.4953225302269601,0.9213083286207859,1.0,7.717899322509766,3.8982417583465576,6.173766136169434,7.489876747131348
smooth_plume,2201,0.02,l2h1_0p003,l2_h1,211,419,180.0,2.986372947692871,2.986666202545166,0.0001499556383350864,0.006140097044408321,0.012277888134121895,0.4896948022265787,0.9037814276573076,1.0,7.703537940979004,3.8240818977355957,6.120295524597168,7.473071575164795
smooth_plume,2201,0.02,l2h1_0p003,l2_h1,211,419,200.0,2.9187490940093994,2.919064998626709,0.0001922937954077497,0.006637280806899071,0.013271823525428772,0.4851838442584077,0.8879898673281739,1.0,7.7146100997924805,3.7572646141052246,6.088344573974609,7.46208381652832
smooth_plume,2201,0.02,l2h1_0p003,l2_h1,211,419,220.0,2.861741542816162,2.8620853424072266,0.00023778743343427777,0.007193482015281916,0.014383827336132526,0.4809594144183495,0.8730349578981129,1.0,7.718323707580566,3.6939873695373535,6.062819480895996,7.454584121704102
smooth_plume,2201,0.02,l2h1_0p003,l2_h1,211,419,240.0,2.8129324913024902,2.8133065700531006,0.00028499242034740746,0.0078084575943648815,0.015612230636179447,0.4774780113771394,0.8601222024203824,1.0,7.720870494842529,3.6393508911132812,6.050723552703857,7.448275566101074
smooth_plume,2201,0.02,l2h1_0p01,l2_h1,211,419,20.0,6.137906551361084,6.138253211975098,3.835275856545195e-05,0.002135119866579771,0.004270239733159542,0.6261875414088711,0.9838566045271558,1.0,10.393567085266113,4.162896156311035,9.462713241577148,10.41227912902832
smooth_plume,2201,0.02,l2h1_0p01,l2_h1,211,419,40.0,4.975730895996094,4.976243019104004,4.4164575228933245e-05,0.003271115478128195,0.006538592744618654,0.5823879768400761,0.9748452522653472,1.0,9.010369300842285,4.124767303466797,8.61738395690918,9.20093822479248
smooth_plume,2201,0.02,l2h1_0p01,l2_h1,211,419,60.0,4.139688968658447,4.140339374542236,6.76462659612298e-05,0.004120146855711937,0.0082402927801013,0.5483654345115563,0.97691343886284,1.0,8.214201927185059,4.133518218994141,7.628045082092285,8.325162887573242
smooth_plume,2201,0.02,l2h1_0p01,l2_h1,211,419,80.0,3.6364831924438477,3.6373298168182373,8.227601210819557e-05,0.005336730740964413,0.010667558759450912,0.5296735436071205,0.9751436697735295,1.0,8.085031509399414,4.126029968261719,6.898789405822754,7.925013065338135
smooth_plume,2201,0.02,l2h1_0p01,l2_h1,211,419,100.0,3.3975868225097656,3.3984215259552,7.621121767442673e-05,0.005218099802732468,0.01043587177991867,0.513352063116897,0.9726178270201727,1.0,7.746756076812744,4.115342617034912,6.4150710105896,7.559480667114258
smooth_plume,2201,0.02,l2h1_0p01,l2_h1,211,419,120.0,3.2981650829315186,3.299006462097168,8.15340390545316e-05,0.005355188623070717,0.010710377246141434,0.5100879056101926,0.9578813213404356,1.0,7.816959857940674,4.052989482879639,6.384615898132324,7.582512378692627
smooth_plume,2201,0.02,l2h1_0p01,l2_h1,211,419,140.0,3.2062695026397705,3.207153797149658,9.523874177830294e-05,0.005518527235835791,0.011036969721317291,0.5035622036583285,0.9423175184826146,1.0,7.786015510559082,3.987135887145996,6.276919364929199,7.539216995239258
smooth_plume,2201,0.02,l2h1_0p01,l2_h1,211,419,160.0,3.076716899871826,3.0776262283325195,0.00011645894119283184,0.005718057509511709,0.011435150168836117,0.49649436560958293,0.922918746366981,1.0,7.736018657684326,3.9050557613372803,6.192051410675049,7.514809608459473
smooth_plume,2201,0.02,l2h1_0p01,l2_h1,211,419,180.0,3.0044939517974854,3.0054616928100586,0.00014933041529729962,0.0061204638332128525,0.012239126488566399,0.4913347327562864,0.9070277323176921,1.0,7.7391743659973145,3.837817668914795,6.135902404785156,7.492086410522461
smooth_plume,2201,0.02,l2h1_0p01,l2_h1,211,419,200.0,2.926157236099243,2.9272027015686035,0.0001906876714201644,0.006602675188332796,0.013203156180679798,0.48654402735964636,0.8901885552377795,1.0,7.7445759773254395,3.7665677070617676,6.102716445922852,7.48636531829834
smooth_plume,2201,0.02,l2h1_0p01,l2_h1,211,419,220.0,2.8606555461883545,2.861794948577881,0.0002346501569263637,0.007145284209400415,0.014288128353655338,0.4819617308619057,0.8743807667662068,1.0,7.738808631896973,3.6996817588806152,6.075455665588379,7.476875305175781
smooth_plume,2201,0.02,l2h1_0p01,l2_h1,211,419,240.0,2.813035249710083,2.814274549484253,0.00028099826886318624,0.007764121517539024,0.015524344518780708,0.47843053917581985,0.8611065970329096,1.0,7.743281364440918,3.6435160636901855,6.063774108886719,7.4718780517578125
smooth_plume,2201,0.02,l2h1_0p03,l2_h1,211,419,20.0,6.137927055358887,6.138963222503662,3.837975600617938e-05,0.002128989202901721,0.004257978405803442,0.6262125493121152,0.9838839895175215,1.0,10.394176483154297,4.1630120277404785,9.463085174560547,10.412800788879395
smooth_plume,2201,0.02,l2h1_0p03,l2_h1,211,419,40.0,4.975501537322998,4.977029800415039,4.4120068196207285e-05,0.0032525979913771152,0.006501811556518078,0.5823932546068238,0.9749000222460786,1.0,9.01069164276123,4.124999046325684,8.616998672485352,9.200494766235352
smooth_plume,2201,0.02,l2h1_0p03,l2_h1,211,419,60.0,4.139967918395996,4.141900062561035,6.752918125130236e-05,0.004077918827533722,0.008155837655067444,0.5484259933255768,0.9769676453664032,1.0,8.212675094604492,4.133747577667236,7.630846977233887,8.326400756835938
smooth_plume,2201,0.02,l2h1_0p03,l2_h1,211,419,80.0,3.6151540279388428,3.6176493167877197,8.044265996431932e-05,0.005179323721677065,0.010354273952543736,0.5285857818101618,0.9740856850428592,1.0,8.016804695129395,4.121553421020508,6.902708530426025,7.904942989349365
smooth_plume,2201,0.02,l2h1_0p03,l2_h1,211,419,100.0,3.3955957889556885,3.3981003761291504,8.432361937593669e-05,0.005315002985298634,0.010629963129758835,0.5161509616576764,0.9646354967625983,1.0,7.914790153503418,4.081567764282227,6.505134582519531,7.703423976898193
smooth_plume,2201,0.02,l2h1_0p03,l2_h1,211,419,120.0,3.2453103065490723,3.2477853298187256,7.71424820413813e-05,0.00484800199046731,0.009696003049612045,0.5121242684794786,0.934752555763391,1.0,8.27934455871582,3.955127000808716,6.358304023742676,7.918816089630127
smooth_plume,2201,0.02,l2h1_0p03,l2_h1,211,419,140.0,3.1766393184661865,3.1791412830352783,0.00010399584425613284,0.005326094105839729,0.010652189143002033,0.505497785141662,0.9286064285532363,1.0,7.97682523727417,3.929121494293213,6.3651580810546875,7.717007160186768
smooth_plume,2201,0.02,l2h1_0p03,l2_h1,211,419,160.0,3.1237998008728027,3.1263785362243652,0.00012684443208854645,0.005448599345982075,0.010896534658968449,0.4992283694873396,0.9039358204013445,1.0,8.149944305419922,3.824735164642334,6.216468811035156,7.785114765167236
smooth_plume,2201,0.02,l2h1_0p03,l2_h1,211,419,180.0,3.0186946392059326,3.0214080810546875,0.00014921229740139097,0.005691904108971357,0.011383017525076866,0.4908319609127047,0.8887574359264477,1.0,7.998702049255371,3.760512351989746,6.114424705505371,7.662171363830566
smooth_plume,2201,0.02,l2h1_0p03,l2_h1,211,419,200.0,2.917973279953003,2.920912504196167,0.00018088387150783092,0.006160177756100893,0.012319187633693218,0.48481926213196674,0.8758325656896048,1.0,7.877037048339844,3.705824613571167,6.07155704498291,7.585399627685547
smooth_plume,2201,0.02,l2h1_0p03,l2_h1,211,419,220.0,2.8564064502716064,2.8595798015594482,0.00021726811246480793,0.006638926919549704,0.013276619836688042,0.4808282925728582,0.8634030482311663,1.0,7.851165771484375,3.6532328128814697,6.049540996551514,7.562747001647949
smooth_plume,2201,0.02,l2h1_0p03,l2_h1,211,419,240.0,2.8054256439208984,2.808845281600952,0.0002542460570111871,0.007135987281799316,0.014270790852606297,0.47724651445552596,0.8524628572755157,1.0,7.825253486633301,3.606942653656006,6.03093957901001,7.53817892074585
smooth_plume,2201,0.02,l2huber_0p003,l2_huber,211,419,20.0,6.137903690338135,6.138111591339111,3.8347159716067836e-05,0.002136349445208907,0.004272698890417814,0.6261822816309802,0.9838504062783077,1.0,10.393437385559082,4.162869930267334,9.462637901306152,10.412176132202148
smooth_plume,2201,0.02,l2huber_0p003,l2_huber,211,419,40.0,4.975771903991699,4.976078987121582,4.417430318426341e-05,0.0032748868688941,0.006546082906424999,0.5823859052764724,0.9748342081128542,1.0,9.010279655456543,4.124720573425293,8.617435455322266,9.20099925994873
smooth_plume,2201,0.02,l2huber_0p003,l2_huber,211,419,60.0,4.1396331787109375,4.140023231506348,6.766927253920585e-05,0.004128704313188791,0.008257407695055008,0.548353508655485,0.976903183578382,1.0,8.21445083618164,4.133474826812744,7.6275224685668945,8.324910163879395
smooth_plume,2201,0.02,l2huber_0p003,l2_huber,211,419,80.0,3.641632318496704,3.6421408653259277,8.265451469924301e-05,0.005363903474062681,0.010721537284553051,0.5299651188262561,0.9751150451333942,1.0,8.106998443603516,4.125908851623535,6.897385597229004,7.934710502624512
smooth_plume,2201,0.02,l2huber_0p003,l2_huber,211,419,100.0,3.4597525596618652,3.4602344036102295,8.717274613445625e-05,0.005400566384196281,0.01080099307000637,0.5217900938076792,0.9637731513046638,1.0,8.156230926513672,4.077919006347656,6.585174560546875,7.893532752990723
smooth_plume,2201,0.02,l2huber_0p003,l2_huber,211,419,120.0,3.268486499786377,3.2689907550811768,8.55175094329752e-05,0.005382622126489878,0.010765238665044308,0.5104016548651895,0.9497660104712089,1.0,7.955235481262207,4.018651962280273,6.360385417938232,7.708661079406738
smooth_plume,2201,0.02,l2huber_0p003,l2_huber,211,419,140.0,3.1962666511535645,3.1967694759368896,8.533181244274601e-05,0.005162527319043875,0.010324858129024506,0.5011263444509382,0.9279258608297044,1.0,7.869915008544922,3.926241874694824,6.226965427398682,7.6467671394348145
smooth_plume,2201,0.02,l2huber_0p003,l2_huber,211,419,160.0,3.118756055831909,3.1192705631256104,0.00011278012971160933,0.005466734990477562,0.01093224249780178,0.4993444207652684,0.9114985855596128,1.0,8.053374290466309,3.8567347526550293,6.205114364624023,7.7281060218811035
smooth_plume,2201,0.02,l2huber_0p003,l2_huber,211,419,180.0,3.015758752822876,3.0163137912750244,0.00014097144594416022,0.005831560119986534,0.011661090888082981,0.4918719551418446,0.8960825264152461,1.0,7.9265899658203125,3.791506290435791,6.12677526473999,7.635395050048828
smooth_plume,2201,0.02,l2huber_0p003,l2_huber,211,419,200.0,2.92746901512146,2.9280660152435303,0.00017857969214674085,0.006283280905336142,0.012564229778945446,0.48670185043076675,0.8815026673882179,1.0,7.880281925201416,3.72981595993042,6.089869499206543,7.59605598449707
smooth_plume,2201,0.02,l2huber_0p003,l2_huber,211,419,220.0,2.868304967880249,2.8689498901367188,0.00021792438928969204,0.006771301385015249,0.013540240004658699,0.4824510184240516,0.8674931036029406,1.0,7.873220443725586,3.6705386638641357,6.06035041809082,7.580591201782227
smooth_plume,2201,0.02,l2huber_0p003,l2_huber,211,419,240.0,2.8116135597229004,2.8123116493225098,0.00025707139866426587,0.007322941441088915,0.014643385075032711,0.47832780828285537,0.8555910571214836,1.0,7.836569309234619,3.620178699493408,6.035791873931885,7.547621250152588
smooth_plume,2201,0.02,l2huber_0p01,l2_huber,211,419,20.0,6.137917995452881,6.138608932495117,3.83656588383019e-05,0.0021320416126400232,0.0042640832252800465,0.6261998056585767,0.9838692264157195,1.0,10.393884658813477,4.162949562072754,9.462894439697266,10.412538528442383
smooth_plume,2201,0.02,l2huber_0p01,l2_huber,211,419,40.0,4.975621223449707,4.976640701293945,4.414386421558447e-05,0.003261938923969865,0.006520365830510855,0.5823909300370116,0.9748722991694121,1.0,9.010537147521973,4.124881744384766,8.617199897766113,9.200733184814453
smooth_plume,2201,0.02,l2huber_0p01,l2_huber,211,419,60.0,4.139829158782959,4.141120910644531,6.759160169167444e-05,0.004099042620509863,0.008198085241019726,0.5483949310761203,0.9769398095943032,1.0,8.213456153869629,4.13362979888916,7.62940788269043,8.32577133178711
smooth_plume,2201,0.02,l2huber_0p01,l2_huber,211,419,80.0,3.6242759227752686,3.625950574874878,8.128675108309835e-05,0.005260216072201729,0.01051535177975893,0.528950791223932,0.9748571979813092,1.0,8.03736686706543,4.124817848205566,6.900242805480957,7.906158924102783
smooth_plume,2201,0.02,l2huber_0p01,l2_huber,211,419,100.0,3.447706460952759,3.449471950531006,9.505401249043643e-05,0.005556377582252026,0.011112754233181477,0.5234347787602706,0.9686241262441294,1.0,8.161684036254883,4.09844446182251,6.630886554718018,7.857122898101807
smooth_plume,2201,0.02,l2huber_0p01,l2_huber,211,419,120.0,3.3153140544891357,3.3168997764587402,8.970964699983597e-05,0.005122118629515171,0.010244234465062618,0.5113852022109739,0.9433925202237591,1.0,8.050042152404785,3.9916844367980957,6.413540840148926,7.774786472320557
smooth_plume,2201,0.02,l2huber_0p01,l2_huber,211,419,140.0,3.207744598388672,3.2093558311462402,8.8072098151315e-05,0.00504516065120697,0.01009016390889883,0.5017794665914332,0.9225601494972544,1.0,7.987440586090088,3.903538465499878,6.223921775817871,7.727291584014893
smooth_plume,2201,0.02,l2huber_0p01,l2_huber,211,419,160.0,3.069514274597168,3.0712227821350098,0.00011341812205500901,0.005396845750510693,0.010792765766382217,0.4955279531579234,0.9088308029076323,1.0,7.899573802947998,3.845446825027466,6.163311004638672,7.6448516845703125
smooth_plume,2201,0.02,l2huber_0p01,l2_huber,211,419,180.0,3.0029618740081787,3.00479793548584,0.0001487245172029361,0.005827493965625763,0.011653081513941288,0.49171660015844415,0.8936878611466039,1.0,7.957596778869629,3.781373977661133,6.124302387237549,7.6517791748046875
smooth_plume,2201,0.02,l2huber_0p01,l2_huber,211,419,200.0,2.9205546379089355,2.922541379928589,0.00018302933312952518,0.00625509861856699,0.012508322484791279,0.4860955632124778,0.8793422959260375,1.0,7.892791748046875,3.720674991607666,6.077251434326172,7.598587512969971
smooth_plume,2201,0.02,l2huber_0p01,l2_huber,211,419,220.0,2.851821184158325,2.85396409034729,0.00021922882297076285,0.0067581720650196075,0.013514555059373379,0.48110103562985507,0.8661082457671032,1.0,7.8370537757873535,3.6646790504455566,6.0410614013671875,7.5519866943359375
smooth_plume,2201,0.02,l2huber_0p01,l2_huber,211,419,240.0,2.7976596355438232,2.7999773025512695,0.000258676300290972,0.007327675819396973,0.014653550460934639,0.477372923168432,0.8544604965315726,1.0,7.811905384063721,3.6153950691223145,6.024053573608398,7.527035713195801
smooth_plume,2201,0.02,l2huber_0p03,l2_huber,211,419,20.0,6.137966156005859,6.140026569366455,3.8418700569309294e-05,0.0021198606118559837,0.0042397212237119675,0.6262489915619961,0.9839215170969116,1.0,10.395112037658691,4.16317081451416,9.463623046875,10.413578987121582
smooth_plume,2201,0.02,l2huber_0p03,l2_huber,211,419,40.0,4.97517204284668,4.97819709777832,4.405957952258177e-05,0.0032256129197776318,0.006448195781558752,0.5823997163534541,0.9749800360039371,1.0,9.011136054992676,4.125337600708008,8.61638355255127,9.199838638305664
smooth_plume,2201,0.02,l2huber_0p03,l2_huber,211,419,60.0,4.140319347381592,4.1441216468811035,6.736103387083858e-05,0.004016634076833725,0.00803326815366745,0.54852159647922,0.9770547589365789,1.0,8.210430145263672,4.134116172790527,7.635186672210693,8.328304290771484
smooth_plume,2201,0.02,l2huber_0p03,l2_huber,211,419,80.0,3.603370189666748,3.6082141399383545,7.914066372904927e-05,0.004995743744075298,0.009988708421587944,0.5291049802412144,0.9721218544168834,1.0,8.04312515258789,4.11324405670166,6.920202255249023,7.945504188537598
smooth_plume,2201,0.02,l2huber_0p03,l2_huber,211,419,100.0,3.3837790489196777,3.3887076377868652,8.245022763730958e-05,0.00491945119574666,0.009838880971074104,0.5139041745629528,0.9586410012583572,1.0,7.96463680267334,4.056203842163086,6.419893264770508,7.723903656005859
smooth_plume,2201,0.02,l2huber_0p03,l2_huber,211,419,120.0,3.270465850830078,3.275181770324707,8.109668851830065e-05,0.005004500970244408,0.01000900100916624,0.5096544623401991,0.9500493267912883,1.0,7.848353385925293,4.019850730895996,6.410747051239014,7.651439189910889
smooth_plume,2201,0.02,l2huber_0p03,l2_huber,211,419,140.0,3.1419126987457275,3.1470985412597656,9.368616156280041e-05,0.005169636104255915,0.01033927220851183,0.4994851789109531,0.9321396557875754,1.0,7.759759902954102,3.9440712928771973,6.217304229736328,7.5166015625
smooth_plume,2201,0.02,l2huber_0p03,l2_huber,211,419,160.0,3.0846614837646484,3.089841604232788,0.00011338257900206372,0.005312672816216946,0.010625150986015797,0.4904501505523516,0.8983246020667892,1.0,7.787005424499512,3.800992965698242,6.115328788757324,7.5975799560546875
smooth_plume,2201,0.02,l2huber_0p03,l2_huber,211,419,180.0,2.9340057373046875,2.9397635459899902,0.00016422550834249705,0.006057984195649624,0.012115253135561943,0.48660176274285283,0.8874922042933805,1.0,7.7942214012146,3.7551589012145996,6.080660820007324,7.542420387268066
smooth_plume,2201,0.02,l2huber_0p03,l2_huber,211,419,200.0,2.8614041805267334,2.8674964904785156,0.0001827215019147843,0.0061922273598611355,0.012383723631501198,0.4811453226965695,0.8691919309167976,1.0,7.822988033294678,3.6777267456054688,6.010197639465332,7.54667854309082
smooth_plume,2201,0.02,l2huber_0p03,l2_huber,211,419,220.0,2.8256523609161377,2.832263469696045,0.00022330805950332433,0.006873627193272114,0.013746353797614574,0.47723934961205594,0.8594932492054408,1.0,7.698541164398193,3.6366896629333496,6.035069465637207,7.484620094299316
smooth_plume,2201,0.02,l2huber_0p03,l2_huber,211,419,240.0,2.821253538131714,2.828146457672119,0.0002572106895968318,0.007167009636759758,0.014334016479551792,0.4737359245444218,0.8489167827617459,1.0,7.7313642501831055,3.5919384956359863,5.999135971069336,7.43416690826416
smooth_plume,2201,0.08,mgrs_control,none,101,307,20.0,1.3925561904907227,1.3925561904907227,0.0019420775352045894,0.012770774774253368,0.024359803646802902,0.6204501668576266,1.021044069287677,0.0,2.0189526081085205,1.2463322877883911,1.9199777841567993,2.033676862716675
smooth_plume,2201,0.08,mgrs_control,none,101,307,40.0,1.273184895515442,1.273184895515442,0.0014471433823928237,0.012328541837632656,0.02308047190308571,0.6131669391140155,1.010900324156073,0.0,1.9882745742797852,1.2339503765106201,1.9013950824737549,2.002260208129883
smooth_plume,2201,0.08,mgrs_control,none,101,307,60.0,1.1843984127044678,1.1843984127044678,0.001135259517468512,0.01375881303101778,0.02507205866277218,0.6001557586682873,1.0030634272414545,0.0,1.9522583484649658,1.2243843078613281,1.834255337715149,1.930974006652832
smooth_plume,2201,0.08,mgrs_control,none,101,307,80.0,1.102493405342102,1.102493405342102,0.0009385569137521088,0.012963550165295601,0.0235967468470335,0.58192323721899,0.993639931277975,1.0,1.8851655721664429,1.2128815650939941,1.7364331483840942,1.8442063331604004
smooth_plume,2201,0.08,mgrs_control,none,101,307,100.0,1.0535651445388794,1.0535651445388794,0.0008625202463008463,0.011284945532679558,0.021232178434729576,0.569419258034155,0.9903529582269155,1.0,1.8490864038467407,1.2088693380355835,1.6567696332931519,1.7792659997940063
smooth_plume,2201,0.08,mgrs_control,none,101,307,120.0,1.0213836431503296,1.0213836431503296,0.0007818633457645774,0.010148730129003525,0.019563456997275352,0.5614756001761223,0.9821417270666806,1.0,1.8304383754730225,1.1988463401794434,1.6130462884902954,1.751905918121338
smooth_plume,2201,0.08,mgrs_control,none,101,307,140.0,0.9935807585716248,0.9935807585716248,0.0007367611979134381,0.010324748232960701,0.019911497831344604,0.5539709061947683,0.9737834185847919,1.0,1.804368495941162,1.1886438131332397,1.5775814056396484,1.7281019687652588
smooth_plume,2201,0.08,mgrs_control,none,101,307,160.0,0.9738419055938721,0.9738419055938721,0.0007120780064724386,0.011888314969837666,0.022535881027579308,0.5489176724049686,0.969064541357049,1.0,1.7864792346954346,1.1828837394714355,1.5505027770996094,1.7127941846847534
smooth_plume,2201,0.08,mgrs_control,none,101,307,180.0,0.9578706622123718,0.9578706622123718,0.0006941505125723779,0.014069868251681328,0.026077739894390106,0.5442946389556272,0.968395759485413,1.0,1.754998803138733,1.1820673942565918,1.529900312423706,1.690136194229126
smooth_plume,2201,0.08,mgrs_control,none,101,307,200.0,0.9475532174110413,0.9475532174110413,0.0006381629500538111,0.015835462138056755,0.0288496483117342,0.5431096860289893,0.9688416791737732,1.0,1.7474918365478516,1.1826117038726807,1.5224319696426392,1.6841344833374023
smooth_plume,2201,0.08,mgrs_control,none,101,307,220.0,0.9401292204856873,0.9401292204856873,0.0006037685088813305,0.017391996458172798,0.03130852058529854,0.5394768079718351,0.9686485059053596,1.0,1.719270944595337,1.1823759078979492,1.508719563484192,1.664481520652771
smooth_plume,2201,0.08,mgrs_control,none,101,307,240.0,0.9329837560653687,0.9329837560653687,0.0005631506210193038,0.018531782552599907,0.03323684632778168,0.5380726476719637,0.9690776279182055,1.0,1.7071189880371094,1.1828997135162354,1.5043256282806396,1.6544747352600098
smooth_plume,2201,0.08,l2h1_0p003,l2_h1,101,307,20.0,1.392540693283081,1.3926565647125244,0.001940920832566917,0.01275414228439331,0.024330725893378258,0.6204561106069302,1.0210475850802265,0.0,2.018967390060425,1.246336579322815,1.920039415359497,2.033667802810669
smooth_plume,2201,0.08,l2h1_0p003,l2_h1,101,307,40.0,1.2731844186782837,1.2733001708984375,0.0014456211356446147,0.012298595160245895,0.023030657321214676,0.6131819816889615,1.0109141920044626,0.0,1.9883044958114624,1.2339673042297363,1.90152907371521,2.0022525787353516
smooth_plume,2201,0.08,l2h1_0p003,l2_h1,101,307,60.0,1.1824754476547241,1.1825999021530151,0.00113588513340801,0.013666536659002304,0.02492530085146427,0.5998940494657269,1.002978559915746,0.0,1.9493333101272583,1.2242807149887085,1.8334949016571045,1.9303532838821411
smooth_plume,2201,0.08,l2h1_0p003,l2_h1,101,307,80.0,1.1024105548858643,1.102534294128418,0.0009354040957987309,0.012828453443944454,0.02338344044983387,0.5819650400136009,0.9935596540147617,1.0,1.8864539861679077,1.2127835750579834,1.7355716228485107,1.8453694581985474
smooth_plume,2201,0.08,l2h1_0p003,l2_h1,101,307,100.0,1.0597939491271973,1.0599048137664795,0.0008613791433162987,0.011088167317211628,0.02082829363644123,0.5719332466800015,0.9910410769575737,1.0,1.8692522048950195,1.2097092866897583,1.6634019613265991,1.7938244342803955
smooth_plume,2201,0.08,l2h1_0p003,l2_h1,101,307,120.0,1.0305819511413574,1.030678153038025,0.0008122754516080022,0.010249936953186989,0.019658904522657394,0.5629912950294185,0.9851022197151583,1.0,1.8249061107635498,1.2024600505828857,1.6246802806854248,1.7544023990631104
smooth_plume,2201,0.08,l2h1_0p003,l2_h1,101,307,140.0,1.003253698348999,1.0033477544784546,0.0007455002632923424,0.010107102803885937,0.019509240984916687,0.556161156942602,0.9765201701018564,1.0,1.8079302310943604,1.1919844150543213,1.5900580883026123,1.73435378074646
smooth_plume,2201,0.08,l2h1_0p003,l2_h1,101,307,160.0,0.9798364639282227,0.9799416065216064,0.000718180846888572,0.01134614646434784,0.021639497950673103,0.5499932381041832,0.9702349096324122,1.0,1.7856171131134033,1.184312343597412,1.5597453117370605,1.714604377746582
smooth_plume,2201,0.08,l2h1_0p003,l2_h1,101,307,180.0,0.9631341695785522,0.9632581472396851,0.0006927179056219757,0.013402348384261131,0.025025183334946632,0.5464161537403667,0.9685330707166513,1.0,1.771190881729126,1.1822350025177002,1.539425015449524,1.699634313583374
smooth_plume,2201,0.08,l2h1_0p003,l2_h1,101,307,200.0,0.9545448422431946,0.954685628414154,0.0006267038406804204,0.014653060585260391,0.026980102062225342,0.5483877530813295,0.9686565140995,1.0,1.7916784286499023,1.1823856830596924,1.5413384437561035,1.713348150253296
smooth_plume,2201,0.08,l2h1_0p003,l2_h1,101,307,220.0,0.9452210068702698,0.9453725218772888,0.0006091418908908963,0.016292013227939606,0.029574191197752953,0.5417007653304305,0.9686258485755962,1.0,1.7360782623291016,1.1823482513427734,1.5186481475830078,1.675410270690918
smooth_plume,2201,0.08,l2h1_0p003,l2_h1,101,307,240.0,0.9383516311645508,0.9385150671005249,0.0005759050254710019,0.017653673887252808,0.03177584707736969,0.5392291912780318,0.968272120780756,1.0,1.7199995517730713,1.1819164752960205,1.5075569152832031,1.6627161502838135
smooth_plume,2201,0.08,l2h1_0p01,l2_h1,101,307,20.0,1.3925048112869263,1.3928897380828857,0.0019382323371246457,0.012715497985482216,0.024263126775622368,0.620469933239436,1.0210553002916545,0.0,2.019002914428711,1.2463459968566895,1.920182228088379,2.0336484909057617
smooth_plume,2201,0.08,l2h1_0p01,l2_h1,101,307,40.0,1.273184061050415,1.2735676765441895,0.0014420915395021439,0.012229370884597301,0.022915389388799667,0.6132167739760248,1.0109462247810248,0.0,1.9883742332458496,1.234006404876709,1.901838779449463,2.002234935760498
smooth_plume,2201,0.08,l2h1_0p01,l2_h1,101,307,60.0,1.1820311546325684,1.182447075843811,0.0011255964636802673,0.013365833088755608,0.024440133944153786,0.5996449721876536,1.002920939982296,0.0,1.9441393613815308,1.2242103815078735,1.8330588340759277,1.931408405303955
smooth_plume,2201,0.08,l2h1_0p01,l2_h1,101,307,80.0,1.1049940586090088,1.1054073572158813,0.0009282539831474423,0.012685208581387997,0.023163912817835808,0.5822726612764062,0.9936954026715336,1.0,1.887298822402954,1.212949275970459,1.7375061511993408,1.8467955589294434
smooth_plume,2201,0.08,l2h1_0p01,l2_h1,101,307,100.0,1.0553500652313232,1.055705189704895,0.000855822756420821,0.010939719155430794,0.02066616900265217,0.5697645203926798,0.9903612594037685,1.0,1.8512098789215088,1.2088794708251953,1.6582642793655396,1.7814092636108398
smooth_plume,2201,0.08,l2h1_0p01,l2_h1,101,307,120.0,1.0209076404571533,1.0212156772613525,0.0007726553594693542,0.0096402857452631,0.018666483461856842,0.5616171325790955,0.9821186790933005,1.0,1.8295722007751465,1.1988182067871094,1.61429762840271,1.7535585165023804
smooth_plume,2201,0.08,l2h1_0p01,l2_h1,101,307,140.0,0.9940271377563477,0.9943357110023499,0.0007313332753255963,0.009956535883247852,0.019283218309283257,0.5541816889752638,0.9739003186870624,1.0,1.804905652999878,1.188786506652832,1.578948974609375,1.7289507389068604
smooth_plume,2201,0.08,l2h1_0p01,l2_h1,101,307,160.0,0.973218560218811,0.9735721349716187,0.0007129405275918543,0.011524569243192673,0.021986810490489006,0.5482317056763332,0.969422566231672,1.0,1.7780249118804932,1.1833207607269287,1.55010986328125,1.7070327997207642
smooth_plume,2201,0.08,l2h1_0p01,l2_h1,101,307,180.0,0.9599288105964661,0.9603461623191833,0.0006881736917421222,0.013382013887166977,0.02501055970788002,0.545057376134022,0.9680130264020395,1.0,1.7626296281814575,1.1816002130508423,1.5319640636444092,1.6957736015319824
