a_clean_residual_ratio_vs_k24,a_clean_residual_ratio_vs_validation_fixed,a_clean_weighted_residual,a_measured_residual_ratio_vs_k24,a_measured_residual_ratio_vs_validation_fixed,a_measured_weighted_residual,active_view_count,active_view_mask,deployable_under_declared_synthetic_contract,family,field_gain_vs_k24_percent,field_gain_vs_validation_fixed_percent,field_relative_l2,front_f1_gain_vs_k24_percent,front_f1_gain_vs_validation_fixed_percent,front_top10_f1,gradient_gain_vs_k24_percent,gradient_gain_vs_validation_fixed_percent,gradient_relative_l2,heldout_b_clean_residual,heldout_b_residual_ratio_vs_k24,heldout_b_residual_ratio_vs_validation_fixed,method,online_compute_saving,operator_mismatch_relative_l2,real_oerf_deployable,relative_noise,sample_id,selected_iteration,selection_role,split,test_truth_leakage,truth_operator,weighted_residual_to_sensor_noise_ratio
1.0,1.0,0.061327479779720306,1.0,1.0,0.056403934955596924,7,111001111,True,double_front,-0.0,-0.0,0.8910949230194092,0.0,0.0,0.48977723717689514,-0.0,-0.0,1.3350499868392944,0.6684959530830383,1.0,1.0,fixed_k24,False,0.009233216755092144,False,0.05999999865889549,test_family_ood-003,24,registered_fixed_reference,test_family_ood,False,qmc32,1.009515404701233
5.974747653298685,5.974747653298685,0.36641621589660645,6.502013629912681,6.502013629912681,0.3667391538619995,7,111001111,True,double_front,-5.605029052664023,-5.605029052664023,0.9410410523414612,-9.22118677292234,-9.22118677292234,0.4446139633655548,13.950563124491538,13.950563124491538,1.1488029956817627,0.7895531058311462,1.181088834105583,1.181088834105583,historical_fixed_k4,False,0.009233216755092144,False,0.05999999865889549,test_family_ood-003,4,registered_fixed_reference,test_family_ood,False,qmc32,6.563883304595947
1.0,1.0,0.061327479779720306,1.0,1.0,0.056403934955596924,7,111001111,True,double_front,-0.0,-0.0,0.8910949230194092,0.0,0.0,0.48977723717689514,-0.0,-0.0,1.3350499868392944,0.6684959530830383,1.0,1.0,validation_global_fixed_k,True,0.009233216755092144,False,0.05999999865889549,test_family_ood-003,24,offline_validation_truth_selected_fixed_reference,test_family_ood,False,qmc32,1.009515404701233
1.0,1.0,0.061327479779720306,1.0,1.0,0.056403934955596924,7,111001111,True,double_front,-0.0,-0.0,0.8910949230194092,0.0,0.0,0.48977723717689514,-0.0,-0.0,1.3350499868392944,0.6684959530830383,1.0,1.0,active_measured_min_k,False,0.009233216755092144,False,0.05999999865889549,test_family_ood-003,24,observable_diagnostic,test_family_ood,False,qmc32,1.009515404701233
1.0,1.0,0.061327479779720306,1.0,1.0,0.056403934955596924,7,111001111,False,double_front,-0.0,-0.0,0.8910949230194092,0.0,0.0,0.48977723717689514,-0.0,-0.0,1.3350499868392944,0.6684959530830383,1.0,1.0,sensor_noise_discrepancy_first_crossing,True,0.009233216755092144,False,0.05999999865889549,test_family_ood-003,24,observable_diagnostic,test_family_ood,False,qmc32,1.009515404701233
1.0,1.0,0.061327479779720306,1.0,1.0,0.056403934955596924,7,111001111,False,double_front,-0.0,-0.0,0.8910949230194092,0.0,0.0,0.48977723717689514,-0.0,-0.0,1.3350499868392944,0.6684959530830383,1.0,1.0,heldout_b_clean_oracle_k,False,0.009233216755092144,False,0.05999999865889549,test_family_ood-003,24,evaluator_only_oracle_ceiling,test_family_ood,True,qmc32,1.009515404701233
11.066518207778055,11.066518207778055,0.6786816716194153,12.03335830776888,12.03335830776888,0.6787287592887878,7,111001111,False,double_front,-9.671445500134714,-9.671445500134714,0.9772766828536987,-14.454828550491394,-14.454828550491394,0.41898077726364136,22.507790950630362,22.507790950630362,1.034559726715088,0.9198746085166931,1.3760361663736644,1.3760361663736644,truth_gradient_oracle_k,False,0.009233216755092144,False,0.05999999865889549,test_family_ood-003,1,evaluator_only_oracle_ceiling,test_family_ood,True,qmc32,12.147860527038574
1.0,1.0,0.061327479779720306,1.0,1.0,0.056403934955596924,7,111001111,False,double_front,-0.0,-0.0,0.8910949230194092,0.0,0.0,0.48977723717689514,-0.0,-0.0,1.3350499868392944,0.6684959530830383,1.0,1.0,truth_field_oracle_k,False,0.009233216755092144,False,0.05999999865889549,test_family_ood-003,24,evaluator_only_oracle_ceiling,test_family_ood,True,qmc32,1.009515404701233
1.0,1.0,0.03875682130455971,1.0,1.0,0.03765483945608139,6,111110100,True,thin_front,-0.0,-0.0,0.9242419600486755,0.0,0.0,0.3494049310684204,-0.0,-0.0,1.2175793647766113,0.7639013528823853,1.0,1.0,fixed_k24,False,0.029598169028759003,False,0.019999999552965164,test_family_ood-004,24,registered_fixed_reference,test_family_ood,False,qmc32,1.894971489906311
8.330611450440012,8.330611450440012,0.3228680193424225,8.586053632932835,8.586053632932835,0.32330647110939026,6,111110100,True,thin_front,-2.7797900543956366,-2.7797900543956366,0.9499339461326599,-2.7947599147191373,-2.7947599147191373,0.33963990211486816,8.450070864936015,8.450070864936015,1.11469304561615,0.8448346853256226,1.1059473610536965,1.1059473610536965,historical_fixed_k4,False,0.029598169028759003,False,0.019999999552965164,test_family_ood-004,4,registered_fixed_reference,test_family_ood,False,qmc32,16.270326614379883
1.0,1.0,0.03875682130455971,1.0,1.0,0.03765483945608139,6,111110100,True,thin_front,-0.0,-0.0,0.9242419600486755,0.0,0.0,0.3494049310684204,-0.0,-0.0,1.2175793647766113,0.7639013528823853,1.0,1.0,validation_global_fixed_k,True,0.029598169028759003,False,0.019999999552965164,test_family_ood-004,24,offline_validation_truth_selected_fixed_reference,test_family_ood,False,qmc32,1.894971489906311
1.0,1.0,0.03875682130455971,1.0,1.0,0.03765483945608139,6,111110100,True,thin_front,-0.0,-0.0,0.9242419600486755,0.0,0.0,0.3494049310684204,-0.0,-0.0,1.2175793647766113,0.7639013528823853,1.0,1.0,active_measured_min_k,False,0.029598169028759003,False,0.019999999552965164,test_family_ood-004,24,observable_diagnostic,test_family_ood,False,qmc32,1.894971489906311
1.0,1.0,0.03875682130455971,1.0,1.0,0.03765483945608139,6,111110100,False,thin_front,-0.0,-0.0,0.9242419600486755,0.0,0.0,0.3494049310684204,-0.0,-0.0,1.2175793647766113,0.7639013528823853,1.0,1.0,sensor_noise_discrepancy_first_crossing,True,0.029598169028759003,False,0.019999999552965164,test_family_ood-004,24,observable_diagnostic,test_family_ood,False,qmc32,1.894971489906311
1.0,1.0,0.03875682130455971,1.0,1.0,0.03765483945608139,6,111110100,False,thin_front,-0.0,-0.0,0.9242419600486755,0.0,0.0,0.3494049310684204,-0.0,-0.0,1.2175793647766113,0.7639013528823853,1.0,1.0,heldout_b_clean_oracle_k,False,0.029598169028759003,False,0.019999999552965164,test_family_ood-004,24,evaluator_only_oracle_ceiling,test_family_ood,True,qmc32,1.894971489906311
17.771305895351706,17.771305895351706,0.6887593269348145,18.296535361372012,18.296535361372012,0.6889531016349792,6,111110100,False,thin_front,-6.002312493313162,-6.002312493313162,0.9797178506851196,-13.187768016674053,-13.187768016674053,0.30332621932029724,15.655932427081959,15.655932427081959,1.0269559621810913,0.9414947032928467,1.2324820472438733,1.2324820472438733,truth_gradient_oracle_k,False,0.029598169028759003,False,0.019999999552965164,test_family_ood-004,1,evaluator_only_oracle_ceiling,test_family_ood,True,qmc32,34.67141342163086
1.0,1.0,0.03875682130455971,1.0,1.0,0.03765483945608139,6,111110100,False,thin_front,-0.0,-0.0,0.9242419600486755,0.0,0.0,0.3494049310684204,-0.0,-0.0,1.2175793647766113,0.7639013528823853,1.0,1.0,truth_field_oracle_k,False,0.029598169028759003,False,0.019999999552965164,test_family_ood-004,24,evaluator_only_oracle_ceiling,test_family_ood,True,qmc32,1.894971489906311
1.0,1.0,0.05301351100206375,1.0,1.0,0.05059873312711716,6,110101101,True,double_front,-0.0,-0.0,0.9037801623344421,0.0,0.0,0.47818127274513245,-0.0,-0.0,1.315059781074524,0.5735777616500854,1.0,1.0,fixed_k24,False,0.008002270944416523,False,0.03500000014901161,test_family_ood-005,24,registered_fixed_reference,test_family_ood,False,qmc32,1.5225316286087036
6.381446429994408,6.381446429994408,0.338302880525589,6.705929559033857,6.705929559033857,0.33931154012680054,6,110101101,True,double_front,-4.794586001438378,-4.794586001438378,0.9471126794815063,-8.359922446109875,-8.359922446109875,0.43820568919181824,13.820052556669202,13.820052556669202,1.1333178281784058,0.7246111631393433,1.2633180914384834,1.2633180914384834,historical_fixed_k4,False,0.008002270944416523,False,0.03500000014901161,test_family_ood-005,4,registered_fixed_reference,test_family_ood,False,qmc32,10.209990501403809
1.0,1.0,0.05301351100206375,1.0,1.0,0.05059873312711716,6,110101101,True,double_front,-0.0,-0.0,0.9037801623344421,0.0,0.0,0.47818127274513245,-0.0,-0.0,1.315059781074524,0.5735777616500854,1.0,1.0,validation_global_fixed_k,True,0.008002270944416523,False,0.03500000014901161,test_family_ood-005,24,offline_validation_truth_selected_fixed_reference,test_family_ood,False,qmc32,1.5225316286087036
1.0,1.0,0.05301351100206375,1.0,1.0,0.05059873312711716,6,110101101,True,double_front,-0.0,-0.0,0.9037801623344421,0.0,0.0,0.47818127274513245,-0.0,-0.0,1.315059781074524,0.5735777616500854,1.0,1.0,active_measured_min_k,False,0.008002270944416523,False,0.03500000014901161,test_family_ood-005,24,observable_diagnostic,test_family_ood,False,qmc32,1.5225316286087036
1.0,1.0,0.05301351100206375,1.0,1.0,0.05059873312711716,6,110101101,False,double_front,-0.0,-0.0,0.9037801623344421,0.0,0.0,0.47818127274513245,-0.0,-0.0,1.315059781074524,0.5735777616500854,1.0,1.0,sensor_noise_discrepancy_first_crossing,True,0.008002270944416523,False,0.03500000014901161,test_family_ood-005,24,observable_diagnostic,test_family_ood,False,qmc32,1.5225316286087036
1.0,1.0,0.05301351100206375,1.0,1.0,0.05059873312711716,6,110101101,False,double_front,-0.0,-0.0,0.9037801623344421,0.0,0.0,0.47818127274513245,-0.0,-0.0,1.315059781074524,0.5735777616500854,1.0,1.0,heldout_b_clean_oracle_k,False,0.008002270944416523,False,0.03500000014901161,test_family_ood-005,24,evaluator_only_oracle_ceiling,test_family_ood,True,qmc32,1.5225316286087036
12.742057913360027,12.742057913360027,0.6755012273788452,13.34963196008038,13.34963196008038,0.6754744648933411,6,110101101,False,double_front,-8.396716594401537,-8.396716594401537,0.9796680212020874,-11.869822446116107,-11.869822446116107,0.42142200469970703,22.378274038548266,22.378274038548266,1.020772099494934,0.8784716129302979,1.5315649797912052,1.5315649797912052,truth_gradient_oracle_k,False,0.008002270944416523,False,0.03500000014901161,test_family_ood-005,1,evaluator_only_oracle_ceiling,test_family_ood,True,qmc32,20.325237274169922
1.0,1.0,0.05301351100206375,1.0,1.0,0.05059873312711716,6,110101101,False,double_front,-0.0,-0.0,0.9037801623344421,0.0,0.0,0.47818127274513245,-0.0,-0.0,1.315059781074524,0.5735777616500854,1.0,1.0,truth_field_oracle_k,False,0.008002270944416523,False,0.03500000014901161,test_family_ood-005,24,evaluator_only_oracle_ceiling,test_family_ood,True,qmc32,1.5225316286087036
1.0,1.0,0.05278456211090088,1.0,1.0,0.04972222447395325,7,111101011,True,thin_front,-0.0,-0.0,0.8804211020469666,0.0,0.0,0.43484893441200256,-0.0,-0.0,1.2761414051055908,0.6144776940345764,1.0,1.0,fixed_k24,False,0.018907669931650162,False,0.05000000074505806,test_family_ood-006,24,registered_fixed_reference,test_family_ood,False,qmc32,1.0778586864471436
5.568696941432601,5.568696941432601,0.2939412295818329,5.935023414634731,5.935023414634731,0.2951025664806366,7,111101011,True,thin_front,-4.9748375450163715,-4.9748375450163715,0.924220621585846,-4.14035012691633,-4.14035012691633,0.4168446660041809,11.216154992270003,11.216154992270003,1.1330074071884155,0.7047175765037537,1.1468562379810316,1.1468562379810316,historical_fixed_k4,False,0.018907669931650162,False,0.05000000074505806,test_family_ood-006,4,registered_fixed_reference,test_family_ood,False,qmc32,6.397116661071777
1.0,1.0,0.05278456211090088,1.0,1.0,0.04972222447395325,7,111101011,True,thin_front,-0.0,-0.0,0.8804211020469666,0.0,0.0,0.43484893441200256,-0.0,-0.0,1.2761414051055908,0.6144776940345764,1.0,1.0,validation_global_fixed_k,True,0.018907669931650162,False,0.05000000074505806,test_family_ood-006,24,offline_validation_truth_selected_fixed_reference,test_family_ood,False,qmc32,1.0778586864471436
1.0,1.0,0.05278456211090088,1.0,1.0,0.04972222447395325,7,111101011,True,thin_front,-0.0,-0.0,0.8804211020469666,0.0,0.0,0.43484893441200256,-0.0,-0.0,1.2761414051055908,0.6144776940345764,1.0,1.0,active_measured_min_k,False,0.018907669931650162,False,0.05000000074505806,test_family_ood-006,24,observable_diagnostic,test_family_ood,False,qmc32,1.0778586864471436
1.0,1.0,0.05278456211090088,1.0,1.0,0.04972222447395325,7,111101011,False,thin_front,-0.0,-0.0,0.8804211020469666,0.0,0.0,0.43484893441200256,-0.0,-0.0,1.2761414051055908,0.6144776940345764,1.0,1.0,sensor_noise_discrepancy_first_crossing,True,0.018907669931650162,False,0.05000000074505806,test_family_ood-006,24,observable_diagnostic,test_family_ood,False,qmc32,1.0778586864471436
1.0,1.0,0.05278456211090088,1.0,1.0,0.04972222447395325,7,111101011,False,thin_front,-0.0,-0.0,0.8804211020469666,0.0,0.0,0.43484893441200256,-0.0,-0.0,1.2761414051055908,0.6144776940345764,1.0,1.0,heldout_b_clean_oracle_k,False,0.018907669931650162,False,0.05000000074505806,test_family_ood-006,24,evaluator_only_oracle_ceiling,test_family_ood,True,qmc32,1.0778586864471436
11.841203146419627,11.841203146419627,0.6250327229499817,12.583948343353907,12.583948343353907,0.625701904296875,7,111101011,False,thin_front,-9.517497612723297,-9.517497612723297,0.9642151594161987,-15.999996984464993,-15.999996984464993,0.365273118019104,18.925180171974908,18.925180171974908,1.0346293449401855,0.8195948600769043,1.3338073424529973,1.3338073424529973,truth_gradient_oracle_k,False,0.018907669931650162,False,0.05000000074505806,test_family_ood-006,1,evaluator_only_oracle_ceiling,test_family_ood,True,qmc32,13.56371784210205
1.0,1.0,0.05278456211090088,1.0,1.0,0.04972222447395325,7,111101011,False,thin_front,-0.0,-0.0,0.8804211020469666,0.0,0.0,0.43484893441200256,-0.0,-0.0,1.2761414051055908,0.6144776940345764,1.0,1.0,truth_field_oracle_k,False,0.018907669931650162,False,0.05000000074505806,test_family_ood-006,24,evaluator_only_oracle_ceiling,test_family_ood,True,qmc32,1.0778586864471436
1.0,1.0,0.07082053273916245,1.0,1.0,0.06298470497131348,7,111110101,True,double_front,-0.0,-0.0,0.9011968374252319,0.0,0.0,0.4208117127418518,-0.0,-0.0,1.4199190139770508,0.6331520676612854,1.0,1.0,fixed_k24,False,0.005856771487742662,False,0.05999999865889549,test_family_ood-007,24,registered_fixed_reference,test_family_ood,False,qmc32,1.0096874237060547
5.622283654157213,5.622283654157213,0.39817312359809875,6.338325251630535,6.338325251630535,0.39921754598617554,7,111110101,True,double_front,-5.3627106160530715,-5.3627106160530715,0.9495254158973694,-10.007253490733563,-10.007253490733563,0.37870001792907715,18.34860698518967,18.34860698518967,1.1593836545944214,0.7746845483779907,1.2235363160693653,1.2235363160693653,historical_fixed_k4,False,0.005856771487742662,False,0.05999999865889549,test_family_ood-007,4,registered_fixed_reference,test_family_ood,False,qmc32,6.399726867675781
1.0,1.0,0.07082053273916245,1.0,1.0,0.06298470497131348,7,111110101,True,double_front,-0.0,-0.0,0.9011968374252319,0.0,0.0,0.4208117127418518,-0.0,-0.0,1.4199190139770508,0.6331520676612854,1.0,1.0,validation_global_fixed_k,True,0.005856771487742662,False,0.05999999865889549,test_family_ood-007,24,offline_validation_truth_selected_fixed_reference,test_family_ood,False,qmc32,1.0096874237060547
1.0,1.0,0.07082053273916245,1.0,1.0,0.06298470497131348,7,111110101,True,double_front,-0.0,-0.0,0.9011968374252319,0.0,0.0,0.4208117127418518,-0.0,-0.0,1.4199190139770508,0.6331520676612854,1.0,1.0,active_measured_min_k,False,0.005856771487742662,False,0.05999999865889549,test_family_ood-007,24,observable_diagnostic,test_family_ood,False,qmc32,1.0096874237060547
1.0,1.0,0.07082053273916245,1.0,1.0,0.06298470497131348,7,111110101,False,double_front,-0.0,-0.0,0.9011968374252319,0.0,0.0,0.4208117127418518,-0.0,-0.0,1.4199190139770508,0.6331520676612854,1.0,1.0,sensor_noise_discrepancy_first_crossing,True,0.005856771487742662,False,0.05999999865889549,test_family_ood-007,24,observable_diagnostic,test_family_ood,False,qmc32,1.0096874237060547
1.0,1.0,0.07082053273916245,1.0,1.0,0.06298470497131348,7,111110101,False,double_front,-0.0,-0.0,0.9011968374252319,0.0,0.0,0.4208117127418518,-0.0,-0.0,1.4199190139770508,0.6331520676612854,1.0,1.0,heldout_b_clean_oracle_k,False,0.005856771487742662,False,0.05999999865889549,test_family_ood-007,24,evaluator_only_oracle_ceiling,test_family_ood,True,qmc32,1.0096874237060547
10.412213473834951,10.412213473834951,0.7373985052108765,11.695293307138774,11.695293307138774,0.7366245985031128,7,111110101,False,double_front,-9.213870708262018,-9.213870708262018,0.9842319488525391,-15.808565917885273,-15.808565917885273,0.35428741574287415,28.431970934110108,28.431970934110108,1.0162080526351929,0.9205679893493652,1.4539445361834267,1.4539445361834267,truth_gradient_oracle_k,False,0.005856771487742662,False,0.05999999865889549,test_family_ood-007,1,evaluator_only_oracle_ceiling,test_family_ood,True,qmc32,11.808589935302734
1.0,1.0,0.07082053273916245,1.0,1.0,0.06298470497131348,7,111110101,False,double_front,-0.0,-0.0,0.9011968374252319,0.0,0.0,0.4208117127418518,-0.0,-0.0,1.4199190139770508,0.6331520676612854,1.0,1.0,truth_field_oracle_k,False,0.005856771487742662,False,0.05999999865889549,test_family_ood-007,24,evaluator_only_oracle_ceiling,test_family_ood,True,qmc32,1.0096874237060547
1.0,1.0,0.04487491026520729,1.0,1.0,0.04400664195418358,6,011101110,True,thin_front,-0.0,-0.0,0.9000903964042664,0.0,0.0,0.40884822607040405,-0.0,-0.0,1.2444607019424438,0.698669970035553,1.0,1.0,fixed_k24,False,0.017671683803200722,False,0.019999999552965164,test_family_ood-008,24,registered_fixed_reference,test_family_ood,False,qmc32,2.2657060623168945
6.458247568470142,6.458247568470142,0.2898132801055908,6.6009169772511385,6.6009169772511385,0.2904841899871826,6,011101110,True,thin_front,-4.260290916945892,-4.260290916945892,0.9384368658065796,-3.6567174514730656,-3.6567174514730656,0.39389780163764954,9.325526163505517,9.325526163505517,1.1284081935882568,0.7736937403678894,1.1073808429586844,1.1073808429586844,historical_fixed_k4,False,0.017671683803200722,False,0.019999999552965164,test_family_ood-008,4,registered_fixed_reference,test_family_ood,False,qmc32,14.955737113952637
1.0,1.0,0.04487491026520729,1.0,1.0,0.04400664195418358,6,011101110,True,thin_front,-0.0,-0.0,0.9000903964042664,0.0,0.0,0.40884822607040405,-0.0,-0.0,1.2444607019424438,0.698669970035553,1.0,1.0,validation_global_fixed_k,True,0.017671683803200722,False,0.019999999552965164,test_family_ood-008,24,offline_validation_truth_selected_fixed_reference,test_family_ood,False,qmc32,2.2657060623168945
1.0,1.0,0.04487491026520729,1.0,1.0,0.04400664195418358,6,011101110,True,thin_front,-0.0,-0.0,0.9000903964042664,0.0,0.0,0.40884822607040405,-0.0,-0.0,1.2444607019424438,0.698669970035553,1.0,1.0,active_measured_min_k,False,0.017671683803200722,False,0.019999999552965164,test_family_ood-008,24,observable_diagnostic,test_family_ood,False,qmc32,2.2657060623168945
1.0,1.0,0.04487491026520729,1.0,1.0,0.04400664195418358,6,011101110,False,thin_front,-0.0,-0.0,0.9000903964042664,0.0,0.0,0.40884822607040405,-0.0,-0.0,1.2444607019424438,0.698669970035553,1.0,1.0,sensor_noise_discrepancy_first_crossing,True,0.017671683803200722,False,0.019999999552965164,test_family_ood-008,24,observable_diagnostic,test_family_ood,False,qmc32,2.2657060623168945
1.0,1.0,0.04487491026520729,1.0,1.0,0.04400664195418358,6,011101110,False,thin_front,-0.0,-0.0,0.9000903964042664,0.0,0.0,0.40884822607040405,-0.0,-0.0,1.2444607019424438,0.698669970035553,1.0,1.0,heldout_b_clean_oracle_k,False,0.017671683803200722,False,0.019999999552965164,test_family_ood-008,24,evaluator_only_oracle_ceiling,test_family_ood,True,qmc32,2.2657060623168945
13.733492821735185,13.733492821735185,0.6162892580032349,14.010343739066547,14.010343739066547,0.6165481805801392,6,011101110,False,thin_front,-7.810748565112627,-7.810748565112627,0.9703941941261292,-13.507468289564514,-13.507468289564514,0.3536231815814972,16.798762138393855,16.798762138393855,1.0354067087173462,0.8804481029510498,1.2601773952102833,1.2601773952102833,truth_gradient_oracle_k,False,0.017671683803200722,False,0.019999999552965164,test_family_ood-008,1,evaluator_only_oracle_ceiling,test_family_ood,True,qmc32,31.74332046508789
1.0,1.0,0.04487491026520729,1.0,1.0,0.04400664195418358,6,011101110,False,thin_front,-0.0,-0.0,0.9000903964042664,0.0,0.0,0.40884822607040405,-0.0,-0.0,1.2444607019424438,0.698669970035553,1.0,1.0,truth_field_oracle_k,False,0.017671683803200722,False,0.019999999552965164,test_family_ood-008,24,evaluator_only_oracle_ceiling,test_family_ood,True,qmc32,2.2657060623168945
1.0,1.0,0.04563188552856445,1.0,1.0,0.04334506019949913,6,011011011,True,double_front,-0.0,-0.0,0.9385006427764893,0.0,0.0,0.4876411259174347,-0.0,-0.0,1.0738942623138428,0.6623644828796387,1.0,1.0,fixed_k24,False,0.0184030644595623,False,0.03500000014901161,test_family_ood-009,24,registered_fixed_reference,test_family_ood,False,qmc32,1.2295210361480713
4.969679365601848,4.969679365601848,0.22677583992481232,5.268044943379877,5.268044943379877,0.22834372520446777,6,011011011,True,double_front,-2.390890866859891,-2.390890866859891,0.9609391689300537,-0.8760936044024022,-0.8760936044024022,0.4833689332008362,3.9886093966150553,3.9886093966150553,1.031060814857483,0.6829761862754822,1.0311183705174436,1.0311183705174436,historical_fixed_k4,False,0.0184030644595623,False,0.03500000014901161,test_family_ood-009,4,registered_fixed_reference,test_family_ood,False,qmc32,6.477171897888184
1.0,1.0,0.04563188552856445,1.0,1.0,0.04334506019949913,6,011011011,True,double_front,-0.0,-0.0,0.9385006427764893,0.0,0.0,0.4876411259174347,-0.0,-0.0,1.0738942623138428,0.6623644828796387,1.0,1.0,validation_global_fixed_k,True,0.0184030644595623,False,0.03500000014901161,test_family_ood-009,24,offline_validation_truth_selected_fixed_reference,test_family_ood,False,qmc32,1.2295210361480713
1.0,1.0,0.04563188552856445,1.0,1.0,0.04334506019949913,6,011011011,True,double_front,-0.0,-0.0,0.9385006427764893,0.0,0.0,0.4876411259174347,-0.0,-0.0,1.0738942623138428,0.6623644828796387,1.0,1.0,active_measured_min_k,False,0.0184030644595623,False,0.03500000014901161,test_family_ood-009,24,observable_diagnostic,test_family_ood,False,qmc32,1.2295210361480713
1.0,1.0,0.04563188552856445,1.0,1.0,0.04334506019949913,6,011011011,False,double_front,-0.0,-0.0,0.9385006427764893,0.0,0.0,0.4876411259174347,-0.0,-0.0,1.0738942623138428,0.6623644828796387,1.0,1.0,sensor_noise_discrepancy_first_crossing,True,0.0184030644595623,False,0.03500000014901161,test_family_ood-009,24,observable_diagnostic,test_family_ood,False,qmc32,1.2295210361480713
1.8624377266267491,1.8624377266267491,0.08498654514551163,1.9601026217429969,1.9601026217429969,0.08496076613664627,6,011011011,False,double_front,-0.6342730092824406,-0.6342730092824406,0.9444532990455627,-0.5006257898767555,-0.5006257898767555,0.48519986867904663,1.371119516526543,1.371119516526543,1.059169888496399,0.6617206931114197,0.9990280430414685,0.9990280430414685,heldout_b_clean_oracle_k,False,0.0184030644595623,False,0.03500000014901161,test_family_ood-009,13,evaluator_only_oracle_ceiling,test_family_ood,True,qmc32,2.409987449645996
10.985623896255891,10.985623896255891,0.501294732093811,11.574089342040477,11.574089342040477,0.5016795992851257,6,011011011,False,double_front,-4.3188282973317715,-4.3188282973317715,0.9790328741073608,4.1927463378045475,4.1927463378045475,0.5080866813659668,5.869415455085754,5.869415455085754,1.010862946510315,0.7580149173736572,1.1444075534940776,1.1444075534940776,truth_gradient_oracle_k,False,0.0184030644595623,False,0.03500000014901161,test_family_ood-009,1,evaluator_only_oracle_ceiling,test_family_ood,True,qmc32,14.230586051940918
1.0,1.0,0.04563188552856445,1.0,1.0,0.04334506019949913,6,011011011,False,double_front,-0.0,-0.0,0.9385006427764893,0.0,0.0,0.4876411259174347,-0.0,-0.0,1.0738942623138428,0.6623644828796387,1.0,1.0,truth_field_oracle_k,False,0.0184030644595623,False,0.03500000014901161,test_family_ood-009,24,evaluator_only_oracle_ceiling,test_family_ood,True,qmc32,1.2295210361480713
1.0,1.0,0.05959996208548546,1.0,1.0,0.05428626760840416,6,000111111,True,thin_front,-0.0,-0.0,0.9191360473632812,0.0,0.0,0.4089106023311615,-0.0,-0.0,1.2533375024795532,0.7567618489265442,1.0,1.0,fixed_k24,False,0.010577565059065819,False,0.05000000074505806,test_family_ood-010,24,registered_fixed_reference,test_family_ood,False,qmc32,0.9830413460731506
4.882508582080479,4.882508582080479,0.29099732637405396,5.403607748066047,5.403607748066047,0.2933416962623596,6,000111111,True,thin_front,-3.763985239431242,-3.763985239431242,0.9537321925163269,-12.91044820175088,-12.91044820175088,0.35611841082572937,11.943608740434081,11.943608740434081,1.103643774986267,0.8406075835227966,1.1107954037524308,1.1107954037524308,historical_fixed_k4,False,0.010577565059065819,False,0.05000000074505806,test_family_ood-010,4,registered_fixed_reference,test_family_ood,False,qmc32,5.311970233917236
1.0,1.0,0.05959996208548546,1.0,1.0,0.05428626760840416,6,000111111,True,thin_front,-0.0,-0.0,0.9191360473632812,0.0,0.0,0.4089106023311615,-0.0,-0.0,1.2533375024795532,0.7567618489265442,1.0,1.0,validation_global_fixed_k,True,0.010577565059065819,False,0.05000000074505806,test_family_ood-010,24,offline_validation_truth_selected_fixed_reference,test_family_ood,False,qmc32,0.9830413460731506
1.0,1.0,0.05959996208548546,1.0,1.0,0.05428626760840416,6,000111111,True,thin_front,-0.0,-0.0,0.9191360473632812,0.0,0.0,0.4089106023311615,-0.0,-0.0,1.2533375024795532,0.7567618489265442,1.0,1.0,active_measured_min_k,False,0.010577565059065819,False,0.05000000074505806,test_family_ood-010,24,observable_diagnostic,test_family_ood,False,qmc32,0.9830413460731506
1.0,1.0,0.05959996208548546,1.0,1.0,0.05428626760840416,6,000111111,False,thin_front,-0.0,-0.0,0.9191360473632812,0.0,0.0,0.4089106023311615,-0.0,-0.0,1.2533375024795532,0.7567618489265442,1.0,1.0,sensor_noise_discrepancy_first_crossing,True,0.010577565059065819,False,0.05000000074505806,test_family_ood-010,24,observable_diagnostic,test_family_ood,False,qmc32,0.9830413460731506
1.0,1.0,0.05959996208548546,1.0,1.0,0.05428626760840416,6,000111111,False,thin_front,-0.0,-0.0,0.9191360473632812,0.0,0.0,0.4089106023311615,-0.0,-0.0,1.2533375024795532,0.7567618489265442,1.0,1.0,heldout_b_clean_oracle_k,False,0.010577565059065819,False,0.05000000074505806,test_family_ood-010,24,evaluator_only_oracle_ceiling,test_family_ood,True,qmc32,0.9830413460731506
10.300689247899038,10.300689247899038,0.6139206886291504,11.322775674137592,11.322775674137592,0.6146712303161621,6,000111111,False,thin_front,-6.499854998630399,-6.499854998630399,0.9788785576820374,-22.313438399890735,-22.313438399890735,0.3176685869693756,18.411353810060476,18.411353810060476,1.0225811004638672,0.9329949617385864,1.2328779034805024,1.2328779034805024,truth_gradient_oracle_k,False,0.010577565059065819,False,0.05000000074505806,test_family_ood-010,1,evaluator_only_oracle_ceiling,test_family_ood,True,qmc32,11.130757331848145
