case_id,phantom_family,phantom_seed,dimensionless_stress_multiplier,refractivity_scale,method_id,ray_count,step_count,correction_applied,all_primary_gates_pass,cell_id,field_unit_id,ray_prefix_id,family_id,orientation_id,aperture_id,all_symmetric_gates_pass,matched_residual_prediction_relative_l2,corrected_residual_variance_ratio,per_ray_risk_spearman,valid_ray_fraction,candidate_to_high_reference_relative_l2,high_execution_to_high_reference_relative_l2,candidate_reference_error_to_high_execution_reference_error_ratio,candidate_q95_reference_error,high_execution_q95_reference_error,candidate_q95_reference_error_to_high_execution_q95_ratio,candidate_q95_reference_error_normalized_by_high256_rms,symmetric_gate_matched_residual_gate_met,symmetric_gate_residual_variance_gate_met,symmetric_gate_risk_spearman_gate_met,symmetric_gate_valid_fraction_gate_met,symmetric_gate_absolute_reference_gate_met,symmetric_gate_global_no_harm_gate_met,symmetric_gate_q95_no_harm_gate_met,ratio_global_scoreable,ratio_q95_scoreable,base_output_relative_l2,ocbh_gate_matched_residual_gate_met,ocbh_gate_residual_variance_gate_met,ocbh_gate_risk_spearman_gate_met,ocbh_gate_valid_fraction_gate_met,ocbh_gate_absolute_reference_gate_met,ocbh_gate_reference_no_harm_gate_met,ocbh_gate_q95_reference_no_harm_gate_met,ocbh_gate_base_output_consistency_gate_met
smooth-s1987-orientation_22-narrow,smooth_plume,1987,1.0,0.0003,picard_1,256,128,True,False,smooth-s1987-orientation_22-narrow__stress_1,smooth-s1987,smooth-s1987,smooth,orientation_22,narrow,True,0.0014051817615792462,2.157821798798643e-06,0.9999785420004574,1.0,0.0006073050221106031,0.0006071965186527456,1.0001786957838597,2.1560874619738312e-07,2.1557373750276019e-07,1.0001623977717717,0.001217925114481142,True,True,True,True,True,True,True,True,True,,,,,,,,,
smooth-s1987-orientation_22-narrow,smooth_plume,1987,1.0,0.0003,picard_2,256,128,True,False,smooth-s1987-orientation_22-narrow__stress_1,smooth-s1987,smooth-s1987,smooth,orientation_22,narrow,True,0.0013683466919017007,2.158633206354139e-06,0.9999778267338061,1.0,0.0006073054932174622,0.0006071965186527456,1.0001794716559944,2.1560969664067557e-07,2.1557373750276019e-07,1.0001668066728904,0.0012179304833206542,True,True,True,True,True,True,True,True,True,,,,,,,,,
smooth-s1987-orientation_22-narrow,smooth_plume,1987,3.0,0.0009,continuous_affine_n1,256,128,True,False,smooth-s1987-orientation_22-narrow__stress_3,smooth-s1987,smooth-s1987,smooth,orientation_22,narrow,False,0.27730866384549485,0.08836213428237025,0.8719644083314259,1.0,0.0006076684113403378,0.000602887754327788,1.0079295971401512,6.551987625789723e-07,6.438917603250379e-07,1.0175604083646397,0.00123325744978656,False,False,False,True,True,True,True,True,True,,,,,,,,,
smooth-s1987-orientation_22-narrow,smooth_plume,1987,3.0,0.0009,operator_consistent_homotopy,256,128,True,True,smooth-s1987-orientation_22-narrow__stress_3,smooth-s1987,smooth-s1987,smooth,orientation_22,narrow,True,0.00933526848303229,7.311503778125591e-05,0.9997131780727853,1.0,0.0006034146858247823,0.000602887754327788,1.000874012605517,6.446250853672239e-07,6.438917603250379e-07,1.0011388949003102,0.0012133549912689352,True,True,True,True,True,True,True,True,True,1.5509173722997693e-16,True,True,True,True,True,True,True,True
smooth-s1987-orientation_22-narrow,smooth_plume,1987,3.0,0.0009,picard_1,256,128,True,False,smooth-s1987-orientation_22-narrow__stress_3,smooth-s1987,smooth-s1987,smooth,orientation_22,narrow,True,0.0015624981074401057,2.19353861663366e-06,0.9999778267338061,1.0,0.0006032113850814921,0.000602887754327788,1.000536801007121,6.441911661559937e-07,6.438917603250379e-07,1.0004649940399992,0.0012125382404897537,True,True,True,True,True,True,True,True,True,,,,,,,,,
smooth-s1987-orientation_22-narrow,smooth_plume,1987,3.0,0.0009,picard_2,256,128,True,False,smooth-s1987-orientation_22-narrow__stress_3,smooth-s1987,smooth-s1987,smooth,orientation_22,narrow,True,0.0013721841953429537,2.175551959532364e-06,0.9999828336003659,1.0,0.0006032155091387578,0.000602887754327788,1.0005436415130626,6.442166011674322e-07,6.438917603250379e-07,1.000504496038636,0.0012125861159118906,True,True,True,True,True,True,True,True,True,,,,,,,,,
smooth-s1987-orientation_22-narrow,smooth_plume,1987,10.0,0.0029999999999999996,continuous_affine_n1,256,128,True,False,smooth-s1987-orientation_22-narrow__stress_10,smooth-s1987,smooth-s1987,smooth,orientation_22,narrow,False,0.2757581239848029,0.08662694268289782,0.8769676985580224,1.0,0.0006343362801179672,0.0005859086725319184,1.0826538500902811,2.563274468294868e-06,2.1231700514964487e-06,1.2072864660502467,0.0014456461018170508,False,False,False,True,True,True,False,True,True,,,,,,,,,
smooth-s1987-orientation_22-narrow,smooth_plume,1987,10.0,0.0029999999999999996,operator_consistent_homotopy,256,128,True,False,smooth-s1987-orientation_22-narrow__stress_10,smooth-s1987,smooth-s1987,smooth,orientation_22,narrow,False,0.02511047069581841,0.0003955951355486469,0.9982783531700616,1.0,0.0005912635586906041,0.0005859086725319184,1.0091394553617807,2.154058805133903e-06,2.1231700514964487e-06,1.014548412462621,0.0012148549651017314,False,True,True,True,True,True,True,True,True,1.499684102081667e-16,False,True,True,True,True,True,True,True
smooth-s1987-orientation_22-narrow,smooth_plume,1987,10.0,0.0029999999999999996,picard_1,256,128,True,False,smooth-s1987-orientation_22-narrow__stress_10,smooth-s1987,smooth-s1987,smooth,orientation_22,narrow,True,0.0025683027494925867,2.5322228292035337e-06,0.9999613756008238,1.0,0.0005869746731393528,0.0005859086725319184,1.001819397215658,2.1249282237577974e-06,2.1231700514964487e-06,1.000828088291896,0.001198425779725401,True,True,True,True,True,True,True,True,True,,,,,,,,,
smooth-s1987-orientation_22-narrow,smooth_plume,1987,10.0,0.0029999999999999996,picard_2,256,128,True,False,smooth-s1987-orientation_22-narrow__stress_10,smooth-s1987,smooth-s1987,smooth,orientation_22,narrow,True,0.0013857252732497529,2.236897004108386e-06,0.9999792572671089,1.0,0.0005870096032656301,0.0005859086725319184,1.0018790142309282,2.126807496991079e-06,2.1231700514964487e-06,1.0017132143947052,0.0011994856599908763,True,True,True,True,True,True,True,True,True,,,,,,,,,
smooth-s1987-orientation_22-wide,smooth_plume,1987,1.0,0.0003,continuous_affine_n1,256,128,True,False,smooth-s1987-orientation_22-wide__stress_1,smooth-s1987,smooth-s1987,smooth,orientation_22,wide,False,0.24910719527116554,0.085796774891793,0.9114278152895399,1.0,0.0005686882195835253,0.00057062739253655,0.9966016826770185,2.1438937357519922e-07,2.155240679673103e-07,0.9947351847855657,0.0012254160880050679,False,False,False,True,True,True,True,True,True,,,,,,,,,
smooth-s1987-orientation_22-wide,smooth_plume,1987,1.0,0.0003,operator_consistent_homotopy,256,128,True,True,smooth-s1987-orientation_22-wide__stress_1,smooth-s1987,smooth-s1987,smooth,orientation_22,wide,True,0.0026501103235671555,9.5925827699433e-06,0.9999463550011441,1.0,0.0005706875497723607,0.00057062739253655,1.000105422972324,2.155465840548801e-07,2.155240679673103e-07,1.0001044713371559,0.0012320305218986936,True,True,True,True,True,True,True,True,True,1.4278373547951284e-16,True,True,True,True,True,True,True,True
smooth-s1987-orientation_22-wide,smooth_plume,1987,1.0,0.0003,picard_1,256,128,True,False,smooth-s1987-orientation_22-wide__stress_1,smooth-s1987,smooth-s1987,smooth,orientation_22,wide,True,0.001055188066555666,1.4543765902837452e-06,0.9999921320668343,1.0,0.0005707455895372615,0.00057062739253655,1.0002071351678123,2.1556456842003073e-07,2.155240679673103e-07,1.0001879161483096,0.001232133317713713,True,True,True,True,True,True,True,True,True,,,,,,,,,
smooth-s1987-orientation_22-wide,smooth_plume,1987,1.0,0.0003,picard_2,256,128,True,False,smooth-s1987-orientation_22-wide__stress_1,smooth-s1987,smooth-s1987,smooth,orientation_22,wide,True,0.0010140478008839472,1.4079421481729297e-06,0.9999935626001373,1.0,0.0005707446676038243,0.00057062739253655,1.000205519519056,2.155675858713969e-07,2.155240679673103e-07,1.0002019166791767,0.0012321505649932176,True,True,True,True,True,True,True,True,True,,,,,,,,,
smooth-s1987-orientation_22-wide,smooth_plume,1987,3.0,0.0009,continuous_affine_n1,256,128,True,False,smooth-s1987-orientation_22-wide__stress_3,smooth-s1987,smooth-s1987,smooth,orientation_22,wide,False,0.24877731767938405,0.08563867882216479,0.9114957656214235,1.0,0.0005653411889027112,0.000565947975808602,0.9989278397806373,6.557326819806564e-07,6.431694789739242e-07,1.0195332698727788,0.0012489427033529176,False,False,False,True,True,True,True,True,True,,,,,,,,,
smooth-s1987-orientation_22-wide,smooth_plume,1987,3.0,0.0009,operator_consistent_homotopy,256,128,True,True,smooth-s1987-orientation_22-wide__stress_3,smooth-s1987,smooth-s1987,smooth,orientation_22,wide,True,0.0077700151174740885,8.241842725037711e-05,0.9998047322041655,1.0,0.0005665245715419062,0.000565947975808602,1.001018814021696,6.440115333993666e-07,6.431694789739242e-07,1.0013092263438648,0.0012266179917779208,True,True,True,True,True,True,True,True,True,1.4662936720510892e-16,True,True,True,True,True,True,True,True
smooth-s1987-orientation_22-wide,smooth_plume,1987,3.0,0.0009,picard_1,256,128,True,False,smooth-s1987-orientation_22-wide__stress_3,smooth-s1987,smooth-s1987,smooth,orientation_22,wide,True,0.0012176781674531655,1.6616146286560349e-06,0.9999871252002746,1.0,0.0005663082654921409,0.000565947975808602,1.000636612725797,6.433972846617077e-07,6.431694789739242e-07,1.0003541923166923,0.0012254480615608914,True,True,True,True,True,True,True,True,True,,,,,,,,,
smooth-s1987-orientation_22-wide,smooth_plume,1987,3.0,0.0009,picard_2,256,128,True,False,smooth-s1987-orientation_22-wide__stress_3,smooth-s1987,smooth-s1987,smooth,orientation_22,wide,True,0.0010155466168421422,1.4134698505173586e-06,0.999991416800183,1.0,0.0005662996276296366,0.000565947975808602,1.0006213500817494,6.43495774893809e-07,6.431694789739242e-07,1.000507324943972,0.0012256356511993443,True,True,True,True,True,True,True,True,True,,,,,,,,,
smooth-s1987-orientation_22-wide,smooth_plume,1987,10.0,0.0029999999999999996,continuous_affine_n1,256,128,True,False,smooth-s1987-orientation_22-wide__stress_10,smooth-s1987,smooth-s1987,smooth,orientation_22,wide,False,0.24705978677568366,0.08467106913820385,0.911282616159304,1.0,0.0006054659068883012,0.0005485220986625167,1.103813152404676,2.577468895277203e-06,2.12652758636155e-06,1.2120552358726773,0.0014710549508520378,False,False,False,True,True,False,False,True,True,,,,,,,,,
smooth-s1987-orientation_22-wide,smooth_plume,1987,10.0,0.0029999999999999996,operator_consistent_homotopy,256,128,True,False,smooth-s1987-orientation_22-wide__stress_10,smooth-s1987,smooth-s1987,smooth,orientation_22,wide,False,0.02046965818280217,0.0005673419209652732,0.9989478427557791,1.0,0.0005544540370338568,0.0005485220986625167,1.010814401800409,2.1472259217523913e-06,2.12652758636155e-06,1.0097333961353663,0.0012254996863704044,False,True,True,True,True,True,True,True,True,1.389070009570368e-16,False,True,True,True,True,True,True,True
smooth-s1987-orientation_22-wide,smooth_plume,1987,10.0,0.0029999999999999996,picard_1,256,128,True,False,smooth-s1987-orientation_22-wide__stress_10,smooth-s1987,smooth-s1987,smooth,orientation_22,wide,True,0.002195822357585362,3.5341351085581706e-06,0.9999749656672005,1.0,0.0005497979416684598,0.0005485220986625167,1.0023259646403564,2.131284680395718e-06,2.12652758636155e-06,1.00223702437,0.0012164014419402075,True,True,True,True,True,True,True,True,True,,,,,,,,,
smooth-s1987-orientation_22-wide,smooth_plume,1987,10.0,0.0029999999999999996,picard_2,256,128,True,False,smooth-s1987-orientation_22-wide__stress_10,smooth-s1987,smooth-s1987,smooth,orientation_22,wide,True,0.0010205069772991314,1.431738435046626e-06,0.9999899862668802,1.0,0.0005496888487481665,0.0005485220986625167,1.0021270794531245,2.131300528217639e-06,2.12652758636155e-06,1.002244476811258,0.0012164104868667787,True,True,True,True,True,True,True,True,True,,,,,,,,,
smooth-s1987-orientation_58-narrow,smooth_plume,1987,1.0,0.0003,continuous_affine_n1,256,128,True,False,smooth-s1987-orientation_58-narrow__stress_1,smooth-s1987,smooth-s1987,smooth,orientation_58,narrow,False,0.040076493576102726,0.004980398002502654,0.9902966926070036,1.0,0.00015531063384108035,0.0001524317891083986,1.0188861178466817,3.386475645704263e-08,3.243608145223435e-08,1.0440458569852884,0.00039198161835989753,False,True,True,True,True,True,True,True,True,,,,,,,,,
smooth-s1987-orientation_58-narrow,smooth_plume,1987,1.0,0.0003,operator_consistent_homotopy,256,128,True,True,smooth-s1987-orientation_58-narrow__stress_1,smooth-s1987,smooth-s1987,smooth,orientation_58,narrow,True,0.0005299927731555031,2.7124566348002806e-07,0.9999907015335315,1.0,0.00015246219918779784,0.0001524317891083986,1.0001994995897976,3.2459593786159495e-08,3.243608145223435e-08,1.0007248820718302,0.00037571698233659196,True,True,True,True,True,True,True,True,True,1.0810904106829519e-16,True,True,True,True,True,True,True,True
smooth-s1987-orientation_58-narrow,smooth_plume,1987,1.0,0.0003,picard_1,256,128,True,False,smooth-s1987-orientation_58-narrow__stress_1,smooth-s1987,smooth-s1987,smooth,orientation_58,narrow,True,0.000654660743998445,1.3090785073073475e-06,0.9999849794003204,1.0,0.00015238700871312614,0.0001524317891083986,0.9997062266635169,3.242212932232421e-08,3.243608145223435e-08,0.9995698577236993,0.0003752833344175889,True,True,True,True,True,True,True,True,True,,,,,,,,,
smooth-s1987-orientation_58-narrow,smooth_plume,1987,1.0,0.0003,picard_2,256,128,True,False,smooth-s1987-orientation_58-narrow__stress_1,smooth-s1987,smooth-s1987,smooth,orientation_58,narrow,True,0.0006461635971717209,1.2979037975611657e-06,0.9999856946669717,1.0,0.0001523875346318067,0.0001524317891083986,0.9997096768538194,3.242117261194443e-08,3.243608145223435e-08,0.9995403624722095,0.00037527226057793375,True,True,True,True,True,True,True,True,True,,,,,,,,,
smooth-s1987-orientation_58-narrow,smooth_plume,1987,3.0,0.0009,continuous_affine_n1,256,128,True,False,smooth-s1987-orientation_58-narrow__stress_3,smooth-s1987,smooth-s1987,smooth,orientation_58,narrow,False,0.04003856104597138,0.004971814646105117,0.9902730888075072,1.0,0.0001646688732610651,0.0001535487621827792,1.072420714567851,1.097785419674152e-07,9.595976198416756e-08,1.1440059843575645,0.00042348614980622406,False,True,True,True,True,True,False,True,True,,,,,,,,,
smooth-s1987-orientation_58-narrow,smooth_plume,1987,3.0,0.0009,operator_consistent_homotopy,256,128,True,True,smooth-s1987-orientation_58-narrow__stress_3,smooth-s1987,smooth-s1987,smooth,orientation_58,narrow,True,0.0015835987734027128,2.3749135387358418e-06,0.9999692435339893,1.0,0.00015381897323735953,0.0001535487621827792,1.0017597735777164,9.654378843915468e-08,9.595976198416756e-08,1.006086159895681,0.0003724312285541181,True,True,True,True,True,True,True,True,True,1.1081386925567912e-16,True,True,True,True,True,True,True,True
smooth-s1987-orientation_58-narrow,smooth_plume,1987,3.0,0.0009,picard_1,256,128,True,False,smooth-s1987-orientation_58-narrow__stress_3,smooth-s1987,smooth-s1987,smooth,orientation_58,narrow,True,0.0007069639919853443,1.3866136836274254e-06,0.9999849794003204,1.0,0.00015342863265459527,0.0001535487621827792,0.999217645740179,9.608063495016096e-08,9.595976198416756e-08,1.0012596213610174,0.0003706445488960709,True,True,True,True,True,True,True,True,True,,,,,,,,,
smooth-s1987-orientation_58-narrow,smooth_plume,1987,3.0,0.0009,picard_2,256,128,True,False,smooth-s1987-orientation_58-narrow__stress_3,smooth-s1987,smooth-s1987,smooth,orientation_58,narrow,True,0.0006439220789787464,1.2901823468342991e-06,0.9999864099336232,1.0,0.00015343339448527167,0.0001535487621827792,0.9992486575868961,9.606388487617658e-08,9.595976198416756e-08,1.0010850682604466,0.00037057993313224774,True,True,True,True,True,True,True,True,True,,,,,,,,,
smooth-s1987-orientation_58-narrow,smooth_plume,1987,10.0,0.0029999999999999996,continuous_affine_n1,256,128,True,False,smooth-s1987-orientation_58-narrow__stress_10,smooth-s1987,smooth-s1987,smooth,orientation_58,narrow,False,0.0402485707465778,0.0049776637355263284,0.9902022774090179,1.0,0.00021838396684806512,0.00015939752987611413,1.3700586641323491,4.791080914447393e-07,3.4069672251292424e-07,1.4062597606191074,0.0005541363603932882,False,True,True,True,True,False,False,True,True,,,,,,,,,
smooth-s1987-orientation_58-narrow,smooth_plume,1987,10.0,0.0029999999999999996,operator_consistent_homotopy,256,128,True,True,smooth-s1987-orientation_58-narrow__stress_10,smooth-s1987,smooth-s1987,smooth,orientation_58,narrow,True,0.005199729981911596,2.369274664599544e-05,0.9998841268024717,1.0,0.00016266631002527127,0.00015939752987611413,1.0205070941293612,3.55176690331706e-07,3.4069672251292424e-07,1.0425010481814436,0.00041079731691328887,True,True,True,True,True,True,True,True,True,1.025496068499904e-16,True,True,True,True,True,True,True,True
smooth-s1987-orientation_58-narrow,smooth_plume,1987,10.0,0.0029999999999999996,picard_1,256,128,True,False,smooth-s1987-orientation_58-narrow__stress_10,smooth-s1987,smooth-s1987,smooth,orientation_58,narrow,True,0.0011404614203709463,2.33517991256709e-06,0.9999806878004118,1.0,0.0001591645124220691,0.00015939752987611413,0.9985381363548975,3.438433658520069e-07,3.4069672251292424e-07,1.009235907278102,0.0003976891951961231,True,True,True,True,True,True,True,True,True,,,,,,,,,
smooth-s1987-orientation_58-narrow,smooth_plume,1987,10.0,0.0029999999999999996,picard_2,256,128,True,False,smooth-s1987-orientation_58-narrow__stress_10,smooth-s1987,smooth-s1987,smooth,orientation_58,narrow,True,0.0006359582946294837,1.2629369861079149e-06,0.9999828336003659,1.0,0.00015920883601148761,0.00015939752987611413,0.9988162058422538,3.430555483782275e-07,3.4069672251292424e-07,1.0069235355359598,0.000396778005601604,True,True,True,True,True,True,True,True,True,,,,,,,,,
smooth-s1987-orientation_58-wide,smooth_plume,1987,1.0,0.0003,continuous_affine_n1,256,128,True,False,smooth-s1987-orientation_58-wide__stress_1,smooth-s1987,smooth-s1987,smooth,orientation_58,wide,False,0.07998602218963259,0.012878753371083159,0.9797865644312198,1.0,0.00019926315992868673,0.00019904524465613686,1.0010948027064215,3.8755399625516504e-08,3.9993570901766346e-08,0.9690407420909954,0.00047591690027657535,False,False,False,True,True,True,True,True,True,,,,,,,,,
smooth-s1987-orientation_58-wide,smooth_plume,1987,1.0,0.0003,operator_consistent_homotopy,256,128,True,True,smooth-s1987-orientation_58-wide__stress_1,smooth-s1987,smooth-s1987,smooth,orientation_58,wide,True,0.0007024489395482696,9.040740404636717e-07,0.9999921320668343,1.0,0.00019914347443875886,0.00019904524465613686,1.0004935047948103,3.9999725766870314e-08,3.9993570901766346e-08,1.0001538963629701,0.0004911972443279451,True,True,True,True,True,True,True,True,True,1.2736130893783062e-16,True,True,True,True,True,True,True,True
smooth-s1987-orientation_58-wide,smooth_plume,1987,1.0,0.0003,picard_1,256,128,True,False,smooth-s1987-orientation_58-wide__stress_1,smooth-s1987,smooth-s1987,smooth,orientation_58,wide,True,0.00047908497956263024,4.4262607560977874e-07,0.9999964236667429,1.0,0.0001990284863030689,0.00019904524465613686,0.9999158063127963,3.999298272922507e-08,3.9993570901766346e-08,0.9999852933227013,0.0004911144397225074,True,True,True,True,True,True,True,True,True,,,,,,,,,
smooth-s1987-orientation_58-wide,smooth_plume,1987,1.0,0.0003,picard_2,256,128,True,False,smooth-s1987-orientation_58-wide__stress_1,smooth-s1987,smooth-s1987,smooth,orientation_58,wide,True,0.00045725909683040373,4.214289372024602e-07,0.9999957084000913,1.0,0.00019902880053498622,0.00019904524465613686,0.9999173850087247,3.9993222360644855e-08,3.9993570901766346e-08,0.9999912850712344,0.0004911173824000082,True,True,True,True,True,True,True,True,True,,,,,,,,,
smooth-s1987-orientation_58-wide,smooth_plume,1987,3.0,0.0009,continuous_affine_n1,256,128,True,False,smooth-s1987-orientation_58-wide__stress_3,smooth-s1987,smooth-s1987,smooth,orientation_58,wide,False,0.07991955120163954,0.012867141118441047,0.9796914339665824,1.0,0.00020899566686428955,0.00019865856714332497,1.0520345025619093,1.251858494421629e-07,1.200350044550145e-07,1.04291119086915,0.0005122730696425341,False,False,False,True,True,True,True,True,True,,,,,,,,,
smooth-s1987-orientation_58-wide,smooth_plume,1987,3.0,0.0009,operator_consistent_homotopy,256,128,True,True,smooth-s1987-orientation_58-wide__stress_3,smooth-s1987,smooth-s1987,smooth,orientation_58,wide,True,0.0020410091967057904,7.552270278233701e-06,0.9999656672007322,1.0,0.00019953324676272397,0.00019865856714332497,1.0044029292669163,1.2045687741718814e-07,1.200350044550145e-07,1.0035145828009842,0.0004929216411361779,True,True,True,True,True,True,True,True,True,1.3445766454770763e-16,True,True,True,True,True,True,True,True
smooth-s1987-orientation_58-wide,smooth_plume,1987,3.0,0.0009,picard_1,256,128,True,False,smooth-s1987-orientation_58-wide__stress_3,smooth-s1987,smooth-s1987,smooth,orientation_58,wide,True,0.0006262934943831512,6.305207561248807e-07,0.9999899862668802,1.0,0.00019860985696136817,0.00019865856714332497,0.9997548045238761,1.20020465899834e-07,1.200350044550145e-07,0.9998788807044536,0.000491135801373788,True,True,True,True,True,True,True,True,True,,,,,,,,,
smooth-s1987-orientation_58-wide,smooth_plume,1987,3.0,0.0009,picard_2,256,128,True,False,smooth-s1987-orientation_58-wide__stress_3,smooth-s1987,smooth-s1987,smooth,orientation_58,wide,True,0.0004558651882976707,4.1898822555536143e-07,0.9999928473334859,1.0,0.00019861201338513325,0.00019865856714332497,0.999765659448464,1.200328795755791e-07,1.200350044550145e-07,0.9999822978351602,0.0004911865993817724,True,True,True,True,True,True,True,True,True,,,,,,,,,
smooth-s1987-orientation_58-wide,smooth_plume,1987,10.0,0.0029999999999999996,continuous_affine_n1,256,128,True,False,smooth-s1987-orientation_58-wide__stress_10,smooth-s1987,smooth-s1987,smooth,orientation_58,wide,False,0.07994231843046472,0.012894963434865778,0.9798909933623253,1.0,0.00031651685350442044,0.0001980630249492099,1.5980612917811696,7.280015264389947e-07,4.018612068508891e-07,1.8115745287877967,0.0008927708506051925,False,False,False,True,True,False,False,True,True,,,,,,,,,
smooth-s1987-orientation_58-wide,smooth_plume,1987,10.0,0.0029999999999999996,operator_consistent_homotopy,256,128,True,False,smooth-s1987-orientation_58-wide__stress_10,smooth-s1987,smooth-s1987,smooth,orientation_58,wide,False,0.006617276331592187,7.919742799119168e-05,0.999788281071183,1.0,0.0002078036247691543,0.0001980630249492099,1.0491792944313671,4.4331807202171366e-07,4.018612068508891e-07,1.1031621476869926,0.0005436547010875603,True,True,True,True,True,True,False,True,True,1.23298026447422e-16,True,True,True,True,True,True,False,True
smooth-s1987-orientation_58-wide,smooth_plume,1987,10.0,0.0029999999999999996,picard_1,256,128,True,False,smooth-s1987-orientation_58-wide__stress_10,smooth-s1987,smooth-s1987,smooth,orientation_58,wide,True,0.0015014229048868663,2.8410329652085383e-06,0.9999814030670632,1.0,0.0001979580167249626,0.0001980630249492099,0.9994698241922022,4.012574189397213e-07,4.018612068508891e-07,0.9984975212812919,0.0004920744177154939,True,True,True,True,True,True,True,True,True,,,,,,,,,
smooth-s1987-orientation_58-wide,smooth_plume,1987,10.0,0.0029999999999999996,picard_2,256,128,True,False,smooth-s1987-orientation_58-wide__stress_10,smooth-s1987,smooth-s1987,smooth,orientation_58,wide,True,0.00045106057311339407,4.106392056266235e-07,0.9999928473334859,1.0,0.0001979322359896472,0.0001980630249492099,0.9993396598906018,4.015075668094142e-07,4.018612068508891e-07,0.9991199945766197,0.000492381181806354,True,True,True,True,True,True,True,True,True,,,,,,,,,
smooth-s2131-orientation_22-narrow,smooth_plume,2131,1.0,0.0003,continuous_affine_n1,256,128,True,False,smooth-s2131-orientation_22-narrow__stress_1,smooth-s2131,smooth-s2131,smooth,orientation_22,narrow,True,0.016300107740203396,0.00042367378051945826,0.9984299897001601,1.0,0.0014104782777786787,0.0014103326973901155,1.0001032241462122,2.1126949419154525e-07,2.1092836803768715e-07,1.001617260670206,0.0028453553057652212,True,True,True,True,True,True,True,True,True,,,,,,,,,
smooth-s2131-orientation_22-narrow,smooth_plume,2131,1.0,0.0003,operator_consistent_homotopy,256,128,True,True,smooth-s2131-orientation_22-narrow__stress_1,smooth-s2131,smooth-s2131,smooth,orientation_22,narrow,True,0.0006745890795187039,1.579284233817007e-07,0.9999828336003659,1.0,0.001410336826294094,0.0014103326973901155,1.000002927609908,2.1093045691739763e-07,2.1092836803768715e-07,1.0000099032658807,0.00284078918745013,True,True,True,True,True,True,True,True,True,1.2066050992427574e-16,True,True,True,True,True,True,True,True
smooth-s2131-orientation_22-narrow,smooth_plume,2131,1.0,0.0003,picard_1,256,128,True,False,smooth-s2131-orientation_22-narrow__stress_1,smooth-s2131,smooth-s2131,smooth,orientation_22,narrow,True,0.001173426670712569,2.25718981997364e-06,0.9999721046005949,1.0,0.0014104725843570771,0.0014103326973901155,1.000099187211089,2.1094464144607877e-07,2.1092836803768715e-07,1.0000771513502096,0.0028409802231890904,True,True,True,True,True,True,True,True,True,,,,,,,,,
smooth-s2131-orientation_22-narrow,smooth_plume,2131,1.0,0.0003,picard_2,256,128,True,False,smooth-s2131-orientation_22-narrow__stress_1,smooth-s2131,smooth-s2131,smooth,orientation_22,narrow,True,0.001170103823472888,2.2459323562630774e-06,0.9999678130006864,1.0,0.0014104724707217496,0.0014103326973901155,1.0000991066376699,2.1094458919066702e-07,2.1092836803768715e-07,1.000076903610125,0.002840979519418706,True,True,True,True,True,True,True,True,True,,,,,,,,,
smooth-s2131-orientation_22-narrow,smooth_plume,2131,3.0,0.0009,continuous_affine_n1,256,128,True,False,smooth-s2131-orientation_22-narrow__stress_3,smooth-s2131,smooth-s2131,smooth,orientation_22,narrow,True,0.016483199789176974,0.0004248311972506601,0.9983906500343327,1.0,0.0014103761533707604,0.0014098979905855457,1.000339147079014,6.350618228017086e-07,6.337590685101126e-07,1.0020555986593749,0.002850371073252854,True,True,True,True,True,True,True,True,True,,,,,,,,,
smooth-s2131-orientation_22-narrow,smooth_plume,2131,3.0,0.0009,operator_consistent_homotopy,256,128,True,True,smooth-s2131-orientation_22-narrow__stress_3,smooth-s2131,smooth-s2131,smooth,orientation_22,narrow,True,0.002023926347490283,1.4195375021575231e-06,0.9999499313344012,1.0,0.0014099352745318757,0.0014098979905855457,1.0000264444283053,6.338155057669798e-07,6.337590685101126e-07,1.0000890515965315,0.002844777183183662,True,True,True,True,True,True,True,True,True,1.1052503055224907e-16,True,True,True,True,True,True,True,True
smooth-s2131-orientation_22-narrow,smooth_plume,2131,3.0,0.0009,picard_1,256,128,True,False,smooth-s2131-orientation_22-narrow__stress_3,smooth-s2131,smooth-s2131,smooth,orientation_22,narrow,True,0.0011928414330163064,2.2871338627514757e-06,0.9999670977340349,1.0,0.001410318514355923,0.0014098979905855457,1.0002982653874146,6.339065880709175e-07,6.337590685101126e-07,1.0002327691517718,0.0028451859912006264,True,True,True,True,True,True,True,True,True,,,,,,,,,
smooth-s2131-orientation_22-narrow,smooth_plume,2131,3.0,0.0009,picard_2,256,128,True,False,smooth-s2131-orientation_22-narrow__stress_3,smooth-s2131,smooth-s2131,smooth,orientation_22,narrow,True,0.0011704448748674123,2.2453464615733454e-06,0.9999713893339434,1.0,0.0014103174908255784,0.0014098979905855457,1.0002975394268478,6.339051954843157e-07,6.337590685101126e-07,1.0002305718079059,0.0028451797408035402,True,True,True,True,True,True,True,True,True,,,,,,,,,
smooth-s2131-orientation_22-narrow,smooth_plume,2131,10.0,0.0029999999999999996,continuous_affine_n1,256,128,True,False,smooth-s2131-orientation_22-narrow__stress_10,smooth-s2131,smooth-s2131,smooth,orientation_22,narrow,True,0.01805441966971166,0.00043793120471037237,0.9982254234378574,1.0,0.0014103794552292194,0.0014082625095159548,1.0015032323156796,2.1088337117265883e-06,2.1153906162492517e-06,0.9969003812003812,0.002837429754165156,True,True,True,True,True,True,True,True,True,,,,,,,,,
