method,model_seed,split,projection_variant,projection_iterations,case_count,paired_call_budget,damping_fraction,field_relative_l2_mean,h1_seminorm_relative_error_mean,field_gain_to_best_matched_classical_mean,h1_gain_to_best_matched_classical_mean,reprojection_ratio_to_matched_cgls_mean,visible_correction_fraction_mean,visible_correction_fraction_maximum,system_residual_fraction_mean,projection_closure_relative_error_mean,projection_closure_relative_error_maximum,exact_projection_approximation_error_mean,exact_oracle_error_reduction_retention_mean,oracle_reduction_defined_rate,field_harm_rate,worst_field_gain_to_best_matched_classical,breakdown_rate
pooled_cnn,17,development,affine_pcg_dense_exact_camera_block_oracle,7,12,21,0.0,0.3869909303991122,0.6831696398495329,0.39453906539776545,0.3282346635675584,1.9974203804014075,0.012645728541916887,0.023302601951114905,0.0126457285419169,6.203065846933571e-16,9.438023362572962e-16,0.015599655896397308,1.0003633359442434,1.0,0.08333333333333333,-0.11696213395181992,0.0
pooled_cnn,17,development,affine_pcg_dense_exact_camera_block_oracle,8,12,22,0.0,0.3870354494336134,0.6832871569297264,0.3914016903626805,0.3295040177225164,1.3748568045309382,0.007151280116229529,0.013451488169914658,0.007151280116229519,6.482198990286556e-16,8.595288716990221e-16,0.008595335475027185,1.0000810107176987,1.0,0.08333333333333333,-0.11779191580084276,0.0
pooled_cnn,17,development,affine_pcg_dense_exact_camera_block_oracle,9,12,23,0.0,0.3870585320830206,0.6832846589058921,0.3884002225986363,0.33036829130168144,0.9181431260619947,0.003749745082210753,0.008260111640417374,0.003749745082210773,6.487265696021979e-16,9.27232852775274e-16,0.004855006973462043,0.9999206956266894,1.0,0.08333333333333333,-0.11890167582136618,0.0
pooled_cnn,17,development,affine_pcg_dense_exact_camera_block_oracle,10,12,24,0.0,0.3870457360613326,0.6832657405582981,0.3855478925980518,0.33081545924261574,0.6711361234141086,0.0021883983096038597,0.0044527964097704955,0.0021883983096038476,6.103150446189834e-16,7.020634863514693e-16,0.0026456220168444657,0.9999714990431041,1.0,0.08333333333333333,-0.12012249374244095,0.0
pooled_cnn,17,ood,affine_pcg_dense_exact_camera_block_oracle,0,18,14,0.0,0.442627962987169,0.6993719977735855,0.3225755404660102,0.2763168530081741,42.172197208130065,1.0,1.0,1.0,0.0,0.0,1.0,0.931803363373477,1.0,0.0,0.1130099365636036,0.0
pooled_cnn,17,ood,affine_pcg_dense_exact_camera_block_oracle,1,18,15,0.0,0.41901599108178744,0.7210539405797437,0.35660741541318397,0.26311262588400763,14.185563423326789,0.2863727054682118,0.40250087981891663,0.2863727054682118,6.154981809480162e-16,1.433699496324733e-15,0.3646095609874309,1.0476409424322999,1.0,0.0,0.11661930116304664,0.0
pooled_cnn,17,ood,affine_pcg_dense_exact_camera_block_oracle,2,18,16,0.0,0.4213578522845631,0.7352491524222295,0.3505660129966311,0.2560297720729296,6.848945399591402,0.12508460309315617,0.27306489060664924,0.12508460309315617,6.114278035401696e-16,1.0681042143033007e-15,0.20803961585722347,1.030181568125289,1.0,0.0,0.07801307351608758,0.0
pooled_cnn,17,ood,affine_pcg_dense_exact_camera_block_oracle,3,18,17,0.0,0.42513146752748326,0.7457303030091802,0.3409619402119152,0.25161790960260727,5.840886530405189,0.0919065399596935,0.19142145935794866,0.0919065399596935,6.771920284126001e-16,1.5455060777963347e-15,0.1349028553873896,1.0087548763646268,1.0,0.0,0.051851277715289745,0.0
pooled_cnn,17,ood,affine_pcg_dense_exact_camera_block_oracle,4,18,18,0.0,0.4271648571671241,0.7501166240025796,0.33357570974347206,0.25205745678050817,4.849468403223449,0.0603130911969416,0.10550962558408572,0.060313091196941615,6.114429077391958e-16,1.4138325616639168e-15,0.07986101681230612,0.9990798162138999,1.0,0.0,0.0526906795780807,0.0
pooled_cnn,17,ood,affine_pcg_dense_exact_camera_block_oracle,5,18,19,0.0,0.4273692552976976,0.7507660117566138,0.3292200653297608,0.2552480357700876,3.0941549612695605,0.031882031416276116,0.06974448706263073,0.0318820314162761,6.355378406794149e-16,1.3172153302103827e-15,0.04358576206723792,0.9979720985173692,1.0,0.0,0.05125913098664476,0.0
pooled_cnn,17,ood,affine_pcg_dense_exact_camera_block_oracle,6,18,20,0.0,0.4271162036661928,0.7505282459000792,0.3258011023529774,0.2584546822123753,2.276440985511268,0.018721153821809992,0.03585160335390297,0.01872115382181,6.0387000637039515e-16,9.704838337477376e-16,0.02490730740263551,0.9994378230053934,1.0,0.0,0.049955341517045164,0.0
pooled_cnn,17,ood,affine_pcg_dense_exact_camera_block_oracle,7,18,21,0.0,0.426995828417483,0.7500702850762214,0.32232949643045755,0.26105964260529657,1.6188289833851428,0.011210252286164164,0.021637875529984966,0.011210252286164162,6.219022896040847e-16,1.2701370722626368e-15,0.014564268046982734,1.0001448619655333,1.0,0.0,0.04892332477297883,0.0
pooled_cnn,17,ood,affine_pcg_dense_exact_camera_block_oracle,8,18,22,0.0,0.4269832536740812,0.7500850520008951,0.3188279524451849,0.26251664537550873,1.1915325199636826,0.006442313302400243,0.012140592650827672,0.006442313302400253,6.27570452022286e-16,1.4690674520381195e-15,0.008306251057522395,1.0002184264889875,1.0,0.0,0.04702497793205422,0.0
pooled_cnn,17,ood,affine_pcg_dense_exact_camera_block_oracle,9,18,23,0.0,0.4270053317804907,0.750114908263368,0.3153983252521685,0.26339461809999953,0.8550233530620187,0.0035984150225680275,0.0067688002285922165,0.003598415022567995,6.26415361567346e-16,1.4392570680081386e-15,0.0045349943406944905,1.000027912889182,1.0,0.0,0.04426954348951256,0.0
pooled_cnn,17,ood,affine_pcg_dense_exact_camera_block_oracle,10,18,24,0.0,0.42702103820492265,0.7501299078713121,0.3120773966604298,0.26380796598461065,0.572807912605348,0.0020310156638954618,0.004747407265724715,0.0020310156638954796,6.105582327017495e-16,1.208134228312629e-15,0.0025024207654593795,0.9999470650991807,1.0,0.0,0.041676420812064206,0.0
pooled_cnn,29,development,affine_pcg_dense_exact_camera_block_oracle,0,12,14,0.0,0.3670086878813456,0.578798451229506,0.44073684612328073,0.4017270074188448,38.153350725971634,1.0,1.0,1.0,0.0,0.0,1.0,1.1061240940488986,1.0,0.08333333333333333,-0.012688044048904721,0.0
pooled_cnn,29,development,affine_pcg_dense_exact_camera_block_oracle,1,12,15,0.0,0.3713617948590673,0.6362384437551035,0.433905956668638,0.34997947685647324,17.27221983664135,0.36501953542092186,0.4512595921390667,0.36501953542092186,5.905546736048795e-16,7.00498515256741e-16,0.4179790281225017,1.077732104400339,1.0,0.08333333333333333,-0.036966624555430705,0.0
pooled_cnn,29,development,affine_pcg_dense_exact_camera_block_oracle,2,12,16,0.0,0.37294102767444165,0.6517914439002049,0.4310838020335208,0.3407935915264251,6.686240382852037,0.1440352625689115,0.3586542413191188,0.14403526256891144,5.85894155367957e-16,6.914028535260443e-16,0.22311087350216963,1.0593464924314713,1.0,0.08333333333333333,-0.06515901125995117,0.0
pooled_cnn,29,development,affine_pcg_dense_exact_camera_block_oracle,3,12,17,0.0,0.3797906369305648,0.6658549481696096,0.4178301825522101,0.33229095327105834,6.109939833421734,0.09333282643969125,0.1647089469587849,0.09333282643969126,5.926838541105325e-16,8.046646035228232e-16,0.14026646406398408,1.0239468910678766,1.0,0.08333333333333333,-0.09354593648558346,0.0
pooled_cnn,29,development,affine_pcg_dense_exact_camera_block_oracle,4,12,18,0.0,0.3851559411516477,0.6724283558939054,0.4065240347234849,0.3303499130599866,6.034313904067752,0.06744603316246899,0.11278536156324799,0.06744603316246901,6.36796306441695e-16,9.784119812043815e-16,0.0765705204847367,0.9969798992230019,1.0,0.08333333333333333,-0.11174193766168217,0.0
pooled_cnn,29,development,affine_pcg_dense_exact_camera_block_oracle,5,12,19,0.0,0.38522887620900725,0.6740221750493832,0.4033367548845746,0.3323382554583241,3.518644534468024,0.03535853694442061,0.07179231469130337,0.03535853694442062,6.212525919853518e-16,1.040083558156984e-15,0.04132699431934005,0.9970115302911698,1.0,0.08333333333333333,-0.1083923135674728,0.0
pooled_cnn,29,development,affine_pcg_dense_exact_camera_block_oracle,6,12,20,0.0,0.38469080137152983,0.6736527339949814,0.4008424587412876,0.33541734084181557,2.2693570345547482,0.017794530015988838,0.03306447082315056,0.01779453001598882,6.168220826905744e-16,8.840129564549594e-16,0.024564727215542616,1.0001580218987824,1.0,0.08333333333333333,-0.10433402049794624,0.0
pooled_cnn,29,development,affine_pcg_dense_exact_camera_block_oracle,7,12,21,0.0,0.3846005165399713,0.6737957627151242,0.3977826892361353,0.33724733168108134,1.929805785376404,0.011245455617932795,0.02111465870178117,0.011245455617932774,5.750728012072052e-16,7.099410526927225e-16,0.014757288860495335,1.000911455201469,1.0,0.08333333333333333,-0.10314716697797732,0.0
pooled_cnn,29,development,affine_pcg_dense_exact_camera_block_oracle,8,12,22,0.0,0.384741294614871,0.6739642689338107,0.39450974582117065,0.3384397786095008,1.362520635285297,0.006544367654285447,0.011981562660779342,0.006544367654285443,6.16168164839239e-16,9.889542349061852e-16,0.008175343223606772,1.0000864180330107,1.0,0.08333333333333333,-0.10452791771353694,0.0
pooled_cnn,29,development,affine_pcg_dense_exact_camera_block_oracle,9,12,23,0.0,0.3847739721472876,0.6739885261212987,0.39150128732641215,0.3392536610061252,0.9337365518194599,0.0034629940738994096,0.005890980271614047,0.0034629940738994205,6.020670331041651e-16,7.194874573122634e-16,0.004629861143422225,0.9998627444054411,1.0,0.08333333333333333,-0.10578404807300783,0.0
pooled_cnn,29,development,affine_pcg_dense_exact_camera_block_oracle,10,12,24,0.0,0.38475719520209745,0.6739347530623435,0.3886623710062765,0.3397209631417715,0.6792926177940705,0.0020854933639948385,0.004263630490074075,0.0020854933639948394,5.895168655936127e-16,8.069220526219434e-16,0.0025437251197354734,0.9999286499420535,1.0,0.08333333333333333,-0.10698811765979402,0.0
pooled_cnn,29,ood,affine_pcg_dense_exact_camera_block_oracle,0,18,14,0.0,0.45595769226749705,0.6716592001964923,0.30222591329505977,0.30571983146509313,44.527561622400015,1.0,1.0,1.0,0.0,0.0,1.0,0.8282813741458526,1.0,0.0,0.08640075023411178,0.0
pooled_cnn,29,ood,affine_pcg_dense_exact_camera_block_oracle,1,18,15,0.0,0.41399162457535826,0.6796208649933422,0.3638160330589324,0.30603378311857965,15.251237165040587,0.28507903211640007,0.35374195895108856,0.28507903211640007,5.380499486150329e-16,7.882101396846462e-16,0.36729812128134376,1.026680612078591,1.0,0.0,0.15965169191015494,0.0
pooled_cnn,29,ood,affine_pcg_dense_exact_camera_block_oracle,2,18,16,0.0,0.4114743110243831,0.6921745280752809,0.36523409401671936,0.30018001094308233,7.728090644103089,0.12658992773879005,0.22341194199881498,0.12658992773879002,5.756559092978228e-16,9.482369294008824e-16,0.20190453300466438,1.0353395722873167,1.0,0.0,0.1320161049259503,0.0
pooled_cnn,29,ood,affine_pcg_dense_exact_camera_block_oracle,3,18,17,0.0,0.4157911893267997,0.7042437448099351,0.3549193013374493,0.2937627984597617,5.889978100667747,0.08561072819736364,0.17547319944005385,0.08561072819736362,5.369202589230833e-16,7.910494647525913e-16,0.12868662369059583,1.0128835041035011,1.0,0.0,0.10236758630629493,0.0
pooled_cnn,29,ood,affine_pcg_dense_exact_camera_block_oracle,4,18,18,0.0,0.418597796310021,0.7096749292999252,0.34647525759214237,0.2929760599534126,4.695841010855507,0.055174040969316065,0.11008709543845253,0.05517404096931606,5.555173898824274e-16,1.005985667762814e-15,0.07421092483360094,0.9995087720939979,1.0,0.0,0.09532436041132475,0.0
pooled_cnn,29,ood,affine_pcg_dense_exact_camera_block_oracle,5,18,19,0.0,0.41904123552952893,0.7105142504381394,0.3418220464506023,0.29581770715295225,3.0676529035094657,0.029141044119472055,0.05444042602166744,0.029141044119472048,5.426119254202331e-16,1.0504622640198298e-15,0.041526595071932834,0.997507028370154,1.0,0.0,0.09415221027875081,0.0
pooled_cnn,29,ood,affine_pcg_dense_exact_camera_block_oracle,6,18,20,0.0,0.41875715473540126,0.7103595279984841,0.338526809800751,0.29878687255988695,2.3443350051460197,0.018136124739231645,0.03233716890681453,0.018136124739231655,5.56773313844251e-16,7.530271577351827e-16,0.02428683903802664,0.9991616603616098,1.0,0.0,0.09381405679946461,0.0
pooled_cnn,29,ood,affine_pcg_dense_exact_camera_block_oracle,7,18,21,0.0,0.418462684204399,0.7099329291439108,0.3354142975836758,0.30126557216245087,1.6644157814791862,0.010547871149920117,0.020727630392418674,0.010547871149920108,5.510933167595391e-16,7.789358283823021e-16,0.013808476324561045,1.0006659343886912,1.0,0.0,0.09288062872331769,0.0
pooled_cnn,29,ood,affine_pcg_dense_exact_camera_block_oracle,8,18,22,0.0,0.41852805550382643,0.7099218475621756,0.3318692931939987,0.3026834221527881,1.288683271073319,0.006151043845259648,0.011176592324469527,0.0061510438452596575,5.695468651368762e-16,1.0426219584057717e-15,0.007869324143506691,1.0003268891576005,1.0,0.0,0.0910318914905644,0.0
pooled_cnn,29,ood,affine_pcg_dense_exact_camera_block_oracle,9,18,23,0.0,0.4185801266603886,0.7100044128901024,0.3284643255173567,0.30347301581296415,0.9148618943002824,0.0034937324609417997,0.006223533198272872,0.0034937324609417893,5.288128746169976e-16,8.31611104446495e-16,0.0043299377610379365,1.0000686169915123,1.0,0.0,0.08851291420842593,0.0
pooled_cnn,29,ood,affine_pcg_dense_exact_camera_block_oracle,10,18,24,0.0,0.4186047095878762,0.7100333978625362,0.32520450275878077,0.3038621789218336,0.603288092432453,0.00192507554771694,0.003699482910072698,0.0019250755477169385,5.60328254891848e-16,1.302270890033391e-15,0.0023698697365699527,0.9999490347896369,1.0,0.0,0.0859752144231457,0.0
pooled_cnn,43,development,affine_pcg_dense_exact_camera_block_oracle,0,12,14,0.0,0.35353843136413404,0.6106104967763912,0.4611680307691679,0.36851933546662435,35.24952664007804,1.0,1.0,1.0,0.0,0.0,1.0,1.1685501764271806,1.0,0.0,0.06748936546016118,0.0
pooled_cnn,43,development,affine_pcg_dense_exact_camera_block_oracle,1,12,15,0.0,0.3661878072659585,0.6631701812290693,0.44223728733375695,0.3222462184094441,16.74067942807567,0.38528667530716026,0.5149657189234478,0.38528667530716026,6.082830991446372e-16,8.308691394941319e-16,0.4396764117431098,1.0915061342024086,1.0,0.08333333333333333,-0.01761263836170442,0.0
pooled_cnn,43,development,affine_pcg_dense_exact_camera_block_oracle,2,12,16,0.0,0.37110076946353115,0.6800204033933978,0.43432921062276747,0.3120817261001834,6.824914009971745,0.1510947165564205,0.37628565715399376,0.1510947165564205,5.540304194100916e-16,7.2153712777652e-16,0.23229291236117058,1.0577682741571595,1.0,0.08333333333333333,-0.05965567771748034,0.0
pooled_cnn,43,development,affine_pcg_dense_exact_camera_block_oracle,3,12,17,0.0,0.3782213368968715,0.6938619045268942,0.420729429150102,0.30402490749738426,6.358486494690656,0.10002636840048819,0.16450600700964715,0.10002636840048822,6.297293300719123e-16,1.0912975612861165e-15,0.14412116499459457,1.0213759761371526,1.0,0.08333333333333333,-0.090144102940448,0.0
pooled_cnn,43,development,affine_pcg_dense_exact_camera_block_oracle,4,12,18,0.0,0.3832647124956523,0.7007657822282759,0.409853720730587,0.30189753859588464,5.625562447689422,0.06803001594960112,0.11170268308437634,0.06803001594960115,5.817014517921279e-16,7.801336206820537e-16,0.07790275311160123,0.9980876969097326,1.0,0.08333333333333333,-0.10203136849158745,0.0
pooled_cnn,43,development,affine_pcg_dense_exact_camera_block_oracle,5,12,19,0.0,0.3833917352397098,0.7022151274201307,0.4066184144319167,0.30418107749163753,3.4247164051078087,0.035823631539396134,0.06503685635785933,0.03582363153939614,5.718447900627395e-16,6.999143702711415e-16,0.04259007289888663,0.9975903925453437,1.0,0.08333333333333333,-0.09990948714061697,0.0
pooled_cnn,43,development,affine_pcg_dense_exact_camera_block_oracle,6,12,20,0.0,0.3829489079832737,0.7018240290410606,0.40401157396336745,0.30739437769440975,2.2340352408353756,0.018880482813906082,0.03773856437905312,0.018880482813906054,5.719724655239703e-16,8.166383354187223e-16,0.025685982088966188,1.0001039686070057,1.0,0.08333333333333333,-0.09639315733963703,0.0
pooled_cnn,43,development,affine_pcg_dense_exact_camera_block_oracle,7,12,21,0.0,0.38288040308240956,0.7019365042820068,0.4009446197994704,0.30932617856270983,1.829111481820524,0.011672064927362611,0.02135262053980854,0.011672064927362598,5.816927690303543e-16,7.334791270865789e-16,0.015099456547240807,1.0006967717716946,1.0,0.08333333333333333,-0.09535585140410802,0.0
pooled_cnn,43,development,affine_pcg_dense_exact_camera_block_oracle,8,12,22,0.0,0.3829971205765466,0.7021514907362025,0.39772577230999623,0.3105223278176568,1.2918791128591676,0.006451279475965851,0.01112864394145606,0.006451279475965822,6.417273531077645e-16,8.148993422958669e-16,0.008262572720735117,1.0000524273960438,1.0,0.08333333333333333,-0.09657470983125692,0.0
pooled_cnn,43,development,affine_pcg_dense_exact_camera_block_oracle,9,12,23,0.0,0.38302040330452036,0.7021883677694288,0.3947509021102457,0.3113538775890245,0.8888511702896317,0.003600512954649323,0.0074411016858761175,0.0036005129546493133,6.160184023407871e-16,9.398608877977612e-16,0.004721838468808328,0.9999142880772481,1.0,0.08333333333333333,-0.09771621860013315,0.0
pooled_cnn,43,development,affine_pcg_dense_exact_camera_block_oracle,10,12,24,0.0,0.3830022367094366,0.7021353207765603,0.39193325471501556,0.31183152508114415,0.652327221406762,0.0021429910857916987,0.004317635686933139,0.002142991085791701,6.090312343739984e-16,8.141931923299042e-16,0.002680113382849027,0.9999820695829867,1.0,0.08333333333333333,-0.09891738568176585,0.0
pooled_cnn,43,ood,affine_pcg_dense_exact_camera_block_oracle,0,18,14,0.0,0.44278516878652757,0.7401577008199564,0.32204137490331713,0.23295270928651707,43.65740495710152,1.0,1.0,1.0,0.0,0.0,1.0,0.8545234138032178,1.0,0.0,0.0712726094539006,0.0
pooled_cnn,43,ood,affine_pcg_dense_exact_camera_block_oracle,1,18,15,0.0,0.4068018283102796,0.7295522474521496,0.3750138648416177,0.25372168805834117,14.874126111540509,0.2924558994302694,0.418992367671284,0.2924558994302694,5.67973717860305e-16,8.850222666925003e-16,0.3720877438436417,1.0219599555237275,1.0,0.0,0.16866809036758637,0.0
pooled_cnn,43,ood,affine_pcg_dense_exact_camera_block_oracle,2,18,16,0.0,0.40375144389204465,0.7347207254215237,0.3772633189045831,0.255974552002719,7.66800573343149,0.13336637301046592,0.25488696689002305,0.1333663730104659,5.683655867175499e-16,9.428342978650103e-16,0.2113447427785976,1.0333248660913714,1.0,0.0,0.14090135638028242,0.0
pooled_cnn,43,ood,affine_pcg_dense_exact_camera_block_oracle,3,18,17,0.0,0.40792001556699375,0.7438265056947695,0.36720551235133886,0.25292828894228153,6.0042574139015885,0.09268633368484452,0.19960769739925527,0.09268633368484451,5.60296948623293e-16,7.976606889353371e-16,0.13399580608829903,1.0124904012686426,1.0,0.0,0.11078985174696336,0.0
pooled_cnn,43,ood,affine_pcg_dense_exact_camera_block_oracle,4,18,18,0.0,0.41078766225841723,0.7491877358117743,0.35874572659251824,0.2524108250293832,4.898296876289169,0.058931508925961315,0.10520588170923599,0.05893150892596133,5.827585131618318e-16,8.514971780443698e-16,0.07724098648919216,0.9992035502635955,1.0,0.0,0.10455669865344668,0.0
pooled_cnn,43,ood,affine_pcg_dense_exact_camera_block_oracle,5,18,19,0.0,0.4109024169480987,0.749880522188667,0.3546507600983595,0.2555336351452413,3.236142790704158,0.03141132532684383,0.060515305022066014,0.03141132532684381,6.070912317502499e-16,1.0019827114024484e-15,0.04321114802982738,0.9987202482712524,1.0,0.0,0.10503858775336719,0.0
pooled_cnn,43,ood,affine_pcg_dense_exact_camera_block_oracle,6,18,20,0.0,0.4107558307235376,0.7499034727547697,0.35120183598894206,0.2584437077256506,2.420681221916604,0.01907192747318774,0.03618230126960975,0.019071927473187762,5.9673825568306e-16,8.992551004924145e-16,0.024675899275618172,0.9996282863259177,1.0,0.0,0.10473014686984482,0.0
pooled_cnn,43,ood,affine_pcg_dense_exact_camera_block_oracle,7,18,21,0.0,0.4105591815866984,0.7494056327411769,0.34799790673397923,0.26107995971345943,1.7076557504310774,0.010887261836249437,0.022167542063985662,0.010887261836249428,5.718608075966949e-16,8.364014329125674e-16,0.013989139968452953,1.0005880208449827,1.0,0.0,0.10302481448394349,0.0
pooled_cnn,43,ood,affine_pcg_dense_exact_camera_block_oracle,8,18,22,0.0,0.41063535049629346,0.7493864750963789,0.34449091181331215,0.2625546634508184,1.2986270100729327,0.00651537443868631,0.012561791071102266,0.006515374438686287,5.8473622203634e-16,8.111916662250742e-16,0.007976978829159211,1.000209729469272,1.0,0.0,0.10111863412062189,0.0
pooled_cnn,43,ood,affine_pcg_dense_exact_camera_block_oracle,9,18,23,0.0,0.4106805962994377,0.7494582174351687,0.3411526122751154,0.26337346187438987,0.8707307557304024,0.003484852623149599,0.006643084195025845,0.003484852623149581,5.991240714697443e-16,1.1014602941249244e-15,0.004355468034780642,0.9999800610674718,1.0,0.0,0.09852930935882222,0.0
pooled_cnn,43,ood,affine_pcg_dense_exact_camera_block_oracle,10,18,24,0.0,0.4106884941736737,0.7494620582430296,0.33797011384481057,0.2637801685258237,0.6095297348385258,0.00198838591838807,0.0039345346179556285,0.0019883859183880796,6.276158668793911e-16,9.930054556206187e-16,0.002451733410368985,0.9999403652561674,1.0,0.0,0.09601726720552713,0.0
