case_id,split,family,base_seed,method,model_seed,field_relative_l2,field_rmse,field_nrmse_dynamic_range,field_mean_bias,h1_seminorm_relative_error,measured_reprojection_relative_l2,clean_reprojection_relative_l2,gate,correction_rms,optimization_forward_calls,optimization_adjoint_calls,grouped_adjoint_calls,evaluation_forward_calls,neural_inference_seconds,candidate_id,solver_kind,mean_policy,whitening_policy,standardized_edge_regularization_weight,edge_indicator_quantile,minimum_edge_weight,edge_indicator_threshold,edge_weight_minimum,edge_weight_mean,edge_weight_maximum,session_id,stress,selector_digest,reconstruction_uses_truth_or_clean_projection,development_gate_uses_truth_and_clean_projection,warm_start_used,warm_start_forward_calls,warm_start_adjoint_calls,refinement_forward_calls,refinement_adjoint_calls,warm_start_seconds_amortized_screening_only,refinement_seconds,candidate_budget_matched,operator_norm_squared_bound,dense_norm_setup_in_budget,field_gain_to_registered_huber,h1_gain_to_registered_huber,clean_reprojection_ratio_to_cgls,measured_reprojection_ratio_to_cgls
f26277e1a7fdedd89643,development,single_interface,2141,adaptive_edge_warm__l0p2__q0p85__wmin0p2,-1,0.6271409638569925,0.063998354243444,0.0808404012168453,0.007357729429984694,1.0491875473278316,0.06777140161085345,0.05497562156966098,,,24,24,0,1,0.0,adaptive_edge_warm__l0p2__q0p85__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.2,0.85,0.2,1.1314151821447018,0.3310281053880877,0.7754929456350604,0.9993477434855593,development:2141:3af6026bc2086d33,nominal,a54c8b96eccbc8f805d85f752593fecabf5b79696c42815b49ad1f9ec6c3da8a,False,True,True,12,12,12,12,0.004625709028914571,0.008307084033731371,True,352055.56028811703,False,0.05751966484251682,-0.03315443549370577,1.648495257990958,76.99525416222454
f26277e1a7fdedd89643,development,single_interface,2141,adaptive_edge_warm__l0p2__q0p85__wmin0p5,-1,0.6185130920321085,0.0631178989244037,0.07972824197328139,0.007217708273437453,1.0362617152532492,0.06846617972803566,0.05580071438505407,,,24,24,0,1,0.0,adaptive_edge_warm__l0p2__q0p85__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.2,0.85,0.5,1.1314151821447018,0.5818925658675548,0.8596830910219128,0.9995923396784746,development:2141:3af6026bc2086d33,nominal,a54c8b96eccbc8f805d85f752593fecabf5b79696c42815b49ad1f9ec6c3da8a,False,True,True,12,12,12,12,0.004625709028914571,0.008368166047148407,True,352055.56028811703,False,0.07048580801900806,-0.02042612893467939,1.6732364351662705,77.78459327056946
f26277e1a7fdedd89643,development,single_interface,2141,adaptive_edge_warm__l0p2__q0p95__wmin0p05,-1,0.6250845222590137,0.06378849890715885,0.08057531956305378,0.0073263725991719,1.045946943042717,0.0680853537561983,0.05530544063025588,,,24,24,0,1,0.0,adaptive_edge_warm__l0p2__q0p95__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.2,0.95,0.05,1.4457675122654812,0.28020643832301856,0.804965960755259,0.99952549981557,development:2141:3af6026bc2086d33,nominal,a54c8b96eccbc8f805d85f752593fecabf5b79696c42815b49ad1f9ec6c3da8a,False,True,True,12,12,12,12,0.004625709028914571,0.008183749974705279,True,352055.56028811703,False,0.06061012755854633,-0.029963352355735735,1.6583851899619277,77.35193595795313
f26277e1a7fdedd89643,development,single_interface,2141,adaptive_edge_warm__l0p2__q0p95__wmin0p2,-1,0.6217531377535074,0.0634485384548974,0.08014589384291518,0.0072722171764152245,1.0409765121642685,0.06832401822439106,0.05559696271567198,,,24,24,0,1,0.0,adaptive_edge_warm__l0p2__q0p95__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.2,0.95,0.2,1.4457675122654812,0.39385805332464724,0.8357608090570602,0.9996004208973222,development:2141:3af6026bc2086d33,nominal,a54c8b96eccbc8f805d85f752593fecabf5b79696c42815b49ad1f9ec6c3da8a,False,True,True,12,12,12,12,0.004625709028914571,0.008187750005163252,True,352055.56028811703,False,0.06561660069016588,-0.0250688768909221,1.6671267514338455,77.62308324060061
f26277e1a7fdedd89643,development,single_interface,2141,adaptive_edge_warm__l0p2__q0p95__wmin0p5,-1,0.6153722673829303,0.06279738468582098,0.07932338000535989,0.007167116343830943,1.0314763996474172,0.06881583345617419,0.05619385663050362,,,24,24,0,1,0.0,adaptive_edge_warm__l0p2__q0p95__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.2,0.95,0.5,1.4457675122654812,0.6211612833279045,0.8973505056606628,0.9997502630608264,development:2141:3af6026bc2086d33,nominal,a54c8b96eccbc8f805d85f752593fecabf5b79696c42815b49ad1f9ec6c3da8a,False,True,True,12,12,12,12,0.004625709028914571,0.00785979098873213,True,352055.56028811703,False,0.07520590388042808,-0.015713939911854734,1.685025171861467,78.18183572132149
f26277e1a7fdedd89643,development,single_interface,2141,uniform_edge_warm__l0p05,-1,0.6721810224989351,0.06859459303860238,0.08664620345475357,0.008086468802963515,1.129809091355834,0.06426507750664677,0.0514888035604716,,,24,24,0,1,0.0,uniform_edge_warm__l0p05,uniform_edge_warm_huber_measurement_pdhg_control,estimated,structured_flowoff,0.05,,1.0,,1.0,1.0,1.0,development:2141:3af6026bc2086d33,nominal,a54c8b96eccbc8f805d85f752593fecabf5b79696c42815b49ad1f9ec6c3da8a,False,True,True,12,12,12,12,0.004625709028914571,0.007964332995470613,True,352055.56028811703,False,-0.010167461355239467,-0.11254396505972478,1.5439397697670962,73.01171082149935
f26277e1a7fdedd89643,development,single_interface,2141,uniform_edge_warm__l0p1,-1,0.6447767993395874,0.06579805241600921,0.08311371471153253,0.0076387384427283956,1.0828398195604225,0.06608560747558632,0.053230775512798506,,,24,24,0,1,0.0,uniform_edge_warm__l0p1,uniform_edge_warm_huber_measurement_pdhg_control,estimated,structured_flowoff,0.1,,1.0,,1.0,1.0,1.0,development:2141:3af6026bc2086d33,nominal,a54c8b96eccbc8f805d85f752593fecabf5b79696c42815b49ad1f9ec6c3da8a,False,True,True,12,12,12,12,0.004625709028914571,0.00839516700943932,True,352055.56028811703,False,0.03101616866807696,-0.06629245205718229,1.5961744225272372,75.08001934599059
f26277e1a7fdedd89643,development,single_interface,2141,uniform_edge_warm__l0p2,-1,0.6056259714459862,0.06180279664918904,0.07806705245010816,0.007001530844130627,1.0170752868936528,0.0696566882508575,0.05721416706101415,,,24,24,0,1,0.0,uniform_edge_warm__l0p2,uniform_edge_warm_huber_measurement_pdhg_control,estimated,structured_flowoff,0.2,,1.0,,1.0,1.0,1.0,development:2141:3af6026bc2086d33,nominal,a54c8b96eccbc8f805d85f752593fecabf5b79696c42815b49ad1f9ec6c3da8a,False,True,True,12,12,12,12,0.004625709028914571,0.008199708012398332,True,352055.56028811703,False,0.08985283780849103,-0.001532897108315145,1.715620131197107,79.1371328981737
f26277e1a7fdedd89643,development,single_interface,2141,zero_start_24__structured__d2__l0p05_control,-1,0.6641190851946076,0.06777189009105831,0.0856069949134096,0.007530771179633699,1.1544752451368763,0.06479785978633923,0.053809829517087286,,,24,24,0,1,0.0,zero_start_24__structured__d2__l0p05_control,zero_start_24_huber_measurement_pdhg_control,estimated,structured_flowoff,0.05,,1.0,,1.0,1.0,1.0,development:2141:3af6026bc2086d33,nominal,a54c8b96eccbc8f805d85f752593fecabf5b79696c42815b49ad1f9ec6c3da8a,False,True,False,0,0,24,24,0.0,0.016671584045980126,True,352055.56028811703,False,0.001948183787554618,-0.13683318413248108,1.6135378966078562,73.61700606496501
f26277e1a7fdedd89643,development,single_interface,2141,zero_start_24__structured__d2__l0p1_control,-1,0.6151399743042717,0.06277367968871018,0.07929343671228721,0.006661903096435979,1.0749533643435771,0.06347995079106972,0.051707629130703904,,,24,24,0,1,0.0,zero_start_24__structured__d2__l0p1_control,zero_start_24_huber_measurement_pdhg_control,estimated,structured_flowoff,0.1,,1.0,,1.0,1.0,1.0,development:2141:3af6026bc2086d33,nominal,a54c8b96eccbc8f805d85f752593fecabf5b79696c42815b49ad1f9ec6c3da8a,False,True,False,0,0,24,24,0.0,0.016531875007785857,True,352055.56028811703,False,0.07555499869522449,-0.05852651334740806,1.5505014584675691,72.11972645082749
f26277e1a7fdedd89643,development,single_interface,2141,zero_start_24__structured__d2__l0p2_control,-1,0.5409660488395117,0.055204393944200944,0.06973218933733993,0.005215625760476652,0.9618814445183286,0.06393450074861058,0.052335356827712065,,,24,24,0,1,0.0,zero_start_24__structured__d2__l0p2_control,zero_start_24_huber_measurement_pdhg_control,estimated,structured_flowoff,0.2,,1.0,,1.0,1.0,1.0,development:2141:3af6026bc2086d33,nominal,a54c8b96eccbc8f805d85f752593fecabf5b79696c42815b49ad1f9ec6c3da8a,False,True,False,0,0,24,24,0.0,0.016066957963630557,True,352055.56028811703,False,0.18702509897703964,0.05281750307251056,1.569324458595295,72.63614176286792
f26277e1a7fdedd89643:stress=sparse-flowon-outlier,development,single_interface,2141,adaptive_edge_warm__l0p05__q0p7__wmin0p05,-1,0.6839154076775106,0.06979206120408286,0.0881588018346058,0.008302022348483975,1.1466921663419385,0.06442884684894062,0.05249424112871556,,,24,24,0,1,0.0,adaptive_edge_warm__l0p05__q0p7__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.05,0.7,0.05,0.8844306622189454,0.1509393273476265,0.6509747604051167,0.9985638850826835,development:2141:3af6026bc2086d33,sparse_flowon_outlier,a54c8b96eccbc8f805d85f752593fecabf5b79696c42815b49ad1f9ec6c3da8a,False,True,True,12,12,12,12,0.004128541972022504,0.008066749956924468,True,352055.56028811703,False,-0.02768948310728968,-0.1304276169478488,1.3896237050122462,73.74454889452927
f26277e1a7fdedd89643:stress=sparse-flowon-outlier,development,single_interface,2141,adaptive_edge_warm__l0p05__q0p7__wmin0p2,-1,0.6820052129902634,0.06959713004296633,0.08791257185790384,0.008275762384346222,1.1437219597981365,0.06456242221888546,0.05261844440105787,,,24,24,0,1,0.0,adaptive_edge_warm__l0p05__q0p7__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.05,0.7,0.2,0.8844306622189454,0.2850015388190539,0.7060840087622037,0.9987906400696283,development:2141:3af6026bc2086d33,sparse_flowon_outlier,a54c8b96eccbc8f805d85f752593fecabf5b79696c42815b49ad1f9ec6c3da8a,False,True,True,12,12,12,12,0.004128541972022504,0.008305625000502914,True,352055.56028811703,False,-0.024819117900227394,-0.12749953947099285,1.3929116049375687,73.89743779262017
f26277e1a7fdedd89643:stress=sparse-flowon-outlier,development,single_interface,2141,adaptive_edge_warm__l0p05__q0p7__wmin0p5,-1,0.6782339983170791,0.0692122858907072,0.0874264506749084,0.008223305617685191,1.1378730212219998,0.06482792174556683,0.052867326943822034,,,24,24,0,1,0.0,adaptive_edge_warm__l0p05__q0p7__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.05,0.7,0.5,0.8844306622189454,0.5531259617619086,0.8163025054763773,0.9992441500435176,development:2141:3af6026bc2086d33,sparse_flowon_outlier,a54c8b96eccbc8f805d85f752593fecabf5b79696c42815b49ad1f9ec6c3da8a,False,True,True,12,12,12,12,0.004128541972022504,0.008131000038702041,True,352055.56028811703,False,-0.019152280138328478,-0.12173356156483098,1.3995000053745,74.20132562833969
f26277e1a7fdedd89643:stress=sparse-flowon-outlier,development,single_interface,2141,adaptive_edge_warm__l0p05__q0p85__wmin0p05,-1,0.6813126183971633,0.06952645229000357,0.08782329428234494,0.00826858719757918,1.1424978973390356,0.06467219275528892,0.05270686393366672,,,24,24,0,1,0.0,adaptive_edge_warm__l0p05__q0p85__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.05,0.85,0.05,1.1353890879027442,0.2056339099181697,0.7350695850458783,0.9991280620681131,development:2141:3af6026bc2086d33,sparse_flowon_outlier,a54c8b96eccbc8f805d85f752593fecabf5b79696c42815b49ad1f9ec6c3da8a,False,True,True,12,12,12,12,0.004128541972022504,0.008234750013798475,True,352055.56028811703,False,-0.023778386588436878,-0.12629283897259239,1.3952522403264696,74.02307994027436
f26277e1a7fdedd89643:stress=sparse-flowon-outlier,development,single_interface,2141,adaptive_edge_warm__l0p05__q0p85__wmin0p2,-1,0.6798309392269799,0.06937525019370716,0.0876323012751977,0.0082476277847415,1.1402227089477737,0.06476669180493685,0.052797688638920336,,,24,24,0,1,0.0,adaptive_edge_warm__l0p05__q0p85__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.05,0.85,0.2,1.1353890879027442,0.3310601346679324,0.7769007031965292,0.9992657364784112,development:2141:3af6026bc2086d33,sparse_flowon_outlier,a54c8b96eccbc8f805d85f752593fecabf5b79696c42815b49ad1f9ec6c3da8a,False,True,True,12,12,12,12,0.004128541972022504,0.008026750001590699,True,352055.56028811703,False,-0.021551932726682963,-0.12404992159098473,1.3976565452694003,74.13124251229102
f26277e1a7fdedd89643:stress=sparse-flowon-outlier,development,single_interface,2141,adaptive_edge_warm__l0p05__q0p85__wmin0p5,-1,0.6768980306778719,0.06907595333525439,0.0872542403327518,0.008205849262161637,1.1357275220938905,0.0649543954434242,0.05297918223415766,,,24,24,0,1,0.0,adaptive_edge_warm__l0p05__q0p85__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.05,0.85,0.5,1.1353890879027442,0.5819125841674577,0.8605629394978307,0.999541085299007,development:2141:3af6026bc2086d33,sparse_flowon_outlier,a54c8b96eccbc8f805d85f752593fecabf5b79696c42815b49ad1f9ec6c3da8a,False,True,True,12,12,12,12,0.004128541972022504,0.007875457988120615,True,352055.56028811703,False,-0.017144780559912354,-0.11961849394882956,1.4024610304248533,74.34608603073184
f26277e1a7fdedd89643:stress=sparse-flowon-outlier,development,single_interface,2141,adaptive_edge_warm__l0p05__q0p95__wmin0p05,-1,0.6790493705102866,0.06929549282737453,0.08753155466115504,0.008237963364253975,1.1389230298603426,0.06485705883912284,0.05287478322893559,,,24,24,0,1,0.0,adaptive_edge_warm__l0p05__q0p95__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.05,0.95,0.05,1.4427050542886004,0.2782999999651629,0.8048856254685633,0.9994597787614228,development:2141:3af6026bc2086d33,sparse_flowon_outlier,a54c8b96eccbc8f805d85f752593fecabf5b79696c42815b49ad1f9ec6c3da8a,False,True,True,12,12,12,12,0.004128541972022504,0.008401083992794156,True,352055.56028811703,False,-0.020377503928245756,-0.12276867700178641,1.399697387607719,74.23467562489361
f26277e1a7fdedd89643:stress=sparse-flowon-outlier,development,single_interface,2141,adaptive_edge_warm__l0p05__q0p95__wmin0p2,-1,0.6779369977199459,0.06918197763383788,0.08738816638346897,0.008221896519857491,1.1372338791926488,0.06492171033269192,0.05293888470710609,,,24,24,0,1,0.0,adaptive_edge_warm__l0p05__q0p95__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.05,0.95,0.2,1.4427050542886004,0.39225263154961093,0.8356931582893167,0.9995450768517244,development:2141:3af6026bc2086d33,sparse_flowon_outlier,a54c8b96eccbc8f805d85f752593fecabf5b79696c42815b49ad1f9ec6c3da8a,False,True,True,12,12,12,12,0.004128541972022504,0.008286791970022023,True,352055.56028811703,False,-0.018705990455826806,-0.1211034850522868,1.4013942772412626,74.30867501277321
f26277e1a7fdedd89643:stress=sparse-flowon-outlier,development,single_interface,2141,adaptive_edge_warm__l0p05__q0p95__wmin0p5,-1,0.675727710196213,0.06895652470743373,0.08710338241923304,0.008189867081521396,1.1338835606795679,0.06505097160635515,0.053067838817882684,,,24,24,0,1,0.0,adaptive_edge_warm__l0p05__q0p95__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.05,0.95,0.5,1.4427050542886004,0.6201578947185068,0.8973082239308228,0.9997156730323278,development:2141:3af6026bc2086d33,sparse_flowon_outlier,a54c8b96eccbc8f805d85f752593fecabf5b79696c42815b49ad1f9ec6c3da8a,False,True,True,12,12,12,12,0.004128541972022504,0.00796970899682492,True,352055.56028811703,False,-0.015386191650576047,-0.11780068707047077,1.4048079410135332,74.45662604374814
f26277e1a7fdedd89643:stress=sparse-flowon-outlier,development,single_interface,2141,adaptive_edge_warm__l0p1__q0p7__wmin0p05,-1,0.6658375640101825,0.06794725706967604,0.08582851212395717,0.008001452315137979,1.1137319284136393,0.06554415322767487,0.053320376383721675,,,24,24,0,1,0.0,adaptive_edge_warm__l0p1__q0p7__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.1,0.7,0.05,0.8844306622189454,0.1509393273476265,0.6509747604051167,0.9985638850826835,development:2141:3af6026bc2086d33,sparse_flowon_outlier,a54c8b96eccbc8f805d85f752593fecabf5b79696c42815b49ad1f9ec6c3da8a,False,True,True,12,12,12,12,0.004128541972022504,0.0080284170107916,True,352055.56028811703,False,-0.0005247057011763522,-0.0979348832317184,1.411493096953505,75.02111629875095
f26277e1a7fdedd89643:stress=sparse-flowon-outlier,development,single_interface,2141,adaptive_edge_warm__l0p1__q0p7__wmin0p2,-1,0.6622968654696558,0.06758593658110157,0.08537210518022363,0.007950993519164517,1.1082932824341576,0.06579856651980998,0.053572160264879334,,,24,24,0,1,0.0,adaptive_edge_warm__l0p1__q0p7__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.1,0.7,0.2,0.8844306622189454,0.2850015388190539,0.7060840087622037,0.9987906400696283,development:2141:3af6026bc2086d33,sparse_flowon_outlier,a54c8b96eccbc8f805d85f752593fecabf5b79696c42815b49ad1f9ec6c3da8a,False,True,True,12,12,12,12,0.004128541972022504,0.008240625029429793,True,352055.56028811703,False,0.004795745647199087,-0.09257337837935574,1.4181583014078138,75.31231495244195
f26277e1a7fdedd89643:stress=sparse-flowon-outlier,development,single_interface,2141,adaptive_edge_warm__l0p1__q0p7__wmin0p5,-1,0.6554438052364158,0.06688659687641825,0.08448872461549199,0.007851369250311789,1.0978001796936376,0.06630921912018015,0.05408359244791869,,,24,24,0,1,0.0,adaptive_edge_warm__l0p1__q0p7__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.1,0.7,0.5,0.8844306622189454,0.5531259617619086,0.8163025054763773,0.9992441500435176,development:2141:3af6026bc2086d33,sparse_flowon_outlier,a54c8b96eccbc8f805d85f752593fecabf5b79696c42815b49ad1f9ec6c3da8a,False,True,True,12,12,12,12,0.004128541972022504,0.008159165969118476,True,352055.56028811703,False,0.01509353664553046,-0.08222910859752329,1.4316968966856276,75.89680229775188
f26277e1a7fdedd89643:stress=sparse-flowon-outlier,development,single_interface,2141,adaptive_edge_warm__l0p1__q0p85__wmin0p05,-1,0.6611607835819489,0.06747000192639194,0.0852256607268864,0.007937960226774475,1.106348157826712,0.06600205333355932,0.05374758325835586,,,24,24,0,1,0.0,adaptive_edge_warm__l0p1__q0p85__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.1,0.85,0.05,1.1353890879027442,0.2056339099181697,0.7350695850458783,0.9991280620681131,development:2141:3af6026bc2086d33,sparse_flowon_outlier,a54c8b96eccbc8f805d85f752593fecabf5b79696c42815b49ad1f9ec6c3da8a,False,True,True,12,12,12,12,0.004128541972022504,0.008319540997035801,True,352055.56028811703,False,0.006502885733295333,-0.09065584319493414,1.4228020860382355,75.54522371955234
f26277e1a7fdedd89643:stress=sparse-flowon-outlier,development,single_interface,2141,adaptive_edge_warm__l0p1__q0p85__wmin0p2,-1,0.6584361753744807,0.0671919616590751,0.08487445033983751,0.007897951851473713,1.1022086916234084,0.06618353100554658,0.05393378585454269,,,24,24,0,1,0.0,adaptive_edge_warm__l0p1__q0p85__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.1,0.85,0.2,1.1353890879027442,0.3310601346679324,0.7769007031965292,0.9992657364784112,development:2141:3af6026bc2086d33,sparse_flowon_outlier,a54c8b96eccbc8f805d85f752593fecabf5b79696c42815b49ad1f9ec6c3da8a,False,True,True,12,12,12,12,0.004128541972022504,0.008118166006170213,True,352055.56028811703,False,0.01059703417471063,-0.08657509070269001,1.427731227521805,75.75294106527028
f26277e1a7fdedd89643:stress=sparse-flowon-outlier,development,single_interface,2141,adaptive_edge_warm__l0p1__q0p85__wmin0p5,-1,0.6531266494534272,0.06665013623170941,0.08419003610051014,0.007818975860124927,1.0941539711445243,0.06655184106757049,0.054313722801736325,,,24,24,0,1,0.0,adaptive_edge_warm__l0p1__q0p85__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.1,0.85,0.5,1.1353890879027442,0.5819125841674577,0.8605629394978307,0.999541085299007,development:2141:3af6026bc2086d33,sparse_flowon_outlier,a54c8b96eccbc8f805d85f752593fecabf5b79696c42815b49ad1f9ec6c3da8a,False,True,True,12,12,12,12,0.004128541972022504,0.008012874983251095,True,352055.56028811703,False,0.018575424320769696,-0.07863461744980929,1.4377888905507015,76.17450470804276
f26277e1a7fdedd89643:stress=sparse-flowon-outlier,development,single_interface,2141,adaptive_edge_warm__l0p1__q0p95__wmin0p05,-1,0.657098881897676,0.06705549380481528,0.08470206909313231,0.007880055842915557,1.1000444697770202,0.06635402058032586,0.0540898861975858,,,24,24,0,1,0.0,adaptive_edge_warm__l0p1__q0p95__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.1,0.95,0.05,1.4427050542886004,0.2782999999651629,0.8048856254685633,0.9994597787614228,development:2141:3af6026bc2086d33,sparse_flowon_outlier,a54c8b96eccbc8f805d85f752593fecabf5b79696c42815b49ad1f9ec6c3da8a,False,True,True,12,12,12,12,0.004128541972022504,0.008129958005156368,True,352055.56028811703,False,0.012606526030738962,-0.08444156592928577,1.431863504365685,75.94808155587685
f26277e1a7fdedd89643:stress=sparse-flowon-outlier,development,single_interface,2141,adaptive_edge_warm__l0p1__q0p95__wmin0p2,-1,0.6550666897647133,0.06684811307303175,0.0844401132700458,0.00784960812834398,1.0969849505758174,0.06648074129106804,0.05422420123166547,,,24,24,0,1,0.0,adaptive_edge_warm__l0p1__q0p95__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.1,0.95,0.2,1.4427050542886004,0.39225263154961093,0.8356931582893167,0.9995450768517244,development:2141:3af6026bc2086d33,sparse_flowon_outlier,a54c8b96eccbc8f805d85f752593fecabf5b79696c42815b49ad1f9ec6c3da8a,False,True,True,12,12,12,12,0.004128541972022504,0.008254458021838218,True,352055.56028811703,False,0.015660211412373035,-0.08142544259545759,1.4354190821068507,76.09312468649793
f26277e1a7fdedd89643:stress=sparse-flowon-outlier,development,single_interface,2141,adaptive_edge_warm__l0p1__q0p95__wmin0p5,-1,0.6510831569828274,0.06644160232535615,0.08392662362910833,0.007789329087601398,1.0909878351380953,0.0667409095754541,0.054498143638395544,,,24,24,0,1,0.0,adaptive_edge_warm__l0p1__q0p95__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.1,0.95,0.5,1.4427050542886004,0.6201578947185068,0.8973082239308228,0.9997156730323278,development:2141:3af6026bc2086d33,sparse_flowon_outlier,a54c8b96eccbc8f805d85f752593fecabf5b79696c42815b49ad1f9ec6c3da8a,False,True,True,12,12,12,12,0.004128541972022504,0.008331915945746005,True,352055.56028811703,False,0.021646090220776265,-0.07551338955121993,1.4426708654266018,76.39091044097057
f26277e1a7fdedd89643:stress=sparse-flowon-outlier,development,single_interface,2141,adaptive_edge_warm__l0p2__q0p7__wmin0p05,-1,0.6390064143280918,0.06520919733338863,0.0823698943164557,0.00758940234027178,1.0660375087891252,0.06772371536935966,0.055455239282957175,,,24,24,0,1,0.0,adaptive_edge_warm__l0p2__q0p7__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.2,0.7,0.05,0.8844306622189454,0.1509393273476265,0.6509747604051167,0.9985638850826835,development:2141:3af6026bc2086d33,sparse_flowon_outlier,a54c8b96eccbc8f805d85f752593fecabf5b79696c42815b49ad1f9ec6c3da8a,False,True,True,12,12,12,12,0.004128541972022504,0.008196750015486032,True,352055.56028811703,False,0.03979327812901715,-0.0509169557526769,1.468007031204971,77.51581913431446
f26277e1a7fdedd89643:stress=sparse-flowon-outlier,development,single_interface,2141,adaptive_edge_warm__l0p2__q0p7__wmin0p2,-1,0.6330022108463776,0.06459648159080786,0.08159593400063739,0.007497916868093597,1.0569391434015503,0.06821247696523298,0.05597182760172952,,,24,24,0,1,0.0,adaptive_edge_warm__l0p2__q0p7__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.2,0.7,0.2,0.8844306622189454,0.2850015388190539,0.7060840087622037,0.9987906400696283,development:2141:3af6026bc2086d33,sparse_flowon_outlier,a54c8b96eccbc8f805d85f752593fecabf5b79696c42815b49ad1f9ec6c3da8a,False,True,True,12,12,12,12,0.004128541972022504,0.008279333997052163,True,352055.56028811703,False,0.04881552957024128,-0.04194764053008546,1.4816821193301288,78.07525027684531
f26277e1a7fdedd89643:stress=sparse-flowon-outlier,development,single_interface,2141,adaptive_edge_warm__l0p2__q0p7__wmin0p5,-1,0.621833804196141,0.06345677028772087,0.08015629199574374,0.007322523572473909,1.040112401484013,0.0692002636806833,0.057023285563663484,,,24,24,0,1,0.0,adaptive_edge_warm__l0p2__q0p7__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.2,0.7,0.5,0.8844306622189454,0.5531259617619086,0.8163025054763773,0.9992441500435176,development:2141:3af6026bc2086d33,sparse_flowon_outlier,a54c8b96eccbc8f805d85f752593fecabf5b79696c42815b49ad1f9ec6c3da8a,False,True,True,12,12,12,12,0.004128541972022504,0.007993249979335815,True,352055.56028811703,False,0.06559780107438883,-0.025359567178613783,1.5095162374602416,79.2058600781612
f26277e1a7fdedd89643:stress=sparse-flowon-outlier,development,single_interface,2141,adaptive_edge_warm__l0p2__q0p85__wmin0p05,-1,0.6315146217514919,0.06444467639971067,0.08140417918599928,0.007478234060623162,1.054456140601326,0.06856087939800087,0.05629771110696979,,,24,24,0,1,0.0,adaptive_edge_warm__l0p2__q0p85__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.2,0.85,0.05,1.1353890879027442,0.2056339099181697,0.7350695850458783,0.9991280620681131,development:2141:3af6026bc2086d33,sparse_flowon_outlier,a54c8b96eccbc8f805d85f752593fecabf5b79696c42815b49ad1f9ec6c3da8a,False,True,True,12,12,12,12,0.004128541972022504,0.008036458981223404,True,352055.56028811703,False,0.05105086401487786,-0.03949985635511676,1.4903088836040224,78.47402786630713
f26277e1a7fdedd89643:stress=sparse-flowon-outlier,development,single_interface,2141,adaptive_edge_warm__l0p2__q0p85__wmin0p2,-1,0.6269687121020814,0.06398077633119592,0.08081819743527173,0.007406720134771387,1.0476356040469672,0.0689161386818423,0.05668366384957511,,,24,24,0,1,0.0,adaptive_edge_warm__l0p2__q0p85__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.2,0.85,0.2,1.1353890879027442,0.3310601346679324,0.7769007031965292,0.9992657364784112,development:2141:3af6026bc2086d33,sparse_flowon_outlier,a54c8b96eccbc8f805d85f752593fecabf5b79696c42815b49ad1f9ec6c3da8a,False,True,True,12,12,12,12,0.004128541972022504,0.008300666988361627,True,352055.56028811703,False,0.05788180170894134,-0.03277606150436311,1.5005257963282919,78.88065373203004
