case_id,split,family,base_seed,method,model_seed,field_relative_l2,field_rmse,field_nrmse_dynamic_range,field_mean_bias,h1_seminorm_relative_error,measured_reprojection_relative_l2,clean_reprojection_relative_l2,gate,correction_rms,optimization_forward_calls,optimization_adjoint_calls,grouped_adjoint_calls,evaluation_forward_calls,neural_inference_seconds,reference_kind
49ed9e07a52fd9932a2e,ood,two_interface,3109,prepared_cgls_base_12,-1,0.6789831370212939,0.04035977736728315,0.1035428990623752,-0.012248397705995753,1.3016379701675551,0.01321268710340476,0.02795840647514763,,,12,12,0,1,0.0,base_anchor
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,prepared_cgls_base_12,-1,0.6032870446813564,0.05912877138258411,0.07120577662734065,0.017764608534082488,1.2104311888672947,0.007811620862335538,0.022733388988328794,,,12,12,0,1,0.0,base_anchor
92c050cb6b32ffd7819e,ood,single_interface,3121,prepared_cgls_base_12,-1,0.6745436332455145,0.07670006065912728,0.07751889532114536,0.002287425424417508,1.222683008756643,0.015259216215345693,0.03335229493791703,,,12,12,0,1,0.0,base_anchor
d2bd02757c7386060fa0,ood,two_interface,3121,prepared_cgls_base_12,-1,0.6975545523674381,0.035553610567178665,0.09545608337823956,-0.009747369792719947,1.2187940124612282,0.009642224510521448,0.028174808629384693,,,12,12,0,1,0.0,base_anchor
efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,prepared_cgls_base_12,-1,0.6101824217178097,0.045517203143968864,0.06025012061997843,0.011788687769328798,1.098673894788866,0.0076635247351326975,0.016704300524316,,,12,12,0,1,0.0,base_anchor
59d5c6804bd39f12f83e,ood,single_interface,3137,prepared_cgls_base_12,-1,0.6809629054364497,0.07477575597596993,0.07959345823333382,-0.0027880348512869667,1.227520920938842,0.014207692743162961,0.027183501522786025,,,12,12,0,1,0.0,base_anchor
73a367367e8a2588b8c2,ood,two_interface,3137,prepared_cgls_base_12,-1,0.6797725498505737,0.037519330181315945,0.09833212839043298,-0.010798730784268247,1.1881191474724315,0.00847226396431844,0.021502575571475547,,,12,12,0,1,0.0,base_anchor
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,prepared_cgls_base_12,-1,0.6054698876024978,0.06399226543751586,0.06917386091613283,0.01972169997389413,1.2212879874379525,0.009245049214569045,0.01635295510075469,,,12,12,0,1,0.0,base_anchor
35d22c1380baf6593b39,ood,single_interface,3163,prepared_cgls_base_12,-1,0.7986872625927184,0.09630614886984748,0.09421414837094783,-9.622706556349526e-05,1.3786581477466904,0.01840915080723566,0.0198953137419065,,,12,12,0,1,0.0,base_anchor
f0363cd7bec7fc07695b,ood,two_interface,3163,prepared_cgls_base_12,-1,0.6667188445813685,0.04033795841119324,0.08821474625957602,-0.012652517985445587,1.126081675003283,0.007606510169477839,0.022436980139864733,,,12,12,0,1,0.0,base_anchor
e8ad7f781d1e2915a075,ood,smooth_no_interface,3181,prepared_cgls_base_12,-1,0.6175780561429497,0.06275053400782143,0.0597790881946159,0.016119099342487918,1.11944266168561,0.006473800807708494,0.018680373534080624,,,12,12,0,1,0.0,base_anchor
3362d0532ed7c2a38730,ood,single_interface,3181,prepared_cgls_base_12,-1,0.6654842510044179,0.08659796430568348,0.07847477128953317,0.0048973214880625015,1.2136032089308515,0.01444833511166596,0.02623621317330908,,,12,12,0,1,0.0,base_anchor
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,prepared_cgls_base_12,-1,0.6402347729604255,0.04392232824974829,0.08850775272465694,-0.013799751570377347,1.1642485914305094,0.008468930247124813,0.021199813963494293,,,12,12,0,1,0.0,base_anchor
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,prepared_cgls_base_12,-1,0.6051581214027127,0.06871785720372467,0.06862791688816469,0.019828075063003724,1.2024331430936421,0.007530968199578503,0.024405612812334894,,,12,12,0,1,0.0,base_anchor
2aa10b47cf2ae3da6dfc,ood,single_interface,3191,prepared_cgls_base_12,-1,0.6288404362604962,0.07828213478164286,0.07274195093187519,-0.00920109024508018,1.1468761408058523,0.014212972634897512,0.016589790262113057,,,12,12,0,1,0.0,base_anchor
00c3a80c137b7dc58c98,ood,two_interface,3191,prepared_cgls_base_12,-1,0.6872050482302552,0.04835313134482563,0.10329246553610355,-0.014757683009249725,1.2799417134439945,0.015824366306981287,0.021845901166154227,,,12,12,0,1,0.0,base_anchor
6c144f9849f9520d81e5,development,smooth_no_interface,2101,jacru_m2,17,0.24785472577107925,0.025403478643601995,0.028821318826679175,0.0034603782994104917,0.47738947797293424,0.1974321043240691,0.196684547506335,,,13,13,1,1,0.0,raw_learned
6c144f9849f9520d81e5,development,smooth_no_interface,2101,jacru_m2,17,0.2532539668654846,0.02595686533173828,0.029449159383359503,0.0027090265918120835,0.538045602039333,0.0070083209211269345,0.01746123960675172,,,13,13,1,1,0.0,retrospective_dense_oracle_base_anchor
cee85dad2f56f6debc94,development,single_interface,2101,jacru_m2,17,0.4197601496572044,0.052212401979301104,0.04804252447442691,0.003069995169834932,0.7038168593465023,0.24984963925703946,0.2497355330848581,,,13,13,1,1,0.0,raw_learned
cee85dad2f56f6debc94,development,single_interface,2101,jacru_m2,17,0.3911582461907142,0.048654717710355844,0.044768970163885036,0.0035716990178144598,0.7200054032718068,0.016213967610507227,0.029857220840134178,,,13,13,1,1,0.0,retrospective_dense_oracle_base_anchor
b06a75091983ab395677,development,smooth_no_interface,2113,jacru_m2,17,0.23642150783266264,0.020391399887584996,0.0259338821214812,0.0001483918674385293,0.44361896232082726,0.22778726800773794,0.22809664887343106,,,13,13,1,1,0.0,raw_learned
b06a75091983ab395677,development,smooth_no_interface,2113,jacru_m2,17,0.24228414561689068,0.02089705350831596,0.026576974869729496,-1.830338661138198e-05,0.4977383950199044,0.006835817959340247,0.017136073866934283,,,13,13,1,1,0.0,retrospective_dense_oracle_base_anchor
423593699e2b6baeef3f,development,single_interface,2113,jacru_m2,17,0.7053691596243571,0.0649087470725232,0.0831032837312785,0.0005824530785368181,0.9038247484326206,0.2054875731037304,0.20700568212321274,,,13,13,1,1,0.0,raw_learned
423593699e2b6baeef3f,development,single_interface,2113,jacru_m2,17,0.7296054843312731,0.06713899693375407,0.08595869375486792,0.0011620203993940004,1.0445858316380243,0.025516940544648294,0.029085224273520532,,,13,13,1,1,0.0,retrospective_dense_oracle_base_anchor
5639798ee009ab4df707,development,smooth_no_interface,2129,jacru_m2,17,0.24219668589494697,0.022096488705459792,0.028120596111165044,0.0007915948609936133,0.46092793577478886,0.22385435483949198,0.22365563960085985,,,13,13,1,1,0.0,raw_learned
5639798ee009ab4df707,development,smooth_no_interface,2129,jacru_m2,17,0.2415874966685007,0.022040910146191247,0.02804986531594847,0.0005170975029256067,0.5304256153064977,0.00886564286883077,0.021108259562260905,,,13,13,1,1,0.0,retrospective_dense_oracle_base_anchor
9f862d87f3c25fedf3e1,development,single_interface,2129,jacru_m2,17,0.44656074842700516,0.053446678899096954,0.05253487809261248,-0.005878183652545598,0.7155238650199269,0.22587958119732396,0.2228069220769441,,,13,13,1,1,0.0,raw_learned
9f862d87f3c25fedf3e1,development,single_interface,2129,jacru_m2,17,0.4516397734461377,0.054054562642292595,0.05313239133386653,-0.004920880672924419,0.7647705974588607,0.021419977838600508,0.028074282729882636,,,13,13,1,1,0.0,retrospective_dense_oracle_base_anchor
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,jacru_m2,17,0.29983497400784415,0.0320247799835184,0.031533265626517266,0.002540350388770126,0.5312540330224714,0.25171926932648175,0.2502207314501917,,,13,13,1,1,0.0,raw_learned
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,jacru_m2,17,0.3026185182451651,0.03232208483285949,0.03182600745928393,0.002173286586752571,0.5966516823688407,0.004784229578851778,0.01675343140878373,,,13,13,1,1,0.0,retrospective_dense_oracle_base_anchor
6be92a896230a00c27bc,development,single_interface,2141,jacru_m2,17,0.32596185682426354,0.03326368964098947,0.0420174869857013,-0.0004244133425760607,0.578615251501591,0.26800670166975005,0.26897579060649046,,,13,13,1,1,0.0,raw_learned
6be92a896230a00c27bc,development,single_interface,2141,jacru_m2,17,0.39859600461935324,0.040675844465276806,0.05138025227803139,-0.0003330159497095951,0.7471262846066417,0.013436021111134618,0.023936959535382114,,,13,13,1,1,0.0,retrospective_dense_oracle_base_anchor
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,jacru_m2,17,0.2571977855895035,0.03003687809815638,0.02914623482127443,0.005394175340419117,0.49705407091450415,0.20967682904858712,0.2088221868777362,,,13,13,1,1,0.0,raw_learned
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,jacru_m2,17,0.2678468072599157,0.03128052553098969,0.030353006044095344,0.004889280688360058,0.5611147299081191,0.007780467044355905,0.025663156836503054,,,13,13,1,1,0.0,retrospective_dense_oracle_base_anchor
317ac465ce89a727ceb8,development,single_interface,2153,jacru_m2,17,0.3679296543420182,0.0327112217643298,0.042652422734142124,0.002213268703383585,0.575905296751463,0.2192066641187156,0.21999711120666263,,,13,13,1,1,0.0,raw_learned
317ac465ce89a727ceb8,development,single_interface,2153,jacru_m2,17,0.42606236827464977,0.03787957955982563,0.04939148565031759,0.002261407794936391,0.7124468429936907,0.022674455561913484,0.03076457764422989,,,13,13,1,1,0.0,retrospective_dense_oracle_base_anchor
80f83d2b9da59c138e54,development,smooth_no_interface,2161,jacru_m2,17,0.2432330089407761,0.01878447968038843,0.027998137347539295,-0.0012047143754629187,0.44374332016228574,0.24216210633866198,0.2404624455232744,,,13,13,1,1,0.0,raw_learned
80f83d2b9da59c138e54,development,smooth_no_interface,2161,jacru_m2,17,0.24585644294722087,0.018987083114032178,0.02830011636738742,-0.001516950969248288,0.49646667273285594,0.006820268292417067,0.023444641936931552,,,13,13,1,1,0.0,retrospective_dense_oracle_base_anchor
817ed62303fd3253a425,development,single_interface,2161,jacru_m2,17,0.43650999626462283,0.045389835352143845,0.05091799918694484,-0.0017319809237280892,0.6550869558390291,0.26505457311591174,0.26394104225308457,,,13,13,1,1,0.0,raw_learned
817ed62303fd3253a425,development,single_interface,2161,jacru_m2,17,0.36311872073916684,0.03775835396365164,0.0423570568499712,-0.0012911562451309302,0.6207416100173463,0.017458410481986528,0.024200476864073873,,,13,13,1,1,0.0,retrospective_dense_oracle_base_anchor
