case_id,split,family,base_seed,method,model_seed,field_relative_l2,field_rmse,field_nrmse_dynamic_range,field_mean_bias,h1_seminorm_relative_error,measured_reprojection_relative_l2,clean_reprojection_relative_l2,gate,correction_rms,optimization_forward_calls,optimization_adjoint_calls,grouped_adjoint_calls,evaluation_forward_calls,neural_inference_seconds,projection_variant,projection_iterations,damping_fraction,damping_absolute,preconditioner,projection_forward_calls,projection_adjoint_calls,paired_call_budget,matched_cgls_field_relative_l2,matched_huber_field_relative_l2,matched_base_landweber_field_relative_l2,field_gain_to_best_matched_classical,h1_gain_to_best_matched_classical,reprojection_ratio_to_matched_cgls,visible_correction_fraction,system_residual_fraction,exact_projection_approximation_error,exact_oracle_error_reduction_retention,oracle_reduction_defined,base_anchor_field_relative_l2,exact_oracle_field_relative_l2,raw_learned_field_relative_l2,exact_oracle_rank,exact_oracle_nullity_lower_bound,field_harm_to_best_matched_classical,converged,breakdown,projection_diagnostic_forward_calls,dense_oracle_used_by_algorithm
49ed9e07a52fd9932a2e,ood,two_interface,3109,pooled_cnn,17,0.4339201461716596,0.025792865153465377,0.0661715253979484,-0.002579578414024059,0.7859668538237949,0.026092595145509313,0.03348800152447858,1.0,0.03893353118268635,22,21,1,1,0.005890917032957077,cg_damped_1e-4,8,0.0001,0.0008501709738255591,identity,9,8,22,0.6834412116355898,0.6114305674527134,0.67908147195857,0.2903198347125196,0.24515561610801642,15.788820596221626,0.06812176946080971,0.06812013837710167,0.039331627943933,0.9875783323226299,1,0.6789831370212939,0.43083776684768504,0.4925022496659869,150,850,0,0,0,1,False
49ed9e07a52fd9932a2e,ood,two_interface,3109,pooled_cnn,17,0.42997618476154736,0.025558430164173012,0.06557008307055177,-0.0025758817183293703,0.7833629771590196,0.015354659159415803,0.027608470192613012,1.0,0.038903381689732994,26,25,1,1,0.005890917032957077,cg_damped_1e-4,12,0.0001,0.0008501709738255591,identity,13,12,26,0.6836983926646408,0.5977356197861519,0.6791642636158951,0.2806582533673043,0.24801988456472226,25.952261980944186,0.017809815278607064,0.017802703652540067,0.01462285089534305,1.003472086082182,1,0.6789831370212939,0.43083776684768504,0.4925022496659869,150,850,0,0,0,1,False
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,17,0.3137360454842717,0.03074958607426034,0.037030164946601274,0.0030551492031593713,0.5530075996592901,0.21499295383407419,0.2157646338918277,1.0,0.04749153932706454,14,13,1,1,0.005736791994422674,cg_undamped,0,0.0,0.0,identity,1,0,14,0.6035374651896406,0.6164544635646643,0.6032348440883856,0.48017138358479355,0.4340244007563194,44.15763665524265,1.0,1.0,0.3580022354439948,0.953953887036756,1,0.6032870446813564,0.29975979548012927,0.3137360454842717,150,850,0,0,0,1,False
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,17,0.30957070325640507,0.030341336683703913,0.03653853093776795,0.0030743731430377037,0.5729535913907514,0.07654278115067967,0.07695819084410688,1.0,0.04514572823756685,15,14,1,1,0.005736791994422674,cg_undamped,1,0.0,0.0,identity,2,1,15,0.6036349608659277,0.6084527863396882,0.6032243605132778,0.4871557757153114,0.42165059891571866,19.597909788836382,0.3550999841805533,0.3550999841805533,0.1783726647303329,0.9676770115299548,1,0.6032870446813564,0.29975979548012927,0.3137360454842717,150,850,0,0,0,1,False
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,17,0.3022051153670525,0.029619427989911417,0.03566917295867312,0.002824454217995526,0.5719624220204143,0.04489937970129317,0.04843278153292821,1.0,0.04477823319588857,16,15,1,1,0.005736791994422674,cg_undamped,2,0.0,0.0,identity,3,2,16,0.603688555564578,0.6015391221508547,0.603217624725205,0.4976135312920426,0.42933491041825533,13.647616743499817,0.209029554831161,0.209029554831161,0.13101485210873462,0.9919436561516027,1,0.6032870446813564,0.29975979548012927,0.3137360454842717,150,850,0,0,0,1,False
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,17,0.3004438725773844,0.029446806808704856,0.03546129403640343,0.0027446398476019076,0.5834735956412059,0.026505733865176382,0.03234892448614875,1.0,0.044471132453040976,18,17,1,1,0.005736791994422674,cg_undamped,4,0.0,0.0,identity,5,4,18,0.6037854708407557,0.5900993836353228,0.6032107370722878,0.4908588605422835,0.4279467137093064,11.52508470664572,0.11852786959871096,0.11852786959871098,0.07080063945729986,0.9977462415679139,1,0.6032870446813564,0.29975979548012927,0.3137360454842717,150,850,0,0,0,1,False
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,17,0.29973536607324863,0.02937736537203644,0.03537766924068259,0.002809391346083358,0.5858428605172822,0.011921470781719502,0.024025606491917026,1.0,0.044364550722398054,22,21,1,1,0.005736791994422674,cg_undamped,8,0.0,0.0,identity,9,8,22,0.6039851817098312,0.5730795276946801,0.6032113772326467,0.4769742215727189,0.43551599574928035,10.824336634187098,0.039698001666454256,0.039698001666454256,0.028544283161928977,1.000080485053467,1,0.6032870446813564,0.29975979548012927,0.3137360454842717,150,850,0,0,0,1,False
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,17,0.3000185000154137,0.029405115615116443,0.035411087449177474,0.002817424226026583,0.5850306698187185,0.009422490727459074,0.023382818168352196,1.0,0.04434809768318382,26,25,1,1,0.005736791994422674,cg_undamped,12,0.0,0.0,identity,13,12,26,0.6040986179747254,0.5602503944541215,0.6032228871300518,0.4644921217632771,0.4378462678669188,25.046195854038974,0.015509830165379997,0.015509830165380002,0.012947381990404216,0.9991476727840244,1,0.6032870446813564,0.29975979548012927,0.3137360454842717,150,850,0,0,0,1,False
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,17,0.3137360454842717,0.03074958607426034,0.037030164946601274,0.0030551492031593713,0.5530075996592901,0.21499295383407419,0.2157646338918277,1.0,0.04749153932706454,14,13,1,1,0.005736791994422674,cg_damped_1e-6,0,1e-06,8.447019706069219e-06,identity,1,0,14,0.6035374651896406,0.6164544635646643,0.6032348440883856,0.48017138358479355,0.4340244007563194,44.15763665524265,1.0,1.0,0.3580022354439948,0.953953887036756,1,0.6032870446813564,0.29975979548012927,0.3137360454842717,150,850,0,0,0,1,False
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,17,0.3095706447153623,0.030341330946037304,0.03653852402818743,0.0030743731082434334,0.5729534404303799,0.07654264459478767,0.07695805786051846,1.0,0.045145728237574734,15,14,1,1,0.005736791994422674,cg_damped_1e-6,1,1e-06,8.447019706069219e-06,identity,2,1,15,0.6036349608659277,0.6084527863396882,0.6032243605132778,0.48715587269617994,0.4216507512977645,19.597874825251154,0.355099341473798,0.3550993414691853,0.17837266473121768,0.9676772043991055,1,0.6032870446813564,0.29975979548012927,0.3137360454842717,150,850,0,0,0,1,False
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,17,0.30220505380696405,0.02961942195634509,0.03566916569275559,0.0028244552445566644,0.571962211058093,0.04489919209574793,0.04843260103325846,1.0,0.04477823319590584,16,15,1,1,0.005736791994422674,cg_damped_1e-6,2,1e-06,8.447019706069219e-06,identity,3,2,16,0.603688555564578,0.6015391221508547,0.603217624725205,0.4976136336296732,0.42933512090206916,13.647559718912897,0.209028662711019,0.20902866269918136,0.13101485211135194,0.9919438589672926,1,0.6032870446813564,0.29975979548012927,0.3137360454842717,150,850,0,0,0,1,False
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,17,0.30044376406041895,0.02944679617284768,0.03546128122818076,0.00274464211555364,0.5834730360282542,0.026505373982385918,0.0323486133684329,1.0,0.04447113245312024,18,17,1,1,0.005736791994422674,cg_damped_1e-6,4,1e-06,8.447019706069219e-06,identity,5,4,18,0.6037854708407557,0.5900993836353228,0.6032107370722878,0.4908590444383669,0.4279472623689724,11.524928224291159,0.1185261402041342,0.11852614016679557,0.07080063947937318,0.9977465990875954,1,0.6032870446813564,0.29975979548012927,0.3137360454842717,150,850,0,0,0,1,False
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,17,0.2997352170021969,0.02937735076143239,0.03537765164587411,0.0028093933391575847,0.585841965074414,0.011921193898544711,0.02402538304625389,1.0,0.044364550722628,22,21,1,1,0.005736791994422674,cg_damped_1e-6,8,1e-06,8.447019706069219e-06,identity,9,8,22,0.6039851817098312,0.5730795276946801,0.6032113772326467,0.47697448169551954,0.4355168585457909,10.824085232598557,0.039696326413567115,0.039696326256043926,0.028544283320385902,1.000080976182524,1,0.6032870446813564,0.29975979548012927,0.3137360454842717,150,850,0,0,0,1,False
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,17,0.3000183156915822,0.029405097549351913,0.035411065693494684,0.0028174263319891957,0.585029727968567,0.009422340907058189,0.023382626564034135,1.0,0.04434809768352946,26,25,1,1,0.005736791994422674,cg_damped_1e-6,12,1e-06,8.447019706069219e-06,identity,13,12,26,0.6040986179747254,0.5602503944541215,0.6032228871300518,0.4644924507658682,0.43784717288712566,25.0457976120866,0.015508660108412176,0.0155086596626667,0.012947382515317785,0.999148280056788,1,0.6032870446813564,0.29975979548012927,0.3137360454842717,150,850,0,0,0,1,False
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,17,0.3137360454842717,0.03074958607426034,0.037030164946601274,0.0030551492031593713,0.5530075996592901,0.21499295383407419,0.2157646338918277,1.0,0.04749153932706454,14,13,1,1,0.005736791994422674,cg_damped_1e-4,0,0.0001,0.0008447019706069219,identity,1,0,14,0.6035374651896406,0.6164544635646643,0.6032348440883856,0.48017138358479355,0.4340244007563194,44.15763665524265,1.0,1.0,0.3580022354439948,0.953953887036756,1,0.6032870446813564,0.29975979548012927,0.3137360454842717,150,850,0,0,0,1,False
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,17,0.3095648513306888,0.030340763130565527,0.036537840236850264,0.0030743696642340605,0.5729384999299505,0.0765291377980918,0.07694490467270208,1.0,0.04514572831638154,15,14,1,1,0.005736791994422674,cg_damped_1e-4,1,0.0001,0.0008447019706069219,identity,2,1,15,0.6036349608659277,0.6084527863396882,0.6032243605132778,0.4871654701930929,0.4216658325008586,19.59441656335888,0.3550357706763664,0.35503572455810195,0.17837267357462358,0.9676962912675456,1,0.6032870446813564,0.29975979548012927,0.3137360454842717,150,850,0,0,0,1,False
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,17,0.30219896330613316,0.02961882502021923,0.03566844683289355,0.0028245568397676775,0.5719413353277707,0.04488065068337861,0.04841476135111529,1.0,0.04477823336851506,16,15,1,1,0.005736791994422674,cg_damped_1e-4,2,0.0001,0.0008447019706069219,identity,3,2,16,0.603688555564578,0.6015391221508547,0.603217624725205,0.4976237584920581,0.4293559492817945,13.641923870676617,0.2089404895085541,0.20894037114378705,0.13101487826774566,0.9919639247137683,1,0.6032870446813564,0.29975979548012927,0.3137360454842717,150,850,0,0,0,1,False
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,17,0.30043303938607135,0.02944574503670404,0.03546001539830304,0.0027448664686141907,0.583417703279096,0.026469862083736567,0.03231791445031487,1.0,0.044471133244287926,18,17,1,1,0.005736791994422674,cg_damped_1e-4,4,0.0001,0.0008447019706069219,identity,5,4,18,0.6037854708407557,0.5900993836353228,0.6032107370722878,0.4908772187911031,0.4280015120920651,11.509487126070322,0.11835548447336688,0.11835511103856271,0.07080085981076836,0.9977819325687766,1,0.6032870446813564,0.29975979548012927,0.3137360454842717,150,850,0,0,0,1,False
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,17,0.29972051203720174,0.029375909512990118,0.0353759160235663,0.0028095902754059357,0.5857535469660929,0.011894119721891605,0.02400345303440299,1.0,0.04436455301277724,22,21,1,1,0.005736791994422674,cg_damped_1e-4,8,0.0001,0.0008447019706069219,identity,9,8,22,0.6039851817098312,0.5730795276946801,0.6032113772326467,0.477000141249359,0.43560205307694777,10.799502695128764,0.03953251032133065,0.039530932773425786,0.028545861426637932,1.0001294231177955,1,0.6032870446813564,0.29975979548012927,0.3137360454842717,150,850,0,0,0,1,False
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,17,0.3000001549554885,0.029403317597300752,0.03540892218763115,0.0028176341843175355,0.5849368101722762,0.009407929722991846,0.023363866889768846,1.0,0.044348101118907114,26,25,1,1,0.005736791994422674,cg_damped_1e-4,12,0.0001,0.0008447019706069219,identity,13,12,26,0.6040986179747254,0.5602503944541215,0.6032228871300518,0.46452486615775995,0.43793645724205127,25.00749082579682,0.015397817457785519,0.015393343608192927,0.01295259863507459,0.9992081123655561,1,0.6032870446813564,0.29975979548012927,0.3137360454842717,150,850,0,0,0,1,False
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,17,0.45684046904246156,0.05194577483225243,0.05250033763979791,0.004886574141966221,0.7117194327124249,0.23066687787473736,0.23145537555233067,1.0,0.06276352988287073,14,13,1,1,0.006137458025477827,cg_undamped,0,0.0,0.0,identity,1,0,14,0.6801268530672983,0.688221847708725,0.6748608175255534,0.3283010853311251,0.26383629278352844,24.64515602151042,1.0,1.0,0.4795147887290962,1.0744114216906258,1,0.6745436332455145,0.4719181214462365,0.45684046904246156,150,850,0,0,0,1,False
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,17,0.4208335030805008,0.04785154528605445,0.04836239890956703,0.004143993488297245,0.704344234715297,0.12064907356484594,0.1240118528940047,1.0,0.058994201319920295,15,14,1,1,0.006137458025477827,cg_undamped,1,0.0,0.0,identity,2,1,15,0.681723386076941,0.6829183729474347,0.6750014505932204,0.3826917021253478,0.28150884194446524,16.42738920798243,0.5073052179791109,0.5073052179791109,0.33679236255225115,1.2521134575410249,1,0.6745436332455145,0.4719181214462365,0.45684046904246156,150,850,0,0,0,1,False
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,17,0.42033393605329283,0.047794741219717336,0.04830498841426413,0.0033292319179380257,0.7205370716525081,0.10104953680431959,0.10628832650170543,1.0,0.05770738741558612,16,15,1,1,0.006137458025477827,cg_undamped,2,0.0,0.0,identity,3,2,16,0.6826250130882026,0.6782893039417669,0.6751354910316238,0.38030286839171545,0.27376289906457535,16.943725894859757,0.4232204585445499,0.42322045854455,0.27442104481384627,1.254578927080235,1,0.6745436332455145,0.4719181214462365,0.45684046904246156,150,850,0,0,0,1,False
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,17,0.4512080376604743,0.05130533023035438,0.0518530557781294,0.003742391841471987,0.7689713941544618,0.06890379553649177,0.07541493086509093,1.0,0.05628215456331645,18,17,1,1,0.006137458025477827,cg_undamped,4,0.0,0.0,identity,5,4,18,0.6832914766528335,0.6702706665552103,0.6753901098185586,0.32682711600760733,0.2392816218248332,16.6104358279625,0.2828608891916483,0.28286088919164826,0.18456774447850857,1.1022086686017984,1,0.6745436332455145,0.4719181214462365,0.45684046904246156,150,850,0,0,0,1,False
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,17,0.46949751581695365,0.05338496454144596,0.053954891853386616,0.003456988575542664,0.8026777616817276,0.031172944599831706,0.04292941499812323,1.0,0.055231196481801394,22,21,1,1,0.006137458025477827,cg_undamped,8,0.0,0.0,identity,9,8,22,0.6835216915383387,0.6565291106926621,0.6758653561142152,0.2848793630466489,0.22188784106048337,15.30304128877566,0.10816788660681503,0.10816788660681499,0.065685068856216,1.0119462036531743,1,0.6745436332455145,0.4719181214462365,0.45684046904246156,150,850,0,0,0,1,False
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,17,0.47162850396174605,0.05362727195035744,0.05419978608822204,0.003351161710777075,0.8091984977341156,0.017881748012320182,0.033908272041122366,1.0,0.055107340980991994,26,25,1,1,0.006137458025477827,cg_undamped,12,0.0,0.0,identity,13,12,26,0.6832266553830415,0.6442634669688699,0.676309610032938,0.26795708876577573,0.22023522870646836,19.01038640092561,0.03975678329179567,0.039756783291795696,0.02907474064679412,1.0014293238887775,1,0.6745436332455145,0.4719181214462365,0.45684046904246156,150,850,0,0,0,1,False
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,17,0.45684046904246156,0.05194577483225243,0.05250033763979791,0.004886574141966221,0.7117194327124249,0.23066687787473736,0.23145537555233067,1.0,0.06276352988287073,14,13,1,1,0.006137458025477827,cg_damped_1e-6,0,1e-06,8.447019706069219e-06,identity,1,0,14,0.6801268530672983,0.688221847708725,0.6748608175255534,0.3283010853311251,0.26383629278352844,24.64515602151042,1.0,1.0,0.4795147887290962,1.0744114216906258,1,0.6745436332455145,0.4719181214462365,0.45684046904246156,150,850,0,0,0,1,False
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,17,0.4208334909107064,0.04785154390226855,0.04836239751100809,0.004143995441441266,0.7043440823422532,0.12064877422109255,0.12401155696454023,1.0,0.058994201319947204,15,14,1,1,0.006137458025477827,cg_damped_1e-6,1,1e-06,8.447019706069219e-06,identity,2,1,15,0.681723386076941,0.6829183729474347,0.6750014505932204,0.38269171997686163,0.2815089973779582,16.427348449805024,0.5073038836660166,0.5073038836591982,0.3367923625534477,1.252113517601549,1,0.6745436332455145,0.4719181214462365,0.45684046904246156,150,850,0,0,0,1,False
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,17,0.4203338288644388,0.047794729031637576,0.04830497609606685,0.0033292400790444795,0.7205365868516553,0.10104890071439422,0.10628770607630905,1.0,0.05770738741569537,16,15,1,1,0.006137458025477827,cg_damped_1e-6,2,1e-06,8.447019706069219e-06,identity,3,2,16,0.6826250130882026,0.6782893039417669,0.6751354910316238,0.3803030264199394,0.27376338770059383,16.943619236940478,0.4232175658633625,0.4232175658455655,0.27442104481967794,1.2545794560800292,1,0.6745436332455145,0.4719181214462365,0.45684046904246156,150,850,0,0,0,1,False
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,17,0.45120706532625493,0.05130521966953972,0.05185294403698938,0.0037423955891302844,0.7689693637804069,0.06890258217608318,0.07541380826547477,1.0,0.05628215456405186,18,17,1,1,0.006137458025477827,cg_damped_1e-6,4,1e-06,8.447019706069219e-06,identity,5,4,18,0.6832914766528335,0.6702706665552103,0.6753901098185586,0.3268285666666737,0.23928363040781803,16.61014332672877,0.2828550788872633,0.28285507881945426,0.18456774453543795,1.1022134672779906,1,0.6745436332455145,0.4719181214462365,0.45684046904246156,150,850,0,0,0,1,False
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,17,0.46949472126075986,0.05338464678197271,0.053954570701576145,0.003457006161279743,0.8026723176673759,0.031172036614395226,0.042928788926055395,1.0,0.05523119648611916,22,21,1,1,0.006137458025477827,cg_damped_1e-6,8,1e-06,8.447019706069219e-06,identity,9,8,22,0.6835216915383387,0.6565291106926621,0.6758653561142152,0.2848836196076273,0.22189311846315066,15.302595551653216,0.10816149553632042,0.10816149513910248,0.06568506977785704,1.011959995382404,1,0.6745436332455145,0.4719181214462365,0.45684046904246156,150,850,0,0,0,1,False
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,17,0.47162528100655543,0.05362690547909238,0.05419941570458231,0.003351189641781398,0.8091920140414103,0.01788203977176041,0.033908528456486495,1.0,0.05510734098678399,26,25,1,1,0.006137458025477827,cg_damped_1e-6,12,1e-06,8.447019706069219e-06,identity,13,12,26,0.6832266553830415,0.6442634669688699,0.676309610032938,0.26796209130799,0.22024147656181364,19.010696575282786,0.03975319877623559,0.039753197557683514,0.029074743433601776,1.0014452298581789,1,0.6745436332455145,0.4719181214462365,0.45684046904246156,150,850,0,0,0,1,False
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,17,0.45684046904246156,0.05194577483225243,0.05250033763979791,0.004886574141966221,0.7117194327124249,0.23066687787473736,0.23145537555233067,1.0,0.06276352988287073,14,13,1,1,0.006137458025477827,cg_damped_1e-4,0,0.0001,0.0008447019706069219,identity,1,0,14,0.6801268530672983,0.688221847708725,0.6748608175255534,0.3283010853311251,0.26383629278352844,24.64515602151042,1.0,1.0,0.4795147887290962,1.0744114216906258,1,0.6745436332455145,0.4719181214462365,0.45684046904246156,150,850,0,0,0,1,False
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,17,0.4208322893030757,0.04785140727155465,0.048362259421651746,0.004144188751854432,0.7043290056876378,0.1206191620666696,0.12398228240365256,1.0,0.058994201588873266,15,14,1,1,0.006137458025477827,cg_damped_1e-4,1,0.0001,0.0008447019706069219,identity,2,1,15,0.681723386076941,0.6829183729474347,0.6750014505932204,0.3826934825797813,0.2815243768508073,16.423316505160784,0.5071718888896092,0.5071718207232666,0.3367923745116325,1.2521194477907933,1,0.6745436332455145,0.4719181214462365,0.45684046904246156,150,850,0,0,0,1,False
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,17,0.42032323419288464,0.04779352434759519,0.048303758551056133,0.0033300476121735623,0.7204886338195247,0.10098600316813588,0.10622635727683291,1.0,0.057707388506941036,16,15,1,1,0.006137458025477827,cg_damped_1e-4,2,0.0001,0.0008447019706069219,identity,3,2,16,0.6826250130882026,0.6782893039417669,0.6751354910316238,0.3803186461142094,0.2738117200798783,16.93307273849067,0.42293152537098,0.42293134744851835,0.27442110307314355,1.2546317430376788,1,0.6745436332455145,0.4719181214462365,0.45684046904246156,150,850,0,0,0,1,False
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,17,0.45111100303164464,0.05129429675297729,0.05184190450953231,0.0037427665450344375,0.7687687318373642,0.06878281163923894,0.07530300717686139,1.0,0.05628216189767965,18,17,1,1,0.006137458025477827,cg_damped_1e-4,4,0.0001,0.0008447019706069219,identity,5,4,18,0.6832914766528335,0.6702706665552103,0.6753901098185586,0.3269718853279303,0.23948210906057654,16.5812705948155,0.2822814192774426,0.2822807414691594,0.18456831223480794,1.102687555134733,1,0.6745436332455145,0.4719181214462365,0.45684046904246156,150,850,0,0,0,1,False
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,17,0.46921934545130767,0.053353334735949214,0.05392292437434867,0.003458741697449474,0.8021357946414116,0.031083471449189333,0.04286779413989424,1.0,0.05523123934936064,22,21,1,1,0.006137458025477827,cg_damped_1e-4,8,0.0001,0.0008447019706069219,identity,9,8,22,0.6835216915383387,0.6565291106926621,0.6758653561142152,0.28530306149522566,0.22241322143595404,15.25911822228022,0.10753538959752888,0.10753141924560654,0.06569421844865679,1.0133190335756055,1,0.6745436332455145,0.4719181214462365,0.45684046904246156,150,850,0,0,0,1,False
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,17,0.47130794954158867,0.05359082279828061,0.05416294781221408,0.0033539427474431793,0.8085535805670593,0.017912424385532515,0.03393463806189717,1.0,0.05510739839715571,26,25,1,1,0.006137458025477827,cg_damped_1e-4,12,0.0001,0.0008447019706069219,identity,13,12,26,0.6832266553830415,0.6442634669688699,0.676309610032938,0.2684546405230801,0.22085668770408273,19.042998968094306,0.03941250635764681,0.039400304906196164,0.029102353234285085,1.003011328135483,1,0.6745436332455145,0.4719181214462365,0.45684046904246156,150,850,0,0,0,1,False
d2bd02757c7386060fa0,ood,two_interface,3121,pooled_cnn,17,0.4730522081830907,0.024110965845759752,0.0647343076944032,-0.0058176010115052615,0.792838657235435,0.43730457702928227,0.43654605805337815,1.0,0.03411874612993001,14,13,1,1,0.0043424590257927775,cg_undamped,0,0.0,0.0,identity,1,0,14,0.6990470819964919,0.66364436626494,0.6975110558456725,0.2871901997066923,0.13020609449193202,78.24112612271718,1.0,1.0,0.5758403407613811,1.0487184610369882,1,0.6975545523674381,0.48348151701497927,0.4730522081830907,150,850,0,0,0,1,False
d2bd02757c7386060fa0,ood,two_interface,3121,pooled_cnn,17,0.4247640746895045,0.021649771251845668,0.05812637132397965,-0.005359356373298625,0.7685267553944507,0.16348456701335848,0.16159980874258978,1.0,0.03090201524273513,15,14,1,1,0.0043424590257927775,cg_undamped,1,0.0,0.0,identity,2,1,15,0.6992393520982677,0.6545694317088194,0.6974971628397996,0.35107865703319646,0.16254813182612066,35.82492964472885,0.3729799422363507,0.3729799422363507,0.38976915399929885,1.274286961124272,1,0.6975545523674381,0.48348151701497927,0.4730522081830907,150,850,0,0,0,1,False
d2bd02757c7386060fa0,ood,two_interface,3121,pooled_cnn,17,0.42999245598459834,0.021916256262704818,0.05884184339586832,-0.005256872258296256,0.7701589390811561,0.1686664088920541,0.16753518721531835,1.0,0.030131270424810404,16,15,1,1,0.0043424590257927775,cg_undamped,2,0.0,0.0,identity,3,2,16,0.6993432622506119,0.646624804769563,0.697487270433716,0.33502016499686504,0.16556634229073885,45.669517061549215,0.38556350180287435,0.3855635018028743,0.3339307879673884,1.249863608194812,1,0.6975545523674381,0.48348151701497927,0.4730522081830907,150,850,0,0,0,1,False
d2bd02757c7386060fa0,ood,two_interface,3121,pooled_cnn,17,0.45014143609170765,0.022943228260267876,0.061599108356096964,-0.005070870344004257,0.8267702726615735,0.11043403023638787,0.11580086985733215,1.0,0.028772158359511378,18,17,1,1,0.0043424590257927775,cg_undamped,4,0.0,0.0,identity,5,4,18,0.699415554953854,0.6332399017380593,0.6974776071092739,0.2891454962705282,0.11158871862599579,46.72346629348913,0.24948367469396934,0.24948367469396932,0.20673189798283195,1.1557416181275662,1,0.6975545523674381,0.48348151701497927,0.4730522081830907,150,850,0,0,0,1,False
d2bd02757c7386060fa0,ood,two_interface,3121,pooled_cnn,17,0.4840775733941431,0.024672916935813267,0.06624306163671478,-0.005171779640398783,0.8825184114034971,0.0412880355994916,0.05109087993997331,1.0,0.027996900326111167,22,21,1,1,0.0043424590257927775,cg_undamped,8,0.0,0.0,identity,9,8,22,0.6997031297075793,0.6125930504393164,0.6974890616441677,0.20978931601168094,0.05657978513628511,41.44054458237938,0.08718969959322738,0.08718969959322738,0.07022186402720475,0.997215640081982,1,0.6975545523674381,0.48348151701497927,0.4730522081830907,150,850,0,0,0,1,False
d2bd02757c7386060fa0,ood,two_interface,3121,pooled_cnn,17,0.48293712447162634,0.024614789472197262,0.06608699816172647,-0.005198516022587594,0.8817124959035253,0.017765862158836732,0.031012895221215437,1.0,0.027911805330393478,26,25,1,1,0.0043424590257927775,cg_undamped,12,0.0,0.0,identity,13,12,26,0.6998373736313944,0.5963251957428961,0.69752936565806,0.1901446929976051,0.05254097395900518,41.9910160648883,0.030965701017623748,0.030965701017623762,0.02905475726324926,1.002543022489762,1,0.6975545523674381,0.48348151701497927,0.4730522081830907,150,850,0,0,0,1,False
d2bd02757c7386060fa0,ood,two_interface,3121,pooled_cnn,17,0.4730522081830907,0.024110965845759752,0.0647343076944032,-0.0058176010115052615,0.792838657235435,0.43730457702928227,0.43654605805337815,1.0,0.03411874612993001,14,13,1,1,0.0043424590257927775,cg_damped_1e-6,0,1e-06,8.447019706069219e-06,identity,1,0,14,0.6990470819964919,0.66364436626494,0.6975110558456725,0.2871901997066923,0.13020609449193202,78.24112612271718,1.0,1.0,0.5758403407613811,1.0487184610369882,1,0.6975545523674381,0.48348151701497927,0.4730522081830907,150,850,0,0,0,1,False
d2bd02757c7386060fa0,ood,two_interface,3121,pooled_cnn,17,0.4247639826435799,0.021649766560363194,0.058126358728056625,-0.0053593573376570225,0.76852649816304,0.1634842263889579,0.16159947192988436,1.0,0.030902015242750117,15,14,1,1,0.0043424590257927775,cg_damped_1e-6,1,1e-06,8.447019706069219e-06,identity,2,1,15,0.6992393520982677,0.6545694317088194,0.6974971628397996,0.35107879765376343,0.1625484121272604,35.82485500254452,0.37297915732019726,0.3729791573142603,0.3897691540003196,1.2742873910986703,1,0.6975545523674381,0.48348151701497927,0.4730522081830907,150,850,0,0,0,1,False
