split,candidate_id,replicate,covariance_mode,spatial_exponent,sobolev_strength,sobolev_epsilon,stages,mean_field_gain_percent,field_harm_over_one_percent_rate,mean_gradient_gain_percent,mean_front_f1_gain
opened_diagnostic_check,spatial_a1_s4_k4,14,spatial_tempered,1.0,4.0,0.05,4,12.84078952144234,0.0,12.973328829632656,0.14698870154097676
opened_diagnostic_check,spatial_a1_s4_k4,15,spatial_tempered,1.0,4.0,0.05,4,13.616470560731461,0.0,12.429028097978751,0.1307291742414236
opened_diagnostic_check,spatial_a1_s4_k5,8,spatial_tempered,1.0,4.0,0.05,5,14.990191820045007,0.125,12.706810095707894,0.13434871518984437
opened_diagnostic_check,spatial_a1_s4_k5,9,spatial_tempered,1.0,4.0,0.05,5,10.382490275761064,0.125,11.916919635390723,0.11102165654301643
opened_diagnostic_check,spatial_a1_s4_k5,10,spatial_tempered,1.0,4.0,0.05,5,13.695951679240581,0.125,11.838173845647308,0.16894403100013733
opened_diagnostic_check,spatial_a1_s4_k5,11,spatial_tempered,1.0,4.0,0.05,5,10.874017740681357,0.125,9.721168666963509,0.13691735453903675
opened_diagnostic_check,spatial_a1_s4_k5,12,spatial_tempered,1.0,4.0,0.05,5,11.289163434258917,0.0,12.04698066071185,0.12957316497340798
opened_diagnostic_check,spatial_a1_s4_k5,13,spatial_tempered,1.0,4.0,0.05,5,12.636969973991548,0.125,12.108588564764034,0.11676829564385116
opened_diagnostic_check,spatial_a1_s4_k5,14,spatial_tempered,1.0,4.0,0.05,5,14.615598254614746,0.125,17.33560588617442,0.20461065927520394
opened_diagnostic_check,spatial_a1_s4_k5,15,spatial_tempered,1.0,4.0,0.05,5,14.904158662291788,0.0,14.78747239930321,0.17804878391325474
opened_diagnostic_check,spatial_a1_s5_k2,8,spatial_tempered,1.0,5.0,0.05,2,-0.996976954917835,0.625,3.037704436683822,-0.02195122605189681
opened_diagnostic_check,spatial_a1_s5_k2,9,spatial_tempered,1.0,5.0,0.05,2,-5.533783432204617,0.625,0.5205807882319936,-0.06214906647801399
opened_diagnostic_check,spatial_a1_s5_k2,10,spatial_tempered,1.0,5.0,0.05,2,-4.559837701860686,0.375,0.480730773145165,-0.07739743404090405
opened_diagnostic_check,spatial_a1_s5_k2,11,spatial_tempered,1.0,5.0,0.05,2,-0.46890471603149464,0.625,2.5652443761414934,-0.054175086319446564
opened_diagnostic_check,spatial_a1_s5_k2,12,spatial_tempered,1.0,5.0,0.05,2,2.8775263229630172,0.5,6.307075632414935,-0.029878044500947
opened_diagnostic_check,spatial_a1_s5_k2,13,spatial_tempered,1.0,5.0,0.05,2,-2.8718959888031694,0.625,0.735876243049582,-0.048475601710379124
opened_diagnostic_check,spatial_a1_s5_k2,14,spatial_tempered,1.0,5.0,0.05,2,-0.1348718184135227,0.375,3.8076857318779895,-0.016730794915929437
opened_diagnostic_check,spatial_a1_s5_k2,15,spatial_tempered,1.0,5.0,0.05,2,-0.6844356754356062,0.5,3.3857479258463963,-0.020731709897518158
opened_diagnostic_check,spatial_a1_s5_k3,8,spatial_tempered,1.0,5.0,0.05,3,-3.9248021635118526,0.75,-1.4115493928206568,-0.024695126863662153
opened_diagnostic_check,spatial_a1_s5_k3,9,spatial_tempered,1.0,5.0,0.05,3,-1.6212698817134,0.5,-1.2012202272394874,-0.01916126348078251
opened_diagnostic_check,spatial_a1_s5_k3,10,spatial_tempered,1.0,5.0,0.05,3,-3.685908811846748,0.625,-1.4793571123882465,-0.05488882027566433
opened_diagnostic_check,spatial_a1_s5_k3,11,spatial_tempered,1.0,5.0,0.05,3,-3.9254272360249614,0.75,-2.6344977212558938,-0.05295557156205177
opened_diagnostic_check,spatial_a1_s5_k3,12,spatial_tempered,1.0,5.0,0.05,3,-2.2075350818097474,0.625,-0.9131509563187002,-0.05945122614502907
opened_diagnostic_check,spatial_a1_s5_k3,13,spatial_tempered,1.0,5.0,0.05,3,-2.6194894689552792,0.5,-1.1676652992667935,-0.025336442049592733
opened_diagnostic_check,spatial_a1_s5_k3,14,spatial_tempered,1.0,5.0,0.05,3,-4.0549076842682625,0.625,-2.2615750910292687,-0.06372658093459904
opened_diagnostic_check,spatial_a1_s5_k3,15,spatial_tempered,1.0,5.0,0.05,3,-6.980343062770144,1.0,-3.4134064594085953,-0.07443332113325596
opened_diagnostic_check,spatial_a1_s5_k4,8,spatial_tempered,1.0,5.0,0.05,4,1.3974838327908619,0.125,1.1232324110576353,0.008231713902205229
opened_diagnostic_check,spatial_a1_s5_k4,9,spatial_tempered,1.0,5.0,0.05,4,0.6075740734388996,0.25,0.6610347227625103,0.008277747314423323
opened_diagnostic_check,spatial_a1_s5_k4,10,spatial_tempered,1.0,5.0,0.05,4,1.03394261564003,0.125,0.724956634389765,0.010349882184527814
opened_diagnostic_check,spatial_a1_s5_k4,11,spatial_tempered,1.0,5.0,0.05,4,1.2995599647911118,0.125,0.9380928141831146,0.011373692192137241
opened_diagnostic_check,spatial_a1_s5_k4,12,spatial_tempered,1.0,5.0,0.05,4,1.010704331999429,0.125,0.8615610997878596,0.012804869562387466
opened_diagnostic_check,spatial_a1_s5_k4,13,spatial_tempered,1.0,5.0,0.05,4,1.8323608677776693,0.0,1.1909098995709049,0.02125977911055088
opened_diagnostic_check,spatial_a1_s5_k4,14,spatial_tempered,1.0,5.0,0.05,4,1.14163548562625,0.125,1.1060448139585897,0.015754145453684032
opened_diagnostic_check,spatial_a1_s5_k4,15,spatial_tempered,1.0,5.0,0.05,4,1.624126526176471,0.125,1.2099134422540962,0.018597550690174103
opened_diagnostic_check,spatial_a1_s5_k5,8,spatial_tempered,1.0,5.0,0.05,5,3.693723378986585,0.375,0.9833317979474556,0.015243892557919025
opened_diagnostic_check,spatial_a1_s5_k5,9,spatial_tempered,1.0,5.0,0.05,5,0.6300339258276875,0.25,0.5633399647468296,0.0027899490669369698
opened_diagnostic_check,spatial_a1_s5_k5,10,spatial_tempered,1.0,5.0,0.05,5,3.4740704222406644,0.25,1.117725321022973,0.03540744446218014
opened_diagnostic_check,spatial_a1_s5_k5,11,spatial_tempered,1.0,5.0,0.05,5,3.3941283038920664,0.375,1.8216575181465062,0.05948834307491779
opened_diagnostic_check,spatial_a1_s5_k5,12,spatial_tempered,1.0,5.0,0.05,5,-2.20604724355836,0.5,-1.435329883375615,0.01341463252902031
opened_diagnostic_check,spatial_a1_s5_k5,13,spatial_tempered,1.0,5.0,0.05,5,0.4210010054353366,0.5,0.2187876498817949,0.02560976706445217
opened_diagnostic_check,spatial_a1_s5_k5,14,spatial_tempered,1.0,5.0,0.05,5,3.9674392635476448,0.375,5.832119335589473,0.09790336474543437
opened_diagnostic_check,spatial_a1_s5_k5,15,spatial_tempered,1.0,5.0,0.05,5,1.0679194456144474,0.5,0.8971870157032042,0.037499990314245224
opened_diagnostic_check,spatial_a1_s6_k2,8,spatial_tempered,1.0,6.0,0.05,2,-11.265021679460437,0.875,-4.6510334990940105,-0.17195122613338754
opened_diagnostic_check,spatial_a1_s6_k2,9,spatial_tempered,1.0,6.0,0.05,2,-14.514335924220951,0.875,-7.135512732719986,-0.21978364512324333
opened_diagnostic_check,spatial_a1_s6_k2,10,spatial_tempered,1.0,6.0,0.05,2,-15.86360942350006,0.875,-7.67907299755289,-0.22465352958533913
opened_diagnostic_check,spatial_a1_s6_k2,11,spatial_tempered,1.0,6.0,0.05,2,-7.4795891936766195,0.75,-3.2566056778455854,-0.23039459763094783
opened_diagnostic_check,spatial_a1_s6_k2,12,spatial_tempered,1.0,6.0,0.05,2,-4.59713632549241,0.625,0.2499227094705434,-0.16646341793239117
opened_diagnostic_check,spatial_a1_s6_k2,13,spatial_tempered,1.0,6.0,0.05,2,-15.646859644044431,0.75,-7.207992986437534,-0.1923780411016196
opened_diagnostic_check,spatial_a1_s6_k2,14,spatial_tempered,1.0,6.0,0.05,2,-9.054461080171484,0.75,-3.332484375163209,-0.15301128174178302
opened_diagnostic_check,spatial_a1_s6_k2,15,spatial_tempered,1.0,6.0,0.05,2,-13.412225287873408,0.75,-6.328871105476591,-0.17987805558368564
opened_diagnostic_check,spatial_a1_s6_k3,8,spatial_tempered,1.0,6.0,0.05,3,-24.438958413269486,0.75,-18.24385416525856,-0.20884146494790912
opened_diagnostic_check,spatial_a1_s6_k3,9,spatial_tempered,1.0,6.0,0.05,3,-19.69400164445252,1.0,-18.471832471327804,-0.23074663447914645
opened_diagnostic_check,spatial_a1_s6_k3,10,spatial_tempered,1.0,6.0,0.05,3,-27.29083530752971,1.0,-17.95419469884169,-0.25849499308969826
opened_diagnostic_check,spatial_a1_s6_k3,11,spatial_tempered,1.0,6.0,0.05,3,-22.306230035751128,1.0,-17.99848063603224,-0.2581384982331656
opened_diagnostic_check,spatial_a1_s6_k3,12,spatial_tempered,1.0,6.0,0.05,3,-23.618788563338203,0.875,-20.126768031414425,-0.23903033323585987
opened_diagnostic_check,spatial_a1_s6_k3,13,spatial_tempered,1.0,6.0,0.05,3,-20.270888875813554,0.875,-16.191107385839793,-0.18749999161809683
opened_diagnostic_check,spatial_a1_s6_k3,14,spatial_tempered,1.0,6.0,0.05,3,-24.272585661714132,0.875,-20.324625318394748,-0.2359381117275916
opened_diagnostic_check,spatial_a1_s6_k3,15,spatial_tempered,1.0,6.0,0.05,3,-29.471338065351496,1.0,-21.75845349771381,-0.2731722231255844
opened_diagnostic_check,spatial_a1_s6_k4,8,spatial_tempered,1.0,6.0,0.05,4,-9.551836577799087,1.0,-8.89691761451231,-0.08292683842591941
opened_diagnostic_check,spatial_a1_s6_k4,9,spatial_tempered,1.0,6.0,0.05,4,-11.435163399500507,1.0,-10.883464704062316,-0.08775882795453072
opened_diagnostic_check,spatial_a1_s6_k4,10,spatial_tempered,1.0,6.0,0.05,4,-12.477727356001433,1.0,-10.202158302869272,-0.09050717949867249
opened_diagnostic_check,spatial_a1_s6_k4,11,spatial_tempered,1.0,6.0,0.05,4,-10.397528788337826,1.0,-8.715186488091222,-0.13682819297537208
opened_diagnostic_check,spatial_a1_s6_k4,12,spatial_tempered,1.0,6.0,0.05,4,-13.058772414892282,1.0,-12.371344009652566,-0.10002785734832287
opened_diagnostic_check,spatial_a1_s6_k4,13,spatial_tempered,1.0,6.0,0.05,4,-9.45421876663364,1.0,-8.939198364308416,-0.07012194208800793
opened_diagnostic_check,spatial_a1_s6_k4,14,spatial_tempered,1.0,6.0,0.05,4,-10.258352956498616,0.875,-9.97573433413315,-0.09419841098133475
opened_diagnostic_check,spatial_a1_s6_k4,15,spatial_tempered,1.0,6.0,0.05,4,-10.208143897421703,1.0,-9.16079365073116,-0.09086109045892954
opened_diagnostic_check,spatial_a1_s6_k5,8,spatial_tempered,1.0,6.0,0.05,5,-4.420758096986862,0.625,-7.438362064408411,-0.06493902462534606
opened_diagnostic_check,spatial_a1_s6_k5,9,spatial_tempered,1.0,6.0,0.05,5,-6.7767540110113185,0.875,-7.920253056938543,-0.06855151569470763
opened_diagnostic_check,spatial_a1_s6_k5,10,spatial_tempered,1.0,6.0,0.05,5,-5.703295083251566,0.75,-7.389523315865233,-0.03837305121123791
opened_diagnostic_check,spatial_a1_s6_k5,11,spatial_tempered,1.0,6.0,0.05,5,-3.5844151383437923,0.5,-4.121782668344024,-0.015455572865903378
opened_diagnostic_check,spatial_a1_s6_k5,12,spatial_tempered,1.0,6.0,0.05,5,-10.661951864310794,0.875,-10.545616941322962,-0.06036585755646229
opened_diagnostic_check,spatial_a1_s6_k5,13,spatial_tempered,1.0,6.0,0.05,5,-8.826237804226546,0.75,-8.965075055125446,-0.05304877203889191
opened_diagnostic_check,spatial_a1_s6_k5,14,spatial_tempered,1.0,6.0,0.05,5,-4.427156321436439,0.75,-3.270015617614185,0.0061350674368441105
opened_diagnostic_check,spatial_a1_s6_k5,15,spatial_tempered,1.0,6.0,0.05,5,-8.056509868994024,0.625,-7.934513444898371,-0.06068633962422609
opened_diagnostic_check,spatial_a1_s7_k2,8,spatial_tempered,1.0,7.0,0.05,2,-20.050227225301413,0.875,-11.857775525689963,-0.3131097601726651
opened_diagnostic_check,spatial_a1_s7_k2,9,spatial_tempered,1.0,7.0,0.05,2,-20.996674208104732,0.875,-13.462944969155657,-0.3325758993742056
opened_diagnostic_check,spatial_a1_s7_k2,10,spatial_tempered,1.0,7.0,0.05,2,-26.192562141171038,0.875,-15.720545037974095,-0.3298364579677582
opened_diagnostic_check,spatial_a1_s7_k2,11,spatial_tempered,1.0,7.0,0.05,2,-13.28269466452608,1.0,-8.839285411022527,-0.3087482562405057
opened_diagnostic_check,spatial_a1_s7_k2,12,spatial_tempered,1.0,7.0,0.05,2,-11.101403169580689,0.75,-5.631532386924542,-0.3057926850160584
opened_diagnostic_check,spatial_a1_s7_k2,13,spatial_tempered,1.0,7.0,0.05,2,-26.752613845253006,0.75,-14.394441047531279,-0.3390243819449097
opened_diagnostic_check,spatial_a1_s7_k2,14,spatial_tempered,1.0,7.0,0.05,2,-17.52704899882306,0.75,-10.8696547977387,-0.2673405518871732
opened_diagnostic_check,spatial_a1_s7_k2,15,spatial_tempered,1.0,7.0,0.05,2,-23.232254558767387,0.875,-14.73503506948784,-0.3018333581276238
opened_diagnostic_check,spatial_a1_s7_k3,8,spatial_tempered,1.0,7.0,0.05,3,-41.98065078965996,1.0,-33.88148892102666,-0.31219512643292546
opened_diagnostic_check,spatial_a1_s7_k3,9,spatial_tempered,1.0,7.0,0.05,3,-35.211906132988545,1.0,-34.02552233556585,-0.3103198012104258
opened_diagnostic_check,spatial_a1_s7_k3,10,spatial_tempered,1.0,7.0,0.05,3,-46.84276140002075,1.0,-32.358136693620715,-0.32739743357524276
opened_diagnostic_check,spatial_a1_s7_k3,11,spatial_tempered,1.0,7.0,0.05,3,-35.201638307856236,1.0,-30.111982486513433,-0.3215531347086653
opened_diagnostic_check,spatial_a1_s7_k3,12,spatial_tempered,1.0,7.0,0.05,3,-37.50586633318679,0.875,-34.32651893388437,-0.31737805157899857
opened_diagnostic_check,spatial_a1_s7_k3,13,spatial_tempered,1.0,7.0,0.05,3,-32.24692793156744,0.875,-27.256109384476343,-0.31006096687633544
opened_diagnostic_check,spatial_a1_s7_k3,14,spatial_tempered,1.0,7.0,0.05,3,-35.334989963612585,0.875,-31.42338373871042,-0.22587713279062882
opened_diagnostic_check,spatial_a1_s7_k3,15,spatial_tempered,1.0,7.0,0.05,3,-45.07962221976529,1.0,-35.67015476538735,-0.3210365887498483
opened_diagnostic_check,spatial_a1_s7_k4,8,spatial_tempered,1.0,7.0,0.05,4,-19.096260900280594,1.0,-18.272875276075794,-0.1560975632746704
opened_diagnostic_check,spatial_a1_s7_k4,9,spatial_tempered,1.0,7.0,0.05,4,-22.191701231749374,1.0,-20.946668660521897,-0.18196614482440054
opened_diagnostic_check,spatial_a1_s7_k4,10,spatial_tempered,1.0,7.0,0.05,4,-24.031176790469864,1.0,-19.819847306927628,-0.17558004963211715
opened_diagnostic_check,spatial_a1_s7_k4,11,spatial_tempered,1.0,7.0,0.05,4,-21.907937741859154,1.0,-18.018859437875793,-0.23466289142379537
opened_diagnostic_check,spatial_a1_s7_k4,12,spatial_tempered,1.0,7.0,0.05,4,-25.134537233990663,0.875,-24.4787234267057,-0.22042683279141784
opened_diagnostic_check,spatial_a1_s7_k4,13,spatial_tempered,1.0,7.0,0.05,4,-18.420683660370766,0.875,-18.748095276812684,-0.15823169238865376
opened_diagnostic_check,spatial_a1_s7_k4,14,spatial_tempered,1.0,7.0,0.05,4,-19.94566554928725,0.875,-19.001987993845752,-0.1905365326674655
opened_diagnostic_check,spatial_a1_s7_k4,15,spatial_tempered,1.0,7.0,0.05,4,-22.027407342166093,1.0,-19.098769824016433,-0.18567073647864163
opened_diagnostic_check,spatial_a1_s7_k5,8,spatial_tempered,1.0,7.0,0.05,5,-12.410358703275875,0.75,-14.363412432323216,-0.11189025337807834
opened_diagnostic_check,spatial_a1_s7_k5,9,spatial_tempered,1.0,7.0,0.05,5,-13.268141281711504,0.875,-14.39859420687938,-0.11885639396496117
opened_diagnostic_check,spatial_a1_s7_k5,10,spatial_tempered,1.0,7.0,0.05,5,-15.720474364678521,1.0,-15.600059385834596,-0.09782426338642836
opened_diagnostic_check,spatial_a1_s7_k5,11,spatial_tempered,1.0,7.0,0.05,5,-11.27339680986962,0.75,-10.712932307360134,-0.10661410912871361
opened_diagnostic_check,spatial_a1_s7_k5,12,spatial_tempered,1.0,7.0,0.05,5,-20.26563078309357,1.0,-19.14726834458984,-0.12256097607314587
opened_diagnostic_check,spatial_a1_s7_k5,13,spatial_tempered,1.0,7.0,0.05,5,-18.601136578320755,1.0,-18.39045906409739,-0.1329268211266026
opened_diagnostic_check,spatial_a1_s7_k5,14,spatial_tempered,1.0,7.0,0.05,5,-12.300438802756101,1.0,-11.148295897261866,-0.0844137235544622
opened_diagnostic_check,spatial_a1_s7_k5,15,spatial_tempered,1.0,7.0,0.05,5,-14.832240693065044,1.0,-13.482049678174953,-0.11102012486662716
selection,baseline_component_s5_k4,0,component_iid,0.0,5.0,0.05,4,0.0,0.0,0.0,0.0
selection,baseline_component_s5_k4,1,component_iid,0.0,5.0,0.05,4,0.0,0.0,0.0,0.0
selection,baseline_component_s5_k4,2,component_iid,0.0,5.0,0.05,4,0.0,0.0,0.0,0.0
selection,baseline_component_s5_k4,3,component_iid,0.0,5.0,0.05,4,0.0,0.0,0.0,0.0
selection,baseline_component_s5_k4,4,component_iid,0.0,5.0,0.05,4,0.0,0.0,0.0,0.0
selection,baseline_component_s5_k4,5,component_iid,0.0,5.0,0.05,4,0.0,0.0,0.0,0.0
selection,baseline_component_s5_k4,6,component_iid,0.0,5.0,0.05,4,0.0,0.0,0.0,0.0
selection,baseline_component_s5_k4,7,component_iid,0.0,5.0,0.05,4,0.0,0.0,0.0,0.0
selection,full_graph_s3_k2,0,full_graph,1.0,3.0,0.05,2,11.512461042358801,0.125,14.545657245018848,0.17164634470827878
selection,full_graph_s3_k2,1,full_graph,1.0,3.0,0.05,2,14.673941448910096,0.0,16.884300138338485,0.1862804815173149
selection,full_graph_s3_k2,2,full_graph,1.0,3.0,0.05,2,14.867767244273928,0.0,16.142284760664374,0.20853659050771967
selection,full_graph_s3_k2,3,full_graph,1.0,3.0,0.05,2,13.539475402952988,0.0,19.974010652653845,0.1762195397168398
selection,full_graph_s3_k2,4,full_graph,1.0,3.0,0.05,2,10.951203035831718,0.25,15.292031738919194,0.17044168151915073
selection,full_graph_s3_k2,5,full_graph,1.0,3.0,0.05,2,21.135271016693373,0.125,20.79953831060994,0.22865852317772806
selection,full_graph_s3_k2,6,full_graph,1.0,3.0,0.05,2,8.98378041806571,0.25,13.435487072487613,0.16036585345864296
selection,full_graph_s3_k2,7,full_graph,1.0,3.0,0.05,2,17.479234065816783,0.125,19.171911412519005,0.2118902315851301
selection,full_graph_s3_k3,0,full_graph,1.0,3.0,0.05,3,17.879024880842813,0.125,17.820452712341098,0.21524389763362706
selection,full_graph_s3_k3,1,full_graph,1.0,3.0,0.05,3,20.807270173139894,0.0,19.95891947484061,0.2326219528913498
selection,full_graph_s3_k3,2,full_graph,1.0,3.0,0.05,3,22.16402073079935,0.0,19.737260508000823,0.2756097531528212
selection,full_graph_s3_k3,3,full_graph,1.0,3.0,0.05,3,21.324974351636925,0.0,22.94146403874789,0.21280488185584545
selection,full_graph_s3_k3,4,full_graph,1.0,3.0,0.05,3,19.374209946270156,0.0,19.07204771154293,0.25580755062401295
selection,full_graph_s3_k3,5,full_graph,1.0,3.0,0.05,3,25.539316153971086,0.125,23.086979606746407,0.25365852168761194
selection,full_graph_s3_k3,6,full_graph,1.0,3.0,0.05,3,18.6155081997437,0.0,18.823861217540646,0.21158535778522491
selection,full_graph_s3_k3,7,full_graph,1.0,3.0,0.05,3,22.368240663099947,0.125,21.6917273732818,0.23871950875036418
selection,full_graph_s3_k4,0,full_graph,1.0,3.0,0.05,4,22.22643783034099,0.0,21.310834328892142,0.25213413615711033
selection,full_graph_s3_k4,1,full_graph,1.0,3.0,0.05,4,24.058974800042144,0.0,22.58654149400766,0.23292682692408562
selection,full_graph_s3_k4,2,full_graph,1.0,3.0,0.05,4,27.76624369787079,0.0,24.507745157091044,0.30152437376091257
selection,full_graph_s3_k4,3,full_graph,1.0,3.0,0.05,4,25.942870799274566,0.0,26.309272202152208,0.23262196592986584
selection,full_graph_s3_k4,4,full_graph,1.0,3.0,0.05,4,22.84113398650272,0.0,21.272122381797942,0.2844660636037588
selection,full_graph_s3_k4,5,full_graph,1.0,3.0,0.05,4,28.07310361054976,0.0,25.552838844956298,0.26067072874866426
selection,full_graph_s3_k4,6,full_graph,1.0,3.0,0.05,4,25.265204115333127,0.0,23.039733506792313,0.23048779368400574
selection,full_graph_s3_k4,7,full_graph,1.0,3.0,0.05,4,26.483014030360657,0.125,24.985819218167656,0.2548780513461679
selection,full_graph_s3_k5,0,full_graph,1.0,3.0,0.05,5,26.397263024476285,0.0,25.59330148364871,0.3073170625139028
selection,full_graph_s3_k5,1,full_graph,1.0,3.0,0.05,5,27.6643002097639,0.0,26.115421159867438,0.2643292658030987
selection,full_graph_s3_k5,2,full_graph,1.0,3.0,0.05,5,31.081770267400476,0.0,28.015201022801808,0.3408536567003466
selection,full_graph_s3_k5,3,full_graph,1.0,3.0,0.05,5,31.448781072933418,0.125,31.07388747928134,0.2774390485137701
selection,full_graph_s3_k5,4,full_graph,1.0,3.0,0.05,5,25.427961130228006,0.0,23.6955437421338,0.30245387740433216
selection,full_graph_s3_k5,5,full_graph,1.0,3.0,0.05,5,31.078353784654308,0.0,28.767899230743204,0.29756096727214754
selection,full_graph_s3_k5,6,full_graph,1.0,3.0,0.05,5,28.479899487742653,0.0,25.741607338788988,0.24359755590558052
selection,full_graph_s3_k5,7,full_graph,1.0,3.0,0.05,5,27.87282751290138,0.0,27.35367838724581,0.27652439079247415
selection,full_graph_s4_k2,0,full_graph,1.0,4.0,0.05,2,5.1655727409164305,0.125,8.534206075348065,0.06371950753964484
selection,full_graph_s4_k2,1,full_graph,1.0,4.0,0.05,2,8.255677270580492,0.125,10.764945545322954,0.09054879005998373
selection,full_graph_s4_k2,2,full_graph,1.0,4.0,0.05,2,8.425119012108095,0.0,9.708869026106765,0.10152438381919637
selection,full_graph_s4_k2,3,full_graph,1.0,4.0,0.05,2,4.6151004456196105,0.375,11.785323165202053,0.07012195698916912
selection,full_graph_s4_k2,4,full_graph,1.0,4.0,0.05,2,6.216573074180976,0.25,9.526176905772466,0.07349045760929585
selection,full_graph_s4_k2,5,full_graph,1.0,4.0,0.05,2,12.615421285959634,0.125,13.57764945799692,0.12195122218690813
selection,full_graph_s4_k2,6,full_graph,1.0,4.0,0.05,2,3.576517940084954,0.375,7.32448158469229,0.07317072851583362
selection,full_graph_s4_k2,7,full_graph,1.0,4.0,0.05,2,9.55473205675851,0.125,12.465464136955227,0.10792683088220656
selection,full_graph_s4_k3,0,full_graph,1.0,4.0,0.05,3,9.413522844692478,0.125,9.195825554499296,0.10457315971143544
selection,full_graph_s4_k3,1,full_graph,1.0,4.0,0.05,3,11.514374740519436,0.0,11.011748946920918,0.11615852639079094
selection,full_graph_s4_k3,2,full_graph,1.0,4.0,0.05,3,13.677480193554265,0.0,11.032917564616831,0.13810974458465353
selection,full_graph_s4_k3,3,full_graph,1.0,4.0,0.05,3,13.190291252017918,0.0,13.819483920231892,0.13658537529408932
selection,full_graph_s4_k3,4,full_graph,1.0,4.0,0.05,3,11.99198902792693,0.0,11.105912229550066,0.11495386762544513
selection,full_graph_s4_k3,5,full_graph,1.0,4.0,0.05,3,15.303036453787197,0.125,13.7990971320929,0.14868095866404474
selection,full_graph_s4_k3,6,full_graph,1.0,4.0,0.05,3,9.800516370511716,0.0,9.99773409568614,0.1140243886038661
selection,full_graph_s4_k3,7,full_graph,1.0,4.0,0.05,3,12.036806894640666,0.125,11.966249592505047,0.11614666017703712
selection,full_graph_s4_k4,0,full_graph,1.0,4.0,0.05,4,12.237336228722679,0.0,11.342516520074401,0.1323170738760382
selection,full_graph_s4_k4,1,full_graph,1.0,4.0,0.05,4,11.303417250554542,0.125,11.128301137865934,0.10853658756241202
selection,full_graph_s4_k4,2,full_graph,1.0,4.0,0.05,4,16.849393220785817,0.0,14.29392048132306,0.16676828922936693
selection,full_graph_s4_k4,3,full_graph,1.0,4.0,0.05,4,14.758389346414635,0.125,14.4263428772216,0.130387919023633
selection,full_graph_s4_k4,4,full_graph,1.0,4.0,0.05,4,12.074589839918012,0.0,10.599983343602783,0.1200565955368802
selection,full_graph_s4_k4,5,full_graph,1.0,4.0,0.05,4,14.395055836357411,0.125,13.130677894399692,0.13956581032834947
selection,full_graph_s4_k4,6,full_graph,1.0,4.0,0.05,4,13.549611837287088,0.0,12.271666523779906,0.11798780504614115
selection,full_graph_s4_k4,7,full_graph,1.0,4.0,0.05,4,13.493342196693154,0.0,12.442991126745701,0.13689023978076875
selection,full_graph_s4_k5,0,full_graph,1.0,4.0,0.05,5,13.450357552777207,0.125,13.521555063664294,0.19115852960385382
selection,full_graph_s4_k5,1,full_graph,1.0,4.0,0.05,5,12.778751423942392,0.125,13.525109456233851,0.1512195118702948
selection,full_graph_s4_k5,2,full_graph,1.0,4.0,0.05,5,18.10657624620788,0.0,16.569580749259885,0.2146189138875343
selection,full_graph_s4_k5,3,full_graph,1.0,4.0,0.05,5,17.162934087262908,0.125,17.600236280038487,0.1792204137891531
selection,full_graph_s4_k5,4,full_graph,1.0,4.0,0.05,5,10.16883865840649,0.125,9.529539281241622,0.13812461402267218
selection,full_graph_s4_k5,5,full_graph,1.0,4.0,0.05,5,12.912900357383489,0.125,12.464917401303184,0.15365853044204414
selection,full_graph_s4_k5,6,full_graph,1.0,4.0,0.05,5,14.097331783291125,0.125,12.840747784005892,0.13902437943033874
selection,full_graph_s4_k5,7,full_graph,1.0,4.0,0.05,5,8.804172556256178,0.125,9.65745935167716,0.12095860135741532
selection,full_graph_s5_k2,0,full_graph,1.0,5.0,0.05,2,-1.160574033716721,0.625,2.74102844152606,-0.04481707396917045
selection,full_graph_s5_k2,1,full_graph,1.0,5.0,0.05,2,1.0102719303132506,0.25,4.669360621147949,-0.02317072736332193
selection,full_graph_s5_k2,2,full_graph,1.0,5.0,0.05,2,0.23176059793321357,0.625,2.5702328921147943,-0.00975610496243462
selection,full_graph_s5_k2,3,full_graph,1.0,5.0,0.05,2,-3.7736461308342797,0.5,3.585479948685418,-0.050609737634658813
selection,full_graph_s5_k2,4,full_graph,1.0,5.0,0.05,2,0.5298283721842267,0.375,3.76287165160459,-0.05089977942407131
selection,full_graph_s5_k2,5,full_graph,1.0,5.0,0.05,2,4.615443986688723,0.25,6.864843699057245,-0.01067073387093842
selection,full_graph_s5_k2,6,full_graph,1.0,5.0,0.05,2,-4.209207191932103,0.625,0.8059576637180138,-0.03567074064631015
selection,full_graph_s5_k2,7,full_graph,1.0,5.0,0.05,2,2.4058522881357605,0.25,6.620261523394463,-0.003703843103721738
selection,full_graph_s5_k3,0,full_graph,1.0,5.0,0.05,3,-4.999986963851589,0.625,-3.6683145813923828,-0.0826245506759733
selection,full_graph_s5_k3,1,full_graph,1.0,5.0,0.05,3,-2.9119948720005144,0.625,-1.9853042527438243,-0.054573167115449905
selection,full_graph_s5_k3,2,full_graph,1.0,5.0,0.05,3,-5.260491871285946,0.625,-5.407328266929876,-0.06984492734773085
selection,full_graph_s5_k3,3,full_graph,1.0,5.0,0.05,3,-4.405880038108658,0.75,-2.1321187400062867,-0.04542681202292442
selection,full_graph_s5_k3,4,full_graph,1.0,5.0,0.05,3,-1.3295736559029614,0.5,0.5875724871193255,-0.02711929753422737
selection,full_graph_s5_k3,5,full_graph,1.0,5.0,0.05,3,-2.027337936915118,0.5,-0.9774180003456872,-0.04912287672050297
