replicate,sample_index,reaction_family,candidate_id,covariance_mode,spatial_exponent,sobolev_strength,sobolev_epsilon,stages,field_relative_l2,gradient_relative_l2,front_top10_f1,solver_elapsed_seconds,solver_elapsed_is_shared_trajectory_total,shared_execution_id,shared_checkpoint_count,forward_calls,adjoint_calls,field_gain_percent,gradient_gain_percent,front_f1_gain
7,5,oblique_shock,full_graph_s4_k2,full_graph,1.0,4.0,0.05,2,0.9347454309463501,0.9786980748176575,0.05121951177716255,0.048987000016495585,True,rep07_full_graph_a1_s4,4,2,2,-12.215782182217824,-1.8259278178122937,-0.05609756335616112
7,6,vortex_pair,full_graph_s4_k2,full_graph,1.0,4.0,0.05,2,0.9060602188110352,0.9411152601242065,0.47804877161979675,0.048987000016495585,True,rep07_full_graph_a1_s4,4,2,2,9.967587268168064,13.436115957589585,0.13658535480499268
7,7,multi_plume,full_graph_s4_k2,full_graph,1.0,4.0,0.05,2,0.793374240398407,0.9154529571533203,0.6000000238418579,0.048987000016495585,True,rep07_full_graph_a1_s4,4,2,2,5.033791364322099,6.079044697349067,0.0585365891456604
7,0,plume,full_graph_s4_k3,full_graph,1.0,4.0,0.05,3,0.5805572271347046,0.8205095529556274,0.7439024448394775,0.048987000016495585,True,rep07_full_graph_a1_s4,4,3,3,19.182634030728927,21.71225818486233,0.18048781156539917
7,1,wavy_front,full_graph_s4_k3,full_graph,1.0,4.0,0.05,3,0.6390831470489502,0.899337649345398,0.4243902564048767,0.048987000016495585,True,rep07_full_graph_a1_s4,4,3,3,19.784146611523752,16.7287340516218,0.14390245079994202
7,2,thin_front,full_graph_s4_k3,full_graph,1.0,4.0,0.05,3,0.6519073247909546,0.8859773278236389,0.49268293380737305,0.048987000016495585,True,rep07_full_graph_a1_s4,4,3,3,16.061402661199484,15.337814708684972,0.17317074537277222
7,3,double_front,full_graph_s4_k3,full_graph,1.0,4.0,0.05,3,0.7096707224845886,0.9089866280555725,0.43414634466171265,0.048987000016495585,True,rep07_full_graph_a1_s4,4,3,3,16.151967748966452,14.16862302523725,0.14390245079994202
7,4,annular_kernel,full_graph_s4_k3,full_graph,1.0,4.0,0.05,3,1.0183717012405396,1.0553432703018188,0.07795371860265732,0.048987000016495585,True,rep07_full_graph_a1_s4,4,3,3,10.28913193420554,6.9762302831012155,0.060880547389388084
7,5,oblique_shock,full_graph_s4_k3,full_graph,1.0,4.0,0.05,3,0.8823542594909668,0.9680808186531067,0.06341463327407837,0.048987000016495585,True,rep07_full_graph_a1_s4,4,3,3,-5.926244849731035,-0.7212848358219655,-0.0439024418592453
7,6,vortex_pair,full_graph_s4_k3,full_graph,1.0,4.0,0.05,3,0.8732653260231018,0.9229642748832703,0.5365853905677795,0.048987000016495585,True,rep07_full_graph_a1_s4,4,3,3,13.226314736474647,15.105645555318715,0.19512197375297546
7,7,multi_plume,full_graph_s4_k3,full_graph,1.0,4.0,0.05,3,0.7725611329078674,0.9121103882789612,0.6170731782913208,0.048987000016495585,True,rep07_full_graph_a1_s4,4,3,3,7.525102283757564,6.421975767036068,0.07560974359512329
7,0,plume,full_graph_s4_k4,full_graph,1.0,4.0,0.05,4,0.545145571231842,0.7867192625999451,0.7658536434173584,0.048987000016495585,True,rep07_full_graph_a1_s4,4,4,4,24.11216831420364,24.9363102604233,0.20243901014328003
7,1,wavy_front,full_graph_s4_k4,full_graph,1.0,4.0,0.05,4,0.5911952257156372,0.8438339233398438,0.4390243589878082,0.048987000016495585,True,rep07_full_graph_a1_s4,4,4,4,25.794898881380888,21.867922356146295,0.15853655338287354
7,2,thin_front,full_graph_s4_k4,full_graph,1.0,4.0,0.05,4,0.6836719512939453,0.9180830121040344,0.4243902564048767,0.048987000016495585,True,rep07_full_graph_a1_s4,4,4,4,11.971437581413154,12.26986104205077,0.10487806797027588
7,3,double_front,full_graph_s4_k4,full_graph,1.0,4.0,0.05,4,0.7238514423370361,0.9357873797416687,0.41707316040992737,0.048987000016495585,True,rep07_full_graph_a1_s4,4,4,4,14.476506978416328,11.637952770937652,0.12682926654815674
7,4,annular_kernel,full_graph_s4_k4,full_graph,1.0,4.0,0.05,4,1.099664330482483,1.1030857563018799,0.14146341383457184,0.048987000016495585,True,rep07_full_graph_a1_s4,4,4,4,3.1278642676338073,2.7679445543147874,0.1243902426213026
7,5,oblique_shock,full_graph_s4_k4,full_graph,1.0,4.0,0.05,4,0.8362135887145996,0.9553177952766418,0.14390243589878082,0.048987000016495585,True,rep07_full_graph_a1_s4,4,4,4,-0.38707740353100173,0.6066085467322931,0.03658536076545715
7,6,vortex_pair,full_graph_s4_k4,full_graph,1.0,4.0,0.05,4,0.8570106625556946,0.9393483400344849,0.5317073464393616,0.048987000016495585,True,rep07_full_graph_a1_s4,4,4,4,14.841490571073173,13.598637459725984,0.1902439296245575
7,7,multi_plume,full_graph_s4_k4,full_graph,1.0,4.0,0.05,4,0.718389093875885,0.8591184020042419,0.6926829218864441,0.048987000016495585,True,rep07_full_graph_a1_s4,4,4,4,14.00944838295524,11.858692023634536,0.15121948719024658
7,0,plume,full_graph_s4_k5,full_graph,1.0,4.0,0.05,5,0.5682486891746521,0.8273069858551025,0.7487804889678955,0.048987000016495585,True,rep07_full_graph_a1_s4,4,5,5,20.896063078496894,21.063690876995032,0.18536585569381714
7,1,wavy_front,full_graph_s4_k5,full_graph,1.0,4.0,0.05,5,0.568303108215332,0.8004955649375916,0.5115712285041809,0.048987000016495585,True,rep07_full_graph_a1_s4,4,5,5,28.66825072868848,25.880697725782877,0.23108342289924622
7,2,thin_front,full_graph_s4_k5,full_graph,1.0,4.0,0.05,5,0.7680447101593018,0.9757493138313293,0.37073174118995667,0.048987000016495585,True,rep07_full_graph_a1_s4,4,5,5,1.1077292544145663,6.759386937827467,0.051219552755355835
7,3,double_front,full_graph_s4_k5,full_graph,1.0,4.0,0.05,5,0.7696705460548401,0.9636885523796082,0.43170732259750366,0.048987000016495585,True,rep07_full_graph_a1_s4,4,5,5,9.062951699154674,9.003374887379934,0.14146342873573303
7,4,annular_kernel,full_graph_s4_k5,full_graph,1.0,4.0,0.05,5,1.314154028892517,1.2433905601501465,0.04146341606974602,0.048987000016495585,True,rep07_full_graph_a1_s4,4,5,5,-15.76706084870114,-9.59929379423046,0.024390244856476784
7,5,oblique_shock,full_graph_s4_k5,full_graph,1.0,4.0,0.05,5,0.8178334832191467,0.9517703056335449,0.12926828861236572,0.048987000016495585,True,rep07_full_graph_a1_s4,4,5,5,1.8194462621431717,0.9756972714646113,0.021951213479042053
7,6,vortex_pair,full_graph_s4_k5,full_graph,1.0,4.0,0.05,5,0.8698411583900452,0.9523013234138489,0.5146341323852539,0.048987000016495585,True,rep07_full_graph_a1_s4,4,5,5,13.566563725671942,12.407220638893056,0.17317071557044983
7,7,multi_plume,full_graph_s4_k5,full_graph,1.0,4.0,0.05,5,0.7428672313690186,0.8697406649589539,0.6804878115653992,0.048987000016495585,True,rep07_full_graph_a1_s4,4,5,5,11.079436550180844,10.768900269304755,0.13902437686920166
7,0,plume,full_graph_s5_k2,full_graph,1.0,5.0,0.05,2,0.7050177454948425,0.9118533730506897,0.6268292665481567,0.04661745805060491,True,rep07_full_graph_a1_s5,4,2,2,1.8569152369422217,12.996818640921582,0.06341463327407837
7,1,wavy_front,full_graph_s5_k2,full_graph,1.0,5.0,0.05,2,0.7873291373252869,0.9889878034591675,0.2756097614765167,0.04661745805060491,True,rep07_full_graph_a1_s5,4,2,2,1.1767421190919374,8.427867485038538,-0.004878044128417969
7,2,thin_front,full_graph_s5_k2,full_graph,1.0,5.0,0.05,2,0.7399808168411255,0.9621294140815735,0.2971985340118408,0.04661745805060491,True,rep07_full_graph_a1_s5,4,2,2,4.721193548206372,8.06087676160826,-0.02231365442276001
7,3,double_front,full_graph_s5_k2,full_graph,1.0,5.0,0.05,2,0.7851289510726929,0.9628269076347351,0.35121950507164,0.04661745805060491,True,rep07_full_graph_a1_s5,4,2,2,7.236531640639993,9.0847359906491,0.060975611209869385
7,4,annular_kernel,full_graph_s5_k2,full_graph,1.0,5.0,0.05,2,0.9444819092750549,1.0325905084609985,0.05121951177716255,0.04661745805060491,True,rep07_full_graph_a1_s5,4,2,2,16.79826545622874,8.981784056423328,0.03414634056389332
7,5,oblique_shock,full_graph_s5_k2,full_graph,1.0,5.0,0.05,2,0.9347656965255737,0.9808878302574158,0.019512195140123367,0.04661745805060491,True,rep07_full_graph_a1_s5,4,2,2,-12.218215056184004,-2.053754851587785,-0.0878048799932003
7,6,vortex_pair,full_graph_s5_k2,full_graph,1.0,5.0,0.05,2,0.9928991198539734,1.0119736194610596,0.356097549200058,0.04661745805060491,True,rep07_full_graph_a1_s5,4,2,2,1.3386731876712927,6.91855635467626,0.014634132385253906
7,7,multi_plume,full_graph_s5_k2,full_graph,1.0,5.0,0.05,2,0.8493235111236572,0.9693915843963623,0.4536585509777069,0.04661745805060491,True,rep07_full_graph_a1_s5,4,2,2,-1.6632878275104692,0.5452077494264149,-0.0878048837184906
7,0,plume,full_graph_s5_k3,full_graph,1.0,5.0,0.05,3,0.6943037509918213,1.0195766687393188,0.47804877161979675,0.04661745805060491,True,rep07_full_graph_a1_s5,4,3,3,3.3483733986412747,2.7185549327558283,-0.08536586165428162
7,1,wavy_front,full_graph_s5_k3,full_graph,1.0,5.0,0.05,3,0.9147709012031555,1.240492343902588,0.15609756112098694,0.04661745805060491,True,rep07_full_graph_a1_s5,4,3,3,-14.819376529946553,-14.859383404249353,-0.12439024448394775
7,2,thin_front,full_graph_s5_k3,full_graph,1.0,5.0,0.05,3,0.7613641023635864,1.0400538444519043,0.30243903398513794,0.04661745805060491,True,rep07_full_graph_a1_s5,4,3,3,1.9679141709175656,0.6145772282568145,-0.01707315444946289
7,3,double_front,full_graph_s5_k3,full_graph,1.0,5.0,0.05,3,0.8981803059577942,1.0404105186462402,0.21707317233085632,0.04661745805060491,True,rep07_full_graph_a1_s5,4,3,3,-6.120555456376139,1.7588766674636183,-0.0731707215309143
7,4,annular_kernel,full_graph_s5_k3,full_graph,1.0,5.0,0.05,3,1.046944260597229,1.092505693435669,0.009756097570061684,0.04661745805060491,True,rep07_full_graph_a1_s5,4,3,3,7.772104900139711,3.7005295807728102,-0.00731707364320755
7,5,oblique_shock,full_graph_s5_k3,full_graph,1.0,5.0,0.05,3,0.8767510652542114,0.9733611941337585,0.04146341606974602,0.04661745805060491,True,rep07_full_graph_a1_s5,4,3,3,-5.253583820128755,-1.2706668632097045,-0.06585365906357765
7,6,vortex_pair,full_graph_s5_k3,full_graph,1.0,5.0,0.05,3,1.1183092594146729,1.0896198749542236,0.27073171734809875,0.04661745805060491,True,rep07_full_graph_a1_s5,4,3,3,-11.122946041679672,-0.2233546753824332,-0.07073169946670532
7,7,multi_plume,full_graph_s5_k3,full_graph,1.0,5.0,0.05,3,0.876365602016449,1.0309157371520996,0.3951219320297241,0.04661745805060491,True,rep07_full_graph_a1_s5,4,3,3,-4.900202659003129,-5.766866678705344,-0.1463415026664734
7,0,plume,full_graph_s5_k4,full_graph,1.0,5.0,0.05,4,0.7060006856918335,1.0329766273498535,0.5634146332740784,0.04661745805060491,True,rep07_full_graph_a1_s5,4,4,4,1.7200835278302886,1.4400171067717338,0.0
7,1,wavy_front,full_graph_s5_k4,full_graph,1.0,5.0,0.05,4,0.7725990414619446,1.0539392232894897,0.29756098985671997,0.04661745805060491,True,rep07_full_graph_a1_s5,4,4,4,3.025620806674607,2.413900474592255,0.01707318425178528
7,2,thin_front,full_graph_s5_k4,full_graph,1.0,5.0,0.05,4,0.7660362124443054,1.0301895141601562,0.3390243947505951,0.04661745805060491,True,rep07_full_graph_a1_s5,4,4,4,1.366340370663398,1.5571924992211132,0.019512206315994263
7,3,double_front,full_graph_s5_k4,full_graph,1.0,5.0,0.05,4,0.825932502746582,1.0459195375442505,0.3048780560493469,0.04661745805060491,True,rep07_full_graph_a1_s5,4,4,4,2.4155669195213614,1.2386856512242663,0.014634162187576294
7,4,annular_kernel,full_graph_s5_k4,full_graph,1.0,5.0,0.05,4,1.1544491052627563,1.1501283645629883,0.014634146355092525,0.04661745805060491,True,rep07_full_graph_a1_s5,4,4,4,-1.698261297658683,-1.378650094942897,-0.0024390248581767082
7,5,oblique_shock,full_graph_s5_k4,full_graph,1.0,5.0,0.05,4,0.8338926434516907,0.960618793964386,0.10975608974695206,0.04661745805060491,True,rep07_full_graph_a1_s5,4,4,4,-0.10844893479833372,0.05508083493913419,0.0024390146136283875
7,6,vortex_pair,full_graph_s5_k4,full_graph,1.0,5.0,0.05,4,0.993678867816925,1.0890133380889893,0.3414634168148041,0.04661745805060491,True,rep07_full_graph_a1_s5,4,4,4,1.2611920346863494,-0.16756534851224075,0.0
7,7,multi_plume,full_graph_s5_k4,full_graph,1.0,5.0,0.05,4,0.8240835666656494,0.9669079184532166,0.5439024567604065,0.04661745805060491,True,rep07_full_graph_a1_s5,4,4,4,1.357911638391556,0.8000196173767641,0.0024390220642089844
7,0,plume,full_graph_s5_k5,full_graph,1.0,5.0,0.05,5,0.7527074813842773,1.1092276573181152,0.5560975670814514,0.04661745805060491,True,rep07_full_graph_a1_s5,4,5,5,-4.781808145033812,-5.83536552075561,-0.007317066192626953
7,1,wavy_front,full_graph_s5_k5,full_graph,1.0,5.0,0.05,5,0.6463028192520142,0.9119054675102234,0.4463414251804352,0.04661745805060491,True,rep07_full_graph_a1_s5,4,5,5,18.877954405348305,15.565057506382331,0.1658536195755005
7,2,thin_front,full_graph_s5_k5,full_graph,1.0,5.0,0.05,5,0.8703275918960571,1.112183928489685,0.29756098985671997,0.04661745805060491,True,rep07_full_graph_a1_s5,4,5,5,-12.0620593002803,-6.278026395004645,-0.02195119857788086
7,3,double_front,full_graph_s5_k5,full_graph,1.0,5.0,0.05,5,0.9383529424667358,1.1474297046661377,0.2365853637456894,0.04661745805060491,True,rep07_full_graph_a1_s5,4,5,5,-10.866977162794973,-8.346447014200598,-0.05365853011608124
7,4,annular_kernel,full_graph_s5_k5,full_graph,1.0,5.0,0.05,5,1.5199155807495117,1.4116820096969604,0.0,0.04661745805060491,True,rep07_full_graph_a1_s5,4,5,5,-33.89310206643127,-24.433429272716708,-0.017073171213269234
7,5,oblique_shock,full_graph_s5_k5,full_graph,1.0,5.0,0.05,5,0.8163859248161316,0.9605262875556946,0.1024390235543251,0.04661745805060491,True,rep07_full_graph_a1_s5,4,5,5,1.9932250184451201,0.06470540776344585,-0.004878051578998566
7,6,vortex_pair,full_graph_s5_k5,full_graph,1.0,5.0,0.05,5,1.0712907314300537,1.2101393938064575,0.25609755516052246,0.04661745805060491,True,rep07_full_graph_a1_s5,4,5,5,-6.45085976124528,-11.308753134860172,-0.08536586165428162
7,7,multi_plume,full_graph_s5_k5,full_graph,1.0,5.0,0.05,5,0.8681890964508057,1.0185614824295044,0.507317066192627,0.04661745805060491,True,rep07_full_graph_a1_s5,4,5,5,-3.9214820326972695,-4.499381117015145,-0.03414636850357056
7,0,plume,full_graph_s6_k2,full_graph,1.0,6.0,0.05,2,0.7664477825164795,0.9828441739082336,0.37804877758026123,0.044423541985452175,True,rep07_full_graph_a1_s6,4,2,2,-6.69454799776071,6.2233332271742885,-0.18536585569381714
7,1,wavy_front,full_graph_s6_k2,full_graph,1.0,6.0,0.05,2,0.8628695011138916,1.0923675298690796,0.12423872947692871,0.044423541985452175,True,rep07_full_graph_a1_s6,4,2,2,-8.30486410782794,-1.1442444996162708,-0.15624907612800598
7,2,thin_front,full_graph_s6_k2,full_graph,1.0,6.0,0.05,2,0.7889109253883362,1.019482135772705,0.15365853905677795,0.044423541985452175,True,rep07_full_graph_a1_s6,4,2,2,-1.578972936968711,2.580367725667835,-0.16585364937782288
7,3,double_front,full_graph_s6_k2,full_graph,1.0,6.0,0.05,2,0.9117528200149536,1.0717452764511108,0.12439024448394775,0.044423541985452175,True,rep07_full_graph_a1_s6,4,2,2,-7.72415633821613,-1.1999186839222444,-0.16585364937782288
7,4,annular_kernel,full_graph_s6_k2,full_graph,1.0,6.0,0.05,2,0.9468741416931152,1.0398637056350708,0.017073171213269234,0.044423541985452175,True,rep07_full_graph_a1_s6,4,2,2,16.587527818313333,8.340684389550955,0.0
7,5,oblique_shock,full_graph_s6_k2,full_graph,1.0,6.0,0.05,2,0.936051607131958,0.9833346009254456,0.0,0.044423541985452175,True,rep07_full_graph_a1_s6,4,2,2,-12.372588064849829,-2.308322322230822,-0.10731707513332367
7,6,vortex_pair,full_graph_s6_k2,full_graph,1.0,6.0,0.05,2,1.0635648965835571,1.0829895734786987,0.16829268634319305,0.044423541985452175,True,rep07_full_graph_a1_s6,4,2,2,-5.6831673527754445,0.3865011758740986,-0.17317073047161102
7,7,multi_plume,full_graph_s6_k2,full_graph,1.0,6.0,0.05,2,0.8883190155029297,1.0111284255981445,0.31463414430618286,0.044423541985452175,True,rep07_full_graph_a1_s6,4,2,2,-6.331015888451576,-3.736786171021331,-0.22682929039001465
7,0,plume,full_graph_s6_k3,full_graph,1.0,6.0,0.05,3,0.8001364469528198,1.2257280349731445,0.14390243589878082,0.044423541985452175,True,rep07_full_graph_a1_s6,4,3,3,-11.384230591507771,-16.951081912318696,-0.41951219737529755
7,1,wavy_front,full_graph_s6_k3,full_graph,1.0,6.0,0.05,3,1.1501030921936035,1.5697280168533325,0.0,0.044423541985452175,True,rep07_full_graph_a1_s6,4,3,3,-44.357587038621986,-45.34389753743387,-0.2804878056049347
7,2,thin_front,full_graph_s6_k3,full_graph,1.0,6.0,0.05,3,0.929036021232605,1.298052191734314,0.08780487626791,0.044423541985452175,True,rep07_full_graph_a1_s6,4,3,3,-19.621267523710113,-24.039218299594864,-0.23170731216669083
7,3,double_front,full_graph_s6_k3,full_graph,1.0,6.0,0.05,3,1.2026833295822144,1.2756145000457764,0.0,0.044423541985452175,True,rep07_full_graph_a1_s6,4,3,3,-42.09777494206807,-20.450340685549467,-0.29024389386177063
7,4,annular_kernel,full_graph_s6_k3,full_graph,1.0,6.0,0.05,3,1.048766851425171,1.1094473600387573,0.0,0.044423541985452175,True,rep07_full_graph_a1_s6,4,3,3,7.611548391053446,2.207197754953281,-0.017073171213269234
7,5,oblique_shock,full_graph_s6_k3,full_graph,1.0,6.0,0.05,3,0.8811829090118408,0.9814000725746155,0.0,0.044423541985452175,True,rep07_full_graph_a1_s6,4,3,3,-5.785624734485795,-2.1070496833224075,-0.10731707513332367
7,6,vortex_pair,full_graph_s6_k3,full_graph,1.0,6.0,0.05,3,1.4481264352798462,1.3481357097625732,0.009756097570061684,0.044423541985452175,True,rep07_full_graph_a1_s6,4,3,3,-43.895862771768904,-24.001669293852736,-0.3317073192447424
7,7,multi_plume,full_graph_s6_k3,full_graph,1.0,6.0,0.05,3,0.981184184551239,1.1642717123031616,0.1317073106765747,0.044423541985452175,True,rep07_full_graph_a1_s6,4,3,3,-17.44689609953657,-19.44853156780204,-0.4097561240196228
7,0,plume,full_graph_s6_k4,full_graph,1.0,6.0,0.05,4,0.8682049512863159,1.285023808479309,0.3414634168148041,0.044423541985452175,True,rep07_full_graph_a1_s6,4,4,4,-20.85981192713494,-22.608703070119564,-0.2219512164592743
7,1,wavy_front,full_graph_s6_k4,full_graph,1.0,6.0,0.05,4,1.0145915746688843,1.3459357023239136,0.1317073106765747,0.044423541985452175,True,rep07_full_graph_a1_s6,4,4,4,-27.348576438972714,-24.622570732149367,-0.14878049492835999
7,2,thin_front,full_graph_s6_k4,full_graph,1.0,6.0,0.05,4,0.8669033646583557,1.1703588962554932,0.2195121794939041,0.044423541985452175,True,rep07_full_graph_a1_s6,4,4,4,-11.621161000212663,-11.837107587752199,-0.10000000894069672
7,3,double_front,full_graph_s6_k4,full_graph,1.0,6.0,0.05,4,0.9006670117378235,1.1198558807373047,0.2341463416814804,0.044423541985452175,True,rep07_full_graph_a1_s6,4,4,4,-6.414361273407369,-5.742779145802969,-0.05609755218029022
7,4,annular_kernel,full_graph_s6_k4,full_graph,1.0,6.0,0.05,4,1.1736016273498535,1.168310523033142,0.0,0.044423541985452175,True,rep07_full_graph_a1_s6,4,4,4,-3.385454078045018,-2.981325707779307,-0.017073171213269234
7,5,oblique_shock,full_graph_s6_k4,full_graph,1.0,6.0,0.05,4,0.8337993621826172,0.9659177660942078,0.09024390578269958,0.044423541985452175,True,rep07_full_graph_a1_s6,4,4,4,-0.09725055904223763,-0.4962360292534922,-0.017073169350624084
7,6,vortex_pair,full_graph_s6_k4,full_graph,1.0,6.0,0.05,4,1.1094512939453125,1.1899603605270386,0.2195121794939041,0.044423541985452175,True,rep07_full_graph_a1_s6,4,4,4,-10.242757300860347,-9.452683457850549,-0.12195123732089996
7,7,multi_plume,full_graph_s6_k4,full_graph,1.0,6.0,0.05,4,0.9129525423049927,1.0492093563079834,0.3926829695701599,0.044423541985452175,True,rep07_full_graph_a1_s6,4,4,4,-9.279627686765735,-7.643701718275513,-0.1487804651260376
7,0,plume,full_graph_s6_k5,full_graph,1.0,6.0,0.05,5,0.9134361743927002,1.3515856266021729,0.3365853726863861,0.044423541985452175,True,rep07_full_graph_a1_s6,4,5,5,-27.156294237875755,-28.959603450472255,-0.22682926058769226
7,1,wavy_front,full_graph_s6_k5,full_graph,1.0,6.0,0.05,5,0.7669312357902527,1.0592288970947266,0.3414634168148041,0.044423541985452175,True,rep07_full_graph_a1_s6,4,5,5,3.737027250255864,1.9241202073737576,0.060975611209869385
7,2,thin_front,full_graph_s6_k5,full_graph,1.0,6.0,0.05,5,0.8875841498374939,1.172332763671875,0.22926828265190125,0.044423541985452175,True,rep07_full_graph_a1_s6,4,5,5,-14.283987499912701,-12.025726329674987,-0.09024390578269958
7,3,double_front,full_graph_s6_k5,full_graph,1.0,6.0,0.05,5,0.9315162301063538,1.1498231887817383,0.20243901014328003,0.044423541985452175,True,rep07_full_graph_a1_s6,4,5,5,-10.059215393396622,-8.572452580254602,-0.0878048837184906
7,4,annular_kernel,full_graph_s6_k5,full_graph,1.0,6.0,0.05,5,1.5259718894958496,1.4320392608642578,0.0,0.044423541985452175,True,rep07_full_graph_a1_s6,4,5,5,-34.42661720068587,-26.22782953843703,-0.017073171213269234
7,5,oblique_shock,full_graph_s6_k5,full_graph,1.0,6.0,0.05,5,0.8203388452529907,0.9701204299926758,0.07560975849628448,0.044423541985452175,True,rep07_full_graph_a1_s6,4,5,5,1.51867864031826,-0.9334905429579972,-0.031707316637039185
7,6,vortex_pair,full_graph_s6_k5,full_graph,1.0,6.0,0.05,5,1.274550437927246,1.4456709623336792,0.11951219290494919,0.044423541985452175,True,rep07_full_graph_a1_s6,4,5,5,-26.648150633501118,-32.97297243954621,-0.2219512239098549
7,7,multi_plume,full_graph_s6_k5,full_graph,1.0,6.0,0.05,5,0.9825151562690735,1.1227024793624878,0.3239951431751251,0.044423541985452175,True,rep07_full_graph_a1_s6,4,5,5,-17.606212260067043,-15.183733427734825,-0.2174682915210724
7,0,plume,full_graph_s7_k2,full_graph,1.0,7.0,0.05,2,0.8149938583374023,1.0505945682525635,0.14390243589878082,0.04471800004830584,True,rep07_full_graph_a1_s7,4,2,2,-13.452479503247211,-0.24097344810642596,-0.41951219737529755
7,1,wavy_front,full_graph_s7_k2,full_graph,1.0,7.0,0.05,2,0.9166973829269409,1.1973177194595337,0.0,0.04471800004830584,True,rep07_full_graph_a1_s7,4,2,2,-15.06118289931231,-10.861768451916642,-0.2804878056049347
7,2,thin_front,full_graph_s7_k2,full_graph,1.0,7.0,0.05,2,0.8263187408447266,1.0682564973831177,0.031707316637039185,0.04471800004830584,True,rep07_full_graph_a1_s7,4,2,2,-6.395546458251039,-2.0804107281893205,-0.28780487179756165
7,3,double_front,full_graph_s7_k2,full_graph,1.0,7.0,0.05,2,1.0316911935806274,1.1823734045028687,0.0,0.04471800004830584,True,rep07_full_graph_a1_s7,4,2,2,-21.894948927295385,-11.64601796608048,-0.29024389386177063
7,4,annular_kernel,full_graph_s7_k2,full_graph,1.0,7.0,0.05,2,0.9500981569290161,1.0427993535995483,0.0,0.04471800004830584,True,rep07_full_graph_a1_s7,4,2,2,16.303516386026196,8.081920205515042,-0.017073171213269234
7,5,oblique_shock,full_graph_s7_k2,full_graph,1.0,7.0,0.05,2,0.9371258020401001,0.9859099388122559,0.0,0.04471800004830584,True,rep07_full_graph_a1_s7,4,2,2,-12.501544696080733,-2.5762662127076483,-0.10731707513332367
7,6,vortex_pair,full_graph_s7_k2,full_graph,1.0,7.0,0.05,2,1.1359620094299316,1.161258578300476,0.0,0.04471800004830584,True,rep07_full_graph_a1_s7,4,2,2,-12.877045429589224,-6.812690405200688,-0.3414634168148041
7,7,multi_plume,full_graph_s7_k2,full_graph,1.0,7.0,0.05,2,0.9186474084854126,1.0539861917495728,0.1463414579629898,0.04471800004830584,True,rep07_full_graph_a1_s7,4,2,2,-9.961298230506156,-8.133781459120671,-0.3951219767332077
7,0,plume,full_graph_s7_k3,full_graph,1.0,7.0,0.05,3,0.8900243043899536,1.407395362854004,0.0,0.04471800004830584,True,rep07_full_graph_a1_s7,4,3,3,-23.897208694534555,-34.28460936504759,-0.5634146332740784
7,1,wavy_front,full_graph_s7_k3,full_graph,1.0,7.0,0.05,3,1.2525404691696167,1.7445952892303467,0.0,0.04471800004830584,True,rep07_full_graph_a1_s7,4,3,3,-57.21522794333288,-61.53516802897025,-0.2804878056049347
7,2,thin_front,full_graph_s7_k3,full_graph,1.0,7.0,0.05,3,1.0713456869125366,1.5190335512161255,0.0,0.04471800004830584,True,rep07_full_graph_a1_s7,4,3,3,-37.944844005624255,-45.1557460197037,-0.31951218843460083
7,3,double_front,full_graph_s7_k3,full_graph,1.0,7.0,0.05,3,1.4587572813034058,1.5124858617782593,0.0,0.04471800004830584,True,rep07_full_graph_a1_s7,4,3,3,-72.35306980247333,-42.8170010036187,-0.29024389386177063
7,4,annular_kernel,full_graph_s7_k3,full_graph,1.0,7.0,0.05,3,1.0273436307907104,1.106580138206482,0.0,0.04471800004830584,True,rep07_full_graph_a1_s7,4,3,3,9.498772591746876,2.459930482738214,-0.017073171213269234
7,5,oblique_shock,full_graph_s7_k3,full_graph,1.0,7.0,0.05,3,0.8935222029685974,0.9906501173973083,0.0,0.04471800004830584,True,rep07_full_graph_a1_s7,4,3,3,-7.266951603911518,-3.069444951753418,-0.10731707513332367
7,6,vortex_pair,full_graph_s7_k3,full_graph,1.0,7.0,0.05,3,1.65547776222229,1.5560857057571411,0.0,0.04471800004830584,True,rep07_full_graph_a1_s7,4,3,3,-64.499725363013,-43.12893255544064,-0.3414634168148041
7,7,multi_plume,full_graph_s7_k3,full_graph,1.0,7.0,0.05,3,1.0749391317367554,1.2924623489379883,0.0,0.04471800004830584,True,rep07_full_graph_a1_s7,4,3,3,-28.669281982112782,-32.60025821800226,-0.5414634346961975
7,0,plume,full_graph_s7_k4,full_graph,1.0,7.0,0.05,4,0.9590515494346619,1.4356149435043335,0.1902438998222351,0.04471800004830584,True,rep07_full_graph_a1_s7,4,4,4,-33.50625301245906,-36.977140166336056,-0.37317073345184326
7,1,wavy_front,full_graph_s7_k4,full_graph,1.0,7.0,0.05,4,1.1997056007385254,1.6187916994094849,0.007317073177546263,0.04471800004830584,True,rep07_full_graph_a1_s7,4,4,4,-50.58354929644903,-49.88679081173852,-0.27317073242738843
7,2,thin_front,full_graph_s7_k4,full_graph,1.0,7.0,0.05,4,0.9539604783058167,1.303925633430481,0.14390243589878082,0.04471800004830584,True,rep07_full_graph_a1_s7,4,4,4,-22.83050277325637,-24.60047240120954,-0.17560975253582
7,3,double_front,full_graph_s7_k4,full_graph,1.0,7.0,0.05,4,0.9594570398330688,1.1628726720809937,0.1680876910686493,0.04471800004830584,True,rep07_full_graph_a1_s7,4,4,4,-13.360439243921856,-9.80465455750501,-0.12215620279312134
