partition,base_seed,geometry_digest,family,case_id,candidate_id,kind,beta,field_relative_l2,field_rmse,field_nrmse_dynamic_range,field_mean_bias,h1_seminorm_relative_error,modeled_continuous_reprojection_relative_l2,raw_low_reprojection_relative_l2,modeled_correction_relative_norm,low_forward_calls,low_adjoint_calls,high_order_forward_calls,high_order_adjoint_calls,evaluator_only,runtime_seconds
development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,smooth_no_interface,9f619eafbf24c823c56e,damping_high_order_b0p5,damping_high_order,0.5,0.6099875302824403,0.06515156050299141,0.06415161835242147,0.02033678121859028,1.031908807895603,0.001596325801623896,0.15340393003632233,0.15339251929764103,25,24,1,0,False,0.00388608401408419
development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,smooth_no_interface,9f619eafbf24c823c56e,damping_high_order_b0p75,damping_high_order,0.75,0.6095910358440623,0.06510921171697749,0.06410991953297526,0.020212101408886657,1.0361670070741062,0.00183666956075267,0.15403240760089076,0.15402207797292325,25,24,1,0,False,0.0038448330014944077
development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,smooth_no_interface,9f619eafbf24c823c56e,damping_high_order_b1p0,damping_high_order,1.0,0.6097059398340944,0.06512148438467473,0.06412200384052218,0.020087481682010327,1.0413281868685997,0.002068214298068941,0.1564872894277816,0.15647729654045323,25,24,1,0,False,0.0034433340188115835
development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,smooth_no_interface,9f619eafbf24c823c56e,exact_mismatch_oracle,exact_oracle,1.0,0.6054370393534549,0.06466553157557904,0.06367304896714691,0.019367467537063955,1.0602125492425396,0.0010985947805257615,0.19941982118675866,0.19941695185059435,25,24,0,0,True,0.0036340830265544355
development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,single_interface,5b5cfa89f87acb09b4ba,low_cgls25,low_reference,,0.7015041075436499,0.07158694929079296,0.09042603940320067,0.00858856572062072,1.2068626790412078,0.0005184045360442378,0.0005184045360442378,0.0,25,25,0,0,False,0.008063832996413112
development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,single_interface,5b5cfa89f87acb09b4ba,direct_high_order_cgls25,direct_high_order_reference,,0.7309155737464729,0.07458832464553149,0.09421726795505471,0.010340638842770321,1.1349803884964738,0.00027263082525439856,0.16490135162268735,0.0,0,0,25,25,False,0.007718416978605092
development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,single_interface,5b5cfa89f87acb09b4ba,component_damping_correction,damping,0.0,0.7003688609769152,0.07147109987874894,0.09027970262530871,0.009397008626309001,1.097604623631082,0.0019206680325667923,0.1599485161722156,0.15990834531095263,25,24,0,0,False,0.004085208987817168
development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,single_interface,5b5cfa89f87acb09b4ba,visible_curvature_correction,curvature,1.0,0.717296868172521,0.07319856573343836,0.09246177487439,0.009339112848323387,1.1408445386198711,0.006284259145127227,0.1748992413205675,0.1751757440588481,25,24,0,0,False,0.003548750013578683
development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,single_interface,5b5cfa89f87acb09b4ba,damping_curvature_half,damping_curvature,0.5,0.7055407594847222,0.07199888073168212,0.09094637626731189,0.009368984806500181,1.1111270967623703,0.0038111445490404436,0.15769131380584875,0.1578247848700704,25,24,0,0,False,0.00391895801294595
development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,single_interface,5b5cfa89f87acb09b4ba,damping_high_order_b0p25,damping_high_order,0.25,0.6958013049868097,0.07100499084883684,0.08969093059461623,0.009370956256837225,1.0863387987888755,0.0018280983605092002,0.1612360032358041,0.1612820022276409,25,24,1,0,False,0.0035426249960437417
development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,single_interface,5b5cfa89f87acb09b4ba,damping_high_order_b0p5,damping_high_order,0.5,0.6912978238103353,0.07054542051254732,0.08911041800468801,0.009348416334324964,1.075089371119797,0.0026282900366588757,0.1645466708558687,0.16469628083176804,25,24,1,0,False,0.0039010830223560333
development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,single_interface,5b5cfa89f87acb09b4ba,damping_high_order_b0p75,damping_high_order,0.75,0.6869771476786082,0.07010450502849273,0.08855346954788698,0.009327091313899515,1.064417365375717,0.0033912907633504405,0.16981117700488213,0.17002829450378643,25,24,1,0,False,0.003507708024699241
development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,single_interface,5b5cfa89f87acb09b4ba,damping_high_order_b1p0,damping_high_order,1.0,0.6832085955449617,0.06971993258252986,0.08806769157443593,0.009305185045330013,1.0552605942518651,0.004075318434616618,0.1768462442305649,0.17710491884390436,25,24,1,0,False,0.003538292017765343
development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,single_interface,5b5cfa89f87acb09b4ba,exact_mismatch_oracle,exact_oracle,1.0,0.6237161782280114,0.06364886241222412,0.08039893580430746,0.008799028666055128,1.047927830716124,0.009393163005892961,0.21858058377235207,0.21903179830632907,25,24,0,0,True,0.0035309999948367476
development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,smooth_no_interface,c67e153f11105dcd0f2c,low_cgls25,low_reference,,0.5716752599018293,0.06676317237353344,0.06478353353012621,0.02330054398217464,1.1272474818416174,0.00029839208480311985,0.00029839208480311985,0.0,25,25,0,0,False,0.007536125020124018
development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,smooth_no_interface,c67e153f11105dcd0f2c,direct_high_order_cgls25,direct_high_order_reference,,0.6296449399530176,0.07353316928114961,0.07135278879573233,0.0277743153714712,1.150979604315504,0.00027365114214803935,0.14014460519505367,0.0,0,0,25,25,False,0.007807000016327947
development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,smooth_no_interface,c67e153f11105dcd0f2c,component_damping_correction,damping,0.0,0.5601470593412957,0.06541684991537468,0.06347713176685311,0.025257196722150373,0.994147260446737,0.0011501755929983475,0.15459140829182136,0.1545771121471477,25,24,0,0,False,0.0035022919764742255
development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,smooth_no_interface,c67e153f11105dcd0f2c,visible_curvature_correction,curvature,1.0,0.5739603088041731,0.0670300321179543,0.06504248044031503,0.024731617958303795,1.0414236998482946,0.0056814160297576875,0.18909897468921674,0.18924887152233733,25,24,0,0,False,0.003954790998250246
development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,smooth_no_interface,c67e153f11105dcd0f2c,damping_curvature_half,damping_curvature,0.5,0.5613957766018353,0.06556268152915752,0.06361863923130366,0.024987462068840574,1.0025460887538005,0.0032281581816019688,0.1672568501703561,0.1673307004582563,25,24,0,0,False,0.0035492920433171093
development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,smooth_no_interface,c67e153f11105dcd0f2c,damping_high_order_b0p25,damping_high_order,0.25,0.5590354651612855,0.06528703223905583,0.06335116340004825,0.025156811915921368,1.000272134207566,0.0014657510515997995,0.14865876614832374,0.14864503551136368,25,24,1,0,False,0.003911375009920448
development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,smooth_no_interface,c67e153f11105dcd0f2c,damping_high_order_b0p5,damping_high_order,0.5,0.5584430652152559,0.0652178487314161,0.06328403129820873,0.02505651327568981,1.0073612923757158,0.0017394066964482606,0.14411650201249418,0.14410623824526664,25,24,1,0,False,0.0035425840178504586
development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,smooth_no_interface,c67e153f11105dcd0f2c,damping_high_order_b0p75,damping_high_order,0.75,0.558376575416892,0.06521008371134157,0.06327649652386418,0.02495652841296417,1.0153913581993377,0.0019754311481129687,0.14110275130528818,0.14109524285684763,25,24,1,0,False,0.003924833028577268
development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,smooth_no_interface,c67e153f11105dcd0f2c,damping_high_order_b1p0,damping_high_order,1.0,0.5588311451297373,0.06526317069659907,0.06332800939191965,0.024856890344806336,1.0243036601962683,0.002196915969006947,0.1397173517341427,0.13971086410536718,25,24,1,0,False,0.003534750023391098
development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,smooth_no_interface,c67e153f11105dcd0f2c,exact_mismatch_oracle,exact_oracle,1.0,0.5542270696262634,0.0647254831176194,0.06280626514186106,0.023966992257381765,1.0490842379635121,0.001599962999291677,0.17423027805925606,0.17424475709506482,25,24,0,0,True,0.0037075839936733246
development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,single_interface,d1f773e0843797aa3ccb,low_cgls25,low_reference,,0.7179890079333173,0.06383366327147312,0.08323322222995348,0.009436809703822664,1.2215334701191043,0.000975679315727914,0.000975679315727914,0.0,25,25,0,0,False,0.0073904580203816295
development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,single_interface,d1f773e0843797aa3ccb,direct_high_order_cgls25,direct_high_order_reference,,0.7192363565241531,0.06394456027553555,0.08337782171728839,0.010859595404944107,1.1419260341236783,0.0004942470123740342,0.16895850888191383,0.0,0,0,25,25,False,0.007431290985550731
development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,single_interface,d1f773e0843797aa3ccb,component_damping_correction,damping,0.0,0.6787546052533032,0.06034548222460395,0.078684955165636,0.010054703827519757,1.0837374266239128,0.0030418434855991475,0.16095374026296277,0.16086166627224996,25,24,0,0,False,0.003550541994627565
development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,single_interface,d1f773e0843797aa3ccb,visible_curvature_correction,curvature,1.0,0.6804291783074268,0.060494362125659944,0.07887908085504641,0.009779637744307977,1.1088644844823268,0.007380204640424554,0.2156358828896464,0.2163046144467701,25,24,0,0,False,0.0036653329734690487
development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,single_interface,d1f773e0843797aa3ccb,damping_curvature_half,damping_curvature,0.5,0.6745716399577051,0.05997359073990831,0.07820004289513918,0.009906171860006212,1.084285892212896,0.0038487926911999334,0.17882727826370284,0.1791039112547049,25,24,0,0,False,0.0036176250432617962
development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,single_interface,d1f773e0843797aa3ccb,damping_high_order_b0p25,damping_high_order,0.25,0.6725235670276914,0.05979150438994283,0.07796261905237359,0.010055870286838289,1.0756594848197434,0.002927575780712229,0.16517539524734762,0.1651440378985992,25,24,1,0,False,0.0036125839687883854
development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,single_interface,d1f773e0843797aa3ccb,damping_high_order_b0p5,damping_high_order,0.5,0.6671121868001695,0.05931039922055892,0.07733530218808819,0.010058456359817204,1.0692473740240993,0.003344420082594327,0.17236447280744613,0.1724404843171826,25,24,1,0,False,0.0034628339926712215
development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,single_interface,d1f773e0843797aa3ccb,damping_high_order_b0p75,damping_high_order,0.75,0.6624112637684344,0.05889245808976552,0.07679034541707501,0.010061666529930327,1.0643104027591033,0.004052895024250431,0.1822055141921837,0.18238963186035617,25,24,1,0,False,0.003910666971933097
development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,single_interface,d1f773e0843797aa3ccb,damping_high_order_b1p0,damping_high_order,1.0,0.6585198617446156,0.058546488383129765,0.07633923275956105,0.010065086614655414,1.06106308989078,0.004858185923990738,0.19431037895227443,0.19458500658912362,25,24,1,0,False,0.003494042030069977
development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,single_interface,d1f773e0843797aa3ccb,exact_mismatch_oracle,exact_oracle,1.0,0.6019468840249663,0.053516800783293926,0.06978098301656903,0.009665556510269747,1.006476452603546,0.01203480822229081,0.2959264022738769,0.2968443438140975,25,24,0,0,True,0.003924958000425249
development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,smooth_no_interface,a7807f272a639137f150,low_cgls25,low_reference,,0.6056902074545402,0.046776444710719116,0.06971996807596485,0.014217229630064597,1.1714514408093073,0.00020481138650734322,0.00020481138650734322,0.0,25,25,0,0,False,0.007445499999448657
development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,smooth_no_interface,a7807f272a639137f150,direct_high_order_cgls25,direct_high_order_reference,,0.6612588305708392,0.051067916811240816,0.07611637762991078,0.017140013212727585,1.1768771370368512,0.00022988841651677355,0.14796730326260613,0.0,0,0,25,25,False,0.0072887500282377005
development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,smooth_no_interface,a7807f272a639137f150,component_damping_correction,damping,0.0,0.5957286567837545,0.046007130763671356,0.06857331094628621,0.015568230315291913,1.043404904136158,0.0008666778392117387,0.15723926412696917,0.15723296093097822,25,24,0,0,False,0.003589542000554502
development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,smooth_no_interface,a7807f272a639137f150,visible_curvature_correction,curvature,1.0,0.622097450937411,0.048043548765211226,0.07160857792595354,0.015603304921433254,1.114668157359507,0.007894889452378862,0.19341486127821614,0.19360150242317575,25,24,0,0,False,0.0034262919798493385
development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,smooth_no_interface,a7807f272a639137f150,damping_curvature_half,damping_curvature,0.5,0.6010992921631028,0.04642189597828376,0.06919151563671604,0.015577511163180088,1.059213880574146,0.0045771518189416105,0.16917084816006514,0.16925259169009552,25,24,0,0,False,0.00399970798753202
development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,smooth_no_interface,a7807f272a639137f150,damping_high_order_b0p25,damping_high_order,0.25,0.5948086262946485,0.04593607834318282,0.06846740780382175,0.015493219897033672,1.0468314061720265,0.0010614059149825614,0.15246220253546713,0.15245674835859063,25,24,1,0,False,0.0034551669959910214
development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,smooth_no_interface,a7807f272a639137f150,damping_high_order_b0p5,damping_high_order,0.5,0.5943394248567321,0.045899842698543435,0.0684133988255188,0.015418123691123066,1.051118195574832,0.0012968528964499152,0.14919342378799272,0.1491908518398899,25,24,1,0,False,0.003803833038546145
development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,smooth_no_interface,a7807f272a639137f150,damping_high_order_b0p75,damping_high_order,0.75,0.5943261387155365,0.04589881663201404,0.06841186948043677,0.01534311992219318,1.056266024221333,0.0015253402463720107,0.14753539458826775,0.14753560404537802,25,24,1,0,False,0.003549999964889139
development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,smooth_no_interface,a7807f272a639137f150,damping_high_order_b1p0,damping_high_order,1.0,0.5947656607867211,0.04593276018865217,0.06846246211738964,0.015268339405391415,1.0622296933769035,0.0017450953052480477,0.14754283917640157,0.14754522250836313,25,24,1,0,False,0.0035974999773316085
development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,smooth_no_interface,a7807f272a639137f150,exact_mismatch_oracle,exact_oracle,1.0,0.5903349957964102,0.04559058731974947,0.0679524558173407,0.014611596151807535,1.0864132531530248,0.0009895839986744411,0.17130839788867705,0.1713238156607521,25,24,0,0,True,0.0033236669842153788
development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,single_interface,99689ce39ea56bfb0b6d,low_cgls25,low_reference,,0.6816461251046168,0.07087994696957398,0.07951262775393607,-0.0006596725564329006,1.1539875346864727,0.0008642516788396917,0.0008642516788396917,0.0,25,25,0,0,False,0.007469457981642336
development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,single_interface,99689ce39ea56bfb0b6d,direct_high_order_cgls25,direct_high_order_reference,,0.7165751795711172,0.07451199215710137,0.08358703059040135,-0.00046891537201601373,1.1308751032238518,0.0004704040896371326,0.17319832023550705,0.0,0,0,25,25,False,0.0072453750181011856
development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,single_interface,99689ce39ea56bfb0b6d,component_damping_correction,damping,0.0,0.6525115215274768,0.06785042904161642,0.07611413577449135,-0.00047238205804558036,1.0390914273478193,0.002170458227643514,0.16213958358813993,0.16209095929908077,25,24,0,0,False,0.003951874969061464
development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,single_interface,99689ce39ea56bfb0b6d,visible_curvature_correction,curvature,1.0,0.6685433707177002,0.06951747676414669,0.07798421822625297,-8.010605136806418e-05,1.079343706162036,0.007980484104620975,0.21137281302907118,0.2116011997949454,25,24,0,0,False,0.0036586670321412385
development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,single_interface,99689ce39ea56bfb0b6d,damping_curvature_half,damping_curvature,0.5,0.6548526226186647,0.06809386491703981,0.07638722043344011,-0.00028688441844344206,1.04542293136301,0.005143276881380769,0.1784576154259806,0.17854093006817337,25,24,0,0,False,0.003604833036661148
development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,single_interface,99689ce39ea56bfb0b6d,damping_high_order_b0p25,damping_high_order,0.25,0.650186245399375,0.0676086387011752,0.07584289706515296,-0.00048173891807401004,1.0357941478553894,0.002355069926391155,0.16721475656821527,0.16716035187749298,25,24,1,0,False,0.0034692499903030694
development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,single_interface,99689ce39ea56bfb0b6d,damping_high_order_b0p5,damping_high_order,0.5,0.6485424090309937,0.06743770684910953,0.07565114691146813,-0.0004907017316862493,1.0336938583547015,0.0028996582382207225,0.17503306833577498,0.17500408406606233,25,24,1,0,False,0.0034521250054240227
development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,single_interface,99689ce39ea56bfb0b6d,damping_high_order_b0p75,damping_high_order,0.75,0.6476224491054773,0.06734204620008181,0.07554383546581897,-0.0004996222088318991,1.0329368364534415,0.0035383530617722958,0.18526279215431854,0.18527012086809522,25,24,1,0,False,0.003545875020790845
development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,single_interface,99689ce39ea56bfb0b6d,damping_high_order_b1p0,damping_high_order,1.0,0.647472271450785,0.06732643020255968,0.07552631754924213,-0.0005087937492613747,1.0336766920860376,0.004171003539127756,0.19753927449157588,0.1975812439981055,25,24,1,0,False,0.003889208019245416
development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,single_interface,99689ce39ea56bfb0b6d,exact_mismatch_oracle,exact_oracle,1.0,0.6322646715083812,0.06574509079820724,0.07375238208813237,-0.0006029049040528375,1.036527368231035,0.00501313371275799,0.27605699515681115,0.2762532032627345,25,24,0,0,True,0.0035138330422341824
