replicate,sample_index,reaction_family,method,iterations,forward_calls,adjoint_calls,field_relative_l2,gradient_relative_l2,front_top10_f1,data_coupled_relative_l2,data_null_support_relative_l2,data_coupled_error_energy,data_null_support_error_energy,data_null_support_reconstruction_energy,normalized_data_residual_l2,trajectory_elapsed_seconds
0,2,thin_front,exact_abs_row_a_only_pdhg,128,128,128,0.8861206769943237,1.2253055572509766,0.20975609123706818,0.8851746916770935,1.0,3184.512451171875,31.70690155029297,0.0,0.1613120585680008,0.5744752079481259
0,2,thin_front,graph_pcgls,4,4,4,0.5641828775405884,0.7816382050514221,0.6073170900344849,0.5457237958908081,1.7159572839736938,1210.4052734375,93.36126708984375,181.03378295898438,,0.3361349169863388
0,2,thin_front,graph_pcgls,8,8,8,0.5656139254570007,0.751737117767334,0.6048780679702759,0.5382870435714722,2.0461456775665283,1177.640869140625,132.74765014648438,187.28103637695312,,0.3361349169863388
0,2,thin_front,graph_pcgls,16,16,16,0.5494311451911926,0.7193808555603027,0.5853658318519592,0.5213877558708191,2.0374367237091064,1104.8583984375,131.6200408935547,158.386962890625,,0.3361349169863388
0,2,thin_front,graph_pcgls,32,32,32,0.5342325568199158,0.7037366628646851,0.5829268097877502,0.5122830867767334,1.7971713542938232,1066.608642578125,102.40774536132812,107.84054565429688,,0.3361349169863388
0,2,thin_front,graph_pcgls,64,64,64,0.4714079797267914,0.6413814425468445,0.6317073106765747,0.45388564467430115,1.516739845275879,837.2938842773438,72.94171905517578,122.3486099243164,,0.3361349169863388
0,2,thin_front,graph_pcgls,128,128,128,0.3931407630443573,0.5808800458908081,0.6756097674369812,0.3764943778514862,1.340446949005127,576.10546875,56.970890045166016,109.22953033447266,,0.3361349169863388
0,3,double_front,scalar_a_only_pdhg,4,4,4,0.9998623132705688,0.9998239874839783,0.4414634108543396,0.9998622536659241,1.0,4094.072998046875,0.798851728439331,0.0,0.9995957016944885,0.6544205830432475
0,3,double_front,scalar_a_only_pdhg,8,8,8,0.9995402693748474,0.9994128942489624,0.4414634108543396,0.9995401501655579,1.0,4091.436279296875,0.798851728439331,0.0,0.9986501932144165,0.6544205830432475
0,3,double_front,scalar_a_only_pdhg,16,16,16,0.9984948039054871,0.9980785846710205,0.4414634108543396,0.9984944462776184,1.0,4082.87939453125,0.798851728439331,0.0,0.9955790638923645,0.6544205830432475
0,3,double_front,scalar_a_only_pdhg,32,32,32,0.9954760074615479,0.994235098361969,0.4439024329185486,0.9954751133918762,1.0,4058.22509765625,0.798851728439331,0.0,0.9867019057273865,0.6544205830432475
0,3,double_front,scalar_a_only_pdhg,64,64,64,0.9882096648216248,0.9850424528121948,0.4439024329185486,0.9882073402404785,1.0,3999.184326171875,0.798851728439331,0.0,0.9652891755104065,0.6544205830432475
0,3,double_front,scalar_a_only_pdhg,128,128,128,0.9736018776893616,0.9668428301811218,0.4414634108543396,0.9735965728759766,1.0,3881.8017578125,0.798851728439331,0.0,0.9221360683441162,0.6544205830432475
0,3,double_front,formal_factor_view_a_only_pdhg,4,4,4,0.9986932873725891,0.9983582496643066,0.3975609838962555,0.9986929297447205,1.0,4084.50341796875,0.798851728439331,0.0,0.9966038465499878,0.5359864999772981
0,3,double_front,formal_factor_view_a_only_pdhg,8,8,8,0.9957395792007446,0.9946696162223816,0.40000003576278687,0.995738685131073,1.0,4060.374267578125,0.798851728439331,0.0,0.9888586401939392,0.5359864999772981
0,3,double_front,formal_factor_view_a_only_pdhg,16,16,16,0.9867362976074219,0.9836294651031494,0.3975609838962555,0.986733615398407,1.0,3987.265380859375,0.798851728439331,0.0,0.9647367596626282,0.5359864999772981
0,3,double_front,formal_factor_view_a_only_pdhg,32,32,32,0.9641184210777283,0.9575005769729614,0.40487802028656006,0.9641112089157104,1.0,3806.533203125,0.798851728439331,0.0,0.9006956815719604,0.5359864999772981
0,3,double_front,formal_factor_view_a_only_pdhg,64,64,64,0.9233867526054382,0.9186325669288635,0.41707316040992737,0.9233711361885071,1.0,3491.62744140625,0.798851728439331,0.0,0.7706940174102783,0.5359864999772981
0,3,double_front,formal_factor_view_a_only_pdhg,128,128,128,0.8766573667526245,0.8974875211715698,0.4390243589878082,0.876631498336792,1.0,3147.091796875,0.798851728439331,0.0,0.5846500396728516,0.5359864999772981
0,3,double_front,factor_row_hybrid_a_only_pdhg,4,4,4,0.9975779056549072,0.9969000816345215,0.36097562313079834,0.9975773692131042,1.0,4075.38330078125,0.798851728439331,0.0,0.9935060739517212,0.5875037920195609
0,3,double_front,factor_row_hybrid_a_only_pdhg,8,8,8,0.9927918314933777,0.9908816814422607,0.37317076325416565,0.9927903413772583,1.0,4036.36474609375,0.798851728439331,0.0,0.9805766344070435,0.5875037920195609
0,3,double_front,factor_row_hybrid_a_only_pdhg,16,16,16,0.980543851852417,0.9760184288024902,0.37804877758026123,0.9805399179458618,1.0,3937.3671875,0.798851728439331,0.0,0.946749210357666,0.5875037920195609
0,3,double_front,factor_row_hybrid_a_only_pdhg,32,32,32,0.9557005763053894,0.9483054876327515,0.40243902802467346,0.9556916356086731,1.0,3740.33837890625,0.798851728439331,0.0,0.8743616938591003,0.5875037920195609
0,3,double_front,factor_row_hybrid_a_only_pdhg,64,64,64,0.9172366857528687,0.913619875907898,0.4219512343406677,0.9172197580337524,1.0,3445.260498046875,0.798851728439331,0.0,0.7497605085372925,0.5875037920195609
0,3,double_front,factor_row_hybrid_a_only_pdhg,128,128,128,0.8742542266845703,0.8959961533546448,0.4390243589878082,0.8742278218269348,1.0,3129.857666015625,0.798851728439331,0.0,0.5779612064361572,0.5875037920195609
0,3,double_front,exact_abs_view_a_only_pdhg,4,4,4,0.9862126111984253,0.9837158918380737,0.4682926833629608,0.9862097501754761,1.0,3983.033447265625,0.798851728439331,0.0,0.9620475769042969,0.5827507499489002
0,3,double_front,exact_abs_view_a_only_pdhg,8,8,8,0.9615325927734375,0.956332802772522,0.46585366129875183,0.9615248441696167,1.0,3786.136962890625,0.798851728439331,0.0,0.8911848068237305,0.5827507499489002
0,3,double_front,exact_abs_view_a_only_pdhg,16,16,16,0.9115582704544067,0.9113767743110657,0.46341463923454285,0.9115400910377502,1.0,3402.725341796875,0.798851728439331,0.0,0.7328683137893677,0.5827507499489002
0,3,double_front,exact_abs_view_a_only_pdhg,32,32,32,0.8534848690032959,0.8957226872444153,0.4829268157482147,0.8534538149833679,1.0,2982.877197265625,0.798851728439331,0.0,0.5101649165153503,0.5827507499489002
0,3,double_front,exact_abs_view_a_only_pdhg,64,64,64,0.8150849342346191,0.9311900734901428,0.507317066192627,0.8150447010993958,1.0,2720.43359375,0.798851728439331,0.0,0.33589857816696167,0.5827507499489002
0,3,double_front,exact_abs_view_a_only_pdhg,128,128,128,0.7952529191970825,0.9841864705085754,0.5146341323852539,0.7952077388763428,1.0,2589.622802734375,0.798851728439331,0.0,0.21900618076324463,0.5827507499489002
0,3,double_front,exact_abs_row_a_only_pdhg,4,4,4,0.9812906980514526,0.9772811532020569,0.4463414251804352,0.9812869429588318,1.0,3943.3681640625,0.798851728439331,0.0,0.9462551474571228,0.5847079170052893
0,3,double_front,exact_abs_row_a_only_pdhg,8,8,8,0.9533562660217285,0.9467909336090088,0.4560975730419159,0.9533469080924988,1.0,3722.0068359375,0.798851728439331,0.0,0.8631448745727539,0.5847079170052893
0,3,double_front,exact_abs_row_a_only_pdhg,16,16,16,0.9044675827026367,0.9060145020484924,0.46585366129875183,0.9044478535652161,1.0,3349.981201171875,0.798851728439331,0.0,0.7054140567779541,0.5847079170052893
0,3,double_front,exact_abs_row_a_only_pdhg,32,32,32,0.850662350654602,0.8938561081886292,0.4829268157482147,0.8506306409835815,1.0,2963.175048828125,0.798851728439331,0.0,0.5037980675697327,0.5847079170052893
