method,model_seed,split,row_index,rig_id,family,field_uid,target_view,whitened_target_residual_rmse
sf_rio_adjoint_only,3101,validation,193,validation-rig-a,shock_cell,validation-rig-a:shock_cell:6,4,3.082382986116973
sf_rio_adjoint_only,3101,validation,194,validation-rig-a,shock_cell,validation-rig-a:shock_cell:7,1,2.801608092683861
sf_rio_adjoint_only,3101,validation,195,validation-rig-a,shock_cell,validation-rig-a:shock_cell:7,4,2.8516908345849377
sf_rio_adjoint_only,3101,validation,196,validation-rig-a,shock_cell,validation-rig-a:shock_cell:8,1,2.035044753552692
sf_rio_adjoint_only,3101,validation,197,validation-rig-a,shock_cell,validation-rig-a:shock_cell:8,4,3.0529470187879855
sf_rio_adjoint_only,3101,validation,198,validation-rig-a,shock_cell,validation-rig-a:shock_cell:9,1,3.2685289964875817
sf_rio_adjoint_only,3101,validation,199,validation-rig-a,shock_cell,validation-rig-a:shock_cell:9,4,3.0685439099935055
sf_rio_adjoint_only,3101,validation,200,validation-rig-b,jet_shear,validation-rig-b:jet_shear:0,0,5.5032554644111515
sf_rio_adjoint_only,3101,validation,201,validation-rig-b,jet_shear,validation-rig-b:jet_shear:0,6,2.806440678146764
sf_rio_adjoint_only,3101,validation,202,validation-rig-b,jet_shear,validation-rig-b:jet_shear:1,0,2.8138238378196
sf_rio_adjoint_only,3101,validation,203,validation-rig-b,jet_shear,validation-rig-b:jet_shear:1,6,1.1659658746032493
sf_rio_adjoint_only,3101,validation,204,validation-rig-b,jet_shear,validation-rig-b:jet_shear:2,0,4.832944705918388
sf_rio_adjoint_only,3101,validation,205,validation-rig-b,jet_shear,validation-rig-b:jet_shear:2,6,2.665582154490256
sf_rio_adjoint_only,3101,validation,206,validation-rig-b,jet_shear,validation-rig-b:jet_shear:3,0,1.989594734812596
sf_rio_adjoint_only,3101,validation,207,validation-rig-b,jet_shear,validation-rig-b:jet_shear:3,6,1.3121595662315226
sf_rio_adjoint_only,3101,validation,208,validation-rig-b,jet_shear,validation-rig-b:jet_shear:4,0,2.6978028261970897
sf_rio_adjoint_only,3101,validation,209,validation-rig-b,jet_shear,validation-rig-b:jet_shear:4,6,1.5937860330505345
sf_rio_adjoint_only,3101,validation,210,validation-rig-b,jet_shear,validation-rig-b:jet_shear:5,0,2.739789640014652
sf_rio_adjoint_only,3101,validation,211,validation-rig-b,jet_shear,validation-rig-b:jet_shear:5,6,1.5750581197830558
sf_rio_adjoint_only,3101,validation,212,validation-rig-b,jet_shear,validation-rig-b:jet_shear:6,0,4.908542331932869
sf_rio_adjoint_only,3101,validation,213,validation-rig-b,jet_shear,validation-rig-b:jet_shear:6,6,2.6472813423393258
sf_rio_adjoint_only,3101,validation,214,validation-rig-b,jet_shear,validation-rig-b:jet_shear:7,0,4.081985953914743
sf_rio_adjoint_only,3101,validation,215,validation-rig-b,jet_shear,validation-rig-b:jet_shear:7,6,2.1573802005994778
sf_rio_adjoint_only,3101,validation,216,validation-rig-b,jet_shear,validation-rig-b:jet_shear:8,0,6.006917240104765
sf_rio_adjoint_only,3101,validation,217,validation-rig-b,jet_shear,validation-rig-b:jet_shear:8,6,2.4664887994161626
sf_rio_adjoint_only,3101,validation,218,validation-rig-b,jet_shear,validation-rig-b:jet_shear:9,0,3.254740477957383
sf_rio_adjoint_only,3101,validation,219,validation-rig-b,jet_shear,validation-rig-b:jet_shear:9,6,1.9754863621546868
sf_rio_adjoint_only,3101,validation,220,validation-rig-b,shock_cell,validation-rig-b:shock_cell:0,0,5.5620330258693835
