selection_role,family,parameter_rank,tau,camera_max_factor,ncp_multiplier,source_field_mean_rel_l2,source_field_median_rel_l2,independent_field_count,layout_row_count,mean_stop_iteration,median_stop_iteration,p90_stop_iteration,forced_cap_fraction,mean_a_calls,mean_at_calls,mean_total_operator_calls,maximum_total_operator_calls,per_sample_truth_used_at_runtime,audit_camera_used,test_domain_used
v_tune,hybrid,111,0.7,999.0,3.0,0.13804587183252015,0.10404357763378123,24,96,35.583333333333336,32.0,64.0,0.3333333333333333,36.25,35.583333333333336,71.83333333333333,128,False,False,False
v_tune,hybrid,112,0.75,1.25,1.0,0.14028918324002215,0.11110643006894474,24,96,63.395833333333336,64.0,64.0,0.9895833333333334,63.40625,63.395833333333336,126.80208333333333,128,False,False,False
v_tune,hybrid,113,0.75,1.25,1.25,0.1400818256585977,0.11110643006894474,24,96,59.5,64.0,64.0,0.9166666666666666,59.583333333333336,59.5,119.08333333333333,128,False,False,False
v_tune,hybrid,114,0.75,1.25,1.5,0.13910286723927281,0.10302331856225615,24,96,44.4375,64.0,64.0,0.6354166666666666,44.802083333333336,44.4375,89.23958333333333,128,False,False,False
v_tune,hybrid,115,0.75,1.25,1.75,0.14023359971062999,0.1037964501548553,24,96,33.791666666666664,21.0,64.0,0.4166666666666667,34.375,33.791666666666664,68.16666666666667,128,False,False,False
v_tune,hybrid,116,0.75,1.25,2.0,0.14005193895715684,0.10396927213355632,24,96,26.3125,13.0,64.0,0.22916666666666666,27.083333333333332,26.3125,53.395833333333336,128,False,False,False
v_tune,hybrid,117,0.75,1.25,2.5,0.14001894972445025,0.10396927213355632,24,96,25.197916666666668,12.0,64.0,0.20833333333333334,25.989583333333332,25.197916666666668,51.1875,128,False,False,False
v_tune,hybrid,118,0.75,1.25,3.0,0.14001894972445025,0.10396927213355632,24,96,25.197916666666668,12.0,64.0,0.20833333333333334,25.989583333333332,25.197916666666668,51.1875,128,False,False,False
v_tune,hybrid,119,0.75,1.5,1.0,0.14028918324002215,0.11110643006894474,24,96,63.395833333333336,64.0,64.0,0.9895833333333334,63.40625,63.395833333333336,126.80208333333333,128,False,False,False
v_tune,hybrid,120,0.75,1.5,1.25,0.1400818256585977,0.11110643006894474,24,96,59.5,64.0,64.0,0.9166666666666666,59.583333333333336,59.5,119.08333333333333,128,False,False,False
v_tune,hybrid,121,0.75,1.5,1.5,0.13910286723927281,0.10302331856225615,24,96,44.4375,64.0,64.0,0.6354166666666666,44.802083333333336,44.4375,89.23958333333333,128,False,False,False
v_tune,hybrid,122,0.75,1.5,1.75,0.14023359971062999,0.1037964501548553,24,96,33.791666666666664,21.0,64.0,0.4166666666666667,34.375,33.791666666666664,68.16666666666667,128,False,False,False
v_tune,hybrid,123,0.75,1.5,2.0,0.14005193895715684,0.10396927213355632,24,96,26.3125,13.0,64.0,0.22916666666666666,27.083333333333332,26.3125,53.395833333333336,128,False,False,False
v_tune,hybrid,124,0.75,1.5,2.5,0.14001894972445025,0.10396927213355632,24,96,25.197916666666668,12.0,64.0,0.20833333333333334,25.989583333333332,25.197916666666668,51.1875,128,False,False,False
v_tune,hybrid,125,0.75,1.5,3.0,0.14001894972445025,0.10396927213355632,24,96,25.197916666666668,12.0,64.0,0.20833333333333334,25.989583333333332,25.197916666666668,51.1875,128,False,False,False
v_tune,hybrid,126,0.75,2.0,1.0,0.14028918324002215,0.11110643006894474,24,96,63.395833333333336,64.0,64.0,0.9895833333333334,63.40625,63.395833333333336,126.80208333333333,128,False,False,False
v_tune,hybrid,127,0.75,2.0,1.25,0.1400818256585977,0.11110643006894474,24,96,59.5,64.0,64.0,0.9166666666666666,59.583333333333336,59.5,119.08333333333333,128,False,False,False
v_tune,hybrid,128,0.75,2.0,1.5,0.13910286723927281,0.10302331856225615,24,96,44.4375,64.0,64.0,0.6354166666666666,44.802083333333336,44.4375,89.23958333333333,128,False,False,False
v_tune,hybrid,129,0.75,2.0,1.75,0.14023359971062999,0.1037964501548553,24,96,33.791666666666664,21.0,64.0,0.4166666666666667,34.375,33.791666666666664,68.16666666666667,128,False,False,False
v_tune,hybrid,130,0.75,2.0,2.0,0.14005193895715684,0.10396927213355632,24,96,26.3125,13.0,64.0,0.22916666666666666,27.083333333333332,26.3125,53.395833333333336,128,False,False,False
v_tune,hybrid,131,0.75,2.0,2.5,0.14001894972445025,0.10396927213355632,24,96,25.197916666666668,12.0,64.0,0.20833333333333334,25.989583333333332,25.197916666666668,51.1875,128,False,False,False
v_tune,hybrid,132,0.75,2.0,3.0,0.14001894972445025,0.10396927213355632,24,96,25.197916666666668,12.0,64.0,0.20833333333333334,25.989583333333332,25.197916666666668,51.1875,128,False,False,False
v_tune,hybrid,133,0.75,999.0,1.0,0.14028918324002215,0.11110643006894474,24,96,63.395833333333336,64.0,64.0,0.9895833333333334,63.40625,63.395833333333336,126.80208333333333,128,False,False,False
v_tune,hybrid,134,0.75,999.0,1.25,0.1400818256585977,0.11110643006894474,24,96,59.5,64.0,64.0,0.9166666666666666,59.583333333333336,59.5,119.08333333333333,128,False,False,False
v_tune,hybrid,135,0.75,999.0,1.5,0.13910286723927281,0.10302331856225615,24,96,44.4375,64.0,64.0,0.6354166666666666,44.802083333333336,44.4375,89.23958333333333,128,False,False,False
v_tune,hybrid,136,0.75,999.0,1.75,0.14023359971062999,0.1037964501548553,24,96,33.791666666666664,21.0,64.0,0.4166666666666667,34.375,33.791666666666664,68.16666666666667,128,False,False,False
v_tune,hybrid,137,0.75,999.0,2.0,0.14005193895715684,0.10396927213355632,24,96,26.3125,13.0,64.0,0.22916666666666666,27.083333333333332,26.3125,53.395833333333336,128,False,False,False
v_tune,hybrid,138,0.75,999.0,2.5,0.14001894972445025,0.10396927213355632,24,96,25.197916666666668,12.0,64.0,0.20833333333333334,25.989583333333332,25.197916666666668,51.1875,128,False,False,False
v_tune,hybrid,139,0.75,999.0,3.0,0.14001894972445025,0.10396927213355632,24,96,25.197916666666668,12.0,64.0,0.20833333333333334,25.989583333333332,25.197916666666668,51.1875,128,False,False,False
v_tune,hybrid,140,0.8,1.25,1.0,0.14028918324002215,0.11110643006894474,24,96,63.395833333333336,64.0,64.0,0.9895833333333334,63.40625,63.395833333333336,126.80208333333333,128,False,False,False
v_tune,hybrid,141,0.8,1.25,1.25,0.14010355770051228,0.11110643006894474,24,96,59.479166666666664,64.0,64.0,0.9166666666666666,59.5625,59.479166666666664,119.04166666666667,128,False,False,False
v_tune,hybrid,142,0.8,1.25,1.5,0.13968211485161178,0.10361346551855315,24,96,42.229166666666664,64.0,64.0,0.59375,42.635416666666664,42.229166666666664,84.86458333333333,128,False,False,False
v_tune,hybrid,143,0.8,1.25,1.75,0.1416111393836321,0.10460461444104148,24,96,27.666666666666668,12.5,64.0,0.3125,28.354166666666668,27.666666666666668,56.020833333333336,128,False,False,False
v_tune,hybrid,144,0.8,1.25,2.0,0.14286294102084407,0.10506212298312166,24,96,19.875,8.5,64.0,0.14583333333333334,20.729166666666668,19.875,40.604166666666664,128,False,False,False
v_tune,hybrid,145,0.8,1.25,2.5,0.14305373272695746,0.10533979159140917,24,96,19.5,8.5,64.0,0.125,20.375,19.5,39.875,128,False,False,False
v_tune,hybrid,146,0.8,1.25,3.0,0.14305373272695746,0.10533979159140917,24,96,19.5,8.5,64.0,0.125,20.375,19.5,39.875,128,False,False,False
v_tune,hybrid,147,0.8,1.5,1.0,0.14028918324002215,0.11110643006894474,24,96,63.395833333333336,64.0,64.0,0.9895833333333334,63.40625,63.395833333333336,126.80208333333333,128,False,False,False
v_tune,hybrid,148,0.8,1.5,1.25,0.14010355770051228,0.11110643006894474,24,96,59.479166666666664,64.0,64.0,0.9166666666666666,59.5625,59.479166666666664,119.04166666666667,128,False,False,False
v_tune,hybrid,149,0.8,1.5,1.5,0.13968211485161178,0.10361346551855315,24,96,42.229166666666664,64.0,64.0,0.59375,42.635416666666664,42.229166666666664,84.86458333333333,128,False,False,False
v_tune,hybrid,150,0.8,1.5,1.75,0.14162787310641736,0.10460461444104148,24,96,27.645833333333332,12.5,64.0,0.3125,28.333333333333332,27.645833333333332,55.979166666666664,128,False,False,False
v_tune,hybrid,151,0.8,1.5,2.0,0.14287967474362936,0.10506212298312166,24,96,19.854166666666668,8.5,64.0,0.14583333333333334,20.708333333333332,19.854166666666668,40.5625,128,False,False,False
v_tune,hybrid,152,0.8,1.5,2.5,0.14307046644974275,0.10533979159140917,24,96,19.479166666666668,8.5,64.0,0.125,20.354166666666668,19.479166666666668,39.833333333333336,128,False,False,False
v_tune,hybrid,153,0.8,1.5,3.0,0.14307046644974275,0.10533979159140917,24,96,19.479166666666668,8.5,64.0,0.125,20.354166666666668,19.479166666666668,39.833333333333336,128,False,False,False
v_tune,hybrid,154,0.8,2.0,1.0,0.14028918324002215,0.11110643006894474,24,96,63.395833333333336,64.0,64.0,0.9895833333333334,63.40625,63.395833333333336,126.80208333333333,128,False,False,False
v_tune,hybrid,155,0.8,2.0,1.25,0.14010355770051228,0.11110643006894474,24,96,59.479166666666664,64.0,64.0,0.9166666666666666,59.5625,59.479166666666664,119.04166666666667,128,False,False,False
v_tune,hybrid,156,0.8,2.0,1.5,0.13968211485161178,0.10361346551855315,24,96,42.229166666666664,64.0,64.0,0.59375,42.635416666666664,42.229166666666664,84.86458333333333,128,False,False,False
v_tune,hybrid,157,0.8,2.0,1.75,0.14162787310641736,0.10460461444104148,24,96,27.645833333333332,12.5,64.0,0.3125,28.333333333333332,27.645833333333332,55.979166666666664,128,False,False,False
v_tune,hybrid,158,0.8,2.0,2.0,0.14287967474362936,0.10506212298312166,24,96,19.854166666666668,8.5,64.0,0.14583333333333334,20.708333333333332,19.854166666666668,40.5625,128,False,False,False
v_tune,hybrid,159,0.8,2.0,2.5,0.14307046644974275,0.10533979159140917,24,96,19.479166666666668,8.5,64.0,0.125,20.354166666666668,19.479166666666668,39.833333333333336,128,False,False,False
v_tune,hybrid,160,0.8,2.0,3.0,0.14307046644974275,0.10533979159140917,24,96,19.479166666666668,8.5,64.0,0.125,20.354166666666668,19.479166666666668,39.833333333333336,128,False,False,False
v_tune,hybrid,161,0.8,999.0,1.0,0.14028918324002215,0.11110643006894474,24,96,63.395833333333336,64.0,64.0,0.9895833333333334,63.40625,63.395833333333336,126.80208333333333,128,False,False,False
v_tune,hybrid,162,0.8,999.0,1.25,0.14010355770051228,0.11110643006894474,24,96,59.479166666666664,64.0,64.0,0.9166666666666666,59.5625,59.479166666666664,119.04166666666667,128,False,False,False
v_tune,hybrid,163,0.8,999.0,1.5,0.13968211485161178,0.10361346551855315,24,96,42.229166666666664,64.0,64.0,0.59375,42.635416666666664,42.229166666666664,84.86458333333333,128,False,False,False
v_tune,hybrid,164,0.8,999.0,1.75,0.14162787310641736,0.10460461444104148,24,96,27.645833333333332,12.5,64.0,0.3125,28.333333333333332,27.645833333333332,55.979166666666664,128,False,False,False
v_tune,hybrid,165,0.8,999.0,2.0,0.14287967474362936,0.10506212298312166,24,96,19.854166666666668,8.5,64.0,0.14583333333333334,20.708333333333332,19.854166666666668,40.5625,128,False,False,False
v_tune,hybrid,166,0.8,999.0,2.5,0.14307046644974275,0.10533979159140917,24,96,19.479166666666668,8.5,64.0,0.125,20.354166666666668,19.479166666666668,39.833333333333336,128,False,False,False
v_tune,hybrid,167,0.8,999.0,3.0,0.14307046644974275,0.10533979159140917,24,96,19.479166666666668,8.5,64.0,0.125,20.354166666666668,19.479166666666668,39.833333333333336,128,False,False,False
v_tune,generator_discrepancy,0,0.55,,,0.1403701770267205,0.11110643006894474,24,96,64.0,64.0,64.0,1.0,64.0,64.0,128.0,128,False,False,False
v_tune,generator_discrepancy,1,0.6,,,0.14002531284605,0.11110643006894474,24,96,62.572916666666664,64.0,64.0,0.9375,62.635416666666664,62.572916666666664,125.20833333333333,128,False,False,False
v_tune,generator_discrepancy,2,0.65,,,0.13868627388000274,0.10870808022734385,24,96,53.260416666666664,64.0,64.0,0.7395833333333334,53.520833333333336,53.260416666666664,106.78125,128,False,False,False
v_tune,generator_discrepancy,3,0.7,,,0.13857546622549355,0.10463655451701248,24,96,32.958333333333336,25.5,64.0,0.2708333333333333,33.6875,32.958333333333336,66.64583333333333,128,False,False,False
v_tune,generator_discrepancy,4,0.75,,,0.14210545305462943,0.10479205144074837,24,96,21.71875,12.0,63.0,0.10416666666666667,22.614583333333332,21.71875,44.333333333333336,128,False,False,False
v_tune,generator_discrepancy,5,0.8,,,0.14615400009009274,0.10625304075875769,24,96,16.145833333333332,8.0,39.0,0.041666666666666664,17.104166666666668,16.145833333333332,33.25,128,False,False,False
v_tune,generator_discrepancy,6,0.9,,,0.15201095156450892,0.10797475087818664,24,96,11.333333333333334,6.0,23.5,0.010416666666666666,12.322916666666666,11.333333333333334,23.65625,128,False,False,False
v_tune,generator_discrepancy,7,1.0,,,0.1562137166934455,0.10894692784387419,24,96,8.916666666666666,5.0,18.0,0.0,9.916666666666666,8.916666666666666,18.833333333333332,125,False,False,False
v_tune,generator_discrepancy,8,1.1,,,0.16033262548259036,0.11243096963564489,24,96,7.34375,4.0,14.0,0.0,8.34375,7.34375,15.6875,97,False,False,False
v_tune,generator_discrepancy,9,1.2,,,0.16370488638213823,0.11723142945145643,24,96,6.3125,4.0,12.0,0.0,7.3125,6.3125,13.625,81,False,False,False
