replicate,sample_index,reaction_family,candidate_id,method,covariance_mode,penalty,stages,perturbation_inner_steps,perturbation_initial_step,perturbation_decay,forward_calls,adjoint_calls,total_operator_calls,field_relative_l2,gradient_relative_l2,front_top10_f1,solver_elapsed_seconds,mean_perturbation_norm,mean_perturbation_trials,mean_final_exponent,graph_same_stage_id,graph_budget_floor_id,graph_budget_ceiling_id,field_gain_vs_component_percent,gradient_gain_vs_component_percent,front_gain_vs_component,field_gain_vs_graph_same_stage_percent,gradient_gain_vs_graph_same_stage_percent,front_gain_vs_graph_same_stage,field_gain_vs_graph_budget_floor_percent,gradient_gain_vs_graph_budget_floor_percent,front_gain_vs_graph_budget_floor,field_gain_vs_graph_budget_ceiling_percent,gradient_gain_vs_graph_budget_ceiling_percent,front_gain_vs_graph_budget_ceiling
0,4,annular_kernel,sup_tv_k4_n2_g0p02_a0p7,superiorized_pcgls,full_graph,tv,4,2,0.02,0.7,7,4,11,0.9705603122711182,0.9958517551422119,0.2487804889678955,0.05925012502120808,0.019606206566095352,2.0,6.0,graph_s3_k4,graph_s3_k5,graph_s3_k6,0.15193697258499744,0.174525283461683,-0.004878044128417969,-0.033493370868188474,0.006044780451778512,0.0,3.1214165014571083,0.7781149123409224,-0.021951228380203247,1.5516618435951173,0.12143161979426867,-0.07073169946670532
0,5,oblique_shock,sup_tv_k4_n2_g0p02_a0p7,superiorized_pcgls,full_graph,tv,4,2,0.02,0.7,7,4,11,0.746026873588562,0.9177098870277405,0.35853657126426697,0.05925012502120808,0.019606206566095352,2.0,6.0,graph_s3_k4,graph_s3_k5,graph_s3_k6,0.039948069107444174,0.04188775626467686,0.0,0.008524188202891018,0.012027169714080016,0.0,-5.878372108230269,-2.666693161382627,-0.06829270720481873,-11.476532644299551,-5.295935306187502,-0.12195122241973877
0,6,vortex_pair,sup_tv_k4_n2_g0p02_a0p7,superiorized_pcgls,full_graph,tv,4,2,0.02,0.7,7,4,11,0.6391586661338806,0.7496930956840515,0.6585366129875183,0.05925012502120808,0.019606206566095352,2.0,6.0,graph_s3_k4,graph_s3_k5,graph_s3_k6,2.6065167414331034,2.575621308998416,0.004878103733062744,-0.029990425451731365,-0.023069835676924326,-0.0024390220642089844,-11.241818023569984,-10.040929733019297,-0.06097555160522461,-15.320875058852527,-15.409410164037133,-0.08536583185195923
0,7,multi_plume,sup_tv_k4_n2_g0p02_a0p7,superiorized_pcgls,full_graph,tv,4,2,0.02,0.7,7,4,11,0.6825966238975525,0.8119090795516968,0.6365853548049927,0.05925012502120808,0.019606206566095352,2.0,6.0,graph_s3_k4,graph_s3_k5,graph_s3_k6,1.0036158697861572,1.0383524339209464,0.036585330963134766,0.008740013159788047,0.02036794565377032,0.0,-6.637212804356939,-5.247024159745594,-0.10731709003448486,-8.108135407715334,-7.6316395398323005,-0.11951220035552979
0,0,plume,sup_tv_k4_n2_g0p08_a0p7,superiorized_pcgls,full_graph,tv,4,2,0.08,0.7,7,4,11,0.5279225707054138,0.685162365436554,0.8097560405731201,0.05951870797434822,0.07838091254234314,2.0,6.0,graph_s3_k4,graph_s3_k5,graph_s3_k6,1.373796217648036,1.257186376430747,0.0,0.020047755650368496,-0.04035514617317988,0.0,-14.999833805343469,-13.125037765368758,-0.02439028024673462,-27.112076806250357,-22.874249026315667,-0.03414642810821533
0,1,wavy_front,sup_tv_k4_n2_g0p08_a0p7,superiorized_pcgls,full_graph,tv,4,2,0.08,0.7,7,4,11,0.46454355120658875,0.6364109516143799,0.5658536553382874,0.05951870797434822,0.07838091254234314,2.0,6.0,graph_s3_k4,graph_s3_k5,graph_s3_k6,1.2734978651000641,1.7415623317642837,0.004878044128417969,0.1273948769613961,0.1506828984869709,0.0024390220642089844,-21.084098225160954,-15.863300195131036,-0.08292680978775024,-34.10595884049133,-23.151582202889077,-0.09512197971343994
0,2,thin_front,sup_tv_k4_n2_g0p08_a0p7,superiorized_pcgls,full_graph,tv,4,2,0.08,0.7,7,4,11,0.5617082715034485,0.7795081734657288,0.6073170900344849,0.05951870797434822,0.07838091254234314,2.0,6.0,graph_s3_k4,graph_s3_k5,graph_s3_k6,2.0421169270172843,1.5636044523918287,0.0024390220642089844,0.4386282318828147,0.27250863275717563,0.0,-1.096203746177206,-1.7221232628824592,-0.014634132385253906,0.3964419679519226,-2.496312344228334,-0.026829242706298828
0,3,double_front,sup_tv_k4_n2_g0p08_a0p7,superiorized_pcgls,full_graph,tv,4,2,0.08,0.7,7,4,11,0.6561311483383179,0.7628570199012756,0.6365853548049927,0.05951870797434822,0.07838091254234314,2.0,6.0,graph_s3_k4,graph_s3_k5,graph_s3_k6,3.2246142344395077,4.9967461580949255,0.03902435302734375,0.11032455636969597,0.10586020489877601,-0.0024390220642089844,4.911954153413029,-4.261871231961868,-0.06341463327407837,-1.163735662146394,-1.6977331191729046,-0.03658539056777954
0,4,annular_kernel,sup_tv_k4_n2_g0p08_a0p7,superiorized_pcgls,full_graph,tv,4,2,0.08,0.7,7,4,11,0.971194326877594,0.9955514073371887,0.2536585330963135,0.05951870797434822,0.07838091254234314,2.0,6.0,graph_s3_k4,graph_s3_k5,graph_s3_k6,0.08671162843346715,0.20463253794177272,0.0,-0.09883984664311891,0.03620284846812695,0.004878044128417969,3.058130957821973,0.8080401248461574,-0.01707318425178528,1.4873508640658033,0.15155488726550972,-0.06585365533828735
0,5,oblique_shock,sup_tv_k4_n2_g0p08_a0p7,superiorized_pcgls,full_graph,tv,4,2,0.08,0.7,7,4,11,0.7468962073326111,0.9176862239837646,0.35853657126426697,0.05951870797434822,0.07838091254234314,2.0,6.0,graph_s3_k4,graph_s3_k5,graph_s3_k6,-0.07653385570904389,0.04446516470191752,0.0,-0.10799435438301853,0.014605348103113367,0.0,-6.00175056133601,-2.6640459124976887,-0.06829270720481873,-11.606434548544792,-5.293220262596007,-0.12195122241973877
0,6,vortex_pair,sup_tv_k4_n2_g0p08_a0p7,superiorized_pcgls,full_graph,tv,4,2,0.08,0.7,7,4,11,0.6397278308868408,0.7502257823944092,0.6585366129875183,0.05951870797434822,0.07838091254234314,2.0,6.0,graph_s3_k4,graph_s3_k5,graph_s3_k6,2.5197887648352157,2.506397419793199,0.004878103733062744,-0.1190661867701086,-0.0941401981190728,-0.0024390220642089844,-11.340877811427053,-10.11911818266841,-0.06097555160522461,-15.423567208457643,-15.491413132183059,-0.08536583185195923
0,7,multi_plume,sup_tv_k4_n2_g0p08_a0p7,superiorized_pcgls,full_graph,tv,4,2,0.08,0.7,7,4,11,0.6822371482849121,0.8113387227058411,0.6365853548049927,0.05951870797434822,0.07838091254234314,2.0,6.0,graph_s3_k4,graph_s3_k5,graph_s3_k6,1.0557502996800445,1.1078718599109099,0.036585330963134766,0.06139837416546408,0.09060249410815886,0.0,-6.581054487627758,-5.17308932855908,-0.10731709003448486,-8.051202459548673,-7.556029543604503,-0.11951220035552979
0,0,plume,sup_tv_k4_n2_g0p32_a0p7,superiorized_pcgls,full_graph,tv,4,2,0.32,0.7,7,4,11,0.5285309553146362,0.6871092319488525,0.8048780560493469,0.06414874998154119,0.3129493296146393,2.0,6.0,graph_s3_k4,graph_s3_k5,graph_s3_k6,1.2601381401632257,0.9766118923792455,-0.004877984523773193,-0.09517039858573018,-0.32461655213707347,-0.004877984523773193,-15.132361059968744,-13.44647887019007,-0.029268264770507812,-27.258562362023977,-23.223392196928593,-0.039024412631988525
0,1,wavy_front,sup_tv_k4_n2_g0p32_a0p7,superiorized_pcgls,full_graph,tv,4,2,0.32,0.7,7,4,11,0.46402764320373535,0.6352055072784424,0.5756097435951233,0.06414874998154119,0.3129493296146393,2.0,6.0,graph_s3_k4,graph_s3_k5,graph_s3_k6,1.3831405292008228,1.9276764720768973,0.014634132385253906,0.2383103683398967,0.33981036941110043,0.012195110321044922,-20.949625891769617,-15.643840177026451,-0.0731707215309143,-33.95702482296717,-22.91831723965795,-0.085365891456604
0,2,thin_front,sup_tv_k4_n2_g0p32_a0p7,superiorized_pcgls,full_graph,tv,4,2,0.32,0.7,7,4,11,0.5540474653244019,0.7733108401298523,0.6219512224197388,0.06414874998154119,0.3129493296146393,2.0,6.0,graph_s3_k4,graph_s3_k5,graph_s3_k6,3.3781064326075114,2.34620452812732,0.01707315444946289,1.7964867693654132,1.065373323329556,0.014634132385253906,0.2825874549278266,-0.9134006260300667,0.0,1.7548758588836124,-1.6814346624829999,-0.012195110321044922
0,3,double_front,sup_tv_k4_n2_g0p32_a0p7,superiorized_pcgls,full_graph,tv,4,2,0.32,0.7,7,4,11,0.6540077328681946,0.7605528831481934,0.6365853548049927,0.06414874998154119,0.3129493296146393,2.0,6.0,graph_s3_k4,graph_s3_k5,graph_s3_k6,3.5378052051504154,5.283694410688665,0.03902435302734375,0.43359419945823185,0.40758091128910146,-0.0024390220642089844,5.219684441916761,-3.9469582100147345,-0.06341463327407837,-0.8363428202359195,-1.3905648314440144,-0.03658539056777954
0,4,annular_kernel,sup_tv_k4_n2_g0p32_a0p7,superiorized_pcgls,full_graph,tv,4,2,0.32,0.7,7,4,11,0.970268964767456,0.9933512210845947,0.27317073941230774,0.06414874998154119,0.3129493296146393,2.0,6.0,graph_s3_k4,graph_s3_k5,graph_s3_k6,0.1819098486038637,0.4251820685279112,0.019512206315994263,-0.0034648314691229456,0.2571246116527806,0.02439025044441223,3.1504979847031875,1.0272561139721228,0.0024390220642089844,1.5812145434107878,0.3722217204002431,-0.04634144902229309
0,5,oblique_shock,sup_tv_k4_n2_g0p32_a0p7,superiorized_pcgls,full_graph,tv,4,2,0.32,0.7,7,4,11,0.7582109570503235,0.9204246401786804,0.3390243947505951,0.06414874998154119,0.3129493296146393,2.0,6.0,graph_s3_k4,graph_s3_k5,graph_s3_k6,-1.5925958226554908,-0.2538065628349779,-0.019512176513671875,-1.6245329172272565,-0.2837554824443911,-0.019512176513671875,-7.60757378746304,-2.9703999566304615,-0.0878048837184906,-13.297163275515928,-5.60741987902942,-0.14146339893341064
0,6,vortex_pair,sup_tv_k4_n2_g0p32_a0p7,superiorized_pcgls,full_graph,tv,4,2,0.32,0.7,7,4,11,0.6416671276092529,0.7523021101951599,0.6585366129875183,0.06414874998154119,0.3129493296146393,2.0,6.0,graph_s3_k4,graph_s3_k5,graph_s3_k6,2.2242833248321934,2.2365737451301415,0.004878103733062744,-0.42257115799795675,-0.37116113083388114,-0.0024390220642089844,-11.678401034562208,-10.423884283544197,-0.06097555160522461,-15.773466860730345,-15.811047617509601,-0.08536583185195923
0,7,multi_plume,sup_tv_k4_n2_g0p32_a0p7,superiorized_pcgls,full_graph,tv,4,2,0.32,0.7,7,4,11,0.6789263486862183,0.8084790706634521,0.6365853548049927,0.06414874998154119,0.3129493296146393,2.0,6.0,graph_s3_k4,graph_s3_k5,graph_s3_k6,1.5359126347630927,1.456427978702892,0.036585330963134766,0.5463861573558605,0.4427440900111998,0.0,-6.0638318278633525,-4.80239527527918,-0.10731709003448486,-7.5268453813086795,-7.176936556978837,-0.11951220035552979
0,0,plume,sup_huber_k3_n1_g0p005_a0p7,superiorized_pcgls,full_graph,huber,3,1,0.005,0.7,5,3,8,0.5759721398353577,0.7374541759490967,0.829268217086792,0.0403937500086613,0.004250001162290573,1.0,2.0,graph_s3_k3,graph_s3_k4,graph_s3_k4,-7.602797812669396,-6.278896689353374,0.019512176513671875,-0.0008382378873590415,-0.0024005565411488127,0.002438962459564209,-9.079759476600058,-7.675466995286532,0.019512176513671875,-9.079759476600058,-7.675466995286532,0.019512176513671875
0,1,wavy_front,sup_huber_k3_n1_g0p005_a0p7,superiorized_pcgls,full_graph,huber,3,1,0.005,0.7,5,3,8,0.5096107125282288,0.6939059495925903,0.5146341323852539,0.0403937500086613,0.004250001162290573,1.0,2.0,graph_s3_k3,graph_s3_k4,graph_s3_k4,-8.304340825972625,-7.135356993314284,-0.04634147882461548,0.003613968303275799,0.006776837371105885,0.0,-9.561631684707066,-8.869960555737757,-0.04878050088882446,-9.561631684707066,-8.869960555737757,-0.04878050088882446
0,2,thin_front,sup_huber_k3_n1_g0p005_a0p7,superiorized_pcgls,full_graph,huber,3,1,0.005,0.7,5,3,8,0.6092734932899475,0.8067967295646667,0.6585366129875183,0.0403937500086613,0.004250001162290573,1.0,2.0,graph_s3_k3,graph_s3_k4,graph_s3_k4,-6.2529156913046915,-1.8823980316299171,0.05365854501724243,-0.0008022046148092255,0.0027260291905274255,0.0,-7.992187139312058,-3.2186917618221473,0.05121952295303345,-7.992187139312058,-3.2186917618221473,0.05121952295303345
0,3,double_front,sup_huber_k3_n1_g0p005_a0p7,superiorized_pcgls,full_graph,huber,3,1,0.005,0.7,5,3,8,0.6696468591690063,0.8093994855880737,0.5878048539161682,0.0403937500086613,0.004250001162290573,1.0,2.0,graph_s3_k3,graph_s3_k4,graph_s3_k4,1.2311284308037846,-0.7994719623639571,-0.009756147861480713,0.005633956756311256,0.006244330950129445,0.0,-1.9473128103161719,-5.98875445084287,-0.05121952295303345,-1.9473128103161719,-5.98875445084287,-0.05121952295303345
0,4,annular_kernel,sup_huber_k3_n1_g0p005_a0p7,superiorized_pcgls,full_graph,huber,3,1,0.005,0.7,5,3,8,0.9541455507278442,0.9932820200920105,0.1609756052494049,0.0403937500086613,0.004250001162290573,1.0,2.0,graph_s3_k3,graph_s3_k4,graph_s3_k4,1.8406338257641397,0.43211886599792193,-0.09268292784690857,0.0022363449278447684,0.00045005629304113357,0.0,1.6583396036134506,0.2640731167067557,-0.0878048837184906,1.6583396036134506,0.2640731167067557,-0.0878048837184906
0,5,oblique_shock,sup_huber_k3_n1_g0p005_a0p7,superiorized_pcgls,full_graph,huber,3,1,0.005,0.7,5,3,8,0.804401695728302,0.9402886629104614,0.31951218843460083,0.0403937500086613,0.004250001162290573,1.0,2.0,graph_s3_k3,graph_s3_k4,graph_s3_k4,-7.781687396216482,-2.417420839963776,-0.03902438282966614,0.002304398095663197,0.0013691994278267725,0.0,-7.815570120795017,-2.448016098223791,-0.03902438282966614,-7.815570120795017,-2.448016098223791,-0.03902438282966614
0,6,vortex_pair,sup_huber_k3_n1_g0p005_a0p7,superiorized_pcgls,full_graph,huber,3,1,0.005,0.7,5,3,8,0.6819370985031128,0.7968225479125977,0.6000000238418579,0.0403937500086613,0.004250001162290573,1.0,2.0,graph_s3_k3,graph_s3_k4,graph_s3_k4,-3.9119594328504395,-3.5489617075009123,-0.053658485412597656,0.0005943497961817221,0.002528274410826041,0.0,-6.724926138666026,-6.311019556317993,-0.060975611209869385,-6.724926138666026,-6.311019556317993,-0.060975611209869385
0,7,multi_plume,sup_huber_k3_n1_g0p005_a0p7,superiorized_pcgls,full_graph,huber,3,1,0.005,0.7,5,3,8,0.7124613523483276,0.8435795903205872,0.5609756112098694,0.0403937500086613,0.004250001162290573,1.0,2.0,graph_s3_k3,graph_s3_k4,graph_s3_k4,-3.327639261210783,-2.821890053672862,-0.039024412631988525,-0.0007445811434072484,1.4131360463519928e-05,0.0,-4.366042577921452,-3.879583530926872,-0.07560974359512329,-4.366042577921452,-3.879583530926872,-0.07560974359512329
0,0,plume,sup_huber_k3_n1_g0p02_a0p7,superiorized_pcgls,full_graph,huber,3,1,0.02,0.7,5,3,8,0.5759897828102112,0.7375105023384094,0.829268217086792,0.040449416963383555,0.016999999061226845,1.0,2.0,graph_s3_k3,graph_s3_k4,graph_s3_k4,-7.606093863510535,-6.287014219507636,0.019512176513671875,-0.0039014281917822053,-0.010038690990258671,0.002438962459564209,-9.083100769208453,-7.68369119479778,0.019512176513671875,-9.083100769208453,-7.68369119479778,0.019512176513671875
0,1,wavy_front,sup_huber_k3_n1_g0p02_a0p7,superiorized_pcgls,full_graph,huber,3,1,0.02,0.7,5,3,8,0.5095558762550354,0.6937651634216309,0.5146341323852539,0.040449416963383555,0.016999999061226845,1.0,2.0,graph_s3_k3,graph_s3_k4,graph_s3_k4,-8.292686819736971,-7.1136203635962065,-0.04634147882461548,0.014374003380990152,0.027064403746964057,0.0,-9.549842388644652,-8.847871993320688,-0.04878050088882446,-9.549842388644652,-8.847871993320688,-0.04878050088882446
0,2,thin_front,sup_huber_k3_n1_g0p02_a0p7,superiorized_pcgls,full_graph,huber,3,1,0.02,0.7,5,3,8,0.6092885732650757,0.8067309856414795,0.6585366129875183,0.040449416963383555,0.016999999061226845,1.0,2.0,graph_s3_k3,graph_s3_k4,graph_s3_k4,-6.2555455305206875,-1.8740958802888485,0.05365854501724243,-0.003277299340988909,0.010874566310179865,0.0,-7.9948600267986025,-3.2102807191220366,0.05121952295303345,-7.9948600267986025,-3.2102807191220366,0.05121952295303345
0,3,double_front,sup_huber_k3_n1_g0p02_a0p7,superiorized_pcgls,full_graph,huber,3,1,0.02,0.7,5,3,8,0.6695336699485779,0.8092483878135681,0.5878048539161682,0.040449416963383555,0.016999999061226845,1.0,2.0,graph_s3_k3,graph_s3_k4,graph_s3_k4,1.2478231579162062,-0.7806548316935707,-0.009756147861480713,0.022535827025245023,0.024911051420150838,0.0,-1.9300808369203786,-5.968968590825293,-0.05121952295303345,-1.9300808369203786,-5.968968590825293,-0.05121952295303345
0,4,annular_kernel,sup_huber_k3_n1_g0p02_a0p7,superiorized_pcgls,full_graph,huber,3,1,0.02,0.7,5,3,8,0.9540808200836182,0.9932684898376465,0.16077953577041626,0.040449416963383555,0.016999999061226845,1.0,2.0,graph_s3_k3,graph_s3_k4,graph_s3_k4,1.847293102228233,0.43347515628706274,-0.09287899732589722,0.009020340993876663,0.001812226673312298,-0.00019606947898864746,1.6650112471869747,0.2654316960756208,-0.08800095319747925,1.6650112471869747,0.2654316960756208,-0.08800095319747925
0,5,oblique_shock,sup_huber_k3_n1_g0p02_a0p7,superiorized_pcgls,full_graph,huber,3,1,0.02,0.7,5,3,8,0.8043478727340698,0.9402500987052917,0.31951218843460083,0.040449416963383555,0.016999999061226845,1.0,2.0,graph_s3_k3,graph_s3_k4,graph_s3_k4,-7.774475659630312,-2.4132203783544695,-0.03902438282966614,0.008995303177283347,0.005470458825067151,0.0,-7.808356117095663,-2.443814381806399,-0.03902438282966614,-7.808356117095663,-2.443814381806399,-0.03902438282966614
0,6,vortex_pair,sup_huber_k3_n1_g0p02_a0p7,superiorized_pcgls,full_graph,huber,3,1,0.02,0.7,5,3,8,0.6819256544113159,0.7967627644538879,0.6000000238418579,0.040449416963383555,0.016999999061226845,1.0,2.0,graph_s3_k3,graph_s3_k4,graph_s3_k4,-3.9102156092556344,-3.5411927066199866,-0.053658485412597656,0.002272513926577173,0.01003081652342521,0.0,-6.723135108592392,-6.303043325644448,-0.060975611209869385,-6.723135108592392,-6.303043325644448,-0.060975611209869385
0,7,multi_plume,sup_huber_k3_n1_g0p02_a0p7,superiorized_pcgls,full_graph,huber,3,1,0.02,0.7,5,3,8,0.7124778032302856,0.8435791730880737,0.5609756112098694,0.040449416963383555,0.016999999061226845,1.0,2.0,graph_s3_k3,graph_s3_k4,graph_s3_k4,-3.330025118058853,-2.8218391982039592,-0.039024412631988525,-0.003053619295996019,6.359112208583968e-05,0.0,-4.368452411719756,-3.879532152325223,-0.07560974359512329,-4.368452411719756,-3.879532152325223,-0.07560974359512329
0,0,plume,sup_huber_k3_n1_g0p08_a0p7,superiorized_pcgls,full_graph,huber,3,1,0.08,0.7,5,3,8,0.5761081576347351,0.7377843260765076,0.829268217086792,0.041893958987202495,0.06800000369548798,1.0,2.0,graph_s3_k3,graph_s3_k4,graph_s3_k4,-7.628208583005473,-6.32647658303005,0.019512176513671875,-0.024453779355918706,-0.04717053189947633,0.002438962459564209,-9.105519036506669,-7.723672118136057,0.019512176513671875,-9.105519036506669,-7.723672118136057,0.019512176513671875
0,1,wavy_front,sup_huber_k3_n1_g0p08_a0p7,superiorized_pcgls,full_graph,huber,3,1,0.08,0.7,5,3,8,0.509343147277832,0.693206250667572,0.5146341323852539,0.041893958987202495,0.06800000369548798,1.0,2.0,graph_s3_k3,graph_s3_k4,graph_s3_k4,-8.247476875981485,-7.027327231984687,-0.04634147882461548,0.05611592206834073,0.10760483977847214,0.0,-9.504107608593833,-8.760181709753859,-0.04878050088882446,-9.504107608593833,-8.760181709753859,-0.04878050088882446
0,2,thin_front,sup_huber_k3_n1_g0p08_a0p7,superiorized_pcgls,full_graph,huber,3,1,0.08,0.7,5,3,8,0.6093553304672241,0.80647212266922,0.6585366129875183,0.041893958987202495,0.06800000369548798,1.0,2.0,graph_s3_k3,graph_s3_k4,graph_s3_k4,-6.267187506496638,-1.8414066298135447,0.05365854501724243,-0.014234240421310038,0.04295896949299994,0.0,-8.006692572193582,-3.177162715090684,0.05121952295303345,-8.006692572193582,-3.177162715090684,0.05121952295303345
0,3,double_front,sup_huber_k3_n1_g0p08_a0p7,superiorized_pcgls,full_graph,huber,3,1,0.08,0.7,5,3,8,0.669082760810852,0.8086467981338501,0.5878048539161682,0.041893958987202495,0.06800000369548798,1.0,2.0,graph_s3_k3,graph_s3_k4,graph_s3_k4,1.314329535275589,-0.7057351867798782,-0.009756147861480713,0.08986739552681634,0.09923184420276462,0.0,-1.8614342446406658,-5.890191989185291,-0.05121952295303345,-1.8614342446406658,-5.890191989185291,-0.05121952295303345
0,4,annular_kernel,sup_huber_k3_n1_g0p08_a0p7,superiorized_pcgls,full_graph,huber,3,1,0.08,0.7,5,3,8,0.9538116455078125,0.9932091236114502,0.1609756052494049,0.041893958987202495,0.06800000369548798,1.0,2.0,graph_s3_k3,graph_s3_k4,graph_s3_k4,1.8749849001212773,0.4394261039874337,-0.09268292784690857,0.03723077030713636,0.007788974244898552,0.0,1.6927544722127887,0.2713926874914341,-0.0878048837184906,1.6927544722127887,0.2713926874914341,-0.0878048837184906
0,5,oblique_shock,sup_huber_k3_n1_g0p08_a0p7,superiorized_pcgls,full_graph,huber,3,1,0.08,0.7,5,3,8,0.8041592836380005,0.9401002526283264,0.31951218843460083,0.041893958987202495,0.06800000369548798,1.0,2.0,graph_s3_k3,graph_s3_k4,graph_s3_k4,-7.749206629111328,-2.396898955656175,-0.03902438282966614,0.03243940470358031,0.021406418832273198,0.0,-7.783079142893276,-2.4274880833932255,-0.03902438282966614,-7.783079142893276,-2.4274880833932255,-0.03902438282966614
0,6,vortex_pair,sup_huber_k3_n1_g0p08_a0p7,superiorized_pcgls,full_graph,huber,3,1,0.08,0.7,5,3,8,0.6818920969963074,0.7965326309204102,0.6000000238418579,0.041893958987202495,0.06800000369548798,1.0,2.0,graph_s3_k3,graph_s3_k4,graph_s3_k4,-3.9051022098604506,-3.511286313398397,-0.053658485412597656,0.007193380621434666,0.038911489600938064,0.0,-6.717883286032727,-6.272339211356753,-0.060975611209869385,-6.717883286032727,-6.272339211356753,-0.060975611209869385
0,7,multi_plume,sup_huber_k3_n1_g0p08_a0p7,superiorized_pcgls,full_graph,huber,3,1,0.08,0.7,5,3,8,0.7125509977340698,0.8435841798782349,0.5609756112098694,0.041893958987202495,0.06800000369548798,1.0,2.0,graph_s3_k3,graph_s3_k4,graph_s3_k4,-3.3406404521509927,-2.8224494638307913,-0.039024412631988525,-0.013327165858963447,-0.0005299260173819973,0.0,-4.379174425865829,-3.880148695545013,-0.07560974359512329,-4.379174425865829,-3.880148695545013,-0.07560974359512329
0,0,plume,sup_huber_k3_n1_g0p32_a0p7,superiorized_pcgls,full_graph,huber,3,1,0.32,0.7,5,3,8,0.5772820115089417,0.7395718097686768,0.8268292546272278,0.041238583042286336,0.27199995517730713,1.0,2.0,graph_s3_k3,graph_s3_k4,graph_s3_k4,-7.8475073170101615,-6.584081463237639,0.017073214054107666,-0.22825942075899233,-0.28956208109985254,0.0,-9.32782787647196,-7.984662085482939,0.017073214054107666,-9.32782787647196,-7.984662085482939,0.017073214054107666
0,1,wavy_front,sup_huber_k3_n1_g0p32_a0p7,superiorized_pcgls,full_graph,huber,3,1,0.32,0.7,5,3,8,0.5085991621017456,0.6910391449928284,0.5195121765136719,0.041238583042286336,0.27199995517730713,1.0,2.0,graph_s3_k3,graph_s3_k4,graph_s3_k4,-8.089362413119067,-6.692737738635893,-0.04146343469619751,0.20210152841620002,0.41988906428882417,0.004878044128417969,-9.34415761571226,-8.420174956002894,-0.043902456760406494,-9.34415761571226,-8.420174956002894,-0.043902456760406494
0,2,thin_front,sup_huber_k3_n1_g0p32_a0p7,superiorized_pcgls,full_graph,huber,3,1,0.32,0.7,5,3,8,0.6097109317779541,0.8054929971694946,0.6585366129875183,0.041238583042286336,0.27199995517730713,1.0,2.0,graph_s3_k3,graph_s3_k4,graph_s3_k4,-6.329201817811391,-1.7177625318264815,0.05365854501724243,-0.07259951764023491,0.16431528795585634,0.0,-8.069722005967195,-3.0518968960202195,0.05121952295303345,-8.069722005967195,-3.0518968960202195,0.05121952295303345
0,3,double_front,sup_huber_k3_n1_g0p32_a0p7,superiorized_pcgls,full_graph,huber,3,1,0.32,0.7,5,3,8,0.6673024892807007,0.806287407875061,0.5902438759803772,0.041238583042286336,0.27199995517730713,1.0,2.0,graph_s3_k3,graph_s3_k4,graph_s3_k4,1.5769088451196143,-0.4119058769350747,-0.0073171257972717285,0.355704710530773,0.3907125002522032,0.0024390220642089844,-1.5904049758752372,-5.5812359801376505,-0.04878050088882446,-1.5904049758752372,-5.5812359801376505,-0.04878050088882446
0,4,annular_kernel,sup_huber_k3_n1_g0p32_a0p7,superiorized_pcgls,full_graph,huber,3,1,0.32,0.7,5,3,8,0.9525773525238037,0.9928874969482422,0.1634146273136139,0.041238583042286336,0.27199995517730713,1.0,2.0,graph_s3_k3,graph_s3_k4,graph_s3_k4,2.0019649157920387,0.47166637887819857,-0.09024390578269958,0.16658895680381083,0.04016902434156464,0.0024390220642089844,1.8199703056571115,0.3036873759248963,-0.08536586165428162,1.8199703056571115,0.3036873759248963,-0.08536586165428162
0,5,oblique_shock,sup_huber_k3_n1_g0p32_a0p7,superiorized_pcgls,full_graph,huber,3,1,0.32,0.7,5,3,8,0.8038086891174316,0.9395595192909241,0.31951218843460083,0.041238583042286336,0.27199995517730713,1.0,2.0,graph_s3_k3,graph_s3_k4,graph_s3_k4,-7.702230511060551,-2.338001602148247,-0.03902438282966614,0.07602290823634855,0.07891279480099764,0.0,-7.73608825722373,-2.368573135420151,-0.03902438282966614,-7.73608825722373,-2.368573135420151,-0.03902438282966614
0,6,vortex_pair,sup_huber_k3_n1_g0p32_a0p7,superiorized_pcgls,full_graph,huber,3,1,0.32,0.7,5,3,8,0.6819441914558411,0.7957444190979004,0.5975610017776489,0.041238583042286336,0.27199995517730713,1.0,2.0,graph_s3_k3,graph_s3_k4,graph_s3_k4,-3.9130402401826365,-3.4088563356821844,-0.05609750747680664,-0.0004457623471362916,0.13782835589905512,-0.0024390220642089844,-6.726036204180414,-6.167177023493379,-0.06341463327407837,-6.726036204180414,-6.167177023493379,-0.06341463327407837
0,7,multi_plume,sup_huber_k3_n1_g0p32_a0p7,superiorized_pcgls,full_graph,huber,3,1,0.32,0.7,5,3,8,0.7129577398300171,0.8436934947967529,0.5634146332740784,0.041238583042286336,0.27199995517730713,1.0,2.0,graph_s3_k3,graph_s3_k4,graph_s3_k4,-3.3996298982786475,-2.8357735966832935,-0.03658539056777954,-0.0704172975736945,-0.01348838356242977,0.0024390220642089844,-4.438756693400688,-3.8936098891770903,-0.0731707215309143,-4.438756693400688,-3.8936098891770903,-0.0731707215309143
