method,split,rig_id,family,field_uid,target_view,noisy_whitened_rmse,clean_whitened_rmse
analytic_source_correction,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:4,2,7.158851623535156,6.99468469619751
true_field_correction_oracle,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:4,2,1.3489031791687012,0.9048707485198975
paired_target_field_oracle,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:4,2,1.182482123374939,0.23729799687862396
clean_measurement_oracle,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:4,2,1.1777256727218628,0.0
zero_correction,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:4,6,1.1980664730072021,1.2666746377944946
analytic_source_correction,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:4,6,1.3183733224868774,1.4108442068099976
true_field_correction_oracle,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:4,6,0.7825579643249512,0.4845888614654541
paired_target_field_oracle,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:4,6,0.6958350539207458,0.16365660727024078
clean_measurement_oracle,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:4,6,0.6451027989387512,0.0
zero_correction,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:5,2,5.411051273345947,5.175399303436279
analytic_source_correction,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:5,2,5.441433429718018,5.217069149017334
true_field_correction_oracle,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:5,2,1.9948339462280273,1.9108963012695312
paired_target_field_oracle,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:5,2,1.2720574140548706,0.6099896430969238
clean_measurement_oracle,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:5,2,0.8943476676940918,0.0
zero_correction,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:5,6,1.7057796716690063,1.546555995941162
analytic_source_correction,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:5,6,1.7083320617675781,1.5509589910507202
true_field_correction_oracle,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:5,6,1.590524435043335,1.5273996591567993
paired_target_field_oracle,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:5,6,0.7716178894042969,0.46041440963745117
clean_measurement_oracle,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:5,6,0.724170982837677,0.0
zero_correction,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:6,2,8.613821983337402,8.589702606201172
analytic_source_correction,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:6,2,9.09459400177002,9.072371482849121
true_field_correction_oracle,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:6,2,2.4182674884796143,1.9866790771484375
paired_target_field_oracle,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:6,2,1.5691337585449219,0.6847464442253113
clean_measurement_oracle,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:6,2,1.2979649305343628,0.0
zero_correction,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:6,6,1.9165244102478027,1.4153456687927246
analytic_source_correction,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:6,6,1.9512124061584473,1.4416899681091309
true_field_correction_oracle,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:6,6,1.7355748414993286,1.4316375255584717
paired_target_field_oracle,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:6,6,1.2694330215454102,0.4822184145450592
clean_measurement_oracle,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:6,6,1.162453532218933,0.0
zero_correction,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:7,2,6.171102046966553,6.33666467666626
analytic_source_correction,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:7,2,6.926547050476074,7.082282066345215
true_field_correction_oracle,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:7,2,2.1074390411376953,1.8157532215118408
paired_target_field_oracle,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:7,2,1.0664366483688354,0.4952886700630188
clean_measurement_oracle,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:7,2,1.052883267402649,0.0
zero_correction,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:7,6,1.3426189422607422,1.1442450284957886
analytic_source_correction,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:7,6,1.3850239515304565,1.201758623123169
true_field_correction_oracle,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:7,6,1.2614572048187256,0.9775031208992004
paired_target_field_oracle,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:7,6,0.8844074010848999,0.27610892057418823
clean_measurement_oracle,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:7,6,0.9706238508224487,0.0
zero_correction,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:8,2,7.042489051818848,6.65347957611084
analytic_source_correction,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:8,2,6.710010051727295,6.308933258056641
true_field_correction_oracle,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:8,2,1.960168719291687,1.6471917629241943
paired_target_field_oracle,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:8,2,0.9632012248039246,0.5160722136497498
clean_measurement_oracle,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:8,2,0.9285646080970764,0.0
zero_correction,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:8,6,1.9318678379058838,1.5393626689910889
analytic_source_correction,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:8,6,1.9029678106307983,1.5277668237686157
true_field_correction_oracle,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:8,6,1.6973429918289185,1.1425894498825073
paired_target_field_oracle,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:8,6,1.1327601671218872,0.2936861217021942
clean_measurement_oracle,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:8,6,1.0765793323516846,0.0
zero_correction,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:9,2,1.6848505735397339,1.6111127138137817
analytic_source_correction,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:9,2,1.6131304502487183,1.497483730316162
true_field_correction_oracle,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:9,2,1.6046953201293945,1.1339805126190186
paired_target_field_oracle,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:9,2,0.978114664554596,0.33545175194740295
clean_measurement_oracle,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:9,2,0.8376057744026184,0.0
zero_correction,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:9,6,1.4010366201400757,0.8930582404136658
analytic_source_correction,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:9,6,1.374017357826233,0.8575451970100403
true_field_correction_oracle,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:9,6,0.9801129102706909,0.5200755000114441
paired_target_field_oracle,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:9,6,0.7928158640861511,0.17732949554920197
clean_measurement_oracle,train,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:9,6,0.739514172077179,0.0
zero_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:0,2,10.226079940795898,9.851694107055664
analytic_source_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:0,2,10.526570320129395,10.162910461425781
true_field_correction_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:0,2,2.720409393310547,2.62986159324646
paired_target_field_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:0,2,1.6386181116104126,0.9110218286514282
clean_measurement_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:0,2,1.0234030485153198,0.0
zero_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:0,6,2.3658745288848877,2.047457456588745
analytic_source_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:0,6,2.3869264125823975,2.0644659996032715
true_field_correction_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:0,6,2.459811210632324,1.9360359907150269
paired_target_field_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:0,6,1.3588839769363403,0.5516878366470337
clean_measurement_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:0,6,1.1573313474655151,0.0
zero_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:1,2,9.361647605895996,9.551956176757812
analytic_source_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:1,2,9.685844421386719,9.871954917907715
true_field_correction_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:1,2,2.881932020187378,2.704458475112915
paired_target_field_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:1,2,1.5555779933929443,0.923654317855835
clean_measurement_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:1,2,1.1323966979980469,0.0
zero_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:1,6,2.6352925300598145,2.1755735874176025
analytic_source_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:1,6,2.6396658420562744,2.183670997619629
true_field_correction_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:1,6,2.406369686126709,1.896066665649414
paired_target_field_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:1,6,1.1824713945388794,0.5777797102928162
clean_measurement_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:1,6,0.9128613471984863,0.0
zero_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:2,2,9.43384075164795,9.192305564880371
analytic_source_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:2,2,9.802040100097656,9.555171012878418
true_field_correction_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:2,2,2.9950485229492188,2.6983962059020996
paired_target_field_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:2,2,1.1893419027328491,0.9569810628890991
clean_measurement_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:2,2,0.9126024842262268,0.0
zero_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:2,6,2.5884013175964355,2.269805669784546
analytic_source_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:2,6,2.6013693809509277,2.2887537479400635
true_field_correction_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:2,6,2.2782704830169678,1.9865254163742065
paired_target_field_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:2,6,1.1361901760101318,0.6825398206710815
clean_measurement_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:2,6,0.9201455116271973,0.0
zero_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:3,2,7.302423000335693,7.072664260864258
analytic_source_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:3,2,8.384907722473145,8.162121772766113
true_field_correction_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:3,2,1.8662357330322266,1.619045615196228
paired_target_field_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:3,2,0.9898712038993835,0.469098836183548
clean_measurement_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:3,2,1.011448621749878,0.0
zero_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:3,6,1.5815426111221313,1.1040483713150024
analytic_source_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:3,6,1.6204887628555298,1.1644006967544556
true_field_correction_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:3,6,1.6800035238265991,1.1615359783172607
paired_target_field_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:3,6,0.8810726404190063,0.30371782183647156
clean_measurement_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:3,6,0.84641033411026,0.0
zero_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:4,2,8.271263122558594,8.318769454956055
analytic_source_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:4,2,8.602838516235352,8.659074783325195
true_field_correction_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:4,2,5.282402038574219,4.90368127822876
paired_target_field_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:4,2,1.3554431200027466,0.9238088130950928
clean_measurement_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:4,2,0.9391229152679443,0.0
zero_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:4,6,2.575216770172119,2.1180989742279053
analytic_source_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:4,6,2.6010475158691406,2.1415436267852783
true_field_correction_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:4,6,2.667829990386963,2.460660219192505
paired_target_field_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:4,6,1.30575430393219,0.748339056968689
clean_measurement_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:4,6,1.00601065158844,0.0
zero_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:5,2,6.931665897369385,7.099668502807617
analytic_source_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:5,2,6.548577308654785,6.743242263793945
true_field_correction_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:5,2,2.640594005584717,2.4228479862213135
paired_target_field_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:5,2,1.1325595378875732,0.7452341914176941
clean_measurement_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:5,2,0.9223944544792175,0.0
zero_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:5,6,2.0956990718841553,1.848084568977356
analytic_source_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:5,6,2.0913236141204834,1.8415940999984741
true_field_correction_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:5,6,1.6664118766784668,1.3684827089309692
paired_target_field_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:5,6,0.9449711441993713,0.3977755904197693
clean_measurement_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:5,6,0.8465120196342468,0.0
zero_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:6,2,8.03872299194336,7.74196720123291
analytic_source_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:6,2,8.152566909790039,7.856686592102051
true_field_correction_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:6,2,3.378671407699585,3.352487087249756
paired_target_field_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:6,2,1.1889780759811401,0.908210813999176
clean_measurement_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:6,2,0.699983537197113,0.0
zero_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:6,6,2.662952184677124,2.1234047412872314
analytic_source_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:6,6,2.6732726097106934,2.1359212398529053
true_field_correction_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:6,6,2.009176254272461,1.8133108615875244
paired_target_field_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:6,6,1.3449194431304932,0.6314754486083984
clean_measurement_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:6,6,1.10094153881073,0.0
zero_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:7,2,8.002820014953613,7.676766872406006
analytic_source_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:7,2,8.11670207977295,7.788695335388184
true_field_correction_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:7,2,2.719947338104248,2.58720064163208
paired_target_field_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:7,2,1.3009451627731323,0.8753979802131653
clean_measurement_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:7,2,0.9921506643295288,0.0
zero_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:7,6,2.236614465713501,1.9907751083374023
analytic_source_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:7,6,2.2414944171905518,1.9979463815689087
true_field_correction_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:7,6,1.9580355882644653,1.7380757331848145
paired_target_field_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:7,6,1.1435363292694092,0.5235843062400818
clean_measurement_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:7,6,0.9776636958122253,0.0
zero_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:8,2,4.191873550415039,3.945034980773926
analytic_source_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:8,2,3.920717239379883,3.676927089691162
true_field_correction_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:8,2,1.9833147525787354,1.9922893047332764
paired_target_field_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:8,2,0.9098639488220215,0.5417733788490295
clean_measurement_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:8,2,0.8406826257705688,0.0
zero_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:8,6,1.4618595838546753,1.0001351833343506
analytic_source_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:8,6,1.498755693435669,0.9918084144592285
true_field_correction_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:8,6,1.4806342124938965,0.9053490161895752
paired_target_field_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:8,6,0.9603129029273987,0.2708043158054352
clean_measurement_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:8,6,0.9575239419937134,0.0
zero_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:9,2,5.73292875289917,5.315645217895508
analytic_source_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:9,2,5.422250747680664,5.002251148223877
true_field_correction_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:9,2,2.7813632488250732,2.489018201828003
paired_target_field_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:9,2,1.5474718809127808,0.8770166635513306
clean_measurement_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:9,2,1.1320626735687256,0.0
zero_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:9,6,1.7979977130889893,1.7582752704620361
analytic_source_correction,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:9,6,1.7961546182632446,1.7528268098831177
true_field_correction_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:9,6,1.9692285060882568,1.8143565654754639
paired_target_field_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:9,6,1.199333667755127,0.5276610255241394
clean_measurement_oracle,train,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:9,6,1.1814534664154053,0.0
zero_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:0,0,1.6303677558898926,1.7338314056396484
analytic_source_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:0,0,1.6326481103897095,1.7314969301223755
true_field_correction_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:0,0,1.6370654106140137,1.8980792760849
paired_target_field_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:0,0,1.0424526929855347,0.6283037066459656
clean_measurement_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:0,0,0.9325000047683716,0.0
zero_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:0,5,1.4156017303466797,1.439982295036316
analytic_source_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:0,5,1.4048899412155151,1.4135609865188599
true_field_correction_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:0,5,1.2019861936569214,1.2378853559494019
paired_target_field_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:0,5,0.6945770978927612,0.33512091636657715
clean_measurement_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:0,5,0.6787941455841064,0.0
zero_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:1,0,1.875377893447876,1.7884886264801025
analytic_source_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:1,0,1.902234673500061,1.8168566226959229
true_field_correction_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:1,0,2.2027859687805176,1.9545068740844727
paired_target_field_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:1,0,1.1582988500595093,1.009508728981018
clean_measurement_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:1,0,0.8203743100166321,0.0
zero_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:1,5,4.20048189163208,4.0887980461120605
analytic_source_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:1,5,4.361732482910156,4.252527713775635
true_field_correction_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:1,5,1.2967649698257446,1.1289209127426147
paired_target_field_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:1,5,0.7995563745498657,0.5177014470100403
clean_measurement_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:1,5,0.9231618642807007,0.0
zero_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:2,0,2.467092514038086,2.144322156906128
analytic_source_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:2,0,2.4668161869049072,2.1466970443725586
true_field_correction_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:2,0,2.5536181926727295,2.2839245796203613
paired_target_field_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:2,0,1.4686373472213745,0.8228173851966858
clean_measurement_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:2,0,0.8693699240684509,0.0
zero_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:2,5,1.512257695198059,1.5097795724868774
analytic_source_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:2,5,1.5086424350738525,1.511082649230957
true_field_correction_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:2,5,1.746954083442688,1.330857753753662
paired_target_field_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:2,5,0.935144305229187,0.4534514248371124
clean_measurement_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:2,5,0.9856366515159607,0.0
zero_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:3,0,1.744621753692627,1.8269388675689697
analytic_source_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:3,0,1.7416770458221436,1.8251460790634155
true_field_correction_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:3,0,2.3020458221435547,2.307539224624634
paired_target_field_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:3,0,1.220523476600647,0.8234341144561768
clean_measurement_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:3,0,0.981043815612793,0.0
zero_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:3,5,1.3143333196640015,1.24720299243927
analytic_source_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:3,5,1.2980854511260986,1.2289314270019531
true_field_correction_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:3,5,1.5389726161956787,1.3745843172073364
paired_target_field_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:3,5,0.9421086311340332,0.45930299162864685
clean_measurement_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:3,5,0.7373802065849304,0.0
zero_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:4,0,1.3952981233596802,1.1632617712020874
analytic_source_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:4,0,1.393149971961975,1.1687076091766357
true_field_correction_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:4,0,1.4853777885437012,1.1200631856918335
paired_target_field_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:4,0,1.002911925315857,0.30999839305877686
clean_measurement_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:4,0,1.0193318128585815,0.0
zero_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:4,5,1.4872666597366333,1.1444929838180542
analytic_source_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:4,5,1.492066740989685,1.151692271232605
true_field_correction_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:4,5,0.9119774699211121,0.6685301661491394
paired_target_field_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:4,5,0.6974053382873535,0.11988775432109833
clean_measurement_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:4,5,0.7240400910377502,0.0
zero_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:5,0,2.1759073734283447,1.9471122026443481
analytic_source_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:5,0,2.176954746246338,1.9505088329315186
true_field_correction_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:5,0,2.3908846378326416,2.3792757987976074
paired_target_field_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:5,0,1.4439226388931274,0.8639423251152039
clean_measurement_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:5,0,1.0762689113616943,0.0
zero_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:5,5,1.9481139183044434,1.4077670574188232
analytic_source_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:5,5,1.9599758386611938,1.4222626686096191
true_field_correction_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:5,5,2.0721447467803955,1.3437384366989136
paired_target_field_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:5,5,1.4945768117904663,0.3680308163166046
clean_measurement_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:5,5,1.3995379209518433,0.0
zero_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:6,0,2.431015968322754,2.177504539489746
analytic_source_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:6,0,2.4379897117614746,2.185438632965088
true_field_correction_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:6,0,2.816671371459961,2.531665802001953
paired_target_field_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:6,0,1.4148759841918945,0.999207079410553
clean_measurement_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:6,0,0.8611688017845154,0.0
zero_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:6,5,1.7047187089920044,1.60172700881958
