rig_id,rig_role,budget,replicate,method,high_fidelity_subray_evaluations,trainable_parameters,operator_relative_l2,forward_action_relative_l2,adjoint_action_relative_l2,normal_action_relative_l2,normal_action_cosine,internal_adjoint_relative_error,postprocess_seconds
development_small_aperture,development,64,15,cf_quadratic_cv,64,0,0.011597115257171449,0.010490972468441625,0.010325798902774132,0.013623354563854937,0.9999101880408481,5.993825248981268e-16,0.0005089169717393816
development_small_aperture,development,64,16,iid_mc,64,0,0.03377363205927573,0.03253129703245839,0.035393371126155815,0.0373443893422313,0.9993452352007065,1.3006061745137043e-15,0.0
development_small_aperture,development,64,16,antithetic_mc,64,0,0.014659088449566132,0.01188721124820318,0.012781127821354474,0.016254414467868544,0.9998703801042553,8.34312743369007e-16,0.0
development_small_aperture,development,64,16,scrambled_sobol,64,0,0.0040803976436374085,0.003791765401907957,0.00403693848093964,0.005282092247192681,0.9999864768943635,2.7896719256355417e-16,0.0
development_small_aperture,development,64,16,cf_quadratic_cv,64,0,0.008434798995554422,0.007934138065650796,0.008861394700357836,0.010236850938639188,0.9999466770913125,8.449860854009745e-16,0.00036279199412092566
development_small_aperture,development,64,17,iid_mc,64,0,0.03480902893819123,0.032407811805778876,0.0382494656301341,0.04083420459245026,0.9992208870937501,6.185316551640577e-16,0.0
development_small_aperture,development,64,17,antithetic_mc,64,0,0.033459362503248796,0.029430478147689954,0.03346972427819693,0.0422258826860965,0.9991368391216969,6.122841555257409e-16,0.0
development_small_aperture,development,64,17,scrambled_sobol,64,0,0.004536548048667662,0.0037426953210062917,0.004360848104695061,0.004933015439895553,0.999988573433745,8.418110771794773e-16,0.0
development_small_aperture,development,64,17,cf_quadratic_cv,64,0,0.013791380047969447,0.012359524753956555,0.01171543499729949,0.016878131722991744,0.9998730857275747,1.868644753605587e-16,0.0005047500017099082
development_small_aperture,development,64,18,iid_mc,64,0,0.05353042763375533,0.05029025771010385,0.05592537881308864,0.056876703733416516,0.998513585827407,5.525397704978289e-16,0.0
development_small_aperture,development,64,18,antithetic_mc,64,0,0.010518409022943145,0.009100430154061421,0.010524738728598564,0.01290765042614102,0.9999295169092065,8.504796135764917e-16,0.0
development_small_aperture,development,64,18,scrambled_sobol,64,0,0.0036503976315974433,0.0035318345896703783,0.003956656348081335,0.00436943902495698,0.9999915112762445,3.383165237760086e-16,0.0
development_small_aperture,development,64,18,cf_quadratic_cv,64,0,0.007101585681119801,0.00560726622773544,0.006964659002622035,0.008426182462960516,0.9999639636950634,5.215195941266746e-16,0.0004563750117085874
development_small_aperture,development,64,19,iid_mc,64,0,0.014014582035566539,0.012088227192174263,0.011902298463718985,0.015403564682008113,0.9998845535353604,6.782296435974794e-16,0.0
development_small_aperture,development,64,19,antithetic_mc,64,0,0.02775585727738126,0.022484628186709585,0.02527199794412704,0.033541286506364655,0.9994549426532043,9.123284899176457e-16,0.0
development_small_aperture,development,64,19,scrambled_sobol,64,0,0.0055337118003486,0.004991539430441821,0.0056902976532317755,0.006062879498630644,0.9999848759035741,5.521607298489956e-16,0.0
development_small_aperture,development,64,19,cf_quadratic_cv,64,0,0.015203126913610069,0.014413896171268448,0.01328835798795775,0.01805055073382651,0.99984882717477,2.799581482812139e-16,0.0004024580121040344
development_small_aperture,development,64,20,iid_mc,64,0,0.022933674731475926,0.021271077089324703,0.023412837753744864,0.02509769005580094,0.9997334011160953,3.0203678314237793e-16,0.0
development_small_aperture,development,64,20,antithetic_mc,64,0,0.012400008197970267,0.011195991391114905,0.011982283398081104,0.015244530112500959,0.9998911129672207,1.1183043434803374e-15,0.0
development_small_aperture,development,64,20,scrambled_sobol,64,0,0.0052206296114202366,0.004975841233840087,0.005219147597205782,0.006336533133736062,0.999978928804663,3.768429121368276e-16,0.0
development_small_aperture,development,64,20,cf_quadratic_cv,64,0,0.007900502933668077,0.006453138415948945,0.008193450183725684,0.00882257285526277,0.999966157685629,2.860264166061428e-16,0.0003384159645065665
development_small_aperture,development,64,21,iid_mc,64,0,0.01804254731190105,0.017063602712707255,0.01881370004980787,0.02159581366180792,0.9997704860547553,3.058074587684018e-16,0.0
development_small_aperture,development,64,21,antithetic_mc,64,0,0.019266112077290707,0.013361709093297756,0.018672287052948777,0.023140864843932196,0.999728240133302,8.189560123465141e-16,0.0
development_small_aperture,development,64,21,scrambled_sobol,64,0,0.005627806213833945,0.004256534558701446,0.005577854926057831,0.006239154251094221,0.9999824672846122,4.205951076464098e-16,0.0
development_small_aperture,development,64,21,cf_quadratic_cv,64,0,0.016664972225950283,0.015764543343258542,0.017555100524805023,0.02162356266078103,0.9998149835164364,1.191587950458182e-15,0.00038241600850597024
development_small_aperture,development,64,22,iid_mc,64,0,0.06013117981130869,0.057448952348965195,0.06577424180505596,0.06928905023177835,0.9979146221590997,2.859186441849708e-16,0.0
development_small_aperture,development,64,22,antithetic_mc,64,0,0.017229908125554094,0.015809611646348302,0.015684131206900948,0.019233246944156502,0.9998346089629075,1.0899128631252141e-15,0.0
development_small_aperture,development,64,22,scrambled_sobol,64,0,0.005245239039994511,0.004509100116104991,0.005185790287152353,0.006105481454805606,0.999983735946552,5.628121035058006e-16,0.0
development_small_aperture,development,64,22,cf_quadratic_cv,64,0,0.008813577178900266,0.00783833698090801,0.009984029048048241,0.010734439605327946,0.999944694086966,5.459054491145714e-16,0.0004746670019812882
development_small_aperture,development,64,23,iid_mc,64,0,0.012935595568567035,0.011789420813996252,0.011330767513091448,0.014918206927962684,0.9998973225648623,8.519986167445398e-16,0.0
development_small_aperture,development,64,23,antithetic_mc,64,0,0.008480122420773636,0.007551695720741274,0.007427816513468372,0.010234352457365406,0.9999524484775401,8.2113223025825e-16,0.0
development_small_aperture,development,64,23,scrambled_sobol,64,0,0.004345840610075804,0.00392998919225013,0.004505436403190962,0.005412753511438421,0.9999853740386729,5.637162482183691e-16,0.0
development_small_aperture,development,64,23,cf_quadratic_cv,64,0,0.015206273817828637,0.014164204306215691,0.015326218652567808,0.01932529918711971,0.9998226849480325,5.686019193651978e-16,0.0003625000244937837
development_small_aperture,development,64,24,iid_mc,64,0,0.04133472093655743,0.03980363227417772,0.04553097141497304,0.04880424250234778,0.9988417894594396,5.809245758965125e-16,0.0
development_small_aperture,development,64,24,antithetic_mc,64,0,0.01969693707569197,0.01819103372143753,0.019123481586920624,0.02543646309946786,0.9997087945326109,8.158301636112361e-16,0.0
development_small_aperture,development,64,24,scrambled_sobol,64,0,0.004813563716130421,0.00412095455986628,0.004025514638118891,0.0057388446507805856,0.9999852917609946,5.860996512783773e-16,0.0
development_small_aperture,development,64,24,cf_quadratic_cv,64,0,0.010204141070637674,0.009723994243084521,0.010117810863065863,0.012822347912021206,0.9999196653226495,7.246394980446388e-16,0.0004912079893983901
development_small_aperture,development,64,25,iid_mc,64,0,0.012402080405838884,0.010617384590832881,0.012458581260896108,0.014892493616782292,0.9998929712466337,5.786035021813829e-16,0.0
development_small_aperture,development,64,25,antithetic_mc,64,0,0.014002854139122618,0.012751932458995642,0.013672344314566967,0.017245990993635996,0.9998584142996917,1.0460338459204572e-15,0.0
development_small_aperture,development,64,25,scrambled_sobol,64,0,0.006862135415707721,0.005956235117838558,0.007311029505191638,0.0075450287802558145,0.9999753053344697,4.1595048444419976e-16,0.0
development_small_aperture,development,64,25,cf_quadratic_cv,64,0,0.005004087636098604,0.0047729158759581706,0.005167573218979002,0.006615094392588145,0.9999800226363376,2.8388188043334693e-16,0.000467624980956316
development_small_aperture,development,64,26,iid_mc,64,0,0.017702522976674955,0.015172852460203298,0.01596629166101202,0.020683104142494264,0.9998045716900695,3.8147672562897846e-16,0.0
development_small_aperture,development,64,26,antithetic_mc,64,0,0.019345299136858084,0.015622599249742046,0.016394706186954936,0.02356669795986135,0.9997518421925701,8.139565025509083e-16,0.0
development_small_aperture,development,64,26,scrambled_sobol,64,0,0.0043198785529034904,0.0037714416089636264,0.0038539309909345464,0.00479528967666244,0.9999879169681091,5.8494847833470935e-16,0.0
development_small_aperture,development,64,26,cf_quadratic_cv,64,0,0.011415738164474167,0.010286647548511442,0.009615010636291563,0.01455393942145248,0.9999032508358523,9.222007116872517e-16,0.00036262505454942584
development_small_aperture,development,64,27,iid_mc,64,0,0.019159476073573687,0.01782759536670203,0.019641798252554354,0.023632590973447217,0.999721752789884,8.082852180653611e-16,0.0
development_small_aperture,development,64,27,antithetic_mc,64,0,0.009507042858825135,0.009081074370385299,0.009125452346986472,0.012325786604697679,0.999931353636311,8.21590814155939e-16,0.0
development_small_aperture,development,64,27,scrambled_sobol,64,0,0.0070018450423378325,0.005782137926866136,0.006947828253036911,0.007757916835621169,0.9999695660867572,7.246455068478512e-16,0.0
development_small_aperture,development,64,27,cf_quadratic_cv,64,0,0.019477898469459663,0.01816766753197386,0.02188147989261562,0.024677121800574103,0.9997004723753227,5.718616411734767e-16,0.00035574997309595346
development_small_aperture,development,64,28,iid_mc,64,0,0.030291017031561653,0.02826350599690512,0.031323614611038574,0.03550956232410892,0.9993964702029765,4.060202937958663e-16,0.0
development_small_aperture,development,64,28,antithetic_mc,64,0,0.014141572531444234,0.012692620011653699,0.01175247342261247,0.01707754496413554,0.9998807228389498,7.219230487173006e-16,0.0
development_small_aperture,development,64,28,scrambled_sobol,64,0,0.004905577580454072,0.0037096088174086803,0.004523030945328657,0.0050218663263518265,0.9999874675892088,8.41413196546918e-16,0.0
development_small_aperture,development,64,28,cf_quadratic_cv,64,0,0.02389380010647369,0.019783100758878857,0.02253482086187954,0.028477698581426816,0.9996149977466343,5.812091492706875e-16,0.00042150000808760524
development_small_aperture,development,64,29,iid_mc,64,0,0.01826162448196031,0.017554954386650404,0.016980302917527453,0.023165665212030947,0.999796922578884,8.484897055992746e-16,0.0
development_small_aperture,development,64,29,antithetic_mc,64,0,0.021173398989884247,0.017393873412160633,0.021039879521529192,0.02475449891073495,0.9997077393148329,3.868509901698087e-16,0.0
development_small_aperture,development,64,29,scrambled_sobol,64,0,0.004777839583390047,0.004268157984969556,0.004608898736903249,0.005415409995226256,0.9999882305748459,4.266484019998673e-16,0.0
development_small_aperture,development,64,29,cf_quadratic_cv,64,0,0.009786604142562952,0.009577049209692374,0.00966345118820903,0.012485796303572395,0.9999203429542303,5.789341584927016e-16,0.0003754170029424131
development_small_aperture,development,64,30,iid_mc,64,0,0.02988034968854023,0.026847897310174146,0.03150583266394882,0.03414114399489639,0.9995115103760672,4.4526465200085e-16,0.0
development_small_aperture,development,64,30,antithetic_mc,64,0,0.009625177145569435,0.009003460322248516,0.009811233736125621,0.012880796747979218,0.999917729713745,4.2997109983263163e-16,0.0
development_small_aperture,development,64,30,scrambled_sobol,64,0,0.0037011490923160974,0.0036589521517054052,0.0038888353835815383,0.004758360366869081,0.9999900816761863,5.484157818392713e-16,0.0
development_small_aperture,development,64,30,cf_quadratic_cv,64,0,0.009266210549909061,0.008919501998418183,0.008761776461661411,0.010793998427170064,0.9999464164603639,8.133767280711195e-16,0.00038308301009237766
development_small_aperture,development,64,31,iid_mc,64,0,0.031074556248659825,0.02926138103697384,0.03324398810052339,0.03376756842544092,0.9994672512508528,6.601108144119811e-16,0.0
development_small_aperture,development,64,31,antithetic_mc,64,0,0.00858298044372954,0.006978384864384692,0.008102953808278676,0.01008088448772985,0.9999599724393896,4.198819125992051e-16,0.0
development_small_aperture,development,64,31,scrambled_sobol,64,0,0.004981987702957007,0.004605245845201576,0.004652671276087938,0.005951617813360368,0.9999826481718802,5.687234791576088e-16,0.0
development_small_aperture,development,64,31,cf_quadratic_cv,64,0,0.006506776211094948,0.0053175033523652085,0.0071166526026503136,0.00811687945080348,0.9999651973804022,8.426604537747509e-16,0.00034495798172429204
development_medium_aperture,development,16,-1,sunflower_qmc,16,0,0.020599941026073768,0.018702436477484635,0.024431051160768352,0.02199060274030135,0.9997849204084064,6.740161931391692e-16,0.06583954195957631
development_medium_aperture,development,16,-1,product_quadrature,16,0,0.025915852913295907,0.022668237896069993,0.021786275809497355,0.034848002074011494,0.9994710881559393,6.295858548986987e-16,0.06611866701859981
development_medium_aperture,development,16,0,iid_mc,16,0,0.05808747553775631,0.05325173894410997,0.05741506456767659,0.06688750750509583,0.9978853127604405,1.0142019070616194e-15,0.0
development_medium_aperture,development,16,0,antithetic_mc,16,0,0.04001049575996034,0.03675800017425148,0.036933961372619,0.05266263128540193,0.998807861530525,5.489701513061046e-16,0.0
development_medium_aperture,development,16,0,scrambled_sobol,16,0,0.01879143056109201,0.018041402309014857,0.01959894999857241,0.022691880046829524,0.9997764699858286,1.1713066015799349e-15,0.0
development_medium_aperture,development,16,0,cf_quadratic_cv,16,0,0.1195404728061473,0.12267307062505665,0.14124758519015082,0.1474424900943717,0.9896984553783507,1.9019454327032876e-15,0.0005206249770708382
development_medium_aperture,development,16,1,iid_mc,16,0,0.05124583660611745,0.04812010614994253,0.04893159064634539,0.0646838699093746,0.9980196315761406,4.84899013816803e-16,0.0
development_medium_aperture,development,16,1,antithetic_mc,16,0,0.0291074701329588,0.0288707727593548,0.025637902154658127,0.03730016933494529,0.9994416911853508,7.214242795504182e-16,0.0
development_medium_aperture,development,16,1,scrambled_sobol,16,0,0.016112262826866484,0.01601151522350518,0.016251019395728355,0.02373974553987335,0.9998020683785839,1.676477507779947e-15,0.0
development_medium_aperture,development,16,1,cf_quadratic_cv,16,0,0.1295043012734253,0.1217489135020217,0.1331792818855804,0.15334944502067274,0.9903874979473128,9.357235235811726e-16,0.0003333330387249589
development_medium_aperture,development,16,2,iid_mc,16,0,0.03352266226732644,0.03133843370658182,0.03182499585405379,0.04242941429003308,0.999312489804114,1.3801957884863994e-15,0.0
development_medium_aperture,development,16,2,antithetic_mc,16,0,0.056089426077273824,0.050699480196519146,0.06763489434647081,0.07057193398113669,0.9983506316735866,5.664675255960582e-16,0.0
development_medium_aperture,development,16,2,scrambled_sobol,16,0,0.02012335370224426,0.021596775859037635,0.019694028846184496,0.026300404905435937,0.9997147929443937,9.456207841224996e-16,0.0
development_medium_aperture,development,16,2,cf_quadratic_cv,16,0,0.05263887666537697,0.052174412694638135,0.051775811464510914,0.06595666167936298,0.9981215783337687,2.048407709712521e-16,0.00022666697623208165
development_medium_aperture,development,16,3,iid_mc,16,0,0.07519501467686672,0.07320716785481947,0.06962319148639039,0.06160880812949023,0.9984237967053736,5.279920682980225e-16,0.0
development_medium_aperture,development,16,3,antithetic_mc,16,0,0.04329130867285632,0.045311071467315105,0.039109274884205326,0.06665512199408573,0.9981034635892437,4.056808484388324e-16,0.0
development_medium_aperture,development,16,3,scrambled_sobol,16,0,0.026515532949950443,0.0251404937207516,0.025738715501341075,0.02949982637105095,0.9996150819514528,6.356202022321886e-16,0.0
development_medium_aperture,development,16,3,cf_quadratic_cv,16,0,0.05410151514510933,0.050045573937313036,0.05978336633437591,0.07215239734246782,0.9974225851614635,8.871417924252246e-16,0.00023383396910503507
development_medium_aperture,development,16,4,iid_mc,16,0,0.09455712004842318,0.09355358429882919,0.08442508020644157,0.08588913829023796,0.9967081696980594,5.526320726800821e-16,0.0
development_medium_aperture,development,16,4,antithetic_mc,16,0,0.03440208312224062,0.03177952741169753,0.03157834538448743,0.04754339994777993,0.9993696144958548,4.2479146541271445e-16,0.0
development_medium_aperture,development,16,4,scrambled_sobol,16,0,0.0219684598401425,0.020102019424342994,0.021373784792407036,0.023708583538009153,0.9997788581790886,8.531578353823832e-16,0.0
development_medium_aperture,development,16,4,cf_quadratic_cv,16,0,0.057028173310804266,0.056943355149626,0.05701738414831221,0.07273037377270812,0.9974581246693095,2.749754147944369e-15,0.00028954196022823453
development_medium_aperture,development,16,5,iid_mc,16,0,0.07886945600884578,0.07713081700608244,0.07456617490717315,0.09282228141191144,0.9966216099146964,4.977781590165645e-16,0.0
development_medium_aperture,development,16,5,antithetic_mc,16,0,0.037291734409052556,0.03706544766963916,0.036173210123457214,0.055394580187452906,0.9990462350514137,7.104057414213269e-16,0.0
development_medium_aperture,development,16,5,scrambled_sobol,16,0,0.017046258030041415,0.016336502590059247,0.018876456908888704,0.01891928133475052,0.999857906962474,4.662513648897965e-16,0.0
development_medium_aperture,development,16,5,cf_quadratic_cv,16,0,0.07937115166428903,0.08474749176167358,0.07565852917777795,0.1240021447312135,0.9938145731792721,4.31116108732683e-16,0.0002983750309795141
development_medium_aperture,development,16,6,iid_mc,16,0,0.09724383613052714,0.09110794404468432,0.08829026958913906,0.09633090595182481,0.9959978944768743,2.2847422413966994e-16,0.0
development_medium_aperture,development,16,6,antithetic_mc,16,0,0.05254662670435075,0.05032772615688019,0.05024995267007714,0.06608173990644005,0.9982899367799974,1.2779134044811789e-15,0.0
development_medium_aperture,development,16,6,scrambled_sobol,16,0,0.020884256295326045,0.021611680853832218,0.021198871531757476,0.030382256397106216,0.9995908630304652,2.2207718951958214e-15,0.0
development_medium_aperture,development,16,6,cf_quadratic_cv,16,0,0.14902086256683272,0.1350871857138353,0.1371705096509319,0.2149865651125441,0.9802014480515386,1.0808322340789665e-15,0.0002775419852696359
development_medium_aperture,development,16,7,iid_mc,16,0,0.04557210307381191,0.04972519109354212,0.04606582208805976,0.06303074147180648,0.998685015356195,7.261588124564253e-16,0.0
development_medium_aperture,development,16,7,antithetic_mc,16,0,0.045369014878192775,0.04262147804545485,0.04817108292351049,0.06183961819565137,0.998948241286008,1.3412866842458475e-15,0.0
development_medium_aperture,development,16,7,scrambled_sobol,16,0,0.018799583931470323,0.017730793376669083,0.019540877317721816,0.021799119114968585,0.9997662060619469,4.676358492422703e-16,0.0
development_medium_aperture,development,16,7,cf_quadratic_cv,16,0,0.2489992872776164,0.26699363996386866,0.2656255716543968,0.34897943199047093,0.9565925876251263,1.318462372139804e-15,0.0002624589833430946
development_medium_aperture,development,16,8,iid_mc,16,0,0.04701002066820895,0.04543829911694299,0.04681828560546585,0.05838598271685838,0.9989738100947765,1.3629579227417704e-15,0.0
development_medium_aperture,development,16,8,antithetic_mc,16,0,0.037532548548208394,0.03870751992094631,0.038086947270921316,0.052207150032391264,0.9987163146518182,1.0231108193732301e-15,0.0
development_medium_aperture,development,16,8,scrambled_sobol,16,0,0.022063661598626882,0.022975623426829617,0.020822581629672283,0.034017828167652364,0.9996527566165775,4.614486711789224e-16,0.0
development_medium_aperture,development,16,8,cf_quadratic_cv,16,0,0.15328835913033903,0.14646622985128482,0.13865481969229046,0.1874768518283644,0.9850410001068467,3.9477483900751454e-16,0.00024862500140443444
development_medium_aperture,development,16,9,iid_mc,16,0,0.08351761478140518,0.07968866626956976,0.07705422387117367,0.07936096861883063,0.997360065413556,3.9724976440348447e-16,0.0
development_medium_aperture,development,16,9,antithetic_mc,16,0,0.03335235203186394,0.034950160840822884,0.03170471074364067,0.04766395576887036,0.999292099595694,4.614873819620944e-16,0.0
development_medium_aperture,development,16,9,scrambled_sobol,16,0,0.027390770742460064,0.02516442237865805,0.0304315307853165,0.032385392762842954,0.9996263927078406,1.7385183391716462e-15,0.0
development_medium_aperture,development,16,9,cf_quadratic_cv,16,0,0.053704868424997484,0.051411390457508414,0.05400494509251783,0.07028006165888087,0.9981026388805896,7.069508643161256e-16,0.0002322500222362578
development_medium_aperture,development,16,10,iid_mc,16,0,0.1193422892475966,0.11536510899995678,0.10585653702252773,0.10267405039055431,0.9958281024424417,1.3358288174071482e-15,0.0
development_medium_aperture,development,16,10,antithetic_mc,16,0,0.028935720685744213,0.027266625089991708,0.029240773002433468,0.038771848419647745,0.9995124444905338,9.988142085292014e-16,0.0
development_medium_aperture,development,16,10,scrambled_sobol,16,0,0.022445082502648626,0.021105679776890734,0.02103062978013619,0.03053525387554217,0.9995549057993784,2.889971918209218e-16,0.0
development_medium_aperture,development,16,10,cf_quadratic_cv,16,0,0.09607713432719442,0.09983587551381468,0.09737333868191468,0.13647453262766218,0.9907867731959722,6.406061743329191e-16,0.00020424998365342617
development_medium_aperture,development,16,11,iid_mc,16,0,0.051338579231076646,0.04922558961989068,0.05258445849973817,0.06502059153726755,0.9984197286167183,8.085754804761796e-16,0.0
development_medium_aperture,development,16,11,antithetic_mc,16,0,0.01802974696676498,0.01883974640232105,0.019685520039870417,0.02726240045182302,0.999821085171129,8.521851998724055e-16,0.0
development_medium_aperture,development,16,11,scrambled_sobol,16,0,0.016240713679799696,0.01496906298007821,0.016779123460447003,0.01859651471857922,0.9998581562754104,6.894186673555477e-16,0.0
development_medium_aperture,development,16,11,cf_quadratic_cv,16,0,0.05339470685601315,0.05608421186396081,0.05078107617091879,0.07960266267200429,0.9972713099259142,3.2190110490837456e-16,0.0002740829950198531
development_medium_aperture,development,16,12,iid_mc,16,0,0.03438362434331282,0.033117015316152305,0.030913076518089184,0.05044951931872629,0.9989186334116532,1.119876509118767e-15,0.0
development_medium_aperture,development,16,12,antithetic_mc,16,0,0.018923134354133012,0.018198771865828103,0.018594020579158894,0.026540842498249523,0.9997241130374582,1.3110266300540424e-15,0.0
development_medium_aperture,development,16,12,scrambled_sobol,16,0,0.0189079845047365,0.018206694362097032,0.020533515054134952,0.021527111711505256,0.9997912092530323,1.7079321047554872e-15,0.0
development_medium_aperture,development,16,12,cf_quadratic_cv,16,0,0.037829678297315504,0.03613976017885773,0.03663998537470146,0.048165129962519426,0.9990071009381928,7.464440643562726e-16,0.00027779099764302373
development_medium_aperture,development,16,13,iid_mc,16,0,0.08581841989557483,0.0793478566610007,0.07860093009556725,0.07330677303664744,0.9975862950545822,4.846946692747582e-16,0.0
development_medium_aperture,development,16,13,antithetic_mc,16,0,0.03909338500719813,0.035246547848141005,0.04223055209744094,0.0504237876554997,0.9991022132914776,2.0243767246499522e-15,0.0
development_medium_aperture,development,16,13,scrambled_sobol,16,0,0.01747327875173278,0.016520663983008194,0.01737533274962686,0.021807626022776385,0.999786619488106,9.06883806499833e-16,0.0
development_medium_aperture,development,16,13,cf_quadratic_cv,16,0,0.025908553809533122,0.026846203880382603,0.027695194354415056,0.03264444644378583,0.9995115682994399,4.774783400933748e-16,0.0002556249964982271
development_medium_aperture,development,16,14,iid_mc,16,0,0.07827923628260225,0.07439149312218271,0.07125823636545987,0.08223991002769172,0.9968913438100299,7.759783308927347e-16,0.0
development_medium_aperture,development,16,14,antithetic_mc,16,0,0.062977254769313,0.05893965147109528,0.06133235299165244,0.07421153416148374,0.9972075964327619,1.4354920784726663e-15,0.0
development_medium_aperture,development,16,14,scrambled_sobol,16,0,0.025094439352685894,0.022024064482581016,0.024788042992420826,0.02908080529041339,0.999607801987155,1.9494025311446833e-15,0.0
development_medium_aperture,development,16,14,cf_quadratic_cv,16,0,0.055042338594432645,0.05013755779922257,0.05460818440372952,0.06241855160953511,0.9984298647557733,3.986465647223117e-16,0.0002799160429276526
development_medium_aperture,development,16,15,iid_mc,16,0,0.10579535386521312,0.10372011161409826,0.09722896434087876,0.10264871044787482,0.9956081734254854,1.972962729694989e-15,0.0
development_medium_aperture,development,16,15,antithetic_mc,16,0,0.03388429555150065,0.033903956572424836,0.03398913840494056,0.04991567074070311,0.9989295999873141,3.3727984338195044e-16,0.0
development_medium_aperture,development,16,15,scrambled_sobol,16,0,0.023903997941429233,0.024364047509896004,0.021211086239884252,0.036105493135370974,0.9995073564901625,9.760470562835543e-16,0.0
development_medium_aperture,development,16,15,cf_quadratic_cv,16,0,0.0640711639729581,0.05991792385973979,0.061715792860056407,0.07357079560464949,0.9974824459628305,1.235997967100972e-15,0.00024245795793831348
development_medium_aperture,development,16,16,iid_mc,16,0,0.039682758821765,0.039632883332762193,0.03910864846401462,0.049304017437343035,0.9988946010857421,8.012858731661811e-16,0.0
development_medium_aperture,development,16,16,antithetic_mc,16,0,0.053534054543556135,0.05065386661649208,0.05252964151730324,0.07128058204042133,0.9982027537042462,5.654527908155487e-16,0.0
development_medium_aperture,development,16,16,scrambled_sobol,16,0,0.017520602132911733,0.0166061957955678,0.018113022684034,0.019284751330155312,0.9998280772980167,2.9245045492065717e-16,0.0
development_medium_aperture,development,16,16,cf_quadratic_cv,16,0,0.04390663665259695,0.04586689716422843,0.038995423478124264,0.06528206300007973,0.9984418946720162,4.3025428601035605e-16,0.0002957920078188181
development_medium_aperture,development,16,17,iid_mc,16,0,0.028439021115474476,0.02753029755806034,0.02812282615396558,0.03417840422203913,0.9994609214707989,3.757415511784216e-16,0.0
development_medium_aperture,development,16,17,antithetic_mc,16,0,0.03132564255777687,0.03068524859546319,0.028737855061643853,0.041298297616949683,0.9993408788692933,2.8736392123360504e-16,0.0
development_medium_aperture,development,16,17,scrambled_sobol,16,0,0.017237755859932303,0.015493055079147436,0.016758799227172654,0.023143129431330945,0.9997586589860411,1.846247516695426e-15,0.0
development_medium_aperture,development,16,17,cf_quadratic_cv,16,0,0.06152074277097231,0.05737993915817457,0.0677579632585289,0.0734792569705511,0.9976267257143515,3.502118330429811e-16,0.0002833330072462559
development_medium_aperture,development,16,18,iid_mc,16,0,0.05431209561732694,0.052256181824739144,0.04947284719792558,0.05932105931164921,0.9986599506893193,3.929636218269003e-16,0.0
development_medium_aperture,development,16,18,antithetic_mc,16,0,0.03237219243516703,0.028599468259303967,0.028657721936510127,0.04385447149901741,0.999186457586173,6.101176118212318e-16,0.0
development_medium_aperture,development,16,18,scrambled_sobol,16,0,0.024874963084631906,0.023075081609447684,0.024091981565292058,0.033472765471022965,0.9995507565679165,5.551308950954355e-16,0.0
development_medium_aperture,development,16,18,cf_quadratic_cv,16,0,0.06807068145975292,0.06919431794737484,0.07048495362825441,0.09081184392264308,0.9964823537385746,5.359329357964974e-16,0.0002121669822372496
development_medium_aperture,development,16,19,iid_mc,16,0,0.06857077426948727,0.060310038023591826,0.0629297066447142,0.07566404030997122,0.9972607505679231,1.1244194109541945e-15,0.0
development_medium_aperture,development,16,19,antithetic_mc,16,0,0.041686479148792796,0.038571173824756506,0.04130697297317288,0.057003166135805854,0.9988263179907791,1.5288094146143713e-15,0.0
development_medium_aperture,development,16,19,scrambled_sobol,16,0,0.028013407074954293,0.027909503582811617,0.028913314960273856,0.03965866954309515,0.9995931495082955,5.7879950496815965e-16,0.0
development_medium_aperture,development,16,19,cf_quadratic_cv,16,0,0.13714521876235203,0.14603652879520976,0.1360152837943498,0.19822469726407324,0.986446587063552,1.104006065608205e-15,0.00026787503156811
development_medium_aperture,development,16,20,iid_mc,16,0,0.08069633056521097,0.07851322523231512,0.0742120546770174,0.08371545309427995,0.9968363287889748,4.268223236535557e-16,0.0
development_medium_aperture,development,16,20,antithetic_mc,16,0,0.03979708997851966,0.04165133678992262,0.037964572930797476,0.055840841369391304,0.9988042208263845,9.389787274435232e-16,0.0
development_medium_aperture,development,16,20,scrambled_sobol,16,0,0.023871913663441373,0.02431579291270718,0.02482809756286865,0.033175609385547165,0.9995778390431838,7.106491597661813e-16,0.0
development_medium_aperture,development,16,20,cf_quadratic_cv,16,0,0.20572640618582336,0.22087500238334737,0.19664782960049862,0.3009120243989407,0.9710155950309035,7.741459619938097e-16,0.0002899590181186795
development_medium_aperture,development,16,21,iid_mc,16,0,0.046000758855010315,0.04639259812149932,0.04307988596884801,0.05424110593790505,0.9988858949846104,4.4382088255802286e-16,0.0
development_medium_aperture,development,16,21,antithetic_mc,16,0,0.05430758767200661,0.050645114590021516,0.051020309235030675,0.0733000572755621,0.9982795390868114,7.072456382677658e-16,0.0
development_medium_aperture,development,16,21,scrambled_sobol,16,0,0.017949864166566572,0.01750717974261962,0.016174777991527056,0.023861214445621906,0.9997821566207428,1.1274797199283584e-15,0.0
development_medium_aperture,development,16,21,cf_quadratic_cv,16,0,0.052373429950227895,0.05334722187311059,0.05593992034022508,0.07152700459490385,0.9977263845140828,2.1348842673144865e-15,0.00031404197216033936
development_medium_aperture,development,16,22,iid_mc,16,0,0.07591431216637001,0.07312422142555859,0.07687358890226466,0.09369962910735714,0.9957393819647407,5.159114910562282e-16,0.0
