rig_id,rig_role,budget,replicate,iid_operator_relative_l2,cv_operator_relative_l2,cv_improvement_over_iid,cv_harms_iid
audit_boundary_crossing,audit,16,24,0.12042189018281052,0.20871678634190274,-0.7332130065808896,True
audit_boundary_crossing,audit,16,25,0.09910984713948978,0.09982655777131785,-0.007231477522302644,True
audit_boundary_crossing,audit,16,26,0.19212410123127455,0.06588906252426809,0.6570494690567097,False
audit_boundary_crossing,audit,16,27,0.08946612145946939,0.07989787423569951,0.10694827346577843,False
audit_boundary_crossing,audit,16,28,0.4016673932613513,0.8884784177264649,-1.2119754618676806,True
audit_boundary_crossing,audit,16,29,0.1416954506803437,0.06794631198471983,0.5204764044400934,False
audit_boundary_crossing,audit,16,30,0.13001483526371166,0.09422131713683451,0.2753033379173726,False
audit_boundary_crossing,audit,16,31,0.12436196796499198,0.11552820533279354,0.07103267000957363,False
audit_boundary_crossing,audit,32,0,0.0954085472993772,0.05521652007886483,0.42126233296893234,False
audit_boundary_crossing,audit,32,1,0.13522606392281103,0.051467236584082546,0.6193985457310894,False
audit_boundary_crossing,audit,32,2,0.12647112279173173,0.0477503868003201,0.622440397884711,False
audit_boundary_crossing,audit,32,3,0.10686319870073006,0.0480941735972732,0.5499463409104876,False
audit_boundary_crossing,audit,32,4,0.09824408221494678,0.04601599240619107,0.5316156315093528,False
audit_boundary_crossing,audit,32,5,0.07572362322661827,0.0764583003346409,-0.00970208604287153,True
audit_boundary_crossing,audit,32,6,0.08726033233038463,0.04437473437377122,0.49146727741352364,False
audit_boundary_crossing,audit,32,7,0.06384558156399216,0.058677627909355747,0.08094457796514223,False
audit_boundary_crossing,audit,32,8,0.10972907851054253,0.09154579834263565,0.16571067956393956,False
audit_boundary_crossing,audit,32,9,0.09019140553450275,0.05790222157870145,0.35800732635715565,False
audit_boundary_crossing,audit,32,10,0.11410934041953757,0.035915104869370856,0.6852570986974039,False
audit_boundary_crossing,audit,32,11,0.09907734438065363,0.0586003959865728,0.4085388909756101,False
audit_boundary_crossing,audit,32,12,0.05871966822591687,0.040083105109012244,0.31738195531355334,False
audit_boundary_crossing,audit,32,13,0.07878598037032027,0.05176425457339479,0.3429763223090503,False
audit_boundary_crossing,audit,32,14,0.1386976462218942,0.06349717297450087,0.5421899743495612,False
audit_boundary_crossing,audit,32,15,0.06530675776598135,0.036867791039889256,0.4354674416390353,False
audit_boundary_crossing,audit,32,16,0.10791623671593521,0.07122800811229515,0.3399694959731909,False
audit_boundary_crossing,audit,32,17,0.10358327552928352,0.043614669177471796,0.578941011909382,False
audit_boundary_crossing,audit,32,18,0.10068471029175882,0.04494309652535409,0.5536254075209596,False
audit_boundary_crossing,audit,32,19,0.05664136467326375,0.0682761249508771,-0.2054110162198348,True
audit_boundary_crossing,audit,32,20,0.06460447690091589,0.049248211781313875,0.2376966095268285,False
audit_boundary_crossing,audit,32,21,0.13307506160509125,0.05267439025155504,0.6041753457317971,False
audit_boundary_crossing,audit,32,22,0.18436767511238578,0.058589623759867274,0.6822131443369748,False
audit_boundary_crossing,audit,32,23,0.08282967437674553,0.03128984345769063,0.6222387243082622,False
audit_boundary_crossing,audit,32,24,0.09356333849792149,0.057366109080779874,0.3868740683932066,False
audit_boundary_crossing,audit,32,25,0.06682006692447327,0.03178963271412003,0.5242502113915591,False
audit_boundary_crossing,audit,32,26,0.11847740370796755,0.06515674520638487,0.45004918096459684,False
audit_boundary_crossing,audit,32,27,0.04323549670516869,0.05613852400861866,-0.2984359678214924,True
audit_boundary_crossing,audit,32,28,0.22311395605272305,0.07707560402293659,0.6545460203989965,False
audit_boundary_crossing,audit,32,29,0.08203866958246783,0.03431888959968496,0.5816742302825068,False
audit_boundary_crossing,audit,32,30,0.10428709689061624,0.04106249591911148,0.6062552593425746,False
audit_boundary_crossing,audit,32,31,0.06770796993408439,0.055705487715323104,0.17726838111445425,False
audit_boundary_crossing,audit,64,0,0.05027374709171352,0.02065081749012922,0.589232577940604,False
audit_boundary_crossing,audit,64,1,0.09588593548502676,0.03691056345713201,0.615057586178571,False
audit_boundary_crossing,audit,64,2,0.04824371542506146,0.03582290219190085,0.25745971519242256,False
audit_boundary_crossing,audit,64,3,0.07251391057652515,0.03322525849602811,0.5418084856840684,False
audit_boundary_crossing,audit,64,4,0.07072167502547541,0.040149998190441294,0.43228157172495657,False
audit_boundary_crossing,audit,64,5,0.07803426927405488,0.02608464207440606,0.665728373994286,False
audit_boundary_crossing,audit,64,6,0.09387906371647374,0.033034224927709556,0.6481193610166698,False
audit_boundary_crossing,audit,64,7,0.05253090527525346,0.027797253501095028,0.47084000636497875,False
audit_boundary_crossing,audit,64,8,0.07837316282730811,0.03667158139861685,0.5320900666032695,False
audit_boundary_crossing,audit,64,9,0.0977869463548496,0.040765945172208724,0.5831146518853638,False
audit_boundary_crossing,audit,64,10,0.07149484880895347,0.03638742578349424,0.4910482868391302,False
audit_boundary_crossing,audit,64,11,0.05987701331283687,0.04036620022215788,0.3258481345544354,False
audit_boundary_crossing,audit,64,12,0.04902144960432382,0.037961088501859704,0.22562288940326572,False
audit_boundary_crossing,audit,64,13,0.055927601170152864,0.028111915019998695,0.4973516755265143,False
audit_boundary_crossing,audit,64,14,0.10142415386696021,0.02786952490792378,0.7252180684249956,False
audit_boundary_crossing,audit,64,15,0.06592263334507814,0.04155173588171609,0.36968938021317094,False
audit_boundary_crossing,audit,64,16,0.09521253062423572,0.04375140873699743,0.540486861864159,False
audit_boundary_crossing,audit,64,17,0.08617203749239596,0.0352305656542393,0.5911601178358104,False
audit_boundary_crossing,audit,64,18,0.09492606168138737,0.044581552971539956,0.5303549712072245,False
audit_boundary_crossing,audit,64,19,0.06784238706239758,0.06000273714469987,0.1155568112673754,False
audit_boundary_crossing,audit,64,20,0.06280131760378953,0.028380683088792425,0.5480877763131535,False
audit_boundary_crossing,audit,64,21,0.11603814100438421,0.029073780760696628,0.7494463414439039,False
audit_boundary_crossing,audit,64,22,0.11739744209947267,0.03148195649428429,0.7318343915226949,False
audit_boundary_crossing,audit,64,23,0.06480650406473622,0.028298339422623574,0.5633410591881962,False
audit_boundary_crossing,audit,64,24,0.07939811170131993,0.045110961470826515,0.43183835856795844,False
audit_boundary_crossing,audit,64,25,0.07688445140659335,0.02149013205568784,0.7204879314018892,False
audit_boundary_crossing,audit,64,26,0.09290345242357119,0.03151867447204421,0.6607373176150406,False
audit_boundary_crossing,audit,64,27,0.04367474249429224,0.03768241170218804,0.13720357464929125,False
audit_boundary_crossing,audit,64,28,0.05595092370571863,0.040059514830104406,0.2840240665050896,False
audit_boundary_crossing,audit,64,29,0.07357211011215019,0.026655063048742142,0.6377015283629857,False
audit_boundary_crossing,audit,64,30,0.07454226995378295,0.04072305545384159,0.4536917714058031,False
audit_boundary_crossing,audit,64,31,0.09196342502057114,0.0337175810997968,0.6333587935393383,False
