case_id,split,family,base_seed,method,model_seed,field_relative_l2,field_rmse,field_nrmse_dynamic_range,field_mean_bias,h1_seminorm_relative_error,measured_reprojection_relative_l2,clean_reprojection_relative_l2,gate,correction_rms,optimization_forward_calls,optimization_adjoint_calls,grouped_adjoint_calls,evaluation_forward_calls,neural_inference_seconds,projection_variant,projection_iterations,damping_fraction,damping_absolute,preconditioner,projection_forward_calls,projection_adjoint_calls,paired_call_budget,matched_cgls_field_relative_l2,matched_huber_field_relative_l2,matched_base_landweber_field_relative_l2,field_gain_to_best_matched_classical,h1_gain_to_best_matched_classical,reprojection_ratio_to_matched_cgls,visible_correction_fraction,system_residual_fraction,exact_projection_approximation_error,exact_oracle_error_reduction_retention,oracle_reduction_defined,base_anchor_field_relative_l2,exact_oracle_field_relative_l2,raw_learned_field_relative_l2,exact_oracle_rank,exact_oracle_nullity_lower_bound,field_harm_to_best_matched_classical,converged,breakdown,projection_diagnostic_forward_calls,dense_oracle_used_by_algorithm,projection_target_mode,exact_oracle_internal_projection_residual,preconditioner_kind,preconditioner_is_oracle,preconditioner_setup_forward_equivalents,preconditioner_setup_adjoint_equivalents
3362d0532ed7c2a38730,ood,single_interface,3181,jacru_m2,43,0.38773626549041956,0.05045524552726862,0.04572236639573968,-0.0021490493675649426,0.7029611066768513,9.741149434671795e-05,0.030621708806764094,0.8883401155471802,0.06270525668116879,46,45,1,1,0.007127374992705882,affine_cg_identity_control,32,0.0,0.0,identity,33,32,46,0.6705218611293883,0.622248976360179,0.6668955700396451,0.3768792232355806,0.336651023893475,19.981963859544457,0.00049906625974023,0.0004990662597403548,0.0008562700436566048,0.9999797938986191,1,0.6654842510044179,0.3877306531730629,0.41288277145295726,150,850,0,0,0,1,False,affine_observation,2.2186796808618894e-15,identity,0,0,0
3362d0532ed7c2a38730,ood,single_interface,3181,jacru_m2,43,0.41288277145295726,0.05372750361973254,0.04868767519329968,-0.0015169953346381834,0.6717327817253231,0.19518749754275475,0.19098609701921332,0.8883401155471802,0.06687264869871064,14,13,1,1,0.007127374992705882,affine_pcg_dense_exact_jacobi_oracle,0,0.0,0.0,supplied_positive_diagonal,1,0,14,0.667134236080435,0.7070776981008436,0.6656058358133149,0.38110990393966704,0.3371349548598967,19.181885142899937,1.0,1.0,1.0,0.9094444915339455,1,0.6654842510044179,0.3877306531730629,0.41288277145295726,150,850,0,0,0,1,False,affine_observation,2.2186796808618894e-15,dense_exact_jacobi_oracle,1,1001,0
3362d0532ed7c2a38730,ood,single_interface,3181,jacru_m2,43,0.36640046026784384,0.04767886532546973,0.04320642040213788,-0.001675734134540553,0.6523752569361277,0.09227242015305395,0.09033980390850577,0.8883401155471802,0.06413361343547995,15,14,1,1,0.007127374992705882,affine_pcg_dense_exact_jacobi_oracle,1,0.0,0.0,supplied_positive_diagonal,2,1,15,0.6678379689371158,0.7018750851124439,0.6656534414812308,0.4513632388242597,0.36507353994017644,10.931849812013956,0.47273734903457215,0.47273734903457226,0.6672714264129176,1.0767953793281562,1,0.6654842510044179,0.3877306531730629,0.41288277145295726,150,850,0,0,0,1,False,affine_observation,2.2186796808618894e-15,dense_exact_jacobi_oracle,1,1001,0
3362d0532ed7c2a38730,ood,single_interface,3181,jacru_m2,43,0.3639069285316617,0.04735438766584205,0.042912379885920185,-0.0019920014811697336,0.6548247940310429,0.07421651251353076,0.07329138621207804,0.8883401155471802,0.0634475992533557,16,15,1,1,0.007127374992705882,affine_pcg_dense_exact_jacobi_oracle,2,0.0,0.0,supplied_positive_diagonal,3,2,16,0.6684682697889553,0.6974186580572092,0.6656977719097691,0.4556107672147967,0.37026782016137144,10.399341851682497,0.3802318972672624,0.38023189726726253,0.5459679700882241,1.085772875049728,1,0.6654842510044179,0.3877306531730629,0.41288277145295726,150,850,0,0,0,1,False,affine_observation,2.2186796808618894e-15,dense_exact_jacobi_oracle,1,1001,0
3362d0532ed7c2a38730,ood,single_interface,3181,jacru_m2,43,0.3797726053846344,0.04941895240306245,0.0447832812040378,-0.0019087133979977492,0.681043044856573,0.0447105048255866,0.04959121044278618,0.8883401155471802,0.06271859959571821,18,17,1,1,0.007127374992705882,affine_pcg_dense_exact_jacobi_oracle,4,0.0,0.0,supplied_positive_diagonal,5,4,18,0.6693665039742189,0.68991298894323,0.6657828206093377,0.43263876646080035,0.3571323564212865,9.164377056396004,0.2290643887977149,0.2290643887977149,0.337641469202448,1.028651466085636,1,0.6654842510044179,0.3877306531730629,0.41288277145295726,150,850,0,0,0,1,False,affine_observation,2.2186796808618894e-15,dense_exact_jacobi_oracle,1,1001,0
3362d0532ed7c2a38730,ood,single_interface,3181,jacru_m2,43,0.38236188113089215,0.049755889014730666,0.045088611978862936,-0.0020568161948604116,0.6909256297080008,0.020007252028376107,0.03653451890712155,0.8883401155471802,0.0625541817405701,22,21,1,1,0.007127374992705882,affine_pcg_dense_exact_jacobi_oracle,8,0.0,0.0,supplied_positive_diagonal,9,8,22,0.6705333006248226,0.6774388427168548,0.6659502609868849,0.4297645161327616,0.3607829231809236,11.885961513203483,0.1025027334242739,0.10250273342427386,0.16399848160212768,1.0193292619216783,1,0.6654842510044179,0.3877306531730629,0.41288277145295726,150,850,0,0,0,1,False,affine_observation,2.2186796808618894e-15,dense_exact_jacobi_oracle,1,1001,0
3362d0532ed7c2a38730,ood,single_interface,3181,jacru_m2,43,0.38593744463419777,0.050221169027239804,0.04551024709303674,-0.002144954905085094,0.7011377035701982,0.009082497903686091,0.03005523069031714,0.8883401155471802,0.06263133581072879,26,25,1,1,0.007127374992705882,affine_pcg_dense_exact_jacobi_oracle,12,0.0,0.0,supplied_positive_diagonal,13,12,26,0.6705930297157485,0.6662209267091928,0.666116526295944,0.42070651166642126,0.3549155524606419,15.911942528568543,0.04653217044138096,0.04653217044138094,0.06849876232712486,1.0064561127303702,1,0.6654842510044179,0.3877306531730629,0.41288277145295726,150,850,0,0,0,1,False,affine_observation,2.2186796808618894e-15,dense_exact_jacobi_oracle,1,1001,0
3362d0532ed7c2a38730,ood,single_interface,3181,jacru_m2,43,0.38764163438864874,0.05044293139547514,0.04571120737273181,-0.0021417942655558796,0.7028668616334013,0.0013574781484391619,0.03062176334904758,0.8883401155471802,0.06269169175500182,34,33,1,1,0.007127374992705882,affine_pcg_dense_exact_jacobi_oracle,20,0.0,0.0,supplied_positive_diagonal,21,20,34,0.6705545203075423,0.6463067796978499,0.6664403366237726,0.40022038052908526,0.34906010645582464,11.29887369346367,0.006954739240620746,0.006954739240620697,0.010787396293778213,1.0003204955223233,1,0.6654842510044179,0.3877306531730629,0.41288277145295726,150,850,0,0,0,1,False,affine_observation,2.2186796808618894e-15,dense_exact_jacobi_oracle,1,1001,0
3362d0532ed7c2a38730,ood,single_interface,3181,jacru_m2,43,0.3877391395618792,0.050455619523704,0.04572270530999667,-0.0021491305088407156,0.7029623769252933,6.311286044008126e-05,0.030618058448580284,0.8883401155471802,0.06270562767628154,46,45,1,1,0.007127374992705882,affine_pcg_dense_exact_jacobi_oracle,32,0.0,0.0,supplied_positive_diagonal,33,32,46,0.6705218611293883,0.622248976360179,0.6668955700396451,0.3768746043907631,0.33664982522402465,12.94630479538134,0.0003233447901869675,0.00032334479018682763,0.0005809251388713784,0.9999694463406321,1,0.6654842510044179,0.3877306531730629,0.41288277145295726,150,850,0,0,0,1,False,affine_observation,2.2186796808618894e-15,dense_exact_jacobi_oracle,1,1001,0
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,43,0.6181816449677765,0.04240940710341949,0.08545906983267156,-0.008473976552869342,0.8438796153238299,0.43408557900110817,0.432020297423241,0.8864409327507019,0.048363870700803197,14,13,1,1,0.008003707975149155,affine_cg_identity_control,0,0.0,0.0,identity,1,0,14,0.6406253378960836,0.661275856399835,0.6402586439732658,0.03503403877532498,0.07442951067381169,80.26888792223833,1.0,1.0,1.0,0.1401062990894767,1,0.6402347729604255,0.4828319428523721,0.6181816449677765,150,850,0,0,0,1,False,affine_observation,2.3462861873278307e-15,identity,0,0,0
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,43,0.5045155836575981,0.03461152066148725,0.06974557210884702,-0.007640377430429081,0.7927076135484258,0.18223232709991732,0.18338634836093778,0.8864409327507019,0.044091005384640496,15,14,1,1,0.008003707975149155,affine_cg_identity_control,1,0.0,0.0,identity,2,1,15,0.6407587971689701,0.6525566843848862,0.6402707893474214,0.21262792506841582,0.1380507386452021,40.275829101476376,0.4198073742031686,0.4198073742031685,0.5553459016210193,0.8622410995384221,1,0.6402347729604255,0.4828319428523721,0.6181816449677765,150,850,0,0,0,1,False,affine_observation,2.3462861873278307e-15,identity,0,0,0
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,43,0.48258344395462843,0.033106899731888476,0.06671361495885157,-0.007523104459256052,0.8040133109808458,0.12620337674821436,0.12607384783916764,0.8864409327507019,0.04331157370468785,16,15,1,1,0.008003707975149155,affine_cg_identity_control,2,0.0,0.0,identity,3,2,16,0.6409047691832784,0.6449229904330439,0.6402826199947947,0.2470278469458153,0.1322900542494706,34.50223170765966,0.29073386183117633,0.29073386183117644,0.43440920460370874,1.0015787447885978,1,0.6402347729604255,0.4828319428523721,0.6181816449677765,150,850,0,0,0,1,False,affine_observation,2.3462861873278307e-15,identity,0,0,0
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,43,0.48026699182198995,0.03294798307312264,0.0663933824734993,-0.007361637715967278,0.8089912972703651,0.056286932600889766,0.057108020122294025,0.8864409327507019,0.04251526985070212,18,17,1,1,0.008003707975149155,affine_cg_identity_control,4,0.0,0.0,identity,5,4,18,0.6409982169615038,0.6320376915436141,0.6403053596047246,0.2401291912685735,0.13687328229669657,22.083362002084954,0.1296678243272073,0.1296678243272073,0.2567065442755854,1.016295456877245,1,0.6402347729604255,0.4828319428523721,0.6181816449677765,150,850,0,0,0,1,False,affine_observation,2.3462861873278307e-15,identity,0,0,0
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,43,0.4824096150677136,0.03309497446673136,0.0666895843925824,-0.0073310553878847265,0.8216185892399696,0.026028637870749216,0.030634242366628907,0.8864409327507019,0.04214755967560719,22,21,1,1,0.008003707975149155,affine_cg_identity_control,8,0.0,0.0,identity,9,8,22,0.6409162104625761,0.6120998790531461,0.6403469495984485,0.21187761740134572,0.13299428300572885,23.315930254531903,0.05996199627420189,0.059961996274201866,0.09258844965854478,1.0026831015958768,1,0.6402347729604255,0.4828319428523721,0.6181816449677765,150,850,0,0,0,1,False,affine_observation,2.3462861873278307e-15,identity,0,0,0
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,43,0.48221941970072324,0.03308192640421844,0.06666329128070858,-0.0072660177408986224,0.8234840943548911,0.00931906989206949,0.021196160765211285,0.8864409327507019,0.042105310504383806,26,25,1,1,0.008003707975149155,affine_cg_identity_control,12,0.0,0.0,identity,13,12,26,0.6408623335301321,0.5964894057178893,0.6403833562975623,0.19157085594779244,0.13139243155783192,24.136494444777092,0.021468278014473503,0.021468278014473496,0.03873726242132102,1.0038914367119598,1,0.6402347729604255,0.4828319428523721,0.6181816449677765,150,850,0,0,0,1,False,affine_observation,2.3462861873278307e-15,identity,0,0,0
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,43,0.4827801286143707,0.033120392982414294,0.06674080516776308,-0.007246916890683843,0.8241844079634973,0.002235037627332153,0.019671118163088634,0.8864409327507019,0.04210610381538294,34,33,1,1,0.008003707975149155,affine_cg_identity_control,20,0.0,0.0,identity,21,20,34,0.6408870959768956,0.5720010338435276,0.6404438933304817,0.1559803216257185,0.11829519812086867,48.28273065876553,0.005148841001526216,0.005148841001526232,0.008585095958776346,1.000329182378524,1,0.6402347729604255,0.4828319428523721,0.6181816449677765,150,850,0,0,0,1,False,affine_observation,2.3462861873278307e-15,identity,0,0,0
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,43,0.4828289401928167,0.03312374162616411,0.06674755300980112,-0.007246534773067716,0.8243118374019398,9.84699685377344e-05,0.019792461198138784,0.8864409327507019,0.042108876130754494,46,45,1,1,0.008003707975149155,affine_cg_identity_control,32,0.0,0.0,identity,33,32,46,0.640890873320525,0.5431160163785876,0.6405153302222761,0.11100220646733218,0.086719649236136,39.93111151341898,0.0002268445977042767,0.00022684459770422666,0.0004915023291048446,1.0000190762742533,1,0.6402347729604255,0.4828319428523721,0.6181816449677765,150,850,0,0,0,1,False,affine_observation,2.3462861873278307e-15,identity,0,0,0
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,43,0.6181816449677765,0.04240940710341949,0.08545906983267156,-0.008473976552869342,0.8438796153238299,0.43408557900110817,0.432020297423241,0.8864409327507019,0.048363870700803197,14,13,1,1,0.008003707975149155,affine_pcg_dense_exact_jacobi_oracle,0,0.0,0.0,supplied_positive_diagonal,1,0,14,0.6406253378960836,0.661275856399835,0.6402586439732658,0.03503403877532498,0.07442951067381169,80.26888792223833,1.0,1.0,1.0,0.1401062990894767,1,0.6402347729604255,0.4828319428523721,0.6181816449677765,150,850,0,0,0,1,False,affine_observation,2.3462861873278307e-15,dense_exact_jacobi_oracle,1,1001,0
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,43,0.4952206583575057,0.033973856514943335,0.06846061698800797,-0.007685115302497726,0.7959706579260912,0.14487759585577517,0.14644797050258693,0.8864409327507019,0.043871723616678626,15,14,1,1,0.008003707975149155,affine_pcg_dense_exact_jacobi_oracle,1,0.0,0.0,supplied_positive_diagonal,2,1,15,0.6407587971689701,0.6525566843848862,0.6402707893474214,0.22713404709305227,0.13450267294856194,32.01992414946563,0.33375353355243653,0.33375353355243664,0.5242971022339397,0.9212929303963018,1,0.6402347729604255,0.4828319428523721,0.6181816449677765,150,850,0,0,0,1,False,affine_observation,2.3462861873278307e-15,dense_exact_jacobi_oracle,1,1001,0
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,43,0.47909073190548723,0.032867287559005594,0.06623077318355343,-0.007535009872576005,0.8031082826358795,0.10904757599300605,0.1084377391699444,0.8864409327507019,0.04298474613268069,16,15,1,1,0.008003707975149155,affine_pcg_dense_exact_jacobi_oracle,2,0.0,0.0,supplied_positive_diagonal,3,2,16,0.6409047691832784,0.6449229904330439,0.6402826199947947,0.25247750533046437,0.1332667819794573,29.812076594238622,0.25121216015500863,0.25121216015500863,0.3715463012275812,1.023768384242625,1,0.6402347729604255,0.4828319428523721,0.6181816449677765,150,850,0,0,0,1,False,affine_observation,2.3462861873278307e-15,dense_exact_jacobi_oracle,1,1001,0
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,43,0.48052348066204953,0.03296557909805175,0.06642884017088062,-0.00736267046864336,0.8068472962099654,0.055373593983485084,0.05703450713203831,0.8864409327507019,0.042463508572821745,18,17,1,1,0.008003707975149155,affine_pcg_dense_exact_jacobi_oracle,4,0.0,0.0,supplied_positive_diagonal,5,4,18,0.6409982169615038,0.6320376915436141,0.6403053596047246,0.23972337869838772,0.13916075387304003,21.725026836414322,0.12756377235776295,0.12756377235776292,0.24091568240719044,1.0146659509790126,1,0.6402347729604255,0.4828319428523721,0.6181816449677765,150,850,0,0,0,1,False,affine_observation,2.3462861873278307e-15,dense_exact_jacobi_oracle,1,1001,0
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,43,0.481896964096532,0.033059804830240555,0.06661871416292962,-0.007326852957449031,0.819684451038229,0.02357607084157876,0.02827915126805272,0.8864409327507019,0.0421357712095042,22,21,1,1,0.008003707975149155,affine_pcg_dense_exact_jacobi_oracle,8,0.0,0.0,supplied_positive_diagonal,9,8,22,0.6409162104625761,0.6120998790531461,0.6403469495984485,0.21271514570142422,0.13503526516013378,21.118970041682438,0.05431203426713831,0.054312034267138334,0.08855970607127776,1.0059400377693224,1,0.6402347729604255,0.4828319428523721,0.6181816449677765,150,850,0,0,0,1,False,affine_observation,2.3462861873278307e-15,dense_exact_jacobi_oracle,1,1001,0
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,43,0.48253698507325266,0.03310371249132598,0.06670719235989517,-0.007256897110610305,0.8231514990318715,0.006992669882366263,0.0199996869934371,0.8864409327507019,0.04209788561030805,26,25,1,1,0.008003707975149155,affine_pcg_dense_exact_jacobi_oracle,12,0.0,0.0,supplied_positive_diagonal,13,12,26,0.6408623335301321,0.5964894057178893,0.6403833562975623,0.19103846531438762,0.13174325170940954,18.111092600939028,0.016108966113219835,0.016108966113219873,0.03537510467751902,1.0018739039121274,1,0.6402347729604255,0.4828319428523721,0.6181816449677765,150,850,0,0,0,1,False,affine_observation,2.3462861873278307e-15,dense_exact_jacobi_oracle,1,1001,0
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,43,0.48294842450591025,0.033131938664878714,0.06676407083807974,-0.00724312508425902,0.8244025382531178,0.0017011816747652965,0.019856063730683375,0.8864409327507019,0.04210820924734478,34,33,1,1,0.008003707975149155,affine_pcg_dense_exact_jacobi_oracle,20,0.0,0.0,supplied_positive_diagonal,21,20,34,0.6408870959768956,0.5720010338435276,0.6404438933304817,0.15568609857089516,0.11806184436904402,36.75002854531981,0.003919000669591361,0.003919000669591335,0.006881836371237859,0.9992599773875844,1,0.6402347729604255,0.4828319428523721,0.6181816449677765,150,850,0,0,0,1,False,affine_observation,2.3462861873278307e-15,dense_exact_jacobi_oracle,1,1001,0
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,43,0.4828295105064217,0.033123780751657485,0.06674763185146618,-0.007246039661588121,0.8243130752831065,7.369458887516601e-05,0.019782653533001897,0.8864409327507019,0.04210886249930213,46,45,1,1,0.008003707975149155,affine_pcg_dense_exact_jacobi_oracle,32,0.0,0.0,supplied_positive_diagonal,33,32,46,0.640890873320525,0.5431160163785876,0.6405153302222761,0.11100115639039132,0.08671827774964895,29.884307774325666,0.00016976972385202848,0.00016976972385201048,0.0003327144507617612,1.0000154530001062,1,0.6402347729604255,0.4828319428523721,0.6181816449677765,150,850,0,0,0,1,False,affine_observation,2.3462861873278307e-15,dense_exact_jacobi_oracle,1,1001,0
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,43,0.29821105596375796,0.03386292612712444,0.03381860515459136,0.0026293144173930656,0.5177087683681851,0.21271864804259794,0.2111473423431953,0.887431263923645,0.056475988255860116,14,13,1,1,0.008948917035013437,affine_cg_identity_control,0,0.0,0.0,identity,1,0,14,0.605391658246796,0.62233622654297,0.6051159048406641,0.5074080524542208,0.47025171693041673,46.640269337124515,1.0,1.0,1.0,0.9657775187257277,1,0.6051581214027127,0.28733433746958825,0.29821105596375796,150,850,0,0,0,1,False,affine_observation,2.2104377043920566e-15,identity,0,0,0
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,43,0.29698182504281584,0.033723342583735966,0.0336792043029871,0.0026904513718626686,0.5481673933797757,0.0748136052358024,0.07329521112832701,0.887431263923645,0.0539518977550306,15,14,1,1,0.008948917035013437,affine_cg_identity_control,1,0.0,0.0,identity,2,1,15,0.6054917859038645,0.6148226208955355,0.6051069839860714,0.5095196467455161,0.4465978054234749,21.32334373821993,0.35170214705774466,0.35170214705774466,0.5650244776903595,0.9696451679800729,1,0.6051581214027127,0.28733433746958825,0.29821105596375796,150,850,0,0,0,1,False,affine_observation,2.2104377043920566e-15,identity,0,0,0
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,43,0.28882699694935443,0.032797332847390566,0.03275440656031099,0.0024208979668899535,0.5478348296832596,0.05440012426296081,0.052769318603688546,0.887431263923645,0.05346613343941733,16,15,1,1,0.008948917035013437,affine_cg_identity_control,2,0.0,0.0,identity,3,2,16,0.6055310476203346,0.6083350400823647,0.6051014307523592,0.5230186823872858,0.4531722968978899,18.651147573651944,0.25573744833159584,0.2557374483315959,0.43555695068823586,0.9953034997529314,1,0.6051581214027127,0.28733433746958825,0.29821105596375796,150,850,0,0,0,1,False,affine_observation,2.2104377043920566e-15,identity,0,0,0
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,43,0.28448367637462774,0.032304133347147136,0.03226185257668422,0.0022894969276489358,0.55064747934903,0.03052547053632227,0.03539094065198132,0.887431263923645,0.053023298945977966,18,17,1,1,0.008948917035013437,affine_cg_identity_control,4,0.0,0.0,identity,5,4,18,0.6055583377315729,0.5976050027544658,0.6050959382846871,0.5239603499579274,0.45965202010490513,14.802655528922065,0.14350161970853348,0.1435016197085335,0.26261153705717794,1.0089693133084097,1,0.6051581214027127,0.28733433746958825,0.29821105596375796,150,850,0,0,0,1,False,affine_observation,2.2104377043920566e-15,identity,0,0,0
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,43,0.2863529704543605,0.03251639833889028,0.032473839748641986,0.0024753474998267864,0.5534781851995256,0.012522210813415131,0.027127598381322986,0.887431263923645,0.05287378796569201,22,21,1,1,0.008948917035013437,affine_cg_identity_control,8,0.0,0.0,identity,9,8,22,0.6056318267474424,0.581685705045005,0.6050963082210976,0.5077187423194364,0.46618836663129437,12.705893740857437,0.05886748025451675,0.05886748025451686,0.13008878126984597,1.0030877708492523,1,0.6051581214027127,0.28733433746958825,0.29821105596375796,150,850,0,0,0,1,False,affine_observation,2.2104377043920566e-15,identity,0,0,0
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,43,0.28674306529015997,0.03256069499504396,0.0325180784277953,0.002510877345903504,0.5535218037092486,0.005780870632957126,0.02412667048849422,0.887431263923645,0.05285174301010752,26,25,1,1,0.008948917035013437,affine_cg_identity_control,12,0.0,0.0,identity,13,12,26,0.6056948846095128,0.5698116370335603,0.605104716381311,0.4967756945383837,0.46814794685146516,16.221691902982677,0.027176134702583666,0.02717613470258367,0.0614611306997827,1.0018603773830617,1,0.6051581214027127,0.28733433746958825,0.29821105596375796,150,850,0,0,0,1,False,affine_observation,2.2104377043920566e-15,identity,0,0,0
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,43,0.28739270532760974,0.032634463932034875,0.03259175081344219,0.0025215457862448024,0.5550736893393401,0.0011320914794497477,0.024272917129110453,0.887431263923645,0.05285147618918976,34,33,1,1,0.008948917035013437,affine_cg_identity_control,20,0.0,0.0,identity,21,20,34,0.6057192264407615,0.5515932415240528,0.6051344776122273,0.4789771090495174,0.4612722654852177,24.99145884244735,0.00532201332542806,0.0053220133254280756,0.011036476426697441,0.9998163515099494,1,0.6051581214027127,0.28733433746958825,0.29821105596375796,150,850,0,0,0,1,False,affine_observation,2.2104377043920566e-15,identity,0,0,0
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,43,0.28734034653829577,0.03262851840527056,0.03258581306838958,0.0025187955466684877,0.5549897617871643,7.369447316098742e-05,0.024081039691890745,0.887431263923645,0.05284891043033333,46,45,1,1,0.008948917035013437,affine_cg_identity_control,32,0.0,0.0,identity,33,32,46,0.605720111943375,0.5293937547675123,0.6051944378344908,0.45722754764176676,0.44496749377489636,24.488596424132176,0.00034644105648052887,0.00034644105648055614,0.0007531543646598279,0.9999810930804701,1,0.6051581214027127,0.28733433746958825,0.29821105596375796,150,850,0,0,0,1,False,affine_observation,2.2104377043920566e-15,identity,0,0,0
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,43,0.29821105596375796,0.03386292612712444,0.03381860515459136,0.0026293144173930656,0.5177087683681851,0.21271864804259794,0.2111473423431953,0.887431263923645,0.056475988255860116,14,13,1,1,0.008948917035013437,affine_pcg_dense_exact_jacobi_oracle,0,0.0,0.0,supplied_positive_diagonal,1,0,14,0.605391658246796,0.62233622654297,0.6051159048406641,0.5074080524542208,0.47025171693041673,46.640269337124515,1.0,1.0,1.0,0.9657775187257277,1,0.6051581214027127,0.28733433746958825,0.29821105596375796,150,850,0,0,0,1,False,affine_observation,2.2104377043920566e-15,dense_exact_jacobi_oracle,1,1001,0
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,43,0.2944860971882619,0.03343994380866695,0.03339617645006694,0.0029005354279217467,0.5425555781943492,0.07406156209125685,0.07337369407116684,0.887431263923645,0.05387803029646172,15,14,1,1,0.008948917035013437,affine_pcg_dense_exact_jacobi_oracle,1,0.0,0.0,supplied_positive_diagonal,2,1,15,0.6054917859038645,0.6148226208955355,0.6051069839860714,0.5136414662526599,0.45226321142295456,21.108996702990535,0.34816675816981346,0.34816675816981335,0.5478483019994564,0.9774977201826452,1,0.6051581214027127,0.28733433746958825,0.29821105596375796,150,850,0,0,0,1,False,affine_observation,2.2104377043920566e-15,dense_exact_jacobi_oracle,1,1001,0
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,43,0.28783032306141126,0.03268415698229335,0.032641378823712465,0.0025299073882078795,0.5474804288963827,0.05083012729571065,0.04990230869589655,0.887431263923645,0.05340994536254056,16,15,1,1,0.008948917035013437,affine_pcg_dense_exact_jacobi_oracle,2,0.0,0.0,supplied_positive_diagonal,3,2,16,0.6055310476203346,0.6083350400823647,0.6051014307523592,0.524664632486558,0.4535260461627505,17.427169849781052,0.23895473087781038,0.23895473087781058,0.4181273303698167,0.9984394321101929,1,0.6051581214027127,0.28733433746958825,0.29821105596375796,150,850,0,0,0,1,False,affine_observation,2.2104377043920566e-15,dense_exact_jacobi_oracle,1,1001,0
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,43,0.28575138301940173,0.032448085945833025,0.03240561676521475,0.00230779376251905,0.5507634371440399,0.027305276753137934,0.032564970147699906,0.887431263923645,0.053003690342625163,18,17,1,1,0.008948917035013437,affine_pcg_dense_exact_jacobi_oracle,4,0.0,0.0,supplied_positive_diagonal,5,4,18,0.6055583377315729,0.5976050027544658,0.6050959382846871,0.521839037989435,0.45953823122429366,13.241093381923067,0.12836334286813406,0.12836334286813403,0.25125549824464716,1.0049806041278508,1,0.6051581214027127,0.28733433746958825,0.29821105596375796,150,850,0,0,0,1,False,affine_observation,2.2104377043920566e-15,dense_exact_jacobi_oracle,1,1001,0
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,43,0.2870607330770267,0.03259676730217177,0.032554103522236075,0.0025050790157952196,0.5530501165796345,0.011221551770856594,0.027343226766261487,0.887431263923645,0.05286790393728413,22,21,1,1,0.008948917035013437,affine_pcg_dense_exact_jacobi_oracle,8,0.0,0.0,supplied_positive_diagonal,9,8,22,0.6056318267474424,0.581685705045005,0.6050963082210976,0.506501998265856,0.46660122483472216,11.386155889923824,0.05275302317928151,0.05275302317928155,0.12232145901601175,1.0008608682118616,1,0.6051581214027127,0.28733433746958825,0.29821105596375796,150,850,0,0,0,1,False,affine_observation,2.2104377043920566e-15,dense_exact_jacobi_oracle,1,1001,0
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,43,0.2869434619396665,0.03258345074739671,0.032540804396629895,0.002500154545022085,0.5533592015990751,0.005775709331057841,0.024002957230288818,0.887431263923645,0.05285197410106026,26,25,1,1,0.008948917035013437,affine_pcg_dense_exact_jacobi_oracle,12,0.0,0.0,supplied_positive_diagonal,13,12,26,0.6056948846095128,0.5698116370335603,0.605104716381311,0.49642400524935865,0.46830418327352213,16.207208781919363,0.02715187118856278,0.02715187118856282,0.05470885742397778,1.0012298498403254,1,0.6051581214027127,0.28733433746958825,0.29821105596375796,150,850,0,0,0,1,False,affine_observation,2.2104377043920566e-15,dense_exact_jacobi_oracle,1,1001,0
