method,model_seed,split,projection_variant,projection_iterations,case_count,paired_call_budget,damping_fraction,field_relative_l2_mean,h1_seminorm_relative_error_mean,field_gain_to_best_matched_classical_mean,h1_gain_to_best_matched_classical_mean,reprojection_ratio_to_matched_cgls_mean,visible_correction_fraction_mean,visible_correction_fraction_maximum,system_residual_fraction_mean,exact_projection_approximation_error_mean,exact_oracle_error_reduction_retention_mean,oracle_reduction_defined_rate,field_harm_rate,worst_field_gain_to_best_matched_classical,breakdown_rate
pooled_cnn,29,development,affine_pcg_dense_exact_jacobi_oracle,1,12,15,0.0,0.3512667804027359,0.5928019537305348,0.46283924826029904,0.3943118974020418,20.40461692008066,0.4385089616293456,0.5623274103369004,0.4385089616293456,0.61005888145548,1.1966104778134155,1.0,0.0,0.08838444049929499,0.0
pooled_cnn,29,development,affine_pcg_dense_exact_jacobi_oracle,2,12,16,0.0,0.3507380488253149,0.6116725348984116,0.4630299452506918,0.3811368284267475,16.418918112344652,0.314932726111794,0.5977497907624769,0.314932726111794,0.4861916859974496,1.1962773568441893,1.0,0.0,0.08969095161541232,0.0
pooled_cnn,29,development,affine_pcg_dense_exact_jacobi_oracle,4,12,18,0.0,0.3660825381787447,0.6383748346831627,0.43479328385668886,0.3641773596262781,14.706535426147,0.19361880594371608,0.45606159626215276,0.19361880594371608,0.3289282150711016,1.1020146523906087,1.0,0.08333333333333333,-0.015114052209411706,0.0
pooled_cnn,29,development,affine_pcg_dense_exact_jacobi_oracle,8,12,22,0.0,0.37977875846040116,0.6650517184204857,0.40209556088094445,0.34717239752403845,17.631565653815652,0.08770881498182771,0.1690087800610013,0.08770881498182774,0.14842524119362668,1.0243486538482833,1.0,0.08333333333333333,-0.08994275807561392,0.0
pooled_cnn,29,development,affine_pcg_dense_exact_jacobi_oracle,12,12,26,0.0,0.38425478470262747,0.6738079581167526,0.3839662571635407,0.3396946487219352,15.839769103614811,0.03424971622172952,0.06843314118041562,0.034249716221729544,0.05481711296950093,1.0023205782361109,1.0,0.08333333333333333,-0.10914497402671285,0.0
pooled_cnn,29,development,affine_pcg_dense_exact_jacobi_oracle,20,12,34,0.0,0.38477121874177006,0.6739810352750776,0.3639073908636945,0.3324324202808124,16.878923090652062,0.004050802716570221,0.009214467139919852,0.004050802716570201,0.007119959887999946,0.9997778615555949,1.0,0.08333333333333333,-0.12424686843447941,0.0
pooled_cnn,29,development,affine_pcg_dense_exact_jacobi_oracle,32,12,46,0.0,0.3847420877510505,0.6739259877160905,0.3396222191972693,0.31589949444771576,18.049167490577144,0.00016003409858356756,0.0004048773462129526,0.00016003409858356666,0.00022141753298156035,1.000006848711637,1.0,0.08333333333333333,-0.13913193270194762,0.0
pooled_cnn,29,ood,affine_cg_identity_control,0,18,14,0.0,0.4559575078140624,0.6716590248612516,0.30222619086630653,0.3057200165778023,44.52754029222867,1.0,1.0,1.0,1.0,0.8282820374121771,1.0,0.0,0.08640102807625073,0.0
pooled_cnn,29,ood,affine_cg_identity_control,1,18,15,0.0,0.41128002017521215,0.6571629429535585,0.3673343805407215,0.32863126414394217,24.88956747161228,0.4621178523535792,0.6072193471696473,0.46211785235357933,0.613023584520554,1.045595710104038,1.0,0.0,0.2168067872296186,0.0
pooled_cnn,29,ood,affine_cg_identity_control,2,18,16,0.0,0.396511407183207,0.6578598177787857,0.3873881355418514,0.3344443523541495,20.072889395380265,0.3209518817858493,0.503364396094898,0.3209518817858493,0.47283875141539106,1.1124714566059506,1.0,0.0,0.23491162139264046,0.0
pooled_cnn,29,ood,affine_cg_identity_control,4,18,18,0.0,0.40547787551154874,0.6787857705621931,0.36657379888765346,0.32386140343809355,16.64974471039388,0.19030682187428188,0.36423163915648976,0.19030682187428188,0.30347100640983987,1.0648784229403807,1.0,0.0,0.15507891524869585,0.0
pooled_cnn,29,ood,affine_cg_identity_control,8,18,22,0.0,0.4167222042126054,0.704775474536682,0.33471040561407406,0.307643987267443,16.3839024771065,0.07886107444579168,0.13133092435586907,0.07886107444579168,0.12705010722735455,1.0083632961543345,1.0,0.0,0.09600547906752178,0.0
pooled_cnn,29,ood,affine_cg_identity_control,12,18,26,0.0,0.41813457983595326,0.7086645112674914,0.3194822077527563,0.30495907928769894,15.8703940918702,0.03305161561846425,0.0736746045641521,0.03305161561846425,0.05539956294274821,1.0018698514206703,1.0,0.0,0.07964153444246963,0.0
pooled_cnn,29,ood,affine_cg_identity_control,20,18,34,0.0,0.41855053983779433,0.7099641368604536,0.29459547793575536,0.29470765350754,24.110070319635287,0.006428946478052182,0.012048240587325945,0.0064289464780521765,0.009941314367767035,1.0001977979670742,1.0,0.0,0.06325826938997597,0.0
pooled_cnn,29,ood,affine_cg_identity_control,32,18,46,0.0,0.4185933888395039,0.7100148177004642,0.26313793590146894,0.2731442737469703,21.846710439752506,0.0003124170126493548,0.000583874197784146,0.0003124170126493704,0.0005267363914447268,1.0000048460043758,1.0,0.0,0.04381062343174429,0.0
pooled_cnn,29,ood,affine_pcg_dense_exact_jacobi_oracle,0,18,14,0.0,0.4559575078140624,0.6716590248612516,0.30222619086630653,0.3057200165778023,44.52754029222867,1.0,1.0,1.0,1.0,0.8282820374121771,1.0,0.0,0.08640102807625073,0.0
pooled_cnn,29,ood,affine_pcg_dense_exact_jacobi_oracle,1,18,15,0.0,0.4053090520722982,0.6527352965443126,0.3764634761835056,0.3330907034938438,22.28141073571399,0.4133707216322551,0.5660407427912179,0.4133707216322551,0.5869160391973934,1.0728620331775414,1.0,0.0,0.22639424196366562,0.0
pooled_cnn,29,ood,affine_pcg_dense_exact_jacobi_oracle,2,18,16,0.0,0.3970631569101808,0.6583279260770013,0.3866609545529342,0.33410771913905896,18.45392423444947,0.2978931648066372,0.46523759742398285,0.2978931648066372,0.44836694875454697,1.1088550555625767,1.0,0.0,0.22526736921398477,0.0
pooled_cnn,29,ood,affine_pcg_dense_exact_jacobi_oracle,4,18,18,0.0,0.4072227682811088,0.6830722036847141,0.3638779943460858,0.31959663714226977,15.389630089118832,0.1742705119154674,0.3321538830862793,0.1742705119154674,0.2854944396604754,1.0568690941761107,1.0,0.0,0.1498153751656309,0.0
