family,phantom_seed,noise_fraction,rig_name,network_repeat_id,base_model_seed,residual_seed,base_best_step,residual_selected_step,residual_admitted,normalized_development_improvement,worst_renderer_relative_change,mean_renderer_relative_change,normalized_total_l2_change,normalized_total_h1_change,normalized_total_huber_change,selected_normalized_residual_l2,selected_normalized_residual_h1,correction_l2,maximum_source_observable_absolute_difference,source_difference_normalized_development_improvement,source_difference_worst_renderer_relative_change,source_difference_mean_renderer_relative_change,source_difference_normalized_total_l2_change,source_difference_normalized_total_h1_change,source_difference_normalized_total_huber_change,source_difference_selected_normalized_residual_l2,source_difference_selected_normalized_residual_h1
wrinkled_density_interface,3402,0.08,coarse_ray_six_view,base211_residual419,211,419,240,60,True,0.09463562789522229,-0.007334286076319807,-0.09463562789522226,-0.05609160661697388,0.07074534893035889,0.009311258792877197,0.0025081022176891565,0.016644898802042007,0.49499815702438354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3402,0.08,nominal_six_view,base101_residual307,101,307,120,100,True,0.051985950684020565,-0.015273804103529076,-0.051985950684020565,-0.05406761169433594,-0.008613228797912598,-0.0036349892616271973,0.0020295483991503716,0.013612976297736168,0.5160196423530579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3402,0.08,nominal_six_view,base211_residual419,211,419,220,80,True,0.12149136450017695,-0.017005365105540515,-0.12149136450017689,-0.03729218244552612,0.056206703186035156,0.00812309980392456,0.0013435151195153594,0.009727264754474163,0.4210861921310425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3402,0.08,sparse_four_view,base101_residual307,101,307,160,140,True,0.08648738987046123,-0.00010153247982358504,-0.08648738987046126,-0.053729116916656494,0.2341752052307129,0.04364156723022461,0.0018565161153674126,0.06224682182073593,0.7621830105781555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3402,0.08,sparse_four_view,base211_residual419,211,419,140,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3403,0.02,coarse_ray_six_view,base101_residual307,101,307,240,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3403,0.02,coarse_ray_six_view,base211_residual419,211,419,200,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3403,0.02,nominal_six_view,base101_residual307,101,307,220,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3403,0.02,nominal_six_view,base211_residual419,211,419,240,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3403,0.02,sparse_four_view,base101_residual307,101,307,100,80,True,0.05702676523718653,-0.00273256515750675,-0.0570267652371865,-0.02989792823791504,0.10745859146118164,0.019222915172576904,0.0010846711229532957,0.01379990205168724,0.49512290954589844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3403,0.02,sparse_four_view,base211_residual419,211,419,120,180,True,0.04969668973263319,-0.016818821202586487,-0.049696689732633165,-0.018246829509735107,0.1652371883392334,0.038614869117736816,0.0018947599455714226,0.025752559304237366,0.4562338590621948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3403,0.08,coarse_ray_six_view,base101_residual307,101,307,140,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3403,0.08,coarse_ray_six_view,base211_residual419,211,419,240,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3403,0.08,nominal_six_view,base101_residual307,101,307,140,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3403,0.08,nominal_six_view,base211_residual419,211,419,240,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3403,0.08,sparse_four_view,base101_residual307,101,307,80,80,True,0.06013570087267606,-0.005382429562616808,-0.060135700872676084,-0.048070669174194336,0.1414504051208496,0.022362947463989258,0.0013036250602453947,0.02187245897948742,0.4834597110748291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3403,0.08,sparse_four_view,base211_residual419,211,419,160,160,True,0.06363754655770015,-0.01597976886973862,-0.06363754655770013,-0.042957961559295654,0.2233731746673584,0.045540034770965576,0.004080258309841156,0.034090686589479446,0.6349886655807495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3404,0.02,coarse_ray_six_view,base101_residual307,101,307,240,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3404,0.02,coarse_ray_six_view,base211_residual419,211,419,240,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3404,0.02,nominal_six_view,base101_residual307,101,307,240,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3404,0.02,nominal_six_view,base211_residual419,211,419,240,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3404,0.02,sparse_four_view,base101_residual307,101,307,240,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3404,0.02,sparse_four_view,base211_residual419,211,419,140,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3404,0.08,coarse_ray_six_view,base101_residual307,101,307,240,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3404,0.08,coarse_ray_six_view,base211_residual419,211,419,160,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3404,0.08,nominal_six_view,base101_residual307,101,307,160,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3404,0.08,nominal_six_view,base211_residual419,211,419,220,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3404,0.08,sparse_four_view,base101_residual307,101,307,160,20,True,0.0932648180042398,-0.02090165985107284,-0.09326481800423986,-0.021986782550811768,0.3243119716644287,0.06555598974227905,0.0012443545274436474,0.11965158581733704,0.5774253606796265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3404,0.08,sparse_four_view,base211_residual419,211,419,160,20,True,0.09518662924962562,-0.016186102511132505,-0.09518662924962559,-0.01742178201675415,0.09790956974029541,0.011913120746612549,0.0008280028705485165,0.04095389321446419,0.505158543586731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3405,0.02,coarse_ray_six_view,base101_residual307,101,307,240,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3405,0.02,coarse_ray_six_view,base211_residual419,211,419,240,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3405,0.02,nominal_six_view,base101_residual307,101,307,240,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3405,0.02,nominal_six_view,base211_residual419,211,419,240,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3405,0.02,sparse_four_view,base101_residual307,101,307,240,40,True,0.07172379878054391,-0.00748878096943828,-0.0717237987805438,0.0005173683166503906,0.25564253330230713,0.052560269832611084,0.0013802122557535768,0.062408626079559326,0.5129576325416565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3405,0.02,sparse_four_view,base211_residual419,211,419,240,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3405,0.08,coarse_ray_six_view,base101_residual307,101,307,200,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3405,0.08,coarse_ray_six_view,base211_residual419,211,419,220,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3405,0.08,nominal_six_view,base101_residual307,101,307,240,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3405,0.08,nominal_six_view,base211_residual419,211,419,160,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3405,0.08,sparse_four_view,base101_residual307,101,307,140,40,True,0.11099578398937504,-0.012162294862386958,-0.11099578398937512,-0.015379488468170166,0.1465522050857544,0.029473185539245605,0.001179400715045631,0.029183341190218925,0.3930759131908417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3405,0.08,sparse_four_view,base211_residual419,211,419,80,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3406,0.02,coarse_ray_six_view,base101_residual307,101,307,240,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3406,0.02,coarse_ray_six_view,base211_residual419,211,419,180,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3406,0.02,nominal_six_view,base101_residual307,101,307,120,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3406,0.02,nominal_six_view,base211_residual419,211,419,120,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3406,0.02,sparse_four_view,base101_residual307,101,307,60,80,True,0.18474939273683844,-0.014285223756789533,-0.18474939273683835,-0.12262141704559326,0.10792791843414307,0.009921133518218994,0.00767750758677721,0.0430227592587471,0.5393006801605225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3406,0.02,sparse_four_view,base211_residual419,211,419,240,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3406,0.08,coarse_ray_six_view,base101_residual307,101,307,140,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3406,0.08,coarse_ray_six_view,base211_residual419,211,419,160,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3406,0.08,nominal_six_view,base101_residual307,101,307,140,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3406,0.08,nominal_six_view,base211_residual419,211,419,140,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3406,0.08,sparse_four_view,base101_residual307,101,307,80,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrinkled_density_interface,3406,0.08,sparse_four_view,base211_residual419,211,419,200,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
