family,phantom_seed,noise_fraction,rig_name,network_repeat_id,base_model_seed,residual_seed,fit_role,base_training_seconds,residual_training_seconds
smooth_plume,3303,0.02,coarse_ray_six_view,base101_residual307,101,307,leave_out_5,0.8146891670767218,6.206263458007015
smooth_plume,3303,0.02,coarse_ray_six_view,base211_residual419,211,419,full,0.9336107920389622,6.698654083069414
smooth_plume,3303,0.02,coarse_ray_six_view,base211_residual419,211,419,leave_out_0,0.8210758339846507,6.203894750098698
smooth_plume,3303,0.02,coarse_ray_six_view,base211_residual419,211,419,leave_out_1,0.8271711249835789,6.206693333107978
smooth_plume,3303,0.02,coarse_ray_six_view,base211_residual419,211,419,leave_out_2,0.8071411249693483,6.206513750017621
smooth_plume,3303,0.02,coarse_ray_six_view,base211_residual419,211,419,leave_out_3,0.8068791669793427,6.231098041054793
smooth_plume,3303,0.02,coarse_ray_six_view,base211_residual419,211,419,leave_out_4,0.8133496249793097,6.216139000025578
smooth_plume,3303,0.02,coarse_ray_six_view,base211_residual419,211,419,leave_out_5,0.8121985000325367,6.20698304194957
smooth_plume,3303,0.02,nominal_six_view,base101_residual307,101,307,full,1.350169499986805,7.830314291990362
smooth_plume,3303,0.02,nominal_six_view,base101_residual307,101,307,leave_out_0,1.1249408749863505,7.408445082954131
smooth_plume,3303,0.02,nominal_six_view,base101_residual307,101,307,leave_out_1,1.1123330420814455,7.235708541003987
smooth_plume,3303,0.02,nominal_six_view,base101_residual307,101,307,leave_out_2,1.1250670419540256,7.295301749953069
smooth_plume,3303,0.02,nominal_six_view,base101_residual307,101,307,leave_out_3,1.1083919170778245,7.252177124959417
smooth_plume,3303,0.02,nominal_six_view,base101_residual307,101,307,leave_out_4,1.1691291250754148,7.230902042007074
smooth_plume,3303,0.02,nominal_six_view,base101_residual307,101,307,leave_out_5,1.159160582930781,7.313085166970268
smooth_plume,3303,0.02,nominal_six_view,base211_residual419,211,419,full,1.331252875039354,7.792150541092269
smooth_plume,3303,0.02,nominal_six_view,base211_residual419,211,419,leave_out_0,1.1066738750087097,7.230252000037581
smooth_plume,3303,0.02,nominal_six_view,base211_residual419,211,419,leave_out_1,1.1946160410298035,7.208484083064832
smooth_plume,3303,0.02,nominal_six_view,base211_residual419,211,419,leave_out_2,1.1126795000163838,7.240595833049156
smooth_plume,3303,0.02,nominal_six_view,base211_residual419,211,419,leave_out_3,1.1325729580130428,7.24200941703748
smooth_plume,3303,0.02,nominal_six_view,base211_residual419,211,419,leave_out_4,1.1274194159777835,7.224332749960013
smooth_plume,3303,0.02,nominal_six_view,base211_residual419,211,419,leave_out_5,1.1647152500227094,7.245126208057627
smooth_plume,3303,0.02,sparse_four_view,base101_residual307,101,307,full,0.9732084589777514,6.890815625083633
smooth_plume,3303,0.02,sparse_four_view,base101_residual307,101,307,leave_out_0,0.819404250010848,6.155221041990444
smooth_plume,3303,0.02,sparse_four_view,base101_residual307,101,307,leave_out_1,0.8186798749957234,6.099179167067632
smooth_plume,3303,0.02,sparse_four_view,base101_residual307,101,307,leave_out_2,0.8067324999719858,6.148628166993149
smooth_plume,3303,0.02,sparse_four_view,base101_residual307,101,307,leave_out_3,0.8172537919599563,6.158571667037904
smooth_plume,3303,0.02,sparse_four_view,base211_residual419,211,419,full,0.9587452500127256,6.873473708052188
smooth_plume,3303,0.02,sparse_four_view,base211_residual419,211,419,leave_out_0,0.82344245899003,6.122419459046796
smooth_plume,3303,0.02,sparse_four_view,base211_residual419,211,419,leave_out_1,0.815792000037618,6.213760250015184
smooth_plume,3303,0.02,sparse_four_view,base211_residual419,211,419,leave_out_2,0.8092259170953184,6.139516375027597
smooth_plume,3303,0.02,sparse_four_view,base211_residual419,211,419,leave_out_3,0.8331080840434879,6.130259500001557
smooth_plume,3303,0.08,coarse_ray_six_view,base101_residual307,101,307,full,0.937235957942903,6.714215915999375
smooth_plume,3303,0.08,coarse_ray_six_view,base101_residual307,101,307,leave_out_0,0.8070195830659941,6.2055339579237625
smooth_plume,3303,0.08,coarse_ray_six_view,base101_residual307,101,307,leave_out_1,0.8184148749569431,6.20831504103262
