family,phantom_seed,noise_fraction,rig_name,network_repeat_id,base_model_seed,residual_seed,schema_version,observable,fail_closed_reason,view_count,full_correction_l2,loo_admitted_fraction,negative_cosine_fraction,loo_relative_change_mean,loo_relative_change_std,loo_relative_change_min,loo_relative_change_max,loo_cosine_mean,loo_cosine_std,loo_cosine_min,loo_cosine_max,loo_signed_projection_mean,loo_signed_projection_std,loo_signed_projection_min,loo_signed_projection_max,loo_norm_ratio_mean,loo_norm_ratio_std,loo_norm_ratio_min,loo_norm_ratio_max
smooth_plume,3304,0.08,nominal_six_view,base211_residual419,211,419,gcs-view-influence-features-1.0,True,,6,0.20341752469539642,1.0,0.0,0.8830141425132751,0.49779894948005676,0.48993581533432007,1.725555419921875,0.7555220723152161,0.1909896433353424,0.3417554199695587,0.8722888231277466,0.919119119644165,0.2735965847969055,0.6113794445991516,1.4598418474197388,1.2940081357955933,0.4373764097690582,0.8418893814086914,1.9846667051315308
smooth_plume,3304,0.08,sparse_four_view,base101_residual307,101,307,gcs-view-influence-features-1.0,True,,4,0.17990674078464508,0.75,0.0,1.5322155952453613,0.906828761100769,0.6550663709640503,3.0254266262054443,0.2986886501312256,0.3070623576641083,0.0,0.8125532865524292,0.4233999252319336,0.3327869176864624,0.0,0.9031314849853516,1.3557130098342896,1.0857551097869873,0.0,3.0325934886932373
smooth_plume,3304,0.08,sparse_four_view,base211_residual419,211,419,gcs-view-influence-features-1.0,False,FULL_CORRECTION_NORM_AT_OR_BELOW_EPSILON,4,0.0,0.25,,,,,,,,,,,,,,,,,
smooth_plume,3305,0.02,coarse_ray_six_view,base101_residual307,101,307,gcs-view-influence-features-1.0,True,,6,0.0950685515999794,0.6666666666666666,0.0,1.1988805532455444,0.37986934185028076,0.8162286877632141,1.812541127204895,0.36141082644462585,0.2852960228919983,0.0,0.7308000922203064,0.5152598023414612,0.3681846559047699,0.0,0.8611346483230591,1.0124655961990356,0.7661901712417603,0.0,1.9462811946868896
smooth_plume,3305,0.02,coarse_ray_six_view,base211_residual419,211,419,gcs-view-influence-features-1.0,True,,6,0.12208694219589233,0.3333333333333333,0.0,0.9823975563049316,0.16847006976604462,0.658596932888031,1.235788106918335,0.23405367136001587,0.3491181433200836,0.0,0.8944205045700073,0.32413414120674133,0.4823484420776367,0.0,1.2324070930480957,0.4625019133090973,0.6541000604629517,0.0,1.3971281051635742
smooth_plume,3305,0.02,nominal_six_view,base101_residual307,101,307,gcs-view-influence-features-1.0,True,,6,0.16151051223278046,0.6666666666666666,0.0,0.8099067807197571,0.286247581243515,0.3671535849571228,1.0524893999099731,0.4682832956314087,0.3757798373699188,0.0,0.9389466643333435,0.45029160380363464,0.36182332038879395,0.0,1.0019422769546509,0.6482283473014832,0.46719297766685486,0.0,1.067091703414917
smooth_plume,3305,0.02,nominal_six_view,base211_residual419,211,419,gcs-view-influence-features-1.0,True,,6,0.21597178280353546,0.5,0.0,0.9806206822395325,0.3239818215370178,0.39086979627609253,1.5105732679367065,0.3358631432056427,0.361323744058609,0.0,0.928560197353363,0.4273439943790436,0.47609972953796387,0.0,1.1420682668685913,0.6441895365715027,0.7115394473075867,0.0,1.8883768320083618
smooth_plume,3305,0.02,sparse_four_view,base101_residual307,101,307,gcs-view-influence-features-1.0,True,,4,0.1776111125946045,0.5,0.0,1.651718020439148,1.3135733604431152,0.69052654504776,3.9163455963134766,0.31507837772369385,0.3218912184238434,0.0,0.7233185768127441,0.7155848741531372,0.9627648591995239,0.0,2.3420534133911133,1.2701777219772339,1.8087190389633179,0.0,4.361406326293945
smooth_plume,3305,0.02,sparse_four_view,base211_residual419,211,419,gcs-view-influence-features-1.0,False,FULL_CORRECTION_NORM_AT_OR_BELOW_EPSILON,4,0.0,0.25,,,,,,,,,,,,,,,,,
smooth_plume,3305,0.08,coarse_ray_six_view,base101_residual307,101,307,gcs-view-influence-features-1.0,True,,6,0.10995813459157944,0.6666666666666666,0.0,0.7341170907020569,0.21866969764232635,0.461195707321167,1.0,0.5414716601371765,0.3896644115447998,0.0,0.9030085206031799,0.5471579432487488,0.39582139253616333,0.0,0.9668633341789246,0.6732625961303711,0.4772599935531616,0.0,1.0707134008407593
smooth_plume,3305,0.08,coarse_ray_six_view,base211_residual419,211,419,gcs-view-influence-features-1.0,False,FULL_CORRECTION_NORM_AT_OR_BELOW_EPSILON,6,0.0,0.16666666666666666,,,,,,,,,,,,,,,,,
smooth_plume,3305,0.08,nominal_six_view,base101_residual307,101,307,gcs-view-influence-features-1.0,True,,6,0.16790522634983063,0.5,0.0,0.9374535083770752,0.1035785898566246,0.7464261651039124,1.0289745330810547,0.3243357241153717,0.326510488986969,0.0,0.7119693756103516,0.34459900856018066,0.34470832347869873,0.0,0.7051766514778137,0.5354183316230774,0.5404371619224548,0.0,1.2120810747146606
smooth_plume,3305,0.08,nominal_six_view,base211_residual419,211,419,gcs-view-influence-features-1.0,True,,6,0.22068478167057037,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3305,0.08,sparse_four_view,base101_residual307,101,307,gcs-view-influence-features-1.0,True,,4,0.1310301274061203,1.0,0.25,2.49371337890625,2.2503459453582764,0.3849939703941345,6.263854503631592,0.3299037218093872,0.40889087319374084,-0.16029103100299835,0.9288771748542786,0.207174152135849,0.7326303720474243,-0.9658021330833435,0.9603771567344666,2.5821986198425293,2.007303237915039,1.033911943435669,6.025303840637207
smooth_plume,3305,0.08,sparse_four_view,base211_residual419,211,419,gcs-view-influence-features-1.0,False,FULL_CORRECTION_NORM_AT_OR_BELOW_EPSILON,4,0.0,0.5,,,,,,,,,,,,,,,,,
smooth_plume,3306,0.02,coarse_ray_six_view,base101_residual307,101,307,gcs-view-influence-features-1.0,True,,6,0.09494949132204056,0.5,0.0,0.9019286632537842,0.24875400960445404,0.406166672706604,1.1980570554733276,0.3272462785243988,0.3929324448108673,0.0,0.9141237735748291,0.3708547055721283,0.4663463234901428,0.0,1.1629027128219604,0.5439103245735168,0.5667669177055359,0.0,1.4062774181365967
smooth_plume,3306,0.02,coarse_ray_six_view,base211_residual419,211,419,gcs-view-influence-features-1.0,False,FULL_CORRECTION_NORM_AT_OR_BELOW_EPSILON,6,0.0,0.5,,,,,,,,,,,,,,,,,
smooth_plume,3306,0.02,nominal_six_view,base101_residual307,101,307,gcs-view-influence-features-1.0,True,,6,0.14328666031360626,0.8333333333333334,0.0,0.7545890808105469,0.2297261506319046,0.4378906786441803,1.0475950241088867,0.625961184501648,0.2997426986694336,0.0,0.909188985824585,0.5574377179145813,0.2625044882297516,0.0,0.8195502758026123,0.762956440448761,0.39363816380500793,0.0,1.3177844285964966
smooth_plume,3306,0.02,nominal_six_view,base211_residual419,211,419,gcs-view-influence-features-1.0,True,,6,0.14672422409057617,0.8333333333333334,0.0,0.8335540890693665,0.1771913319826126,0.5531314611434937,1.0,0.49727270007133484,0.28419262170791626,0.0,0.8452569246292114,0.4393230974674225,0.3006584048271179,0.0,0.835223913192749,0.7007306218147278,0.33738911151885986,0.0,1.0144325494766235
smooth_plume,3306,0.02,sparse_four_view,base101_residual307,101,307,gcs-view-influence-features-1.0,True,,4,0.09954105317592621,1.0,0.0,1.3001978397369385,0.5915853381156921,0.5647369623184204,2.2088873386383057,0.5712894201278687,0.20451325178146362,0.28841742873191833,0.8253159523010254,0.843579113483429,0.40558522939682007,0.24965062737464905,1.2328804731369019,1.4974788427352905,0.6965653896331787,0.833928644657135,2.5072383880615234
smooth_plume,3306,0.02,sparse_four_view,base211_residual419,211,419,gcs-view-influence-features-1.0,True,,4,0.1388309895992279,0.25,0.0,0.898993730545044,0.17494803667068481,0.5959748029708862,1.0,0.20077675580978394,0.3477555513381958,0.0,0.8031070232391357,0.1586582511663437,0.27480414509773254,0.0,0.6346330046653748,0.1975555568933487,0.34217625856399536,0.0,0.7902222275733948
smooth_plume,3306,0.08,coarse_ray_six_view,base101_residual307,101,307,gcs-view-influence-features-1.0,True,,6,0.17423301935195923,0.16666666666666666,0.0,0.9875958561897278,0.02773650921881199,0.9255751371383667,1.0,0.06567525863647461,0.14685434103012085,0.0,0.39405155181884766,0.033063650131225586,0.07393256574869156,0.0,0.19838190078735352,0.08390691876411438,0.1876215785741806,0.0,0.5034415125846863
smooth_plume,3306,0.08,coarse_ray_six_view,base211_residual419,211,419,gcs-view-influence-features-1.0,True,,6,0.11894307285547256,0.8333333333333334,0.0,1.3287206888198853,1.6295305490493774,0.25580263137817383,4.921533584594727,0.6568689346313477,0.33253413438796997,0.0,0.9732065796852112,1.0968704223632812,0.9072283506393433,0.0,2.9636006355285645,1.6089750528335571,1.739484429359436,0.0,5.398952007293701
smooth_plume,3306,0.08,nominal_six_view,base101_residual307,101,307,gcs-view-influence-features-1.0,True,,6,0.15784865617752075,1.0,0.0,0.9017980098724365,0.570797324180603,0.3647412955760956,1.9986923933029175,0.6037827730178833,0.35207635164260864,0.09376268833875656,0.9311621189117432,0.5964242815971375,0.324552059173584,0.12158490717411041,0.8762614727020264,1.107543706893921,0.3244129717350006,0.8918604254722595,1.8268412351608276
smooth_plume,3306,0.08,nominal_six_view,base211_residual419,211,419,gcs-view-influence-features-1.0,False,FULL_CORRECTION_NORM_AT_OR_BELOW_EPSILON,6,0.0,0.8333333333333334,,,,,,,,,,,,,,,,,
smooth_plume,3306,0.08,sparse_four_view,base101_residual307,101,307,gcs-view-influence-features-1.0,False,FULL_CORRECTION_NORM_AT_OR_BELOW_EPSILON,4,0.0,1.0,,,,,,,,,,,,,,,,,
smooth_plume,3306,0.08,sparse_four_view,base211_residual419,211,419,gcs-view-influence-features-1.0,False,FULL_CORRECTION_NORM_AT_OR_BELOW_EPSILON,4,0.0,0.5,,,,,,,,,,,,,,,,,
wrinkled_density_interface,3401,0.02,coarse_ray_six_view,base101_residual307,101,307,gcs-view-influence-features-1.0,True,,6,0.6809837818145752,0.8333333333333334,0.0,0.5738456845283508,0.3246643841266632,0.14170953631401062,1.0,0.6972797513008118,0.34615305066108704,0.0,0.9915462732315063,0.6465325951576233,0.3437225818634033,0.0,1.0751237869262695,0.7710574269294739,0.36502203345298767,0.0,1.107723593711853
wrinkled_density_interface,3401,0.02,coarse_ray_six_view,base211_residual419,211,419,gcs-view-influence-features-1.0,True,,6,0.5149226784706116,0.8333333333333334,0.16666666666666666,1.0202494859695435,0.8171055912971497,0.38184764981269836,2.776487112045288,0.5164803862571716,0.44611114263534546,-0.17749403417110443,0.9256150126457214,0.4399118423461914,0.49828287959098816,-0.4293103814125061,1.017290472984314,1.0331364870071411,0.721819281578064,0.0,2.418731212615967
wrinkled_density_interface,3401,0.02,nominal_six_view,base101_residual307,101,307,gcs-view-influence-features-1.0,True,,6,0.5117264986038208,0.8333333333333334,0.0,0.8123331069946289,0.4981803297996521,0.31142669916152954,1.6371309757232666,0.7406932711601257,0.34500277042388916,0.0,0.9845550060272217,1.1105024814605713,0.6033266186714172,0.0,2.073322296142578,1.2712846994400024,0.7161759734153748,0.0,2.4138851165771484
wrinkled_density_interface,3401,0.02,nominal_six_view,base211_residual419,211,419,gcs-view-influence-features-1.0,True,,6,0.5354703068733215,0.8333333333333334,0.0,0.8994620442390442,0.48230013251304626,0.2428319901227951,1.6402740478515625,0.616466224193573,0.3174869418144226,0.0,0.9703622460365295,0.7291226983070374,0.4328162968158722,0.0,1.227780818939209,1.0258283615112305,0.6690037846565247,0.0,2.036187171936035
wrinkled_density_interface,3401,0.02,sparse_four_view,base101_residual307,101,307,gcs-view-influence-features-1.0,True,,4,0.5907825231552124,0.25,0.0,0.8330296277999878,0.28920114040374756,0.33211857080459595,1.0,0.2361343652009964,0.40899673104286194,0.0,0.9445374608039856,0.2113436460494995,0.3660579323768616,0.0,0.845374584197998,0.22375358641147614,0.3875525891780853,0.0,0.8950143456459045
