model_seed,cumulative_epochs,variant_index,source_index,sample_seed,source_split,family_id,noise_level,total_budget,ridge_relative,inference_ms_per_sample,field_rel_l2,gradient_rel_l2,observed_reprojection_rel_l2,audit_reprojection_rel_l2,improvement_vs_classical_pct
20260902,36,310,310,30760835,test_joint_ood,2,0.08,6,1e-06,0.22675521177006885,0.5476374626159668,0.7243701815605164,0.20577053725719452,0.5174095034599304,6.259114218123663
20260902,36,311,311,30760836,test_joint_ood,2,0.12,6,1e-06,0.22675521177006885,0.5293217301368713,0.7163384556770325,0.22161726653575897,0.4578400254249573,8.79607838987432
20260902,36,312,312,30760837,test_joint_ood,2,0.08,6,1e-06,0.22675521177006885,0.5580334067344666,0.7489121556282043,0.20590151846408844,0.6871680021286011,7.246022592049448
20260902,36,313,313,30760838,test_joint_ood,2,0.12,6,1e-06,0.22675521177006885,0.49242860078811646,0.6988850235939026,0.22191374003887177,0.48371028900146484,11.824372821425014
20260902,36,314,314,30760839,test_joint_ood,2,0.08,6,1e-06,0.22675521177006885,0.5410493612289429,0.7373876571655273,0.21674250066280365,0.558168888092041,7.220161368369584
20260902,36,315,315,30760840,test_joint_ood,2,0.12,6,1e-06,0.22675521177006885,0.568508505821228,0.75121009349823,0.2193278819322586,0.63300621509552,8.144786618889004
20260902,36,316,316,30760841,test_joint_ood,2,0.08,6,1e-06,0.22675521177006885,0.4970700740814209,0.7175098657608032,0.2106337547302246,0.568213701248169,12.42985527502943
20260902,36,317,317,30760842,test_joint_ood,2,0.12,6,1e-06,0.22675521177006885,0.5285986065864563,0.7080296874046326,0.2560490667819977,0.5181267857551575,8.944474527905037
20260902,36,318,318,30760843,test_joint_ood,2,0.08,6,1e-06,0.22675521177006885,0.5556523203849792,0.7290643453598022,0.21700656414031982,0.5415633320808411,7.8144842315482
20260902,36,319,319,30760844,test_joint_ood,2,0.12,6,1e-06,0.22675521177006885,0.49538660049438477,0.697457492351532,0.21619302034378052,0.6282253861427307,11.894505878443162
20260902,36,320,320,30760845,test_joint_ood,2,0.08,6,1e-06,0.22675521177006885,0.46863994002342224,0.670305609703064,0.20892414450645447,0.45743492245674133,10.703939261417773
20260902,36,321,321,30760846,test_joint_ood,2,0.12,6,1e-06,0.22675521177006885,0.49408385157585144,0.7045580744743347,0.20364785194396973,0.6127287745475769,6.181233330009199
20260902,36,322,322,30760847,test_joint_ood,2,0.08,6,1e-06,0.22675521177006885,0.5072600245475769,0.7001545429229736,0.21934489905834198,0.6781274676322937,11.525019796730144
20260902,36,323,323,30760848,test_joint_ood,2,0.12,6,1e-06,0.22675521177006885,0.5352368950843811,0.7174461483955383,0.2147996723651886,0.6556817889213562,6.138481248715986
20260902,36,324,324,30760849,test_joint_ood,2,0.08,6,1e-06,0.22675521177006885,0.46954336762428284,0.6751374006271362,0.20239967107772827,0.45315906405448914,13.087829320208638
20260902,36,325,325,30760850,test_joint_ood,2,0.12,6,1e-06,0.22675521177006885,0.503319501876831,0.7184450626373291,0.2067018300294876,0.6120052337646484,7.750808872329751
20260902,36,326,326,30760851,test_joint_ood,2,0.08,6,1e-06,0.22675521177006885,0.582468569278717,0.7441180944442749,0.22489836812019348,0.6282458305358887,6.332132028326161
20260902,36,327,327,30760852,test_joint_ood,2,0.12,6,1e-06,0.22675521177006885,0.5388572216033936,0.7468498349189758,0.23078177869319916,0.540107250213623,8.76020786932444
20260902,48,200,200,30460821,test_iid,0,0.02,6,1e-06,0.22434733091358794,0.08580020815134048,0.21832577884197235,0.07733333110809326,0.14124822616577148,72.87056774440074
20260902,48,201,201,30460822,test_iid,0,0.05,6,1e-06,0.22434733091358794,0.11552049219608307,0.27646034955978394,0.10582809895277023,0.13959603011608124,65.29292915706898
20260902,48,202,202,30460823,test_iid,0,0.02,6,1e-06,0.22434733091358794,0.11236046254634857,0.23714490234851837,0.09127850085496902,0.192619189620018,62.04963152747588
20260902,48,203,203,30460824,test_iid,0,0.05,6,1e-06,0.22434733091358794,0.08591004461050034,0.283794641494751,0.07544731348752975,0.10161077976226807,76.05844159490263
20260902,48,204,204,30460825,test_iid,0,0.02,6,1e-06,0.22434733091358794,0.07803298532962799,0.20111477375030518,0.06381217390298843,0.10968407988548279,75.06402910444406
20260902,48,205,205,30460826,test_iid,0,0.05,6,1e-06,0.22434733091358794,0.10197854042053223,0.2601907551288605,0.07977018505334854,0.1544506996870041,64.1961719201594
20260902,48,206,206,30460827,test_iid,1,0.02,6,1e-06,0.22434733091358794,0.1348414421081543,0.25778889656066895,0.07542689889669418,0.22152775526046753,53.14349342202894
20260902,48,207,207,30460828,test_iid,1,0.05,6,1e-06,0.22434733091358794,0.16522720456123352,0.30136093497276306,0.0888868048787117,0.35584351420402527,45.44708777671624
20260902,48,208,208,30460829,test_iid,1,0.02,6,1e-06,0.22434733091358794,0.2225225269794464,0.44231629371643066,0.09395268559455872,0.31064310669898987,40.85207483444974
20260902,48,209,209,30460830,test_iid,1,0.05,6,1e-06,0.22434733091358794,0.14709371328353882,0.28663402795791626,0.06612057238817215,0.17471615970134735,44.07591626994519
20260902,48,210,210,30460831,test_iid,1,0.02,6,1e-06,0.22434733091358794,0.12772002816200256,0.25181424617767334,0.06829605251550674,0.21421058475971222,44.81882295661339
20260902,48,211,211,30460832,test_iid,1,0.05,6,1e-06,0.22434733091358794,0.17385172843933105,0.34361064434051514,0.08647733926773071,0.29039666056632996,47.506661443731666
20260902,48,212,212,30460833,test_iid,0,0.02,6,1e-06,0.22434733091358794,0.1313568502664566,0.32389914989471436,0.11514575779438019,0.17446686327457428,63.31523761073838
20260902,48,213,213,30460834,test_iid,0,0.05,6,1e-06,0.22434733091358794,0.10855495929718018,0.24583326280117035,0.09680809080600739,0.09399938583374023,64.35142943162045
20260902,48,214,214,30460835,test_iid,0,0.02,6,1e-06,0.22434733091358794,0.13499794900417328,0.24871531128883362,0.10004673898220062,0.1414792239665985,55.939361634167334
20260902,48,215,215,30460836,test_iid,0,0.05,6,1e-06,0.22434733091358794,0.10550177842378616,0.2785826027393341,0.09492786973714828,0.1452341377735138,73.23513456688379
20260902,48,216,216,30460837,test_iid,0,0.02,6,1e-06,0.22434733091358794,0.08371615409851074,0.20453263819217682,0.0731886625289917,0.1054530143737793,71.92527834102584
20260902,48,217,217,30460838,test_iid,0,0.05,6,1e-06,0.22434733091358794,0.08735628426074982,0.2084512859582901,0.06879846006631851,0.1037977933883667,64.27832868271013
20260902,48,218,218,30460839,test_iid,1,0.02,6,1e-06,0.22434733091358794,0.15101635456085205,0.3060256838798523,0.08177826553583145,0.19476182758808136,55.978111671040686
20260902,48,219,219,30460840,test_iid,1,0.05,6,1e-06,0.22434733091358794,0.2567540109157562,0.49208903312683105,0.08415199816226959,0.39625024795532227,34.130270332919
20260902,48,220,220,30460841,test_iid,1,0.02,6,1e-06,0.22434733091358794,0.33636942505836487,0.606633722782135,0.12122870981693268,0.5417243838310242,25.781406431239024
20260902,48,221,221,30460842,test_iid,1,0.05,6,1e-06,0.22434733091358794,0.18440058827400208,0.3723456561565399,0.07594924420118332,0.40045756101608276,44.08583017991979
20260902,48,222,222,30460843,test_iid,1,0.02,6,1e-06,0.22434733091358794,0.21792809665203094,0.4522804319858551,0.09268312901258469,0.3827177584171295,41.28378903547701
20260902,48,223,223,30460844,test_iid,1,0.05,6,1e-06,0.22434733091358794,0.22577756643295288,0.43751558661460876,0.1003289669752121,0.37925779819488525,41.12167625871392
20260902,48,224,224,30460845,test_iid,0,0.02,6,1e-06,0.22434733091358794,0.08415157347917557,0.20545482635498047,0.06784065067768097,0.1442795842885971,70.35736661327819
20260902,48,225,225,30460846,test_iid,0,0.05,6,1e-06,0.22434733091358794,0.09930689632892609,0.25910890102386475,0.08774836361408234,0.07017219811677933,72.87782265038635
20260902,48,226,226,30460847,test_iid,0,0.02,6,1e-06,0.22434733091358794,0.06336997449398041,0.17703203856945038,0.05260362848639488,0.09252267330884933,77.5575840998053
20260902,48,227,227,30460848,test_iid,0,0.05,6,1e-06,0.22434733091358794,0.07867984473705292,0.24715189635753632,0.06792796403169632,0.0949561819434166,74.25534475170147
20260902,48,228,228,30460849,test_iid,0,0.02,6,1e-06,0.22434733091358794,0.08241522312164307,0.21197451651096344,0.06062993034720421,0.07432160526514053,62.25442443754672
20260902,48,229,229,30460850,test_iid,0,0.05,6,1e-06,0.22434733091358794,0.09898088872432709,0.2573196291923523,0.08717125654220581,0.15374086797237396,71.73670253914106
20260902,48,230,230,30460851,test_iid,1,0.02,6,1e-06,0.22434733091358794,0.17549553513526917,0.3150675296783447,0.07496190816164017,0.31050905585289,38.26583340361344
20260902,48,231,231,30460852,test_iid,1,0.05,6,1e-06,0.22434733091358794,0.18913157284259796,0.3727833032608032,0.07568656653165817,0.23578889667987823,39.8689866048051
20260902,48,232,232,30560821,test_noise_ood,0,0.08,6,1e-06,0.22434733091358794,0.0859430581331253,0.2651185989379883,0.06826647371053696,0.09863792359828949,72.55140786100823
20260902,48,233,233,30560822,test_noise_ood,0,0.12,6,1e-06,0.22434733091358794,0.10963509231805801,0.3766772747039795,0.10404820740222931,0.13465960323810577,70.0766174210856
20260902,48,234,234,30560823,test_noise_ood,0,0.08,6,1e-06,0.22434733091358794,0.1285291314125061,0.2903316617012024,0.10946689546108246,0.168568417429924,58.504111994550726
20260902,48,235,235,30560824,test_noise_ood,0,0.12,6,1e-06,0.22434733091358794,0.12443885952234268,0.3411741256713867,0.10658525675535202,0.12314419448375702,53.63251761743801
20260902,48,236,236,30560825,test_noise_ood,0,0.08,6,1e-06,0.22434733091358794,0.10442177206277847,0.28149154782295227,0.08961104601621628,0.14524640142917633,63.60628911419652
20260902,48,237,237,30560826,test_noise_ood,0,0.12,6,1e-06,0.22434733091358794,0.11743862926959991,0.351485937833786,0.09031210839748383,0.09365959465503693,54.47163531317262
20260902,48,238,238,30560827,test_noise_ood,1,0.08,6,1e-06,0.22434733091358794,0.29193803668022156,0.5114856958389282,0.11536593735218048,0.3085855543613434,25.975826827251506
20260902,48,239,239,30560828,test_noise_ood,1,0.12,6,1e-06,0.22434733091358794,0.21780376136302948,0.42726728320121765,0.12176777422428131,0.2825254499912262,38.75449047288542
20260902,48,240,240,30560829,test_noise_ood,1,0.08,6,1e-06,0.22434733091358794,0.15247729420661926,0.3168952167034149,0.08915051072835922,0.20428934693336487,44.67350941848947
20260902,48,241,241,30560830,test_noise_ood,1,0.12,6,1e-06,0.22434733091358794,0.16827239096164703,0.3321402370929718,0.09016913920640945,0.27380406856536865,39.93787830115306
20260902,48,242,242,30560831,test_noise_ood,1,0.08,6,1e-06,0.22434733091358794,0.3277154862880707,0.5688099265098572,0.11835786700248718,0.392909437417984,23.434309815655887
20260902,48,243,243,30560832,test_noise_ood,1,0.12,6,1e-06,0.22434733091358794,0.1933077871799469,0.40642493963241577,0.11546715348958969,0.2165088653564453,44.808354595561696
20260902,48,244,244,30560833,test_noise_ood,0,0.08,6,1e-06,0.22434733091358794,0.09650158882141113,0.30182552337646484,0.08283369243144989,0.14387139678001404,69.20988199236933
20260902,48,245,245,30560834,test_noise_ood,0,0.12,6,1e-06,0.22434733091358794,0.1038006991147995,0.3207992911338806,0.092045359313488,0.08970272541046143,61.00951204963605
20260902,48,246,246,30560835,test_noise_ood,0,0.08,6,1e-06,0.22434733091358794,0.10929970443248749,0.2768968343734741,0.08048703521490097,0.19240885972976685,59.994529570098074
20260902,48,247,247,30560836,test_noise_ood,0,0.12,6,1e-06,0.22434733091358794,0.12621787190437317,0.3976892828941345,0.11512329429388046,0.2099604606628418,64.0724169372453
20260902,48,248,248,30560837,test_noise_ood,0,0.08,6,1e-06,0.22434733091358794,0.10435806214809418,0.3157636523246765,0.09443885087966919,0.17135688662528992,71.90778722978995
20260902,48,249,249,30560838,test_noise_ood,0,0.12,6,1e-06,0.22434733091358794,0.13820062577724457,0.37948569655418396,0.12710347771644592,0.21588833630084991,61.21051063827201
20260902,48,250,250,30560839,test_noise_ood,1,0.08,6,1e-06,0.22434733091358794,0.19987425208091736,0.37599891424179077,0.09081882983446121,0.2992207407951355,33.75669454076179
20260902,48,251,251,30560840,test_noise_ood,1,0.12,6,1e-06,0.22434733091358794,0.34625503420829773,0.6317785382270813,0.13762693107128143,0.5520967245101929,24.8021219352406
20260902,48,252,252,30560841,test_noise_ood,1,0.08,6,1e-06,0.22434733091358794,0.2636682987213135,0.4765821695327759,0.11984079331159592,0.3599657416343689,29.837873340217353
20260902,48,253,253,30560842,test_noise_ood,1,0.12,6,1e-06,0.22434733091358794,0.22677302360534668,0.4536292254924774,0.11627340316772461,0.3730406165122986,35.21161226031275
20260902,48,254,254,30560843,test_noise_ood,1,0.08,6,1e-06,0.22434733091358794,0.14283713698387146,0.29415664076805115,0.08602781593799591,0.20169365406036377,52.4157158963266
20260902,48,255,255,30560844,test_noise_ood,1,0.12,6,1e-06,0.22434733091358794,0.21021784842014313,0.4038674235343933,0.10550138354301453,0.3156653940677643,32.34739022892289
20260902,48,256,256,30560845,test_noise_ood,0,0.08,6,1e-06,0.22434733091358794,0.09708117693662643,0.28166189789772034,0.08353222161531448,0.11809403449296951,64.83785872875264
20260902,48,257,257,30560846,test_noise_ood,0,0.12,6,1e-06,0.22434733091358794,0.14369963109493256,0.3994530737400055,0.12091201543807983,0.2118339240550995,59.143773639286394
20260902,48,258,258,30560847,test_noise_ood,0,0.08,6,1e-06,0.22434733091358794,0.09511630982160568,0.30601921677589417,0.07746009528636932,0.08369574695825577,71.0327202435915
20260902,48,259,259,30560848,test_noise_ood,0,0.12,6,1e-06,0.22434733091358794,0.12286781519651413,0.40871575474739075,0.10309282690286636,0.11152852326631546,66.1419186322099
20260902,48,260,260,30560849,test_noise_ood,0,0.08,6,1e-06,0.22434733091358794,0.1011107936501503,0.2751880884170532,0.07914599031209946,0.11786852031946182,61.38930889118953
20260902,48,261,261,30560850,test_noise_ood,0,0.12,6,1e-06,0.22434733091358794,0.12622655928134918,0.34872138500213623,0.12060394883155823,0.1756812334060669,64.35939078416723
20260902,48,262,262,30560851,test_noise_ood,1,0.08,6,1e-06,0.22434733091358794,0.19169902801513672,0.3857249915599823,0.10583554208278656,0.23877550661563873,48.010054718879196
20260902,48,263,263,30560852,test_noise_ood,1,0.12,6,1e-06,0.22434733091358794,0.23803113400936127,0.48918595910072327,0.10481559485197067,0.3936777710914612,32.7124872723983
20260902,48,264,264,30660821,test_family_ood,2,0.02,6,1e-06,0.22434733091358794,0.5703760981559753,0.7432011365890503,0.21054930984973907,0.5828033089637756,6.651024160452237
20260902,48,265,265,30660822,test_family_ood,2,0.05,6,1e-06,0.22434733091358794,0.5202794671058655,0.7265547513961792,0.2000650018453598,0.5640445351600647,9.096777922460335
20260902,48,266,266,30660823,test_family_ood,2,0.02,6,1e-06,0.22434733091358794,0.43183863162994385,0.6517794728279114,0.17804664373397827,0.502234935760498,9.554521955546287
20260902,48,267,267,30660824,test_family_ood,2,0.05,6,1e-06,0.22434733091358794,0.5958905816078186,0.7544462084770203,0.22292695939540863,0.603455126285553,5.836765460622651
20260902,48,268,268,30660825,test_family_ood,2,0.02,6,1e-06,0.22434733091358794,0.4385825991630554,0.6505998373031616,0.1944224238395691,0.5528695583343506,16.93465386947661
20260902,48,269,269,30660826,test_family_ood,2,0.05,6,1e-06,0.22434733091358794,0.5738301873207092,0.7438579797744751,0.20014989376068115,0.587614119052887,6.272788589251707
20260902,48,270,270,30660827,test_family_ood,2,0.02,6,1e-06,0.22434733091358794,0.5107882022857666,0.6983239054679871,0.21482864022254944,0.5736958384513855,11.948530356124499
20260902,48,271,271,30660828,test_family_ood,2,0.05,6,1e-06,0.22434733091358794,0.5608015656471252,0.7312901020050049,0.21799875795841217,0.5426656007766724,5.209670968246618
20260902,48,272,272,30660829,test_family_ood,2,0.02,6,1e-06,0.22434733091358794,0.46452826261520386,0.679328203201294,0.1987953782081604,0.450429767370224,12.880060963323276
20260902,48,273,273,30660830,test_family_ood,2,0.05,6,1e-06,0.22434733091358794,0.5545846819877625,0.7288994789123535,0.20115436613559723,0.6568562388420105,6.4577744390908665
20260902,48,274,274,30660831,test_family_ood,2,0.02,6,1e-06,0.22434733091358794,0.5483555793762207,0.7304617762565613,0.21954874694347382,0.5195329189300537,8.128799909791653
20260902,48,275,275,30660832,test_family_ood,2,0.05,6,1e-06,0.22434733091358794,0.42308661341667175,0.6317554116249084,0.19259610772132874,0.4831727147102356,16.154969214609118
20260902,48,276,276,30660833,test_family_ood,2,0.02,6,1e-06,0.22434733091358794,0.5024657845497131,0.6880512833595276,0.21802955865859985,0.6318439841270447,12.526635089677029
20260902,48,277,277,30660834,test_family_ood,2,0.05,6,1e-06,0.22434733091358794,0.5664597749710083,0.7365217804908752,0.21467629075050354,0.5794852375984192,8.364964311603623
20260902,48,278,278,30660835,test_family_ood,2,0.02,6,1e-06,0.22434733091358794,0.5772963762283325,0.76109778881073,0.20680716633796692,0.7112628817558289,7.886192856987615
20260902,48,279,279,30660836,test_family_ood,2,0.05,6,1e-06,0.22434733091358794,0.4714784026145935,0.6845006346702576,0.18843679130077362,0.4964374303817749,11.563775168502637
20260902,48,280,280,30660837,test_family_ood,2,0.02,6,1e-06,0.22434733091358794,0.5866780877113342,0.7640688419342041,0.20646852254867554,0.6925809979438782,7.043284525220715
20260902,48,281,281,30660838,test_family_ood,2,0.05,6,1e-06,0.22434733091358794,0.5461826324462891,0.7165114283561707,0.2365429401397705,0.6113428473472595,8.99280864911167
20260902,48,282,282,30660839,test_family_ood,2,0.02,6,1e-06,0.22434733091358794,0.48627781867980957,0.6836183071136475,0.20571894943714142,0.5734302401542664,12.160668348195863
20260902,48,283,283,30660840,test_family_ood,2,0.05,6,1e-06,0.22434733091358794,0.4466308057308197,0.6486809253692627,0.20606593787670135,0.4091419577598572,15.319731173774526
20260902,48,284,284,30660841,test_family_ood,2,0.02,6,1e-06,0.22434733091358794,0.4466681480407715,0.6423343420028687,0.21445223689079285,0.5145103931427002,14.786114380612679
20260902,48,285,285,30660842,test_family_ood,2,0.05,6,1e-06,0.22434733091358794,0.5637025237083435,0.7412304878234863,0.22258730232715607,0.7179433703422546,8.01002212070876
20260902,48,286,286,30660843,test_family_ood,2,0.02,6,1e-06,0.22434733091358794,0.5337030291557312,0.7259476184844971,0.2060464322566986,0.5780351161956787,10.201345808779383
20260902,48,287,287,30660844,test_family_ood,2,0.05,6,1e-06,0.22434733091358794,0.43154704570770264,0.6384555697441101,0.1930273324251175,0.441893994808197,15.543722084221045
20260902,48,288,288,30660845,test_family_ood,2,0.02,6,1e-06,0.22434733091358794,0.4833003580570221,0.6596875190734863,0.20103910565376282,0.48440274596214294,11.334982172245404
20260902,48,289,289,30660846,test_family_ood,2,0.05,6,1e-06,0.22434733091358794,0.54500412940979,0.7355926632881165,0.2136555165052414,0.54933100938797,8.226874530388757
20260902,48,290,290,30660847,test_family_ood,2,0.02,6,1e-06,0.22434733091358794,0.469023197889328,0.6752941012382507,0.18083693087100983,0.5412486791610718,10.616182270233903
20260902,48,291,291,30660848,test_family_ood,2,0.05,6,1e-06,0.22434733091358794,0.539501965045929,0.7211833000183105,0.23271603882312775,0.6596503257751465,10.123089293912457
20260902,48,292,292,30660849,test_family_ood,2,0.02,6,1e-06,0.22434733091358794,0.5670413970947266,0.7225245833396912,0.24382458627223969,0.494751900434494,7.777376230930895
20260902,48,293,293,30660850,test_family_ood,2,0.05,6,1e-06,0.22434733091358794,0.4689750671386719,0.6645958423614502,0.20418348908424377,0.4369722902774811,12.396539995011075
20260902,48,294,294,30660851,test_family_ood,2,0.02,6,1e-06,0.22434733091358794,0.4238151013851166,0.6339743733406067,0.1944371610879898,0.4593628942966461,16.90853442915192
20260902,48,295,295,30660852,test_family_ood,2,0.05,6,1e-06,0.22434733091358794,0.4806981086730957,0.7042096257209778,0.19396132230758667,0.5696021914482117,9.312794537773508
20260902,48,296,296,30760821,test_joint_ood,2,0.08,6,1e-06,0.22434733091358794,0.5398687720298767,0.723486065864563,0.22529734671115875,0.5177524089813232,8.75736376077755
20260902,48,297,297,30760822,test_joint_ood,2,0.12,6,1e-06,0.22434733091358794,0.5409392714500427,0.7314327955245972,0.21920236945152283,0.6493270993232727,6.637758570855574
20260902,48,298,298,30760823,test_joint_ood,2,0.08,6,1e-06,0.22434733091358794,0.5537422895431519,0.7172380685806274,0.2131640762090683,0.5852240920066833,7.0590568022588505
20260902,48,299,299,30760824,test_joint_ood,2,0.12,6,1e-06,0.22434733091358794,0.4845232665538788,0.682087242603302,0.22939817607402802,0.43930086493492126,12.43324462776974
20260902,48,300,300,30760825,test_joint_ood,2,0.08,6,1e-06,0.22434733091358794,0.42098158597946167,0.632776141166687,0.1945592164993286,0.4088404178619385,15.724532094698462
20260902,48,301,301,30760826,test_joint_ood,2,0.12,6,1e-06,0.22434733091358794,0.4465184211730957,0.6606273651123047,0.1991320699453354,0.5015705227851868,12.756935372778331
20260902,48,302,302,30760827,test_joint_ood,2,0.08,6,1e-06,0.22434733091358794,0.43526309728622437,0.6495132446289062,0.20815983414649963,0.5471078753471375,16.940747868465113
20260902,48,303,303,30760828,test_joint_ood,2,0.12,6,1e-06,0.22434733091358794,0.5876673460006714,0.7648026347160339,0.23070088028907776,0.599284291267395,7.0436565927147585
20260902,48,304,304,30760829,test_joint_ood,2,0.08,6,1e-06,0.22434733091358794,0.530947744846344,0.704893171787262,0.22426339983940125,0.5610221028327942,9.246651927262317
20260902,48,305,305,30760830,test_joint_ood,2,0.12,6,1e-06,0.22434733091358794,0.45905956625938416,0.6904266476631165,0.20217716693878174,0.5067802667617798,12.141886603537543
20260902,48,306,306,30760831,test_joint_ood,2,0.08,6,1e-06,0.22434733091358794,0.48478326201438904,0.707788348197937,0.18523943424224854,0.5099353194236755,10.99058635602914
20260902,48,307,307,30760832,test_joint_ood,2,0.12,6,1e-06,0.22434733091358794,0.44581374526023865,0.6742995381355286,0.18490205705165863,0.535400390625,12.599420244037429
20260902,48,308,308,30760833,test_joint_ood,2,0.08,6,1e-06,0.22434733091358794,0.5452138781547546,0.7307952046394348,0.2025936245918274,0.6231876015663147,9.807561509051462
20260902,48,309,309,30760834,test_joint_ood,2,0.12,6,1e-06,0.22434733091358794,0.5285176634788513,0.702355146408081,0.21712210774421692,0.600710928440094,8.723374556291876
20260902,48,310,310,30760835,test_joint_ood,2,0.08,6,1e-06,0.22434733091358794,0.5372527241706848,0.7159008979797363,0.2061534821987152,0.5008757710456848,8.036703676342876
20260902,48,311,311,30760836,test_joint_ood,2,0.12,6,1e-06,0.22434733091358794,0.5234415531158447,0.7098263502120972,0.2226705104112625,0.4479226768016815,9.80925274782045
20260902,48,312,312,30760837,test_joint_ood,2,0.08,6,1e-06,0.22434733091358794,0.5506147742271423,0.7404398322105408,0.2072829306125641,0.6731933355331421,8.47911663924586
20260902,48,313,313,30760838,test_joint_ood,2,0.12,6,1e-06,0.22434733091358794,0.4861070215702057,0.6908689141273499,0.22214576601982117,0.46813660860061646,12.95633227992332
20260902,48,314,314,30760839,test_joint_ood,2,0.08,6,1e-06,0.22434733091358794,0.5354970693588257,0.7327941656112671,0.22035928070545197,0.552488386631012,8.172275501864059
20260902,48,315,315,30760840,test_joint_ood,2,0.12,6,1e-06,0.22434733091358794,0.5654694437980652,0.748238742351532,0.22270873188972473,0.62735515832901,8.635814787785643
20260902,48,316,316,30760841,test_joint_ood,2,0.08,6,1e-06,0.22434733091358794,0.49102982878685,0.7089105248451233,0.21233370900154114,0.5564330220222473,13.493981204550169
20260902,48,317,317,30760842,test_joint_ood,2,0.12,6,1e-06,0.22434733091358794,0.5247776508331299,0.7025787830352783,0.25631195306777954,0.506353497505188,9.60266607360522
20260902,48,318,318,30760843,test_joint_ood,2,0.08,6,1e-06,0.22434733091358794,0.5483798384666443,0.7213400602340698,0.21709902584552765,0.5228490829467773,9.02102557397029
20260902,48,319,319,30760844,test_joint_ood,2,0.12,6,1e-06,0.22434733091358794,0.4926815927028656,0.6934508085250854,0.22241373360157013,0.5997036695480347,12.375596904797392
20260902,48,320,320,30760845,test_joint_ood,2,0.08,6,1e-06,0.22434733091358794,0.4631650745868683,0.6638666391372681,0.2103222906589508,0.44417548179626465,11.747136553847882
20260902,48,321,321,30760846,test_joint_ood,2,0.12,6,1e-06,0.22434733091358794,0.4848715662956238,0.6941515207290649,0.20407605171203613,0.5906229019165039,7.930501678781849
20260902,48,322,322,30760847,test_joint_ood,2,0.08,6,1e-06,0.22434733091358794,0.5032942295074463,0.6948784589767456,0.22034093737602234,0.6595243215560913,12.21672350032483
20260902,48,323,323,30760848,test_joint_ood,2,0.12,6,1e-06,0.22434733091358794,0.5284678936004639,0.7108035683631897,0.2134641408920288,0.6509779095649719,7.325523408073884
20260902,48,324,324,30760849,test_joint_ood,2,0.08,6,1e-06,0.22434733091358794,0.4647636413574219,0.6683438420295715,0.2034306675195694,0.4459674656391144,13.972553530475032
20260902,48,325,325,30760850,test_joint_ood,2,0.12,6,1e-06,0.22434733091358794,0.4967004656791687,0.7107657790184021,0.20626066625118256,0.6034472584724426,8.963956252872402
20260902,48,326,326,30760851,test_joint_ood,2,0.08,6,1e-06,0.22434733091358794,0.5759179592132568,0.7382763624191284,0.22672460973262787,0.6177729964256287,7.385547974021225
20260902,48,327,327,30760852,test_joint_ood,2,0.12,6,1e-06,0.22434733091358794,0.5351324081420898,0.7433576583862305,0.2339806854724884,0.5385426878929138,9.390896653494428
20260902,60,200,200,30460821,test_iid,0,0.02,6,1e-06,0.22445149079430848,0.08309271186590195,0.21313516795635223,0.07220429927110672,0.14632821083068848,73.72665933951289
20260902,60,201,201,30460822,test_iid,0,0.05,6,1e-06,0.22445149079430848,0.10979511588811874,0.2684258818626404,0.0977022796869278,0.13586615025997162,67.01306588210947
20260902,60,202,202,30460823,test_iid,0,0.02,6,1e-06,0.22445149079430848,0.10245809704065323,0.22564689815044403,0.08293281495571136,0.17115521430969238,65.39421031587656
20260902,60,203,203,30460824,test_iid,0,0.05,6,1e-06,0.22445149079430848,0.07825091481208801,0.26832154393196106,0.06713882833719254,0.08731488138437271,78.19290100800325
20260902,60,204,204,30460825,test_iid,0,0.02,6,1e-06,0.22445149079430848,0.07396253943443298,0.19511960446834564,0.060065194964408875,0.09765809774398804,76.36476775931492
20260902,60,205,205,30460826,test_iid,0,0.05,6,1e-06,0.22445149079430848,0.09548389911651611,0.25097352266311646,0.0750625729560852,0.14441733062267303,66.47638714708891
20260902,60,206,206,30460827,test_iid,1,0.02,6,1e-06,0.22445149079430848,0.12014823406934738,0.2355073094367981,0.07268960773944855,0.1788163185119629,58.24928573893797
20260902,60,207,207,30460828,test_iid,1,0.05,6,1e-06,0.22445149079430848,0.1567198485136032,0.28751587867736816,0.08467099070549011,0.33661261200904846,48.25595359846893
20260902,60,208,208,30460829,test_iid,1,0.02,6,1e-06,0.22445149079430848,0.20799130201339722,0.41855162382125854,0.0899946391582489,0.2771711051464081,44.714568302048995
20260902,60,209,209,30460830,test_iid,1,0.05,6,1e-06,0.22445149079430848,0.13733714818954468,0.2694765031337738,0.0615311861038208,0.1613583266735077,47.78529956750866
20260902,60,210,210,30460831,test_iid,1,0.02,6,1e-06,0.22445149079430848,0.11742774397134781,0.23755186796188354,0.06524442881345749,0.18542927503585815,49.26558329854297
20260902,60,211,211,30460832,test_iid,1,0.05,6,1e-06,0.22445149079430848,0.16063565015792847,0.32210445404052734,0.08204337954521179,0.24621666967868805,51.497165753557496
20260902,60,212,212,30460833,test_iid,0,0.02,6,1e-06,0.22445149079430848,0.12252741307020187,0.3157210350036621,0.10548853129148483,0.16234442591667175,65.78108392873402
20260902,60,213,213,30460834,test_iid,0,0.05,6,1e-06,0.22445149079430848,0.10442076623439789,0.2456727772951126,0.08867847919464111,0.10486329346895218,65.70906499331855
