cumulative_epochs,source_index,sample_seed,source_split,family_id,noise_level,model_seed_count,field_rel_l2,audit_reprojection_rel_l2
84,241,30560830,test_noise_ood,1,0.12,3,0.1606257756551107,0.31828158100446063
84,242,30560831,test_noise_ood,1,0.08,3,0.28443549076716107,0.3231699268023173
84,243,30560832,test_noise_ood,1,0.12,3,0.16639993588129678,0.15656809508800507
84,244,30560833,test_noise_ood,0,0.08,3,0.08701568841934204,0.08684780945380528
84,245,30560834,test_noise_ood,0,0.12,3,0.0990304524699847,0.09642001489798228
84,246,30560835,test_noise_ood,0,0.08,3,0.09128448615471522,0.13269541164239249
84,247,30560836,test_noise_ood,0,0.12,3,0.1111920177936554,0.12190995117028554
84,248,30560837,test_noise_ood,0,0.08,3,0.09202662607034047,0.12555176268021265
84,249,30560838,test_noise_ood,0,0.12,3,0.12264328201611836,0.15614807605743408
84,250,30560839,test_noise_ood,1,0.08,3,0.17404864728450775,0.22195914884408316
84,251,30560840,test_noise_ood,1,0.12,3,0.3219105501969655,0.49767136573791504
84,252,30560841,test_noise_ood,1,0.08,3,0.2401854544878006,0.3314414819081624
84,253,30560842,test_noise_ood,1,0.12,3,0.1979507009188334,0.2898382345835368
84,254,30560843,test_noise_ood,1,0.08,3,0.12434730430444081,0.16273613770802817
84,255,30560844,test_noise_ood,1,0.12,3,0.18274360398451486,0.2475233475367228
84,256,30560845,test_noise_ood,0,0.08,3,0.08608913173278172,0.08603089054425557
84,257,30560846,test_noise_ood,0,0.12,3,0.1337955743074417,0.16497691969076791
84,258,30560847,test_noise_ood,0,0.08,3,0.08896185457706451,0.09094227602084477
84,259,30560848,test_noise_ood,0,0.12,3,0.11848157395919164,0.11299213767051697
84,260,30560849,test_noise_ood,0,0.08,3,0.09882417321205139,0.11596020559469859
84,261,30560850,test_noise_ood,0,0.12,3,0.12118045488993327,0.18455004195372263
84,262,30560851,test_noise_ood,1,0.08,3,0.1733822375535965,0.18881857891877493
84,263,30560852,test_noise_ood,1,0.12,3,0.2090399513641993,0.31068604191144306
84,264,30660821,test_family_ood,2,0.02,3,0.5496704975763956,0.5397172172864279
84,265,30660822,test_family_ood,2,0.05,3,0.5095300873120626,0.5463857650756836
84,266,30660823,test_family_ood,2,0.02,3,0.417886088291804,0.4949262738227844
84,267,30660824,test_family_ood,2,0.05,3,0.5807404319445292,0.574835995833079
84,268,30660825,test_family_ood,2,0.02,3,0.4214269816875458,0.49478288491566974
84,269,30660826,test_family_ood,2,0.05,3,0.558850626150767,0.5727799534797668
84,270,30660827,test_family_ood,2,0.02,3,0.49180930852890015,0.5198923945426941
84,271,30660828,test_family_ood,2,0.05,3,0.5365963379542033,0.4985046684741974
84,272,30660829,test_family_ood,2,0.02,3,0.4484768311182658,0.42384764552116394
84,273,30660830,test_family_ood,2,0.05,3,0.5362066427866617,0.6328139305114746
84,274,30660831,test_family_ood,2,0.02,3,0.5355585614840189,0.4885299702485402
84,275,30660832,test_family_ood,2,0.05,3,0.4159471094608307,0.4561396539211273
84,276,30660833,test_family_ood,2,0.02,3,0.484606812397639,0.5650976697603861
84,277,30660834,test_family_ood,2,0.05,3,0.5516567627588908,0.5468555291493734
84,278,30660835,test_family_ood,2,0.02,3,0.5674379666646322,0.6828174789746603
84,279,30660836,test_family_ood,2,0.05,3,0.4575718740622203,0.4831480185190837
84,280,30660837,test_family_ood,2,0.02,3,0.5752658645311991,0.6824137369791666
84,281,30660838,test_family_ood,2,0.05,3,0.5335261424382528,0.5648587147394816
84,282,30660839,test_family_ood,2,0.02,3,0.4664573073387146,0.5205657482147217
84,283,30660840,test_family_ood,2,0.05,3,0.4351682861646016,0.3640822271505992
84,284,30660841,test_family_ood,2,0.02,3,0.432623287041982,0.45170021057128906
84,285,30660842,test_family_ood,2,0.05,3,0.5525451501210531,0.7017420331637064
84,286,30660843,test_family_ood,2,0.02,3,0.5199899474779764,0.5397077997525533
84,287,30660844,test_family_ood,2,0.05,3,0.4188910623391469,0.43507229288419086
84,288,30660845,test_family_ood,2,0.02,3,0.46659647425015766,0.44989392161369324
84,289,30660846,test_family_ood,2,0.05,3,0.5319682161013285,0.5227428078651428
84,290,30660847,test_family_ood,2,0.02,3,0.45945791403452557,0.5333059231440226
84,291,30660848,test_family_ood,2,0.05,3,0.5250018040339152,0.6120399634043375
84,292,30660849,test_family_ood,2,0.02,3,0.5525526801745096,0.46375659108161926
84,293,30660850,test_family_ood,2,0.05,3,0.4499748647212982,0.4003763695557912
84,294,30660851,test_family_ood,2,0.02,3,0.41311196486155194,0.4296330412228902
84,295,30660852,test_family_ood,2,0.05,3,0.4661169648170471,0.5547737081845602
84,296,30760821,test_joint_ood,2,0.08,3,0.5314051111539205,0.4904950459798177
84,297,30760822,test_joint_ood,2,0.12,3,0.5227040847142538,0.6306543350219727
84,298,30760823,test_joint_ood,2,0.08,3,0.5331074794133505,0.5432183146476746
84,299,30760824,test_joint_ood,2,0.12,3,0.47021716833114624,0.38201773166656494
84,300,30760825,test_joint_ood,2,0.08,3,0.4014059106508891,0.3815225561459859
84,301,30760826,test_joint_ood,2,0.12,3,0.4339166581630707,0.486487736304601
84,302,30760827,test_joint_ood,2,0.08,3,0.4255850712458293,0.4882924755414327
84,303,30760828,test_joint_ood,2,0.12,3,0.5737568736076355,0.5668683846791586
84,304,30760829,test_joint_ood,2,0.08,3,0.5193334023157755,0.5349782506624857
84,305,30760830,test_joint_ood,2,0.12,3,0.44220736622810364,0.4694108267625173
84,306,30760831,test_joint_ood,2,0.08,3,0.46567830443382263,0.4837696850299835
84,307,30760832,test_joint_ood,2,0.12,3,0.43612099687258404,0.5303107301394144
84,308,30760833,test_joint_ood,2,0.08,3,0.5260681708653768,0.5835168361663818
84,309,30760834,test_joint_ood,2,0.12,3,0.5078774094581604,0.5623749494552612
84,310,30760835,test_joint_ood,2,0.08,3,0.51810622215271,0.48740487297375995
84,311,30760836,test_joint_ood,2,0.12,3,0.5043286979198456,0.42528324325879413
84,312,30760837,test_joint_ood,2,0.08,3,0.5366360545158386,0.6579825679461161
84,313,30760838,test_joint_ood,2,0.12,3,0.46473269661267597,0.4275740186373393
84,314,30760839,test_joint_ood,2,0.08,3,0.5223932067553202,0.5423451066017151
84,315,30760840,test_joint_ood,2,0.12,3,0.5541853706041971,0.5892945329348246
84,316,30760841,test_joint_ood,2,0.08,3,0.4757353564103444,0.5237460533777872
84,317,30760842,test_joint_ood,2,0.12,3,0.5115185181299845,0.4742298424243927
84,318,30760843,test_joint_ood,2,0.08,3,0.5342510342597961,0.4916948576768239
84,319,30760844,test_joint_ood,2,0.12,3,0.48437657952308655,0.5682633717854818
84,320,30760845,test_joint_ood,2,0.08,3,0.44534793496131897,0.41408998767534894
84,321,30760846,test_joint_ood,2,0.12,3,0.4683979352315267,0.5823742548624674
84,322,30760847,test_joint_ood,2,0.08,3,0.49023333191871643,0.6091499924659729
84,323,30760848,test_joint_ood,2,0.12,3,0.51953653494517,0.654903511206309
84,324,30760849,test_joint_ood,2,0.08,3,0.45041221380233765,0.41546064615249634
84,325,30760850,test_joint_ood,2,0.12,3,0.48904046416282654,0.60179070631663
84,326,30760851,test_joint_ood,2,0.08,3,0.5609150330225626,0.5839064915974935
84,327,30760852,test_joint_ood,2,0.12,3,0.521255890528361,0.5335108240445455
96,200,30460821,test_iid,0,0.02,3,0.07752588142951329,0.15523851911226907
96,201,30460822,test_iid,0,0.05,3,0.10217104603846867,0.10722144941488902
96,202,30460823,test_iid,0,0.02,3,0.09648461391528447,0.13935482501983643
96,203,30460824,test_iid,0,0.05,3,0.07100489487250645,0.0701860065261523
96,204,30460825,test_iid,0,0.02,3,0.06891124447186787,0.07948808620373408
96,205,30460826,test_iid,0,0.05,3,0.08494702229897182,0.10924249639113744
96,206,30460827,test_iid,1,0.02,3,0.09917664776245753,0.10002866635719936
96,207,30460828,test_iid,1,0.05,3,0.1407342553138733,0.2832002639770508
96,208,30460829,test_iid,1,0.02,3,0.1785440593957901,0.21629891296227774
96,209,30460830,test_iid,1,0.05,3,0.12256720662117004,0.17412485678990683
96,210,30460831,test_iid,1,0.02,3,0.09863073378801346,0.12373303870360057
96,211,30460832,test_iid,1,0.05,3,0.14277441302935281,0.19394433001677194
96,212,30460833,test_iid,0,0.02,3,0.11476450165112813,0.14067760109901428
96,213,30460834,test_iid,0,0.05,3,0.10863120357195537,0.1457770417133967
96,214,30460835,test_iid,0,0.02,3,0.1153337558110555,0.14111422499020895
96,215,30460836,test_iid,0,0.05,3,0.09322954962650935,0.12075021366278331
96,216,30460837,test_iid,0,0.02,3,0.07503385345141093,0.09794639547665913
96,217,30460838,test_iid,0,0.05,3,0.07967514048020045,0.08301348984241486
96,218,30460839,test_iid,1,0.02,3,0.10996964573860168,0.10785210380951564
96,219,30460840,test_iid,1,0.05,3,0.20135134955247244,0.29093019167582196
96,220,30460841,test_iid,1,0.02,3,0.3143545190493266,0.5036234656969706
96,221,30460842,test_iid,1,0.05,3,0.13955214619636536,0.2557666003704071
96,222,30460843,test_iid,1,0.02,3,0.19401023288567862,0.3254414697488149
96,223,30460844,test_iid,1,0.05,3,0.186501810948054,0.29849111040433246
96,224,30460845,test_iid,0,0.02,3,0.07149446755647659,0.08655946950117747
96,225,30460846,test_iid,0,0.05,3,0.08552968005339305,0.05984157448013624
96,226,30460847,test_iid,0,0.02,3,0.053776739786068596,0.0718809316555659
96,227,30460848,test_iid,0,0.05,3,0.0672171339392662,0.0688641866048177
96,228,30460849,test_iid,0,0.02,3,0.07337034990390141,0.06277215977509816
96,229,30460850,test_iid,0,0.05,3,0.07919156799713771,0.08897158255179723
96,230,30460851,test_iid,1,0.02,3,0.1319252848625183,0.18571685254573822
96,231,30460852,test_iid,1,0.05,3,0.1529034823179245,0.1360190510749817
96,232,30560821,test_noise_ood,0,0.08,3,0.0830975001056989,0.08588477224111557
96,233,30560822,test_noise_ood,0,0.12,3,0.0996034766236941,0.10724819451570511
96,234,30560823,test_noise_ood,0,0.08,3,0.11493584016958873,0.15458916127681732
96,235,30560824,test_noise_ood,0,0.12,3,0.11755885183811188,0.10278516262769699
96,236,30560825,test_noise_ood,0,0.08,3,0.09227682401736577,0.10895617306232452
96,237,30560826,test_noise_ood,0,0.12,3,0.11459136257568996,0.09716556469599406
96,238,30560827,test_noise_ood,1,0.08,3,0.24957585334777832,0.22159476081530252
96,239,30560828,test_noise_ood,1,0.12,3,0.1818493256966273,0.20029617846012115
96,240,30560829,test_noise_ood,1,0.08,3,0.139417697985967,0.21113120516141257
96,241,30560830,test_noise_ood,1,0.12,3,0.15817477305730185,0.32130030790964764
96,242,30560831,test_noise_ood,1,0.08,3,0.2745455900828044,0.30826784173647565
96,243,30560832,test_noise_ood,1,0.12,3,0.1603369563817978,0.1478536625703176
96,244,30560833,test_noise_ood,0,0.08,3,0.08514147748549779,0.08083843439817429
96,245,30560834,test_noise_ood,0,0.12,3,0.09760439147551854,0.09757792452971141
96,246,30560835,test_noise_ood,0,0.08,3,0.08876485625902812,0.12432369589805603
96,247,30560836,test_noise_ood,0,0.12,3,0.10919747004906337,0.11811031649510066
96,248,30560837,test_noise_ood,0,0.08,3,0.09069863706827164,0.12299374242623647
96,249,30560838,test_noise_ood,0,0.12,3,0.11951140811045964,0.1481764018535614
96,250,30560839,test_noise_ood,1,0.08,3,0.16656229893366495,0.19851639370123544
96,251,30560840,test_noise_ood,1,0.12,3,0.3170548975467682,0.4889851113160451
96,252,30560841,test_noise_ood,1,0.08,3,0.23427788416544595,0.3241238594055176
96,253,30560842,test_noise_ood,1,0.12,3,0.18987655639648438,0.2636261483033498
96,254,30560843,test_noise_ood,1,0.08,3,0.12066134810447693,0.1531527837117513
96,255,30560844,test_noise_ood,1,0.12,3,0.17797979712486267,0.2403311481078466
96,256,30560845,test_noise_ood,0,0.08,3,0.0840068981051445,0.07963199665149052
96,257,30560846,test_noise_ood,0,0.12,3,0.132269486784935,0.16065557797749838
96,258,30560847,test_noise_ood,0,0.08,3,0.08741774906714757,0.08906469245751698
96,259,30560848,test_noise_ood,0,0.12,3,0.11727553357680638,0.1128127450744311
96,260,30560849,test_noise_ood,0,0.08,3,0.0975731040040652,0.11347400893767674
96,261,30560850,test_noise_ood,0,0.12,3,0.11998945722977321,0.186170756816864
96,262,30560851,test_noise_ood,1,0.08,3,0.16924053927262625,0.17157007257143655
96,263,30560852,test_noise_ood,1,0.12,3,0.20263937612374625,0.2925632099310557
96,264,30660821,test_family_ood,2,0.02,3,0.5473725199699402,0.5258534153302511
96,265,30660822,test_family_ood,2,0.05,3,0.5098211765289307,0.5451594988505045
96,266,30660823,test_family_ood,2,0.02,3,0.4170536696910858,0.4894847571849823
96,267,30660824,test_family_ood,2,0.05,3,0.5792333881060282,0.5700456500053406
96,268,30660825,test_family_ood,2,0.02,3,0.4203168551127116,0.4834374288717906
96,269,30660826,test_family_ood,2,0.05,3,0.5574148297309875,0.5679942568143209
96,270,30660827,test_family_ood,2,0.02,3,0.49269264936447144,0.5161577264467875
96,271,30660828,test_family_ood,2,0.05,3,0.5342161258061727,0.48517823219299316
96,272,30660829,test_family_ood,2,0.02,3,0.448797345161438,0.4228576024373372
96,273,30660830,test_family_ood,2,0.05,3,0.5333422422409058,0.6236731012662252
96,274,30660831,test_family_ood,2,0.02,3,0.5351593295733134,0.48464048902193707
96,275,30660832,test_family_ood,2,0.05,3,0.4184594651063283,0.4564092854658763
96,276,30660833,test_family_ood,2,0.02,3,0.4840530852476756,0.5543083151181539
96,277,30660834,test_family_ood,2,0.05,3,0.5511658986409506,0.5438888669013977
96,278,30660835,test_family_ood,2,0.02,3,0.5673038959503174,0.6761680046717325
96,279,30660836,test_family_ood,2,0.05,3,0.45686062177022296,0.47890157500902814
96,280,30660837,test_family_ood,2,0.02,3,0.5744898120562235,0.680525521437327
96,281,30660838,test_family_ood,2,0.05,3,0.5338348746299744,0.5603672663370768
96,282,30660839,test_family_ood,2,0.02,3,0.46622223655382794,0.513427217801412
96,283,30660840,test_family_ood,2,0.05,3,0.4363069534301758,0.35857586065928143
96,284,30660841,test_family_ood,2,0.02,3,0.43501026431719464,0.4432663321495056
96,285,30660842,test_family_ood,2,0.05,3,0.5523615876833597,0.7021565437316895
96,286,30660843,test_family_ood,2,0.02,3,0.5194472471872965,0.5340108871459961
96,287,30660844,test_family_ood,2,0.05,3,0.41945408781369525,0.4347200095653534
96,288,30660845,test_family_ood,2,0.02,3,0.4665565490722656,0.4462609787782033
96,289,30660846,test_family_ood,2,0.05,3,0.5314974387486776,0.5204318165779114
96,290,30660847,test_family_ood,2,0.02,3,0.4589138627052307,0.527733325958252
96,291,30660848,test_family_ood,2,0.05,3,0.5256269971529642,0.6046352982521057
96,292,30660849,test_family_ood,2,0.02,3,0.5520679155985514,0.45995593070983887
96,293,30660850,test_family_ood,2,0.05,3,0.44909152388572693,0.3937863012154897
96,294,30660851,test_family_ood,2,0.02,3,0.4152367611726125,0.4298210342725118
96,295,30660852,test_family_ood,2,0.05,3,0.46572449803352356,0.550676703453064
96,296,30760821,test_joint_ood,2,0.08,3,0.5323441624641418,0.4892297089099884
96,297,30760822,test_joint_ood,2,0.12,3,0.5209470192591349,0.6272170742352804
96,298,30760823,test_joint_ood,2,0.08,3,0.5299458901087443,0.5329546133677164
96,299,30760824,test_joint_ood,2,0.12,3,0.4711187680562337,0.3713202973206838
96,300,30760825,test_joint_ood,2,0.08,3,0.4008828600247701,0.37667544682820636
96,301,30760826,test_joint_ood,2,0.12,3,0.4329832394917806,0.48146481315294903
96,302,30760827,test_joint_ood,2,0.08,3,0.42717178662618,0.4783707559108734
96,303,30760828,test_joint_ood,2,0.12,3,0.5728370547294617,0.5627755721410116
96,304,30760829,test_joint_ood,2,0.08,3,0.5200053254763285,0.5284175078074137
96,305,30760830,test_joint_ood,2,0.12,3,0.4411827822526296,0.46076035499572754
96,306,30760831,test_joint_ood,2,0.08,3,0.46348726749420166,0.4759502013524373
96,307,30760832,test_joint_ood,2,0.12,3,0.43511176109313965,0.5267501870791117
96,308,30760833,test_joint_ood,2,0.08,3,0.523220956325531,0.5737248659133911
96,309,30760834,test_joint_ood,2,0.12,3,0.5053862929344177,0.5537034471829733
96,310,30760835,test_joint_ood,2,0.08,3,0.5156165957450867,0.47576699654261273
96,311,30760836,test_joint_ood,2,0.12,3,0.5037716031074524,0.4146389563878377
96,312,30760837,test_joint_ood,2,0.08,3,0.5359947284062704,0.6543382406234741
96,313,30760838,test_joint_ood,2,0.12,3,0.4646574358145396,0.42521074414253235
96,314,30760839,test_joint_ood,2,0.08,3,0.5224029223124186,0.5409109393755595
96,315,30760840,test_joint_ood,2,0.12,3,0.5540948708852133,0.5838534235954285
96,316,30760841,test_joint_ood,2,0.08,3,0.47581276297569275,0.520430346330007
96,317,30760842,test_joint_ood,2,0.12,3,0.5123090545336405,0.47227423389752704
96,318,30760843,test_joint_ood,2,0.08,3,0.5343708197275797,0.4897054036458333
96,319,30760844,test_joint_ood,2,0.12,3,0.48510032892227173,0.5576734145482382
96,320,30760845,test_joint_ood,2,0.08,3,0.4450819691022237,0.4066813290119171
96,321,30760846,test_joint_ood,2,0.12,3,0.4672334889570872,0.5784843365351359
96,322,30760847,test_joint_ood,2,0.08,3,0.4911893308162689,0.6016333103179932
96,323,30760848,test_joint_ood,2,0.12,3,0.5186626513799032,0.6542640725771586
96,324,30760849,test_joint_ood,2,0.08,3,0.4506286879380544,0.415961891412735
96,325,30760850,test_joint_ood,2,0.12,3,0.48888551195462543,0.6017672816912333
96,326,30760851,test_joint_ood,2,0.08,3,0.5599863330523173,0.5793858965237936
96,327,30760852,test_joint_ood,2,0.12,3,0.5213639736175537,0.5345662633577982
