family,phantom_seed,noise_fraction,rig_name,base_model_seed,residual_seed,step,train_mean_whitened_mse,train_objective,normalized_total_l2,normalized_total_h1,normalized_total_huber,normalized_residual_l2,normalized_residual_h1,centered_regularization,development_normalized_mean,development_worst_ratio,all_renderers_consent,development_automatic_whitened_mse,development_central_0_whitened_mse,development_central_1_whitened_mse,development_central_2_whitened_mse
smooth_plume,3302,0.02,sparse_four_view,211,419,120.0,1.9117237329483032,1.9117237329483032,0.9920178651809692,1.09583580493927,0.45189934968948364,0.0002555622486397624,0.006576176267117262,0.0,0.8983493887601544,0.9907311585068087,1.0,4.358692646026611,2.348054885864258,3.4574880599975586,4.091504096984863
smooth_plume,3302,0.02,sparse_four_view,211,419,140.0,1.998693823814392,1.998693823814392,0.9930545091629028,1.1033331155776978,0.45455822348594666,0.00031553645385429263,0.00703135272487998,0.0,0.9037625273164913,1.0100150108338706,0.0,4.387211799621582,2.3359954357147217,3.5247855186462402,4.1019287109375
smooth_plume,3302,0.02,sparse_four_view,211,419,160.0,1.8654083013534546,1.8654083013534546,0.9894511103630066,1.098368525505066,0.45316481590270996,0.00030498785781674087,0.0070951152592897415,0.0,0.9043219167178465,0.9914757565331833,1.0,4.483969688415527,2.3341188430786133,3.4600865840911865,4.12100076675415
smooth_plume,3302,0.02,sparse_four_view,211,419,180.0,1.746396541595459,1.746396541595459,0.9883727431297302,1.111930012702942,0.45765984058380127,0.00031978945480659604,0.008238052949309349,0.0,0.903145344159787,0.9775065674106134,1.0,4.537167549133301,2.337195873260498,3.4113364219665527,4.11273193359375
smooth_plume,3302,0.02,sparse_four_view,211,419,200.0,1.7302166223526,1.7302166223526,0.9853402376174927,1.1003378629684448,0.4545194208621979,0.0003289148735348135,0.008056405000388622,0.0,0.9071655627117144,0.9812678156299044,1.0,4.596717834472656,2.316537380218506,3.4244625568389893,4.161313533782959
smooth_plume,3302,0.02,sparse_four_view,211,419,220.0,1.697922945022583,1.697922945022583,0.9838380217552185,1.0994789600372314,0.45449376106262207,0.00033635052386671305,0.008178697898983955,0.0,0.9085685116012524,0.9768826873136456,1.0,4.642590522766113,2.3110880851745605,3.4091591835021973,4.180214881896973
smooth_plume,3302,0.02,sparse_four_view,211,419,240.0,1.6651369333267212,1.6651369333267212,0.9828176498413086,1.0997480154037476,0.45483726263046265,0.0003322998818475753,0.008441643789410591,0.0,0.9089376792090106,0.9710913693307321,1.0,4.674493789672852,2.3069732189178467,3.388948440551758,4.195547103881836
smooth_plume,3302,0.08,sparse_four_view,101,307,20.0,1.022871732711792,1.022871732711792,0.9343985319137573,1.0336275100708008,0.4264306128025055,0.0017689469968900084,0.01278637070208788,0.0,0.8901867153300363,1.0084584659418587,0.0,1.7895936965942383,1.3395183086395264,1.592767357826233,1.725372076034546
smooth_plume,3302,0.08,sparse_four_view,101,307,40.0,0.8761556148529053,0.8761556148529053,0.9360162019729614,1.0583196878433228,0.4324866235256195,0.001514438190497458,0.013161434791982174,0.0,0.8979183469234531,1.0026179171072491,0.0,1.8192031383514404,1.3317604064941406,1.6165244579315186,1.7456730604171753
smooth_plume,3302,0.08,sparse_four_view,101,307,60.0,0.8048958778381348,0.8048958778381348,0.9372884631156921,1.0714666843414307,0.4359572231769562,0.0014521167613565922,0.013344702310860157,0.0,0.9140447790659103,1.0023265089191369,0.0,1.9007184505462646,1.3313733339309692,1.629512071609497,1.7877135276794434
smooth_plume,3302,0.08,sparse_four_view,101,307,80.0,0.7651194930076599,0.7651194930076599,0.9439505338668823,1.0783365964889526,0.4387417137622833,0.0012472602538764477,0.012856422923505306,0.0,0.915638634553153,1.0031231921608594,0.0,1.9127379655838013,1.3324315547943115,1.6248805522918701,1.7933681011199951
smooth_plume,3302,0.08,sparse_four_view,101,307,100.0,0.7407056093215942,0.7407056093215942,0.951493501663208,1.086997151374817,0.44246888160705566,0.0010601839749142528,0.01442286279052496,0.0,0.9158258755661717,1.0043282238029245,0.0,1.9140534400939941,1.3340321779251099,1.6202422380447388,1.7966246604919434
smooth_plume,3302,0.08,sparse_four_view,101,307,120.0,0.7240192890167236,0.7240192890167236,0.9534107446670532,1.0884391069412231,0.4437588155269623,0.0010362286120653152,0.015844838693737984,0.0,0.9152302389155673,1.0054106611779856,0.0,1.9119051694869995,1.3354699611663818,1.615126371383667,1.797479510307312
smooth_plume,3302,0.08,sparse_four_view,101,307,140.0,0.7127524614334106,0.7127524614334106,0.9530497193336487,1.0866905450820923,0.44398877024650574,0.001047481200657785,0.017010202631354332,0.0,0.9125792967707053,1.006107815106306,0.0,1.8994460105895996,1.3363959789276123,1.6104567050933838,1.79131281375885
smooth_plume,3302,0.08,sparse_four_view,101,307,160.0,0.7044569849967957,0.7044569849967957,0.9517467021942139,1.0864431858062744,0.44423002004623413,0.0010745292529463768,0.01814379170536995,0.0,0.9128867077634376,1.0077584401127007,0.0,1.9010698795318604,1.3385884761810303,1.6072982549667358,1.7926173210144043
smooth_plume,3302,0.08,sparse_four_view,101,307,180.0,0.6983612775802612,0.6983612775802612,0.951301634311676,1.0869958400726318,0.4448058605194092,0.0010700472630560398,0.019057156518101692,0.0,0.9111180314626239,1.008591111861794,0.0,1.8929156064987183,1.3396944999694824,1.6048688888549805,1.786790132522583
smooth_plume,3302,0.08,sparse_four_view,101,307,200.0,0.6942934393882751,0.6942934393882751,0.9507114887237549,1.089644432067871,0.4458591043949127,0.001082286355085671,0.01988835446536541,0.0,0.9098206658093435,1.0093941671335,0.0,1.8865656852722168,1.3407611846923828,1.603400468826294,1.7820974588394165
smooth_plume,3302,0.08,sparse_four_view,101,307,220.0,0.6884687542915344,0.6884687542915344,0.9521196484565735,1.0921562910079956,0.4469563663005829,0.0010562753304839134,0.020642831921577454,0.0,0.9115272074710961,1.0109345829452527,0.0,1.8912105560302734,1.3428072929382324,1.605766773223877,1.7858805656433105
smooth_plume,3302,0.08,sparse_four_view,101,307,240.0,0.6839677095413208,0.6839677095413208,0.9527077674865723,1.0971086025238037,0.4486871063709259,0.001062886556610465,0.021771207451820374,0.0,0.9102929168319417,1.0116915083097553,0.0,1.8853110074996948,1.3438127040863037,1.6046807765960693,1.780932903289795
smooth_plume,3302,0.08,sparse_four_view,211,419,20.0,1.0616803169250488,1.0616803169250488,0.9755693078041077,0.9799984693527222,0.4161035418510437,0.0003668374556582421,0.0027062203735113144,0.0,0.9386734066247324,1.0075620257822433,0.0,1.5317203998565674,1.3304579257965088,1.4034943580627441,1.4788416624069214
smooth_plume,3302,0.08,sparse_four_view,211,419,40.0,0.9292516708374023,0.9292516708374023,0.9760377407073975,1.0216182470321655,0.429585725069046,0.0003872350207529962,0.00430676294490695,0.0,0.9455505436083331,1.0140842323944386,0.0,1.5674006938934326,1.3390703201293945,1.4006659984588623,1.4828529357910156
smooth_plume,3302,0.08,sparse_four_view,211,419,60.0,0.8664525747299194,0.8664525747299194,0.9747562408447266,1.047352910041809,0.4378701150417328,0.00048469685134477913,0.008307856507599354,0.0,0.9535879575191939,1.0169201274794109,0.0,1.5918309688568115,1.3428150415420532,1.4119012355804443,1.495237112045288
smooth_plume,3302,0.08,sparse_four_view,211,419,80.0,0.8383454084396362,0.8383454084396362,0.9712929129600525,1.0692005157470703,0.4448421597480774,0.0005696505540981889,0.010381272062659264,0.0,0.9567894360327591,1.016747245580588,0.0,1.6011161804199219,1.3425867557525635,1.4108517169952393,1.5089982748031616
smooth_plume,3302,0.08,sparse_four_view,211,419,100.0,0.8206021785736084,0.8206021785736084,0.9672374725341797,1.0738166570663452,0.446755975484848,0.0006692628958262503,0.011717371642589569,0.0,0.952565634169448,1.0156500097590253,0.0,1.5852012634277344,1.3411378860473633,1.4038033485412598,1.5060473680496216
smooth_plume,3302,0.08,sparse_four_view,211,419,120.0,0.8054303526878357,0.8054303526878357,0.9641420245170593,1.07505464553833,0.4476965665817261,0.0007854513823986053,0.012883980758488178,0.0,0.9510281572451119,1.0146025169798913,0.0,1.5842721462249756,1.3397547006607056,1.3979812860488892,1.5051369667053223
smooth_plume,3302,0.08,sparse_four_view,211,419,140.0,0.7921537160873413,0.7921537160873413,0.9623590707778931,1.07830011844635,0.4491105079650879,0.0009083610493689775,0.014181049540638924,0.0,0.9533067456923563,1.0138917602230078,0.0,1.5989100933074951,1.3388161659240723,1.394453763961792,1.5114656686782837
smooth_plume,3302,0.08,sparse_four_view,211,419,160.0,0.7791998386383057,0.7791998386383057,0.9610899686813354,1.0770212411880493,0.44902145862579346,0.0010257851099595428,0.015368849039077759,0.0,0.9571866475252265,1.0138042810794259,0.0,1.6195580959320068,1.3387006521224976,1.3928818702697754,1.519407033920288
smooth_plume,3302,0.08,sparse_four_view,211,419,180.0,0.771584689617157,0.771584689617157,0.9607602953910828,1.0687503814697266,0.4466031491756439,0.0010944450041279197,0.016416383907198906,0.0,0.9591116377785395,1.0133868367451404,0.0,1.6363824605941772,1.3381494283676147,1.3901877403259277,1.5199170112609863
smooth_plume,3302,0.08,sparse_four_view,211,419,200.0,0.7614365816116333,0.7614365816116333,0.9635658264160156,1.0713778734207153,0.447253555059433,0.0011004742700606585,0.017515769228339195,0.0,0.9633479936086896,1.013262343722437,0.0,1.6581337451934814,1.3379850387573242,1.3902326822280884,1.527388095855713
smooth_plume,3302,0.08,sparse_four_view,211,419,220.0,0.7541256546974182,0.7541256546974182,0.9680292010307312,1.0752785205841064,0.448232501745224,0.0011157983681187034,0.01873643882572651,0.0,0.9717889081232653,1.0139767115894789,0.0,1.696284532546997,1.3389283418655396,1.3927801847457886,1.5428056716918945
smooth_plume,3302,0.08,sparse_four_view,211,419,240.0,0.7492024898529053,0.7492024898529053,0.9715613126754761,1.0724619626998901,0.4472775459289551,0.0011661165626719594,0.020312858745455742,0.0,0.979142635307803,1.01477575998973,0.0,1.7327768802642822,1.3399834632873535,1.3939188718795776,1.5540971755981445
smooth_plume,3302,0.02,coarse_ray_six_view,101,307,20.0,3.614657402038574,3.614657402038574,0.9522724747657776,0.9986408352851868,0.4182468354701996,0.0008271779515780509,0.004570955876260996,0.0,0.9121762374781384,1.0559455191190448,0.0,12.04976749420166,1.7615313529968262,6.8468523025512695,10.224874496459961
smooth_plume,3302,0.02,coarse_ray_six_view,101,307,40.0,2.904265880584717,2.904265880584717,0.9546322822570801,1.0189024209976196,0.4242541193962097,0.0007347511127591133,0.006815779022872448,0.0,0.8964918910979462,1.0751776131028519,0.0,11.57631778717041,1.793614387512207,6.66154146194458,9.935287475585938
smooth_plume,3302,0.02,coarse_ray_six_view,101,307,60.0,2.624783754348755,2.624783754348755,0.9558240175247192,1.0136692523956299,0.4232082664966583,0.0007118161884136498,0.005563972517848015,0.0,0.8898100108921537,1.0670383524249851,0.0,11.440473556518555,1.780036449432373,6.644259929656982,9.85693359375
smooth_plume,3302,0.02,coarse_ray_six_view,101,307,80.0,2.514561414718628,2.514561414718628,0.9566524624824524,1.0160672664642334,0.42446818947792053,0.0006877664709463716,0.005523156840354204,0.0,0.8908788914676039,1.0710762546538135,0.0,11.539386749267578,1.7867724895477295,6.550958633422852,9.915061950683594
smooth_plume,3302,0.02,coarse_ray_six_view,101,307,100.0,2.3729493618011475,2.3729493618011475,0.9566799998283386,1.018247127532959,0.42552006244659424,0.0007093265885487199,0.0053969984874129295,0.0,0.9066253117268539,1.0776474749712375,0.0,11.945767402648926,1.7977346181869507,6.575346946716309,10.200725555419922
smooth_plume,3302,0.02,coarse_ray_six_view,101,307,120.0,2.279496669769287,2.279496669769287,0.957455039024353,1.0176255702972412,0.42592093348503113,0.0007057943730615079,0.0053275288082659245,0.0,0.9214058528684899,1.0796684269574601,0.0,12.355090141296387,1.8011059761047363,6.619093418121338,10.46262264251709
smooth_plume,3302,0.02,coarse_ray_six_view,101,307,140.0,2.1852855682373047,2.1852855682373047,0.9580525159835815,1.0160609483718872,0.4262494146823883,0.0007131912279874086,0.005371452309191227,0.0,0.9398760297127527,1.083456148750527,0.0,12.858343124389648,1.8074246644973755,6.6661272048950195,10.793547630310059
smooth_plume,3302,0.02,coarse_ray_six_view,101,307,160.0,2.076831817626953,2.076831817626953,0.9584730863571167,1.0126382112503052,0.42634278535842896,0.0007215660298243165,0.005447886884212494,0.0,0.9608608952065965,1.088682711752978,0.0,13.453839302062988,1.8161436319351196,6.69269323348999,11.178508758544922
smooth_plume,3302,0.02,coarse_ray_six_view,101,307,180.0,1.9888393878936768,1.9888393878936768,0.9594351649284363,1.0067569017410278,0.42584046721458435,0.000711255066562444,0.005306021776050329,0.0,0.9776197243142424,1.0923534540049593,0.0,13.946759223937988,1.8222671747207642,6.693778991699219,11.507425308227539
smooth_plume,3302,0.02,coarse_ray_six_view,101,307,200.0,1.8823959827423096,1.8823959827423096,0.960569441318512,1.001259446144104,0.42549365758895874,0.0006816730601713061,0.005290590692311525,0.0,0.990732411475872,1.1070935907788393,0.0,14.343088150024414,1.846856713294983,6.602062225341797,11.753458023071289
smooth_plume,3302,0.02,coarse_ray_six_view,101,307,220.0,1.8089590072631836,1.8089590072631836,0.962359607219696,0.9945399165153503,0.42473500967025757,0.0006378062535077333,0.00555021408945322,0.0,0.9935762653438573,1.1296189768399088,0.0,14.423791885375977,1.884433627128601,6.431674003601074,11.80778694152832
smooth_plume,3302,0.02,coarse_ray_six_view,101,307,240.0,1.73957359790802,1.73957359790802,0.963801383972168,0.9886540770530701,0.4240005910396576,0.0006022924208082259,0.006250583101063967,0.0,0.9925252652145757,1.1599749891023947,0.0,14.357118606567383,1.9350736141204834,6.229188919067383,11.758382797241211
smooth_plume,3302,0.02,coarse_ray_six_view,211,419,20.0,3.7985596656799316,3.7985596656799316,1.0008885860443115,1.0075993537902832,0.4245135188102722,7.140651723602787e-05,0.0011645141057670116,0.0,0.9807741825659533,1.0088092253616796,0.0,8.804295539855957,1.927851915359497,5.368055820465088,7.6148481369018555
smooth_plume,3302,0.02,coarse_ray_six_view,211,419,40.0,2.8305416107177734,2.8305416107177734,0.9860243797302246,1.0243659019470215,0.4294397532939911,0.00019687188614625484,0.0033245894592255354,0.0,0.9761307110203792,1.0178033389317318,0.0,8.646371841430664,1.9671458005905151,5.258740425109863,7.606385231018066
smooth_plume,3302,0.02,coarse_ray_six_view,211,419,60.0,2.6299028396606445,2.6299028396606445,0.9864097833633423,1.031670331954956,0.43246614933013916,0.00019413371046539396,0.004103535786271095,0.0,0.9984921408163175,1.0246012297561766,0.0,9.009593963623047,1.980284333229065,5.282101631164551,7.9139723777771
smooth_plume,3302,0.02,coarse_ray_six_view,211,419,80.0,2.5129928588867188,2.5129928588867188,0.985265851020813,1.0422370433807373,0.4360782504081726,0.00020120434055570513,0.004153830464929342,0.0,1.0118411157334237,1.0329347429866336,0.0,9.272566795349121,1.9963908195495605,5.297524929046631,8.020747184753418
smooth_plume,3302,0.02,coarse_ray_six_view,211,419,100.0,2.4248218536376953,2.4248218536376953,0.9858649373054504,1.0503038167953491,0.43918460607528687,0.00021190015831962228,0.004476573318243027,0.0,1.0251403313059477,1.0404321723272578,0.0,9.496020317077637,2.008180618286133,5.32326078414917,8.162920951843262
smooth_plume,3302,0.02,coarse_ray_six_view,211,419,120.0,2.3580503463745117,2.3580503463745117,0.986099898815155,1.0539149045944214,0.440838485956192,0.00022041871852707118,0.004600877407938242,0.0,1.035204969793011,1.0590263740643104,0.0,9.665729522705078,2.018275499343872,5.334090232849121,8.278131484985352
smooth_plume,3302,0.02,coarse_ray_six_view,211,419,140.0,2.30289363861084,2.30289363861084,0.9862414002418518,1.0573889017105103,0.4424562454223633,0.00022438284941017628,0.004823403432965279,0.0,1.0468011639297385,1.080726105181744,0.0,9.86378288269043,2.0322465896606445,5.342159271240234,8.405609130859375
smooth_plume,3302,0.02,coarse_ray_six_view,211,419,160.0,2.1880903244018555,2.1880903244018555,0.987442135810852,1.0648002624511719,0.4455743134021759,0.00022634748893324286,0.005214831326156855,0.0,1.067045174524675,1.1205790927791661,0.0,10.227520942687988,2.056865930557251,5.35513162612915,8.613117218017578
smooth_plume,3302,0.02,coarse_ray_six_view,211,419,180.0,2.120143413543701,2.120143413543701,0.986116886138916,1.0657548904418945,0.4465612769126892,0.0002176359121222049,0.005464034155011177,0.0,1.0849738866648133,1.1531556477198481,0.0,10.524847030639648,2.085681915283203,5.35233211517334,8.811091423034668
smooth_plume,3302,0.02,coarse_ray_six_view,211,419,200.0,2.020763635635376,2.020763635635376,0.9886798858642578,1.0754554271697998,0.4506504535675049,0.00021525092597585171,0.0061876303516328335,0.0,1.103544563853646,1.1840197259264005,0.0,10.806543350219727,2.1232333183288574,5.373839855194092,8.970619201660156
smooth_plume,3302,0.02,coarse_ray_six_view,211,419,220.0,2.043142318725586,2.043142318725586,0.9894428253173828,1.078108310699463,0.45261234045028687,0.00020013286848552525,0.006762241013348103,0.0,1.1323878891645454,1.2507579399664526,0.0,11.41566276550293,2.1667137145996094,5.337486267089844,9.234292984008789
smooth_plume,3302,0.02,coarse_ray_six_view,211,419,240.0,1.9255492687225342,1.9255492687225342,0.989050030708313,1.079521894454956,0.45338356494903564,0.00018612500571180135,0.007046254817396402,0.0,1.1196090704954356,1.2222356781346218,0.0,11.155340194702148,2.1900570392608643,5.253446578979492,9.08332347869873
smooth_plume,3302,0.08,coarse_ray_six_view,101,307,20.0,0.9467512965202332,0.9467512965202332,0.9551971554756165,1.062907099723816,0.4376976191997528,0.0007575691561214626,0.00552196754142642,0.0,0.9140746280609657,1.000196331328577,0.0,2.076448440551758,1.102863073348999,1.5988713502883911,1.9128857851028442
smooth_plume,3302,0.08,coarse_ray_six_view,101,307,40.0,0.8912270069122314,0.8912270069122314,0.9583527445793152,1.0644654035568237,0.4381902813911438,0.000755438522901386,0.005585527513176203,0.0,0.9114057742854795,1.0002413059060486,0.0,2.068171739578247,1.1029126644134521,1.5916922092437744,1.9059728384017944
smooth_plume,3302,0.08,coarse_ray_six_view,101,307,60.0,0.8647602796554565,0.8647602796554565,0.9623867869377136,1.0700559616088867,0.4406881630420685,0.0007389726233668625,0.0057962816208601,0.0,0.9098899922118534,1.0011236076530299,0.0,2.061873435974121,1.103885531425476,1.5866327285766602,1.9028663635253906
smooth_plume,3302,0.08,coarse_ray_six_view,101,307,80.0,0.8476661443710327,0.8476661443710327,0.960472822189331,1.075557827949524,0.4427964985370636,0.0008220706949941814,0.005870835855603218,0.0,0.9059528267791039,1.000936465841484,0.0,2.0488600730895996,1.1036791801452637,1.5760515928268433,1.8939528465270996
smooth_plume,3302,0.08,coarse_ray_six_view,101,307,100.0,0.8337705731391907,0.8337705731391907,0.9575972557067871,1.0844008922576904,0.44601884484291077,0.000918627018108964,0.006483465898782015,0.0,0.9079400817495228,1.002740313978769,0.0,2.0621538162231445,1.1056681871414185,1.5726125240325928,1.8994321823120117
smooth_plume,3302,0.08,coarse_ray_six_view,101,307,120.0,0.8205587267875671,0.8205587267875671,0.9551004767417908,1.0907317399978638,0.44880810379981995,0.0010094611207023263,0.007568705826997757,0.0,0.9127652887227783,1.0059295088365314,0.0,2.0861778259277344,1.109184741973877,1.5734056234359741,1.9115777015686035
smooth_plume,3302,0.08,coarse_ray_six_view,101,307,140.0,0.8080852627754211,0.8080852627754211,0.9539082646369934,1.0985891819000244,0.45259934663772583,0.001055737491697073,0.009284143336117268,0.0,0.9143717311909081,1.0093731992600816,0.0,2.095144271850586,1.112981915473938,1.570460557937622,1.9135044813156128
smooth_plume,3302,0.08,coarse_ray_six_view,101,307,160.0,0.7970309853553772,0.7970309853553772,0.9543629884719849,1.1062942743301392,0.4568597674369812,0.0010291883954778314,0.011260690167546272,0.0,0.910322936337777,1.0114798690115432,0.0,2.078446865081787,1.1153048276901245,1.5604867935180664,1.901229977607727
smooth_plume,3302,0.08,coarse_ray_six_view,101,307,180.0,0.7864817380905151,0.7864817380905151,0.9563823938369751,1.1138124465942383,0.46163102984428406,0.0009728404693305492,0.013671069405972958,0.0,0.9048603796108211,1.0130854398048794,0.0,2.056760787963867,1.1170752048492432,1.546644687652588,1.8870826959609985
smooth_plume,3302,0.08,coarse_ray_six_view,101,307,200.0,0.7764385938644409,0.7764385938644409,0.9588821530342102,1.1189199686050415,0.4659462869167328,0.0009136039298027754,0.016547366976737976,0.0,0.9030196090615228,1.0155165535635324,0.0,2.053511142730713,1.1197558641433716,1.5350546836853027,1.8830522298812866
smooth_plume,3302,0.08,coarse_ray_six_view,101,307,220.0,0.7669884562492371,0.7669884562492371,0.9628167748451233,1.1243863105773926,0.47089046239852905,0.0008872174075804651,0.020123561844229698,0.0,0.9022958779126462,1.017028931842974,0.0,2.055182456970215,1.1214234828948975,1.5242817401885986,1.885266661643982
smooth_plume,3302,0.08,coarse_ray_six_view,101,307,240.0,0.7559918165206909,0.7559918165206909,0.9664212465286255,1.124982476234436,0.4742296040058136,0.0008578390697948635,0.02368747442960739,0.0,0.9055073031213356,1.0197342175450583,0.0,2.072866916656494,1.1244064569473267,1.5203760862350464,1.8960292339324951
smooth_plume,3302,0.08,coarse_ray_six_view,211,419,20.0,1.0162713527679443,1.0162713527679443,1.0093111991882324,0.9947961568832397,0.42606058716773987,0.00013798150757793337,0.002216415014117956,0.0,0.9653179098296356,1.0065768214583597,0.0,1.9999680519104004,1.1667417287826538,1.6602046489715576,1.911531925201416
smooth_plume,3302,0.08,coarse_ray_six_view,211,419,40.0,0.9406054615974426,0.9406054615974426,1.0010573863983154,1.0021820068359375,0.42810529470443726,0.00021564061171375215,0.002904384396970272,0.0,0.9577720084618334,1.0110169395653161,0.0,1.9639363288879395,1.1718883514404297,1.6482856273651123,1.8896868228912354
smooth_plume,3302,0.08,coarse_ray_six_view,211,419,60.0,0.9090225100517273,0.9090225100517273,1.0009660720825195,1.0410908460617065,0.44093629717826843,0.0002575753314886242,0.003677590051665902,0.0,0.9552814934035236,1.0144431108903376,0.0,1.9664725065231323,1.1758596897125244,1.6394920349121094,1.8707199096679688
smooth_plume,3302,0.08,coarse_ray_six_view,211,419,80.0,0.8881446123123169,0.8881446123123169,1.0010344982147217,1.0564682483673096,0.44699618220329285,0.0003067263460252434,0.005001463461667299,0.0,0.9510685976013259,1.0155709068545025,0.0,1.9519221782684326,1.1771669387817383,1.632369041442871,1.8565727472305298
smooth_plume,3302,0.08,coarse_ray_six_view,211,419,100.0,0.8721418380737305,0.8721418380737305,1.002596378326416,1.0682834386825562,0.45231086015701294,0.0003896864363923669,0.006754070054739714,0.0,0.9449359084395257,1.0170989747402912,0.0,1.9342588186264038,1.1789381504058838,1.6181552410125732,1.8374526500701904
smooth_plume,3302,0.08,coarse_ray_six_view,211,419,120.0,0.8600067496299744,0.8600067496299744,1.0024960041046143,1.0765516757965088,0.45712408423423767,0.00048453567433170974,0.008998374454677105,0.0,0.9335479165961932,1.0192521332580509,0.0,1.8995260000228882,1.181433916091919,1.5922973155975342,1.804509162902832
smooth_plume,3302,0.08,coarse_ray_six_view,211,419,140.0,0.8447556495666504,0.8447556495666504,0.9999305009841919,1.0772368907928467,0.459799200296402,0.0005253765266388655,0.011310305446386337,0.0,0.9264873976580852,1.022185266661113,0.0,1.8833556175231934,1.1848337650299072,1.5703538656234741,1.782818078994751
smooth_plume,3302,0.08,coarse_ray_six_view,211,419,160.0,0.8331361413002014,0.8331361413002014,0.998325526714325,1.0769144296646118,0.46241432428359985,0.0005614355322904885,0.014254395850002766,0.0,0.9267325611553002,1.0245013313258031,0.0,1.898590326309204,1.1875183582305908,1.5559093952178955,1.7829043865203857
smooth_plume,3302,0.08,coarse_ray_six_view,211,419,180.0,0.8220157027244568,0.8220157027244568,1.000233769416809,1.0842946767807007,0.46727702021598816,0.0006238048081286252,0.018233485519886017,0.0,0.9260864167817744,1.0242797008039377,0.0,1.9077403545379639,1.1872614622116089,1.5447895526885986,1.782701849937439
smooth_plume,3302,0.08,coarse_ray_six_view,211,419,200.0,0.8125953078269958,0.8125953078269958,1.0015895366668701,1.090912103652954,0.4714442193508148,0.0006920203450135887,0.021953348070383072,0.0,0.9299042008539726,1.023343298993458,0.0,1.934706687927246,1.186176061630249,1.5405333042144775,1.795076847076416
smooth_plume,3302,0.08,coarse_ray_six_view,211,419,220.0,0.8026608228683472,0.8026608228683472,1.0040634870529175,1.1044251918792725,0.47751525044441223,0.000792881241068244,0.02624676004052162,0.0,0.9358242258725975,1.0229296572491693,0.0,1.9700345993041992,1.1856966018676758,1.5405499935150146,1.810438632965088
smooth_plume,3302,0.08,coarse_ray_six_view,211,419,240.0,0.7941857576370239,0.7941857576370239,1.0070865154266357,1.1235946416854858,0.48518508672714233,0.0009138202876783907,0.031357936561107635,0.0,0.9468660994686604,1.0240128185745918,0.0,2.028468132019043,1.1869521141052246,1.5451679229736328,1.83693265914917
smooth_plume,3303,0.02,nominal_six_view,101,307,20.0,5.678274631500244,5.678274631500244,0.9758706092834473,0.9739313125610352,0.4053138792514801,0.0002872925833798945,0.0024217499885708094,0.0,0.7621620231576985,1.0421800738541593,0.0,10.400569915771484,2.430309534072876,8.120208740234375,9.921890258789062
smooth_plume,3303,0.02,nominal_six_view,101,307,40.0,4.578771114349365,4.578771114349365,0.985255777835846,1.0212953090667725,0.42012467980384827,0.00014538472169078887,0.002813069149851799,0.0,0.7301415842806303,1.072294179941351,0.0,9.57131576538086,2.5005340576171875,7.475200653076172,9.155014991760254
smooth_plume,3303,0.02,nominal_six_view,101,307,60.0,3.725247859954834,3.725247859954834,0.9889916181564331,1.0368516445159912,0.4258689880371094,0.00012536687427200377,0.0035776051227003336,0.0,0.7024278483967479,1.083740061495376,0.0,9.130071640014648,2.5272252559661865,6.896440029144287,8.50827407836914
smooth_plume,3303,0.02,nominal_six_view,101,307,80.0,3.1871135234832764,3.1871135234832764,0.9930052161216736,1.0462760925292969,0.43024322390556335,0.0001477642945246771,0.0035546263679862022,0.0,0.6805495223801822,1.0965367392646361,0.0,8.742616653442383,2.5570664405822754,6.403395175933838,8.028162002563477
smooth_plume,3303,0.02,nominal_six_view,101,307,100.0,2.872429370880127,2.872429370880127,0.9970021843910217,1.0626695156097412,0.4365774989128113,0.00013142585521563888,0.0033277864567935467,0.0,0.6606373941245699,1.0750077344636453,0.0,8.541271209716797,2.506861925125122,6.0822038650512695,7.783628940582275
smooth_plume,3303,0.02,nominal_six_view,101,307,120.0,2.6502506732940674,2.6502506732940674,0.9980438947677612,1.0713187456130981,0.4403333365917206,0.00013558364298660308,0.003493391675874591,0.0,0.6415047779892482,1.0508157839903862,0.0,8.326716423034668,2.4504475593566895,5.817451477050781,7.555405616760254
smooth_plume,3303,0.02,nominal_six_view,101,307,140.0,2.4914000034332275,2.4914000034332275,1.0008277893066406,1.0776045322418213,0.44351711869239807,0.0001459696504753083,0.003977934829890728,0.0,0.6235756427890717,1.0177240371998564,0.0,8.164292335510254,2.373279333114624,5.617923736572266,7.396872520446777
smooth_plume,3303,0.02,nominal_six_view,101,307,160.0,2.3709146976470947,2.3709146976470947,1.0039526224136353,1.0804346799850464,0.4456479251384735,0.00016078601765912026,0.004608182702213526,0.0,0.6050147567507609,0.984974692507784,1.0,7.968677520751953,2.2969095706939697,5.413944244384766,7.229363441467285
smooth_plume,3303,0.02,nominal_six_view,101,307,180.0,2.2735791206359863,2.2735791206359863,1.0067607164382935,1.0808467864990234,0.44701066613197327,0.000180972449015826,0.005328528583049774,0.0,0.5884318320728634,0.9563849863274313,1.0,7.765125751495361,2.2302398681640625,5.252778053283691,7.062487602233887
smooth_plume,3303,0.02,nominal_six_view,101,307,200.0,2.210352897644043,2.210352897644043,1.0140588283538818,1.0843647718429565,0.4497924745082855,0.00023188603518065065,0.006415007170289755,0.0,0.5848852771936467,0.9216202847632191,1.0,8.090109825134277,2.149170398712158,5.207035541534424,7.168489456176758
